[00:00:14.845 --> 00:00:15.611]  InfoWars.
[00:03:32.614 --> 00:03:38.097]  But Biden relaxes on vacation while Saigon moment looms in Afghanistan.
[00:03:38.337 --> 00:03:40.499]  And it's all ready here.
[00:03:42.860 --> 00:03:50.164]  That's just some of the news we're going to be covering, like this important John Bowne report that's coming up next segment.
[00:03:51.559 --> 00:03:52.919]  Afghanistan falls.
[00:03:53.860 --> 00:03:54.860]  Biden fails.
[00:03:55.780 --> 00:03:56.620]  That's coming up.
[00:03:58.581 --> 00:04:01.662]  But we've got some really big news other than this today.
[00:04:02.022 --> 00:04:10.945]  As important as this is and as predictable as this was, I even said last year that if Trump wasn't careful it could end up looking like the fall of Saigon 1975.
[00:04:15.367 --> 00:04:18.670]  Because the whole thing was a mistake to ever go in there to begin with, much less stay there.
[00:04:19.250 --> 00:04:26.376]  And to act like it's a victory for the Taliban to take over the place that they've been in control of, because they're from there for thousands of years, is also a misnomer.
[00:04:26.837 --> 00:04:31.881]  But this is really emblematic of a collapsing empire now turning inward on itself.
[00:04:33.082 --> 00:04:38.006]  Turns out, Infowars trended
[00:04:40.117 --> 00:04:53.427]  Yesterday and today on Twitter and other places because NBC and others ran a headline, we'll cover when we first get back, saying that if you protest any form of COVID restriction, you are a terrorist.
[00:04:53.848 --> 00:04:55.489]  Well, that's in the official U.S.
[00:04:55.509 --> 00:04:56.950]  government policy, but now they're announcing it.
[00:04:59.949 --> 00:05:04.972]  From the front lines of the Information War, it's Alex Jones.
[00:05:05.112 --> 00:05:07.693]  It's Sunday, August 15th, the year
[00:05:28.570 --> 00:05:29.151]  It's 2021.
[00:05:29.751 --> 00:05:39.360]  I'm your host Alex Jones and I'm very blessed to be here with you live on air this evening broadcasting worldwide.
[00:05:40.661 --> 00:05:51.592]  Now let's go ahead and put on screen for everybody something that came from an NBC News program on NBC National Friday evening.
[00:05:53.442 --> 00:06:03.146]  Now when this went out on the news, they also announced this, we have the video clip, people were pretty shocked because it is an extremely authoritarian statement.
[00:06:04.026 --> 00:06:07.908]  Then the left began to say on Twitter and Instagram that it wasn't true.
[00:06:08.608 --> 00:06:12.410]  And I've got those printouts here as well.
[00:06:13.851 --> 00:06:17.312]  And they said it can't be true because Alex Jones can't be right again.
[00:06:18.052 --> 00:06:18.893]  How could this be?
[00:06:20.053 --> 00:06:32.376]  And then I saw massive, massive numbers of tweets and comments just explode out saying, Jones must be in the CIA.
[00:06:33.197 --> 00:06:34.237]  How did he know this?
[00:06:34.317 --> 00:06:36.557]  So we can put that back on screen, please.
[00:06:37.338 --> 00:06:40.599]  For radio listeners, I'm going to go ahead and I'm going to read this for everybody.
[00:06:41.179 --> 00:06:42.639]  Potential terror threats.
[00:06:43.839 --> 00:06:45.540]  Opposition to COVID measures.
[00:06:46.587 --> 00:06:54.690]  Claims of election fraud, belief Trump can be reinstated, 9-11 anniversary, and religious holidays.
[00:06:57.091 --> 00:07:01.753]  Now, where is there evidence that people that want to reinstate Trump or question the election are going to blow stuff up?
[00:07:03.433 --> 00:07:05.254]  And where is there evidence that people protesting
[00:07:06.414 --> 00:07:10.636]  Masks that don't work and experimental vaccines that don't work and make people sick.
[00:07:11.096 --> 00:07:16.679]  Where is there evidence that we're terrorists, much less that we're the number one terror threat?
[00:07:17.799 --> 00:07:25.803]  So again, for all those new viewers and all those new listeners, let me show you where I got this.
[00:07:25.943 --> 00:07:27.063]  I didn't get it from the CIA.
[00:07:27.303 --> 00:07:29.224]  I didn't get it out of a crystal ball.
[00:07:30.545 --> 00:07:32.686]  I didn't learn about this from a fortune cookie.
[00:07:34.850 --> 00:07:46.214]  I learned about it two months ago when they issued the new official policy of the Biden administration, the National Strategy for Conducting Domestic Terrorism.
[00:07:47.635 --> 00:08:00.579]  The National Strategy for Countering Domestic Terrorism, but that's really what they're doing is conducting terrorism against us with the Chinese bioweapon that their controllers released to take control of the United States.
[00:08:00.679 --> 00:08:02.720]  So this was put out in June.
[00:08:04.113 --> 00:08:07.555]  And I covered it every day that I was on air since then.
[00:08:07.735 --> 00:08:08.315]  Every day.
[00:08:09.055 --> 00:08:10.256]  Every day.
[00:08:10.316 --> 00:08:12.337]  I'm on the air seven days a week now.
[00:08:13.197 --> 00:08:18.659]  Every show, I showed you this, and I said, this is the holy grail of what's coming.
[00:08:19.100 --> 00:08:23.622]  This is totally illegal, extremely dangerous, completely out of control.
[00:08:24.762 --> 00:08:28.664]  But see, the average person online thinks it's voodoo to know anything.
[00:08:29.360 --> 00:08:40.166]  So they thought I must have magically just thought this up on my own, or I'm in the CIA, as if people in the CIA know anything.
[00:08:40.707 --> 00:08:42.528]  That's a low-level criminal organization.
[00:08:43.388 --> 00:08:44.709]  So, here it is.
[00:08:44.949 --> 00:08:48.592]  Opposition to COVID measures is terrorism.
[00:08:49.452 --> 00:08:51.834]  Claims of election fraud is terrorism.
[00:08:52.434 --> 00:08:54.395]  Belief that Trump can be reinstated is terrorism.
[00:08:55.956 --> 00:08:57.197]  Now, you can go read
[00:08:58.697 --> 00:09:01.398]  The June 2021 document for yourself.
[00:09:03.960 --> 00:09:14.165]  And I'm going to be going over all this because they plan to implement this and I'm going to explain how they're going to do it and how they're going to bankrupt you and take everything you've got and destroy your life unless you wake up and say no.
[00:09:14.426 --> 00:09:16.066]  This is a real globalist takeover.
[00:09:16.307 --> 00:09:24.211]  But first, a very important report on the fall of Afghanistan by design by the puppet in chief Biden.
[00:09:27.910 --> 00:09:32.352]  Similar to the 7.2 magnitude earthquake that rocked Haiti.
[00:09:32.472 --> 00:09:36.293]  That massive 7.2 earthquake leaving hundreds dead.
[00:09:36.333 --> 00:09:56.381]  The Taliban is a force of nature causing tectonic shifts under a crumbling Biden administration led by the nose by incompetent Defense Department bigwigs that have mismanaged the effort in Afghanistan from day one, destroying the lives of countless American soldiers.
[00:09:56.781 --> 00:10:10.331]  The United States will continue to support consular services, and that includes the processing and operations of the special immigrant visa program, and will continue to engage in diplomacy with the Afghan government and the Afghan people.
[00:10:10.991 --> 00:10:14.234]  Additionally, we will continue our focus on counterterrorism.
[00:10:14.974 --> 00:10:21.879]  Regardless of Biden's half-baked prediction... Is a Taliban takeover of Afghanistan now inevitable?
[00:10:22.180 --> 00:10:23.841]  No, it is not.
[00:10:25.276 --> 00:10:39.789]  Because you have the Afghan troops have 300,000 well-equipped as well as equipped as any army in the world and an air force against something like 75,000 Taliban.
[00:10:40.790 --> 00:10:41.670]  It is not inevitable.
[00:10:42.271 --> 00:10:51.159]  I was up in that pass where Osama bin Laden was allegedly escaped or out of harm's way.
[00:10:52.677 --> 00:10:54.583]  We went for two reasons.
[00:10:55.667 --> 00:10:55.847]  One, to...
[00:11:01.585 --> 00:11:08.331]  In just nine days, the Taliban took control of more than half of Afghanistan's provinces.
[00:11:08.751 --> 00:11:21.282]  And as Biden has done when it comes to the border, the economy, and COVID, Biden blamed the Trump administration for the chaos in Afghanistan, while Trump responded to the mischaracterization.
[00:11:21.582 --> 00:11:28.668]  As Biden's globalist mouthpiece, Jen Psaki, revealed just how disconnected this administration is.
[00:11:28.908 --> 00:11:33.872]  The Taliban also has to make an assessment about what they want their role to be in the international community.
[00:11:34.092 --> 00:11:45.761]  Anyone with any recollection will recall that the Trump administration bombed the Taliban to the negotiating table as the New York Post recounted after warning Taliban leader
[00:11:46.061 --> 00:11:54.108]  Hibatullah Akinzadeh, that he would come back and hit you harder than any country has ever been hit if he welched on the deal.
[00:11:54.328 --> 00:12:01.073]  Trump made good on his threat and launched punishing airstrikes the first time the Taliban violated the agreement.
[00:12:01.333 --> 00:12:03.355]  Since then, not a single U.S.
[00:12:03.415 --> 00:12:07.078]  soldier has died in combat in Afghanistan.
[00:12:07.118 --> 00:12:11.341]  That they had to kill people in order to put themselves in a little better negotiating position.
[00:12:12.142 --> 00:12:14.364]  When they did that, they killed 12 people.
[00:12:14.384 --> 00:12:16.725]  One happened to be a great American soldier.
[00:12:17.286 --> 00:12:23.010]  And we've hit the Taliban harder in the last four days than they've been hitting over 10 years.
[00:12:23.450 --> 00:12:38.280]  Biden, who has always regarded himself as a foreign policy genius, is now frantically upping the ante, increasing troops from 3,000 to 5,000 in order to avoid what could be his Saigon moment.
[00:12:39.201 --> 00:12:39.681]  In April of 75,
[00:12:41.215 --> 00:12:44.717]  North Vietnamese troops approached the southern capital of Saigon.
[00:12:45.978 --> 00:12:48.479]  President Gerald Ford ordered all U.S.
[00:12:48.519 --> 00:12:50.620]  troops and citizens out of the country.
[00:12:50.640 --> 00:12:54.682]  To permit the movement of refugees to the area of their choice.
[00:12:55.102 --> 00:13:06.188]  In the early hours of April 30th, despite multiple flights with hundreds of evacuees and with time running out, Berry uttered three words that meant it was imperative for the U.S.
[00:13:06.208 --> 00:13:06.969]  diplomat to leave.
[00:13:07.833 --> 00:13:14.620]  So he comes up, gets on, we fly out with the ambassador, and you make the call, you know, Tiger, Tiger, Tiger, that means the ambassador's out.
[00:13:14.940 --> 00:13:28.695]  I'm embarrassed that we, the United States of America, is being humiliated, and is leaving an area that we had come to defend, and we've been defeated.
[00:13:29.827 --> 00:13:37.911]  As embassy staff are evacuated, the Taliban is setting up an invasion into the capital city that could lapse into a bloodbath.
[00:13:38.271 --> 00:13:42.773]  In 2001, the Taliban abandoned Kabul following the U.S.
[00:13:42.833 --> 00:13:43.374]  invasion.
[00:13:43.574 --> 00:13:47.236]  At that time, Kabul's population was half a million.
[00:13:47.556 --> 00:13:48.256]  As the U.S.
[00:13:48.536 --> 00:13:56.160]  dug its heels into a two-decade occupation, Kabul was transformed into a growing urban middle-class center.
[00:13:56.480 --> 00:14:01.402]  Exponentially skyrocketing into a population of 4.6 million.
[00:14:01.682 --> 00:14:15.986]  Meanwhile, Biden's reliance on a massive and highly trained Afghan military has already been defeated from one end of the country to the other, as Mazar-i-Sharif, the Afghan government's last stronghold, has fallen.
[00:14:16.326 --> 00:14:37.224]  Meanwhile, America watches a failing Commander-in-Chief, in the first year of his presidency, mired in globalist directives, distracted with the targeting of American citizens and foreign policy disasters, vacationing at Camp David, when every American knows, whether they want to or not, that a real U.S.
[00:14:37.304 --> 00:14:44.490]  President wouldn't be able to sleep or leave the White House under the unprecedented pressure and intense scrutiny
[00:14:44.790 --> 00:14:46.471]  Threatening their legacy.
[00:14:46.611 --> 00:14:47.972]  John Bowden reporting.
[00:14:50.034 --> 00:14:50.854]  We'll be right back.
[00:14:50.874 --> 00:14:51.295]  Stay with us.
[00:15:09.690 --> 00:15:18.823]  Coming to you live from deep in the heart of Texas, broadcasting worldwide, I'm Alex Jones, your host, on this August 15th Sunday transmission.
[00:15:19.144 --> 00:15:21.187]  Thank you so much for joining us.
[00:15:23.655 --> 00:15:26.276]  Okay, let's just plow right into the big story.
[00:15:26.916 --> 00:15:28.856]  And it's not the fall of Afghanistan.
[00:15:29.717 --> 00:15:43.500]  No, it's the fall of Western civilization by design, by the globalists, part of their post-industrial Agenda 2030 plan that I've been warning of for decades that we're now in the middle of.
[00:15:44.200 --> 00:15:45.321]  So, here's the headline.
[00:15:46.411 --> 00:15:47.913]  It's on Infowars.com.
[00:15:47.933 --> 00:15:49.375]  It's an RT article.
[00:15:50.136 --> 00:15:55.023]  Biden DHS officially designates anti-lockdown protesters as terrorists.
[00:15:56.032 --> 00:15:57.133]  You're gonna read the whole article.
[00:15:57.713 --> 00:16:00.035]  Here's NBC News potential terror threats.
[00:16:00.496 --> 00:16:02.858]  Number one terror threat in a Homeland Security bulletin.
[00:16:03.698 --> 00:16:05.440]  Opposition to COVID measures.
[00:16:05.920 --> 00:16:07.341]  Claims of election fraud.
[00:16:07.762 --> 00:16:09.403]  Believe Trump can be reinstated.
[00:16:09.783 --> 00:16:20.272]  And in the RT article, and in the NBC article, they have links to the memos, links to all of the information there for you to see that for yourself.
[00:16:21.974 --> 00:16:23.455]  Now here's where it all comes from.
[00:16:23.475 --> 00:16:45.170]  Remember, as soon as Biden got his way in through fraud in January of this year, now six and a half months ago, the first press conferences they had with General Milley and with Jen Psaki and with all these people and the Justice Department was protesting the election is terror.
[00:16:45.930 --> 00:16:51.134]  And we're preparing to use the FBI and CIA against the new terror threat, which is Trump supporters.
[00:16:52.423 --> 00:16:58.187]  And then they started saying about a few weeks later, and people that don't like lockdowns that are coming.
[00:16:59.108 --> 00:17:00.729]  I said, wow, more lockdowns are coming.
[00:17:00.969 --> 00:17:04.972]  I mean, we already knew that, but then they started saying it.
[00:17:06.753 --> 00:17:11.076]  And then on page 10 of the National Strategy for Countering Domestic Terrorism came out two months ago.
[00:17:11.957 --> 00:17:13.278]  They made it official policy.
[00:17:13.919 --> 00:17:17.141]  They said any narratives of fraud in the recent general election
[00:17:20.854 --> 00:17:24.098]  The emboldening impact of the violent breach of the U.S.
[00:17:24.118 --> 00:17:32.669]  Capitol, conditions related to the COVID-19 pandemic, and conspiracy theories promoting violence will almost certainly spur some
[00:17:33.954 --> 00:17:35.415]  One, to try to engage in violence.
[00:17:35.455 --> 00:17:38.978]  So, who tried to engage in violence last year and this year?
[00:17:39.458 --> 00:17:48.624]  It was the FBI cooking up terror plots with the Michigan militia, which they were leading that particular group, and it was all a setup, and it's come out in court.
[00:17:49.225 --> 00:17:54.588]  The FBI agent didn't just beat up his wife at a swinger sex party, bashing her head bloody.
[00:17:55.529 --> 00:18:06.377]  He's so psychotic, reportedly, but then he turned over the audio files to the defense where they brag about setting them up and framing them.
[00:18:06.397 --> 00:18:07.677]  That's in the Michigan news.
[00:18:08.778 --> 00:18:17.644]  So, there's one plot to kidnap a governor because of the lockdown, and that was the FBI creating the whole thing.
[00:18:18.365 --> 00:18:21.287]  And the head FBI agent is such a, looks like,
[00:18:22.577 --> 00:18:26.621]  Somebody that would, like, rule a penitentiary or something, like the white supremacist wing.
[00:18:26.901 --> 00:18:31.965]  Not saying he's a white supremacist, but I mean, if I saw him pumping gas, I'd say, that's a hardened con.
[00:18:32.206 --> 00:18:32.966]  Probably a murderer.
[00:18:33.507 --> 00:18:34.708]  Probably out after 20 years.
[00:18:35.589 --> 00:18:40.893]  And so just remember, that's who they're hiring, that's who they're preparing for total war with us, ladies and gentlemen.
[00:18:41.354 --> 00:18:43.396]  And the entire leadership of the group was FBI.
[00:18:46.152 --> 00:18:47.893]  You can, if you want, type in Kalamazoo.
[00:18:48.013 --> 00:18:52.315]  FBI agent arrested for assaulting wife at sex party.
[00:18:53.115 --> 00:18:54.116]  And he's the lead guy.
[00:18:54.176 --> 00:18:57.978]  And I'm just pointing out the level of scum we're dealing here with now.
[00:18:59.298 --> 00:19:00.679]  I mean, that's who runs your government.
[00:19:00.699 --> 00:19:02.019]  That's who's in control of it now.
[00:19:02.079 --> 00:19:04.961]  Just discredited, fraudulent garbage.
[00:19:05.321 --> 00:19:07.602]  Does that mean every agency's bad or every agent's bad?
[00:19:07.662 --> 00:19:07.862]  No.
[00:19:08.222 --> 00:19:11.984]  But the people they pick for dirty tricks like this are bad people.
[00:19:13.849 --> 00:19:17.612]  And this is a declaration of war against the American people.
[00:19:17.672 --> 00:19:20.294]  So clearly they're going to stage very soon.
[00:19:20.954 --> 00:19:21.375]  There he is.
[00:19:22.135 --> 00:19:28.160]  They're going to stage very soon terror attacks to blame it on us.
[00:19:28.200 --> 00:19:29.161]  That's the next card.
[00:19:29.221 --> 00:19:30.221]  That's the next move.
[00:19:30.802 --> 00:19:31.843]  That's what you should expect.
[00:19:33.964 --> 00:19:34.545]  Now there it is.
[00:19:34.645 --> 00:19:39.028]  FBI agent charged with beating wife until she had blood all over her at sex party.
[00:19:39.748 --> 00:19:40.509]  After sex party.
[00:19:41.610 --> 00:19:42.831]  So that's how this dude rolls.
[00:19:44.022 --> 00:19:50.363]  And again, evil people are arrogant and full of chutzpah, bravada.
[00:19:51.723 --> 00:20:02.145]  He sent files before the sex party, a week before, two weeks before, to the defense admitting the whole setup.
[00:20:03.686 --> 00:20:11.407]  I mean, you just, it's the enemy just falls into our hands that way because they're inherently bad people.
[00:20:14.107 --> 00:20:14.847]  Just incredible.
[00:20:15.348 --> 00:20:16.248]  I'm sorry, I'm digressing.
[00:20:16.969 --> 00:20:25.093]  So, imagine in the year 2021, the southern border is completely wide open.
[00:20:25.394 --> 00:20:31.097]  There are people coming across with bubonic plague cases spreading all over the United States now in four states.
[00:20:32.398 --> 00:20:37.481]  They are pouring across with hundreds of tropical
[00:20:39.898 --> 00:20:49.762]  Diseases that are extremely rare, even in the tropics, that are now spreading all over the United States, but they're gonna tell you that your five-year-old needs to wear a mask.
[00:20:50.062 --> 00:20:58.045]  That's just the cultic, evil, lazy, leftist teachers union wanting to swing their filthy weight around.
[00:21:01.406 --> 00:21:02.787]  And so, I'm gonna calm down.
[00:21:02.827 --> 00:21:04.748]  Next segment, I'm gonna cover all the news.
[00:21:04.888 --> 00:21:06.728]  I'm not complaining.
[00:21:07.449 --> 00:21:07.909]  I spent
[00:21:12.574 --> 00:21:15.996]  My wife's been out of town, so most of my children are gone right now.
[00:21:16.897 --> 00:21:20.639]  And so I've been studying 12 hours a day.
[00:21:20.659 --> 00:21:22.400]  12 hours a day.
[00:21:22.420 --> 00:21:26.683]  I studied, oh, about 5 hours Friday.
[00:21:26.703 --> 00:21:29.385]  I studied about 14 hours yesterday.
[00:21:31.006 --> 00:21:32.827]  And I studied about 7 hours today.
[00:21:34.188 --> 00:21:35.649]  And I'm just too loaded for bear.
[00:21:40.353 --> 00:21:45.536]  Let me just calm down and I'm gonna come back and I'm gonna restart the whole broadcast and I'm gonna go right into all this.
[00:21:45.576 --> 00:21:47.658]  But do you understand what this means?
[00:21:47.798 --> 00:21:49.959]  I mean, this is horrible.
[00:21:50.260 --> 00:21:53.562]  And let me explain something really important here that I'll get into next segment.
[00:21:55.943 --> 00:21:59.946]  Compliance with all this evil is what keeps making it worse.
[00:22:01.087 --> 00:22:03.809]  Going along with this is why everything's falling apart.
[00:22:04.841 --> 00:22:09.824]  The Taliban are cavemen, and they are terrible people, and they keep little boys as sex slaves.
[00:22:10.284 --> 00:22:21.030]  Something, actually, the Democratic Party came out in internal memos and said is kind of cool, and they let them have kidnapped children as young as three in rape dungeons all over the Afghan stand.
[00:22:21.330 --> 00:22:24.272]  I told you about that years ago, but now that's in the news.
[00:22:24.392 --> 00:22:30.095]  So they are a caveman pedophilic demon creature, the mainline men are.
[00:22:31.612 --> 00:22:36.356]  And homosexuality is about 90% in Afghanistan, about 50% in the Middle East.
[00:22:36.376 --> 00:22:37.317]  That's why the left loves them.
[00:22:37.597 --> 00:22:39.459]  I mean, hell, they got giant grooming gangs in England.
[00:22:40.199 --> 00:22:41.841]  10,000 girls in one town, 5,000 in another.
[00:22:41.861 --> 00:22:43.522]  As young as six years old, they complain.
[00:22:43.742 --> 00:22:46.084]  They chop them up, put them in meat kabob machines.
[00:22:46.704 --> 00:22:47.625]  Again, you're a new list reader.
[00:22:47.665 --> 00:22:48.206]  This sounds crazy.
[00:22:48.366 --> 00:22:53.490]  Fauci takes live babies, keeps them alive, scalps them, puts their brains and their hair on rats.
[00:22:54.251 --> 00:22:57.473]  And they chain people up and put maggots inside their brains to eat their brains.
[00:22:57.793 --> 00:22:59.535]  And they chain up beagles and do it.
[00:22:59.875 --> 00:23:00.837]  I mean, that's all true!
[00:23:00.857 --> 00:23:02.821]  I can pull it all up for you right now!
[00:23:03.341 --> 00:23:05.866]  And the FBI agent, you know, beats his wife up at sex parties.
[00:23:06.067 --> 00:23:08.331]  I mean, it's just hell upon earth!
[00:23:08.551 --> 00:23:09.653]  Do you understand?!
[00:23:09.673 --> 00:23:12.398]  And then when I come back...
[00:23:13.646 --> 00:23:14.527]  I'm going to explain something.
[00:23:15.047 --> 00:23:17.688]  At least the Afghans stand up for themselves and don't comply.
[00:23:17.909 --> 00:23:23.132]  That's why the biggest, sickest, most evil system in the world can't get control of them because they won't bow.
[00:23:23.332 --> 00:23:26.293]  But we do whatever we're told and land in the free home of the brave.
[00:23:26.534 --> 00:23:37.500]  And so now the American Medical Association says they're going to take boy and girl off the birth certificates and now they're going to teach children as young as four to pick their own sex and sterilize them.
[00:23:37.720 --> 00:23:38.801]  That's just now breaking.
[00:23:51.465 --> 00:23:54.789]  What do you say when it's over?
[00:23:56.290 --> 00:24:12.227]  Don't know if I should say anything at all One day we're rolling in the clover Next thing you know we take the fall
[00:24:18.358 --> 00:24:21.341]  Welcome back, ladies and gentlemen, to this live Sunday transmission.
[00:24:21.361 --> 00:24:23.063]  I'm gonna be here for another hour and a half.
[00:24:23.103 --> 00:24:24.845]  Got some big special guests joining us.
[00:24:25.245 --> 00:24:26.106]  I'll tell you about in a moment.
[00:24:26.186 --> 00:24:29.970]  And then, the one and only, my good buddy, Owen Schroyer.
[00:24:30.916 --> 00:24:34.560]  We'll be hosting the third and fourth hour, which is called Sunday Live.
[00:24:34.580 --> 00:24:36.782]  This is the Alex Jones Show Sunday Edition.
[00:24:37.042 --> 00:24:41.667]  And Sunday Live only has six minutes of ads an hour, just for local stations.
[00:24:42.107 --> 00:24:44.029]  We cut the network ads so there's less ads.
[00:24:44.109 --> 00:24:47.012]  So, powerful two hours every Sunday evening.
[00:24:49.335 --> 00:24:50.636]  Let me do this, this segment.
[00:24:52.538 --> 00:24:54.200]  Because I am on information overload.
[00:24:55.472 --> 00:25:01.000]  Let me explain why I make such a big deal out of the fact that I'm not the one making these predictions.
[00:25:01.782 --> 00:25:06.689]  Now, I am good at reading more globalist documents than pretty much anybody else does, probably except their top people.
[00:25:08.071 --> 00:25:09.273]  Everybody's so specialized.
[00:25:10.350 --> 00:25:23.101]  In business and in life and in media and in culture that somebody knows about golf or they know about rock and roll or they know about insurance policies or they know about race cars or they know about education and they know about their area of education.
[00:25:23.141 --> 00:25:27.205]  Well, I'm a generalist and I read at least six, seven hours a day.
[00:25:27.225 --> 00:25:32.029]  And I thought it was a pretty big deal in June.
[00:25:33.865 --> 00:25:41.249]  When they put out the new official terrorism policy and said, we got more lockdowns coming, and we're going to say you're a terrorist if you're against these things.
[00:25:42.850 --> 00:25:49.374]  And if you even criticize things, you're aiding and abetting terrorists, and we're going to use the US Pentagon and military and NSA against you.
[00:25:49.574 --> 00:25:50.855]  I mean, that's so illegal.
[00:25:51.095 --> 00:25:55.277]  On a scale of 1 to 10, 10 being total tyranny, 0 being freedom, it's a 9.7.
[00:25:58.188 --> 00:25:59.608]  And you know how frustrating it is?
[00:26:00.389 --> 00:26:13.413]  That when this hit Friday night and Saturday and I trended at the top of Twitter politics and the top of Instagram, people sent it to me, everyone was marveling and debating how I knew this and playing clips of me saying it.
[00:26:14.513 --> 00:26:18.594]  And even the clips people put out on the internet didn't have me showing you where!
[00:26:18.994 --> 00:26:19.394]  See?
[00:26:19.774 --> 00:26:20.135]  See?
[00:26:20.515 --> 00:26:20.895]  See?
[00:26:23.255 --> 00:26:24.856]  It's the frustration that people
[00:26:26.172 --> 00:26:33.614]  Don't understand, the reason I know it's going to happen is not because I have a 200 IQ, which I don't have, it's because it's the enemy battle plan.
[00:26:33.874 --> 00:26:35.414]  I have their damn playbook.
[00:26:37.995 --> 00:26:44.097]  Just like Steve Belichick keeps winning Super Bowls because it's well known he freaking pays, he steals their playbooks.
[00:26:45.317 --> 00:26:45.937]  They all do it.
[00:26:46.257 --> 00:26:48.898]  The point is, is that we have the damn playbook.
[00:26:49.278 --> 00:26:51.518]  And so let me explain the playbook to you, okay?
[00:26:52.479 --> 00:26:53.799]  Let me explain the playbook to you.
[00:26:55.436 --> 00:27:01.120]  This is a permanent, world government, Rockefeller Foundation, cooked up plan called Operation Lockstep.
[00:27:01.861 --> 00:27:03.562]  They're never going to end the lockdowns.
[00:27:03.602 --> 00:27:15.512]  They're just going to tighten them down, loosen them up some, tighten them down more, loosen them up some, through successful approximation until you have a world ID card, global carbon tax systems, your phone tracking everywhere you go,
[00:27:16.232 --> 00:27:27.539]  Forced gene therapies on a monthly basis of whatever the system wants to put into you, whenever they want, no more FDA process, no more nothing, just absolute total tyranny.
[00:27:30.061 --> 00:27:40.908]  And by shutting down the world economy and calling small businesses non-essential, it will cause a massive collapse in productivity and a global depression, which they will then use with their trillions of fiat money
[00:27:42.452 --> 00:27:45.994]  To buy up the planet, and they've all written books about it.
[00:27:47.095 --> 00:27:54.219]  Ted Turner, Prince Philip, David Rockefeller, Bill Gates, Klaus Schwab, Zbigniew Brzezinski.
[00:27:54.720 --> 00:27:56.461]  I've read all their books.
[00:27:57.682 --> 00:28:01.624]  I watch 20 hours of UNWHO hearings.
[00:28:06.447 --> 00:28:07.628]  In December of 2019.
[00:28:10.560 --> 00:28:17.585]  And we put out a 30 minute boil down of 20 hours and they're meeting in Switzerland and they said, it's a total emergency, everyone's waking up to us.
