[00:00:15.194 --> 00:00:16.294]  InfoWars.
[00:03:14.202 --> 00:03:21.888]  Of Mike Lindell, Sidney Powell, and Rudy Giuliani appearing in court to address Dominion voting system lawsuits.
[00:03:21.888 --> 00:03:27.012]  Giuliani gets his law license yanked.
[00:03:27.012 --> 00:03:33.717]  A building in the same neighborhood where members of Trump family reside completely collapses.
[00:03:33.717 --> 00:03:36.439]  John McAfee commits suicide.
[00:03:36.439 --> 00:03:43.424]  Biden threatens F-15 airstrikes armed with nukes against Americans who want to take on the government.
[00:03:45.336 --> 00:03:52.162]  It's just all part of the crazy atmosphere that is unfolding.
[00:03:52.162 --> 00:03:57.407]  You know, I'm taping some big interviews today and tomorrow for a special Saturday show we're going to air at 4 p.m.
[00:03:57.407 --> 00:03:59.509]  Central.
[00:03:59.509 --> 00:04:03.012]  And I was talking to Ted Nugent, his great wife, today.
[00:04:03.012 --> 00:04:05.054]  We were taping for it.
[00:04:05.054 --> 00:04:06.976]  She's like, hey, I was watching your show yesterday.
[00:04:06.976 --> 00:04:08.597]  I was listening and you were really down.
[00:04:08.597 --> 00:04:10.659]  You need to be more upbeat.
[00:04:11.773 --> 00:04:18.538]  And I even had somebody at a gas station say, hey, Alex, I was listening today, and you really need to be more upbeat.
[00:04:18.538 --> 00:04:20.720]  People are really waking up.
[00:04:20.720 --> 00:04:26.465]  And then I've been contacted by a lot of really prominent people saying, hey, there's a great awakening happening.
[00:04:26.465 --> 00:04:29.327]  You're the tip of the spear, and we're with you, and be positive.
[00:04:29.327 --> 00:04:33.270]  And so I appreciate all of that, and I appreciate the crew putting up with me.
[00:04:34.958 --> 00:04:37.160]  People were asking me yesterday why I was flipping out.
[00:04:37.160 --> 00:04:38.841]  It's just this stuff starts to really get to me.
[00:04:38.841 --> 00:04:46.767]  I mean, this is so real, and I knew it was real, but it's so sad to see this evil still going forward despite the fact it should be easy to defeat.
[00:04:46.767 --> 00:04:48.929]  But really, that's part of God's plan.
[00:04:48.929 --> 00:04:51.050]  So we got one hell of a broadcast lined up for you.
[00:04:51.050 --> 00:04:55.974]  I just wanted to thank all the folks that support me, and I need your prayers, so thank you.
[00:04:55.974 --> 00:04:56.554]  We'll be right back.
[00:04:56.554 --> 00:04:56.915]  Stay with us.
[00:05:00.348 --> 00:05:04.430]  All that evil men and tyrants seem to flourish is that good men do nothing.
[00:05:04.430 --> 00:05:05.931]  Well, I'm trying to be a good man.
[00:05:05.931 --> 00:05:07.232]  I'm trying to stand up and do the right thing.
[00:05:07.232 --> 00:05:12.314]  And I've seen huge effects with what we've done here at InfoWars.
[00:05:12.314 --> 00:05:14.035]  Other good men and women getting together.
[00:05:14.847 --> 00:05:17.308]  And tell them the truth and standing up to corruption.
[00:05:17.308 --> 00:05:18.889]  But now the Globals are coming after us.
[00:05:18.889 --> 00:05:23.631]  And so I need your prayers, I need your financial support, and I need your word of mouth to stay in the fight.
[00:05:23.631 --> 00:05:28.993]  We've got a big sale going right now, pre-shipping double Patriot points on three items that have been sold out.
[00:05:28.993 --> 00:05:30.173]  Ultimate Krill Oil, 40% off.
[00:05:30.173 --> 00:05:30.954]  X3, 60% off.
[00:05:30.954 --> 00:05:33.615]  Best you'll ever run that.
[00:05:33.615 --> 00:05:38.637]  And, of course, bio-truth selenium that is essential for every action of every cell in your body.
[00:05:39.117 --> 00:05:40.238]  It's 50% off.
[00:05:40.238 --> 00:05:45.339]  They're all back in stock right now at InfoWareStore.com and it's you that has kept us on air.
[00:05:45.339 --> 00:05:46.600]  It is you that has spread the word.
[00:05:46.600 --> 00:05:50.101]  It is you that have built this operation and we're now needed more than ever.
[00:05:50.101 --> 00:05:59.965]  So please continue to shop at InfoWareStore.com and please share the fact that this is an incredible line of products with your friends, your family, neighbors, strangers, you name it at the same time.
[00:06:18.905 --> 00:06:21.427]  Welcome back, ladies and gentlemen.
[00:06:21.427 --> 00:06:25.809]  When you live in denial, you live in great tyranny and bad times.
[00:06:25.809 --> 00:06:26.410]  There's no safety.
[00:06:26.410 --> 00:06:31.833]  But when you embrace God and justice... Well, then, ladies and gentlemen...
[00:06:32.463 --> 00:06:37.944]  You live in a world that is a lot safer and a lot better.
[00:06:37.944 --> 00:06:40.465]  More like Mayberry RFB.
[00:06:40.465 --> 00:06:48.086]  Again, thank you for joining us on this June 25th, 2021 Friday transmission.
[00:06:48.086 --> 00:06:55.727]  Let me do my best, as I try so often to do, and just give you an overview of what's coming up today.
[00:06:55.727 --> 00:06:58.668]  We have several big guests in studio.
[00:07:00.541 --> 00:07:07.646]  One of which I already had in the studio yesterday, that I was very impressed by, and whose sincerity and energy brought tears to my eyes.
[00:07:07.646 --> 00:07:16.832]  I was like, quote, great guitarist, a great songwriter, standing next to his fire.
[00:07:16.832 --> 00:07:23.176]  We have Maj Tor joining us again in studio, and we have Jeremy Brown,
[00:07:24.542 --> 00:07:29.906]  Who is the Green Beret, who the Feds tried to get to infiltrate the Patriot Movement and set people up.
[00:07:29.906 --> 00:07:50.699]  And that goes into all the new news coming out, documenting that most of the people that first attacked the police and triggered the police response, but then triggered the leading edge of the Trump demonstration to fight back and then breach the Capitol, that indeed that was a provocateured false flag operation.
[00:07:50.699 --> 00:07:51.980]  So that is coming up.
[00:07:51.980 --> 00:07:53.301]  And Jeremy Brown, who was just on
[00:07:54.346 --> 00:07:58.727]  American Journal doing a great job with the program before me here at InfoWars.
[00:07:58.727 --> 00:08:01.507]  Harrison Smith, he will be in studio with us as well.
[00:08:01.507 --> 00:08:09.289]  And then Friday's host, fourth hour, Stu Peters and Owen Schroer and The War Room, 3 to 6 p.m.
[00:08:09.289 --> 00:08:12.589]  Okay, so that's what we've got guest-wise.
[00:08:12.589 --> 00:08:14.810]  The COVID news gets more intense every day.
[00:08:14.810 --> 00:08:22.911]  A lot of this is news that came out yesterday that I didn't properly cover and new stuff that's broken, but it's just one of these articles alone
[00:08:24.491 --> 00:08:27.614]  You could do the whole four hours on.
[00:08:27.614 --> 00:08:42.886]  The CDC and the FDA have come out and said, we're putting a warning on the mRNA vaccines, Moderna and Pfizer, that it can cause heart attacks.
[00:08:42.886 --> 00:08:43.807]  Well, we already knew that.
[00:08:43.807 --> 00:08:48.130]  You saw what happened in Europe where they started giving the shots first in the UK.
[00:08:48.130 --> 00:08:51.493]  So incredible that they brought an experimental vaccine on the market.
[00:08:52.136 --> 00:08:59.658]  That when they did other tests on rodents eight years ago in Texas at UT, it did the same damn thing.
[00:08:59.658 --> 00:09:02.419]  Oh, but Fauci didn't know about some study at UT.
[00:09:02.419 --> 00:09:03.279]  Yeah, he did.
[00:09:03.279 --> 00:09:04.159]  He paid for it.
[00:09:04.159 --> 00:09:06.640]  His name's on the study.
[00:09:06.640 --> 00:09:09.601]  That's why I get physically angry here.
[00:09:09.601 --> 00:09:12.562]  Because I care about people.
[00:09:12.562 --> 00:09:15.423]  Because I have empathy.
[00:09:15.423 --> 00:09:20.164]  And when I see young people having heart attacks and dying and strokes and now being in wheelchairs,
[00:09:21.013 --> 00:09:25.015]  And I know they're targeting my children with peer pressure to take this stuff.
[00:09:25.015 --> 00:09:29.797]  It makes me, at a cellular level, extremely angry.
[00:09:29.797 --> 00:09:37.221]  And I'm trying and praying every day that God can help me with this, but it's getting to the point where I have trouble doing the show.
[00:09:37.221 --> 00:09:38.821]  And I understand.
[00:09:38.821 --> 00:09:39.622]  Ignorance is bliss.
[00:09:39.622 --> 00:09:42.843]  Well, I'm not living in ignorance, and I'm getting pissed.
[00:09:42.843 --> 00:09:43.263]  And you know what?
[00:09:43.263 --> 00:09:47.185]  That's natural, but I'm going to put my energy into taking action.
[00:09:47.185 --> 00:09:48.566]  There's a big march coming up tomorrow.
[00:09:49.426 --> 00:09:51.387]  In Houston, I'm going to try to make it.
[00:09:51.387 --> 00:09:53.027]  I think Owen's going.
[00:09:53.027 --> 00:09:56.608]  We should get that lady to pop back in, at least for 10 minutes today, so people know about her event.
[00:09:56.608 --> 00:10:01.829]  That nurse that got fired, along with 180-something other ones, because they wouldn't take the deadly injection.
[00:10:01.829 --> 00:10:03.129]  I mean, this is experimental.
[00:10:03.129 --> 00:10:03.990]  This is dangerous.
[00:10:03.990 --> 00:10:09.531]  It says it can make you have a damn heart attack or a freaking stroke!
[00:10:09.531 --> 00:10:13.372]  And you're fired if you don't want to take it!
[00:10:18.999 --> 00:10:20.560]  It's incredible.
[00:10:20.560 --> 00:10:27.263]  So, we've got, that's just one article.
[00:10:27.263 --> 00:10:29.345]  Talk a whole show about that, couldn't we?
[00:10:29.345 --> 00:10:31.206]  The ramifications of that.
[00:10:31.206 --> 00:10:34.227]  An experimental injection, but it wasn't experimental.
[00:10:34.227 --> 00:10:46.634]  They'd studied it all over the world on animals and humans, and they knew that if you made a vaccine to attack the spike protein on a virus, the delivery system, that that spike protein is made up of the same stuff we're made up of, and would make us attack our bodies.
[00:10:47.603 --> 00:10:51.847]  And then you see the head bioethicist of the U.S.
[00:10:51.847 --> 00:10:57.171]  on TV saying, we're going to give you injections that make you allergic to red meat.
[00:10:57.171 --> 00:11:00.474]  And the globalists said, son, we ain't doing that.
[00:11:00.474 --> 00:11:02.555]  We're going to give them a shot.
[00:11:02.555 --> 00:11:08.700]  Makes them allergic to themselves.
[00:11:08.700 --> 00:11:10.342]  They did it.
[00:11:10.342 --> 00:11:11.603]  And here's why I'm so upset.
[00:11:15.433 --> 00:11:25.478]  You know, Snowden's come out, who is a good person, and really had a lot of courage, and is not an insider that leaks stuff because he's still part of the system.
[00:11:25.478 --> 00:11:26.399]  He's for real.
[00:11:26.399 --> 00:11:28.240]  Just like Julian Assange.
[00:11:28.240 --> 00:11:29.981]  Just like many others.
[00:11:29.981 --> 00:11:33.482]  And he said that, look for Assange to be killed next.
[00:11:33.482 --> 00:11:34.843]  After McAfee.
[00:11:34.843 --> 00:11:37.224]  McAfee, of course, was killed.
[00:11:37.224 --> 00:11:39.245]  And his lawyer says he was not suicidal.
[00:11:39.245 --> 00:11:42.067]  Hell, he said on Twitter he never committed suicide just a week ago.
[00:11:43.985 --> 00:12:05.358]  And so that's physically why I started crying in the third hour yesterday while I had that guest in here talking about self-defense and coming together because that was just my endorphins being released and my brain soothing me because I can consciously handle death and I'm ready to die.
[00:12:05.358 --> 00:12:07.139]  But I've made these decisions now.
[00:12:07.139 --> 00:12:11.701]  I mean, I don't like to say things that haven't come true, but they're very close to killing me, folks.
[00:12:11.701 --> 00:12:12.382]  Very close.
[00:12:13.191 --> 00:12:15.292]  They're very close to going after Tucker Carlson.
[00:12:15.292 --> 00:12:17.393]  They're very close to trying to kill Trump.
[00:12:17.393 --> 00:12:19.014]  And I don't say that to be dramatic.
[00:12:19.014 --> 00:12:23.517]  We need to know the zone we're in.
[00:12:23.517 --> 00:12:24.417]  And this is my lane.
[00:12:24.417 --> 00:12:26.998]  I asked to be in this lane.
[00:12:26.998 --> 00:12:28.559]  I am extremely honored.
[00:12:28.559 --> 00:12:29.500]  And it feels really good.
[00:12:29.500 --> 00:12:29.560]  But...
[00:12:34.936 --> 00:12:47.346]  The crying is just the emotion of it all becoming true and all being real and how epic it all is on a planet in space and all this incredible stuff happening and our average human friends are asleep and don't even know what's happening.
[00:12:47.346 --> 00:12:55.313]  And then I've got all these videos of Democrats that are in all white clubs that Hispanics, blacks and Asians aren't allowed in.
[00:12:55.313 --> 00:12:56.454]  And I'm for free association.
[00:12:56.454 --> 00:12:59.176]  If you want to have your own racist club, you can do it.
[00:12:59.176 --> 00:13:04.280]  But it doesn't mean you can then lecture us how we're all racist when we're not and you are.
[00:13:07.109 --> 00:13:14.251]  It's just the overwhelmingness of the fraud of these people.
[00:13:14.251 --> 00:13:16.291]  And I like John McAfee.
[00:13:16.291 --> 00:13:18.672]  I thought he was a cool guy.
[00:13:18.672 --> 00:13:19.752]  You know, I like Joe Rogan.
[00:13:19.752 --> 00:13:21.133]  He's a cool guy in person.
[00:13:21.133 --> 00:13:24.113]  You know, one of the boys, hanging out with him, you feel cool, you feel fun.
[00:13:24.113 --> 00:13:27.994]  It's not that they're a celebrity, it's just that they have that energy.
[00:13:27.994 --> 00:13:30.815]  And you know they went in there and tortured him first before they killed him.
[00:13:30.815 --> 00:13:32.515]  And that's me next!
[00:13:32.515 --> 00:13:35.596]  So I got a lot of empathy for him, and I'm pissed off, you understand that?
[00:13:36.912 --> 00:13:46.919]  But here's the thing, I'm going to try to take Gandhi's example, he took it from Christ, or Martin Luther King's, and I realize they want to trick us into violence right now, so I'm not going to do it.
[00:13:46.919 --> 00:13:59.248]  But I'm going to fight them in the information war as hard as I damn can, and in the end when we take this country and plant it back, they are going to pay, legally and lawfully, for what they've done.
[00:13:59.248 --> 00:14:01.470]  And I just want to make sure we beat them as quick as we can.
[00:14:03.687 --> 00:14:05.349]  All right, let me hit the big news.
[00:14:05.349 --> 00:14:06.149]  Oh boy.
[00:14:06.149 --> 00:14:13.695]  General Flynn has come out and rightfully said that they're going to stage massive false flags.
[00:14:13.695 --> 00:14:16.738]  That's just what comes after 11, 12 on a clock.
[00:14:16.738 --> 00:14:19.180]  What comes after 5, 6 on a clock.
[00:14:19.180 --> 00:14:20.121]  It's a no-brainer.
[00:14:20.121 --> 00:14:21.362]  It's absolutely true.
[00:14:21.362 --> 00:14:23.544]  It's going to happen.
[00:14:23.544 --> 00:14:24.725]  Unless we expose it.
[00:14:24.725 --> 00:14:26.306]  Question is, how do you expose it?
[00:14:26.306 --> 00:14:29.769]  I mean, the clock is racing down here.
[00:14:29.769 --> 00:14:32.471]  We're going to play that when we come back.
[00:14:35.990 --> 00:14:38.471]  It's on InfoWars.com, the full hour interview.
[00:14:38.471 --> 00:14:41.072]  I suggest you share it.
[00:14:41.072 --> 00:14:41.973]  And I'm going to just leave it at that.
[00:14:41.973 --> 00:14:43.253]  People say, well, why is it on your show?
[00:14:43.253 --> 00:14:44.794]  Well, you heard him endorse the show.
[00:14:44.794 --> 00:14:45.394]  I've met with him.
[00:14:45.394 --> 00:14:46.114]  It's great.
[00:14:46.114 --> 00:14:46.875]  He's got a plan.
[00:14:46.875 --> 00:14:51.396]  I'm not going to say what he's up to, but we're going to be doing some stuff together in the near future.
[00:14:51.396 --> 00:14:54.138]  And I'm working with him and I agree with his plans.
[00:14:54.138 --> 00:14:58.279]  They're just right with mine because we can sit there and finish each other's sentences.
[00:14:58.279 --> 00:14:58.860]  We're in this.
[00:14:58.860 --> 00:14:59.680]  We're immersed in this.
[00:15:00.481 --> 00:15:08.485]  We've got knowledge, and so we're simpatico because we're singing off the same sheet of music that's called reality.
[00:15:08.485 --> 00:15:10.526]  And you live in the real world, you know what's coming next.
[00:15:10.526 --> 00:15:14.288]  And so, they want to kill Flynn, you can make your damn sure of that.
[00:15:14.288 --> 00:15:18.431]  We're all targets, and none of us are suicidal, and none of us are going to kill ourselves.
[00:15:18.431 --> 00:15:19.631]  We love life.
[00:15:19.631 --> 00:15:20.492]  I love life.
[00:15:20.492 --> 00:15:21.592]  Flynn loves life.
[00:15:21.592 --> 00:15:23.293]  Tucker Carlson loves life.
[00:15:23.293 --> 00:15:24.814]  Julian Assange loves life.
[00:15:24.814 --> 00:15:26.535]  And Julian Assange is a damn hero.
[00:15:28.047 --> 00:15:35.790]  And it is a black mark on Trump that he didn't do anything for Assange when he told Assange to leak that information.
[00:15:35.790 --> 00:15:37.130]  People go, how do you know that?
[00:15:37.130 --> 00:15:38.650]  He said it on TV.
[00:15:38.650 --> 00:15:40.811]  He said Assange released it.
[00:15:40.811 --> 00:15:43.332]  A week later, Assange released it.
[00:15:43.332 --> 00:15:44.953]  And I'm out here to just bash Trump all day.
[00:15:44.953 --> 00:15:45.873]  I'm glad Trump's in the fight.
[00:15:45.873 --> 00:15:46.273]  We need him.
[00:15:46.273 --> 00:15:51.295]  It's just that now is the time to not leave our people behind, ladies and gentlemen.
[00:15:51.295 --> 00:15:55.656]  All right, ladies and gentlemen, we'll be right back on the other side with General Flynn's emergency warning.
[00:16:02.139 --> 00:16:04.201]  Your voice counts.
[00:16:04.201 --> 00:16:09.266]  When you share information, be it over the internet or in person, it changes the world.
[00:16:09.266 --> 00:16:11.868]  The globalists know their agenda is unpopular.
[00:16:11.868 --> 00:16:13.369]  They know you're angry.
[00:16:13.369 --> 00:16:18.754]  And now to get around big tech, it's more important than ever that we use every tool we've got.
[00:16:18.754 --> 00:16:27.983]  Well, ladies and gentlemen, if you sign up for our free news and show alerts, you can then take those alerts, those articles and those live feeds, both the regular shows and special reports,
[00:16:28.183 --> 00:16:29.483]  And share them with everyone you know.
[00:16:29.483 --> 00:16:33.844]  Take action now by texting the word NEWS to 833-470-0438.
[00:16:33.844 --> 00:16:36.225]  That's 833-470-0438 for InfoWars Emergency News Alerts.
[00:16:36.225 --> 00:16:38.426]  Or, text the word SHOW to 833-470-0438 and receive live show notifications.
[00:16:38.426 --> 00:16:40.886]  Take action now, create the chain reaction, and tell others to share those texts.
[00:16:40.886 --> 00:16:41.526]  Get news alerts at 833-470-0438.
[00:16:59.933 --> 00:17:03.682]  I don't like coming to you and saying this could be our last broadcast.
[00:17:03.682 --> 00:17:07.410]  Hell, I've been on there 27 years, and only the last year or so have I said that.
[00:17:07.410 --> 00:17:09.996]  But let me tell you, the New World Order's breathing down our neck.
[00:17:10.660 --> 00:17:15.024]  The big globalist publications are coming after us, and they're doing everything they can to shut us down.
[00:17:15.024 --> 00:17:20.790]  So please pray to keep InfoWars on the air, and please support the local states you're listening to as well.
[00:17:20.790 --> 00:17:32.402]  At the same time, go to InfoWarsStore.com while you still can, and get a book, get a film, get a t-shirt, get some supplements, because it's that money that helps us stay on air in the face of this thing.
[00:17:33.002 --> 00:17:35.143]  I need your help more than ever now.
[00:17:35.143 --> 00:17:39.265]  I want to keep fighting the globalists, but I can't do it if you don't support us.
[00:17:39.265 --> 00:17:49.871]  So, pray for us, word of mouth, tell folks about the broadcast however you can, and buy great products that will enrich you and your family's lives every day at InfoWareStore.com.
[00:17:49.871 --> 00:17:59.416]  Whether it's high quality coffee, or supplements, or books or films, all of it nurtures the soul, all of it empowers humanity, all of it is pro-human and pro-God.
[00:17:59.416 --> 00:18:00.056]  Thank you so much.
[00:18:01.323 --> 00:18:04.127]  The equation is very simple.
[00:18:04.127 --> 00:18:13.719]  The mega banks control the media, they control big pharma, they control academia, they control the military, industrial complex, they control big tech.
[00:18:14.864 --> 00:18:23.967]  And everywhere that they have been in control in the third world, they have established absolute total despotism and dehumanization.
[00:18:23.967 --> 00:18:32.430]  It is the Western Christian idea of human freedom that ended slavery and that promoted women's rights and so much more that actually threatens them.
[00:18:32.430 --> 00:18:39.173]  So because they can't defeat that empowering ethic, they instead co-opt it, turn it upside down, and use
[00:18:40.053 --> 00:18:48.141]  The idea of equality to actually destroy human freedom and the free market that threatens their monopolies of control.
[00:18:48.141 --> 00:18:52.645]  That's why they target Infowars, because we understand the keys to defeating them.
[00:18:52.645 --> 00:18:58.030]  But the only way our transmission gets out is if you promote Infowars and ban that video.
[00:18:58.030 --> 00:18:58.990]  So redouble your efforts.
[00:18:58.990 --> 00:19:02.253]  We're all in this together.
[00:19:02.253 --> 00:19:04.876]  You're listening to the Alex Jones Show.
[00:19:28.622 --> 00:19:34.083]  Welcome back to the Alex Jones Show on this live Friday, June 25th transmission.
[00:19:35.771 --> 00:19:39.833]  We got another special Saturday transmission coming up for you that'll air 4 p.m.
[00:19:39.833 --> 00:19:41.714]  Central tomorrow with some big guests.
[00:19:41.714 --> 00:19:43.314]  Not just Ted Nugent, he's huge.
[00:19:43.314 --> 00:19:45.656]  But we're working on some really big guests that are up to the boat.
[00:19:45.656 --> 00:19:47.596]  We want to get them in the boat first.
[00:19:47.596 --> 00:19:49.377]  Big breaking news tomorrow.
[00:19:49.377 --> 00:19:52.559]  I'm just going to leave it at that.
[00:19:52.559 --> 00:19:55.320]  Now, let's get back to the big issue at hand.
[00:19:56.044 --> 00:19:58.825]  This is on Infowars.com.
[00:19:58.825 --> 00:20:08.429]  Warning America, General Flynn says globalists will pull something big before the Arizona audit goes public.
[00:20:08.429 --> 00:20:17.553]  And he says not UFOs, and I agree with him, not, you know, a nuclear war, but blowing up a church, shooting up a black church.
[00:20:18.453 --> 00:20:26.755]  That's what all the pre-programming is, that white supremacists are everywhere, they're about to kill black people, and it's all Trump supporters' faults, and all people that question the election.
[00:20:26.755 --> 00:20:33.237]  And you're like, why is this on every channel, every news show, every Democrat politician is just everywhere like a parrot?
[00:20:33.237 --> 00:20:34.437]  White supremacists are going to attack!
[00:20:34.437 --> 00:20:36.138]  White supremacists are going to kill everybody!
[00:20:36.138 --> 00:20:44.260]  I mean, if somebody said, somebody's going to burn your house down for a couple months, when your house burns down, who would you think burned the house down?
[00:20:44.260 --> 00:20:47.241]  The person that kept telling you that your house was going to get burned down.
[00:20:48.524 --> 00:20:50.925]  They talk to you like you're idiots.
[00:20:50.925 --> 00:20:54.387]  It's like when they're rolling out a new Mustang, they have ads for it.
[00:20:54.387 --> 00:20:57.228]  Or a new flavor of Coke, they have months of ads for it.
[00:20:57.228 --> 00:21:11.334]  Well, they're rolling out that white supremacists are everywhere and are going to kill everybody and need to be put in FEMA camps and that the CIA needs to arrest members of Congress because they're planning a giant overthrow and we're going to kill everybody.
[00:21:11.334 --> 00:21:13.315]  With zero evidence or anything of it.
[00:21:13.315 --> 00:21:15.056]  They're not doing that for no reason.
[00:21:16.061 --> 00:21:18.903]  They're going to stage something.
[00:21:18.903 --> 00:21:23.907]  And the Arizona audit, they're debating whether it's going to be done in two weeks, a month.
[00:21:23.907 --> 00:21:30.671]  Massive evidence has come out, so much every day, I could spend the whole show on what they found in Michigan and Arizona and Georgia.
[00:21:30.671 --> 00:21:35.775]  And that's why the Justice Department, run by Mr. Garland, has now sued Georgia today.
[00:21:35.775 --> 00:21:45.402]  As soon as they couldn't get their federal takeover of elections that violate the Constitution, total federalization, as soon as that fraud didn't pass,
[00:21:47.276 --> 00:21:55.360]  He comes out of his little snake hole and says we're taking over the Georgia system, we've sued.
[00:21:55.360 --> 00:22:04.964]  But their lawsuit wants to federalize it state by state now so they can have people vote curbside with no IDs, so no signatures needed on a mail-in ballot.
[00:22:04.964 --> 00:22:06.365]  Fraud!
[00:22:06.365 --> 00:22:09.826]  They've got all these illegal aliens voting, dead people voting, it's on record.
[00:22:09.826 --> 00:22:12.968]  They've now confirmed Georgia was double counting ballots that night.
[00:22:14.662 --> 00:22:18.145]  We could watch the video back when we got it, but now it's confirmed.
[00:22:18.145 --> 00:22:24.991]  Now the Republican leaders that have denied it in Georgia are now having to admit it.
[00:22:24.991 --> 00:22:25.932]  So what are they going to do?
[00:22:25.932 --> 00:22:35.861]  They're going to attack a minority church or college or grocery store, some type of minority gathering.
[00:22:38.214 --> 00:22:49.920]  And they're either going to completely false flag it and do it 100% themselves, or they're going to find mentally ill, in-cell, white supremacist types that'll really be devil worshippers, whacked out of their minds on prescription and illegal drugs.
[00:22:49.920 --> 00:22:55.163]  It'll be a two or three man idiot squad that'll go in and start shooting black people at a church.
[00:22:55.163 --> 00:23:02.167]  Then there'll be a backup team that'll kill them, claiming they committed suicide, who'll then actually kill a couple hundred black people.
[00:23:04.861 --> 00:23:08.724]  Because the Satanists always start shooting people and they kind of, wow, I'm actually killing somebody.
[00:23:08.724 --> 00:23:10.345]  This isn't as cool as I thought.
[00:23:10.345 --> 00:23:12.346]  And then they get killed by the black op team.
[00:23:12.346 --> 00:23:15.068]  The black op team then kills the lion's share of the people.
[00:23:15.068 --> 00:23:18.871]  They're going to want a big number, hundreds of dead black children.
[00:23:18.871 --> 00:23:27.977]  So if you go to a black church or you go to a, you know, rural, say, black grocery store, you better be packing.
[00:23:27.977 --> 00:23:29.378]  You better be watching.
[00:23:29.378 --> 00:23:30.199]  Because let me tell you,
[00:23:30.822 --> 00:23:32.187]  The deep states are coming.
[00:23:32.187 --> 00:23:36.561]  Here's General Flynn, former head of Defense Intelligence, former National Security Advisor, to the President, giving the same warning.
[00:23:37.159 --> 00:23:49.345]  And do you think it's going to be, God forbid, some sort of a 9-11 event, or are they going to just hang their hat on the UFO noise that we now are seeing, you know, in mass reporting by mainstream media?
[00:23:49.345 --> 00:23:53.907]  Nonetheless, they're now talking about UFOs and zombie apocalypses.
[00:23:53.907 --> 00:23:56.548]  Actually, they reported about zombie apocalypses.
[00:23:56.548 --> 00:23:59.590]  Which city might have the biggest zombie apocalypse?
[00:23:59.590 --> 00:24:02.111]  And that was actually New York City, by the way, for those of you in New York.
[00:24:02.111 --> 00:24:04.032]  Sorry to say you might get eaten by a zombie.
[00:24:04.432 --> 00:24:14.635]  So, I mean, do you have any feeling whether it's going to be a 9-11 type event or is it just going to be some noise like UFOs which have been around forever?
[00:24:14.635 --> 00:24:24.037]  Yeah, no, I mean, there is going to be something that's going to happen and I'm afraid that what it's going to do is it's going to further divide the country.
[00:24:24.037 --> 00:24:25.698]  I mean, there's
[00:24:27.324 --> 00:24:39.450]  You know, it's not going to be as dramatic as something as you're talking about with 9-11 and the stupidity of this, you know, nonsense of UFOs and this apocalyptic crap is just is such garbage.
[00:24:40.437 --> 00:24:42.518]  People need to face reality.
[00:24:42.518 --> 00:24:44.138]  We need to face reality.
[00:24:44.138 --> 00:24:47.259]  They are going to continue to go after Donald Trump.
[00:24:47.259 --> 00:24:48.019]  Okay.
[00:24:48.019 --> 00:24:50.120]  They're going to continue to go after Donald Trump.
[00:24:50.120 --> 00:24:54.641]  And I'm glad to see the president finally getting out and doing rallies.
[00:24:54.641 --> 00:24:58.203]  He's going to be doing one in Sarasota here on the 4th of July.
