[00:00:15.527 --> 00:00:18.228]  InfoWars, tomorrow's news today.
[00:06:29.289 --> 00:06:34.131]  Government-sanctioned hour of recreation allowed to go outside one hour a day.
[00:06:34.411 --> 00:06:35.411]  How gracious!
[00:06:36.011 --> 00:06:38.412]  That's what you get at a medium-security prison.
[00:06:39.827 --> 00:06:43.149]  So from a maximum security to a medium security.
[00:06:43.389 --> 00:06:48.231]  They're also cooking up new COVID variants in labs and admitting it on the news.
[00:06:48.331 --> 00:06:55.554]  So serious crimes against humanity still going on by the CDC under Fauci's control.
[00:06:56.115 --> 00:06:57.135]  That is breaking.
[00:06:58.276 --> 00:07:04.659]  I want to play a clip of Chris Sky a few days ago before he got arrested on a false warrant and then they had to release him.
[00:07:05.404 --> 00:07:16.333]  But first they had their photo op of him being arrested and why he was arrested, speaking to a crowd of close to 100,000 people about peaceful non-compliance.
[00:07:16.874 --> 00:07:22.579]  Here's what Chris Sky had to say, then we'll talk to the great activist patriot himself in two minutes.
[00:07:26.422 --> 00:07:27.083]  You like all that?
[00:07:27.944 --> 00:07:32.186]  I call that united, non-compliant!
[00:07:32.886 --> 00:07:35.748]  And it is the only solution to this problem.
[00:07:36.048 --> 00:07:37.909]  There is no political solution to this problem.
[00:07:37.949 --> 00:07:39.349]  I don't care what you want to believe.
[00:07:39.850 --> 00:07:46.853]  If you believe there is, look me in the eye and maybe one time in human history where the people have voted their way out of tyranny.
[00:07:48.345 --> 00:07:49.145]  It doesn't exist.
[00:07:49.406 --> 00:07:53.467]  So I'm going to call Maxime Bernier right now, and he's really for the people.
[00:07:53.888 --> 00:07:54.788]  I invite you.
[00:07:54.908 --> 00:08:00.811]  Come up on stage, stand beside me, and say you support united non-compliance.
[00:08:01.151 --> 00:08:04.473]  That's the equivalent of giving power back to the people.
[00:08:04.833 --> 00:08:07.794]  And that's what a real leader needs to do.
[00:08:07.814 --> 00:08:13.077]  A real leader doesn't want to manage the takeover of society while giving you lip service.
[00:08:13.417 --> 00:08:14.818]  A real leader will tell you the truth.
[00:08:15.718 --> 00:08:17.340]  I can't save you.
[00:08:17.880 --> 00:08:18.501]  That's the reality.
[00:08:18.681 --> 00:08:22.745]  If I'm up here telling you I'm going to save you, vote for me, I'm lying to you.
[00:08:23.326 --> 00:08:25.167]  You cannot vote your freedom back.
[00:08:25.628 --> 00:08:26.709]  I'm going to tell you the truth.
[00:08:27.330 --> 00:08:32.495]  I can lead by example and show you how to save yourselves.
[00:08:33.419 --> 00:08:34.400]  That's what we gotta do!
[00:08:34.460 --> 00:08:35.501]  And how do we do it?
[00:08:35.762 --> 00:08:37.463]  We just say no!
[00:08:37.624 --> 00:08:39.526]  Everyone's like, what do I do with this mandate?
[00:08:39.566 --> 00:08:40.707]  What do I do with this vax pass?
[00:08:41.047 --> 00:08:42.068]  It's very simple!
[00:08:42.329 --> 00:08:44.631]  If you have a vax card, you burn it!
[00:08:45.072 --> 00:08:47.574]  If you have it on your phone, you delete it!
[00:08:47.855 --> 00:08:51.398]  If you have an appointment for a job, you just say no!
[00:08:56.778 --> 00:09:02.343]  And if they want to mandate it at work, if they want to mandate it at school, they think we're going to shove it down your throat.
[00:09:02.643 --> 00:09:03.704]  It's very simple.
[00:09:04.345 --> 00:09:16.115]  You go on strike, teachers, lawyers, doctors, police, firefighters, paramedics, frontline workers, students, why don't you just stay home for a couple of days?
[00:09:16.435 --> 00:09:18.297]  What do you think they're going to do, let it go for months?
[00:09:18.837 --> 00:09:21.438]  That's right, United Non-Compliance, just like Gandhi, just like...
[00:09:46.820 --> 00:09:47.721]  Martin Luther King Jr.
[00:09:47.761 --> 00:09:52.964]  You have to understand, I know that the audience understands, but you've got to tell your friends and family and neighbors and perfect strangers.
[00:09:53.704 --> 00:10:02.169]  Once they get the global ID and once they get you with a QR code, once they get you to submit to this, then they put the carbon tax on top of it and control everything you do.
[00:10:03.110 --> 00:10:07.592]  Klaus Schwab and Oliver on record saying they're going to put more restrictions on over time, not less.
[00:10:07.633 --> 00:10:10.434]  And the more you submit, the more they're going to tighten down.
[00:10:10.834 --> 00:10:13.216]  Just like Australia in the last year and a half, or Europe.
[00:10:14.701 --> 00:10:16.462]  We got big developments in Canada.
[00:10:16.943 --> 00:10:17.723]  Endless shots.
[00:10:17.863 --> 00:10:22.587]  Canada just ordered seven doses of COVID vaccine for every man, woman and child.
[00:10:23.127 --> 00:10:26.010]  Says they will put in your body whatever Pfizer says.
[00:10:27.369 --> 00:10:31.212]  And we have a new video coming up later where Trump admits that Pfizer basically runs the FDA.
[00:10:31.712 --> 00:10:39.817]  Video Canadian PM Trudeau's campaign rally axed for quote safety reasons after irate protesters descend on event.
[00:10:40.478 --> 00:10:41.118]  Absolutely.
[00:10:41.398 --> 00:10:50.144]  When you see people fighting back peacefully in Australia or the UK or in Canada or anywhere in the world, they are doing it for us and we're doing it for them.
[00:10:50.924 --> 00:10:55.908]  We need these globalists to not be able to go anywhere without people getting in their face and exposing these criminals.
[00:10:56.920 --> 00:10:57.661]  For what they've done.
[00:10:58.301 --> 00:11:17.701]  They cooked it up in a lab, they released it, they blocked vitamins and things so they could get higher death rates, they sent sick people to nursing homes, then they suppressed hydroxychloroquine, ivermectin, the rest of it, and now they have African government studies, Japanese government studies, all these studies confirming ivermectin is incredible.
[00:11:18.863 --> 00:11:23.368]  Because it costs $10 for a regimen, they don't want you to have it because they want the death rate.
[00:11:23.688 --> 00:11:26.031]  They want you captured under their control.
[00:11:26.451 --> 00:11:29.034]  So to talk about how to fight back and where all this is going...
[00:11:30.080 --> 00:11:31.701]  And of course, the great news out of Denmark as well.
[00:11:31.721 --> 00:11:32.421]  He'll want to speak to that.
[00:11:32.461 --> 00:11:34.002]  He's been to Europe covering this.
[00:11:34.022 --> 00:11:44.247]  He is, I mean, undoubtedly on the ground, seen now worldwide as the number one activist against this tyranny who predicted it all with great accuracy.
[00:11:44.687 --> 00:11:46.127]  It's not about who's the leader or not.
[00:11:46.488 --> 00:11:51.050]  It's about how you can come from the grassroots yourself and people are ready to listen to you.
[00:11:51.690 --> 00:12:07.442]  So we need Chris Skyes of every race, color, and creed, and every sexual orientation, and every shape and size, saying no to the globalists, and getting in their face, and calling them out on how we know it's a post-industrial world, giant prison planet system.
[00:12:07.842 --> 00:12:11.665]  Chris, thanks for joining us on this Saturday evening, my friend.
[00:12:12.861 --> 00:12:13.702]  Pleasure as always.
[00:12:13.722 --> 00:12:14.343]  How are you, Alex?
[00:12:14.883 --> 00:12:15.144]  Good.
[00:12:15.444 --> 00:12:17.787]  We've got 40 minutes of commercial free time.
[00:12:18.107 --> 00:12:20.490]  You're really gracious to pull over as you crisscross Canada.
[00:12:21.011 --> 00:12:22.032]  Start wherever you want.
[00:12:22.873 --> 00:12:23.934]  Predict what's coming next.
[00:12:24.295 --> 00:12:25.276]  Give us a report.
[00:12:25.296 --> 00:12:26.077]  You've got the floor here.
[00:12:27.136 --> 00:12:42.216]  Alright, so I'll start with the prediction because everybody needs to know this and we got to get everybody on board with this and I mean the vaccinated and the non-vaccinated because we need everybody to fight against this vaccine passport which is their main agenda that they're going to foist on us over the next few weeks.
[00:12:43.627 --> 00:12:44.528]  What are they trying to do?
[00:12:44.828 --> 00:12:46.189]  This is what everybody needs to know.
[00:12:46.510 --> 00:12:47.430]  Especially in Canada.
[00:12:47.551 --> 00:12:48.812]  It's basically the same in the States.
[00:12:48.832 --> 00:12:52.335]  The only difference is in Canada we have an election and Justin Trudeau is going to win.
[00:12:52.655 --> 00:12:54.397]  Yes, he's getting heckled everywhere he goes.
[00:12:54.637 --> 00:12:58.000]  Yes, they're having to cancel events everywhere he goes because the people do not like him.
[00:12:58.360 --> 00:13:01.843]  But our elections are just as corrupt as the United States were going to be.
[00:13:02.183 --> 00:13:03.945]  And we're still using Dominion voting.
[00:13:04.165 --> 00:13:05.546]  And we still have no voter ID.
[00:13:05.927 --> 00:13:08.489]  And his people wouldn't have called an election if they didn't think he was going to win.
[00:13:08.829 --> 00:13:10.771]  So, in Canada, we're going to have an election.
[00:13:10.851 --> 00:13:11.992]  Justin Trudeau is going to win.
[00:13:12.492 --> 00:13:13.733]  Everywhere in the U.S.
[00:13:13.853 --> 00:13:16.295]  and Canada, the next things that are going to happen are this.
[00:13:16.615 --> 00:13:27.644]  And you need to tell everybody that took the jab, because they're the ones that have been complying, and if you tell them what's going to happen before it does, then it'll finally wake them up to the idea that this has never been about their safety, it's been about control.
[00:13:28.144 --> 00:13:30.165]  So, we're going to see rising cases.
[00:13:30.506 --> 00:13:32.427]  We're going to see the vaccinated getting sick.
[00:13:32.747 --> 00:13:34.988]  We're going to see that getting blamed on a new variant.
[00:13:35.008 --> 00:13:38.050]  We're going to see the new variant getting blamed on the unvaccinated.
[00:13:38.350 --> 00:13:41.152]  And that's going to set the stage for another global lockdown.
[00:13:41.472 --> 00:13:52.579]  Only this time, they're going to install the vaccine passport all across Canada, States, Europe, everywhere else they can, with the excuse that the unvaccinated are a danger to society and a danger to the vaccinated.
[00:13:52.819 --> 00:13:54.880]  Which obviously makes no sense if the vaccine works.
[00:13:55.180 --> 00:13:56.241]  But that's what they're trying to do.
[00:13:56.881 --> 00:14:01.864]  And Trudeau has been acting very tyrannical.
[00:14:01.904 --> 00:14:03.466]  His rhetoric has totally changed.
[00:14:03.766 --> 00:14:11.771]  We've gone from bribing people with donuts, ice creams, lottery tickets, to getting the jab, to now threatening people every which way.
[00:14:12.111 --> 00:14:15.594]  They are so scared that the people have realized what's going on.
[00:14:15.794 --> 00:14:19.576]  They are so scared that the people are going to stand up against the vaccine passport.
[00:14:19.756 --> 00:14:23.319]  As you saw, we had hundreds of thousands of people ready to fight back in Montreal.
[00:14:23.559 --> 00:14:24.820]  But that's just for starters.
[00:14:25.460 --> 00:14:28.564]  Everyone around the country is against this idea.
[00:14:28.865 --> 00:14:37.475]  The Toronto Police Union, which is the biggest union of police officers in Canada, went public yesterday and said they oppose the vaccine mandates and the vaccine passport.
[00:14:37.695 --> 00:14:40.459]  So who the hell is going to be the ones to try to, like,
[00:14:40.959 --> 00:14:41.519]  Enforce this.
[00:14:41.820 --> 00:14:42.200]  Nobody!
[00:14:42.660 --> 00:14:45.922]  We had businesses, we put together groups in BC already.
[00:14:46.142 --> 00:14:51.624]  We have over 80,000 businesses that signed a pledge that they will not enforce this vaccine passport.
[00:14:51.945 --> 00:14:54.606]  The vaccine passport is everything to them people.
[00:14:55.046 --> 00:14:59.608]  When they put that on you, that is the nullification of your rights and freedoms.
[00:14:59.909 --> 00:15:04.151]  Rights and freedoms that millions of people fought, bled, and died for.
[00:15:04.491 --> 00:15:10.594]  That you're literally going to give up for nothing without a fight because the government said you have to take a vaccine.
[00:15:11.154 --> 00:15:12.395]  And Chris, let's just be clear.
[00:15:12.875 --> 00:15:22.398]  All over the UK, all over France, all over Australia, they're fighting back, where they try to block them going in the grocery stores and the rest of it, and the people are just forcing their way through, and the police are standing down.
[00:15:22.518 --> 00:15:23.598]  This is the answer.
[00:15:24.338 --> 00:15:25.038]  This is everything.
[00:15:25.058 --> 00:15:27.959]  This is their entire world government, world ID program.
[00:15:27.999 --> 00:15:29.160]  This is the only fight.
[00:15:29.380 --> 00:15:30.040]  This is everything.
[00:15:30.936 --> 00:15:32.077]  This is everything.
[00:15:32.137 --> 00:15:34.139]  This is the only thing that matters right now.
[00:15:34.640 --> 00:15:35.781]  Everything else doesn't matter.
[00:15:36.041 --> 00:15:44.029]  And now they're trying to mandate the vaccine federally, privately, to students, to teachers, to virtually every industry everywhere.
[00:15:44.370 --> 00:15:46.211]  They even showed their cards.
[00:15:46.472 --> 00:15:47.653]  Ontario Public Health.
[00:15:47.973 --> 00:15:49.495]  Ontario is the province where I'm from.
[00:15:49.995 --> 00:15:51.737]  It's basically exactly like New York.
[00:15:52.157 --> 00:16:06.171]  Ontario Public Health's new vaccination target for herd immunity is 100% of the adult population and 90% of the total population, meaning they now want to vaccinate children under 12 with these experimental jabs.
[00:16:06.452 --> 00:16:09.395]  And by the way, you said a year ago when this started they would do that.
[00:16:09.895 --> 00:16:10.895]  Same thing in Australia.
[00:16:10.915 --> 00:16:13.436]  First they said 70, then they said 80, now they're saying 100%.
[00:16:13.476 --> 00:16:15.717]  So they're never going to say it.
[00:16:15.777 --> 00:16:21.980]  And then of course, once you do 100%, there's always a new variant, so there's always a new booster.
[00:16:22.984 --> 00:16:23.164]  What's
[00:16:41.756 --> 00:16:43.858]  And then going to people's houses as the U.N.
[00:16:43.898 --> 00:16:47.882]  said with the snatch and grab teams we now see in Australia, the U.K.
[00:16:48.102 --> 00:16:52.926]  and other areas where they come in literally in hazmat suits and drag you and drag you away.
[00:16:53.166 --> 00:16:55.829]  That's the end game is disappearing who they want, when they want.
[00:16:56.724 --> 00:17:01.346]  Yep, and they're actually televising that because they want to normalize it and they want people to think it's okay.
[00:17:01.646 --> 00:17:10.189]  Because if they keep showing it every day on TV, a random person having people come to their house and say, oh, sorry, you tested positive for COVID, we got to bring you to an involuntary isolation center.
[00:17:10.489 --> 00:17:13.730]  And they have all these people just willingly going along with it to show you it's normal.
[00:17:13.930 --> 00:17:17.312]  And it's 100% about being able to target individuals that they like.
[00:17:17.592 --> 00:17:20.293]  And speaking of targeting, what happened to me in the last three days?
[00:17:20.653 --> 00:17:23.774]  I got arrested not once, but twice, Alex, twice.
[00:17:24.214 --> 00:17:25.855]  The first time was in Winnipeg.
[00:17:26.195 --> 00:17:27.135]  And why did that happen?
[00:17:27.175 --> 00:17:47.560]  We all know that Winnipeg, Manitoba gave the first pre-crime arrest warrant in the history of Canada for me way back in May, when they said that I was planning on coming to speak, so they showed a flyer with my picture on it and the date that I was supposed to be there, and they asked the judge to give them an arrest warrant in advance for something they said I was going to do.
[00:17:47.900 --> 00:17:48.520]  And they got it!
[00:17:49.389 --> 00:17:53.611]  So I went to the press conference, I told them I wasn't going to show up there, and I didn't.
[00:17:54.071 --> 00:17:56.493]  So we didn't know if the warrant was still standing.
[00:17:56.733 --> 00:18:01.455]  And I was driving through Winnipeg, the Manitoba province, just a few days ago.
[00:18:01.976 --> 00:18:09.420]  So I wanted to do a rally there, I wanted to find out if I had a warrant, and I wanted to see how corrupt our police really were.
[00:18:09.880 --> 00:18:12.001]  So I had a plan, and it was a smart plan.
[00:18:12.481 --> 00:18:31.336]  While I was in Manitoba on August 23rd driving through, I had my lawyer call both Manitoba Police and Ontario Police Departments and verify and document with multiple officers that I had no active warrants anywhere in Canada and specifically anywhere in Manitoba or Winnipeg.
[00:18:32.108 --> 00:18:34.212]  I did that the day of August 23rd.
[00:18:34.573 --> 00:18:38.320]  That night, I told people in Winnipeg, I was in Winnipeg and I was going to spend the night.
[00:18:38.661 --> 00:18:41.386]  They organized a flash rally for August 24th.
[00:18:41.586 --> 00:18:42.408]  Literally overnight!
[00:18:43.081 --> 00:18:44.202]  Hundreds of people showed up.
[00:18:44.622 --> 00:18:45.683]  I spoke in the street.
[00:18:46.303 --> 00:18:48.665]  Sure enough, the cops came and they arrested me.
[00:18:48.705 --> 00:18:49.666]  Everyone saw the video.
[00:18:50.026 --> 00:18:52.468]  I asked them right on the video, what am I being arrested for?
[00:18:52.488 --> 00:18:53.549]  And they said, a warrant.
[00:18:53.889 --> 00:18:55.550]  And I said, did the warrant just come today?
[00:18:55.590 --> 00:18:57.171]  And they said, no, it's an old warrant.
[00:18:57.632 --> 00:19:01.474]  And I said, well, that's funny because I just had my lawyer checked yesterday and I had no warrants.
[00:19:01.875 --> 00:19:03.676]  And they thought I was bluffing, so they took me in.
[00:19:04.366 --> 00:19:06.988]  Sure enough, and they treated me like a political prisoner, by the way.
[00:19:07.248 --> 00:19:09.990]  They even took my socks, left me barefoot.
[00:19:10.370 --> 00:19:16.173]  When I refused to wear a mask, they handcuffed me behind my back, and when they tried to put it on me, I took it off even while handcuffed.
[00:19:16.454 --> 00:19:26.660]  So they put one of those Hannibal Lecter-style spit hoods on me, then tried to force me to take a COVID test where they were going to take my blood so they could give me a false positive and lock me up for two weeks.
[00:19:27.140 --> 00:19:28.441]  So I had to decline that.
[00:19:28.721 --> 00:19:32.143]  When I declined that and tried to exercise my rights, I was thrown in a holding cell.
[00:19:32.423 --> 00:19:35.205]  Other people had holding cells with blankets, mattresses.
[00:19:35.565 --> 00:19:40.088]  I had a cold floor, a tank top, and nothing else.
[00:19:40.508 --> 00:19:41.609]  And no shoes or socks.
[00:19:42.109 --> 00:19:53.937]  And then when they actually had my lawyer on the phone, and my lawyer showed them which officers had documented that I had no warrants the day before, and a warrant just magically appeared on their computer, the exact moment when I was speaking,
[00:19:54.517 --> 00:19:55.698]  They had to let me out of jail.
[00:19:56.278 --> 00:19:58.899]  And they thought I was going to keep my mouth shut, but obviously I don't.
[00:19:58.959 --> 00:20:02.101]  So I made a video explaining their corruption, and it went viral.
[00:20:02.161 --> 00:20:05.582]  And now I'm going to be suing them and hosting a professional standards investigation against them.
[00:20:05.923 --> 00:20:06.643]  So what did they do?
[00:20:07.103 --> 00:20:09.704]  I was driving back from Manitoba to Ontario.
[00:20:09.744 --> 00:20:11.345]  We had about a 30-hour drive.
[00:20:11.365 --> 00:20:12.846]  We were about halfway.
[00:20:12.866 --> 00:20:17.008]  I was with my wife and my traveling companion, Z, who's a Muslim.
[00:20:17.308 --> 00:20:19.909]  So we had to pull over at an Esso so he could pray.
[00:20:20.409 --> 00:20:21.430]  While he was praying,
[00:20:22.119 --> 00:20:27.761]  Four police cruisers pull in with eight cops and they come over to me and tell me that I'm under arrest again.
[00:20:28.462 --> 00:20:29.862]  I say, what am I under arrest for?
[00:20:30.342 --> 00:20:33.984]  This time I was under arrest for apparently pushing my wife.
[00:20:34.733 --> 00:20:58.102]  My wife who is right beside me, who vehemently denies that she was pushed, I said she wasn't pushed, my best friend was right there and said she wasn't pushed, the security camera shows she wasn't pushed, but apparently, somebody called 911, an anonymous person called 911, and said as they were driving by on the highway, they saw me push my wife into a car, and then slam the door on her legs.
[00:20:59.184 --> 00:21:02.887]  And that was enough for officers to arrest me on the scene, and guess what?
[00:21:03.227 --> 00:21:11.753]  We were in the middle of nowhere, and these officers showed up to an alleged pushing call within less than three minutes of when the 911 call was made.
[00:21:14.224 --> 00:21:18.227]  So they're really hunting you down now, but it's only making you bigger.
[00:21:18.487 --> 00:21:20.149]  You said hundreds of people at the rally.
[00:21:20.409 --> 00:21:22.751]  It looked like 50,000 people at the rally you were at.
[00:21:23.111 --> 00:21:34.281]  The big one, the rally that you showed a clip from was from Montreal, and that was August 14th, and I spent about two, three weeks promoting that rally, and we had about 300,000 people show up.
[00:21:34.321 --> 00:21:37.544]  If you see the drone footage, it was ridiculous the amount of people.
[00:21:37.564 --> 00:21:38.785]  More people than I've ever seen anywhere.
[00:21:39.125 --> 00:21:39.826]  Oh yeah, I saw that.
[00:21:40.066 --> 00:21:40.687]  That was huge.
[00:21:40.988 --> 00:21:44.833]  So they're really acting like classic thugs towards you.
[00:21:44.853 --> 00:21:46.515]  Complete thugs.
[00:21:46.935 --> 00:21:49.078]  As you said, they're going to try lockdown 4 now.
[00:21:49.719 --> 00:21:51.121]  What should the people's response be?
[00:21:51.161 --> 00:21:53.163]  Just absolutely come out in the streets?
[00:21:53.424 --> 00:21:54.665]  Trucks block the highways?
[00:21:55.266 --> 00:21:55.667]  You name it.
[00:21:56.704 --> 00:21:57.584]  We got a strike.
[00:21:57.804 --> 00:21:59.705]  September 1st is the worldwide strike.
[00:21:59.925 --> 00:22:14.951]  Students, teachers, airline workers, federal employees, private employees, frontline workers, police officers, firefighters, everybody has to walk out on their job, on their school, on everything, and let them know, vaccinated or not, we do not accept a vaccine passport.
[00:22:15.311 --> 00:22:16.592]  That's all we have to do.
[00:22:17.072 --> 00:22:19.314]  And if they try it, then we strike again.
[00:22:19.334 --> 00:22:22.316]  And we keep striking, and we keep everything shut down.
[00:22:22.356 --> 00:22:24.737]  We're already in lockdown anyway, what's the big deal?
[00:22:25.037 --> 00:22:26.658]  We keep it shut down until they give in.
[00:22:26.899 --> 00:22:30.021]  And the truckers are the biggest threat in Australia right now.
[00:22:30.081 --> 00:22:33.443]  They have the ability to literally shut down the highways and shut down everything, and they should.
[00:22:33.863 --> 00:22:34.183]  I don't know.
[00:22:52.155 --> 00:23:01.179]  Separate bail releases, each one of them with their own specific conditions to limit my freedom and limit my movement and limit my effectiveness.
[00:23:01.479 --> 00:23:10.042]  When they arrested me for the assault, they tried to make me sign a Form 10 release form saying I wouldn't be allowed to communicate or live with my wife.
[00:23:10.442 --> 00:23:18.966]  They already made it so I can't drive, I can't fly, I can't speak anywhere there's a stay-at-home order, I have to be with my bail surety, Zeeshan, the Muslim.
[00:23:19.546 --> 00:23:20.267]  Well, they better be concerned.
[00:23:20.287 --> 00:23:22.028]  This whole thing is about making them
[00:23:39.462 --> 00:23:42.523]  Chris, you're really good at understanding the globalist paradigm and boiling it down.
[00:23:42.944 --> 00:23:47.866]  For listeners and viewers around the world, where will we be in three years if we don't resist and say no to this?
[00:23:48.186 --> 00:23:53.449]  Explain to them what the post-industrial Great Reset, you'll own nothing, you'll have nothing, world means.
[00:23:53.749 --> 00:23:56.190]  People better be scared of complying.
[00:23:57.253 --> 00:24:00.737]  You better be scared of complying and you better stop thinking that compliance is the way out of this.
[00:24:00.857 --> 00:24:10.827]  If you comply, within three years, you're going to have a digital currency, your digital ID, and your digital vaccine passport, all rolled into one big thing online.
