[00:00:14.793 --> 00:00:15.894]  InfoWars.
[00:10:27.438 --> 00:10:32.121]  No one should follow the CDC's anti-science mask mandates.
[00:10:32.121 --> 00:10:44.028]  And if you want to shut down federal agencies again, some of which aren't even back to work yet, I will stop every bill coming through the Senate with an amendment to cut their funding if they don't come back to work in person.
[00:10:45.069 --> 00:10:51.992]  Local bureaucrats and union bosses, we will not allow you to do more harm to our children again this year.
[00:10:51.992 --> 00:10:57.014]  Children are not at any more risk from COVID than they are from the seasonal flu.
[00:10:57.014 --> 00:11:02.856]  Every adult who works in schools has either had the vaccine or had their chance to get vaccinated.
[00:11:02.856 --> 00:11:08.259]  There is no reason for mask mandates, part-time schools, or any lockdown measures.
[00:11:08.979 --> 00:11:18.925]  Children are falling behind in school and are being harmed physically and psychologically by the tactics that you have used to keep them from the classroom during the last year.
[00:11:18.925 --> 00:11:20.567]  We won't allow it again.
[00:11:20.567 --> 00:11:28.151]  If a school system attempts to keep children from full-time in-person school, I will hold up every bill with two amendments.
[00:11:28.151 --> 00:11:34.756]  One to defund them and another to allow parents the choice of where the money goes for their child's education.
[00:11:35.296 --> 00:11:37.158]  Do I sound fed up to you?
[00:11:37.158 --> 00:11:39.000]  That's because I am.
[00:11:39.000 --> 00:11:40.962]  I'm not a career politician.
[00:11:40.962 --> 00:11:43.505]  I've practiced medicine for 33 years.
[00:11:43.505 --> 00:11:45.687]  I graduated from Duke Medical School.
[00:11:45.687 --> 00:11:47.229]  I've worked in emergency rooms.
[00:11:47.229 --> 00:11:49.271]  I've studied immunology and virology.
[00:11:49.271 --> 00:11:52.754]  And I ultimately chose to become an eye surgeon.
[00:11:52.754 --> 00:11:56.398]  I've been telling everyone for a year now that Dr. Fauci
[00:11:57.319 --> 00:12:05.003]  And other public health bureaucrats were not following the science, and I've been proven right time and time again.
[00:12:05.003 --> 00:12:07.124]  But I'm not the only one who's fed up.
[00:12:07.124 --> 00:12:11.807]  I can't go anywhere these days without people coming up and thanking me for standing up for them.
[00:12:11.807 --> 00:12:16.870]  Whether I'm at work, or at events in Kentucky, at airports, in restaurants, or in stores.
[00:12:16.870 --> 00:12:19.771]  People thank me for taking a stand.
[00:12:19.771 --> 00:12:22.813]  They thank me for standing up for actual science.
[00:12:22.813 --> 00:12:23.934]  For standing up for freedom.
[00:12:24.474 --> 00:12:29.800]  for standing against mandates, lockdowns and bureaucratic power grabs.
[00:12:29.800 --> 00:12:34.304]  I think the tide is turning as more and more people are willing to stand up.
[00:12:34.304 --> 00:12:39.790]  I see stories from across the country of parents standing up to the unions and school boards.
[00:12:39.790 --> 00:12:44.475]  I see brave moms standing up and saying my kids need to go back to school in person.
[00:12:45.356 --> 00:12:50.618]  I see members of Congress refusing to comply with petty tyrant Pelosi.
[00:12:50.618 --> 00:12:54.020]  We are at a moment of truth and a crossroads.
[00:12:54.020 --> 00:13:01.963]  Will we allow these people to use fear and propaganda to do further harm to our society, economy, and children?
[00:13:01.963 --> 00:13:05.285]  Or will we stand together and say, absolutely not.
[00:13:05.285 --> 00:13:06.925]  Not this time.
[00:13:06.925 --> 00:13:07.786]  I choose freedom.
[00:13:08.817 --> 00:13:11.418]  Well, that is very powerful and perfectly said.
[00:13:11.418 --> 00:13:18.701]  I'm going to have that video added to the live show feed, our article of the day, so everybody can find it and share it.
[00:13:18.701 --> 00:13:32.747]  And look, good people like Dr. Paul and good people like yourselves, of every race, color, and creed, are going to have to just realize just because you're a nice person does not mean Fauci and people are nice.
[00:13:32.747 --> 00:13:34.527]  I mean, I want to explain something.
[00:13:34.527 --> 00:13:37.869]  Do you understand that Fauci does experiments on living babies?
[00:13:38.908 --> 00:13:40.789]  I told you that it's come out.
[00:13:40.789 --> 00:13:47.694]  You understand that Fauci does experiments on puppies by planting maggots in their bodies and letting the maggots eat them?
[00:13:47.694 --> 00:13:49.015]  I'm not making that up.
[00:13:49.015 --> 00:13:50.616]  That's real.
[00:13:50.616 --> 00:14:03.565]  You understand Fauci scalps living babies and puts their hair of minority babies, that's in the contract, they requested black babies, hair on rats.
[00:14:03.565 --> 00:14:05.166]  They sew it onto the backs of rats and you're like,
[00:14:06.291 --> 00:14:09.832]  This doesn't sound real, because you're not a psychotic murderer!
[00:14:09.832 --> 00:14:20.737]  Like Jeffrey Dahmer grabbing teenagers off the street and injecting boat cleaner acid into their brains so he'd have a sex slave, and then eating them!
[00:14:20.737 --> 00:14:23.958]  Everybody knows mad scientists are the highest card of evil!
[00:14:27.099 --> 00:14:32.920]  I declare war on Fauci and I want him in prison and I want him in prison now, FBI and the rest of you people.
[00:14:32.920 --> 00:14:35.281]  Get up off your asses, equipment and cowards!
[00:14:35.281 --> 00:14:36.101]  Holy hell!
[00:14:36.101 --> 00:14:39.442]  These people are annihilating our society!
[00:14:39.442 --> 00:14:40.702]  They cooked this whole thing up.
[00:14:40.702 --> 00:14:43.943]  We've got all the damn documents.
[00:14:43.943 --> 00:14:47.143]  Here's the reason I'm so upset.
[00:14:47.143 --> 00:14:55.005]  I've been studying all last night and all today and I've got stuff so horrible here that you think implanting dogs with maggots to eat them is bad?
[00:14:55.005 --> 00:14:55.625]  That's nothing.
[00:14:57.799 --> 00:15:02.462]  I did more research on what they're doing with babies they keep alive, and it was worse than I thought.
[00:15:02.462 --> 00:15:05.384]  They're not just keeping babies alive for a week or two and they're harvesting their organs.
[00:15:05.384 --> 00:15:06.405]  It's worse.
[00:15:06.405 --> 00:15:11.028]  And I can't just sit here and talk about this like it's normal.
[00:15:11.028 --> 00:15:12.229]  I'm not going to get violent.
[00:15:12.229 --> 00:15:13.150]  I'm not going to.
[00:15:13.150 --> 00:15:16.612]  But I am, listen, I am going to Fauci's house.
[00:15:16.612 --> 00:15:18.794]  I am going to Obama's house.
[00:15:18.794 --> 00:15:21.936]  And I am going to their houses to protest them and talk about who they are.
[00:15:23.490 --> 00:15:24.831]  I mean, I'm sick of this crap.
[00:15:24.831 --> 00:15:27.993]  We have to let the globalists know that we know who they are.
[00:15:27.993 --> 00:15:36.039]  And that the editor of the Atlantic magazine that says we all should be able to fly unless we take their deadly shots, we need to go protest his house.
[00:15:36.039 --> 00:15:37.640]  We need to get these people's faces, man.
[00:15:37.640 --> 00:15:40.202]  I mean, I am sick of their crap.
[00:15:40.202 --> 00:15:41.963]  They've declared war on us.
[00:15:41.963 --> 00:15:43.244]  And I'm not going to take it lying down.
[00:15:43.244 --> 00:15:43.885]  I don't know about you.
[00:15:45.003 --> 00:15:46.646]  I want him in prison!
[00:15:46.646 --> 00:15:48.269]  I want him arrested now!
[00:15:48.269 --> 00:15:51.816]  And I want Klaus Schwab Tribe Nerdberg 2 convicted!
[00:15:51.816 --> 00:15:54.722]  And then I want him to have his neck broken in public!
[00:16:00.319 --> 00:16:10.651]  There's one central fact of criminal psychology that criminologists all agree on, and that is criminals are extremely pathological.
[00:16:10.651 --> 00:16:14.175]  Even more than the general public, they do the same things over and over again.
[00:16:14.175 --> 00:16:18.620]  And criminals like to commit the same types of crimes over and over again.
[00:16:19.775 --> 00:16:20.615]  Well guess what?
[00:16:20.615 --> 00:16:34.602]  It was Anthony Fauci and Eugenicist Globalist that ran the rollout of HIV and the mistreatment of it with AZT and other chemicals that actually killed more people than HIV and they were the ones involved in viral research.
[00:16:35.803 --> 00:16:41.306]  ...of viruses that would actually go attack the T lymphocytes in the body and create autoimmune disorders.
[00:16:41.306 --> 00:16:47.668]  The problem for them was, the viruses would then break down and would be non-lethal down the road.
[00:16:47.668 --> 00:16:56.972]  That's why they need to roll out the COVID-19 and the vaccine, because now they admit the COVID-19 vaccine destroys your immune system, basically giving you the equivalent of HIV.
[00:16:56.972 --> 00:16:58.033]  That's right, ladies and gentlemen.
[00:16:59.557 --> 00:17:05.984]  It is through our five senses that we are kept fascinated and hypnotized by the lies we are told.
[00:17:05.984 --> 00:17:13.373]  And the only way to see through this illusion is with our higher senses, which is why fluoridated water is a big problem.
[00:17:13.373 --> 00:17:19.740]  Consuming too much fluoride forms phosphate crystals around the pineal gland and shuts down its natural functions.
[00:17:20.220 --> 00:17:23.404]  Natural functions which have been known for millennia.
[00:17:23.404 --> 00:17:26.128]  The Hindu chakras align with the endocrine system.
[00:17:26.128 --> 00:17:29.732]  The chakra aligned with the pineal gland is the third eye.
[00:17:29.732 --> 00:17:32.275]  Also described as the seat of the soul.
[00:17:32.275 --> 00:17:35.880]  The pineal gland is what connects us to higher levels of consciousness.
[00:17:36.520 --> 00:17:38.702]  You're listening to the Alex Jones Show!
[00:18:15.014 --> 00:18:21.840]  And it's time for humanity to stand up in the Info War and say, I don't know what's going to happen at the end of this, but you want to fight?
[00:18:21.840 --> 00:18:26.244]  You better believe you got one!
[00:18:26.244 --> 00:18:31.950]  From the front lines of the Information War, it's Alex Jones.
[00:18:31.950 --> 00:18:37.435]  Everything we warned of is now here.
[00:18:41.271 --> 00:18:43.492]  And I say that with great horror.
[00:18:43.492 --> 00:18:46.893]  Not fear, but horror.
[00:18:46.893 --> 00:18:48.454]  Knowing what's going on.
[00:18:48.454 --> 00:18:55.257]  You know, I have all the statistics, all the numbers, and they mirror what I'm personally experiencing, the reason I'm getting upset.
[00:18:55.257 --> 00:18:59.319]  I went on a business trip and then swung by Lake Tahoe for a few days to do some fishing.
[00:18:59.319 --> 00:19:01.720]  I'd never been to Lake Tahoe, and I heard it was an amazing place.
[00:19:01.720 --> 00:19:03.060]  It is an amazing place.
[00:19:03.060 --> 00:19:04.501]  I was there, as you know, about a week and a half ago.
[00:19:04.501 --> 00:19:06.722]  And I had three people come up to me.
[00:19:08.032 --> 00:19:20.814]  As we went to lunch at a casino one day and three people there come up to me and say that they had known people that had died after taking the vaccine.
[00:19:22.432 --> 00:19:31.735]  And then I had some other folks, when I was on the trip, come up and say, yeah, they knew a family that had been okay, but then went to the hospital, got put on a ventilator, and they wouldn't let them in, and the next thing they knew, they were dead.
[00:19:31.735 --> 00:19:38.716]  So then I'm, like, sitting there with Rob Doo and my security guy that goes everywhere with me, so I don't have to defend myself if I need to.
[00:19:38.716 --> 00:19:40.357]  He can do a better job.
[00:19:40.357 --> 00:19:47.599]  And we're on this boat with a captain and then a helper guy, eating sandwiches, literally drinking soda pop.
[00:19:50.131 --> 00:19:53.553]  The guy's sitting there, and he goes, yeah, you're Alex Jones, aren't you?
[00:19:53.553 --> 00:19:54.034]  I'm like, yeah.
[00:19:54.034 --> 00:19:56.135]  He goes, yeah, my cousin's 33.
[00:19:56.135 --> 00:20:04.601]  He's in Phoenix, was in Phoenix, and totally healthy, had a sore throat, coughing up some green phlegm.
[00:20:04.601 --> 00:20:05.582]  He goes to a local clinic.
[00:20:06.752 --> 00:20:09.953]  And I went, and let me guess, they didn't do a test, they sent him to the hospital.
[00:20:09.953 --> 00:20:11.474]  He goes, yeah, how do you know that?
[00:20:11.474 --> 00:20:13.754]  And I said, well, I can get where this is going.
[00:20:13.754 --> 00:20:15.755]  Because I hear so much of this.
[00:20:15.755 --> 00:20:16.555]  He starts to look at me weird.
[00:20:16.555 --> 00:20:17.055]  He goes, okay.
[00:20:17.055 --> 00:20:18.976]  And he goes, yeah, it was a city hospital.
[00:20:18.976 --> 00:20:20.076]  They tell him he has COVID.
[00:20:20.076 --> 00:20:22.617]  They tell him to sign a form.
[00:20:22.617 --> 00:20:25.798]  They inject him, put him under, in a coma.
[00:20:25.798 --> 00:20:26.558]  This is what they do.
[00:20:26.558 --> 00:20:29.199]  It's like a horror movie.
[00:20:29.199 --> 00:20:31.120]  And then two days later, he was dead, intubated.
[00:20:32.912 --> 00:20:38.697]  And the family's talking about wanting an autopsy and stuff like that, because obviously green phlegm is bacterial.
[00:20:38.697 --> 00:20:41.600]  It's not viral.
[00:20:41.600 --> 00:20:46.304]  But that's what they've done to most of the people they killed.
[00:20:46.304 --> 00:20:54.291]  So I have a nanny that's worked for us six years, and she just got back to town after a two-week vacation in Michigan visiting her family.
[00:20:56.328 --> 00:21:02.170]  And I'm sitting there cooking eggs this morning in the kitchen for my daughter and I, my youngest daughter, and hash browns.
[00:21:02.170 --> 00:21:07.431]  I don't know why I'm listing that, but I'm cooking hash browns and eggs and bacon.
[00:21:07.431 --> 00:21:09.092]  And I hadn't seen her in two weeks.
[00:21:09.092 --> 00:21:16.974]  She walks in and I said, hey, Sarah, you really gotta not ever take the vaccine.
[00:21:16.974 --> 00:21:19.254]  I know you're gonna refuse it to be able to fly in the future, right?
[00:21:19.254 --> 00:21:20.895]  She goes, no way I'm taking it.
[00:21:20.895 --> 00:21:22.255]  You're absolutely right.
[00:21:22.255 --> 00:21:24.276]  My best friend's sister's husband
[00:21:25.728 --> 00:21:29.131]  He's 34 years old in New York and he just died.
[00:21:29.131 --> 00:21:35.216]  He took the second Pfizer shot and died basically of heart swelling in two days.
[00:21:35.216 --> 00:21:37.418]  And by the way, it was excruciatingly painful.
[00:21:37.418 --> 00:21:39.700]  I think I had like a two-day heart attack.
[00:21:39.700 --> 00:21:40.861]  That's a big, young, strong heart.
[00:21:40.861 --> 00:21:42.622]  He was in good shape.
[00:21:42.622 --> 00:21:44.024]  Dead!
[00:21:44.024 --> 00:21:45.425]  And that's why I'm fronting the floor.
[00:21:45.425 --> 00:21:46.806]  I just can't handle it anymore.
[00:21:46.806 --> 00:21:48.167]  I can't go fishing!
[00:21:48.167 --> 00:21:49.428]  I'm cooking eggs!
[00:21:49.428 --> 00:21:51.030]  They're murdering us!
[00:21:54.665 --> 00:21:56.906]  I can't go eat at the Hard Rock Cafe!
[00:21:56.906 --> 00:21:59.047]  Everybody comes over and says everybody's dying.
[00:21:59.047 --> 00:22:00.507]  My nanny!
[00:22:00.507 --> 00:22:02.528]  Her best friend's sister's husband, dead!
[00:22:02.528 --> 00:22:04.128]  That ain't anecdotal, that happened!
[00:22:04.128 --> 00:22:04.988]  Oh, oh, oh!
[00:22:04.988 --> 00:22:08.130]  And it gets worse.
[00:22:08.130 --> 00:22:10.150]  Jess, I want you to be calm today, I pray.
[00:22:10.150 --> 00:22:14.212]  Be calm.
[00:22:14.212 --> 00:22:17.233]  She starts telling me the rest of the story.
[00:22:17.233 --> 00:22:19.413]  And she's not a big talker.
[00:22:19.413 --> 00:22:20.954]  She starts, yeah, it gets worse.
[00:22:22.438 --> 00:22:24.940]  The hospital said it was a vaccine reaction.
[00:22:24.940 --> 00:22:28.363]  Killed him?
[00:22:28.363 --> 00:22:30.885]  Microcarditis, or however you say it?
[00:22:30.885 --> 00:22:31.885]  Swelling of the heart?
[00:22:31.885 --> 00:22:38.571]  Well, that hurts like hell, let me tell you.
[00:22:38.571 --> 00:22:47.618]  When they put that on the death certificate, they got pressured to change it because they got told, you're not going to get your insurance money for the two days he was in the hospital dying.
[00:22:49.108 --> 00:22:59.675]  If you don't take that off there, which I already knew when she said it was true, it's already in the news, that when you die of the vaccine, you don't get your insurance.
[00:22:59.675 --> 00:23:05.099]  I mean, they've got every angle figured out here, ladies and gentlemen.
[00:23:05.099 --> 00:23:17.388]  Your husband goes in and has a heart attack in New York City when he's 30-something years old, goes in, fights for his life for two days, the heart swells up, incredibly painful death, I've been told.
[00:23:19.611 --> 00:23:21.692]  And then, they're like, guess what?
[00:23:21.692 --> 00:23:26.916]  The $50,000, whatever the damn bill is, heart substance expense, I don't know what the bill is, I shouldn't say.
[00:23:26.916 --> 00:23:37.983]  Whatever the huge bill is, you're gonna fit that sucker, because if it's a vaccine, it's got liability protection, and we don't cover that.
[00:23:37.983 --> 00:23:39.183]  Now, I got stacks of articles.
[00:23:39.183 --> 00:23:46.068]  I got the main German pathologist association, biggest medical union in Germany of doctors,
[00:23:47.975 --> 00:23:58.418]  Saying that 30-40% of the people they see dying, period, have died, they believe, from the vaccine and it's eating up their bodies, including their hearts, brains, and livers.
[00:23:58.418 --> 00:24:00.739]  As well as lungs.
[00:24:00.739 --> 00:24:02.479]  That's major German newspapers.
[00:24:02.479 --> 00:24:05.820]  I spent an hour on this yesterday.
[00:24:05.820 --> 00:24:16.463]  I'm sitting here reading all of it, how they're murdering us, and then I can't go fishing, I can't go to a restaurant, I'm not complaining, I'm just saying, I can't sit in my living room or in my kitchen and cook.
[00:24:17.634 --> 00:24:22.798]  Friday eggs over easy.
[00:24:22.798 --> 00:24:24.579]  And again, obviously I'm warning everybody.
[00:24:24.579 --> 00:24:26.860]  I'm warning people at the gas station, the grocery store.
[00:24:26.860 --> 00:24:28.822]  I walk in the grocery store now and I'm getting food.
[00:24:28.822 --> 00:24:31.023]  I'm like, please check out the vaccines are causing heart attacks.
[00:24:31.023 --> 00:24:36.107]  I mean, I just, I don't shut up anywhere, but I can't even at 7 30 in the morning.
[00:24:37.208 --> 00:24:40.169]  At 8 o'clock in the morning, sit there and notice it.
[00:24:40.169 --> 00:24:41.509]  The good news is I'm on the right page.
[00:24:41.509 --> 00:24:42.690]  I'm like, hey, watch out.
[00:24:42.690 --> 00:24:43.410]  How was your flight back?
[00:24:43.410 --> 00:24:44.410]  They're trying to make you take a vaccine.
[00:24:44.410 --> 00:24:45.570]  You better fight that.
[00:24:45.570 --> 00:24:47.271]  You're not taking a shot, are you?
[00:24:47.271 --> 00:24:48.131]  Hell no, I'm not.
[00:24:48.131 --> 00:24:50.112]  You ought to hear this.
[00:24:50.112 --> 00:24:56.713]  But can you imagine the level of death that's going on when you can't talk to anybody, doesn't know somebody died?
[00:24:56.713 --> 00:24:59.174]  I can open the phones up right now for three, four hours.
[00:24:59.174 --> 00:25:00.274]  It'll be call after call.
[00:25:00.274 --> 00:25:05.436]  I'll say, call if you love vaccines, call if you hate vaccines, call if you're nebulous, call if you're neutral.
[00:25:07.253 --> 00:25:10.916]  It'll all be, my brother died, my sister, my son, they're in the hospital, they're dying.
[00:25:10.916 --> 00:25:23.704]  I mean, another frickin' Fauci gets puppy dogs and implants maggots in them while they beg, while maggots eat them, and they drain the blood off to, like, do something with the blood?
[00:25:23.704 --> 00:25:25.986]  And then they keep babies alive and all this?
[00:25:25.986 --> 00:25:35.832]  And then Obama's got, like, thousands of people at Martha's Vineyard, they're still partying day three, but then saying you shouldn't be able to have a Sturgis motorcycle rally?
[00:25:35.832 --> 00:25:36.073]  I mean,
[00:25:37.165 --> 00:25:42.087]  Fauci ran the operation at Wuhan.
[00:25:42.087 --> 00:25:45.308]  He runs it all with Bill Gates.
[00:25:45.308 --> 00:25:46.748]  Stop them!
[00:25:46.748 --> 00:25:51.710]  All you lawyers and cowards and you people in your fancy military uniforms and all of you.
[00:25:51.710 --> 00:25:53.470]  Because if you don't stop them, we are.
[00:25:53.470 --> 00:25:57.151]  By the way, that's not some bravada.
[00:25:57.151 --> 00:25:58.532]  It's not me acting powerful.
[00:25:58.532 --> 00:26:01.833]  It's me acting like a human saying, we can't take much more of this.
[00:26:01.833 --> 00:26:04.274]  But that's where the rubber meets the road.
[00:26:04.274 --> 00:26:05.394]  That's where you split the diamond.
[00:26:06.738 --> 00:26:10.981]  That's where the real kettle of fish comes in.
