[00:00:08.352 --> 00:00:08.795]  We're good to go.
[00:03:05.488 --> 00:03:07.269]  So let's go ahead and play a clip.
[00:03:07.269 --> 00:03:11.733]  Here's Fauci talking about everything being on the table.
[00:03:11.733 --> 00:03:14.455]  Should we have a vaccine mandate for domestic travel, air travel?
[00:03:18.047 --> 00:03:25.031]  You know, Chuck, I'm not going to make any pronouncements about what we should have about vaccine mandates for travel.
[00:03:25.031 --> 00:03:30.074]  We know that we evaluate these things literally in real time all the time.
[00:03:30.074 --> 00:03:33.176]  You know, everything is discussed and everything is on the table, right?
[00:03:33.698 --> 00:03:35.339]  Everything's on the table!
[00:03:35.339 --> 00:03:57.478]  You've got this guy that's been the head of the federal government's disease response since the early 80s, who ran the Wuhan lab, who developed this, who rolls it out, who owns large parts of Moderna and Pfizer patents, and the little monstrous criminal, who's lied to Congress in our faces, sits there and says everything is on the table.
[00:03:58.140 --> 00:04:00.081]  Yeah, whatever we put up with is on the table.
[00:04:00.081 --> 00:04:08.367]  If we put up with it, like people in Germany, or people in Australia, or people in Austria, we'll live under permanent lockdown.
[00:04:08.367 --> 00:04:13.891]  And of course, as soon as you've had the new injection, as soon as that's happened,
[00:04:14.671 --> 00:04:15.952]  Oh, guess what?
[00:04:15.952 --> 00:04:26.201]  Three shots isn't fully vaccinated, your little vaccine card, your little digital passport, your vaccine social credit score is wiped out, you gotta put in your body whatever else they say.
[00:04:26.201 --> 00:04:38.311]  Oh, and it turns out two weeks ago, they had the new vaccine ready for variants, magically, and then Israel held a drill, and then boom, here it is.
[00:04:38.311 --> 00:04:41.794]  All absolutely scripted in a giant way.
[00:04:42.651 --> 00:04:44.992]  Alright ladies and gentlemen, we can defeat this together.
[00:04:44.992 --> 00:04:46.673]  We don't have any other choice.
[00:04:46.673 --> 00:04:50.175]  This is all about worldwide medical tyranny and forced inoculation.
[00:04:50.175 --> 00:05:00.641]  So please, stay with us and tell everybody you know, tune in now to InfoWars.com forward slash show.
[00:05:00.641 --> 00:05:04.563]  We have launched the most important sale of the year.
[00:05:04.563 --> 00:05:10.086]  Because now we've got a bunch of great products that have been sold out for months and months and months back in stock.
[00:05:10.086 --> 00:05:10.246]  So,
[00:05:11.448 --> 00:05:21.863]  Right now, the real Black Friday sale is beginning, and it's only going to run until the end of the month, and that's now only six, seven days.
[00:05:21.863 --> 00:05:25.829]  InfoWars store official Black Friday special has arrived.
[00:05:26.650 --> 00:05:28.251]  Ladies and gentlemen, people love it.
[00:05:28.251 --> 00:05:29.471]  It's our best seller.
[00:05:29.471 --> 00:05:31.192]  Vitamin Mineral Fusion.
[00:05:31.192 --> 00:05:37.315]  All the vitamins, all the minerals, all the key amino acids, everything you need for your immune system and your body.
[00:05:37.315 --> 00:05:38.695]  And it tastes great.
[00:05:38.695 --> 00:05:40.536]  And it funds the InfoWar.
[00:05:40.536 --> 00:05:45.438]  It is back in stock 40% off with free shipping and double Patreon points.
[00:05:45.438 --> 00:05:48.079]  And so much more at InfoWarStore.com.
[00:05:48.079 --> 00:05:51.640]  It's only six, seven days left in the biggest sale of 2021.
[00:05:52.901 --> 00:05:56.364]  Bet on freedom, bet on InfoWars, bet on yourself and get great products.
[00:05:56.364 --> 00:06:01.749]  The only way you fail is not taking action at InfoWarsStore.com.
[00:06:01.749 --> 00:06:14.900]  Live from the Information War, it's Alex Jones.
[00:06:14.900 --> 00:06:15.901]  Welcome, my friends.
[00:06:15.901 --> 00:06:17.662]  It's Sunday, November 28th.
[00:06:21.413 --> 00:06:36.908]  2021 and just like clockwork the new variant and the new hysteria has arrived and of course they say all your previous shots didn't matter they've got more shots for you.
[00:06:36.908 --> 00:06:44.355]  Coming up next segment a very prominent doctor and scientist has come out and done a report on a compendium
[00:06:45.589 --> 00:06:45.909]  Of course.
[00:06:58.396 --> 00:07:08.222]  And you have more than a doubling of heart disease, heart attacks, and death, depending on which age group you're in, but at least a doubling in many age groups higher.
[00:07:08.222 --> 00:07:10.343]  This is all confirmed.
[00:07:10.343 --> 00:07:15.166]  They are coming at you with injections that destroy your cardiovascular system.
[00:07:15.166 --> 00:07:21.070]  And they're only using the statistics they've got in the first year of these injections being rolled out.
[00:07:21.070 --> 00:07:23.011]  They're dialing back the projection.
[00:07:23.011 --> 00:07:24.952]  It could be 10 times, 20 times worse.
[00:07:27.503 --> 00:07:30.304]  Absolutely insane.
[00:07:30.304 --> 00:07:43.589]  Now, before we lay out all the news and break down all the information here today of the United Nations Corporate Worldwide Martial Law System that's being put in place, let's go over a few of the tweets that are out there.
[00:07:43.589 --> 00:07:46.630]  Here's one from Candace Owens.
[00:07:46.630 --> 00:07:55.493]  Says, experts told you that if you comply with lockdowns two years ago, censorship, mask and vaccinations, life would return to normal.
[00:07:55.493 --> 00:07:56.574]  Conspiracy theorist.
[00:07:57.876 --> 00:08:01.438]  And of course, when we see the word conspiracy theorist, we know what the other definition of that is.
[00:08:01.438 --> 00:08:02.419]  Someone that asks questions.
[00:08:02.419 --> 00:08:03.179]  Thought criminals.
[00:08:17.810 --> 00:08:18.430]  There's another one.
[00:08:18.430 --> 00:08:21.112]  Great news, says Candace Owens.
[00:08:21.112 --> 00:08:27.537]  Pfizer says that within 100 days, it can rework their current vaccine to combat the new variant.
[00:08:27.537 --> 00:08:36.583]  So once you've had your double jab plus your booster, you can then be scheduled for your Omicron, fourth but definitely not final jab.
[00:08:36.583 --> 00:08:38.184]  See how this works?
[00:08:38.184 --> 00:08:39.845]  And how did I tell you 21 months ago on air?
[00:08:41.288 --> 00:08:42.028]  This is going to happen.
[00:08:42.028 --> 00:08:43.689]  How'd I tell you in February and March of last year?
[00:08:43.689 --> 00:08:45.331]  We played the Clubs many times.
[00:08:45.331 --> 00:08:59.159]  Because it was in the statements by Pfizer and by Bill Gates to shareholders that you'd have to have boosters every few months and that this would erase your immune system with a gene therapy so that for any virus you're going to need new shots.
[00:08:59.159 --> 00:09:00.200]  We're talking every month.
[00:09:02.113 --> 00:09:17.346]  This is a total medical tyranny takeover, where they don't just get all the money, the trillions of dollars, they don't just, no, they get the vaccine mandates, they get the lockdowns, they get the vaccine passport, and then off that they build the World ID, the carbon tax, and the rest of it.
[00:09:17.346 --> 00:09:26.574]  Alex Jones was right on Twitter, said, let me get this straight, there is no test for this new Omicron variant, yet people are testing positive for it?
[00:09:26.574 --> 00:09:29.476]  Yeah, I don't buy it a bit.
[00:09:29.476 --> 00:09:30.217]  But that's okay.
[00:09:31.445 --> 00:09:36.747]  The new installed, unelected governor of New York says that they've declared a state of emergency.
[00:09:36.747 --> 00:09:37.948]  It's just never going to end.
[00:09:37.948 --> 00:09:47.812]  It's all people, members of the UN Globalist Corporate Party, whether they're in Europe, whether they're in Australia, whether they're in the US, whether they're in Mexico, wherever they're in charge, they lock down.
[00:09:47.812 --> 00:09:50.294]  And then only their businesses stay open.
[00:09:50.294 --> 00:09:50.834]  It's a plan.
[00:09:52.992 --> 00:09:53.533]  Shocking!
[00:09:53.533 --> 00:10:00.819]  Big Pharma received emergency use approval a couple of weeks ago for a COVID variant discovered just a couple days ago.
[00:10:00.819 --> 00:10:02.160]  Gateway Pundit reports on it.
[00:10:02.160 --> 00:10:03.261]  InfoWars reports on it.
[00:10:03.261 --> 00:10:04.122]  Go over it all.
[00:10:04.122 --> 00:10:08.265]  They don't even hide the fact this is all completely staged.
[00:10:08.265 --> 00:10:15.772]  So the Omicron hysteria is the perfect cover story for the ADE death wave from vaccine that's unfolding.
[00:10:16.940 --> 00:10:24.184]  The AIDS patient origin of the Omicron also allows media to claim this is why people's immune systems are failing.
[00:10:24.184 --> 00:10:27.245]  It shifts all the blame to the vaxxed.
[00:10:27.245 --> 00:10:30.327]  From the vaxxed to the variant.
[00:10:30.327 --> 00:10:34.949]  How are you going to hide all these people that are dying?
[00:10:34.949 --> 00:10:38.691]  How are you going to cover up that it's mainly the vaccinated?
[00:10:38.691 --> 00:10:42.393]  Well, you just say it's a new variant that did it.
[00:10:42.393 --> 00:10:44.814]  That's all coming up here today.
[00:10:46.869 --> 00:10:52.293]  Omicron variant first detected in four people who were fully vaccinated.
[00:10:52.293 --> 00:10:55.436]  Same thing with the supposed infected coming into Europe.
[00:10:55.436 --> 00:10:56.817]  Oh, they're the double vax.
[00:10:56.817 --> 00:10:57.657]  They're sick.
[00:10:57.657 --> 00:10:58.938]  Oh, it's not the shot.
[00:10:58.938 --> 00:11:04.903]  It's Omicron, which the vaccines do cause variants and mutations of the body.
[00:11:04.903 --> 00:11:06.984]  And it goes on and on and on.
[00:11:06.984 --> 00:11:14.390]  Futures tumble amid sudden fears over dramatically new COVID strain with extremely high number of mutations.
[00:11:18.527 --> 00:11:25.849]  And then we've got the head of the World Medical Association saying, we want total lockdowns, forced inoculations, you in control.
[00:11:25.849 --> 00:11:34.151]  Because they're all lock, step, bought and paid for by the same people.
[00:11:34.151 --> 00:11:43.413]  Mike Adams is going to be joining us coming up at the bottom of the hour to go over ten
[00:11:45.419 --> 00:11:52.501]  Omicron Variant Predictions for 2022 and Beyond Globalist Authoritarian Playbook Revealed.
[00:11:52.501 --> 00:11:56.101]  Yes, you want next month's news today, next year's news today?
[00:11:56.101 --> 00:11:56.962]  You're going to get it.
[00:11:56.962 --> 00:12:00.562]  And I'm sorry to have to inform you, it's really horrible and it's really bad.
[00:12:00.562 --> 00:12:03.263]  But you know what?
[00:12:03.263 --> 00:12:06.984]  It's because we're saying this here today, because you're recording it and saving it,
[00:12:08.373 --> 00:12:13.134]  You'll have it on a thumb drive later in the underground resistance, probably, if this keeps going the direction it is.
[00:12:13.134 --> 00:12:14.455]  It's going to get that bad.
[00:12:14.455 --> 00:12:28.699]  You'll be able to show people this information so they understand a year, five years, ten years, twenty years under this, when they've pretty much killed everybody, at least finally there'll be a core of resistance that understands that the only hope is fighting back and saying no.
[00:12:28.699 --> 00:12:30.659]  But that's really where we're going.
[00:12:30.659 --> 00:12:34.720]  By 2030 they plan to have at least 80 to 90% of the public dead.
[00:12:34.720 --> 00:12:36.721]  That's the official UN plan and they've launched it.
[00:12:37.362 --> 00:12:38.552]  And you can see how they're going to do it.
[00:12:39.557 --> 00:12:44.400]  But already, heart attacks, strokes, cancer are off the charts.
[00:12:44.400 --> 00:12:50.924]  All over the world, where people are taking the Pfizer and Moderna shots, the life expectancy has already dropped three to four years.
[00:12:50.924 --> 00:12:53.445]  And it's just going to get worse and worse and worse.
[00:12:53.445 --> 00:12:59.509]  They never intend to let the baby boomers collect and have that 10 years of retirement after 65.
[00:12:59.509 --> 00:13:00.930]  You're not going to live to 75.
[00:13:00.930 --> 00:13:03.852]  On average, it's being brought down to 65.
[00:13:03.852 --> 00:13:08.595]  That's the big bank's answer to not paying you your retirement.
[00:13:09.375 --> 00:13:13.179]  They're going to inflate the currency and devalue the currency.
[00:13:13.179 --> 00:13:15.661]  And you see all that unfolding.
[00:13:15.661 --> 00:13:18.484]  So this is just a hellish nightmare situation.
[00:13:18.484 --> 00:13:23.388]  They need a martial law cover story for the financial martial law.
[00:13:23.388 --> 00:13:28.253]  That is the universal basic income where you're controlled by a tiny stipend that they quote give you.
[00:13:28.253 --> 00:13:31.295]  But you've got all these responsibilities and work you've got to do to obtain it.
[00:13:31.295 --> 00:13:34.839]  You've got to submit to all the injections and submit to all the social engineering.
[00:13:36.195 --> 00:13:44.226]  This is just an absolutely hellishly horrible scenario that they planned out in Operation Lockstep 12 years ago that they've now implemented.
[00:13:45.009 --> 00:13:54.373]  And it was the Rockefeller Foundation that developed the plan that set up the United Nations and that also now runs global response to, quote, COVID-19.
[00:13:54.373 --> 00:13:58.074]  They're now calling it COVID-21, the Omicron variant.
[00:13:58.074 --> 00:14:02.296]  So only admitting how horrible all this is gives us any chance of stopping it.
[00:14:02.296 --> 00:14:05.898]  But I just wanted to be honest with all of you about the situation we face.
[00:14:05.898 --> 00:14:09.239]  We'll cover that at the bottom of the hour.
[00:14:09.239 --> 00:14:11.600]  Again, we do have a crew.
[00:14:11.600 --> 00:14:12.381]  They're a limited crew.
[00:14:13.841 --> 00:14:26.324]  And we do have an archivist that's part-time and hopefully they'll go back in the last year and a half where I said by the winter of 2021 there'll be new deadly variants that they're going to quote claim are the reason everybody's dying is vaccinated.
[00:14:26.324 --> 00:14:29.045]  They're going to say you're all your previous shots don't count.
[00:14:29.045 --> 00:14:33.165]  They're going to have new lockdowns and then force their global ID.
[00:14:33.165 --> 00:14:35.326]  Well, that's that's the plan.
[00:14:37.964 --> 00:14:42.528]  And so, we're going to get a lot of those predictions and breakdowns for you.
[00:14:42.528 --> 00:14:45.770]  Why do the predictions continue to be exactly accurate?
[00:14:45.770 --> 00:14:47.612]  Because they're not predictions.
[00:14:47.612 --> 00:14:52.996]  I'm simply telling you the globalist battle plan, they've been very public about it, they think you're stupid.
[00:14:52.996 --> 00:14:57.920]  Fauci created thousands of deadly virus variants at the Wuhan lab.
[00:14:57.920 --> 00:15:01.023]  They've got a huge army of them ready to release.
[00:15:01.023 --> 00:15:06.287]  They've got bioweapons that kill upwards of 80% of the people that come in contact with them, according to their own reports.
[00:15:07.790 --> 00:15:09.791]  Then why do they release a weaker virus up front?
[00:15:09.791 --> 00:15:26.519]  It's a family of viruses, of new chimeric viruses, new species, that they own and control, so that they can now naturally claim mutants are coming out of it, they're gonna be super deadly, and then they don't get the blame for releasing the bioweapon, when in their own documents that their own employees have released,
[00:15:27.279 --> 00:15:37.186]  In the last year and a half, thousands of pages of it, they're in there producing COVID-19 and a bunch of other new ones far more deadly of the same family.
[00:15:37.186 --> 00:15:39.287]  That's why Fauci's on such a power trip.
[00:15:39.287 --> 00:15:42.509]  He is executing worldwide extermination.
[00:15:42.509 --> 00:15:48.293]  He is carrying out worldwide extermination right now, and they're just getting started.
[00:15:48.293 --> 00:15:55.838]  And so he is a literal field marshal of death with Bill Gates and the Rockefeller Foundation and the UN carrying this out.
[00:15:59.373 --> 00:16:08.799]  We have launched the most important sale of the year, because now we've got a bunch of great products that have been sold out for months and months and months back in stock.
[00:16:08.799 --> 00:16:20.607]  So, right now, the real Black Friday sale is beginning, and it's only going to run until the end of the month, and that's now only six, seven days.
[00:16:20.607 --> 00:16:24.550]  InfoWars store official Black Friday special has arrived.
[00:16:25.370 --> 00:16:26.972]  Ladies and gentlemen, people love it.
[00:16:26.972 --> 00:16:28.213]  It's our best seller.
[00:16:28.213 --> 00:16:29.914]  Vitamin Mineral Fusion.
[00:16:29.914 --> 00:16:36.040]  All the vitamins, all the minerals, all the key amino acids, everything you need for your immune system and your body.
[00:16:36.040 --> 00:16:37.421]  And it tastes great.
[00:16:37.421 --> 00:16:39.263]  And it funds the InfoWar.
[00:16:39.263 --> 00:16:43.727]  It is back in stock 40% off with free shipping and double Patreon points.
[00:16:44.167 --> 00:16:46.788]  And so much more at InfoWarsStore.com.
[00:16:46.788 --> 00:16:51.610]  It's only six, seven days left in the biggest sale of 2021.
[00:16:51.610 --> 00:16:55.092]  Bet on freedom, bet on InfoWars, bet on yourself and get great products.
[00:16:55.092 --> 00:16:59.114]  The only way you fail is not taking action at InfoWarsStore.com.
[00:17:08.575 --> 00:17:09.436]  I'm in California.
[00:17:09.436 --> 00:17:11.918]  People are asleep and program controlled.
[00:17:11.918 --> 00:17:12.578]  I agree.
[00:17:12.578 --> 00:17:14.500]  How do you make the sleeper awaken, William?
[00:17:14.500 --> 00:17:15.301]  Oh, hi, Alex.
[00:17:15.301 --> 00:17:16.702]  Thanks for taking my call.
[00:17:16.702 --> 00:17:18.563]  Can I plug Alex real quick?
[00:17:18.563 --> 00:17:19.004]  Yeah, go ahead.
[00:17:19.004 --> 00:17:26.410]  Hey, I'm in my 60s, and I do the work of 25, 30-year-olds, and I work them into the ground, and you want to know why?
[00:17:26.410 --> 00:17:32.355]  And I've tested this, and I've taken your B12, and let me tell you, when I don't take it, I pay a price.
[00:17:32.355 --> 00:17:33.456]  I really do.
[00:17:33.456 --> 00:17:35.978]  I take that B12, and I'm electric, man.
[00:17:36.378 --> 00:17:37.659]  I can run 10 miles.
[00:17:37.659 --> 00:17:49.628]  I do some pretty heavy work with the highway department, and my friends will attest to the fact that, yeah, for a guy in his 60s, you know, pushing 70, I'm not just blowing smoke here.
[00:17:49.628 --> 00:17:51.390]  The B-12 saves my life.
[00:17:59.349 --> 00:18:06.600]  There are so many crappy brands of energy products, energy drinks, energy powders, energy pills.
[00:18:06.600 --> 00:18:12.529]  And look, almost all of them work, but they're toxic and they've got incredible downsides.
[00:18:12.529 --> 00:18:13.951]  Horrible crashes and
[00:18:15.481 --> 00:18:17.743]  Again, so many toxins in them.
[00:18:17.743 --> 00:18:29.852]  All of the nootropic products that we sell at mfolwarestore.com are clean, are pure, are highest quality, and they're long-lasting, and they help focus your mind.
[00:18:29.852 --> 00:18:32.834]  And right now, our strongest product, the three nootropics we have,
[00:18:33.857 --> 00:18:42.525]  RainForce Plus, RainForce Ultra, and TurboForce are back in stock at InfoWarsTore.com.
[00:18:42.525 --> 00:18:45.968]  TurboForce has been sold out for more than six months.
[00:18:45.968 --> 00:18:48.851]  It's back in stock with free shipping, 40% off.
[00:18:48.851 --> 00:18:53.054]  It is 10 hours of clean energy.
[00:18:53.815 --> 00:18:59.201]  Clean energy without the big crash and it's available right now and it funds the InfoWar, a 360 win.
[00:18:59.201 --> 00:19:01.584]  InfoWars, get prepared.
[00:19:01.584 --> 00:19:06.790]  Mega blowout sale 2021 is live right now.
[00:19:06.790 --> 00:19:07.871]  The biggest sale of the year.
[00:19:08.792 --> 00:19:11.913]  Free shipping store-wide, double Patriot points.
[00:19:11.913 --> 00:19:16.315]  And products like Turbo Force 10-hour clean energy.
[00:19:16.315 --> 00:19:18.216]  A listener favorite.
[00:19:18.216 --> 00:19:19.717]  Back in stock, 40% off.
[00:19:19.717 --> 00:19:22.558]  Again, with free shipping, double Patriot points.
[00:19:22.558 --> 00:19:29.821]  On top of that, we also have DNA Force Plus with the PQQ, the CoQ10 to clean out your cells, to boost your immune system.
[00:19:29.821 --> 00:19:31.542]  It's the Rolls Royce of this.
[00:19:31.542 --> 00:19:33.223]  It's 40% off.
[00:19:33.223 --> 00:19:37.545]  And now we have Super Coral Calcium Toothpaste.
[00:19:38.525 --> 00:19:43.849]  Similar to our previous coral biting toothpaste, but even stronger, even more concentrated.
[00:19:43.849 --> 00:19:48.013]  It's now back in stock and discounted with free shipping at MFulwarestore.com.
[00:19:48.013 --> 00:19:51.916]  So many great products available at MFulwarestore.com.
[00:19:51.916 --> 00:19:56.380]  So please take advantage of these great products that enrich your life and funding MFulwar.
[00:19:56.380 --> 00:20:01.764]  MFulwarestore.com.
[00:20:01.764 --> 00:20:07.669]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[00:20:16.882 --> 00:20:20.764]  Rallying patriots worldwide.
[00:20:20.764 --> 00:20:22.624]  I'm your host Alex Jones.
[00:20:22.624 --> 00:20:25.305]  I really appreciate you joining us this evening.
[00:20:25.305 --> 00:20:37.009]  You know, I'm sorry to have to tell you these really cold, hard, scary facts, but just like Winston Churchill, at the dawn of World War II, was very straight with the people of England.
[00:20:38.638 --> 00:20:40.321]  about what they were facing.
[00:20:40.321 --> 00:20:44.667]  That's all I can offer you is the cold, hard, bloody truth.
[00:20:44.667 --> 00:20:52.960]  Because only admitting that we're under a global corporate depopulation operation, do we have any hope of turning this around and stopping it?
[00:20:53.737 --> 00:21:02.083]  Because I read the Enemy's Own documents, because I operate at their level of research, not pop television and pop culture, I know what they're going to do next.
[00:21:02.083 --> 00:21:04.725]  I know what their strategies are.
[00:21:04.725 --> 00:21:10.169]  And I understand as the general, regular audience, you understand this as much as I do or more.
[00:21:10.169 --> 00:21:16.314]  That's why it's up to you and me and everybody else to not back down and to not stop.
[00:21:17.335 --> 00:21:23.317]  That's why they've got all these grand juries and groups impaneled to try to put me in prison.
[00:21:23.317 --> 00:21:32.281]  Trying to find something that I've done so that they can hopefully indict me and get me in front of a jury and put me in prison.
[00:21:32.281 --> 00:21:35.022]  Because if they shoot me in the street, that'll turn me into a bigger martyr.
[00:21:36.650 --> 00:21:39.451]  But they are really considering going ahead and just doing that.
[00:21:39.451 --> 00:21:43.173]  I can tell you right now that my life is right there on the edge.
[00:21:43.173 --> 00:21:44.874]  I will never commit suicide.
[00:21:44.874 --> 00:21:45.735]  I love life.
[00:21:45.735 --> 00:21:46.895]  But I'm also not stupid.
[00:21:46.895 --> 00:21:50.357]  I know that we are hurting them very, very badly.
[00:21:50.357 --> 00:21:53.499]  And I know the globalist plan is not going well.
[00:21:53.499 --> 00:21:59.222]  And it's not going well because basically every prominent scientist that's independent
[00:22:00.478 --> 00:22:06.021]  has come out and said that these are not vaccines, that they would cause heart attacks and brain damage and would erase your immunity.
[00:22:06.021 --> 00:22:09.803]  And they said that before the injections began, thousands of them.
[00:22:09.803 --> 00:22:17.308]  And now the injections have been going on for over a year in the UK, a year here, roughly, in the United States.
[00:22:17.308 --> 00:22:21.770]  And the numbers are the same, whether you're in Australia or the United States, Canada, it doesn't matter.
[00:22:21.770 --> 00:22:27.634]  Doubling of heart attacks, doubling of strokes, 20 plus fold in cancers.
[00:22:27.634 --> 00:22:29.415]  This is from Cancer Research Institutes.
[00:22:30.782 --> 00:22:38.426]  I've got it all, I've got a few clips I want to play you of that as well, but you have to understand I have trouble dealing with this as well.
[00:22:38.426 --> 00:22:41.728]  I mean, I really have trouble processing this.
[00:22:41.728 --> 00:22:55.536]  I really have trouble processing that they indicted Owen Schroer and said he broke into the Capitol and was not with Infowars and was not with our bodyguards and that he broke down barriers and that they want to put him in jail for a long time.
[00:22:55.536 --> 00:22:57.477]  When the videos they source in
[00:22:59.344 --> 00:23:03.627]  His arrests and information show the opposite.
[00:23:03.627 --> 00:23:05.068]  That freaks me out.
[00:23:05.068 --> 00:23:07.730]  It doesn't make me even hate the Justice Department.
[00:23:07.730 --> 00:23:13.915]  It makes me ashamed of my country and feel dirty and feel like just leaving.
[00:23:13.915 --> 00:23:15.156]  But then where do you go?
[00:23:15.156 --> 00:23:16.377]  It's worse than other areas.
[00:23:16.377 --> 00:23:17.798]  It's all the same.
[00:23:17.798 --> 00:23:18.838]  It's corruption.
[00:23:18.838 --> 00:23:19.319]  It's evil.
[00:23:21.314 --> 00:23:24.876]  And so, I don't even know what to say at this point.
[00:23:24.876 --> 00:23:45.788]  I mean, this country is so far gone, but we have to stand for our children, and we have to just pray to God to accelerate the awakening, because as bad as things are, there is a lot of hope and there is a lot of resistance out there, but only by those who realize how much trouble we're really in.
[00:23:45.788 --> 00:23:47.129]  Here's an example.
[00:23:47.129 --> 00:23:50.391]  We can roll some of that B-roll, guys, of Australia.
[00:23:51.667 --> 00:24:02.482]  Where they're just, women try to go out in the street or go to the store, people try to go peacefully protest, and the police just grab you and they just load you into paddy wagons and take you away to military-run camps for re-education.
[00:24:04.602 --> 00:24:14.125]  I mean, this is all a giant exercise in martial law ahead of the worldwide economic design collapse and the new world currency and the social credit score.
[00:24:14.125 --> 00:24:15.946]  And this is all just a dress rehearsal.
[00:24:15.946 --> 00:24:19.207]  COVID is the cover for that, and they now admit that.
[00:24:19.207 --> 00:24:22.488]  I've got articles today with the Davos Group and others saying that.
[00:24:22.488 --> 00:24:24.189]  People say, well, why do you care about the Davos Group?
[00:24:24.189 --> 00:24:25.690]  Because they're the corporate government.
[00:24:25.690 --> 00:24:26.790]  They run the world now.
[00:24:28.897 --> 00:24:36.440]  So, here is George Christensen, a very popular Member of Parliament in Australia, laying out what's really happening.
[00:24:36.440 --> 00:24:38.181]  You say, well, why do you care about Australia?
[00:24:38.181 --> 00:24:44.443]  Well, as I've been telling you, last week it's Australia, next week it's America.
[00:24:44.443 --> 00:24:48.365]  They're the beta test, along with Israel and along with Germany.
[00:24:48.365 --> 00:24:51.586]  They admit this, and so what's happening there is coming here.
[00:24:51.586 --> 00:24:53.407]  They're just six months to a year ahead.
[00:24:53.407 --> 00:24:53.787]  Here it is.
[00:24:55.157 --> 00:25:04.746]  Mr Speaker, the totalitarian regimes responsible for the most heinous atrocities in the 20th century, think Stalin, Mao, Hitler, Pol Pot, they didn't get there overnight.
[00:25:04.746 --> 00:25:16.096]  They used fear to control, they excluded the dirty people, softly at first, they justified the exclusion, they moved to harder exclusions, and eventually eliminated people, either socially or physically.
[00:25:16.596 --> 00:25:28.743]  In 21st century Australia, state premiers are racing down that familiar path, trying to out-tyrant each other, drunk on power, setting up their own biosecurity police states, complete with medical apartheid.
[00:25:28.743 --> 00:25:30.504]  Sadly, we've enabled it.
[00:25:30.504 --> 00:25:36.788]  Refusing to rein them in, and worse, supplying the Australian Immunisation Register data that underpins this medical apartheid.
[00:25:37.248 --> 00:25:47.234]  Fear is the justification of choice for coercion and control, with non-vaccinated Australians increasingly demonised, ostracised and socially eradicated.
[00:25:47.234 --> 00:25:52.778]  In Queensland, the Premier tweeted that people not vaccinated raised red flags.
[00:25:52.778 --> 00:25:53.718]  Not just one, but 22 of them.
[00:25:54.799 --> 00:26:03.542]  The media, politicians and health bureaucrats all claim COVID-19 is now a pandemic of the unvaccinated, but there is no justification for such demonisation.
[00:26:03.542 --> 00:26:09.764]  In a German study, 55% of symptomatic patients over 60 were fully vaccinated.
[00:26:09.764 --> 00:26:16.286]  Gibraltar, where all 34,000 residents are fully vaccinated, is recording 60 new cases a day.
[00:26:16.826 --> 00:26:21.487]  The totalitarian path, the path that we are unquestionably on, has never ended well.
[00:26:21.487 --> 00:26:26.749]  The solution is a rediscovery of human dignity along with, and I don't say this lightly, civil disobedience.
[00:26:41.223 --> 00:26:45.568]  Just as we told you 20 months ago this would begin, and now it has, and now it's coming here.
