[00:00:00.715 --> 00:00:01.038]  I'm good.
[00:04:23.355 --> 00:04:25.816]  One way or the other, war is upon us.
[00:04:27.977 --> 00:04:30.238]  For InfoWars.com, this is Greg Reese.
[00:04:51.156 --> 00:05:03.104]  You talk about bittersweet, the internet is on fire as the global big tech cartel announces an iron grip on speech.
[00:05:04.594 --> 00:05:08.576]  And that they will shut down anyone and everyone that does not submit to their tyranny.
[00:05:09.337 --> 00:05:17.081]  And that any companies trying to form competition will be shut down by the telecoms working with big tech.
[00:05:17.401 --> 00:05:19.762]  This is beyond monopoly.
[00:05:20.443 --> 00:05:22.164]  This is beyond cartel behavior.
[00:05:22.224 --> 00:05:25.266]  This is organized mass racketeering.
[00:05:25.406 --> 00:05:26.406]  Completely illegal.
[00:05:26.786 --> 00:05:27.667]  Completely naked.
[00:05:29.377 --> 00:05:35.261]  But they've already been censoring Senate hearings proving election fraud several weeks ago, so why not?
[00:05:36.783 --> 00:05:55.277]  But the internet is really waking up, meaning the people are really waking up, and the saying, Alex Jones was right, is being written on the walls, spray-painted on the government buildings, festooned to people's t-shirts, and typed in,
[00:05:56.684 --> 00:06:13.213]  To Twitter and Facebook accounts by the millions a day and it's become a maxim and I'm very honored that the fact that I predicted all of this and now we're getting the credit for it only because I want people to then realize that we know what's coming next.
[00:06:15.034 --> 00:06:20.477]  And so now it's very very important for you to listen to me very very carefully because here's why I'm so frustrated.
[00:06:23.902 --> 00:06:40.255]  The globalists were beta testing and building this and micro testing it in authoritarian dictatorships, fascist communist systems, very poor areas of the world, prisons, mental institutions, and then in academic institutions, colleges.
[00:06:40.356 --> 00:06:45.180]  But now they're externalizing their total authoritarian control grid into everything.
[00:06:45.640 --> 00:06:47.021]  So they're going from beta.
[00:06:48.302 --> 00:06:50.444]  The Nazis were beta from 1933 to 1940.
[00:06:53.643 --> 00:06:56.484]  And then you know for five years they were operational and things were really bad.
[00:06:57.665 --> 00:07:01.727]  And other authoritarian regimes and people go from baited to operational.
[00:07:01.747 --> 00:07:10.671]  A lot of times our serial killer might take 10 years just killing people's dogs and cats or doing mean things to animals until he finally kills somebody.
[00:07:11.511 --> 00:07:14.493]  Finally grabs a woman from a park and takes her and kills her.
[00:07:14.933 --> 00:07:18.034]  And once he's done that, he starts killing women all the time.
[00:07:18.054 --> 00:07:19.375]  Well, it's the same thing.
[00:07:20.865 --> 00:07:34.148]  So I knew everything that was coming because they were building it, they were spending hundreds of billions of dollars preparing it, but it's one thing to know they're going to do it and warn you, it's another thing that once you hit operational, and now we've gone over operational.
[00:07:35.444 --> 00:07:36.925]  It just implodes.
[00:07:37.005 --> 00:07:41.388]  You just drop off the edge of the cliff, or use the rocket analogy, you're now going straight up.
[00:07:41.408 --> 00:07:48.414]  Because they load the rocket, they put the fuel in it, they prepare it, they've got the avionics, they've got the gyros, they've got the directional systems.
[00:07:49.254 --> 00:07:54.478]  Then they hit the countdown, 10, 9, 8, 7, 6, 5, 4, 3, 2, 1, primary ignition, blast off.
[00:07:55.239 --> 00:07:56.399]  So it's blast off, baby!
[00:07:57.861 --> 00:08:03.585]  And just like a Saturn rocket escaping the Earth's atmosphere, when it first takes off, it's only moving a few feet a second.
[00:08:04.906 --> 00:08:08.268]  But by the time it leaves the gantry, it's going 100 miles an hour.
[00:08:09.069 --> 00:08:12.031]  And at a half mile up, it's going 3,000 miles an hour.
[00:08:13.212 --> 00:08:15.194]  And it just speeds up and speeds up and speeds up.
[00:08:16.955 --> 00:08:26.742]  And so, that's what you gotta know is, the Saturn rocket of tyranny is about 20,000 feet off the launch pad right now.
[00:08:27.202 --> 00:08:28.644]  And you think it's moving fast now?
[00:08:30.125 --> 00:08:33.047]  It's going to get 10 times worse in the next six months.
[00:08:34.312 --> 00:08:42.078]  And then it's going to get ten times worse again and again and again, because the tyranny they've prepared is unlike anything the planet's ever seen.
[00:08:43.739 --> 00:08:46.461]  And in some of their plans, they do this acceleration.
[00:08:46.541 --> 00:08:49.543]  It's still very fast, but not as fast as one of their plans.
[00:08:50.064 --> 00:08:57.990]  One of their plans is if we all lock down properly, if we all stay in our houses properly, and let them bankrupt us, and let them train us to be slaves, and let them censure all of us,
[00:08:59.326 --> 00:09:12.934]  They'll go ahead and accelerate to their final goal, which is just to release a super bio-weapon and kill 7 billion people, which is their official goal of Ted Turner and Bill Gates and Warren Buffett and all the rest of them at their quote, good person club.
[00:09:13.795 --> 00:09:18.838]  Just type into a search engine, billionaires meet in secret to establish world government to depopulate planet.
[00:09:19.278 --> 00:09:20.499]  Oh, aren't they dreaming?
[00:09:21.199 --> 00:09:26.923]  The Wall Street Journal said, the London Guardian, they're trying to fix the African population problem.
[00:09:27.807 --> 00:09:30.748]  And Bill Gates says, hmm, 80% is what I want to kill.
[00:09:31.168 --> 00:09:32.528]  Ted Turner wants 90%.
[00:09:33.009 --> 00:09:39.010]  You might want to go, of course, because they sold the West on, hey, we're just killing the Africans, OK?
[00:09:40.331 --> 00:09:41.251]  But really, it's everybody.
[00:09:42.331 --> 00:09:43.472]  And it's wrong whoever they kill.
[00:09:44.452 --> 00:09:48.973]  So you have to understand, they've now launched the operation.
[00:09:51.054 --> 00:09:52.034]  And we're now here.
[00:09:53.295 --> 00:09:56.716]  And so the Nazis aren't in beta anymore.
[00:09:57.449 --> 00:09:58.951]  They're not just testing things out.
[00:09:59.051 --> 00:10:00.372]  This is full operational.
[00:10:02.254 --> 00:10:04.777]  And so we're just at the beginning of them going fully operational.
[00:10:06.319 --> 00:10:19.413]  They could have had somebody slick in there that was well-spoken, but they wanted a hunchback that can't talk, that's emblematic of the end of America, who's a known liar, to demoralize you and not make you proud of yourself and make you give up.
[00:10:22.381 --> 00:10:26.022]  That's why they now hold up the example of how a woman should look, 400 pounds.
[00:10:26.422 --> 00:10:27.802]  We're not against a 400 pound woman.
[00:10:28.002 --> 00:10:30.483]  The point is they're not trying to show the Olympian example.
[00:10:30.743 --> 00:10:32.084]  They're trying to say just give up.
[00:10:32.504 --> 00:10:33.724]  It's the end of civilization.
[00:10:33.964 --> 00:10:34.644]  Here's an example.
[00:10:35.084 --> 00:10:48.668]  The head of the CFR, Richard N. Hoss, has come out in an article saying the American empire has fallen, that Washington may not know it yet.
[00:10:50.367 --> 00:10:55.950]  And he goes on to say that what Trump did and what we saw at the Capitol is the reason America is going to fall.
[00:10:56.270 --> 00:11:02.012]  This is the same head of the globalist organization with the Rockefeller Foundation and Bill Gates that has maneuvered the U.S.
[00:11:02.853 --> 00:11:06.034]  to de-industrialization, societal collapse, societal rot.
[00:11:06.334 --> 00:11:07.315]  We're under lockdown.
[00:11:07.435 --> 00:11:08.455]  China's under lockdown.
[00:11:08.976 --> 00:11:11.757]  They're going to cut our coal power off again so no one can do business here.
[00:11:11.777 --> 00:11:13.858]  And he's telling you
[00:11:15.009 --> 00:11:28.995]  When the CFR has articles every month in their publication, Foreign Affairs, that America sucks, it's over, the Chinese century's here, state-run communism's the way to have things, merge with big corporations, it's really hyper-fascism.
[00:11:29.675 --> 00:11:32.897]  But oh, he says it's all Trump's fault now and those red-blooded Americans.
[00:11:33.437 --> 00:11:37.859]  We are seeing images that I never imagined we would see in this country.
[00:11:39.039 --> 00:11:40.200]  In some other capital, yes.
[00:11:41.783 --> 00:11:42.363]  But not here.
[00:11:42.764 --> 00:11:50.348]  No one in the world is likely to see, respect, fear, or depend on us in the same way again.
[00:11:51.348 --> 00:11:56.411]  In the post-America era, as a start date, it almost certainly is today.
[00:11:59.013 --> 00:12:01.754]  That's the globalists that maneuvered us to destruction.
[00:12:02.014 --> 00:12:03.135]  We slipped Trump in there.
[00:12:03.195 --> 00:12:06.397]  He valiantly fought to at least keep the country sovereign.
[00:12:07.321 --> 00:12:10.043]  And now they hired provocateurs.
[00:12:10.063 --> 00:12:10.744]  We've proven this.
[00:12:10.764 --> 00:12:13.666]  We have a report coming up at the end of the hour with all the evidence.
[00:12:15.588 --> 00:12:31.181]  Two out of a million demonstrators at the White House, the Elliptical, the Washington Monument, stretched all the way down to the Capitol because anti-funds, some other paramilitary groups we're still identifying, showed up, attacked the police,
[00:12:32.830 --> 00:12:36.111]  And then the police on the other side of the Capitol opened it up to the general public.
[00:12:36.771 --> 00:12:46.075]  There was very little violence, very little attacks, except for a few people that were provocateurs, and who they were able to manipulate to go along with them.
[00:12:46.855 --> 00:12:47.676]  Some useful idiots.
[00:12:49.136 --> 00:13:02.081]  And they videotaped with Antifa camera people, we've identified in every case, the National Geographic camera people, the few violent events, to then say that the Capitol was stormed by terrorists,
[00:13:04.605 --> 00:13:08.109]  And then rammed through the certification of Joe Biden.
[00:13:10.111 --> 00:13:16.678]  And so it's absolutely incredible that the very globalist organizations
[00:13:17.762 --> 00:13:22.503]  That just in the last year have said burning down buildings, shooting cops is good.
[00:13:22.903 --> 00:13:26.064]  It's peaceful to burn down community centers and public housing.
[00:13:26.905 --> 00:13:28.085]  Cops deserve to die.
[00:13:28.245 --> 00:13:29.585]  It's good to shoot Scalise.
[00:13:29.645 --> 00:13:31.746]  It's good to break Rand Paul's ribs.
[00:13:32.186 --> 00:13:33.306]  You need to get out and do all that.
[00:13:33.326 --> 00:13:34.367]  I've got hundreds of these clips.
[00:13:34.387 --> 00:13:35.047]  You've all seen them.
[00:13:35.527 --> 00:13:39.128]  But now, because Trump has his peaceful rally,
[00:13:40.196 --> 00:13:44.237]  With the Secret Service and the security and all the people and almost a million folks.
[00:13:44.297 --> 00:13:46.337]  And he says, now let's march peacefully.
[00:13:46.357 --> 00:13:47.818]  I said the same thing.
[00:13:47.838 --> 00:13:49.838]  They've edited it to make it look like we didn't.
[00:13:51.178 --> 00:13:51.898]  That's what Don Jr.
[00:13:51.918 --> 00:13:52.098]  said.
[00:13:52.298 --> 00:13:56.259]  We're going to march later today to the White House and then to the Capitol.
[00:13:56.599 --> 00:13:57.640]  And we're not like the left.
[00:13:57.660 --> 00:13:59.400]  We're not going to loot or burn or fight.
[00:13:59.900 --> 00:14:02.241]  No, we're here to just let them know that America is awake.
[00:14:02.921 --> 00:14:05.181]  And all those folks went there to hear Trump speak.
[00:14:05.541 --> 00:14:08.082]  Even before he finished speaking, hundreds of thousands were already there.
[00:14:08.342 --> 00:14:09.062]  They started marching.
[00:14:10.205 --> 00:14:18.009]  And there was that few, little, small group of maybe 100 people that attacked police, got into the building, and then the media said, oh, look at this giant crowd!
[00:14:18.289 --> 00:14:19.549]  Trump ordered them here to do this!
[00:14:20.190 --> 00:14:28.514]  And they turned our sacred right of demonstration into a terrorist act, and they introduced legislation to ban conservatives having the right to march or speech in the streets.
[00:14:28.814 --> 00:14:30.815]  The final level of total censorship.
[00:14:38.983 --> 00:14:42.925]  You are listening to an InfoWars.com Frontline Report.
[00:14:43.385 --> 00:14:44.926]  It's Alex Jones.
[00:14:48.007 --> 00:15:07.055]  All right, coming up next segment, I am going to premiere a special report that I came in yesterday and today and put together with the great Rob Doom that in nine minutes, concisely lays out what really happened at the Capitol on Wednesday.
[00:15:08.680 --> 00:15:10.101]  Now why is that so important?
[00:15:11.021 --> 00:15:17.686]  Because the entire corporate media establishment is using this to try to impeach our 25th Amendment, the President.
[00:15:18.586 --> 00:15:28.892]  And they're also using it to introduce legislation, here it comes, Patriot Act 2.0, aimed at the unwoke enemy within, calling the American people terrorists.
[00:15:30.974 --> 00:15:37.698]  So you have all these leftists, all these members of Congress, and I've got their quotes right here, we'll play some of the clips in a moment.
[00:15:38.800 --> 00:15:41.523]  Ted Lieu threatened widespread civil unrest.
[00:15:42.063 --> 00:15:44.165]  We need to see some fires.
[00:15:46.968 --> 00:15:56.878]  And I have an antifa leader that was one of the first to break in who said, we're going to go there and pose as patriots, as Trump supporters, and we're going to burn the Capitol down.
[00:15:56.978 --> 00:16:01.142]  He said it in Utah, where he lives, where he's been arrested and charged for inciting a riot before.
[00:16:03.626 --> 00:16:04.486]  We'll show you who he is.
[00:16:05.107 --> 00:16:06.448]  He said it in D.C.
[00:16:07.068 --> 00:16:16.033]  the day before the event in a speech to Antifa, who was then getting into MAGA outfits, and then he said it in the Capitol.
[00:16:16.293 --> 00:16:17.113]  He was arrested.
[00:16:21.976 --> 00:16:25.718]  But then they dropped the charges on him because he did a good job.
[00:16:26.979 --> 00:16:30.901]  But people that didn't hurt anybody are being arrested.
[00:16:33.080 --> 00:16:35.341]  Close to a million people, hundreds of thousands go to the Capitol.
[00:16:36.882 --> 00:16:39.683]  One police officer had a heart attack, who had heart problems.
[00:16:40.683 --> 00:16:41.684]  Two days later and died.
[00:16:42.584 --> 00:16:45.065]  Another person died of a heart attack, another a stroke.
[00:16:46.406 --> 00:16:50.428]  And then a woman, as you saw on video, was shot to death.
[00:16:52.589 --> 00:16:57.011]  We're going to lay all of this out, coming up for you.
[00:17:00.128 --> 00:17:03.250]  The only way people are going to know the truth is it's not going to be on CNN or MSNBC.
[00:17:03.310 --> 00:17:08.152]  Or even on Facebook or Twitter because they won't let you see it there.
[00:17:08.632 --> 00:17:09.212]  Is it banned?
[00:17:09.693 --> 00:17:10.253]  Dot video.
[00:17:11.894 --> 00:17:12.454]  The resistance.
[00:17:13.234 --> 00:17:14.475]  Dot video will also get you there.
[00:17:14.515 --> 00:17:15.836]  But look at these headlines.
[00:17:15.896 --> 00:17:16.296]  Breaking!
[00:17:18.089 --> 00:17:21.051]  Twitter permanently bans President Donald Trump's account.
[00:17:21.111 --> 00:17:24.173]  Then nine other big tech companies follow suit.
[00:17:24.634 --> 00:17:26.635]  Then people say, well, he might go to Parler.
[00:17:26.755 --> 00:17:27.776]  He didn't even say that!
[00:17:28.396 --> 00:17:31.738]  Parler's just a libertarian thing like Twitter was five years ago.
[00:17:32.439 --> 00:17:33.560]  Liberal, conservative, you name it.
[00:17:36.001 --> 00:17:41.946]  They got kicked off Apple and Google's apps, and then Amazon kicked them off their servers.
[00:17:42.466 --> 00:17:42.906]  So they're down.
[00:17:48.660 --> 00:17:50.201]  Whatever happened to Build Your Own Platform, remember that?
[00:17:50.981 --> 00:17:53.282]  Breaking Twitter permanently bans President Trump's account.
[00:17:54.082 --> 00:17:55.602]  The President of the U.S.
[00:17:56.063 --> 00:18:08.927]  doesn't get a judge, doesn't get a jury, didn't say go be violent, said go peacefully march, and then they let less than 100 provocateurs with masks on break in and then blame us.
[00:18:10.207 --> 00:18:14.649]  And the Republicans all lined up except for Matt Gaetz and a few others.
[00:18:16.254 --> 00:18:20.497]  They said we were given briefings the day before that Antifa was going to dress as patriots and look out for them.
[00:18:20.757 --> 00:18:30.265]  They had a capital briefing, but the police chief there who's resigning, we're now learning, ordered a stand down and they only had half the normal security there.
[00:18:30.565 --> 00:18:32.666]  They said go do traffic control around the city.
[00:18:34.168 --> 00:18:34.988]  Let's continue.
[00:18:35.028 --> 00:18:39.191]  Twitter allows Hang Mike Pence to trend just hours after Trump banned.
[00:18:42.874 --> 00:18:45.056]  Hang Mike Pence.
[00:18:47.216 --> 00:18:48.436]  Zoom in on that so they can see it, please.
[00:18:48.456 --> 00:18:48.797]  Thank you.
[00:18:49.537 --> 00:18:51.597]  Twitter allows Hang Mike Pence to trend.
[00:18:51.757 --> 00:18:54.678]  Well, of course they get to promote violence.
[00:18:55.078 --> 00:18:55.859]  You don't get to.
[00:18:55.919 --> 00:18:56.639]  I don't even want to.
[00:18:56.679 --> 00:18:57.959]  I want to promote intellectual debate.
[00:18:58.459 --> 00:19:01.720]  Apple suspends Parler from App Store, citing threats of violence on the platform.
[00:19:02.001 --> 00:19:05.062]  Well, hell, you go to Twitter and see a thousand times the threats there, but that's okay.
[00:19:06.862 --> 00:19:10.963]  Big tech companies donate to Biden's inauguration, fund his upcoming inauguration.
[00:19:11.984 --> 00:19:15.265]  ACLU warns of unchecked power after Facebook, Twitter suspend Trump.
[00:19:15.385 --> 00:19:15.925]  Oh, finally!
[00:19:17.270 --> 00:19:18.171]  Soros bought them out.
[00:19:18.471 --> 00:19:24.315]  Representative Devin Nunes calls for criminal charges against Big Tech over mass censorship, coordinated shutdown of competitors.
[00:19:26.937 --> 00:19:27.958]  This is a coordinated attack.
[00:19:28.038 --> 00:19:34.063]  Parler CEO speaks after Amazon boots him from their servers, vows to rebuild from scratch.
[00:19:35.284 --> 00:19:35.584]  Wow.
[00:19:36.945 --> 00:19:44.671]  Campaign monitor email software dumps Trump campaign so he can't even email his supporters because he directed a terrorist attack.
[00:19:45.091 --> 00:19:46.833]  Total projection.
[00:19:49.463 --> 00:19:51.685]  Absolute, total projection.
[00:19:51.905 --> 00:19:54.867]  Now they're going to airbrush Trump, they're saying, out of movies he was in.
[00:19:54.887 --> 00:19:57.989]  That's what the old Soviets would do to people in photos.
[00:19:59.350 --> 00:20:00.431]  That's just some of what's coming up.
[00:20:00.471 --> 00:20:07.737]  But remember, Maxine Waters said, you confront people, you go to their houses, you make them uncomfortable, you get in their face.
[00:20:07.977 --> 00:20:14.402]  And when people would burn stuff down and kill cops and all the rest of it, they would get on the news and say, nobody's gotten hurt.
[00:20:15.382 --> 00:20:17.044]  There's not been any problems.
[00:20:17.664 --> 00:20:18.745]  That's all made up.
[00:20:20.762 --> 00:20:20.982]  Really?
[00:20:21.603 --> 00:20:34.297]  So here's a short compilation of just some of the Hollywood folks and the DC swamp creatures inciting real violence that they now say Trump loses his speech, I lose my speech, we won't even do what they're doing.
[00:20:38.641 --> 00:20:41.684]  I just don't even know why there aren't uprisings all over the country.
[00:20:41.744 --> 00:20:42.565]  Maybe there will be.
[00:20:43.185 --> 00:20:45.228]  People need to start taking to the streets.
[00:20:45.308 --> 00:20:46.849]  This is a dictator.
[00:20:47.090 --> 00:20:50.733]  You know, there needs to be unrest in the streets for as long as there is unrest in our lives.
[00:20:51.194 --> 00:20:52.595]  Enemies of the state.
[00:20:53.016 --> 00:20:56.580]  Show me where it says that protests are supposed to be polite and peaceful.
[00:20:57.267 --> 00:21:00.790]  Do something about your dad's immigration practices, you feckless!
[00:21:00.810 --> 00:21:02.331]  They go low, we kick them.
[00:21:02.591 --> 00:21:05.413]  How do you resist the temptation to run up and wring her neck?
[00:21:05.433 --> 00:21:12.498]  The biggest terror threat in this country is white men, most of them radicalized to the right.
[00:21:12.678 --> 00:21:13.999]  I thought you should have punched him in the face.
[00:21:14.079 --> 00:21:16.081]  Even if you lost, he insulted your wife.
[00:21:16.121 --> 00:21:18.603]  He came down the escalator and called Mexicans rapists and murderers.
[00:21:18.623 --> 00:21:19.804]  He said, well what do you think I should have done?
[00:21:19.824 --> 00:21:21.965]  I said, I think you should have punched him in the face and then gotten out of the race.
[00:21:21.985 --> 00:21:22.666]  You would have been a hero.
[00:21:23.444 --> 00:21:24.706]  I'd like to punch him in the face.
[00:21:25.186 --> 00:21:28.530]  I said if we were in high school, I'd take him behind the gym and beat the hell out of him.
[00:21:28.610 --> 00:21:30.953]  PUNCH SOME PEOPLE IN THE FACE!
[00:21:31.113 --> 00:21:34.477]  When was the last time an actor assassinated a president?
[00:21:34.737 --> 00:21:37.821]  They're still gonna have to go out and put a bullet in Donald Trump, and that's a fact.
[00:21:41.141 --> 00:21:43.983]  Look as his character is stabbed to death.
[00:21:44.104 --> 00:21:46.926]  Where is John Wilkes Booth when you need him?
[00:21:47.026 --> 00:21:55.273]  I have thought an awful lot about blowing up the White House.
[00:21:56.014 --> 00:22:03.460]  A Missouri State Senator is under investigation by the Secret Service after saying she hopes President Trump is assassinated.
[00:22:03.860 --> 00:22:06.382]  I will go and take Trump out tonight.
[00:22:06.482 --> 00:22:17.532]  And if you see anybody from that cabinet in a restaurant, in a department store, at a gasoline station, you get out and you create a crowd!
[00:22:25.711 --> 00:22:35.014]  And sadly, the domestic enemies to our voting system and our honoring our Constitution are right at 1600 Pennsylvania Avenue.
[00:22:35.214 --> 00:22:39.635]  They're not going to stop before Election Day in November and they're not going to stop after Election Day.
[00:22:40.135 --> 00:22:43.956]  And that should be, everyone should take note of that on both levels, that this
[00:22:44.176 --> 00:22:46.077]  They're not going to let up, and they should not.
[00:22:46.597 --> 00:22:52.380]  If you think we'll rally or not, you ain't seen nothing yet.
[00:22:53.741 --> 00:22:59.804]  And hundreds of people shot at, dozens shot and killed by anti-fund BLM across the country just at random checkpoints.
[00:23:00.084 --> 00:23:05.807]  But they're the good people, and they love Xi Jinping, they love China, and their economic policy is designed to shut the U.S.
[00:23:05.827 --> 00:23:06.087]  down.
[00:23:06.648 --> 00:23:07.668]  They don't want the country to exist.
[00:23:07.728 --> 00:23:08.609]  We're being conquered.
[00:23:09.089 --> 00:23:12.991]  This is a takeover, but now Americans are finally going to wake up, because the gloves are off.
[00:23:15.748 --> 00:23:19.896]  You're about to see exclusive information, ladies and gentlemen.
[00:23:20.637 --> 00:23:22.921]  We know that Antifa BLM activists
[00:23:24.246 --> 00:23:28.710]  Dressed up as patriots and triggered the riot at the Capitol and MSM knows it.
[00:23:29.190 --> 00:23:33.234]  This gentleman that led part of it is a BLM Antifa leader.
[00:23:33.614 --> 00:23:35.656]  He's been charged before for leading riots.
[00:23:36.116 --> 00:23:37.257]  He's been caught red-handed.
[00:23:37.317 --> 00:23:38.538]  His Twitter is active.
[00:23:38.979 --> 00:23:40.620]  President Trump's is not.
[00:23:41.040 --> 00:23:42.522]  Let's go to this special report.
[00:23:42.622 --> 00:23:43.823]  I am your host Alex Jones.
[00:23:44.083 --> 00:23:45.624]  This special report is vital.
[00:23:45.644 --> 00:23:46.045]  Here it is.
[00:23:49.155 --> 00:23:53.258]  With the simplest of events, there's always at least two sides to any story.
[00:23:53.838 --> 00:24:01.104]  But with big historic events with hundreds of thousands of people involved, it's very important to take your time and look at the details.
[00:24:01.724 --> 00:24:08.870]  You've heard that President Trump and myself wanted to storm the Capitol and kill people because that would give us power?
[00:24:09.170 --> 00:24:10.891]  That would make us look like good guys?
[00:24:11.592 --> 00:24:13.493]  Does anybody believe that on its face?
[00:24:13.993 --> 00:24:18.177]  Well, that's what everyone's being told in every major publication on the planet.
[00:24:18.977 --> 00:24:19.758]  The Wall Street Journal
[00:24:36.579 --> 00:24:50.308]  January 6, 2021, so that Congress, who was holding hearings and debate on the fraud, would see that the American people were upset and were not going to accept the fraudulent results.
[00:24:50.949 --> 00:25:01.496]  I learned that there wasn't enough funding and that private groups were not donating enough, so I donated some and helped organize the peaceful events that happened on January 5th and the day of January 6th.
[00:25:02.256 --> 00:25:11.438]  Then, President Trump said that he wanted me to go out and lead the peaceful crowd that was already there to the Capitol so that we could continue to peacefully demonstrate.
[00:25:11.958 --> 00:25:14.279]  So here's the timeline as best as we can nail it down.
[00:25:14.879 --> 00:25:21.881]  Right as President Trump starts to speak, tens of thousands of people had already shown up at the Capitol, miles away from where he was giving his address.
[00:25:22.441 --> 00:25:29.489]  The police in some areas opened up barricades and other areas kept them closed and clashes between some of the demonstrators began.
[00:25:30.030 --> 00:25:35.516]  That's when the provocateurs who had already been there starting fights with the police accelerated their violence.
[00:25:36.363 --> 00:25:47.506]  There are literally hundreds of videos, like the one you're watching right now, where Trump patriots physically restrain individuals trying to break out windows and ram down doors.
[00:25:48.326 --> 00:25:55.288]  This is how you take a massive, almost million-person march, exposing election fraud and discrediting.
[00:25:55.748 --> 00:26:00.150]  Because only a few hundred people actually attacked the police.
[00:26:00.690 --> 00:26:04.831]  And most of them we now know were led by provocateurs, commanded by anti-fascists.
[00:26:05.231 --> 00:26:07.411]  One such individual is John Sullivan.
[00:26:07.752 --> 00:26:09.652]  He's an antifa leader from the West Coast.
[00:26:09.932 --> 00:26:12.292]  He's been arrested for staging riots before.
[00:26:12.813 --> 00:26:16.153]  This individual said online he was coming to D.C.
[00:26:16.373 --> 00:26:17.213]  to overthrow Trump.
[00:26:17.654 --> 00:26:19.134]  Well, he certainly did a good job at it.
[00:26:19.454 --> 00:26:29.776]  Instead of saying he's openly against Trump, he helped lead the assault on the Capitol and even chanted over and over again that others need to join him in burning down the building.
[00:26:29.796 --> 00:26:31.136]  We gotta burn them.
[00:26:36.971 --> 00:26:37.431]  But guess what?
