[00:00:15.479 --> 00:00:20.986]  InfoWars, tomorrow's news, today.
[00:05:00.160 --> 00:05:03.446]  Everything I do.
[00:05:03.446 --> 00:05:05.471]  This could be in full wars last Christmas.
[00:05:06.328 --> 00:05:09.090]  Because it could be America's last Christmas.
[00:05:09.090 --> 00:05:11.091]  Evil is taking over the planet.
[00:05:11.091 --> 00:05:15.755]  They're destroying our borders, our sovereignty, our supply chains, our language, our currencies.
[00:05:15.755 --> 00:05:17.096]  They're coming after us.
[00:05:17.096 --> 00:05:27.303]  And if we don't support American businesses, and if we don't support independent media, in the final days of 2021, we have no future in the midterms of 2022.
[00:05:27.303 --> 00:05:31.106]  2022 is the year where America decides its fate.
[00:05:31.106 --> 00:05:32.447]  I want to thank you all for your support.
[00:05:33.067 --> 00:05:38.732]  I want to encourage you to do your Christmas shopping at InfoWarStore.com because I can barely keep our operation going.
[00:05:38.732 --> 00:05:41.934]  And I appreciate you keeping us in the position to fight back.
[00:05:41.934 --> 00:05:43.335]  I am so thankful for you.
[00:05:43.335 --> 00:05:46.998]  And I'm asking you now to realize the huge investment you made over the years in us.
[00:05:46.998 --> 00:05:51.702]  And I'll redouble your efforts to make sure that your investment in freedom continues on.
[00:05:51.702 --> 00:05:58.788]  InfoWarStore.com has incredible products, storewide free shipping up until December 20th.
[00:05:58.788 --> 00:06:01.030]  So please take action now and keep us on the air.
[00:06:01.030 --> 00:06:01.350]  Thank you.
[00:06:04.451 --> 00:06:10.836]  From the front lines of the Information War, it's Alex Jones.
[00:06:10.836 --> 00:06:13.318]  It's Friday, December 17th.
[00:06:13.318 --> 00:06:14.439]  The year is 2021.
[00:06:14.439 --> 00:06:16.161]  I am your host, Alex Jones.
[00:06:30.649 --> 00:06:32.691]  Well, it's now all out in the open.
[00:06:32.691 --> 00:06:42.898]  Joe Biden came out with his incredible threat, saying it's going to be a dark winter of death and destruction for the, quote, unvaccinated, but you will be safe if you take the shot.
[00:06:42.898 --> 00:06:57.169]  Literally terrorizing you to take something that by the third injection with the Pfizer, by the second with the Moderna, erases 90 plus percent of your immune system, turning off your killer T cells.
[00:06:59.298 --> 00:07:00.158]  Unbelievable.
[00:07:00.158 --> 00:07:02.699]  We'll play the clip in a moment.
[00:07:02.699 --> 00:07:20.344]  But today is definitely the day that the most news ever about this being a depopulation rollout takeover, both the virus and the response with the vaccines, the deliberate suppression of therapeutics that are basically 100% if you get them early, the attack on vitamin D, vitamin C, zinc.
[00:07:20.344 --> 00:07:24.245]  We are witnessing the criminal global corporations through the UN
[00:07:25.129 --> 00:07:35.511]  And through our nation states that they've captured, literally engaged in 21st century warfare against the people.
[00:07:35.511 --> 00:07:49.134]  Kaz, writing on Twitter, said the conspiracy theorist warned us about, and warned us last year, of vaccine mandates, vaccine passports, perpetual lockdowns, rampant inflation.
[00:07:49.134 --> 00:07:52.135]  So the conspiracy theorist warned you of all those things.
[00:07:52.135 --> 00:07:52.475]  Now,
[00:07:53.956 --> 00:08:05.767]  They're warning you of digital ID, social credit score, central bank digital currencies, climate lockdowns, energy rationing, pay attention.
[00:08:05.767 --> 00:08:10.811]  Electricity this year alone is up over 26%.
[00:08:10.811 --> 00:08:16.997]  It's gone up 17% in the Dallas-Fort Worth area in just the last month on top of that.
[00:08:16.997 --> 00:08:17.758]  Got that in the stack.
[00:08:20.137 --> 00:08:26.478]  And then these headlines, out of Austria and Germany, Austria to begin shipping Unvaxxed to prisons.
[00:08:26.478 --> 00:08:48.263]  Oh, and then we found Wired Magazine last year in March, attacking yours truly, saying, I'm an insane devil liar, for saying by next winter they'll be announcing new lockdowns and forced inoculation of the imprisonment of the Unvaxxed in Europe and Australia, because they're the test beds, and that a year later it'll be us
[00:08:49.184 --> 00:08:52.147]  That'll be by the midterms ten months from now.
[00:08:52.147 --> 00:09:10.585]  But now it starts in Germany and Australia and then we're a little less than a year out from them trying to basically stop the midterms or have such a smokescreen of political collapse with the economy and cyber attacks and all the rest of it that they're able to smokescreen stealing the election in 326 days.
[00:09:14.739 --> 00:09:16.080]  This is unbelievable, ladies and gentlemen.
[00:09:16.080 --> 00:09:19.021]  Let me show you the news today.
[00:09:19.021 --> 00:09:21.682]  Turns out what we told you, of course, 20 plus months ago was true.
[00:09:21.682 --> 00:09:23.643]  We had all the documents then.
[00:09:23.643 --> 00:09:31.487]  That Peter Daszak, who also goes to eugenics conferences with Bill Gates and talks about how he wants to depopulate you and your family.
[00:09:31.487 --> 00:09:41.472]  Peter Daszak ran the Lancet Journal and had them lie and say that there was no gain of function going on and Lancet knew and helped cover up criminally.
[00:09:42.369 --> 00:09:46.310]  That's out of the news today, but wait, it gets 10 times bigger.
[00:09:46.310 --> 00:09:50.091]  Are you ready for this one?
[00:09:50.091 --> 00:09:59.914]  CDC warns Americans not to get J&J shot, period, over blood clot risk.
[00:09:59.914 --> 00:10:11.497]  J&J fires another virus, it's a virus vector system, almost as dangerous as mRNA, into your cells and makes them produce the spike protein, which is toxic, and turns off your
[00:10:12.810 --> 00:10:17.572]  Killer Teas.
[00:10:17.572 --> 00:10:21.734]  Some evidence shows it's even stronger than the Moderna and the Pfizer in its effects.
[00:10:21.734 --> 00:10:25.155]  It does the same thing.
[00:10:25.155 --> 00:10:26.435]  And it changes your DNA.
[00:10:26.435 --> 00:10:27.876]  Big time.
[00:10:27.876 --> 00:10:34.539]  Fires a combination of a human and a chimpanzee virus into your cells.
[00:10:34.539 --> 00:10:35.419]  That sound good?
[00:10:35.419 --> 00:10:36.899]  No.
[00:10:36.899 --> 00:10:38.060]  Carrying a payload with it.
[00:10:40.285 --> 00:10:42.427]  That does the same thing as the mRNA.
[00:10:42.427 --> 00:10:43.748]  Same message.
[00:10:43.748 --> 00:10:58.341]  Daszak and Gates produced all these at the Wuhan lab the last 10 years, and then they, in November and December of 2019, sent the orders out to all the major Western vaccine makers that they had the patents, and that they owned them.
[00:10:58.341 --> 00:11:01.143]  Bill Gates, Fauci, Peter Daszak.
[00:11:01.143 --> 00:11:01.523]  On record.
[00:11:01.523 --> 00:11:02.044]  This is on record.
[00:11:03.935 --> 00:11:22.014]  To prepare to make the vaccine for this spike protein that is the same spike protein from HIV that, wait for it, that Dr. Anthony Fauci with Bill Gates co-owns.
[00:11:22.014 --> 00:11:22.755]  Co-owns.
[00:11:26.161 --> 00:11:31.085]  And they always had this plan to have a bunch of the same type vaccines out there that aren't vaccines.
[00:11:31.085 --> 00:11:34.367]  And so that when you got upset about it, they go, OK, we pulled one off.
[00:11:34.367 --> 00:11:45.074]  That's in the SPARS 2023 document that's really set in the year 2020 to 2023.
[00:11:45.074 --> 00:11:48.157]  This is the martial law takeover of the planet in their own words.
[00:11:48.157 --> 00:11:50.118]  So here it is from ZeroHedge.com.
[00:11:50.118 --> 00:11:51.799]  It's on InfoWars.com.
[00:11:51.799 --> 00:11:55.702]  CDC warns Americans not to get J&J shot over blood clot.
[00:11:57.771 --> 00:12:02.654]  Goes on to say that it should be pulled from the market.
[00:12:02.654 --> 00:12:04.355]  Wow, not getting a lot of attention.
[00:12:04.355 --> 00:12:06.477]  It gets worse.
[00:12:06.477 --> 00:12:12.181]  School district in New York sends out email, this is on Infowars.com, Gateway Pundit also has it.
[00:12:12.181 --> 00:12:21.527]  School district in New York sends out email warning parents of sudden cardiac arrest in students from 5th grade to 12th grade.
[00:12:21.527 --> 00:12:27.431]  And they just say, don't worry, we've got defibrillators and everything ready, and there's just going to be a lot more heart attacks, just get used to it.
[00:12:28.689 --> 00:12:31.271]  And then it gets worse.
[00:12:31.271 --> 00:12:32.272]  Reuters.
[00:12:32.272 --> 00:12:34.954]  Remember how much I harped on this?
[00:12:34.954 --> 00:12:40.338]  The UN won't sign the secret agreement with Pfizer to give liability protection to them and Moderna.
[00:12:40.338 --> 00:12:48.704]  So that's why they will not inject anyone that is a quote refugee they're bringing in because they said of strokes and heart attacks and that it will scare refugees from not coming.
[00:12:50.126 --> 00:13:05.113]  You're being targeted as a police officer, or a school teacher, or a person that works at a grocery store, or a farmer, or a five-year-old child trying to go to school, or a woman that wants to go into Cheesecake Factory and eat with her family.
[00:13:05.113 --> 00:13:06.254]  You're going to be arrested.
[00:13:06.254 --> 00:13:12.777]  But if you want to come across, that's okay and the UN's not going to do it because, well, they're not going to give themselves any liability.
[00:13:13.834 --> 00:13:16.257]  And that's all the secret documents and admissions.
[00:13:16.257 --> 00:13:18.940]  Pfizer has power to quote, silence governments.
[00:13:18.940 --> 00:13:20.241]  That's ABC News.
[00:13:20.241 --> 00:13:25.708]  Silence governments in secret agreements.
[00:13:25.708 --> 00:13:29.032]  Now you're starting to see global corporate coup.
[00:13:29.032 --> 00:13:29.833]  Alex Jones.
[00:13:31.345 --> 00:13:33.707]  was not engaged in hyperbole on any of this.
[00:13:33.707 --> 00:13:36.449]  I'm telling you exactly what's going down.
[00:13:36.449 --> 00:13:43.013]  And now they've got all their talking heads across the world saying forced injections are coming to Europe, the United States and Australia.
[00:13:43.013 --> 00:13:55.702]  And I told you months ago with all them preparing that, that's like artillery opening up before the ground forces move in, that they would start announcing the forced inoculations first in Europe, then Australia, then the UK, then Canada, then the US.
[00:13:55.702 --> 00:13:58.944]  It's now started exactly as I said, precisely.
[00:14:00.325 --> 00:14:01.165]  They found the video.
[00:14:01.165 --> 00:14:01.945]  I've got to send it to the crew.
[00:14:01.945 --> 00:14:04.006]  It's on Twitter.
[00:14:04.006 --> 00:14:11.488]  21 months ago, I said, you'll start having weather reports on the viruses and whether you can go out or not on your apps.
[00:14:11.488 --> 00:14:19.390]  It's now been announced by CNN that it will be a weather like app and will tell you where you can go and what you can do and that this is with us forever.
[00:14:19.390 --> 00:14:23.111]  And it's going to be like storms, like tornadoes, like hurricanes.
[00:14:23.111 --> 00:14:25.312]  Told you I've got the enemy.
[00:14:25.312 --> 00:14:26.292]  I didn't read that in the document.
[00:14:26.292 --> 00:14:27.493]  I just I just know them.
[00:14:27.493 --> 00:14:28.893]  I just am inside their head.
[00:14:30.160 --> 00:14:37.503]  And of course, now billboards all over the Western world that it's normal for children to have heart attacks and strokes and die.
[00:14:37.503 --> 00:14:39.244]  So, it's on, ladies and gentlemen.
[00:14:39.244 --> 00:14:42.885]  Yeah, the Weather Channel now is bringing localized COVID-19 updates to your phone.
[00:14:42.885 --> 00:14:45.366]  Total BS.
[00:14:45.366 --> 00:14:46.687]  And it gets worse.
[00:14:46.687 --> 00:14:51.149]  Refugees lack COVID shots because drug makers fear lawsuits documents show.
[00:14:51.149 --> 00:14:51.529]  Reuters.
[00:14:53.126 --> 00:15:02.269]  Oh, and what did the Reuters article say last week about, oh, the first 30-something pages of the hundreds of thousands that Pfizer released to the FDA after a federal court ordered it?
[00:15:02.269 --> 00:15:06.370]  They're just massive deaths and miscarriages they covered up and lied to the public.
[00:15:06.370 --> 00:15:08.430]  And now they're just normalizing killing you, you see?
[00:15:08.430 --> 00:15:09.130]  It's all coming out.
[00:15:09.130 --> 00:15:10.991]  They're not even getting in trouble.
[00:15:10.991 --> 00:15:21.814]  And in the SPARS document from 2018, they talk about, with John Hopkins and the Rockefeller Foundation, how they're going to normalize killing you, and how you're going to take it, and how you're going to like it.
[00:15:23.217 --> 00:15:31.421]  And, oh, the parents get all the attention when their kid has a stroke or heart attack, and they get to go bury them, and it's so much fun, and so liberal and cool.
[00:15:31.421 --> 00:15:37.304]  It's almost as good as, you know, the sexual sterilization of the children, and all the chemical castration that's so liberal.
[00:15:37.304 --> 00:15:41.426]  And it gets worse.
[00:15:41.426 --> 00:15:43.987]  Oh, I haven't even, oh, it gets even worse.
[00:15:43.987 --> 00:15:45.488]  Way worse when we come back.
[00:15:46.229 --> 00:16:09.497]  But it's all coming out how they're murdering you and your family and then big techs working around the clock to suppress any of us getting out which makes them Accomplices to murder one If you're concerned about the everything I do is about victory for humanity everything I promote is about Standing up against the new world order by empowering humanity
[00:16:10.094 --> 00:16:12.155]  Well, that's why ResetWars.com is so important.
[00:16:12.155 --> 00:16:27.525]  Not only is it a game-changing course of critical information to unlock your mind from the Matrix, but it's something that gets around Klaus Schwab's attempt to shut down American infrastructure and American jobs.
[00:16:27.525 --> 00:16:29.767]  It is the true digital economy.
[00:16:29.767 --> 00:16:33.910]  It's the spiritual economy of the mind and transcending our control.
[00:16:34.910 --> 00:16:42.953]  I've been on there 28 years, and all of our work has been amazing, thanks to God and God's divine empowerment and blessing.
[00:16:42.953 --> 00:16:50.756]  But I gotta tell you, out of everything I've done, Reset Wars is the most important, and it is now available out the month of December 2021.
[00:16:50.756 --> 00:16:53.557]  It's here at ResetWars.com.
[00:16:53.557 --> 00:16:57.718]  Start your journey to the next level today at ResetWars.com.
[00:16:57.718 --> 00:17:00.039]  The globalists fear this information.
[00:17:01.067 --> 00:17:08.475]  Ultimate Bone Broth is back and better than ever and 20% off plus free shipping and double Patriot points for our new sale.
[00:17:08.475 --> 00:17:15.602]  After years of being off the shelves, we're bringing back one of the biggest fan favorite formulas ever and it's now been reformulated and is even stronger.
[00:17:15.602 --> 00:17:17.484]  It's Ultimate Bone Broth Plus.
[00:17:18.144 --> 00:17:27.391]  It's got concentrated high-quality chicken broth protein, turmeric root that's so amazing, chaga mushroom, bee pollen, goji berry, alfalfa herb powder.
[00:17:27.391 --> 00:17:30.814]  Then it's got added magnesium and potassium for electrolytes.
[00:17:30.814 --> 00:17:37.339]  It's got real organic cocoa bean powder with natural chocolate flavor and a touch of sea salt.
[00:17:37.339 --> 00:17:39.280]  It even tastes better than the last formula.
[00:17:39.280 --> 00:17:41.742]  And what it does for your body is simply amazing.
[00:17:41.742 --> 00:17:45.345]  Again, it has that cutting-edge chicken broth protein.
[00:17:45.905 --> 00:17:49.189]  Isolate powder for better flavor and dissolvability.
[00:17:49.189 --> 00:17:53.334]  You're gonna love this and what it does for your joints, what it does for your body, what it does for your bones.
[00:17:53.334 --> 00:17:56.117]  It's simply amazing and it helps fight the info war.
[00:17:56.117 --> 00:18:00.261]  This is really the best bone broth out there, so get yours at infowarrestore.com today.
[00:18:00.742 --> 00:18:16.925]  In late August, Infowars saw an explosion of orders because our audience understands that the globalists are destabilizing the planet by design and are attempting to cause an economic and financial collapse worldwide.
[00:18:16.925 --> 00:18:20.586]  Now, ladies and gentlemen, storable food has always been something that's important to have.
[00:18:20.586 --> 00:18:27.267]  It's a checkbox that everybody needs to have taken care of, right along with water filtration, self-defense, and a relationship with God.
[00:18:27.907 --> 00:18:31.990]  But now more than ever, you need to get your storable food orders in now.
[00:18:31.990 --> 00:18:34.732]  We're ready to ship to you within 24 hours of your order.
[00:18:34.732 --> 00:18:35.553]  It's high quality.
[00:18:35.553 --> 00:18:38.755]  It's very, very low cost at infowarestore.com.
[00:18:38.755 --> 00:18:46.121]  Because in the future, you're going to see more food supply shortages and you're going to see food supply price increases that are already taking place.
[00:18:46.121 --> 00:18:50.064]  So lock in your storable food now at a lower price and fund the InfoWar.
[00:18:50.424 --> 00:18:50.905]  That's right.
[00:19:00.822 --> 00:19:10.610]  If you think the tyranny and oppression we're living under now is bad, wait till they've got their world ID, and that's exactly what the COVID passports are all about.
[00:19:10.610 --> 00:19:24.041]  And Klaus Schwab and the UN and all the other globalist leaders' own words, they admit that once they've gotten you with that system, then they're going to carbon tax you everywhere you go and track what you do.
[00:19:24.041 --> 00:19:28.625]  And publicly, they're saying they're going to decide when you can travel and when you can't travel.
[00:19:29.165 --> 00:19:30.225]  We're good to go.
[00:19:45.251 --> 00:19:46.973]  Finally, folks are starting to wake up.
[00:19:46.973 --> 00:19:49.115]  Joe Rogan, Tucker Carlson, and others are leaving the charts.
[00:19:49.115 --> 00:19:50.396]  Along with them fours.
[00:19:50.396 --> 00:19:51.277]  But it's not enough.
[00:19:51.277 --> 00:19:53.760]  Every individual has to not comply.
[00:19:53.760 --> 00:19:56.362]  And we have to talk about bringing the globalists to justice.
[00:19:56.362 --> 00:20:01.848]  You see, they need the fear of God put in them, legally and lawfully.
[00:20:01.848 --> 00:20:06.452]  Leading a frontal assault on the lies of the New World Order.
[00:20:06.452 --> 00:20:07.734]  It's Alex Jones.
[00:20:33.808 --> 00:20:43.813]  Yeah, it's Klaus Schwab and the Great Reset.
[00:20:43.813 --> 00:20:46.734]  Taking down the evil humans.
[00:20:46.734 --> 00:20:49.075]  He is the Avenger.
[00:20:49.075 --> 00:20:53.257]  He is the Destroyer.
[00:20:53.257 --> 00:20:54.278]  You know, here's what I'm gonna do.
[00:20:54.278 --> 00:20:58.300]  I'm not gonna get into the incredible injection news that already started hitting this segment.
[00:20:58.300 --> 00:20:59.260]  I'm gonna do it next segment.
[00:20:59.260 --> 00:21:00.701]  I'm gonna ask you to tell everybody you know.
[00:21:02.276 --> 00:21:18.508]  On the local radio station you're listening to, or with the links at InfoWars.com forward slash show, or with today's live show headline, to join us now and be warned and understand what's happening and be part of the solution in the mass awakening.
[00:21:18.508 --> 00:21:20.729]  Friday bombshell.
[00:21:20.729 --> 00:21:28.895]  CDC warns Americans not to take COVID jab while UN bans COVID vax for migrants over liability fears.
[00:21:28.895 --> 00:21:30.436]  Wow.
[00:21:30.436 --> 00:21:30.937]  Meanwhile,
[00:21:32.034 --> 00:21:44.925]  A New York school district has sent out a mass email warning parents of sudden cardiac arrest in their students.
[00:21:44.925 --> 00:21:48.388]  In fact, it's the major New York school district.
[00:21:48.388 --> 00:21:50.089]  Pretty incredible information.
[00:21:50.089 --> 00:21:53.312]  I mean, I think that's red alert, red alert, red alert territory, isn't it?
[00:21:53.312 --> 00:21:56.955]  Because I say right beneath that, red alert, red alert, red alert.
[00:21:57.952 --> 00:22:00.413]  The Globalist House of Cards is coming down.
[00:22:00.413 --> 00:22:06.397]  You do not want to miss this bombshell Friday edition of the Alex Jones Show, because they're not going to give up.
[00:22:06.397 --> 00:22:07.777]  You understand that.
[00:22:07.777 --> 00:22:09.839]  We were getting popular selected all over the world.
[00:22:09.839 --> 00:22:20.504]  We were building a pro-human future just five years ago, and they've counterstruck with their Operation Lockstep, Crimson Contagion, Dark Winter, Spars 2023 operation.
[00:22:20.504 --> 00:22:20.905]  That's how
[00:22:26.209 --> 00:22:31.497]  I know exactly when they're going to do it and how they're going to do it because it's a program.
[00:22:31.497 --> 00:22:35.403]  I've got a vice article here that I mentioned that I've got to take time out today to at least show you part of.
[00:22:37.489 --> 00:22:39.130]  I'll show you the headline, you can go read it yourself.
[00:22:39.130 --> 00:22:49.553]  It's a long, 20-page article demonizing myself and many others, saying the insane conspiracy theorists claim forced inoculations are coming.
[00:22:49.553 --> 00:22:55.594]  They claim by next year, they'll claim there's new variants, you've got to take all these new boosters, and they're going to force you.
[00:22:55.594 --> 00:22:57.595]  How insane are these scum?
[00:23:00.327 --> 00:23:02.569]  And of course, it hasn't aged well, that clip.
[00:23:02.569 --> 00:23:06.413]  That's why they're now censoring on Twitter and Instagram, confirmed.
[00:23:06.413 --> 00:23:23.131]  Clips of Fauci on TV, again, 18 months ago, saying, we got to be careful about the new vaccine, that it doesn't cause ADE, antibody dependency enhancement, which tends to kill you.
[00:23:24.881 --> 00:23:28.463]  Oh, but oh, you're not allowed to say that now, so even he's memory hold.
[00:23:28.463 --> 00:23:29.983]  I mean, he's the good Fauci.
[00:23:29.983 --> 00:23:33.065]  So, we're not allowed to hear what he said a year and a half ago.
[00:23:33.065 --> 00:23:36.206]  We're only allowed to hear what he says now!
[00:23:36.206 --> 00:23:39.448]  You can't show him saying maths don't work a year and a half ago.
[00:23:39.448 --> 00:23:41.629]  You just have him saying where to.
[00:23:41.629 --> 00:23:45.591]  And by the way, even if you're by yourself in your home, wear one and test yourself on Christmas.
[00:23:45.591 --> 00:23:47.231]  That's what he said yesterday.
[00:23:47.231 --> 00:23:51.993]  Literal cult programming.
[00:23:51.993 --> 00:23:52.494]  Oh, and...
[00:23:53.462 --> 00:24:13.533]  The CDC's quietly announced, and the UK's announced, and Australia's announced, and New Zealand's announced, and Germany's announced, and Spain's announced, that we're never going back to normal, and the lockdown's permanent, and you're always gonna get new shots, three or four a year, up to seven a year, up to ten a year, and then they laugh at you and say, but you can have an orgy with 25 people.
[00:24:13.533 --> 00:24:15.214]  By the way, if you're a new listener, I'm not joking.
[00:24:15.214 --> 00:24:21.197]  The same people said, don't look at the sunset, and don't talk to your neighbors, but you can have sex with 25 people in an orgy.
[00:24:23.100 --> 00:24:24.881]  By the way, if you're a new listener, that's not a joke.
[00:24:24.881 --> 00:24:27.743]  The Prime Minister of New Zealand said that two days ago.
[00:24:27.743 --> 00:24:30.084]  It didn't even rate for us to play it.
[00:24:30.084 --> 00:24:30.964]  Yeah, there it is.
[00:24:30.964 --> 00:24:38.128]  Didn't even rate for us to play it in the sea of evil going on.
[00:24:38.128 --> 00:24:42.370]  Speaking of pedophilia, they busted more people trafficking or trying to traffic children.
[00:24:42.370 --> 00:24:44.532]  More CNN producers trafficking children.
[00:24:44.532 --> 00:24:45.132]  Hey, Newsflash.
[00:24:46.614 --> 00:24:52.538]  I mean, folks, I'm not kidding when I said last week when the other CNN news broke that a large number of their producers are pedophiles.
[00:24:52.538 --> 00:24:54.719]  I mean, that's well known.
[00:24:54.719 --> 00:25:00.142]  You don't get the job unless you're a sick, evil person at CNN.
[00:25:00.142 --> 00:25:04.385]  And so they don't vouch for you unless you're pretty sick.
[00:25:04.385 --> 00:25:11.649]  So when you see CNN hosts, you see CNN crew, I mean, I'm not saying that as a joke when I tell you that you're dealing with the Legion of Satan.
[00:25:12.561 --> 00:25:15.182]  That is a satanic command base.
[00:25:15.182 --> 00:25:17.502]  Mothership.
[00:25:17.502 --> 00:25:25.024]  The founder of it literally wants to murder you and your family and kill seven plus billion people.
[00:25:25.024 --> 00:25:28.345]  So, just understand, you keep wondering why this is happening.
[00:25:28.345 --> 00:25:31.005]  They want to murder you, but let me speak to this.
[00:25:31.005 --> 00:25:39.227]  I was sitting here thinking about friends and family I know that are aware of the globalists and aware of the takeover, but they're so selfish
[00:25:42.358 --> 00:25:57.506]  Even friends and family have known for a long time, some of them, that they can't get upset about this because they've got a life to lead and they'll just go through whatever hoops they've got to jump through to just continue to watch their Netflix and hang out with their friends and drink beer.
