[00:00:00.000 --> 00:00:10.000]  [MUSIC]
[00:06:40.652 --> 00:07:07.917]   In just the last month, this has gotten almost no coverage, but it's been at the UN level, at the corporate university level, I've got a stack of news right here I'm about to show you, and stated that they've engineered all of these nanoparticles that are microchips, microscopic microchips, some of which you can see with the naked eye, some of which you can't, that they spray On to all of the food to, quote, track it and make sure it's safe.
[00:07:08.317 --> 00:07:11.758]  So to make sure it's safe and not contaminated, they contaminate it.
[00:07:11.798 --> 00:07:14.679]  Remember the documents came out a month ago or more?
[00:07:15.759 --> 00:07:26.062]  The plan by Peter Daszak and Fauci and Gates to spray live nanotech open-air China on the population to, quote, give them COVID-19.
[00:07:26.102 --> 00:07:26.562]  Remember that?
[00:07:26.702 --> 00:07:29.163]  I mean, that's beyond gain-of-function.
[00:07:29.183 --> 00:07:30.443]  That's synthetic viruses.
[00:07:30.903 --> 00:07:38.078]   This is what's really Going on and the whole revolution is what they've been calling for over 20 years, smart dirt.
[00:07:39.638 --> 00:07:46.882]  You probably saw that transhumanist propaganda with Johnny Depp, Transcendence, where he becomes the supercomputer.
[00:07:48.416 --> 00:08:01.503]  And dissolves into dust that then goes into the atmosphere and impregnates all human bodies, all plants, all animals, and that the entire planet is now in AI dust, and he is a guardian that will save the earth.
[00:08:02.263 --> 00:08:05.385]  That is Silicon Valley's Antichrist statement to you.
[00:08:07.606 --> 00:08:12.008]  So, here it is, ladies and gentlemen, the rollout.
[00:08:12.048 --> 00:08:43.335]   If you think they're violating your bodily Right, if you think they're raping you with attempting to force deadly shots that are mRNA that change your whole makeup, that change the inside of your cells, that program your cells to create poisonous spike proteins for the rest of your life, that erase your immune system, if you think that's bad, imagine it being put in all the major food chain supply, and then the companies just say, hey, the UN legalized it, it wasn't even approved by the FDA, but we don't care, just like these shots.
[00:08:46.069 --> 00:08:51.012]  We're now going to put all this nanotech on your food whether you like it or not.
[00:08:51.132 --> 00:08:55.556]  So you thought it was bad to have GMO crops that in many of the studies are linked to infertility.
[00:08:56.876 --> 00:09:03.621]  You thought it was bad to be seeing all these illnesses and cancer cropping up in all the studies of lab rats that are fed the same stuff we're being fed.
[00:09:04.422 --> 00:09:14.345]   You thought it was bad they might engineer into the very Vegetables and fruits you eat, quote, live vaccine, which is really just a viral attack.
[00:09:14.665 --> 00:09:15.787]  We're reprogramming your body.
[00:09:17.309 --> 00:09:39.801]   Now they're announcing that they're rolling out with the UN and demanding, starting with third world populations, that they take smart dust into all of the products that then can be tracked and read and scanned and that you then ingest that they claim are safe that they then say become part of your body.
[00:09:41.342 --> 00:09:55.326]  Remember I covered that a few days ago from the Davos Group, the announcements that they made about how if you are human you'll be obsolete soon and that they're going to put living entities into your bodies that are microscopic that then take control of your brain.
[00:09:57.301 --> 00:09:59.082]  That's what Nobel Prize winners are calling for.
[00:09:59.502 --> 00:10:02.224]  And they're saying it'll end all war, we'll all be one mind.
[00:10:02.904 --> 00:10:07.846]  Yeah, under their control in their nightmare virtual reality, now rolled out and launched by Zuckerberg.
[00:10:12.449 --> 00:10:14.970]  Yeah, that's the book, Homo Deus, A Brief History of Tomorrow.
[00:10:14.990 --> 00:10:16.351]  That's what the Davos Group is putting out.
[00:10:16.891 --> 00:10:18.472]  It's all there, I already played the clips.
[00:10:20.253 --> 00:10:23.895]  So let's go through some of the background of this and then get into the latest developments right now.
[00:10:25.794 --> 00:10:29.197]  Understanding the Nanotechnology in COVID-19 Vaccines.
[00:10:29.277 --> 00:10:30.858]  That's from CAS.org.
[00:10:30.918 --> 00:10:32.240]  Major universities reporting it.
[00:10:33.060 --> 00:10:34.301]  It is nanotechnology.
[00:10:34.461 --> 00:10:37.244]  It is in the vaccines that are not vaccines.
[00:10:37.284 --> 00:10:39.265]  It is self-replicating in the body.
[00:10:39.706 --> 00:10:41.067]  We're going to list what is in there.
[00:10:41.667 --> 00:10:53.938]  Nanolipids and microscopic carbon-based metal that then begins replicating off of your body's own enzymes and own nutrients and oxygen and chemicals.
[00:10:55.492 --> 00:10:56.692]  Lipid nanoparticles.
[00:10:57.533 --> 00:10:58.553]  Let's move on to the next one.
[00:10:58.613 --> 00:11:00.393]  Anybody can go read this for yourself.
[00:11:02.814 --> 00:11:07.695]  Here's one from patents at google.com.
[00:11:08.135 --> 00:11:17.158]  Nano coronavirus recombinant vaccines, graphite oxide as the carrier, which then goes through the blood-brain barrier.
[00:11:18.817 --> 00:11:20.598]  Then it gets into how it's magnetic and controls you.
[00:11:21.278 --> 00:11:22.539]  And I'm going to show you the new stuff in a minute.
[00:11:22.979 --> 00:11:29.221]  Microsoft patents cutting edge human powered crypto mining system, blockchain.news.
[00:11:29.601 --> 00:11:33.583]  We reported this back when it was there and Bill Gates came out and said, it's not true.
[00:11:34.063 --> 00:11:37.084]  I'm not patenting anything to be put in your body, even though it's all admitted.
[00:11:37.104 --> 00:11:40.066]  Remember he said with his wife on TV, Oh, I promise, honey, we're not doing that.
[00:11:41.566 --> 00:11:42.947]  She found out he was a liar and left him.
[00:11:45.168 --> 00:11:51.756]   Super Paramagnetic nanoparticle delivery of DNA vaccine.
[00:11:52.617 --> 00:11:53.217]  PubMed.
[00:11:55.278 --> 00:11:55.838]  Federal government.
[00:11:55.858 --> 00:11:57.299]  There's a direct link to it.
[00:11:58.420 --> 00:11:59.340]  NIH.gov.
[00:11:59.360 --> 00:11:59.841]  See that right there?
[00:12:02.342 --> 00:12:05.564]  Bill Gates chooses corporate patent rights over human lives.
[00:12:07.785 --> 00:12:12.948]  Here's some of the patents with the cryptocurrency that's tied to nanoparticles in your body that tracks and traces everything you do.
[00:12:14.537 --> 00:12:15.578]  Notice the number on it.
[00:12:15.598 --> 00:12:16.818]  There's a whole bunch more of these, too.
[00:12:17.539 --> 00:12:18.999]  All by these folks.
[00:12:19.500 --> 00:12:20.020]  Here's another one.
[00:12:20.440 --> 00:12:23.242]  US 10-702-600B1.
[00:12:23.762 --> 00:12:24.442]  Similar systems.
[00:12:25.603 --> 00:12:27.744]  Tied into Bill Gates and the rest of them.
[00:12:30.285 --> 00:12:32.867]  Understanding the nanotechnology in COVID-19 vaccines.
[00:12:35.588 --> 00:12:38.790]  Food as production delivery vehicles for human vaccines.
[00:12:42.981 --> 00:12:47.185]  Grow and eat your own vaccines, University of California.
[00:12:49.247 --> 00:12:51.949]  Edible vaccines, Scientific American.
[00:12:51.969 --> 00:12:57.494]  10 secrets that you didn't know about nano-entities.
[00:12:58.175 --> 00:13:12.588]   Now, let's go where the Davos Group went last week when they announced their official statement that these nano-entities are going to have rights And these nano entities are just going to be sprayed on you from the air and put in your food until they take over your bodies.
[00:13:12.708 --> 00:13:17.230]  And then you're not going to be able to live unless you get new nano injections all the time.
[00:13:17.810 --> 00:13:19.270]  And you're like, well, they'll all go to prison.
[00:13:19.450 --> 00:13:20.411]  I mean, they're all going to go to jail.
[00:13:20.451 --> 00:13:20.631]  Really?
[00:13:20.651 --> 00:13:22.171]  They've already killed millions of people with the shots.
[00:13:23.092 --> 00:13:23.212]  A.D.E.
[00:13:23.272 --> 00:13:24.632]  is already spreading around the world.
[00:13:24.692 --> 00:13:25.753]  Hospitals are already full of those.
[00:13:25.773 --> 00:13:32.235]  We're having horrible autoimmune response to the injections because now they have a bad autoimmune response to any virus they come in contact with.
[00:13:35.029 --> 00:13:46.018]  And they've put out these press releases, I'll show you, from the Davos Group, explaining how they're going to put these nanoparticles in you under the UN Food Council that's now suddenly in charge of everything.
[00:13:46.279 --> 00:13:50.462]  And the UN is in the news saying they'll decide what you can say and can't say about the shot.
[00:13:50.482 --> 00:13:53.745]  So we don't let US senators talk about natural immunity and how good it is.
[00:13:54.485 --> 00:14:01.732]  Yahoo said, and Reuters said, and CNN said, and Google said, because the UN said you can't say that.
[00:14:02.552 --> 00:14:03.133]  That's official.
[00:14:05.009 --> 00:14:08.312]  So here's a Shepard's Heart breakdown that links to Debo's group and their actual statements.
[00:14:08.352 --> 00:14:09.072]  It's an excellent article.
[00:14:10.233 --> 00:14:13.175]  10 secrets that you didn't know about nano-entities.
[00:14:14.757 --> 00:14:15.517]  That's what they call them.
[00:14:15.537 --> 00:14:17.579]  They call them nano-entities.
[00:14:18.299 --> 00:14:20.201]  And what did the Debo's group spokesman say last week?
[00:14:21.622 --> 00:14:22.563]  He's written a bunch of books about it.
[00:14:22.583 --> 00:14:29.088]  He said, we have nano-entities that are going to take over your brain and there'll be nothing but peace.
[00:14:30.869 --> 00:14:33.071]  Nothing but peace, ladies and gentlemen.
[00:14:34.144 --> 00:14:34.924]  So let's read the article.
[00:14:35.005 --> 00:14:38.286]  Integration of nanomaterials into the entire food supply.
[00:14:38.507 --> 00:14:40.368]  That's a whole link and that's Debo's group.
[00:14:41.028 --> 00:14:45.531]  Installation of AI, artificially intelligent nanoparticles, for agro-food inspection.
[00:14:46.251 --> 00:14:51.614]  Hybrid probes installed in foods that insert platforms into your body.
[00:14:52.275 --> 00:14:54.156]  Injection of nanobodies into your food.
[00:14:54.176 --> 00:14:55.677]  You're like, this is over the top.
[00:14:56.017 --> 00:14:56.557]  They'll never do it.
[00:14:56.737 --> 00:14:59.359]  They'll never give five-year-olds and up the deadly shot that's killed so many.
[00:15:00.851 --> 00:15:05.093]  The World Economic Forum informed us that our food supply was going to be disrupted.
[00:15:05.493 --> 00:15:13.116]  Beginning last year, agri-food safety inspection is going high-tech with newly constructed hybrid micro-nano entities.
[00:15:13.556 --> 00:15:16.077]  Yes, you read that correctly and there's links to all of it.
[00:15:17.537 --> 00:15:31.801]  Hybrid nanoparticles are micro nano entities and these nano entities are not only going into the food supply but also into the pharmaceutical products and you can link there and there's articles everywhere about small chips to track pills.
[00:15:33.921 --> 00:15:38.322]  There is much speculation about what these entities are and what did Bill Gates announce last week?
[00:15:38.362 --> 00:15:40.123]  He said, what did the Davos Group announce last week?
[00:15:40.143 --> 00:15:41.423]  What did BlackRock type this in?
[00:15:42.942 --> 00:15:53.906]  BlackRock says the entire new future and the next 1,000 billionaires will all be in nanotech biosensors in the economy.
[00:15:54.326 --> 00:15:56.267]  Biosensors in the sewage.
[00:15:56.647 --> 00:15:58.228]  Biosensors in the air.
[00:15:58.528 --> 00:16:00.068]  Biosensors in your house.
[00:16:00.148 --> 00:16:01.689]  Biosensors in the schools.
[00:16:02.349 --> 00:16:08.571]  All scanning you and telling you and just like the PCR test, all fraudulent to disappear you with the contact tracers.
[00:16:08.911 --> 00:16:10.212]  Total AI surveillance.
[00:16:11.578 --> 00:16:20.005]  You wonder where they go next whenever they have home assistance in your houses that you willingly brought in that listen and watch.
[00:16:20.045 --> 00:16:23.828]  Well, now they're saying you won't have a choice.
[00:16:27.471 --> 00:16:34.197]  The definition of entities is something that exists as a particular and discrete unit.
[00:16:35.714 --> 00:16:36.935]  You know, like a ghost is an entity.
[00:16:37.335 --> 00:16:39.216]  Two, the fact of its existence being.
[00:16:39.416 --> 00:16:43.339]  Three, the existence of something considered apart from its property.
[00:16:43.359 --> 00:16:46.201]  So they're going to put outside entities, creatures, into you.
[00:16:46.721 --> 00:16:55.627]  For purposes of this article, nano-entities are self-associated aggregates that group together to provide a solid lattice framework growing in your body.
[00:16:55.967 --> 00:17:04.811]   They tell you about The graphene oxide, other things that are in the shots now that are helping grow that matrix in your body that can be sensed and scanned.
[00:17:05.092 --> 00:17:06.312]  It's growing so well in you.
[00:17:06.832 --> 00:17:10.974]  And people that have been abused by this, they're not going to want to see themselves as victims.
[00:17:10.994 --> 00:17:12.055]  They have Stockholm Syndrome.
[00:17:12.075 --> 00:17:17.818]  They're going to announce they're mutants like all the movies and TV shows about how cool it is when you're a mutant.
[00:17:19.707 --> 00:17:27.572]  These entities are not merely physical surveillance arrays, but include multidimensional aspects, they transmit, that will be discussed in another article.
[00:17:28.032 --> 00:17:36.997]  Describing below are some of the entities' names that you will see soon at your local grocery store, fulfilling the World Economics promise to take over the food supply.
[00:17:37.357 --> 00:17:47.123]  These entities are not merely physical surveillance arrays, but include multidimensional aspects, some entities' names you're going to see at your local grocery store, and it goes on from there.
[00:17:49.232 --> 00:17:53.796]  Molecular imprinting polymers integrated with quantum dots.
[00:17:54.657 --> 00:17:56.939]  That's already in the money, in the food, and a lot of the pills.
[00:17:57.880 --> 00:18:08.929]  Advanced tools for cell imaging are a great interest of this detection, localization, and quantification of molecular biomarkers for infection.
[00:18:09.310 --> 00:18:12.873]  This is just the Thanos scam, a thousand times bigger.
[00:18:14.494 --> 00:18:21.514]   Molecular Imprinting polymers integrated and up conversion luminescent nanoparticles.
[00:18:21.934 --> 00:18:23.354]  That's in the Pfizer shot.
[00:18:24.375 --> 00:18:27.176]  The luminescent jellyfish genes that grow in your body.
[00:18:29.137 --> 00:18:50.659]   The UCMPs are Tumosant nanoparticles, MPs, that are doped, yes doped, with dyed silica, rare-earth ions, and fluorescent QDs, providing an amazing array suite for food as it goes through the entire cycle.
[00:18:50.879 --> 00:19:02.786]  Fork, food, body, it's the sewage, for sensing and imaging and analytical chemistry, bio- analytical chemistry, biomedical engineering, and environmental science.
[00:19:05.148 --> 00:19:08.851]  So just raping and assaulting you with these poisons to protect you, of course.
[00:19:10.392 --> 00:19:15.637]  Upconversion luminescent nanoparticles combined with methyl organic frameworks.
[00:19:17.778 --> 00:19:30.288]   Metal organic frameworks, MOFs, are a class of porous materials prepared by the self-assembled metal ions, that's what's in the shots, or clusters with organic Lilgins.
[00:19:30.328 --> 00:19:36.575]  And again, they wanted to contaminate everybody with the shots, so when they start bombing the food with it, no one will know where it's coming from, and one company won't get in trouble.
[00:19:36.775 --> 00:19:37.776]  That's why it's a revolution.
[00:19:37.976 --> 00:19:42.021]  They're hitting us all at once, just like in a war, a blitzkrieg, to overwhelm you.
[00:19:43.766 --> 00:19:46.327]  They are tunable inside your body and controllable.
[00:19:46.548 --> 00:19:47.908]  That's from the Debus Group.
[00:19:48.289 --> 00:19:55.833]  Meaning they have the power to regulate things such as dispensing of nutrition, of food products to comply with international mandates.
[00:19:55.953 --> 00:19:57.013]  Well, my goodness.
[00:19:57.594 --> 00:20:05.238]  These metal ions form nodes that yoke together, repeating cage-like structures, creating a fusion of biological life with machine.
[00:20:07.535 --> 00:20:09.778]  Magnetic Metal Organic Frameworks.
[00:20:09.818 --> 00:20:10.459]  And then it goes on.
[00:20:10.559 --> 00:20:12.221]  Nano-sized Metal Frameworks.
[00:20:12.241 --> 00:20:13.782]  You want me to keep going for you?
[00:20:14.283 --> 00:20:16.766]  Magnetic Covalent Organic Frameworks.
[00:20:17.186 --> 00:20:19.289]  Magnetic Covalent Organic Frameworks.
[00:20:20.130 --> 00:20:24.054]  The endocrine-disrupting or sensing food in the human animal body.
[00:20:25.615 --> 00:20:35.597]  Which are used as an absorbent form of magnetic extraction of polar endocrine disrupting phenols and for sensing food in the human animal body.
[00:20:35.737 --> 00:20:36.937]  Oh, this sounds really loving and liberal.
[00:20:37.658 --> 00:20:41.958]  Covalent organic frameworks doped with quantum dots.
[00:20:42.659 --> 00:20:43.679]  I love things being doped.
[00:20:43.739 --> 00:20:45.599]  That's the term they use, being drugged.
[00:20:46.019 --> 00:20:48.940]  Quantum dot doped covalent organic frameworks.
[00:20:51.080 --> 00:21:05.684]   And it goes on, were developed for the detection of Toxins related insecticides in tap water and this new system is a poison produced by organisms belonging and it goes on.
[00:21:05.964 --> 00:21:07.985]  But don't worry, we'll have sensors now that keep you safe.
[00:21:08.385 --> 00:21:11.026]  We've got to put sensors in you to keep you safe from all the stuff we're using on you.
[00:21:11.606 --> 00:21:12.606]  Okay, so that's just part of it.
[00:21:12.626 --> 00:21:17.067]  Let me show you some more actually from different medical publications, different studies.
[00:21:17.487 --> 00:21:17.907]  Here's one.
[00:21:18.248 --> 00:21:23.047]   Functional hybrid micro nanoparticles promote agro food safety inspection
[00:21:23.047 --> 00:21:29.167]   by four communist Chinese fellows that are UN commanders basically
[00:21:29.167 --> 00:21:32.327]   And it goes back into the edible vaccines and all the rest of it
[00:21:32.327 --> 00:21:38.048]   Right here from science direct and there's just a lot of other ones here ladies and gentlemen
[00:21:38.048 --> 00:21:45.327]   And then somebody made a joke. I thought I'd show on Twitter saying he's definitely a lizard person
[00:21:45.937 --> 00:21:54.908]  Alex Jones was right with a selfie that Zuckerberg put out of the new name meaning total takeover of all reality meta or infinity infinity takeover.
[00:21:55.328 --> 00:21:56.350]  That's what they really mean by it.
[00:21:57.873 --> 00:22:00.074]  And I'm not the one that says everybody's reptiles.
[00:22:00.234 --> 00:22:02.975]  That's David Icke, but, I mean, gosh, that's the least of our problems.
[00:22:03.015 --> 00:22:04.075]  I mean, it probably is true.
[00:22:04.095 --> 00:22:04.435]  Who knows?
[00:22:04.715 --> 00:22:05.536]  I don't speculate.
[00:22:06.236 --> 00:22:08.337]  I just know they sure act like vicious crocodiles.
[00:22:08.357 --> 00:22:09.837]  They sure act like they're anti-human.
[00:22:10.837 --> 00:22:15.759]  And I even was talking to a lawyer yesterday, and he goes, you're the guy that thinks reptoids run things.
[00:22:15.819 --> 00:22:17.360]  And I'm like, no, that's not me.
[00:22:17.860 --> 00:22:22.141]  And I'm not, that's not a bar, but David Icke, I really respect David.
[00:22:22.161 --> 00:22:26.283]  And if they do act like aliens, they are saying carbon-based life forms will be obsolete.
[00:22:26.303 --> 00:22:48.912]   In fact, I said I wouldn't play it, but I mean, you got the main spokesman for the Davos Group, their main future is saying, the future won't be human, nanoparticles will take over your brain, we're colonizing, you got Klaus Schwab saying, the fourth industrial revolution will be changing you, we will take you over, we have captured your countries, we are now the only stakeholders, we do not want the people to have control.
[00:22:48.932 --> 00:22:49.913]  These are real quotes.
[00:22:51.257 --> 00:22:54.979]  And we just sit here while they're announcing, now we're going to inject your five-year-olds and up.
[00:22:55.059 --> 00:23:00.601]  And they have the FDA spokesperson saying, well, we don't know if these will hurt kids till we give them to them.
[00:23:01.682 --> 00:23:02.502]  I mean, that's a quote.
[00:23:03.042 --> 00:23:04.383]  I played that like four times this week.
[00:23:05.604 --> 00:23:06.324]  That's what they said.
[00:23:08.047 --> 00:23:09.468]  In the lead up to things.
[00:23:09.708 --> 00:23:13.872]  So they're collapsing everything and they're telling you that a dystopia is a good thing.
[00:23:13.892 --> 00:23:20.137]  If you go to the UN building, they have Klaus Schwab Davos Group posters hanging up outside New York where they're three months ago and shot video of it.
[00:23:20.437 --> 00:23:21.197]  It's on Bandai Video.
[00:23:21.498 --> 00:23:27.142]  And there's huge posters showing what looks like a concentration camp with like these concrete bunkers.
[00:23:27.242 --> 00:23:31.285]  And it says you will soon not live in an apartment or a home or a city.
[00:23:31.305 --> 00:23:32.366]  You will live in a commune.
[00:23:32.847 --> 00:23:33.567]  You will own nothing.
[00:23:33.587 --> 00:23:34.288]  You will have nothing.
[00:23:36.149 --> 00:23:39.471]  I'm there with the New York police we had as our hired security, great guys.
[00:23:40.031 --> 00:23:41.232]  They're like, we haven't been down here in a while.
[00:23:41.272 --> 00:23:42.512]  My God, this is insane.
[00:23:42.612 --> 00:23:43.753]  And it's all real, folks.
[00:23:45.654 --> 00:23:46.294]  It's all real.
[00:23:46.334 --> 00:23:47.475]  And they're just rolling it out.
[00:23:48.135 --> 00:23:58.117]   Just like all the nanotech, just like what they're engaged in with the Pfizer and Moderna shots that aren't even Vaccines.
[00:23:58.218 --> 00:24:04.682]  I mean, I remember 20 years ago reading the Pentagon's testing on troops on anti-depression, anti-PTSD shot.
[00:24:05.223 --> 00:24:09.466]  The shot goes in and takes out areas in the brain associated with depression.
[00:24:10.266 --> 00:24:28.604]   Well, those same receptors in the brain that are associated with depression and chemicals are also associated with higher spiritual consciousness, exaltation, exhilaration, feelings of completion, satisfaction, And you wonder why so many troops commit suicide.
[00:24:28.644 --> 00:24:35.150]  They've been spiking a lot of the injections they get with live viruses that actually go in and eat part of the brain.
[00:24:36.451 --> 00:24:42.416]  So when you hear the word vaccine, that just means some frankenshot that the system is trying to put into your body.
[00:24:42.456 --> 00:24:53.145]  So I thought tonight we would talk some about this situation and where we are and what we face as a society.
[00:24:55.481 --> 00:25:05.046]  And there was also a Japanese TV show called Vaxxile, or Exiled Via the Vaccines, that we'll play here in a moment.
[00:25:05.746 --> 00:25:10.869]  Just a few minutes from it that basically mirrors what's happening in the real world.
[00:25:10.949 --> 00:25:13.230]  And you ask yourself, how are they able to do that?
[00:25:13.270 --> 00:25:14.310]  Well, I know what happens.
[00:25:14.350 --> 00:25:15.231]  You get approached.
[00:25:16.431 --> 00:25:18.593]  It hasn't really happened to me, but it happened to Chris Carter and a lot of others.
[00:25:18.993 --> 00:25:19.753]  Chris has talked about it.
[00:25:19.793 --> 00:25:22.254]  I told you about Chris talking about it before he ever went public about it.
[00:25:26.997 --> 00:25:34.381]  I was told about the cast and then Carter reached out and the CIA would come to them and say, here's the script we want.
[00:25:35.022 --> 00:25:38.664]  And they just learned we get picked back up by Fox if we run the script again.
[00:25:39.725 --> 00:25:42.986]  And that's called predictive programming because they get your subconscious mind ready for it.
[00:25:43.447 --> 00:25:49.790]  So that when it actually happens, even though you saw it in a horror movie and didn't like what happened, your brain is made to make you overcome something.
[00:25:49.810 --> 00:25:53.713]  So you kind of get used to it and kind of subconsciously your brain gets you ready for it.
[00:25:54.599 --> 00:25:55.219]  You see how that works?
[00:25:55.319 --> 00:26:00.100]  Unless you consciously decide this is bad and that are conscious of the manipulation.
[00:26:00.440 --> 00:26:02.881]  If you're not conscious, my show hurts you.
[00:26:02.901 --> 00:26:09.202]  If you're not really focused on this and really getting it at a high cognitive level, then you just get more conditioned and prepared for all this.
[00:26:09.222 --> 00:26:09.642]  You understand?
[00:26:10.162 --> 00:26:14.503]  And that's what that globalist told me that time in that first class flight on American Airlines going to New York.
