[00:00:14.597 --> 00:00:17.358]  InfoWars, tomorrow's news today.
[00:02:47.774 --> 00:02:55.258]  So this is a huge issue and I'm going to be covering it all in the last segment of the second hour coming up today.
[00:02:55.258 --> 00:02:58.139]  I'm about to shoot that special report right now.
[00:02:58.139 --> 00:03:03.062]  Owen Shroyer takes over live from the InfoWars News Center in Austin, Texas.
[00:03:04.230 --> 00:03:17.581]  In the last segment of this hour, I went out on the beach here on a family workcation last night, and I was mobbed by probably 60 or 70 percent of the people that walked by me while I was shooting reports on the beach.
[00:03:18.542 --> 00:03:24.483]  So then I went and tried to shoot reports just in some bushes over off the beach away from people.
[00:03:24.483 --> 00:03:27.684]  And folks would hear my voice from 20-30 yards away and come over.
[00:03:27.684 --> 00:03:34.606]  Firefighters from New York, folks that work at military bases here in Florida, waitresses, lawyers.
[00:03:34.606 --> 00:03:41.107]  One financial planner came over who was a Lister but didn't want to be on record and said he's a huge supporter of what we're doing.
[00:03:41.107 --> 00:03:43.648]  My point is these are people from all over the country on vacation in Florida.
[00:03:44.867 --> 00:03:49.048]  Some were locals and they were all listeners and have been listening in the last few days.
[00:03:49.048 --> 00:03:52.809]  So it shows humanity is really, really awake and the gaslighting is not working.
[00:03:52.809 --> 00:04:01.670]  So what I'm going to cover last segment of the next hour is the fact that the head of the CDC just resigned right after the last head of the CDC just resigned.
[00:04:01.670 --> 00:04:04.291]  And we had the new head of the NIH just resigned.
[00:04:04.291 --> 00:04:07.352]  They're all resigning and Gates is going down.
[00:04:07.352 --> 00:04:09.052]  He won't go down with the deadly vaccines at this point.
[00:04:09.950 --> 00:04:27.738]  The deadly Frankishots, but he's going down for Jeffrey Epstein and all the rest of it because the system knows that he has to be burned and so does Klaus Schwab and so do people like the governor of New York who's now bringing in the global vaccine passports that Communist China designed.
[00:04:27.738 --> 00:04:34.040]  Don Cuomo, we told you it was coming, is announcing you've got to have these vaccine passports to go to a ballgame or go to a grocery store.
[00:04:34.040 --> 00:04:35.861]  They want corporations through fascism
[00:04:36.321 --> 00:04:37.021]  Your voice counts.
[00:05:05.146 --> 00:05:10.209]  When you share information, be it over the internet or in person, it changes the world.
[00:05:10.209 --> 00:05:12.811]  The globalists know their agenda is unpopular.
[00:05:12.811 --> 00:05:14.292]  They know you're angry.
[00:05:14.292 --> 00:05:19.695]  And now to get around big tech, it's more important than ever that we use every tool we've got.
[00:05:19.695 --> 00:05:28.921]  Well, ladies and gentlemen, if you sign up for our free news and show alerts, you can then take those alerts, those articles and those live feeds, both the regular shows and special reports,
[00:05:29.121 --> 00:05:30.442]  And share them with everyone you know.
[00:05:30.442 --> 00:05:37.386]  Take action now by texting the word NEWS to 833-470-0438.
[00:05:37.386 --> 00:05:42.690]  That's 833-470-0438 for InfoWars Emergency News Alerts.
[00:05:42.690 --> 00:05:49.774]  Or, text the word SHOW to 833-470-0438 and receive live show notifications.
[00:05:49.774 --> 00:05:54.257]  Take action now, create the chain reaction, and tell others to share those texts.
[00:05:54.257 --> 00:05:55.177]  Get news alerts at 833-470-0438.
[00:06:14.930 --> 00:06:19.832]  Defending the Republic from enemies, foreign and domestic.
[00:06:19.832 --> 00:06:21.932]  It's Alex Jones.
[00:06:21.932 --> 00:06:26.954]  And now, your host, Owen Troyer.
[00:06:26.954 --> 00:06:40.599]  Ladies and gentlemen, InfoWars is live on this Tuesday, May 18th, 2021.
[00:06:40.599 --> 00:06:44.320]  And in many ways, the world is going completely crazy.
[00:06:46.388 --> 00:06:51.571]  And you're witnessing this and you're scratching your head.
[00:06:51.571 --> 00:06:54.413]  Are other people not seeing what I'm seeing?
[00:06:54.413 --> 00:06:59.837]  Do fellow humans not want to get this ship back on the right course?
[00:06:59.837 --> 00:07:01.358]  Are our leaders really that corrupt?
[00:07:01.358 --> 00:07:03.159]  Are our politicians really that corrupt?
[00:07:03.159 --> 00:07:08.923]  Are the people on TV really that phony?
[00:07:08.923 --> 00:07:14.186]  Are the activist groups out on the streets every day really that uninformed and misinformed and brainwashed?
[00:07:17.529 --> 00:07:21.930]  And that's just the surface level stuff.
[00:07:21.930 --> 00:07:25.491]  Did they know the vaccines were going to be killing tens of thousands?
[00:07:25.491 --> 00:07:32.373]  That's just on the first early outset of people being vaccinated.
[00:07:32.373 --> 00:07:36.635]  Now you have military walking through the streets of major cities.
[00:07:36.635 --> 00:07:37.995]  I still don't even believe this.
[00:07:37.995 --> 00:07:43.757]  I still, I'm like in my mind, like trying to convince myself this is a movie or this is parody.
[00:07:43.757 --> 00:07:44.757]  No, you're watching.
[00:07:45.737 --> 00:07:46.277]  The U.S.
[00:07:46.277 --> 00:07:53.982]  military go through a district in Dallas, Texas known as Deep Ellum to distribute vaccines.
[00:07:53.982 --> 00:07:57.345]  Yeah, that's real.
[00:07:57.345 --> 00:07:59.426]  It looks like a movie.
[00:07:59.426 --> 00:08:03.108]  It feels like a dystopian future.
[00:08:03.108 --> 00:08:07.911]  No, this is happening now.
[00:08:07.911 --> 00:08:11.954]  My God.
[00:08:11.954 --> 00:08:13.495]  And the Pentagon is also announcing
[00:08:15.262 --> 00:08:28.411]  They're now going to be monitoring all social media activity of the military for extremist content.
[00:08:28.411 --> 00:08:33.795]  Now really think about what that actually symbolizes.
[00:08:33.795 --> 00:08:38.558]  They've been monitoring social media content since it existed.
[00:08:38.558 --> 00:08:39.679]  Well why are they announcing it?
[00:08:39.679 --> 00:08:41.440]  Why are they saying that they're doing it now?
[00:08:41.440 --> 00:08:42.641]  Everybody knows that they've been doing this.
[00:08:44.156 --> 00:08:48.438]  Because this is the left telling you they're making their move.
[00:08:48.438 --> 00:08:50.838]  They're making their totalitarian move.
[00:08:50.838 --> 00:09:07.584]  And if you have any activity that's against their leftist ideology, their progressive agenda, you will be removed from the military, from the US government, and eventually from any job that the corporations they are allied with control.
[00:09:07.584 --> 00:09:11.606]  And then you bring the angle of fascism.
[00:09:11.606 --> 00:09:12.246]  And I have
[00:09:14.435 --> 00:09:31.664]  Thousands of anti-fascists burning cities, attacking people, destroying communities in the United States of America, and they won't say a word about this corporate fascism, medical tyranny.
[00:09:31.664 --> 00:09:43.150]  They won't say a word about the fascism of censoring free speech for an agenda of global elites
[00:09:46.269 --> 00:09:54.776]  They won't say a word about corporations merging to agree you have to be vaccinated to shop at their stores or fly on their airplanes.
[00:09:54.776 --> 00:09:56.298]  No, no, no.
[00:09:56.298 --> 00:10:02.483]  They're trying to burn buildings with police officers inside.
[00:10:02.483 --> 00:10:05.065]  My goodness.
[00:10:05.065 --> 00:10:05.846]  My goodness.
[00:10:05.846 --> 00:10:12.071]  Then you have the fake president, the president in thief, Joe Biden.
[00:10:12.071 --> 00:10:13.793]  He's fumbling and bumbling his words.
[00:10:16.038 --> 00:10:19.640]  And, you know, I made a joke.
[00:10:19.640 --> 00:10:22.262]  They act like Joe Biden goes golfing.
[00:10:22.262 --> 00:10:24.143]  I said, there's no way Joe Biden can golf.
[00:10:24.143 --> 00:10:25.684]  He can barely walk on his own two feet.
[00:10:25.684 --> 00:10:35.871]  Well, so they had a film crew set up of Joe Biden hitting a golf ball so they could say, hey, look, see, Joe Biden plays golf.
[00:10:35.871 --> 00:10:39.053]  And it went horribly wrong.
[00:10:39.053 --> 00:10:41.194]  So we'll be getting to that as well.
[00:10:42.085 --> 00:10:48.166]  We also have news coming out of multiple states when it comes to the 2020 vote audit.
[00:10:48.166 --> 00:10:52.007]  A lot of news coming out of Maricopa County, Arizona.
[00:10:52.007 --> 00:10:59.349]  That is like a bubbling cauldron of corruption right now that they're trying to cover up the election theft there.
[00:10:59.349 --> 00:11:08.871]  And then there's some developments in New Hampshire and we're getting a more clear image of what happened in Georgia as well.
[00:11:08.871 --> 00:11:10.911]  And of course, there's more vaccine news.
[00:11:12.623 --> 00:11:13.844]  Extreme side effects.
[00:11:13.844 --> 00:11:15.444]  People dying.
[00:11:15.444 --> 00:11:17.486]  Tens of thousands in Sweden.
[00:11:17.486 --> 00:11:21.488]  They didn't have any COVID, but boy, those vaccines are really hurting them.
[00:11:21.488 --> 00:11:22.988]  So that's nice.
[00:11:22.988 --> 00:11:41.998]  And then you have another study, as if you haven't seen enough, you have another study that has just been published that once again shows that Democrats, or self-identifying Democrats, and or liberals, leftist progressives, have no idea
[00:11:42.905 --> 00:11:55.568]  Any of the data, any of the statistics, any of the science, any of the facts, when they are put into a study where they have to answer questions and they just get every single one wrong.
[00:11:55.568 --> 00:11:56.708]  And so it's just yet another one.
[00:11:56.708 --> 00:12:01.989]  So it's this combination of all of these different studies.
[00:12:01.989 --> 00:12:06.990]  Leftists are more likely to steal, less likely to give to charity.
[00:12:06.990 --> 00:12:12.431]  All the studies using data, leftists are incredibly inaccurate when they respond to these polls.
[00:12:13.271 --> 00:12:24.600]  And then you also had another poll came out that self-identifying liberals, 38% said they had been diagnosed with a mental disorder.
[00:12:24.600 --> 00:12:30.324]  But remember, Joe Biden said it's Neanderthal thinking to open Texas back up.
[00:12:30.324 --> 00:12:32.065]  We've had no COVID deaths since.
[00:12:32.065 --> 00:12:35.608]  And that Neanderthal can't figure out how to say AstraZeneca.
[00:12:35.608 --> 00:12:38.330]  You'll find out what he said later today.
[00:12:43.812 --> 00:12:59.225]  And, of course, thank God for some of the Senators that are willing to stand up against these vaccines, like Texas Senator Bob Hall, who said the American people are now being treated like guinea pigs.
[00:12:59.225 --> 00:13:00.206]  So that's going on.
[00:13:00.206 --> 00:13:06.592]  Meanwhile, more pastors are being arrested in Canada for daring to open their church
[00:13:07.685 --> 00:13:08.766]  For worship.
[00:13:08.766 --> 00:13:19.091]  Oh, yes, and the Chinese military and the Wuhan lab and Fauci are doing everything they can right now to erase the record of that trilogy of corruption.
[00:13:19.091 --> 00:13:21.332]  So there's also developments there.
[00:13:21.332 --> 00:13:24.754]  Oh, we also have what's happening in Israel.
[00:13:24.754 --> 00:13:28.596]  I mean, this is just not good for anybody at this point.
[00:13:28.596 --> 00:13:33.398]  And it looks like it's not going to be a ceasefire anytime soon.
[00:13:33.398 --> 00:13:35.019]  And Israel seems to really like that.
[00:13:36.249 --> 00:13:42.191]  They really seem to be enjoying the people there on the Gaza Strip getting bombed all the time.
[00:13:42.191 --> 00:13:43.672]  They really enjoy that.
[00:13:43.672 --> 00:13:44.832]  A little bit too much, actually.
[00:13:44.832 --> 00:13:46.172]  It's a little cringy.
[00:13:46.172 --> 00:13:59.797]  Doesn't really help them, but, you know, then you've got the... There's a serious problem in the Democrat Party right now, because some of the Democrat Party is on the kill-all-Jews side.
[00:14:00.658 --> 00:14:02.560]  So, I mean, that's a wild one.
[00:14:02.560 --> 00:14:09.025]  You've got members of the Democrat Party that are now on the kill-all-Jews side of history.
[00:14:09.025 --> 00:14:10.226]  That's incredible.
[00:14:10.226 --> 00:14:22.997]  The same people pointing their finger in every different direction that they saw a red hat saying Hitler, Nazi, are now on the side of history of kill-all-the-Jews.
[00:14:22.997 --> 00:14:29.342]  And yet, Biden is okaying Israel to bomb the bejeebies out of
[00:14:30.988 --> 00:14:40.835]  Really, whoever he wants, but the Gaza Strip, buildings, housing, Hamas, or journalists, and then you have the APs covering up Hamas, working with Hamas.
[00:14:40.835 --> 00:14:41.956]  I mean, this is crazy!
[00:14:41.956 --> 00:14:45.038]  This is all, this is wild stuff happening.
[00:14:45.038 --> 00:14:46.339]  And this is in your backyard now.
[00:14:46.339 --> 00:14:51.823]  You've got Palestinians and Jews fighting in the streets of New York, and you're just like, what the hell?
[00:14:51.823 --> 00:14:53.244]  I'm trying to get a latte here.
[00:14:55.572 --> 00:14:58.554]  And then you have CNN hosts saying, well, what is Israel supposed to do?
[00:14:58.554 --> 00:15:01.596]  Because they have guests coming on, you know, saying, Heil Hitler!
[00:15:01.596 --> 00:15:02.936]  Kill all these Jews!
[00:15:02.936 --> 00:15:06.899]  And, you know, some of the people on CNN are like, whoa, hey!
[00:15:06.899 --> 00:15:13.042]  No, literally, CNN had to fire a contributor who praised Hitler.
[00:15:13.042 --> 00:15:15.744]  So this is a wild one.
[00:15:15.744 --> 00:15:17.365]  We're consistently America first here.
[00:15:18.425 --> 00:15:26.952]  By the way, do you remember, did you know, was it a week removed from them shutting down our gas pipelines?
[00:15:26.952 --> 00:15:28.914]  We're only a week removed from that?
[00:15:28.914 --> 00:15:30.475]  That's like ancient history now.
[00:15:30.475 --> 00:15:40.264]  They intentionally shut off our gas pipelines, and then blamed Russia, and then the governor of Michigan, Whitmer, came out and said, we're going to shut down our pipeline too.
[00:15:40.264 --> 00:15:42.786]  Well, now there's more dirt coming out against her.
[00:15:43.775 --> 00:15:47.817]  But now the Colonial Pipeline shippers say their communications system is down.
[00:15:47.817 --> 00:15:52.720]  And all that news I'm going to get to, I didn't even mention the most disgusting thing.
[00:15:52.720 --> 00:15:55.881]  This is, I have the most disgusting thing in front of me.
[00:15:55.881 --> 00:15:58.583]  I can't, again, you think you're in a dystopian future.
[00:15:59.210 --> 00:16:11.232]  Bioremediation is a process used to treat contaminated water, soil, and subsurface material by accelerating naturally occurring environmental conditions to stimulate growth of microorganisms and degrade targeted pollutants.
[00:16:11.232 --> 00:16:18.313]  For the first time, the BioPros are bringing to the public market a suite of bioremediation products to the everyday consumer.
[00:16:18.313 --> 00:16:25.495]  Their first product they are launching is called BioSeptic Pro, a product specifically designed to establish a healthy septic system.
[00:16:25.495 --> 00:16:27.875]  BioSeptic Pro contains live microorganisms
[00:16:28.155 --> 00:16:31.057]  This is for anaerobic septic tanks and the job it does is unparalleled.
[00:16:56.730 --> 00:16:59.853]  TheBiopros.com.
[00:16:59.853 --> 00:17:03.236]  I'm not going to say this five times in a row to be obnoxious.
[00:17:03.236 --> 00:17:06.459]  I'm saying it because it's the key to victory over these criminals.
[00:17:06.459 --> 00:17:19.911]  Last week, the arch-globalist Fauci admitted that roughly half of the CDC's top brass and workers, medical doctors, scientists, nurses, you name it, have taken the so-called COVID-19 Franken-shot.
[00:17:19.911 --> 00:17:21.913]  I'm going to say it the second time.
[00:17:22.694 --> 00:17:30.663]  Around half of the doctors at the CDC and NIH refused to take the frankenshots.
[00:17:30.663 --> 00:17:32.224]  They don't trust it.
[00:17:32.224 --> 00:17:33.266]  You shouldn't trust it.
[00:17:33.266 --> 00:17:36.289]  The vaccines have been banned in most countries around the world.
[00:17:36.289 --> 00:17:39.452]  This is an attack on the American people and the people of the world.
[00:17:39.452 --> 00:17:43.357]  This is an absolute red flag smoking gun.
[00:17:43.357 --> 00:17:44.518]  Again, let me say it two more times.
[00:17:45.589 --> 00:17:51.415]  Around half the individuals that work at the NIH and CDC, the medical staff, refuse to take the vaccines.
[00:17:51.415 --> 00:17:51.835]  That's right.
[00:17:51.835 --> 00:17:55.779]  The doctors, nurses, and scientists do not trust the so-called vaccines.
[00:17:55.779 --> 00:17:56.900]  And you shouldn't either.
[00:17:56.900 --> 00:18:02.125]  You should warn everyone you know about the truth.
[00:18:02.125 --> 00:18:04.748]  You're listening to the Alex Jones Show.
[00:18:19.221 --> 00:18:25.704]  Alright, ladies and gentlemen, I'm sorry I'm late getting back to the desk because I was thirsty there.
[00:18:25.704 --> 00:18:30.087]  And so, unintentional plug here, but we might as well mention our newest product here.
[00:18:30.087 --> 00:18:31.327]  We're very excited about it.
[00:18:31.327 --> 00:18:31.747]  I love it.
[00:18:31.747 --> 00:18:32.488]  The crew loves it.
[00:18:32.488 --> 00:18:34.909]  Fizzy Magnesium Drink Mix.
[00:18:34.909 --> 00:18:37.430]  Exclusively available at InfowarsStore.com.
[00:18:37.430 --> 00:18:40.992]  The latest from the Infowars Life product line.
[00:18:40.992 --> 00:18:42.993]  And I really enjoy the drink.
[00:18:42.993 --> 00:18:44.274]  And of course, it's healthy.
[00:18:45.209 --> 00:18:56.375]  Uh, magnesium has so many different health benefits, so I was just, uh, running around on the break and then made myself a glass of fizzy magnesium here, so I'm a little late getting back, but, uh, figured I might as well let you know about fizzy magnesium.
[00:18:56.375 --> 00:18:56.655]  Look at that.
[00:18:56.655 --> 00:18:57.755]  Looks pretty good, doesn't it?
[00:18:57.755 --> 00:19:00.677]  All mine.
[00:19:00.677 --> 00:19:02.218]  None for the crew.
[00:19:02.218 --> 00:19:02.958]  Actually, I'm kidding, guys.
[00:19:02.958 --> 00:19:03.498]  You can have some.
[00:19:03.498 --> 00:19:05.359]  It's a pretty big canister.
[00:19:05.359 --> 00:19:07.360]  I think they have their own back there.
[00:19:07.360 --> 00:19:13.704]  So, uh, that's one of the new staples here at InfoWars is fizzy magnesium drink mix.
[00:19:13.704 --> 00:19:14.424]  I'm a big fan.
[00:19:15.402 --> 00:19:17.584]  And I know you'll enjoy it, too.
[00:19:17.584 --> 00:19:22.647]  And it is currently on sale at InfoWarsStore.com.
[00:19:22.647 --> 00:19:25.890]  And I believe we bring that to you at a discounted rate of $19.95.
[00:19:25.890 --> 00:19:29.432]  That's 33% off, out of the gates.
[00:19:29.432 --> 00:19:32.514]  Got to love that at InfoWarsStore.com.
[00:19:32.514 --> 00:19:36.157]  And of course, it's your support at InfoWarsStore.com that keeps us on the air.
[00:19:36.157 --> 00:19:39.019]  Now.
[00:19:39.019 --> 00:19:39.579]  Okay.
[00:19:39.579 --> 00:19:40.540]  Deep breath.
[00:19:40.540 --> 00:19:44.663]  Time to get focused here and pile drive into this news very
[00:19:46.401 --> 00:19:54.368]  Distinctly, and just not get too distracted with all the different crossing lines here.
[00:19:54.368 --> 00:19:58.332]  But Biden is completely losing his mind.
[00:19:58.332 --> 00:20:11.384]  And so, I've got these clips here, but you have Biden, he can't say AstraZeneca today, in his speech he says, or yesterday he says Astroveneca.
[00:20:12.893 --> 00:20:14.233]  He fumbles around.
[00:20:14.233 --> 00:20:18.294]  He says, we need to put a million shots in the arms of my first 100 days.
[00:20:18.294 --> 00:20:19.834]  Oh.
[00:20:19.834 --> 00:20:21.375]  Oh, boy.
[00:20:21.375 --> 00:20:23.755]  But, you know.
[00:20:23.755 --> 00:20:26.116]  Here's a clip of Biden actually getting it right.
[00:20:26.116 --> 00:20:32.857]  Here's a clip of Biden actually thinking, thinking clearly and standing on his own two feet.
[00:20:32.857 --> 00:20:34.678]  So so here is Biden.
[00:20:34.678 --> 00:20:41.399]  He's asked about George Floyd and Martin Luther King, and he makes a statement here that should live in infamy forever.
[00:20:43.035 --> 00:20:53.681]  But even Dr. King's assassination did not have the worldwide impact that George Floyd's death did.
[00:20:53.681 --> 00:20:54.421]  Oh!
[00:20:54.421 --> 00:21:02.045]  We're with George Floyd was more influential and a better leader than Martin Luther King time in history now.
[00:21:02.045 --> 00:21:05.287]  That's what time it's... Oh, that's the timeline we're in.
[00:21:05.287 --> 00:21:06.107]  Okay, I get it.
[00:21:06.107 --> 00:21:11.310]  So we're in the timeline of half-progressive liberal Democrats are with the kill all Jews crowd.
[00:21:12.786 --> 00:21:25.013]  And then the other half, the Biden half, that's not with the kill all Jews crowd, but they have the right to defend themselves crowd, but he's of the crowd that George Floyd is a better man than Martin Luther King.
[00:21:25.013 --> 00:21:26.894]  Okay, now I know where we're at.
[00:21:26.894 --> 00:21:27.694]  Wow.
[00:21:27.694 --> 00:21:36.859]  Now look, I'm pretty sure that's an older clip that for whatever reason is just now going viral, so the crew had it on my list today, but we were joking around in the break
[00:21:37.853 --> 00:21:42.576]  Just how ridiculous that is, like, oh yeah, hey, I think everyone agrees, right?
[00:21:42.576 --> 00:21:46.858]  I mean, George Floyd, we should have George Floyd Day!
[00:21:46.858 --> 00:21:52.362]  George Floyd's family should be influential forever and the name should live!
[00:21:52.362 --> 00:22:06.790]  George Floyd, the career criminal who sadly died during a police confrontation from a drug overdose and his health problems that he had from years of abusing his body.
[00:22:06.790 --> 00:22:07.551]  Now imagine
[00:22:09.756 --> 00:22:24.480]  Imagine, it's like, I almost don't even want to say it, quite frankly, but if you went out and you started asking people, do you think George Floyd's death was more influential and more powerful than Martin Luther King's death?
[00:22:24.480 --> 00:22:29.242]  They would look at you like you had ten eyes on your forehead.
[00:22:29.242 --> 00:22:30.442]  But Joe Biden just says it!
[00:22:30.442 --> 00:22:31.362]  And he's in the White House!
[00:22:37.245 --> 00:22:45.631]  They have been saying, because I guess, I don't know what it is, maybe it's to prove that Biden is not a decrepit old husk.
[00:22:45.631 --> 00:22:48.373]  They've been talking about how he goes golfing.
[00:22:48.373 --> 00:22:54.718]  And so they staged a photo shoot about a month ago of Biden wearing like 30-year-old golf shoes.
[00:22:54.718 --> 00:22:59.821]  In fact, most golf courses probably don't even allow those shoes on the course anymore.
[00:22:59.821 --> 00:23:01.703]  I'm not even kidding, they're probably illegal, those spikes.
[00:23:02.498 --> 00:23:04.059]  And so he's wearing these old golf shoes.
[00:23:04.059 --> 00:23:06.420]  They don't have a blade of grass on them.
[00:23:06.420 --> 00:23:08.761]  So it's obviously just a fake photo shoot.
[00:23:08.761 --> 00:23:11.622]  And so they got caught doing that.
[00:23:11.622 --> 00:23:17.164]  And so a month later, they finally got Biden to drag him out of bed, you know, and put him on the golf course.
[00:23:17.164 --> 00:23:21.566]  This time they wanted to do a video shoot for Biden.
[00:23:21.566 --> 00:23:23.867]  And so the photo shoot was a terrible failure.
[00:23:23.867 --> 00:23:25.808]  They got caught faking it.
[00:23:25.808 --> 00:23:29.590]  And so they had to prove, you know, we promised Biden can play golf.
[00:23:30.592 --> 00:23:31.913]  I don't believe he could play golf.
[00:23:31.913 --> 00:23:34.874]  Definitely not 18 holes, let alone one.
[00:23:34.874 --> 00:23:40.056]  So they said, let's have a video shoot now so we can show Biden playing golf.
[00:23:40.056 --> 00:23:44.738]  And ladies and gentlemen, here's how it went.
[00:23:44.738 --> 00:23:49.299]  Lines up off the green, about 13 yards down.
[00:23:49.299 --> 00:23:54.562]  And oh, oh, did anyone see where that went?
[00:23:54.562 --> 00:23:55.582]  It went behind him.
[00:23:57.270 --> 00:24:01.312]  Ladies and gentlemen, this is a physically impossible shot.
[00:24:01.312 --> 00:24:04.594]  I'm almost impressed.
[00:24:04.594 --> 00:24:08.195]  I mean, look.
[00:24:08.195 --> 00:24:11.637]  Okay, I was gonna say, there's no way.
[00:24:11.637 --> 00:24:14.038]  So he duffs it off the rocks here?
[00:24:14.038 --> 00:24:15.719]  Is that the story they're going with?
[00:24:22.083 --> 00:24:22.864]  Okay.
[00:24:22.864 --> 00:24:24.585]  Let's get serious, though.
[00:24:24.585 --> 00:24:26.846]  The guy that can't talk can't play golf.
[00:24:26.846 --> 00:24:28.627]  We should not be so surprised.
[00:24:28.627 --> 00:24:31.049]  The guy that can't talk can't play golf.
[00:24:31.049 --> 00:24:34.110]  It reminds me, though, of Anthony Fauci's first pitch.
[00:24:34.110 --> 00:24:34.851]  I know we have that.
[00:24:34.851 --> 00:24:39.714]  Just in case, you know, just to remind you, these are the people that lead us.
[00:24:39.714 --> 00:24:40.514]  They can't talk.
[00:24:40.514 --> 00:24:41.675]  They can't play golf.
[00:24:41.675 --> 00:24:44.137]  They can't even throw a simple baseball.
[00:24:44.137 --> 00:24:46.298]  Sixty feet, six inches.
[00:24:48.627 --> 00:24:49.907]  There he goes.
[00:24:49.907 --> 00:24:52.948]  That's what we call a wild pitch, ladies and gentlemen.
[00:24:52.948 --> 00:24:54.469]  A wild pitch.
[00:24:54.469 --> 00:24:58.890]  Knowing how Fauci cooks the books, they'll probably call that a pass ball.
[00:24:58.890 --> 00:25:00.250]  Is probably what they'll do there.
[00:25:00.250 --> 00:25:02.351]  Or maybe a strikeout for Fauci.
[00:25:02.351 --> 00:25:05.692]  These are your leaders, ladies and gentlemen.
[00:25:05.692 --> 00:25:10.633]  These are the leaders of the free world, we are told.
[00:25:10.633 --> 00:25:17.635]  By the way, a lot of these leaders are really getting caught with their pants down right now, including Gretchen Whitmer.
[00:25:19.706 --> 00:25:20.846]  This is a bad one for her.
[00:25:20.846 --> 00:25:28.108]  Now, it won't matter because the media is going to cover for her, as they always do, but InfoWars still exists and others still exist.
[00:25:28.108 --> 00:25:31.089]  The Gateway Pundit still exists.
[00:25:31.089 --> 00:25:31.729]  Uh-oh!
[00:25:31.729 --> 00:25:41.291]  FAA launches investigation after determining company used to fly Governor Whitmer to Florida was not authorized to operate charter flights.
[00:25:41.291 --> 00:25:42.952]  I wonder how that happened, then.
[00:25:42.952 --> 00:25:46.513]  Hmm.
[00:25:46.513 --> 00:25:48.173]  Now, remember, Whitmer lied about this.
[00:25:49.088 --> 00:25:53.090]  Then it came out she was actually using taxpayer dollars for this.
[00:25:53.090 --> 00:25:54.250]  Now it comes out what?
[00:25:54.250 --> 00:26:02.254]  Was she influencing this company to make an illegal flight?
[00:26:02.254 --> 00:26:04.715]  How could this be?
[00:26:04.715 --> 00:26:09.818]  Certainly she understands the amount of climate change she just caused.
[00:26:09.818 --> 00:26:14.280]  Certainly she understands that she just caused the planet Earth
[00:26:14.833 --> 00:26:19.016]  To have three less sunrises and sunsets because of this illegal charter flight.
[00:26:19.016 --> 00:26:20.476]  Unbelievable.
