[00:00:00.049 --> 00:00:02.070]  We're good to go.
[00:04:45.715 --> 00:04:47.035]  I've got some stuff I'm gonna cover.
[00:04:48.116 --> 00:04:49.156]  We got a great crew back there.
[00:04:49.176 --> 00:04:50.377]  They're gonna be working with me tonight.
[00:04:51.017 --> 00:04:53.638]  Marcos, you're gonna be with me tonight, is that correct?
[00:04:55.779 --> 00:04:56.699]  All night.
[00:04:57.080 --> 00:04:58.220]  That's my boy Marcos.
[00:04:58.240 --> 00:05:00.041]  What about, is Ashley gonna be around tonight, too?
[00:05:01.980 --> 00:05:03.421]  Yeah, she's going to be taking your calls.
[00:05:03.521 --> 00:05:04.762]  She'll be the lady on the phone.
[00:05:05.143 --> 00:05:06.264]  So here's the deal, folks.
[00:05:06.284 --> 00:05:07.445]  We're going to open up the phone lines.
[00:05:07.465 --> 00:05:07.905]  1-877-789-ALEX.
[00:05:07.925 --> 00:05:08.366]  1-877-789-ALEX.
[00:05:08.386 --> 00:05:08.446]  1-877-789-2539.
[00:05:08.466 --> 00:05:10.067]  Ashley will take your call.
[00:05:10.087 --> 00:05:11.628]  Here's the deal, folks.
[00:05:11.648 --> 00:05:14.311]  We've got literally thousands of people that try to call in.
[00:05:27.526 --> 00:05:39.413]  Basically what I'm telling you is I'm the kind of guy who feels bad when I try to, when I cut you off and I don't let you finish your point, but we've got too many people calling in, so if you call in, have your point ready.
[00:05:39.473 --> 00:05:42.895]  In fact, hey Ashley, what do you want to do?
[00:05:42.915 --> 00:05:44.536]  You want to do like a five minute limit?
[00:05:44.556 --> 00:05:46.037]  Like if they hit five minutes, they're off?
[00:05:49.295 --> 00:05:50.938]  Yeah, let's come on and make our point.
[00:05:51.078 --> 00:05:52.140]  Yeah, that's what I'm saying.
[00:05:52.160 --> 00:05:54.665]  But let's actually have a... This is not Ashley, by the way.
[00:05:54.805 --> 00:05:55.747]  Okay, that's Marcos.
[00:05:55.988 --> 00:05:56.729]  Ashley's back there too.
[00:05:56.749 --> 00:05:57.811]  Alright, so here's the deal, folks.
[00:05:57.931 --> 00:05:58.913]  Ashley's going to be in charge of the phone.
[00:05:59.514 --> 00:06:01.137]  Five minutes is the max.
[00:06:02.560 --> 00:06:03.140]  I'm sorry.
[00:06:03.160 --> 00:06:04.661]  I don't mean to cut you off.
[00:06:04.741 --> 00:06:05.762]  I don't want to cut you off.
[00:06:05.842 --> 00:06:07.022]  It's not because I'm a mean guy.
[00:06:07.423 --> 00:06:09.404]  We've literally got thousands of people that want to call in.
[00:06:09.824 --> 00:06:11.165]  So, call in.
[00:06:11.685 --> 00:06:12.825]  Have your point ready.
[00:06:13.526 --> 00:06:15.007]  Five minute max.
[00:06:15.707 --> 00:06:16.247]  That's it.
[00:06:16.407 --> 00:06:17.808]  You're done after five minutes.
[00:06:18.809 --> 00:06:19.989]  Again, this is not to be rude.
[00:06:20.029 --> 00:06:22.531]  This is not because I don't want to hear from you or whatever it is you're saying.
[00:06:22.931 --> 00:06:26.553]  We just need to take all these callers because we literally have thousands that want to call in.
[00:06:26.573 --> 00:06:27.433]  All right.
[00:06:29.591 --> 00:06:32.174]  Here's what I want everybody listening to do.
[00:06:32.694 --> 00:06:35.617]  I want you to get ready to capture this moment, okay?
[00:06:35.637 --> 00:06:45.807]  Because I want this to go out on Twitter to all of the people out there, the mainstream media, the hillbots, the brainwashed masses who thought Trump never had a chance.
[00:06:46.448 --> 00:06:48.270]  For whatever reason, he's racist, he's this.
[00:06:48.450 --> 00:06:50.132]  The polls, the polls, the polls!
[00:06:50.732 --> 00:06:52.454]  Wait a second, do we remember the polls?
[00:06:52.754 --> 00:06:53.755]  What about the polls?
[00:06:54.196 --> 00:06:56.218]  The polls, the polls, the polls, the polls!
[00:06:56.498 --> 00:07:00.422]  Fox polls, CNN polls, MSNBC polls, New York Times polls!
[00:07:00.762 --> 00:07:05.246]  All the polls had Trump losing, and now he's kicking ass!
[00:07:05.727 --> 00:07:07.068]  So, so much for your polls.
[00:07:07.448 --> 00:07:08.730]  So, capture this moment.
[00:07:09.010 --> 00:07:09.711]  This is it, folks.
[00:07:10.808 --> 00:07:13.791]  Nanny Nanny Boo Boo, we beat you!
[00:07:13.851 --> 00:07:16.614]  Nanny Nanny Boo Boo, you were wrong!
[00:07:16.694 --> 00:07:19.217]  Nanny Nanny Boo Boo, I was right!
[00:07:19.457 --> 00:07:22.580]  Nanny Nanny Boo Boo, my tinfoil hat still works!
[00:07:23.061 --> 00:07:23.421]  Ha!
[00:07:23.781 --> 00:07:24.062]  Ha!
[00:07:25.492 --> 00:07:27.334]  We were right again!
[00:07:27.974 --> 00:07:30.636]  Donald Trump won tonight in a landslide.
[00:07:30.696 --> 00:07:33.619]  Right now they're saying he's got 279 electoral votes.
[00:07:33.979 --> 00:07:36.201]  He's gonna finish with over 300, folks.
[00:07:36.702 --> 00:07:37.002]  Okay?
[00:07:37.242 --> 00:07:51.234]  So again, to all the haters, to everybody out there who thought we were crazy, to everybody who bought into the mainstream media polls, to everybody who bought into Trump being racist, Nanny Nanny Boo Boo, we beat you!
[00:07:51.434 --> 00:07:52.835]  Ha ha ha ha ha ha!
[00:07:53.536 --> 00:08:00.697]  Sorry, I'm just really basking in this because... I mean, you've dealt with it too, folks.
[00:08:00.737 --> 00:08:02.838]  The people who tell you you're crazy.
[00:08:02.878 --> 00:08:03.958]  Trump never had a chance.
[00:08:03.998 --> 00:08:04.718]  Don't you remember?
[00:08:05.818 --> 00:08:06.479]  Don't you remember?
[00:08:06.839 --> 00:08:09.619]  Let's rewind the clocks back a year and a half.
[00:08:11.640 --> 00:08:13.280]  Or I guess not quite a year and a half.
[00:08:13.380 --> 00:08:14.180]  Almost a year and a half.
[00:08:14.200 --> 00:08:15.040]  A year and five months.
[00:08:15.620 --> 00:08:18.161]  Donald Trump announces his run for presidency.
[00:08:19.628 --> 00:08:21.349]  Starts gaining momentum within a month.
[00:08:22.090 --> 00:08:23.051]  He can't win!
[00:08:23.071 --> 00:08:25.092]  He can't win!
[00:08:25.132 --> 00:08:26.493]  They've got Rubio!
[00:08:26.553 --> 00:08:28.034]  They've got Cruz!
[00:08:28.434 --> 00:08:29.415]  It's Rubio!
[00:08:29.495 --> 00:08:30.336]  It's Cruz!
[00:08:30.436 --> 00:08:31.176]  It's Christie!
[00:08:31.457 --> 00:08:32.938]  It's Jeb Bush!
[00:08:33.938 --> 00:08:35.339]  Jeb Bush.
[00:08:35.559 --> 00:08:37.081]  Talk about an afterthought.
[00:08:39.182 --> 00:08:45.567]  I guarantee you, entering this election, the establishment plan was Bush v. Clinton, folks.
[00:08:46.607 --> 00:08:49.269]  A total control of the election.
[00:08:49.970 --> 00:08:55.355]  Bush vs. Clinton in what would have been the most ironic election ever.
[00:08:55.435 --> 00:08:57.217]  Bush vs. Clinton when they're both on the same team.
[00:08:57.497 --> 00:08:58.137]  So that failed.
[00:08:58.177 --> 00:08:59.158]  Jeb Bush sucks.
[00:09:00.199 --> 00:09:01.240]  Low energy Jeb.
[00:09:01.320 --> 00:09:02.621]  I forget what Donald called him.
[00:09:04.283 --> 00:09:04.883]  Little Jeb.
[00:09:04.943 --> 00:09:06.044]  Or no, that was Little Marco.
[00:09:06.505 --> 00:09:07.305]  Whatever, they're both little.
[00:09:07.326 --> 00:09:07.726]  They're gone.
[00:09:07.866 --> 00:09:08.366]  Aftermath.
[00:09:08.487 --> 00:09:08.947]  Afterthought.
[00:09:09.467 --> 00:09:09.748]  See ya.
[00:09:10.933 --> 00:09:11.713]  But don't you remember?
[00:09:12.094 --> 00:09:13.514]  Trump doesn't have a chance!
[00:09:13.855 --> 00:09:18.477]  And then a month out, two months out, the polls, the polls, the polls!
[00:09:18.557 --> 00:09:19.238]  Clinton winning!
[00:09:19.438 --> 00:09:20.078]  Clinton winning!
[00:09:20.258 --> 00:09:21.079]  Clinton winning by 10!
[00:09:21.619 --> 00:09:22.179]  Clinton winning by 15!
[00:09:22.259 --> 00:09:23.540]  Clinton winning by 5!
[00:09:23.980 --> 00:09:24.580]  Clinton winning by 10!
[00:09:24.881 --> 00:09:25.301]  Clinton winning!
[00:09:25.321 --> 00:09:25.681]  Clinton winning!
[00:09:25.841 --> 00:09:26.141]  Polls!
[00:09:26.181 --> 00:09:26.442]  Polls!
[00:09:26.502 --> 00:09:26.802]  Polls!
[00:09:27.422 --> 00:09:27.902]  Wrong!
[00:09:28.202 --> 00:09:28.623]  Wrong!
[00:09:28.903 --> 00:09:29.363]  Wrong!
[00:09:30.864 --> 00:09:35.006]  When are you going to start listening to people who actually do research?
[00:09:35.647 --> 00:09:37.968]  When are you going to start listening to the people who actually care about you?
[00:09:44.264 --> 00:09:46.625]  I don't know how much of my family is tuned in right now.
[00:09:46.705 --> 00:09:48.206]  First of all, I just want to say I love you all.
[00:09:49.046 --> 00:09:50.407]  I love you all, all my family.
[00:09:50.427 --> 00:09:53.429]  I love everybody that's tuned in, all my friends that have been very supportive over this.
[00:09:53.949 --> 00:09:58.012]  But I can't wait for Thanksgiving and Christmas.
[00:09:58.112 --> 00:09:59.853]  Boy, am I going to rub it in your face.
[00:10:01.978 --> 00:10:20.982]  You thought I was so crazy you looked at me Like I had three heads on my shoulder when I told you that Donald Trump was gonna win Can't wait to hear what you had to say now I'm crazy.
[00:10:21.622 --> 00:10:29.384]  I'm the tinfoil hat war where I was right again now Alex is very concerned about the aftermath of
[00:10:30.620 --> 00:10:33.001]  What they might do in response to this.
[00:10:34.362 --> 00:10:35.563]  It will be interesting to see.
[00:10:35.963 --> 00:10:36.924]  Will they back off?
[00:10:37.484 --> 00:10:38.705]  Will they try to start a war?
[00:10:40.966 --> 00:10:46.069]  I have the feeling that the whole Russian meddling in the election, Russian hacking, all that stuff.
[00:10:46.129 --> 00:10:47.650]  I have a feeling that's just going to fade away.
[00:10:48.350 --> 00:10:50.732]  That never really hit the ground.
[00:10:50.752 --> 00:10:52.393]  That never really caught any momentum.
[00:10:55.534 --> 00:10:58.276]  But there obviously will be a counter plan here.
[00:10:58.396 --> 00:10:59.677]  Obama has two months left.
[00:11:02.039 --> 00:11:02.799]  You know what, though?
[00:11:04.720 --> 00:11:05.621]  Think about this, folks.
[00:11:08.042 --> 00:11:09.883]  Bernie Sanders had a lot of people following him.
[00:11:10.504 --> 00:11:12.485]  We told you who Bernie Sanders really was.
[00:11:12.885 --> 00:11:19.069]  He turned out to be a total shill for Clinton, lost a lot of his supporters because he ended up endorsing Clinton.
[00:11:21.230 --> 00:11:26.673]  Okay, so now you've got Hillary Clinton as the Democratic nominee.
[00:11:28.764 --> 00:11:30.204]  And she cares about you, right?
[00:11:30.264 --> 00:11:31.205]  She cares about America.
[00:11:31.285 --> 00:11:33.465]  She's the candidate that cares about you.
[00:11:33.545 --> 00:11:34.966]  Donald Trump is cold-hearted.
[00:11:35.286 --> 00:11:36.626]  Alex Jones has a black heart, right?
[00:11:37.026 --> 00:11:38.207]  Why won't you vote for Hillary?
[00:11:38.247 --> 00:11:39.367]  She actually cares about you.
[00:11:39.407 --> 00:11:41.367]  She's the one that's been fighting for the children.
[00:11:41.628 --> 00:11:43.508]  She's the one that's been fighting for you.
[00:11:43.728 --> 00:11:44.968]  Oh my God, don't you remember?
[00:11:45.289 --> 00:11:46.869]  Stronger together, folks.
[00:11:47.189 --> 00:11:48.329]  Stronger together.
[00:11:48.930 --> 00:11:51.030]  We've been telling you this woman is a total hypocrite.
[00:11:51.350 --> 00:11:55.371]  What happens tonight when it turns out that she's losing in a landslide?
[00:11:55.651 --> 00:11:56.512]  What did she do, folks?
[00:11:56.952 --> 00:11:57.692]  She ran away.
[00:11:59.181 --> 00:11:59.661]  She hid.
[00:11:59.681 --> 00:12:01.643]  Still haven't seen her!
[00:12:02.123 --> 00:12:03.184]  Have you seen Hillary Clinton?
[00:12:03.744 --> 00:12:04.024]  No.
[00:12:05.245 --> 00:12:06.186]  Total coward.
[00:12:06.566 --> 00:12:07.407]  Total fraud.
[00:12:07.427 --> 00:12:09.968]  And in the final, you know what?
[00:12:11.189 --> 00:12:12.090]  The final move.
[00:12:12.130 --> 00:12:22.837]  This, again, this shows you Bernie Sanders supporters got burned by Bernie Sanders and now Hillary Clinton supporters, after getting burned by the mainstream media, have now been burned by Hillary Clinton.
[00:12:22.857 --> 00:12:23.377]  You know why?
[00:12:24.118 --> 00:12:25.559]  Because she abandoned you.
[00:12:27.372 --> 00:12:28.994]  She totally abandoned you.
[00:12:29.295 --> 00:12:31.838]  Stronger together, and then she left.
[00:12:32.619 --> 00:12:33.380]  She was gone.
[00:12:35.023 --> 00:12:35.643]  Don't you get it?
[00:12:36.721 --> 00:12:37.982]  This is how these people operate.
[00:12:38.042 --> 00:12:44.448]  Bernie Sanders sells you a bill of goods, shills for Hillary Clinton, and then gives you the middle finger and endorses Hillary Clinton.
[00:12:44.829 --> 00:12:53.677]  Hillary Clinton says she's for you, she's the candidate for the people, she's the candidate for the children, she cares about America, Donald Trump's cold-hearted, and then after she loses, what does she do?
[00:12:53.957 --> 00:12:56.840]  She gives you the middle finger and runs and hides.
[00:12:57.700 --> 00:12:59.042]  And we still haven't seen her.
[00:13:07.992 --> 00:13:13.637]  I wonder, are the Hillary Clinton supporters going to admit they were conned?
[00:13:14.457 --> 00:13:17.119]  Are the Hillary Clinton supporters going to admit they were duped?
[00:13:17.300 --> 00:13:18.461]  This is actually a great point.
[00:13:19.381 --> 00:13:19.922]  Think about this.
[00:13:21.563 --> 00:13:22.704]  Female-aged Skrillex.
[00:13:23.445 --> 00:13:24.546]  We played her last night.
[00:13:24.586 --> 00:13:27.208]  You've probably seen the video on the Alex Jones Channel on YouTube.
[00:13:27.268 --> 00:13:28.048]  Female-aged Skrillex.
[00:13:28.609 --> 00:13:29.710]  Do you think... Look at that.
[00:13:29.730 --> 00:13:30.590]  They got it ready to go.
[00:13:30.610 --> 00:13:31.211]  Of course you do.
[00:13:31.651 --> 00:13:32.812]  Of course you have it ready to go.
[00:13:33.072 --> 00:13:34.233]  Marcos Morales, folks.
[00:13:34.253 --> 00:13:34.614]  What a guy.
[00:13:35.819 --> 00:13:38.981]  So, will she admit that she was tricked?
[00:13:39.761 --> 00:13:41.742]  Will she admit that she was duped?
[00:13:42.863 --> 00:13:51.648]  Or will these brainwashed masses entrench themselves even deeper into the establishment narrative and say that
[00:13:52.776 --> 00:13:57.980]  You know, oh, Donald Trump somehow stole it, Donald Trump conned America, the whole thing was rigged.
[00:13:58.560 --> 00:14:04.565]  It'll be really interesting to see the response of the Hillary Clinton supporters, like female-age Skrillex.
[00:14:05.045 --> 00:14:07.267]  Now, we've already seen what the response is.
[00:14:07.307 --> 00:14:13.432]  There she is, female-age Skrillex with the veins popping, female Carl the Cuck.
[00:14:14.533 --> 00:14:16.975]  She told me that I was the detriment to America.
[00:14:18.869 --> 00:14:20.510]  I am America, you dumbass.
[00:14:20.710 --> 00:14:21.171]  Excuse me.
[00:14:21.271 --> 00:14:21.671]  You know what?
[00:14:21.691 --> 00:14:22.572]  These are fine ladies.
[00:14:22.812 --> 00:14:23.612]  They've been brainwashed.
[00:14:23.632 --> 00:14:24.193]  They're victims.
[00:14:24.613 --> 00:14:26.094]  I told her I wanted to be friends with her.
[00:14:26.114 --> 00:14:27.955]  I'm like, hey, we can be friends.
[00:14:27.995 --> 00:14:30.977]  Like, I'm just trying to tell you some facts you might want to know.
[00:14:31.397 --> 00:14:33.039]  And by the way, your candidate's going to lose.
[00:14:33.059 --> 00:14:33.699]  You've been duped.
[00:14:33.719 --> 00:14:34.580]  You've been brainwashed.
[00:14:34.820 --> 00:14:37.662]  And then she gives you the middle finger on election night.
[00:14:38.222 --> 00:14:38.762]  How about this?
[00:14:39.283 --> 00:14:39.823]  Let's recall.
[00:14:41.004 --> 00:14:43.405]  It was Barack Obama and Hillary Clinton
[00:14:44.523 --> 00:14:47.066]  Sitting here saying, Trump's a sore loser.
[00:14:47.146 --> 00:14:48.127]  Trump's a sore loser.
[00:14:49.048 --> 00:14:52.030]  I've never heard of someone complaining about the election being rigged.
[00:14:52.091 --> 00:14:53.372]  It can't possibly happen.
[00:14:53.412 --> 00:14:54.333]  Trump's a sore loser.
[00:14:54.373 --> 00:14:55.354]  He's already complaining.
[00:14:55.714 --> 00:14:56.455]  And then what happens?
[00:14:56.495 --> 00:14:59.538]  Trump wins, and then Hillary Clinton is the sore loser!
[00:15:00.970 --> 00:15:13.140]  So, we've reached an interesting paradigm, we've reached an interesting point in history where are the brainwashed sheeple going to admit they're brainwashed?
[00:15:13.160 --> 00:15:15.062]  Will they finally recognize it?
[00:15:15.102 --> 00:15:18.064]  Will they finally recognize the lies of the mainstream media?
[00:15:18.845 --> 00:15:20.246]  Will they admit they were duped?
[00:15:21.567 --> 00:15:27.372]  Or will they entrench themselves further into the Stockholm Syndrome, claim they're the victims,
[00:15:29.088 --> 00:15:32.630]  And I guess, I mean, I don't know where you really go from here.
[00:15:34.251 --> 00:15:39.874]  Because if you really think Trump is that bad as you think he is, a racist, misogynist, whatever, what do you do now?
[00:15:40.754 --> 00:15:41.375]  What do you do now?
[00:15:42.275 --> 00:15:50.319]  And I'll admit, you know, I was the kind of guy that thought once Donald Trump was elected, things would immediately start setting off.
[00:15:51.180 --> 00:15:52.941]  I'm not feeling that way anymore, folks.
[00:15:54.269 --> 00:15:55.510]  I'm really not feeling that way.
[00:15:55.710 --> 00:16:03.737]  And I think the fact that we haven't seen riots anywhere tonight is an indication that people are just over it.
[00:16:05.898 --> 00:16:12.304]  You know, the George Soros-funded protests have completely lost their steam.
[00:16:14.906 --> 00:16:19.589]  And they were losing steam for a long time, but they always had
[00:16:20.649 --> 00:16:24.871]  The end result that would justify their movement.
[00:16:25.871 --> 00:16:27.872]  But now that end result is gone.
[00:16:28.733 --> 00:16:29.913]  Trump is the end result.
[00:16:31.474 --> 00:16:34.816]  So... I guess we'll find out here in the coming days.
[00:16:35.376 --> 00:16:38.017]  Will the brainwashed sheeple admit they were brainwashed?
[00:16:39.258 --> 00:16:40.498]  Will they admit they were duped?
[00:16:40.618 --> 00:16:42.559]  Will they see what's actually going on?
[00:16:42.579 --> 00:16:44.320]  Will they finally put the glasses on?
[00:16:44.600 --> 00:16:45.961]  Will they finally see reality?
[00:16:45.981 --> 00:16:48.562]  Because... Because let's remember...
[00:16:49.724 --> 00:16:51.565]  In fact, I'll be perfectly honest with you folks.
[00:16:53.607 --> 00:16:56.208]  I'll tell you, I had a lot of money riding on this election.
[00:16:56.929 --> 00:17:00.391]  I gambled with a lot of friends that Trump would win.
[00:17:00.431 --> 00:17:04.153]  These are bets going back from a year ago, and I just won them all.
[00:17:05.134 --> 00:17:07.115]  And even last week,
[00:17:09.764 --> 00:17:14.447]  I remember all my friends who I bet with that Trump would win sending me the polls.
[00:17:14.687 --> 00:17:15.848]  You know, sending me the polls.
[00:17:15.868 --> 00:17:16.949]  They're tweeting me the polls.
[00:17:16.969 --> 00:17:17.969]  They're messaging me the polls.
[00:17:18.009 --> 00:17:19.670]  The polls, the polls, the polls, the polls.
[00:17:21.652 --> 00:17:23.333]  I told you the polls were rigged!
[00:17:23.353 --> 00:17:24.694]  I told you!
[00:17:26.155 --> 00:17:27.616]  Again, I'm not crazy.
[00:17:27.736 --> 00:17:29.137]  I'm not a conspiracy theorist.
[00:17:29.217 --> 00:17:30.738]  I don't wear a tinfoil hat.
[00:17:30.918 --> 00:17:32.199]  I live in reality.
[00:17:32.479 --> 00:17:33.880]  I've beaten the brainwashing.
[00:17:34.120 --> 00:17:36.121]  I've broken through the propaganda.
[00:17:36.141 --> 00:17:36.221]  Okay?
[00:17:38.459 --> 00:17:41.461]  All I'm doing is trying to bring you on the team.
[00:17:41.842 --> 00:18:03.579]  I'll tell you, the most amazing thing about this to me is the patriots out there who are true Americans, but didn't really know what was going on, didn't really understand the globalists, didn't really understand propaganda, but they were true patriots, they loved the country, but they just didn't know all this was going on.
[00:18:04.419 --> 00:18:06.261]  And at the beginning of the cycle,
[00:18:07.771 --> 00:18:12.873]  You know, they kind of buy into the brainwashing social patterns because they're just not really engaged.
[00:18:12.893 --> 00:18:14.774]  They're patriots, but they're not really engaged.
[00:18:14.794 --> 00:18:17.075]  They got their own things going on, sports, work, whatever it is.
[00:18:17.095 --> 00:18:23.038]  And they didn't like Trump this entire election cycle.
[00:18:23.158 --> 00:18:26.619]  I have like 10 to 20 friends and family that are the same story.
[00:18:27.240 --> 00:18:30.201]  The entire election cycle, they could never get behind Trump.
[00:18:31.081 --> 00:18:32.662]  They could never get behind Trump.
[00:18:33.242 --> 00:18:34.743]  And then for whatever reason,
[00:18:36.471 --> 00:18:41.095]  It really started Sunday and then it came on strong Monday and Tuesday.
[00:18:41.816 --> 00:18:43.197]  They came over for Trump.
[00:18:43.257 --> 00:18:44.518]  They were texting me for Trump.
[00:18:44.558 --> 00:18:46.720]  They said I voted for Trump today.
[00:18:49.162 --> 00:18:52.705]  And that might be what sent Trump over the edge.
[00:18:54.147 --> 00:18:56.489]  Now Trump is still winning the popular vote.
[00:19:00.188 --> 00:19:02.809]  So, you know, we'll see what happens.
[00:19:02.929 --> 00:19:06.210]  If Hillary Clinton ends up winning the popular vote, I don't think she will.
[00:19:06.710 --> 00:19:08.150]  Maybe that's what they do, though.
[00:19:08.890 --> 00:19:22.434]  They steal the popular vote in favor of Hillary, and then they try to spin that towards some sort of contestion or, I don't know, some sort of narrative or something like that.
[00:19:22.494 --> 00:19:24.134]  So that could be something to keep an eye on.
[00:19:25.875 --> 00:19:27.055]  But I'll tell you what, right now,
[00:19:28.752 --> 00:19:30.913]  Hey, can you pull my screen up here, Marcos?
[00:19:30.993 --> 00:19:31.573]  Is that available?
[00:19:33.755 --> 00:19:38.237]  Right now, folks, Marcos Morales is going to be in the office with us.
[00:19:38.577 --> 00:19:39.597]  Do we need to get the TriCaster?
[00:19:39.637 --> 00:19:40.118]  I know how to do it.
[00:19:40.258 --> 00:19:40.558]  I got it.
[00:19:41.118 --> 00:19:41.518]  Yeah, yeah, yeah.
[00:19:41.538 --> 00:19:41.878]  I got it.
[00:19:42.219 --> 00:19:42.919]  It should be started.
[00:19:42.959 --> 00:19:43.659]  It should be good to go.
[00:19:44.580 --> 00:19:46.301]  See if it's... Yeah, yeah.
[00:19:46.361 --> 00:19:47.561]  Nico came in here and set it up.
[00:19:48.722 --> 00:19:49.302]  Sorry, folks.
[00:19:49.542 --> 00:19:52.083]  I got to come in and troubleshoot some technical difficulties.
[00:19:52.744 --> 00:19:54.905]  We're going to make it so I can share my screen with you.
[00:19:56.491 --> 00:20:00.375]  But right now, the Electoral College... Yeah, Nico said it was running.
[00:20:00.915 --> 00:20:05.359]  The Electoral College... This computer's weird, dude.
[00:20:05.379 --> 00:20:07.501]  279 to 218 for Hillary Clinton.
[00:20:07.521 --> 00:20:09.803]  This is Marcos Morales' mug in front of me, by the way.
[00:20:10.646 --> 00:20:11.407]  He's a good looking guy.
[00:20:11.447 --> 00:20:12.728]  Hey, we're actually on that camera.
[00:20:13.669 --> 00:20:14.610]  Marcos Morales.
[00:20:15.271 --> 00:20:16.632]  Marcos Morales voted Trump.
[00:20:17.273 --> 00:20:18.394]  He's got a beautiful family.
[00:20:18.434 --> 00:20:19.455]  He wants them to have a future.
[00:20:20.156 --> 00:20:21.497]  He's helping me get my screen set up.
[00:20:21.517 --> 00:20:25.542]  But right now, Donald Trump is in the books with 279 electoral votes.
[00:20:25.582 --> 00:20:26.442]  I think he's going to finish with 305.
[00:20:28.243 --> 00:20:39.867]  One thing we're going to do tonight is we're going to compare, I'm going to, we're going to compare basically what happened in the last election to what happened in this election.
