[00:00:00.029 --> 00:00:02.211]  We've got it.
[00:02:30.345 --> 00:02:32.647]  Then we've got Gerald Cilente, very powerful interview.
[00:02:33.027 --> 00:02:34.268]  Roger Stone and Matt Bracken.
[00:02:34.328 --> 00:02:35.429]  And then Jesse James.
[00:02:36.049 --> 00:02:40.733]  And that's something that aired the night before the election on November 7th.
[00:02:41.834 --> 00:02:43.154]  Jesse James doesn't do a lot of interviews.
[00:02:43.175 --> 00:02:45.056]  He's turned on a lot of big, you know, obviously TV shows.
[00:02:45.456 --> 00:02:48.639]  He's been demonized by the media and people really don't know who Jesse James is.
[00:02:49.079 --> 00:02:50.000]  I've known Jesse for...
[00:02:51.223 --> 00:02:52.944]  About five years now, or six years.
[00:02:53.424 --> 00:02:59.466]  Got to be pretty good friends with him, mainly because I lived out in the country, and about a year after I moved out in the country, he moved in next door.
[00:02:59.906 --> 00:03:04.288]  So my daughter is the same age as one of his daughters, and so we got to know each other that way.
[00:03:04.948 --> 00:03:11.351]  And he predicted Trump would win with certainty on that night before broadcast.
[00:03:11.851 --> 00:03:12.991]  And it was a pretty cool interview.
[00:03:13.011 --> 00:03:14.492]  It was about an hour and a half live interview.
[00:03:14.512 --> 00:03:17.073]  We've edited it down to 45 minutes to fit into the hour.
[00:03:18.226 --> 00:03:21.328]  So that's coming up in the fourth hour today.
[00:03:21.928 --> 00:03:30.492]  And then the Sunday rebroadcast is going to be the Sunday after the election, a few days after when I made my predictions about what was going to happen, how they'd try to stop Trump and more.
[00:03:30.532 --> 00:03:33.673]  A lot of it, obviously, has come true, unfortunately, but they have failed.
[00:03:34.414 --> 00:03:40.777]  And then on Monday, we've got a big rebroadcast coming up with Max Keiser, where he was in one day and then in the next day with Adam Curry.
[00:03:41.717 --> 00:03:43.278]  Then Anthony Cumia and Gavin McGinnis.
[00:03:43.878 --> 00:03:44.899]  That is on Monday.
[00:03:46.187 --> 00:03:52.370]  Obviously, if big events take place over the weekend because so much is happening, I'll be on the air whether it's Christmas Day or not.
[00:03:52.990 --> 00:03:57.172]  And I'll be doing live transmissions as well on Facebook Mentions and on YouTube.
[00:03:57.512 --> 00:04:01.694]  It'll be posted once I've gone live, archived at InfoWars.com.
[00:04:01.714 --> 00:04:14.320]  So if something big happens, some hell or high water, if the good Lord is shining on us, I will be on air responding over this holiday weekend because the globalist model is trying to sneak stuff through
[00:04:15.729 --> 00:04:30.837]  Over holidays and over holiday weekends, look for big pardons to be signed, look for more bizarre executive orders to be rammed through as Obama tries to cement his deep-sexing of our republic, his attempt to bankrupt the free market system because the globalists have to compete with that.
[00:04:31.237 --> 00:04:35.399]  So all this and more coming up on this Friday, this Sunday, this Monday, and then I'll be back.
[00:04:36.060 --> 00:04:36.520]  Lord willing.
[00:04:38.618 --> 00:04:41.502]  The Tuesday after, that'll be the 27th.
[00:04:42.103 --> 00:04:46.349]  All right, we're gonna go to break and come back with this mighty retransmission.
[00:04:46.369 --> 00:04:52.538]  I want to thank you, the listeners, everybody else, and thank the great crew, and wish you a great Christmas and holiday coming up this weekend.
[00:05:01.181 --> 00:05:07.104]  Prepping for disaster and societal unrest has now gone so mainstream that even Realtor.com is writing about it.
[00:05:07.264 --> 00:05:16.370]  But the Realtors are still embarrassed to cover the subject and eager to set themselves apart from what they call Uncle Travis' guns and canned foods militia vision of preparedness.
[00:05:16.510 --> 00:05:18.851]  Well, the ants may have the last laugh.
[00:05:19.071 --> 00:05:20.091]  on the grasshoppers.
[00:05:20.251 --> 00:05:23.292]  But the grasshoppers will still sing the tune if they can make money.
[00:05:23.472 --> 00:05:30.053]  But maybe you don't have a Hollywood mansion where you can drop another million dollars to turn your home theater into a radiation-proof bunker.
[00:05:30.193 --> 00:05:34.414]  There are still very effective, low-tech, low-cost things you can do to prepare.
[00:05:34.674 --> 00:05:42.136]  In fact, even realizing that there's a need to prepare and doing anything to act on that realization increases your chances of survival.
[00:05:42.456 --> 00:05:48.537]  Things that you do to prepare for an Armageddon scenario will help you to weather storms, to absorb an economic shock,
[00:05:48.797 --> 00:05:50.558]  Or to protect you from home invasion.
[00:05:50.919 --> 00:05:56.663]  Prepare for the worst case scenario while you educate yourself and others and work for the best case scenario.
[00:05:56.883 --> 00:05:59.285]  Get more information at InfoWars.com.
[00:05:59.785 --> 00:06:00.326]  I'm David Knight.
[00:06:01.457 --> 00:06:03.178]  Electrify your day with Secret 12.
[00:06:03.758 --> 00:06:05.098]  It's like lightning in a bottle.
[00:06:05.339 --> 00:06:08.860]  We all have days in which we just can't seem to perform at the level we'd like to.
[00:06:09.220 --> 00:06:16.963]  InfoWars Live Secret 12 is designed to naturally energize your body and mind with two great tasting and super high quality forms of vitamin B12.
[00:06:17.163 --> 00:06:21.985]  Proper vitamin and nutrient intake is essential to keep your body functioning at optimum levels.
[00:06:22.145 --> 00:06:27.607]  The reality is it's hard to take in the proper amount of vitamins we need each day with our modern diets.
[00:06:27.947 --> 00:06:35.489]  Secret 12 by Infowars Life is an easy way to naturally upgrade your vitamin B12 intake and support your body's natural systems.
[00:06:35.710 --> 00:06:40.171]  It pairs two forms of vitamin B12 into one explosive formula.
[00:06:40.451 --> 00:06:49.294]  Vitamin B12 supports healthy energy levels through red blood cell formation and aiding in the body's natural processes, but it also assists with many other functions of the body.
[00:06:49.474 --> 00:06:52.715]  Electrify your mind and body and take your health to the next level.
[00:06:53.035 --> 00:06:56.697]  Experience the power of Secret 12 at InfoWarsLife.com.
[00:06:56.917 --> 00:06:58.978]  That's InfoWarsLife.com.
[00:07:01.059 --> 00:07:05.261]  Men, give your body the support it needs with InfoWars Life Prostagard.
[00:07:05.801 --> 00:07:09.663]  It's time to start assisting the body in regulating proper prostate balance.
[00:07:10.224 --> 00:07:20.829]  InfoWars Life has set out to bring you formulations that are not only the highest quality out there, but formulas that you can use on a daily basis to give your body the natural herbs and extracts that our experts recommend.
[00:07:21.429 --> 00:07:29.192]  The Prostagard formula does just that, with its mixture of plant-based nutrients and antioxidants that help give your body total support.
[00:07:29.412 --> 00:07:38.415]  It's a hand-selected blend of saw palmetto, lycopene, plant sterols, zinc, vitamin D3, selenium, and copper.
[00:07:38.755 --> 00:07:49.018]  Prostagard is something that the men on the InfoWars crew take every day, and from our research, it's something that men should really be adding to their daily regimen in order to keep their body going at optimal levels.
[00:07:49.518 --> 00:07:52.640]  Now's the time to start naturally supporting your body.
[00:07:52.960 --> 00:07:57.183]  Get Prostagard on your side today, exclusively at Infowarslife.com.
[00:07:57.583 --> 00:07:58.723]  That's Infowarslife.com.
[00:08:16.034 --> 00:08:19.075]  You are either with the Republic or against it.
[00:08:20.976 --> 00:08:26.098]  From the front lines of the Information War, it's Alex Jones.
[00:08:28.218 --> 00:08:31.279]  Now, Jordan Maxwell, a real treat, is going to join us via video Skype.
[00:08:31.319 --> 00:08:41.303]  If you're a radio listener, you can always go to infowars.com forward slash show and find the free video feeds, the free podcast, the Android and iPhone apps and more.
[00:08:41.903 --> 00:08:44.444]  Until, I guess, they kick us off those platforms like they've done Breitbart.
[00:08:45.752 --> 00:08:51.374]  They are now openly in Politico and in the New York Times and every other publication basically calling for us to be silenced.
[00:08:51.954 --> 00:09:00.456]  They've appointed a mail-order diploma company with six employees in Florida and the Snopes couple that has a big fat cat.
[00:09:00.516 --> 00:09:01.316]  So I'm serious.
[00:09:01.336 --> 00:09:05.937]  So that means they will decide what you can visit online via Google or Facebook.
[00:09:05.977 --> 00:09:07.378]  It's all being announced.
[00:09:08.298 --> 00:09:09.558]  So it's an incredible time.
[00:09:09.578 --> 00:09:12.159]  They've even taken Ted Koppel out of deep freeze.
[00:09:13.652 --> 00:09:18.255]  out of his cryogenic toupee and had him come out and attack me.
[00:09:18.716 --> 00:09:24.580]  Ted Koppel, Alex Jones, spreading the manure that fertilizes conspiracy theories all over the internet.
[00:09:25.941 --> 00:09:26.281]  And I love it.
[00:09:26.321 --> 00:09:30.044]  I grew up watching Ted Koppel on Nightline like he was the biggest genius in the world.
[00:09:30.444 --> 00:09:31.485]  But I gotta be honest.
[00:09:32.025 --> 00:09:38.249]  Ted Koppel did not air fake edited audio tapes of me saying Hillary cuts up children and rapes them under a pizzeria.
[00:09:39.030 --> 00:09:43.073]  I was talking about her literally funding the jihadis to kill people in Syria.
[00:09:44.813 --> 00:09:48.876]  And then they know in the 1 minute 18 second clip I say that, they edited it together.
[00:09:48.936 --> 00:09:49.617]  This is criminal.
[00:09:50.217 --> 00:09:55.361]  My lawyers, not just civil, when you're lying about somebody like that to get them hurt, there can be criminal penalties.
[00:09:56.882 --> 00:10:00.345]  But again, I should be very, very proud of this because it means we're having a big effect.
[00:10:00.645 --> 00:10:01.986]  I'm on the opposite of a power trip.
[00:10:02.026 --> 00:10:03.087]  If I'm bouncing off the walls,
[00:10:04.617 --> 00:10:08.181]  As their energy level against us intensifies, God just gives me more energy.
[00:10:09.022 --> 00:10:10.064]  That's the way the universe works.
[00:10:10.084 --> 00:10:11.766]  For every action, there's an equal and opposite reaction.
[00:10:12.126 --> 00:10:17.553]  To have the Communist Chinese, that's who our top people believe it's pointed towards as a state sponsor, because if it's the U.S.
[00:10:17.593 --> 00:10:22.018]  doing it, it's totally illegal, and the Chinese have taken credit for these exact type of attacks in October.
[00:10:22.739 --> 00:10:25.782]  I showed that PC World article, and it appears to be their handiwork.
[00:10:25.822 --> 00:10:27.503]  But they don't want to say that, obviously.
[00:10:28.244 --> 00:10:31.807]  But China takes credit for a lot of this stuff, so we'll see if they do in the next few weeks.
[00:10:31.907 --> 00:10:34.269]  It's the second biggest they've ever seen.
[00:10:34.309 --> 00:10:35.990]  The FBI is obviously involved.
[00:10:36.551 --> 00:10:42.115]  I don't mean just... The FBI is, like, very interested because this is unprecedented.
[00:10:43.637 --> 00:10:45.218]  Close to a terabyte a second.
[00:10:46.493 --> 00:10:47.873]  Doesn't mean our servers have been penetrated.
[00:10:48.553 --> 00:10:49.694]  It's not a hack in that sense.
[00:10:49.734 --> 00:10:54.935]  It's a denial of service using your hijacked computers and hijacked other computer systems.
[00:10:55.675 --> 00:10:58.115]  So that's why we're extending free shipping this entire week.
[00:10:58.135 --> 00:10:58.876]  It wasn't in today.
[00:10:58.896 --> 00:11:05.057]  50% off colloidal silver and up to 30% off on everything else until everything sells out.
[00:11:05.117 --> 00:11:06.117]  It's the end of year.
[00:11:08.297 --> 00:11:10.458]  But again, we go into the black generally.
[00:11:11.682 --> 00:11:20.875]  In the middle of December, it's that last week where you get five, six times the orders you normally do in a day that allows us to have extra money in the new year to hire new people or to expand.
[00:11:22.095 --> 00:11:22.636]  They have hit us.
[00:11:22.716 --> 00:11:27.620]  It's over now $100,000 in loss in four days since this began.
[00:11:27.760 --> 00:11:29.181]  Friday, Saturday, Sunday, yeah, Monday.
[00:11:29.881 --> 00:11:31.403]  Because the sites are up and down.
[00:11:32.984 --> 00:11:34.045]  It's very sustained.
[00:11:35.005 --> 00:11:42.031]  And again, these attacks are so huge that they can virtually turn on 10,000 servers.
[00:11:42.631 --> 00:11:47.555]  And yesterday they went, look, we got over 1,000 servers in big cloud systems.
[00:11:47.775 --> 00:11:48.656]  Nothing's ever beaten this.
[00:11:48.676 --> 00:11:49.697]  There's no reason to go bigger.
[00:11:50.779 --> 00:11:52.501]  They said, if it beats this, it's the biggest ever.
[00:11:53.101 --> 00:11:54.422]  Today, it went down again.
[00:11:55.964 --> 00:11:57.185]  And they're like, okay, we'll go 1,000.
[00:11:57.605 --> 00:12:05.152]  So, it's a major government sponsor, and these guys are very private.
[00:12:05.172 --> 00:12:08.595]  Some of these guys are like presidents and things and vice presidents at major companies.
[00:12:09.396 --> 00:12:14.741]  And we're talking people that do Time Warner Security Nationwide, the people that do, you name it.
[00:12:14.761 --> 00:12:16.843]  I mean, there's only three of these companies.
[00:12:17.682 --> 00:12:20.063]  And they, you know, we have confidentiality agreements with them, obviously.
[00:12:20.083 --> 00:12:22.943]  I mean, they've turned stuff on for us nobody even knows about.
[00:12:23.403 --> 00:12:26.124]  That's why I shouldn't get into any of this.
[00:12:26.164 --> 00:12:31.005]  But let's just say they've turned stuff on for this that other people don't even get access to.
[00:12:32.066 --> 00:12:32.646]  Because here's the deal.
[00:12:32.706 --> 00:12:33.546]  They don't want to get beat.
[00:12:34.266 --> 00:12:36.687]  If they let the Chinese beat this, everybody's vulnerable.
[00:12:36.887 --> 00:12:38.007]  So we're now the test case.
[00:12:38.047 --> 00:12:40.228]  I mean, folks have got their schmores out.
[00:12:40.628 --> 00:12:41.268]  They've got their
[00:12:42.534 --> 00:12:43.935]  They've got their marshmallows out.
[00:12:44.235 --> 00:12:46.116]  They are, this is a big party right now.
[00:12:46.596 --> 00:12:48.498]  Guys have been up 48 hours, you name it.
[00:12:48.738 --> 00:12:50.259]  The big brains are being brought in.
[00:12:50.559 --> 00:12:51.680]  And this is all war game.
[00:12:52.040 --> 00:12:52.840]  This is what this is.
[00:12:52.880 --> 00:12:56.262]  This is the biggest attack since October, which was the biggest ever.
[00:12:57.863 --> 00:13:00.285]  And it's not pointed at anybody, but us.
[00:13:02.645 --> 00:13:06.909]  I mean, just in the tech world because of this, we're going to get all the top hackers tuning in now.
[00:13:06.949 --> 00:13:08.990]  I mean, this is like celebrity level stuff.
[00:13:09.210 --> 00:13:10.231]  People ask why I'm so happy.
[00:13:10.692 --> 00:13:13.074]  I'm being congratulated by all the top people right now.
[00:13:13.634 --> 00:13:14.495]  I mean, this is a great honor.
[00:13:16.411 --> 00:13:22.395]  They said these attacks are 50 times what Trump was under, and he has a similar system in the same group we have, by the way.
[00:13:22.895 --> 00:13:24.496]  Not supposed to know that, but it's true.
[00:13:25.197 --> 00:13:28.819]  So they're definitely logarithmically upping things, so we're going to break that down.
[00:13:29.119 --> 00:13:31.721]  Infowarslife.com, infowarsstore.com.
[00:13:32.181 --> 00:13:34.923]  In their face, let's let them know that we're going to get that capital back.
[00:13:35.163 --> 00:13:36.144]  We're going to expand in the new year.
[00:13:36.164 --> 00:13:37.285]  I want to thank you all for your support.
[00:13:37.305 --> 00:13:38.766]  You can also call toll-free 888-253-3139.
[00:13:38.786 --> 00:13:41.948]  We've only got five or six people answering the phones here.
[00:13:43.729 --> 00:13:48.371]  At night, it rolls over an answering service that can take even more orders of operators after five o'clock central.
[00:13:48.411 --> 00:13:52.192]  But if it does roll over, it'll go over to that group during the day.
[00:13:52.372 --> 00:13:54.293]  But even if they're busy, leave your name and number.
[00:13:54.313 --> 00:13:55.633]  We'll call you back within the hour.
[00:13:55.653 --> 00:13:58.134]  I want to thank you for your support.
[00:13:58.154 --> 00:14:05.597]  888-253-3139 or infowars.com forward slash newsletter to sign up for our free newsletter so we can send you articles and videos.
[00:14:05.657 --> 00:14:08.578]  Even if they shut the sites down, I can directly communicate with you.
[00:14:09.687 --> 00:14:11.908]  You can also write to us and buy the products or make a donation.
[00:14:11.928 --> 00:14:12.909]  Because here's the deal.
[00:14:12.989 --> 00:14:14.169]  It's hard to crack this nut here.
[00:14:15.330 --> 00:14:17.431]  Biggest problem getting this news out is having the platform.
[00:14:17.471 --> 00:14:18.011]  We're doing it.
[00:14:18.251 --> 00:14:19.372]  We're beating them now.
[00:14:19.392 --> 00:14:21.413]  Even though they stacked the deck against us.
[00:14:22.093 --> 00:14:24.094]  85 million viewers and listeners the week of the election.
[00:14:24.755 --> 00:14:25.635]  40 million is our new low.
[00:14:25.995 --> 00:14:26.255]  41 million.
[00:14:26.576 --> 00:14:27.316]  They're freaked out.
[00:14:27.376 --> 00:14:28.076]  They now admit it.
[00:14:28.597 --> 00:14:31.298]  I've got stacks of news here admitting, okay, Alex is bigger than the New York Times.
[00:14:31.318 --> 00:14:32.699]  What do we do?
[00:14:32.719 --> 00:14:33.539]  Do we shut him down?
[00:14:33.579 --> 00:14:34.219]  Do we sue him?
[00:14:34.259 --> 00:14:34.900]  Do we arrest him?
[00:14:36.101 --> 00:14:37.042]  Do we pull his sponsors?
[00:14:37.062 --> 00:14:38.062]  Will he sell funds?
[00:14:38.762 --> 00:14:39.863]  Well, you call in the Chinese.
[00:14:40.323 --> 00:14:40.784]  Communist.
[00:14:41.124 --> 00:14:41.824]  P.O.
[00:14:42.384 --> 00:14:44.586]  Box 19549, Austin, TX 78760.
[00:14:44.866 --> 00:14:45.066]  P.O.
[00:14:45.106 --> 00:14:47.447]  Box 19549, Austin, TX 78760.
[00:14:48.228 --> 00:14:52.810]  Now, joining us is a man I want to invite back anytime he wants in the new year for two hours.
[00:14:54.171 --> 00:14:59.834]  He's a hard guy to get on, Jordan Maxwell, and he's been through a lot of hacking himself and a lot of persecution.
[00:14:59.854 --> 00:15:02.976]  We're not going to get into that today, but believe me, when you're over the target,
[00:15:05.072 --> 00:15:06.033]  It certainly happens.
[00:15:06.634 --> 00:15:08.175]  And I just had his bio here in front of me.
[00:15:08.876 --> 00:15:12.059]  He's a best-selling author, researcher, JordanMaxwellShow.com.
[00:15:12.459 --> 00:15:14.281]  He's doing his own show now, which is great.
[00:15:15.042 --> 00:15:18.265]  Getting into hidden meanings, the Illuminati, the master plan.
[00:15:18.365 --> 00:15:26.232]  And today, he wants to get into why Democrats are so angry, why there's a bigger movement going on around the world, how they manipulate words.
[00:15:26.312 --> 00:15:27.834]  I want to ask him, too, because he's a big linguist.
[00:15:29.025 --> 00:15:30.026]  It's how they define things.
[00:15:30.446 --> 00:15:32.147]  Hillary says you are now the alt-right.
[00:15:32.567 --> 00:15:34.368]  Even liberals that oppose her are now the alt-right.
[00:15:34.688 --> 00:15:37.330]  How they say we're fake news when they're the admitted fake news.
[00:15:37.690 --> 00:15:40.512]  And how we just accept how they define reality.
[00:15:40.532 --> 00:15:43.173]  But we're now approaching this point where that isn't happening.
[00:15:44.474 --> 00:15:45.595]  Here's an example of what Jordan does.
[00:15:45.855 --> 00:15:48.076]  We're called human resources since the 60s.
[00:15:48.556 --> 00:15:49.097]  Not humans.
[00:15:49.137 --> 00:15:50.097]  You go research it.
[00:15:50.718 --> 00:15:54.360]  Under eugenics and bioethics, human resources can be killed.
[00:15:55.080 --> 00:15:55.841]  And it's in the U.S.
[00:15:55.881 --> 00:15:56.201]  Code.
[00:15:56.782 --> 00:15:58.424]  So I'm going to skip this break to give him more time.
[00:15:58.904 --> 00:16:04.771]  Jordan Maxwell of JordanMaxwellShow.com joining us as we get ready to finish up 2016.
[00:16:05.672 --> 00:16:12.659]  He's been predicting the incredible turmoil that's coming, what's happening, but also the awakening to counter that, which the Illuminati will try to
[00:16:13.300 --> 00:16:26.850]  Takeover, but it's always a race where the Bible says get behind me Satan The devil's always or that system that calls itself the devil for always trying to counterfeit what the human mind develops That's what we've always got to be trailblazing to get ahead of it.
[00:16:26.890 --> 00:16:35.076]  That's my view But till the bottom of the hour, you've got the floor before I even interrupt or I will Jordan get rolling here With with where we are in history.
[00:16:35.316 --> 00:16:35.957]  Thanks for joining us
[00:16:36.749 --> 00:16:39.610]  Well, thank you, Alex, for allowing me to be on.
[00:16:40.950 --> 00:16:45.792]  Boy, there are so many things I want to talk about because everything you said is exactly correct.
[00:16:45.892 --> 00:16:48.733]  I mean, we're under attack as Americans.
[00:16:49.053 --> 00:16:50.814]  This whole country is under attack.
[00:16:51.334 --> 00:16:52.915]  And the reason why is very simple.
[00:16:52.955 --> 00:16:56.636]  If you don't take down the biggest guy on the block, then you don't have anything yet.
[00:16:57.356 --> 00:17:04.241]  And so this new world order, most of the people around the world have no idea what's going on, so they're very easy to knock over.
[00:17:04.761 --> 00:17:20.371]  But America has always been on the forefront of intellectual and education and knowledge, technology, so unless you can destroy this base of resistance to tyranny, then you haven't done anything.
[00:17:20.431 --> 00:17:24.774]  That's why they are continuing to attack America, because America
[00:17:25.414 --> 00:17:35.161]  Is the only country left that offers freedom and liberty and justice for all and all of that kind of ideas and thinking that came out of the Renaissance.
[00:17:35.261 --> 00:17:40.085]  And so, yeah, you're right that we are under attack.
[00:17:40.745 --> 00:17:48.671]  The point I wanted to make about, well, let me first say that this whole thing about the Democratic
[00:17:49.292 --> 00:17:53.616]  The people falling out of their chairs because of the election.
[00:17:54.177 --> 00:18:07.951]  First of all, you need to understand that all communist countries officially are referred to as democratic republics, like the North Korean Democratic Republic of North Korea, the Democratic Republic of
[00:18:08.571 --> 00:18:11.075]  Cuba, the Democratic Republic of China.
[00:18:11.495 --> 00:18:13.658]  It's always a Democratic Republic.
[00:18:13.718 --> 00:18:14.660]  Of the Congo?
[00:18:15.200 --> 00:18:16.642]  Of the Congo, exactly.
[00:18:17.103 --> 00:18:18.164]  It's all around the world.
[00:18:18.264 --> 00:18:21.088]  Any communist country is always a Democratic.
[00:18:21.108 --> 00:18:24.292]  They counterfeited our original republic system, but it's a total joke.
[00:18:24.981 --> 00:18:50.182]  Exactly, and this is why in the book Fire in the Minds of Men, James Billington, who is today the Chief Librarian for the Library of Congress, this is no slouch, Chief Librarian for the Library of Congress, wrote a book called Fire in the Minds of Men, in which he explained this whole idea of calling things democratic.
[00:18:50.885 --> 00:18:55.790]  And it came out of the old 1840s with the communist revolution in 1848, the communist movement, etc.
[00:19:01.877 --> 00:19:10.804]  We need to understand that when you use the word democratic today, it does not mean the people's democratic thinking from the Grecian Empire.
[00:19:10.884 --> 00:19:16.669]  We're talking about corporate democracy, which is actually today called communism.
[00:19:17.170 --> 00:19:22.754]  Sure, so we're not talking about a constitutional republic like ours, the first and pretty much only.
[00:19:22.774 --> 00:19:23.154]  No, not at all.
[00:19:23.174 --> 00:19:29.620]  We're talking about a democratic republic, which means a politburo, a secretariat, a totally staged event.
[00:19:30.236 --> 00:19:51.781]  Precisely, and that's exactly why today the communist movement throughout the world is absolutely elated when Obama was made president, because finally, they finally got a full-blown Marxist-Leninist Soviet communist, old-school Soviet communist
[00:19:52.781 --> 00:19:54.082]  ...regime in America.
[00:19:54.102 --> 00:20:01.604]  Now, and it said, even the Communist publication said, boy, now it's time to really destroy this country big time.
[00:20:01.684 --> 00:20:02.645]  Well, that's what happened.
[00:20:02.805 --> 00:20:18.971]  And so, you've seen, because I've sent you some pictures of the advertisement for Hillary Clinton talking and using Communist terms and symbols and... Oh, they even use the classic Communist paintings where it shows her face and other faces, and it's the exact same iconography.
[00:20:20.229 --> 00:20:20.869]  Absolutely.
[00:20:20.949 --> 00:20:30.298]  So you need to understand that democracy today in America is not a people's democracy where people matter.
[00:20:31.580 --> 00:20:34.983]  It's a corporate democracy under world communism.
[00:20:35.223 --> 00:20:37.766]  So that's so much for the Communist Party.
[00:20:38.907 --> 00:20:42.269]  And the Democratic Party in America.
[00:20:42.810 --> 00:20:50.296]  But you need to also, in relation to words, if you were, I'm going to give you an example.
[00:20:50.696 --> 00:21:02.786]  If you have a two-story building and you're going to put a lot of weight on the second floor, the first thing you need to do is go downstairs, get on a ladder with a building inspector,
[00:21:04.031 --> 00:21:09.793]  And look at the foundation of the floor that you're going to build on to see if it's going to hold that kind of weight.
[00:21:10.474 --> 00:21:15.096]  And so what you're doing is you're standing under the foundation that you're going to build on.
[00:21:15.116 --> 00:21:17.677]  This is where we get our word understanding.
[00:21:18.217 --> 00:21:22.379]  Because you're understanding or standing under what you're hearing.
[00:21:22.419 --> 00:21:24.340]  But we never learn the basics of things.
[00:21:24.400 --> 00:21:27.481]  We don't recognize classical tyranny when it's in our face.
[00:21:28.061 --> 00:21:32.287]  Exactly, and it's incredible because that's the way we've been taught.
[00:21:32.828 --> 00:21:35.892]  We've been taught what to think, not how to think.
[00:21:36.758 --> 00:21:46.382]  So and if you if you have a large package, for instance, if you have a large package and you want to ship it, you go out in the garage, you get some rope and you tie up the package and that's good enough.
[00:21:46.602 --> 00:21:57.466]  But if you're going to take that same rope and tie it off on the end of a 10 story building and hang on it, that you better check the integrity of that rope before you go hanging yourself on it.
[00:21:58.226 --> 00:21:59.566]  And so that's what I'm saying.
[00:21:59.626 --> 00:22:01.327]  And what is the integrity of what we've seen?
[00:22:01.367 --> 00:22:01.667]  Zero.
[00:22:01.767 --> 00:22:05.368]  And I want you to get into definitions, which you're the master of, to get people thinking.
[00:22:05.608 --> 00:22:09.350]  But just getting into your first point, what do you make of this whole election?
[00:22:09.390 --> 00:22:12.571]  Because, I mean, I want to ask you, why do you think I've been allowed to operate?
[00:22:12.611 --> 00:22:15.572]  And then now the attacks are getting exponentially more intense.
[00:22:15.972 --> 00:22:17.952]  There is clearly a global awakening happening.
[00:22:17.972 --> 00:22:19.093]  They're trying to hijack it.
[00:22:19.113 --> 00:22:26.375]  But if you look at Brexit, if you look at Italy starting to pull out, Spain starting to break up, Reykjavik, Iceland, what's happening in Brazil.
[00:22:26.795 --> 00:22:30.076]  There is a global awakening to all of this.
[00:22:30.437 --> 00:22:35.479]  As world governments announced, they never thought that people would listen to you and I, but they did.
[00:22:35.539 --> 00:22:37.720]  They did listen to Ron Paul and countless others.
[00:22:38.620 --> 00:22:41.961]  But I mean, I know you're a truest.
[00:22:41.981 --> 00:22:43.342]  I mean, you'll just tell us what you really think.
[00:22:43.702 --> 00:22:45.063]  Not an optimist, not a pessimist.
[00:22:45.423 --> 00:22:48.784]  But Jordan Maxwell, you talk about why are the Democrats so angry.
