[00:00:21.303 --> 00:00:23.445]  Waging war on corruption.
[00:03:58.205 --> 00:03:59.145]  We're staying with the EU.
[00:03:59.165 --> 00:04:01.506]  Let's open the borders to Islam's invasion.
[00:04:02.107 --> 00:04:04.128]  The EU bureaucrats have allied with Islam.
[00:04:04.408 --> 00:04:05.328]  That is not rhetoric.
[00:04:05.488 --> 00:04:06.589]  This is actually happening.
[00:04:07.893 --> 00:04:15.738]  I used to hear this from Pentagon people 15 years ago, and I'd say, you guys are paranoid, it's crazy, you know, this clash of civilizations is bad news, you're gonna stir this up.
[00:04:16.298 --> 00:04:22.082]  Well, the Pentagon's not bad, they're the ones fighting it, but the globalists above it are the ones that have stirred it up, and let me tell you, it's on.
[00:04:23.363 --> 00:04:35.311]  You're gonna see more and more of these attacks, they're gonna get more and more frequent, and it was incredible last night, we have it in live-time video during the broadcast, trying to upload videos that we'd shot live, sections,
[00:04:36.687 --> 00:04:43.509]  Facebook would not let you put in any words about Islamic terror, anything, in the descriptions.
[00:04:44.109 --> 00:04:45.669]  In live time, just wouldn't let you put it.
[00:04:45.890 --> 00:04:58.033]  So it's not just the President tells you what words to use now, and no one will say Islamic terror, now they won't let you, just like an iPhone won't let you say a cuss word or whatever?
[00:05:00.021 --> 00:05:02.004]  You try to say the F word, it puts the word duck in.
[00:05:02.384 --> 00:05:05.368]  Now the AI is controlling everything in live time.
[00:05:05.829 --> 00:05:08.051]  This is information warfare against us.
[00:05:09.980 --> 00:05:22.249]  We're selling a product, DNA Force, that is the very best nutraceutical that we can produce, that similar formulas are being taken by the Japanese for $400 to $600 for the same dose.
[00:05:22.590 --> 00:05:25.092]  We're doing 25% off on DNA Force.
[00:05:25.432 --> 00:05:27.894]  This is the ultimate, in my view, nutraceutical.
[00:05:28.054 --> 00:05:30.956]  Dr. Group, you took years for you to develop DNA Force for us.
[00:05:31.316 --> 00:05:36.540]  It's been something that I've been working on for a long time, Alex, because I think it's very, very important.
[00:05:36.761 --> 00:05:39.022]  We are 100 trillion cells in our body.
[00:05:39.062 --> 00:05:39.743]  That's what we are.
[00:05:39.943 --> 00:05:47.210]  So when you look at the aging process, or you look at the disease process, what you're really looking at is what's happening inside the cells.
[00:05:47.471 --> 00:05:53.457]  What the aging process is, is when the cell replicates, we lose a little bit of our telomeres.
[00:05:53.597 --> 00:05:56.720]  Telomeres are the little cups on the end of our chromosomes.
[00:05:56.880 --> 00:05:58.302]  And when it runs out, you start dying.
[00:05:58.462 --> 00:06:07.210]  We knew that the aging process is due to a free radical attack on the mitochondria of the cell, which decreases the telomeres.
[00:06:07.290 --> 00:06:09.592]  So the first thing was, what can we use?
[00:06:09.672 --> 00:06:17.459]  What herbs and what substances that are all natural to prevent and to block the free radical damage to the cells?
[00:06:17.699 --> 00:06:38.026]  And what we did with that was use certain compounds like the terastil bean, the CoQ10, and the second thing that we wanted to do actually was rebuild and give the nutrients necessary for rebuilding the mitochondria so the next time the cell replicates, it's a stronger than it was before.
[00:06:38.166 --> 00:06:42.309]  We chose the PQQ because it has over 175 different clinical trials.
[00:06:42.489 --> 00:06:45.391]  It's one of the most effective substances in the world.
[00:06:45.451 --> 00:06:47.012]  It works like an antioxidant.
[00:06:47.112 --> 00:06:52.536]  It works to repair nerve growth factor, which has been proven in clinical trials.
[00:06:52.556 --> 00:06:55.658]  That's why we have so many five-star reviews.
[00:06:55.838 --> 00:06:56.438]  I take this.
[00:06:56.558 --> 00:07:01.602]  This is the product that I take and live by because it really is an attack on our cells.
[00:07:02.022 --> 00:07:08.146]  Not only did we include the PQQ, but we wanted to look at what's going to enhance the effects.
[00:07:08.246 --> 00:07:11.347]  What's going to make this even better, stronger?
[00:07:11.607 --> 00:07:17.568]  We have the P40 pomegranate extract, which is high in polyphenols, which helps repair the cells.
[00:07:17.728 --> 00:07:19.008]  We have the arlipoic acid.
[00:07:19.028 --> 00:07:20.588]  We even have astragalus in there.
[00:07:20.628 --> 00:07:24.309]  We have enzymes in there, which all cells function with enzymes.
[00:07:24.569 --> 00:07:27.950]  But what we need is we need the cells to be hydrated.
[00:07:28.170 --> 00:07:33.671]  And with the fulvic acid has been shown to actually pull water and to help water come into the cell.
[00:07:33.691 --> 00:07:34.811]  That passes it through the barrier.
[00:07:35.151 --> 00:07:37.952]  That passes it through the barrier and it helps with hydration.
[00:07:38.032 --> 00:07:40.333]  So this is a formula to deliver the maximum amount.
[00:07:40.613 --> 00:07:43.094]  It's in powder form so it's more absorbable.
[00:07:43.294 --> 00:07:44.294]  How many do you take a day?
[00:07:44.354 --> 00:07:44.814]  When do you take?
[00:07:45.114 --> 00:07:47.535]  I personally take three capsules every single day.
[00:07:47.595 --> 00:07:49.516]  Sometimes I'll take three capsules twice a day.
[00:07:49.656 --> 00:07:52.317]  I've noticed a tremendous difference with anxiety.
[00:07:52.657 --> 00:07:54.857]  I try to keep myself calm with meditation.
[00:07:55.217 --> 00:07:59.639]  Infowarslife.com 25% off while supplies last and the profit we make
[00:08:00.459 --> 00:08:01.240]  We fight the Globals.
[00:08:01.260 --> 00:08:02.961]  We fight the New World Order.
[00:08:02.981 --> 00:08:07.303]  25% off DNA Force and so much more at InfoWarsLive.com or 888-253-3139.
[00:08:07.363 --> 00:08:08.144]  You want answers?
[00:08:08.204 --> 00:08:08.984]  Well, so does he.
[00:08:09.024 --> 00:08:21.992]  Live from the InfoWars.com studios, it's Alex Jones.
[00:08:55.327 --> 00:09:00.550]  The globalists are setting up a planetary system of total control.
[00:09:01.891 --> 00:09:10.977]  They are allied with the communist Chinese and with the Islamists in the Middle East, run by the Saudi Arabian Wahhabis.
[00:09:12.037 --> 00:09:26.002]  If you control China with a billion, three hundred million people, you control the economic destiny of the world, and now to a great extent, the military destiny, and the power is being transferred in a double cross by the globalists to China.
[00:09:26.022 --> 00:09:27.122]  That is my own analysis.
[00:09:27.522 --> 00:09:28.903]  I've been studying it for decades.
[00:09:29.543 --> 00:09:35.945]  Undoubtedly, the transfer is being made long term, probably 20, 30 years, but the transfer is being made.
[00:09:35.985 --> 00:09:37.045]  The globalists have admitted that.
[00:09:37.345 --> 00:09:38.646]  They call it the Chinese century.
[00:09:39.867 --> 00:09:42.609]  What it is, is the dehumanization century.
[00:09:43.510 --> 00:09:46.273]  The new century of total tyranny.
[00:09:47.474 --> 00:10:02.289]  But if you control the Middle East with the Wahhabist and Saudi Arabia that's geographically right in the middle, and you control 80% of Islam that is Sunni based, that again comes right out of Saudi Arabia,
[00:10:03.368 --> 00:10:17.397]  You can then control East Asia, Central Asia, Eurasia, Eastern Europe, much of Northern Africa, Eastern Africa, down into Central Africa.
[00:10:20.039 --> 00:10:22.180]  And then we've got Islamic seed pods.
[00:10:23.405 --> 00:10:24.366]  Invasion ships?
[00:10:24.926 --> 00:10:27.308]  I mean, that's what this is like, is an alien invasion, folks.
[00:10:27.929 --> 00:10:36.856]  Being set down in all our major cities, they're buying off our leadership, they're moving in with political correctness to censor our speech, they're installing their Islamic mayors.
[00:10:37.676 --> 00:10:40.839]  This is not just a clash of civilizations.
[00:10:41.199 --> 00:10:52.388]  The deal's been made to kill the West and to shut down true liberalism, and it's being orchestrated by the so-called liberals, who are nothing but corporate fascists.
[00:10:54.224 --> 00:10:57.568]  A lot of real liberals and academics would call them neo-liberals.
[00:10:58.549 --> 00:11:01.673]  But this is very, very serious.
[00:11:01.753 --> 00:11:13.967]  And they've moved their timetable up because they know Europe's waking up to globalism, Africa's waking up to globalism, Latin America's waking up to globalism, the different sectors of Asia are waking up to globalism, Russia is in full
[00:11:15.120 --> 00:11:16.801]  Resistance to globalism right now.
[00:11:17.141 --> 00:11:27.065]  That does not mean Russia isn't a predator group and doesn't have its own corruption, but it's old-fashioned, male-driven, strongman, gangster stuff.
[00:11:28.065 --> 00:11:30.686]  It's completely different than what we are dealing with right now.
[00:11:30.906 --> 00:11:34.948]  We're dealing with globalists launching an AI takeover.
[00:11:36.772 --> 00:11:48.458]  The Russians are banning GMO, throwing it out of their country, saying it's a genetic takeover, economic warfare, saying carbon taxes are a world government takeover, meant to destroy the nation-state and the family and bring down the West.
[00:11:48.478 --> 00:11:50.559]  Say what you want about the Russians.
[00:11:50.719 --> 00:11:53.001]  By the month, they become this broadcast.
[00:11:54.141 --> 00:11:58.403]  And there's been articles written that, like, Russian leadership's turning into Alex Jones.
[00:11:58.764 --> 00:12:00.925]  Nobody's turning into Alex Jones, okay?
[00:12:01.505 --> 00:12:02.385]  I have eyeballs.
[00:12:03.026 --> 00:12:04.006]  I know what's going on.
[00:12:04.226 --> 00:12:04.827]  I have a brain.
[00:12:05.956 --> 00:12:07.517]  I'm seeing the same thing Russia's seeing.
[00:12:08.438 --> 00:12:10.159]  You'd have to be a moron not to see it.
[00:12:12.221 --> 00:12:14.482]  And I'm not lionizing Russia in this whole thing.
[00:12:14.802 --> 00:12:17.745]  I'm explaining to you they're paying people to have kids.
[00:12:17.805 --> 00:12:19.025]  They're exposing world government.
[00:12:19.226 --> 00:12:21.247]  They're blocking the anti-family agenda.
[00:12:21.627 --> 00:12:30.113]  They are exposing the radical Jihad forces of Saudi Arabia being funded by the traitors that have taken over our nations.
[00:12:32.455 --> 00:12:34.837]  So that's basically how the chess pieces sit.
[00:12:37.469 --> 00:12:45.392]  The Navy SEAL, the best-selling author, the researcher, who's a very humble man, became highly recommended by people I trust at the Pentagon.
[00:12:46.693 --> 00:12:48.153]  Mr. Bracken is going to be joining us.
[00:12:48.193 --> 00:12:53.656]  He warned two years ago of the Tet-2 offensive that he believed would start being launched in 2016.
[00:12:54.056 --> 00:12:56.377]  An Islamic Tet offensive.
[00:12:57.277 --> 00:12:58.758]  And it's definitely here now.
[00:12:59.892 --> 00:13:03.054]  We have told you this is a war on Western civilization.
[00:13:03.915 --> 00:13:07.578]  Now that's been adopted by Newt Gingrich, Bill O'Reilly and Fox News.
[00:13:08.098 --> 00:13:11.481]  Again, not bragging, we're just pointing out we know what we're dealing with.
[00:13:13.662 --> 00:13:22.329]  CNN, MSNBC, ABC News, the New York Times, all of them will not say Islamic terror.
[00:13:22.789 --> 00:13:24.790]  And our article is up on InfoWars.com.
[00:13:24.851 --> 00:13:25.711]  It needs to go viral.
[00:13:25.991 --> 00:13:29.174]  Media blames truck, not terrorist or Islam.
[00:13:30.623 --> 00:13:43.126]  For the Nice attack that's killed 83 with more than 50 fighting for their lives right now and a man on a motorcycle tried to drive up to the side and climb in and stop him a la Road Warrior and got killed.
[00:13:43.546 --> 00:13:48.367]  There were a lot of heroes over there and a lot of men that tried to get into the truck but they were shot by this guy.
[00:13:48.687 --> 00:13:51.327]  Oh, you have total gun ban in France but this guy had a gun.
[00:13:51.627 --> 00:13:53.708]  The jihadis always have a gun because they're bringing them in.
[00:13:55.928 --> 00:13:59.709]  Just like the last mastermind of the theater attack was a migrant.
[00:14:01.459 --> 00:14:04.641]  Whose new job, once he got into France a year before, was bringing in more migrants.
[00:14:04.922 --> 00:14:07.544]  Just like the nightclub shooter at Pulse nightclub.
[00:14:08.324 --> 00:14:12.747]  His father-in-law runs a major program bringing in the refugees.
[00:14:12.847 --> 00:14:15.429]  And there's a new story out at InfoWars.com.
[00:14:15.449 --> 00:14:16.550]  It's from Breitbart.com.
[00:14:17.431 --> 00:14:22.675]  Hillary wants to bring in a million, quote, Islamic refugees in the first year.
[00:14:25.066 --> 00:14:26.368]  See, this is how it always works.
[00:14:26.888 --> 00:14:28.230]  They tell you it's 10,000, it's 100,000.
[00:14:28.310 --> 00:14:30.672]  When they tell you it's 100,000, it's a million.
[00:14:31.013 --> 00:14:32.695]  When they tell you it's a million, it's 5 million.
[00:14:32.935 --> 00:14:34.296]  We've seen the metric in Europe.
[00:14:34.356 --> 00:14:36.319]  Just two years ago, they were saying it was 100,000.
[00:14:36.359 --> 00:14:37.820]  It was 2 million then.
[00:14:37.840 --> 00:14:39.362]  It's 5 million now admitted.
[00:14:39.382 --> 00:14:40.063]  Comprende?
[00:14:48.533 --> 00:14:56.475]  And folks, they are bringing in military-age men in every photo, in every video, in NATO and Interpol's own admissions.
[00:14:56.495 --> 00:15:03.636]  80% are military-age men, and almost all of the Syrian passports are fake.
[00:15:04.356 --> 00:15:05.236]  And they're just let in.
[00:15:05.416 --> 00:15:06.797]  They're not Syrians.
[00:15:08.097 --> 00:15:14.518]  These are the invasion force that entered Syria, like the Huns or the Mongols.
[00:15:14.798 --> 00:15:16.819]  You have the military force goes in with these
[00:15:18.203 --> 00:15:24.385]  Sunni invasions, they've done it all over the Middle East.
[00:15:24.405 --> 00:15:31.927]  115 years ago, in 1901, the House of Saad controlled 200 square miles in the middle of Saudi Arabia.
[00:15:33.708 --> 00:15:35.788]  A few years later, they controlled all of Saudi Arabia.
[00:15:36.709 --> 00:15:41.550]  By 1932, 33, excuse me, they had control of the entire Middle East.
[00:15:46.544 --> 00:15:47.084]  This is what they do.
[00:15:47.325 --> 00:15:51.108]  They go in with the forces and behind them come the men, women, and the children.
[00:15:52.029 --> 00:15:54.031]  Like locusts, they just steal everything.
[00:15:54.892 --> 00:15:55.692]  Murder everyone.
[00:15:56.013 --> 00:15:57.054]  With Hillary funding them.
[00:15:57.694 --> 00:16:02.078]  With all the sick, weird, freakazoid Hillary supporters just loving it.
[00:16:02.499 --> 00:16:03.760]  Oh, Christians are being murdered?
[00:16:03.900 --> 00:16:04.440]  Good!
[00:16:04.520 --> 00:16:08.024]  These are evil people that know they're allied with their muscle.
[00:16:08.877 --> 00:16:17.962]  And they hate America and the free market and the Second Amendment so much, the average liberal I've talked to actually knows this, and can't wait to see the West fall.
[00:16:19.002 --> 00:16:22.844]  These are the anti-liberals, and as an enemy, they call themselves liberals.
[00:16:22.864 --> 00:16:24.285]  You've got to understand this, folks.
[00:16:24.705 --> 00:16:25.766]  Everything is upside down.
[00:16:26.466 --> 00:16:27.807]  Liberal means you keep more money.
[00:16:28.147 --> 00:16:30.689]  Liberal means you can raise your children as you see fit.
[00:16:30.809 --> 00:16:32.509]  Liberal means you have private property rights.
[00:16:32.830 --> 00:16:35.551]  Liberal means you can practice whatever religion you want as long as you don't harm others.
[00:16:36.051 --> 00:16:36.912]  Liberal means
[00:16:38.789 --> 00:16:41.790]  You can live your own life and have a right to self-defense.
[00:16:42.290 --> 00:16:42.890]  That's liberal.
[00:16:43.930 --> 00:16:47.551]  Real feminism is a woman being able to be armed and protecting herself.
[00:16:48.331 --> 00:16:54.392]  Under the state-run feminism, it's incredibly weak, chip-on-the-shoulder women whose husband is the state.
[00:16:56.913 --> 00:16:58.153]  Now, I'm going to go over these numbers.
[00:16:58.173 --> 00:16:59.053]  I'm going to talk about this.
[00:16:59.093 --> 00:17:02.514]  We have the picture of this individual now.
[00:17:03.783 --> 00:17:13.226]  The first supposed image of him, and we'll put that up on screen from his ID, they're calling him a Frenchman who's from Tunisia.
[00:17:14.666 --> 00:17:19.107]  And he's a madman on a rampage with an 18-wheeler.
[00:17:21.728 --> 00:17:25.889]  No, he is an Islamicist.
[00:17:26.069 --> 00:17:27.950]  So here, I'll just go to Drudge Report right here.
[00:17:29.710 --> 00:17:36.135]  And I'll go right here where it says first photos of the individual, and we'll just click on that.
[00:17:37.175 --> 00:17:39.517]  And everybody can then see what the fella looks like.
[00:17:40.838 --> 00:17:54.688]  But continuing here, ladies and gentlemen, we have the media, again, trying to spin all of this.
[00:17:58.129 --> 00:18:00.852]  And behave like it's not another Islamic attack.
[00:18:02.674 --> 00:18:04.276]  But the big issue here...
[00:18:05.905 --> 00:18:08.947]  Is for everyone to understand there is a method to this madness.
[00:18:08.967 --> 00:18:10.447]  They intend to let these people attack.
[00:18:10.567 --> 00:18:12.929]  They intend to condition us to allow them to attack.
[00:18:12.989 --> 00:18:14.610]  They intend to encourage more attacks.
[00:18:16.150 --> 00:18:24.335]  They intend to bring in larger numbers and then make you conform and go to Islamic sensitivity training at all high schools and all colleges.
[00:18:24.355 --> 00:18:34.140]  It's already being put in place right now at quote Muslim camps to learn that your speech can incite them and you must submit to their
[00:18:36.184 --> 00:18:36.704]  Strictures.
[00:18:37.485 --> 00:18:39.186]  And that's what the London Mayor is doing.
[00:18:39.526 --> 00:18:41.308]  He says, I'm not going to be an Uncle Tom.
[00:18:41.968 --> 00:18:51.295]  I'm going to be proud of my Islamic background, and we're going to enforce it, and you're not going to have women on the buses or city-owned buildings in bathing suits.
[00:18:51.315 --> 00:18:55.378]  It's a sharia law.
[00:18:57.472 --> 00:19:10.625]  And then, oh, he wants more money for security measures to shut down everybody else's free speech, but let people run around with ISIS flags on the streets in London.
[00:19:10.805 --> 00:19:17.973]  But if I or Paul Watson or others go out and even try to videotape or talk to people, the cops run over and act like we are the Antichrist.
[00:19:19.153 --> 00:19:41.343]  So this is their plan and they are planning to let these attacks intensify and get worse and worse and worse and you see the mainstream media, you see the corporate governance systems, you see all of these different forces working together in unison
[00:19:42.679 --> 00:19:56.472]  Working together as one unified system of total war to not even tell you that it's an Islamic attack or an Islamic invasion, and they won't even tell you what the true numbers are.
[00:19:57.893 --> 00:20:04.019]  They won't even let you know how many people have been brought in.
[00:20:04.179 --> 00:20:05.641]  And when they attack, they say U.S.
[00:20:06.141 --> 00:20:06.942]  citizens did it.
[00:20:08.570 --> 00:20:11.173]  Even when the woman in San Bernardino wasn't.
[00:20:11.493 --> 00:20:17.059]  And for two days they ordered the FBI to say it wasn't Islamic, it wasn't a terror attack, it was workplace violence.
[00:20:17.299 --> 00:20:20.002]  And they have Facebook, and they have Google, and they have Twitter.
[00:20:20.222 --> 00:20:24.726]  All censoring people that even mildly report on it, and now.
[00:20:25.964 --> 00:20:29.005]  We have a video coming up for TV viewers, radio listeners, I'll describe it.
[00:20:29.745 --> 00:20:39.528]  We're not even on Facebook able to put in the word Islamic in the keywords under our reports or in the headlines.
[00:20:42.349 --> 00:20:44.049]  The video's up on InfoWars.com.
[00:20:44.089 --> 00:20:48.791]  Facebook caught censoring words Islamic terror during Nice attack.
[00:20:50.451 --> 00:20:52.132]  World's largest social media site
[00:20:54.443 --> 00:20:56.025]  A system controlling the narrative.
[00:20:56.045 --> 00:20:59.569]  We need to write a bigger article about this and actually have screenshots for folks.
[00:20:59.589 --> 00:21:01.852]  We have the video, but screenshots people understand.
[00:21:02.052 --> 00:21:03.054]  We have video!
[00:21:04.295 --> 00:21:08.600]  Facebook caught on video censoring words Islamic terror.
[00:21:09.517 --> 00:21:12.778]  Working to allow the invasion to intensify.
[00:21:12.838 --> 00:21:16.200]  They are accelerating the Islamists being brought in.
[00:21:16.400 --> 00:21:25.524]  They are bringing in people from Sunni-held radical areas that failed in their invasion so far, partially of Syria.
[00:21:26.004 --> 00:21:27.706]  They're now being brought in through Turkey.
[00:21:28.046 --> 00:21:32.091]  They're then being flown in by the State Department and by the Pentagon to bases everywhere.
[00:21:32.291 --> 00:21:42.402]  They are now... You go to a park in Austin, you go to a doctor's office, you go to a... It is all the sudden women in burkas all over the place.
[00:21:43.717 --> 00:21:46.299]  The numbers must be gigantic!
[00:21:47.039 --> 00:21:52.503]  My high school, last year, got two hundred and, what is it, thirty plus people.
[00:21:52.823 --> 00:21:55.125]  And then we called the other high schools, they all had similar numbers.
[00:21:55.545 --> 00:21:57.826]  The elementary schools wouldn't give us the numbers.
[00:21:57.867 --> 00:22:00.428]  They claim a hundred have come to Austin total.
[00:22:01.209 --> 00:22:04.591]  These are hundreds and hundreds and hundreds of children per school!
[00:22:07.713 --> 00:22:11.396]  Then you've got the open Latin American border, and the Chinese flowing in.
[00:22:12.301 --> 00:22:18.546]  And they're all being put directly on the Democratic Party mammary gland.
[00:22:19.726 --> 00:22:26.091]  They're being inducted in as the army of the Socialists and the big mega-corporations that control and bring down the nation.
[00:22:26.131 --> 00:22:27.552]  This is so incredible.
[00:22:29.694 --> 00:22:35.138]  And then the news won't let you see the children being run over and won't even let you see their dead little bodies.
[00:22:36.616 --> 00:22:42.258]  But you better believe when a cop does something wrong or makes a mistake, you're gonna see it everywhere.
[00:22:42.818 --> 00:22:48.860]  Because they want the war to be on the local government that they know the globalists don't completely control.
[00:22:49.520 --> 00:22:52.781]  Doesn't mean local government's perfect, God know, but it's our local government.
[00:22:56.684 --> 00:23:00.146]  Police arrest Bastille Day killer's wife as dramatic footage shows moment.
[00:23:00.566 --> 00:23:08.791]  Mohammed, that's his name, was shot dead in the truck he used to drive through crowds, killing 84 people, including 10 children.
[00:23:10.252 --> 00:23:17.876]  Warning graphic content, but everybody needs to go look at this and look at it real good and understand it's being seen in some of the European press.
[00:23:18.196 --> 00:23:19.857]  They are blocking it out here.
[00:23:19.877 --> 00:23:24.780]  Of course, the first thing we said last night during two hours of live coverage was,
[00:23:26.104 --> 00:23:28.685]  Are we going to have a five day waiting period on trucks?
[00:23:30.485 --> 00:23:32.925]  Are we going to have maybe safety locks on trucks?
[00:23:32.945 --> 00:23:35.446]  Maybe the answer is they have to all be computer robot driven.
[00:23:35.746 --> 00:23:39.947]  Oh, but then somebody will hack that because you can't trust humans to drive because, hey, the truck did it.
[00:23:40.027 --> 00:23:42.768]  We need truck control incorporated.
[00:23:44.208 --> 00:23:47.569]  Maybe we should sue the truck manufacturers like you sue gun manufacturers.
[00:23:47.609 --> 00:23:48.409]  And you know what?
[00:23:48.449 --> 00:23:49.589]  Find out the maker of the truck.
[00:23:51.203 --> 00:23:55.646]  That'd be like suing Boeing because, you know, one of their aircraft was used on 9-11.
[00:23:57.568 --> 00:23:58.949]  You say, Alex, this is satire.
[00:23:59.149 --> 00:24:00.089]  This is ridiculous.
[00:24:00.290 --> 00:24:09.997]  Yeah, it's ridiculous to sue Bushmaster because the supposed shooter in Newtown got one illegally
[00:24:10.865 --> 00:24:15.429]  From someone else who got it legally and went and reportedly shot people.
[00:24:15.989 --> 00:24:16.650]  I don't know what happened.
[00:24:16.670 --> 00:24:22.034]  I just know Anderson Cooper's on green screen saying he's there and they're walking in circles in and out of the building with a chopper over it.
[00:24:24.276 --> 00:24:30.281]  And I know an FBI agent, current FBI agent, who thinks it's all bull.
[00:24:31.222 --> 00:24:38.808]  And then Rob Dues' uncle, Rob Dues' uncle,
[00:24:41.135 --> 00:24:44.336]  Former Navy SEAL, FBI current agent.
[00:24:45.216 --> 00:24:47.437]  We were up there to cover Newtown, and guess who was there?
[00:24:47.637 --> 00:24:48.177]  City Council.
[00:24:48.237 --> 00:24:48.977]  Why, his uncle!
[00:24:50.037 --> 00:24:53.218]  And his uncle said, this thing's the craziest thing I've ever seen.
[00:24:53.238 --> 00:24:56.439]  I don't believe any of it, but I can't talk to you about it.
[00:24:57.519 --> 00:25:01.140]  He was there for the FBI looking at it.
[00:25:03.035 --> 00:25:04.956]  Understand, folks, I don't know what went on there.
[00:25:05.157 --> 00:25:07.598]  They go, oh, you say no children died, you say no.
[00:25:08.259 --> 00:25:11.221]  All I know is, I know a $3 bill when I see one, and it isn't real.
[00:25:11.681 --> 00:25:26.992]  I don't know what happened, but I know something really stinks, kind of like you go in your house, and you've been out of town for a week, and it stinks horribly, and you go, I don't know what dead animal, you know, is up there in the attic, but boy, I'm gonna go up there with a bag and a shovel, and I'm gonna, oh yeah, it's a dead possum, you know.
[00:25:27.292 --> 00:25:29.914]  I don't know what's up there, but it stinks to high heaven.
[00:25:33.712 --> 00:25:43.545]  So we know two FBI agents, one of them I just named, that say it's the funniest thing they've ever seen, and so many others.
[00:25:44.987 --> 00:25:45.908]  But I'm digressing.
[00:25:46.068 --> 00:25:46.769]  This is real.
[00:25:47.150 --> 00:25:51.696]  This happened because it is a false flag though, in that
