[00:00:20.128 --> 00:00:20.968]  Good evening, everyone.
[00:06:49.315 --> 00:06:52.417]  Whatever you do, you better f***ing take action!
[00:06:52.537 --> 00:06:54.839]  Call for white people like myself.
[00:06:55.559 --> 00:07:16.467]  To put ourselves in the shoes of those African-American families who fear every time their children go somewhere, who have to have the talk about how to really protect themselves when they're the ones who should be expecting protection from encounters with the police.
[00:07:16.647 --> 00:07:20.829]  The effort for women to get the right to vote was
[00:07:21.889 --> 00:07:22.989]  Contentious and messy.
[00:07:24.350 --> 00:07:37.034]  There were times when activists might have engaged in rhetoric that was overheated and occasionally counterproductive.
[00:07:37.154 --> 00:07:44.897]  But the point was to raise issues so that we as a society could grapple with them.
[00:07:46.618 --> 00:07:50.619]  The same was true with the civil rights movement and the union movement and the environmental movement and
[00:07:52.292 --> 00:07:59.657]  The anti-war movement during Vietnam and and I think what you're seeing now is part of that long-standing tradition.
[00:08:06.282 --> 00:08:15.148]  In case you couldn't understand what they were saying at the end of that video that was a Black Lives Matter march in New York City where they were chanting, what do we want?
[00:08:15.549 --> 00:08:16.229]  Dead police!
[00:08:16.729 --> 00:08:17.430]  When do we want?
[00:08:17.950 --> 00:08:18.130]  Now!
[00:08:19.141 --> 00:08:27.637]  Barack Obama says that Black Lives Matter is a rational response and a justified response
[00:08:28.615 --> 00:08:31.236]  to racial profiling by police.
[00:08:32.056 --> 00:08:45.239]  Meanwhile, it is blatantly obvious and there's plenty of evidence that suggests that the leadership among Black Lives Matter is calling for racially motivated violence and the murder and assassinations of police.
[00:08:45.659 --> 00:08:48.279]  That, my friends, that is terrorism.
[00:08:49.140 --> 00:08:55.321]  And they are promoting total war while lone wolves do their dirty work.
[00:08:56.381 --> 00:09:02.803]  Do you condemn the anti-police rhetoric coming from this hateful ideology?
[00:09:03.043 --> 00:09:07.925]  As a journalist sitting here on television, I don't have to condemn anyone, anything.
[00:09:08.305 --> 00:09:11.806]  That is something that you should ask other people around the country.
[00:09:11.967 --> 00:09:13.767]  Is there jobs to condemn that?
[00:09:13.787 --> 00:09:17.909]  Just like I condemn the hateful ideology out of groups like the KKK.
[00:09:18.989 --> 00:09:24.631]  The suspect said he was upset about Black Lives Matter.
[00:09:26.038 --> 00:09:28.982]  He said he was upset about the recent police shootings.
[00:09:30.144 --> 00:09:33.469]  The suspect said he was upset at white people.
[00:09:35.292 --> 00:09:38.937]  The suspect stated he wanted to kill white people, especially white officers.
[00:09:40.083 --> 00:09:40.964]  I condemn it.
[00:09:41.865 --> 00:09:49.314]  There is no place in American discourse for that sort of vile, vitriolic hate coming out of this ideology.
[00:09:50.235 --> 00:09:58.986]  You know, I never understood why a lot of people think that the only real black leadership in our country right now are people like, oh,
[00:09:59.947 --> 00:10:05.192]  Jesse Jackson, the Reverend Al Sharpton, and of course, Barack Hussein Obama.
[00:10:05.752 --> 00:10:08.735]  Those people, in my opinion, are not real leaders at all.
[00:10:08.775 --> 00:10:11.057]  They've never shown any real leadership.
[00:10:11.918 --> 00:10:15.982]  My good friend Larry Pinckney says that he doesn't call them leaders at all.
[00:10:16.022 --> 00:10:19.105]  He says they're misleaders, and I happen to agree with him.
[00:10:19.665 --> 00:10:28.727]  But I'm here to tell you that there is plenty of good, strong black leaders in our country right now, and no better example than these two guys.
[00:10:29.207 --> 00:10:32.488]  Sheriff David Clark and Chief David Brown.
[00:10:33.308 --> 00:10:38.770]  In fact, if that was the party ticket this election, they'd certainly have my vote.
[00:10:39.230 --> 00:10:47.032]  And I think rather than calling it a Democrat or Republican party ticket, we could simply call it the take-no-s**t
[00:10:49.473 --> 00:11:01.641]  And we're joined now by John Rappaport, NoMoreFakeNews.com.
[00:11:01.681 --> 00:11:03.102]  And John, let me get your take on this.
[00:11:03.142 --> 00:11:07.705]  What do you think about Barack Obama's response to the police shootings?
[00:11:07.785 --> 00:11:11.067]  I mean, he's quietly condemned them, but he's yet to
[00:11:12.228 --> 00:11:17.993]  respond, or I guess he's yet to condemn or disavow, I should say, Black Lives Matter.
[00:11:18.013 --> 00:11:19.254]  What do you think is up with that?
[00:11:21.016 --> 00:11:22.897]  Well, he's doing a squeeze play.
[00:11:22.938 --> 00:11:25.560]  I mean, it's a classic both ends against the middle.
[00:11:26.060 --> 00:11:32.266]  On the one hand, he's encouraging Black Lives Matter and the protesters and so forth, meetings.
[00:11:32.786 --> 00:11:37.570]  He, Loretta Lynch, the Attorney General, of course Soros money and so forth.
[00:11:38.491 --> 00:11:50.029]  And so this is egging these people on, do it more, more signs, more crazy stuff, more not solving the problem, you know, etc.
[00:11:50.069 --> 00:11:51.171]  But on the other side,
[00:11:52.193 --> 00:11:55.996]  And this is a big one that I covered recently in an article.
[00:11:56.777 --> 00:12:01.860]  He's continued to militarize police forces all over America.
[00:12:01.900 --> 00:12:10.327]  We're talking about major, heavy armed forces equipment that is making a national police force.
[00:12:10.447 --> 00:12:16.351]  And of course, he and others of that globalist ilk want to federalize all police.
[00:12:17.032 --> 00:12:19.534]  So this is a classic squeeze play.
[00:12:20.134 --> 00:12:21.234]  To create chaos.
[00:12:21.634 --> 00:12:22.775]  Well, I think you said it perfectly.
[00:12:22.815 --> 00:12:23.355]  That's it.
[00:12:23.455 --> 00:12:26.036]  This is establishing order out of chaos.
[00:12:26.496 --> 00:12:29.457]  And then the federal government comes in as the savior.
[00:12:29.837 --> 00:12:33.818]  And I think the intent this entire time is to nationalize the police force.
[00:12:34.138 --> 00:12:40.880]  So when these people are out there protesting against the police, they don't realize that they're actually going to get more in the process.
[00:12:41.917 --> 00:12:42.497]  Absolutely.
[00:12:42.517 --> 00:12:43.338]  This is a game.
[00:12:43.358 --> 00:13:01.465]  Okay, we get these people to do all the protesting and the violence, and we throw in a few snipers and shooters, and cops start dying, and other people caught in the crossfire also are dying, and this goes on and on, and then on the other hand, we
[00:13:02.785 --> 00:13:16.819]  You know, gen up the police forces, and I'm talking about even community, little community police forces, with armored vehicles and heavy weapons and so forth, because that's going to be the final solution.
[00:13:17.645 --> 00:13:20.727]  And they couldn't do this without the help of the mainstream media.
[00:13:21.107 --> 00:13:26.870]  How do you think Obama, how do you think he cheerleads this whole situation?
[00:13:27.030 --> 00:13:34.615]  What is he doing to encourage protest and maybe even encouraging the shootings and the deaths of police officers?
[00:13:36.343 --> 00:13:40.685]  Well, he's responding to it without the authority of a president.
[00:13:40.946 --> 00:13:45.688]  He's talking about the culture, the social this and that and so forth.
[00:13:46.349 --> 00:13:49.370]  These are all signals of surrender, basically.
[00:13:49.570 --> 00:13:50.571]  He's making victims.
[00:13:50.611 --> 00:13:52.132]  He's making victims out of everyone.
[00:13:52.492 --> 00:13:56.017]  Yeah, the manufacture of victims goes on and on and on.
[00:13:56.418 --> 00:14:03.187]  And that process, I mean, there are genuine victims, but this process of manufacturing them is endless.
[00:14:03.708 --> 00:14:07.433]  There is no end to getting what you want if you are
[00:14:08.254 --> 00:14:09.815]  Visioning yourself as a victim.
[00:14:10.215 --> 00:14:11.075]  It's a way of life.
[00:14:11.155 --> 00:14:12.176]  It goes on forever.
[00:14:12.816 --> 00:14:22.840]  And at some point, the violence is going to rise to a level where this militarized police is going to clamp down very hard.
[00:14:23.500 --> 00:14:26.081]  And now, that's the final solution to this.
[00:14:26.881 --> 00:14:29.022]  And he's arming those police.
[00:14:29.102 --> 00:14:29.762]  I mean, come on.
[00:14:30.262 --> 00:14:32.884]  You know, you just look at it and you see.
[00:14:32.904 --> 00:14:40.627]  If he were saying, look, we have to, you know, dial back the police, and he was really serious about it, okay, he's wrong.
[00:14:41.387 --> 00:14:47.770]  But if on the other hand, he's bringing in heavy artillery and weapons and vehicles and
[00:14:48.410 --> 00:14:51.372]  You know, making this look and be like an army.
[00:14:51.552 --> 00:14:59.737]  Well, I was just going to say, and let's face it, the police, they are militarized, they look more like a standing army than traditional police of the past.
[00:15:00.237 --> 00:15:06.381]  But also, we do know that there is police brutality, there is racial discrimination at times.
[00:15:06.421 --> 00:15:17.308]  I don't think it's nearly as bad as the media portrays it, but for example, Philando Castile, the young man that got murdered recently that was captured on video, the aftermath was captured on cell phone video,
[00:15:17.768 --> 00:15:25.273]  That guy was pulled over over 31 times in his neighborhood and he never had a, he wasn't a felon or anything like that.
[00:15:25.673 --> 00:15:28.255]  So it does look like racial profiling.
[00:15:28.775 --> 00:15:33.658]  But I think that obviously rioting in the streets is not the answer.
[00:15:33.758 --> 00:15:36.020]  Certainly shooting cops is not the answer.
[00:15:36.280 --> 00:15:40.583]  So I think that Black Lives Matter is not the answer and they are just adding fuel to the fire.
[00:15:40.643 --> 00:15:41.043]  Am I right?
[00:15:41.806 --> 00:15:53.017]  Yeah, look, this is being portrayed, all the protests and the violence against cops, this is being portrayed as, this is the problem, the main problem of inner cities.
[00:15:53.618 --> 00:15:54.519]  That's ridiculous.
[00:15:55.420 --> 00:15:59.043]  Poverty, crime by gangs, drugs.
[00:15:59.904 --> 00:16:03.107]  Total dependence on the government for survival.
[00:16:03.828 --> 00:16:07.251]  These are the major problems that have been plaguing inner cities forever.
[00:16:07.671 --> 00:16:09.533]  And this is all being covered over.
[00:16:09.933 --> 00:16:13.856]  There is no attempt to solve the problems of inner cities, not really.
[00:16:14.237 --> 00:16:16.999]  There never has been since the War on Poverty started in 1966.
[00:16:17.239 --> 00:16:18.240]  This is all a cover.
[00:16:18.781 --> 00:16:20.302]  This is all pretending that if somehow
[00:16:24.966 --> 00:16:30.448]  The police brutality was lowered a few levels that inner cities would be fine.
[00:16:30.808 --> 00:16:31.888]  This is a total lie.
[00:16:32.169 --> 00:16:39.051]  There are millions of people in inner cities right now that are sitting there in their homes who have been hostages basically all their lives.
[00:16:39.391 --> 00:16:50.795]  They're watching these protests on television and they know that nothing good is going to come of this because there are no real solutions here for what's really ailing inner cities and has been for a long time.
[00:16:51.115 --> 00:16:55.260]  Take away the manufacturing jobs through globalist trade treaties.
[00:16:55.720 --> 00:16:56.942]  Send them all overseas.
[00:16:57.002 --> 00:16:58.383]  Throw people out on the streets.
[00:16:58.924 --> 00:17:05.011]  Now we're talking about actual problems which the government has no intention of solving.
[00:17:05.236 --> 00:17:09.259]  Well, of course not, and this was all done by design, and that brings me to my last question.
[00:17:09.299 --> 00:17:10.900]  We have a minute and a half left.
[00:17:11.641 --> 00:17:21.008]  Who do you think is going to win the election, and what does America look like under a Donald Trump presidency compared to, God forbid, Hillary Clinton?
[00:17:22.819 --> 00:17:26.981]  I'd say right now, you know, it's 50-50 as far as who's going to win the election.
[00:17:27.141 --> 00:17:28.241]  I really don't know.
[00:17:28.261 --> 00:17:35.724]  I mean, Trump has much more support than people are willing to admit in key states as well.
[00:17:36.465 --> 00:17:42.087]  But of course, you know, rigging voting machines, voter fraud of all manner can occur here.
[00:17:42.667 --> 00:17:44.068]  So we don't know what's going to happen.
[00:17:45.609 --> 00:17:48.450]  A Trump presidency is somewhat uncertain because
[00:17:49.451 --> 00:17:51.913]  You know, this is a guy you want to hold his feet to the fire.
[00:17:51.993 --> 00:17:52.493]  Absolutely.
[00:17:52.553 --> 00:17:55.295]  You said this, Donald, now show us, prove it.
[00:17:55.796 --> 00:17:57.997]  With Hillary, it's a known quantity.
[00:17:58.077 --> 00:17:59.699]  We know what to expect with Hillary.
[00:17:59.779 --> 00:18:05.683]  More war, more decimation, more cruelty, more desire for power for the sake of power.
[00:18:05.763 --> 00:18:07.004]  That's what you're going to get with her.
[00:18:07.264 --> 00:18:13.329]  And quite possibly, especially if they keep it 50-50, quite possibly massive voter fraud.
[00:18:14.525 --> 00:18:15.145]  Absolutely.
[00:18:15.605 --> 00:18:17.306]  I would say even if not 50-50.
[00:18:17.406 --> 00:18:30.472]  I mean, right now there are people behind the scenes, I'm quite sure, looking at the key swing states where the election will be decided and saying, OK, what can we do to make this election work in our favor?
[00:18:31.032 --> 00:18:33.493]  So that's always a factor.
[00:18:34.053 --> 00:18:35.154]  Thank you, John Rappaport.
[00:18:35.214 --> 00:18:37.494]  NoMoreFakeNews.com.
[00:18:37.715 --> 00:18:38.315]  Stick around.
[00:18:38.555 --> 00:18:43.237]  Exclusive coverage of the RNC when we come back right after this.
[00:19:01.328 --> 00:19:04.669]  There is an attack on the human institution of family.
[00:19:05.389 --> 00:19:09.030]  And if you want to take down the nuclear family, you attack males.
[00:19:09.890 --> 00:19:13.691]  Males are the defender of the human tribe.
[00:19:14.251 --> 00:19:18.993]  When men fall, the rest of humanity can be completely enslaved.
[00:19:19.773 --> 00:19:23.474]  The attack on the family is in movies, sitcoms, dramas.
[00:19:23.734 --> 00:19:25.234]  This isn't to empower women.
[00:19:25.755 --> 00:19:27.235]  This is to wreck civilization.
[00:19:27.495 --> 00:19:33.198]  For too long, we have been allowing the globalist controllers to launch a full-scale chemical war on our masculinity.
[00:19:33.398 --> 00:19:34.479]  You've seen the headlines.
[00:19:34.499 --> 00:19:40.122]  The estrogen mimickers and the gender-bending compounds in the food and water supply are changing the way our bodies work.
[00:19:40.242 --> 00:19:44.084]  And men are the number one target of this program.
[00:19:44.284 --> 00:19:47.966]  With the estrogen mimickers in the plastics, in the printer paper, and
[00:19:48.166 --> 00:19:49.366]  Thousands of other items.
[00:19:49.747 --> 00:19:50.447]  It's on record.
[00:19:50.767 --> 00:19:57.169]  Our testosterone level, many times by the time we hit 40, is 80% lower than it should be or more.
[00:19:57.349 --> 00:20:04.851]  Our sperm counts, depending on which western country you look at, are 80 to almost 96% reduced.
[00:20:05.472 --> 00:20:08.593]  Fertility is plummeting through the floor.
[00:20:09.173 --> 00:20:12.814]  Now it's impossible, even if you're a health nut, to avoid all of this.
[00:20:13.574 --> 00:20:14.855]  But for myself personally,
[00:20:15.655 --> 00:20:20.097]  What I've experienced with the products at Infowarslife.com has been simply amazing.
[00:20:20.998 --> 00:20:24.279]  Supermail Vitality has changed my life in the last three years.
[00:20:24.580 --> 00:20:30.783]  That's why we wanted to develop something that works in conjunction with Supermail to take it to the next level.
[00:20:31.243 --> 00:20:32.744]  It's only been out for about six months.
[00:20:33.584 --> 00:20:42.410]  It sold out so quickly in its first run and now it is back after months of not being available and ThroPlex.
[00:20:43.171 --> 00:20:49.295]  The reason we sell out when other big vitamin and mineral and nutraceutical makers don't
[00:20:50.015 --> 00:20:56.040]  Is because we only source the purest, cleanest, high quality, organic products.
[00:20:56.120 --> 00:21:05.947]  And it's really hard when you've got a formulation that's got a bunch of really great ingredients in it to get them and to always have them be perfectly clean and to be able to pass some of the highest standards in the world.
[00:21:06.247 --> 00:21:17.095]  When you go to InfoWarsLife.com, you can see that for yourself and find out why Anthroplex taken by itself or in conjunction with Super Male Vitality is such a game changer.
[00:21:17.416 --> 00:21:18.656]  This is the next level.
[00:21:19.617 --> 00:21:23.559]  And I'm so proud that we were able to bring a product like this to you.
[00:21:24.219 --> 00:21:26.861]  This is how men were supposed to feel.
[00:21:27.161 --> 00:21:31.583]  Quite frankly, I remember what it felt like to be 18 or 19 or 20.
[00:21:32.123 --> 00:21:36.686]  To be crazed, to be aggressive, to feel just exhilaration.
[00:21:37.566 --> 00:21:46.950]  And it's the Super Mel Vitality and the AnthroPlex with exercise and a better diet that have taken me back to where I was and quite frankly beyond.
[00:21:47.390 --> 00:21:48.090]  It's amazing.
[00:21:48.270 --> 00:21:52.112]  And AnthroPlex is now back in stock at InfoWarsLife.com.
[00:21:52.432 --> 00:21:57.954]  Men, do yourself a favor and get a bottle of AnthroPlex today and see what I'm talking about.
[00:21:58.455 --> 00:22:06.198]  All of our products at InfoWarsLife.com are recognized as safe and they are made in FDA certified labs.
[00:22:06.698 --> 00:22:12.662]  The media tries to demonize supplements because, quite frankly, Mother Nature's got a lot to offer that Big Pharma doesn't.
[00:22:13.283 --> 00:22:17.866]  But there are some bad companies out there and there are some substances that Mother Nature produces that aren't good for you.
[00:22:18.546 --> 00:22:26.952]  That's why everything we put in these products is recognized as safe and produced at the highest level, highest quality FDA certified labs.
[00:22:27.412 --> 00:22:35.591]  Talk to your physician or healthcare provider before you take Anthraplex or any of the products at InfoWarsLife.com like X2.
[00:22:36.092 --> 00:22:36.413]  Because...
[00:22:37.472 --> 00:22:38.152]  This stuff's real.
[00:22:38.552 --> 00:22:41.833]  Just one of the ingredients in anthroplex is horny goat weed.
[00:22:42.093 --> 00:22:47.895]  In Chinese traditional medicine, it is recognized as one of the most powerful male stimulants.
[00:22:48.375 --> 00:22:51.095]  Not just of libido, but overall vitality.
[00:22:51.476 --> 00:22:57.917]  We put together a classic formula, souped up with the highest quality at a very low price.
[00:22:58.377 --> 00:23:00.798]  Available at Infowarslife.com today.
[00:23:10.982 --> 00:23:15.105]  This is the scene outside the convention center moments ago in Cleveland.
[00:23:15.125 --> 00:23:16.927]  Some pushing and shoving going on.
[00:23:16.947 --> 00:23:23.732]  We're not quite sure who is involved, but Alex Jones, a conspiracy theorist, is somewhere in the middle of that crowd.
[00:23:23.752 --> 00:23:25.674]  There's a banner there about 9-11.
[00:23:25.914 --> 00:23:27.475]  Research 9-11.
[00:23:27.815 --> 00:23:30.658]  That's what's going on outside the convention center.
[00:23:37.688 --> 00:23:50.195]  We're marching up here to the protest spot where Black Lives Matter, the brand new, the new Black Panther Party, Revcon, QEP Newton Gun Club, which openly carries and calls for the killing of cops.
[00:23:50.395 --> 00:23:54.218]  That's where we're going now, right?
[00:23:56.179 --> 00:23:57.580]  All right, let's just cover this thing.
[00:23:58.180 --> 00:23:59.001]  Try to interview them later.
[00:24:01.522 --> 00:24:02.723]  Let's just cover this and just...
[00:24:05.989 --> 00:24:11.314]  Trying to document what's going on.
[00:24:11.734 --> 00:24:13.576]  You want to see George Soros and the Globals?
[00:24:14.597 --> 00:24:16.038]  The destabilization of this country.
[00:24:16.058 --> 00:24:16.518]  This is it.
[00:24:17.019 --> 00:24:18.340]  Hang that camera that way, Buckley.
[00:24:37.073 --> 00:24:48.101]  This is a total destabilization program.
[00:24:48.262 --> 00:24:48.942]  Alex Jones!
[00:24:49.002 --> 00:24:50.723]  Hey brother.
[00:24:50.883 --> 00:24:52.024]  What's up?
[00:24:52.084 --> 00:24:53.986]  Welcome to Ground Zero.
[00:24:57.273 --> 00:25:09.563]  Excuse me, this is not a safe space.
[00:25:09.603 --> 00:25:17.489]  What are you doing?
[00:25:17.609 --> 00:25:18.049]  Alex!
[00:25:18.189 --> 00:25:21.011]  Alex Jones from Info Wars.
[00:25:21.131 --> 00:25:21.872]  Jail Beings.
[00:25:22.312 --> 00:25:22.612]  It's on.
[00:25:22.853 --> 00:25:23.173]  Ready, rock.
[00:25:25.989 --> 00:25:37.478]  What you've got is big giant mega banks funding a bunch of communists and cop killers and other organizations that want to start martial law in this country and derail our elections!
[00:25:38.339 --> 00:25:42.382]  And the American people who are in race terror and creed aren't going to put up with it!
[00:25:43.142 --> 00:25:45.284]  And that's what this comes down to right now.
[00:25:45.804 --> 00:25:55.092]  The communists are a bunch of murdering scum worldwide, and George Soros is a Nazi collaborator funding these organizations trying to bring in total charity.
[00:25:55.592 --> 00:25:59.275]  And we're here as the American people saying that our free country is
[00:25:59.295 --> 00:26:04.318]  He's not going to have a bunch of dirty communists and globalist scumbags set up tyranny.
[00:26:04.678 --> 00:26:09.960]  We are here to promote a free, open election in this country and open a free market.
[00:26:10.301 --> 00:26:11.481]  Here, they want me to get in there.
[00:26:11.501 --> 00:26:12.562]  Let me throw it over to Bill Harnum.
[00:26:13.042 --> 00:26:13.442]  Let him do it!
[00:26:13.482 --> 00:26:14.963]  We're here to challenge you right now!
[00:26:22.824 --> 00:26:23.885]  We're good to go.
[00:26:42.219 --> 00:26:45.420]  1776!
[00:26:42.439 --> 00:26:45.420]  Worldwide liberty ladies and gentlemen!
[00:27:11.221 --> 00:27:16.582]  You're not intimidated by a bunch of fake leftists that are here to try to cause a violent revolution in this country.
[00:27:17.142 --> 00:27:24.064]  We're going to peacefully restore our republic with this election and everybody better get used to it.
[00:27:24.124 --> 00:27:27.784]  Because that's what it comes down to.
[00:27:27.824 --> 00:27:33.886]  Ladies and gentlemen, InfoWars.com is here to expose the tyranny of the globalists.
[00:27:43.052 --> 00:27:47.155]  We're creating division to cause a crisis in this nation, have us fight with each other.
[00:27:47.435 --> 00:27:53.359]  They want war in the streets and a breakdown of society, so we fall like Venezuela and Cuba and the Soviet Union.
[00:27:53.659 --> 00:27:55.660]  So we fall to the tyranny of the globalists.
[00:27:56.140 --> 00:27:58.262]  We are here promoting liberty.
[00:27:58.322 --> 00:27:59.863]  We are here promoting freedom.
[00:27:59.903 --> 00:28:07.688]  We are here exposing the globalist agenda and George Soros is funding groups that are murdering police officers and others.
[00:28:07.948 --> 00:28:10.029]  Police are the local government.
[00:28:10.049 --> 00:28:12.511]  They're not the corrupt government on top.
[00:28:14.779 --> 00:28:17.902]  To cause a crisis!
[00:28:27.199 --> 00:28:28.921]  Here we go, here we go.
[00:28:28.941 --> 00:28:30.061]  We're straight in the line here.
[00:28:30.142 --> 00:28:34.485]  We've got crime and extravagance standards all over the country by the Congress.
[00:28:34.545 --> 00:28:39.009]  We've got people openly pushing for this because they want to cause destabilization to the country.
[00:28:39.109 --> 00:28:45.794]  And what we're doing is we're trying to wake these people up because we're told the different groups that are going to be here today.
[00:28:45.874 --> 00:28:53.440]  And so that we're trying to actually expose the fact that those nationals have conquered many other nations like Ukraine and other nations by causing the violence.
[00:28:57.315 --> 00:29:03.678]  I was able to bring these protest groups together to unite with our police department.
[00:29:03.758 --> 00:29:06.560]  I'm talking to Black Lives Matter, All Lives Matter, Back to Blue.
[00:29:06.580 --> 00:29:09.282]  We came together and stayed united to bring change to our country.
[00:29:09.522 --> 00:29:10.943]  Do you believe in that?
[00:29:11.363 --> 00:29:11.663]  No.
[00:29:11.683 --> 00:29:13.965]  We the people run our country, believe it or not.
[00:29:14.045 --> 00:29:15.766]  We can't do that without you.
[00:29:19.668 --> 00:29:32.021]  Ladies and gentlemen, we are here to tell George Soros and Barack Obama and Hillary Clinton and the rest of the globalists, you're not going to start a civil war in this country!
[00:29:32.201 --> 00:29:34.544]  You're not going to stop pre-open elections in this country!
[00:29:34.584 --> 00:29:37.807]  You're not a nation, but you're failing here!
[00:29:40.647 --> 00:29:41.047]  Yeah!
[00:29:41.087 --> 00:29:41.527]  Yeah!
[00:29:41.567 --> 00:29:42.968]  Hillary for President!
[00:29:56.212 --> 00:29:57.714]  Hillary for President!
[00:29:58.054 --> 00:29:59.536]  Hillary for President!
[00:29:59.816 --> 00:30:01.798]  Hillary for President!
[00:30:13.444 --> 00:30:15.205]  Let's find a high point.
[00:30:15.285 --> 00:30:16.526]  Hey, let's get up there.
[00:30:16.606 --> 00:30:17.627]  Let's find a high point.
[00:30:17.647 --> 00:30:19.508]  Let's get on the steps.
