[00:00:19.585 --> 00:00:20.405]  Good evening, everyone.
[00:02:49.048 --> 00:02:54.031]  This is a limited time offer, so order your unit today and receive free shipping and $20 off.
[00:02:54.231 --> 00:02:56.812]  Go to InfowarsStore.com or call 888-253-3139.
[00:03:04.005 --> 00:03:20.894]  Veteran homicide investigators all across the country have some very serious questions about the way local and federal authorities in Texas handled, or better said mishandled, the death of Supreme Court Justice Antonin Scalia.
[00:03:21.395 --> 00:03:29.199]  With confirmation that he was found dead last Saturday morning with a pillow over his head and his clothes unwrinkled,
[00:03:29.759 --> 00:03:46.191]  Retired police detectives nationwide began to look into the case and then publicly expressed their concerns that the official investigation and handling of the case has thus far been a complete disaster and highly unusual.
[00:03:46.572 --> 00:03:58.801]  In fact, it was former head of criminal investigations for the DC police, William Ritchie, who told the Washington Post, my gut tells me that there is something fishy going on
[00:04:00.641 --> 00:04:04.923]  Well, you could say that again, and how's this for a botched investigation?
[00:04:05.243 --> 00:04:16.566]  You have a Supreme Court Justice who died mysteriously on his bed in a far-off remote location, the Cibolo Ranch and Resort in Marfa, Texas.
[00:04:16.946 --> 00:04:21.287]  The owner of the ranch is Texas millionaire John Poindexter.
[00:04:21.747 --> 00:04:25.529]  Shown here shaking hands with President Barack Obama.
[00:04:25.889 --> 00:04:35.574]  And that's because Poindexter is also a huge financial donor to the Democrats and a big time Obama supporter.
[00:04:36.074 --> 00:04:42.337]  He also happened to be the first guy to discover the body there at the scene of Scalia's death.
[00:04:42.657 --> 00:04:45.719]  It was Poindexter who then called the local authorities.
[00:04:45.800 --> 00:04:55.127]  He told them that Scalia had died and they officially declared that he was dead over the phone without an official medical examination.
[00:04:55.647 --> 00:05:00.091]  No autopsy was ordered for the Supreme Court justice.
[00:05:00.751 --> 00:05:07.056]  Presidio Judge Cinderella Guevara pronounced that Scalia had died of natural causes.
[00:05:07.496 --> 00:05:11.419]  The death certificate will say that he suffered a heart attack.
[00:05:11.679 --> 00:05:17.343]  Remember, there was no medical examination, but they're going to tell us that it was a heart attack.
[00:05:17.644 --> 00:05:22.107]  And there was also nobody there to examine the body who was trained in homicides.
[00:05:22.367 --> 00:05:26.111]  So nobody there to look around and see if there was any foul play involved.
[00:05:26.512 --> 00:05:27.353]  Very strange.
[00:05:27.513 --> 00:05:30.876]  I guess we're supposed to just take their word for it.
[00:05:31.277 --> 00:05:41.808]  Poindexter said that there's no doubt in his mind that there was no struggle and that Scalia died peacefully in his sleep.
[00:05:42.569 --> 00:05:43.149]  And you know what?
[00:05:43.490 --> 00:05:44.230]  Maybe he's right.
[00:05:44.731 --> 00:05:47.973]  Maybe Scalia did die of a heart attack in his sleep.
[00:05:48.033 --> 00:05:51.756]  I mean, the guy was 79 years old, so it could have happened, right?
[00:05:52.616 --> 00:06:03.204]  But any reasonable law enforcement agency, they would have immediately set up a crime scene, and then they would have launched an investigation into his death.
[00:06:03.824 --> 00:06:09.889]  In fact, they broke Texas law by not following standard operating procedures.
[00:06:10.809 --> 00:06:23.592]  I believe that in this day and time, with someone as important as a sitting justice on the Supreme Court, that you would have such a haphazard death investigation.
[00:06:24.373 --> 00:06:32.695]  And that was former head of the Homicide Division in Washington D.C., William Ritchie, with a big WTF thought bubble over his head.
[00:06:33.732 --> 00:06:42.127]  Look, Scalia held one of the most important positions in the world and there's no doubt that he has some very powerful enemies.
[00:06:42.548 --> 00:06:46.435]  There needs to be an investigation and they should have done an autopsy.
[00:06:47.296 --> 00:06:52.461]  Upon hearing Scalia's death due to natural causes, most people brushed it off.
[00:06:52.721 --> 00:06:54.242]  He was 79 years old.
[00:06:54.582 --> 00:06:57.105]  But then the fumbling of the details began.
[00:06:57.365 --> 00:07:05.952]  Presidio County Judge Cinderella Guevara pronounced Scalia dead due to natural causes without seeing the body or even ordering an autopsy.
[00:07:06.253 --> 00:07:11.057]  If you believe that, you ought to go back to monarchy that the people are such sheep.
[00:07:12.182 --> 00:07:17.105]  That they just swallow whatever they see on television or read in the newspapers?
[00:07:17.385 --> 00:07:33.276]  And the highly decorated Vietnam veteran and prized Democratic Party donor and Cibolo Creek Ranch owner, John Poindexter, continually changed his story until he finally blurted out that Scalia was found with a pillow over his head and the sheets were unwrinkled.
[00:07:33.556 --> 00:07:40.382]  The Washington Post reports, quote, William O. Ritchie, a former commander and former head of criminal investigations for D.C.
[00:07:40.442 --> 00:07:45.486]  police, wrote, You have a Supreme Court justice who died, not in attendance of a physician.
[00:07:45.786 --> 00:07:48.008]  You have a non-homicide-trained U.S.
[00:07:48.068 --> 00:07:52.151]  marshal tell the justice of the peace that no foul play was observed.
[00:07:52.371 --> 00:08:02.780]  You have a justice of the peace pronounce death while not being on the scene and without any medical training opining that the justice died of a heart attack.
[00:08:03.240 --> 00:08:06.381]  What medical proof exists of a myocardial infarction?
[00:08:06.741 --> 00:08:08.721]  Why not a cerebral hemorrhage?
[00:08:09.401 --> 00:08:09.961]  End quote.
[00:08:10.261 --> 00:08:18.683]  Any signs of strangulation uncovered by a mandatory standard autopsy, such as patechial hemorrhage, would have sounded off alarm bells.
[00:08:18.903 --> 00:08:24.204]  Yet an autopsy of one of the most powerful people in the United States was neglected.
[00:08:24.544 --> 00:08:32.225]  Meanwhile, towns like Fowl Furious, Texas shell out money they don't have to perform autopsies on illegal aliens.
[00:08:32.865 --> 00:08:52.686]  The meager funds that Brooks County accumulates from their property taxes and funds given to them by the state of Texas and not the federal government go here to bury undocumented migrants crossing illegally across the border just 60 miles south a day's walk
[00:08:53.544 --> 00:08:55.306]  To their deaths of dehydration.
[00:08:55.627 --> 00:08:57.869]  The effective tax rate cannot exceed 80 cents.
[00:08:58.630 --> 00:09:01.955]  And the effective tax rate at that time would have been 97 cents.
[00:09:02.475 --> 00:09:04.838]  So we had to reduce our budget by 17 cents.
[00:09:05.880 --> 00:09:07.882]  Because it cannot go over that, and that's by law.
[00:09:08.763 --> 00:09:27.064]  Compounded by the amount that we spend, and that figure is dealing with autopsies, it's dealing with the wear and tear of the vehicles, the sheriff's department, the JP's, the magistrates, the death certificates, all the paperwork that's entailed, getting out to these areas that are very, very remote.
[00:09:27.945 --> 00:09:34.608]  I personally have been taken to pronounce a body when the sheriff officer with me says, oh, there went the transmission.
[00:09:34.928 --> 00:09:46.252]  Currently, it may not appear that Scalia's suspicious end at a West Texas resort amounts to much to the average citizen, 32% of which have never even heard of him, according to a Gallup poll.
[00:09:46.552 --> 00:09:56.316]  But in the months to come, if all goes well for Obama by way of a corporacratic faux-Republican majority in Congress and Obama's go-it-alone approach to the executive office,
[00:09:56.596 --> 00:10:11.501]  Scalia's death will be regarded as the final nail to be driven into the Federal Republic of the United States as Obama transforms the United States into a unitary republic, legally ruled by an all-powerful central government.
[00:10:12.057 --> 00:10:15.799]  It's always suspicious when a judge, at any level, gets killed.
[00:10:16.179 --> 00:10:23.083]  Because judges sit in a position where they make decisions that can destroy people's lives.
[00:10:23.163 --> 00:10:25.544]  And so they make a lot of enemies in the course of their work.
[00:10:25.925 --> 00:10:32.888]  But when you've got a Supreme Court Justice, this Supreme Court Justice is deciding the life and death of entire industries.
[00:10:33.148 --> 00:10:36.270]  He's deciding the life and death of global agendas.
[00:10:36.450 --> 00:10:36.951]  Exactly.
[00:10:37.291 --> 00:10:40.773]  And as a matter of fact, he just had a decision like that a few days before he died.
[00:10:41.493 --> 00:10:43.077]  Shutting down all the carbon plants.
[00:10:43.478 --> 00:10:45.543]  No, we're going to defend the Second Amendment.
[00:10:45.643 --> 00:10:46.766]  No, we're going to control the border.
[00:10:47.087 --> 00:10:48.811]  No, we're not going to let the TPP run everything.
[00:10:48.851 --> 00:10:49.472]  And they went, oh really?
[00:10:49.493 --> 00:10:49.793]  You're dead!
[00:10:50.771 --> 00:10:51.871]  Yeah, yeah, exactly.
[00:10:52.232 --> 00:10:53.592]  That is what is very suspicious.
[00:10:53.892 --> 00:11:08.057]  Because you've got him being involved in something that is not only shutting the coal industry down, but that decision that they made to put a stay on Obama's EPA orders to take down the coal industry also had massive impacts on their whole climate change agenda.
[00:11:08.137 --> 00:11:12.198]  So that decision wasn't just of national importance, it was of international importance.
[00:11:12.218 --> 00:11:19.501]  And the globalists, according to the Financial Times of London, have spent more than $60 billion the last 20 years pushing the global warming carbon tax bull.
[00:11:20.001 --> 00:11:21.422]  And he just shot it down.
[00:11:21.762 --> 00:11:23.843]  And so maybe it's just a message to the rest of the court.
[00:11:24.164 --> 00:11:26.885]  You do what you're told or you're going to end up with a pillow over your head.
[00:11:27.526 --> 00:11:27.966]  That's right.
[00:11:27.986 --> 00:11:30.687]  Scalia had some very powerful enemies.
[00:11:30.928 --> 00:11:41.494]  And if this was indeed a hit job, well, it certainly would send a powerful message to anyone standing in the way of the globalist agenda.
[00:11:41.814 --> 00:11:46.277]  Perhaps Scalia felt as if he was one of the untouchables.
[00:11:47.477 --> 00:11:48.258]  What can he do to me?
[00:11:50.906 --> 00:11:51.707]  Or to any of us.
[00:11:51.727 --> 00:11:52.687]  We have life tenure.
[00:11:53.068 --> 00:11:57.591]  And we have it precisely so that we will not be influenced by politics.
[00:11:58.231 --> 00:11:59.813]  By threats from anybody.
[00:12:02.234 --> 00:12:02.875]  What the hell is this?
[00:12:03.355 --> 00:12:04.496]  It's a Sicilian message.
[00:12:05.196 --> 00:12:07.098]  It means Luca Brasi sleeps with the fishes.
[00:12:07.864 --> 00:12:13.510]  And it gets even more suspicious when the people out there in Presidio County won't talk to anybody.
[00:12:14.171 --> 00:12:17.935]  When the people in charge of the case refuse to answer questions.
[00:12:18.375 --> 00:12:20.297]  When they don't participate in interviews.
[00:12:20.577 --> 00:12:22.640]  And when they turn their backs on our cameras.
[00:12:22.960 --> 00:12:25.963]  Tell you what, something strange is going on out there.
[00:12:26.243 --> 00:12:28.446]  To me, this looks like a cover-up.
[00:12:30.186 --> 00:12:31.787]  I wanted to speak to Jennifer Miller.
[00:12:33.067 --> 00:12:33.968]  My name is David Knight.
[00:12:34.428 --> 00:12:34.808]  Hi.
[00:12:36.629 --> 00:12:37.309]  Anthony Garton.
[00:12:38.490 --> 00:12:39.410]  I just had a quick question.
[00:12:39.430 --> 00:12:40.551]  Are you with the Sheriff's Office?
[00:12:40.731 --> 00:12:42.512]  No, I'm with the City County Council.
[00:12:42.552 --> 00:12:42.712]  Okay.
[00:12:42.772 --> 00:12:43.712]  Hi, Jennifer.
[00:12:44.172 --> 00:12:44.572]  Hello.
[00:12:44.612 --> 00:12:45.493]  I had a quick question.
[00:12:45.513 --> 00:12:46.773]  We're with the press.
[00:12:46.793 --> 00:12:47.654]  My name is David Knight.
[00:12:48.494 --> 00:12:51.056]  I had a couple of questions going back and forth between the Sheriff.
[00:12:51.156 --> 00:13:07.868]  I wasn't really clear how the federal marshals were involved, because the press reports that I've seen are conversations back and forth between you and the Sheriff, but I was trying to tie down a timeline as to who was involved at what point, who made the decisions on the autopsy.
[00:13:07.988 --> 00:13:10.870]  Was that something the federal marshals were involved with?
[00:13:10.930 --> 00:13:13.312]  I've given a statement to the Big Red Sentinel.
[00:13:13.592 --> 00:13:14.493]  You'll have to go to them.
[00:13:14.973 --> 00:13:16.134]  They have my official statements.
[00:13:16.614 --> 00:13:17.695]  So they're your spokesman?
[00:13:18.991 --> 00:13:22.774]  Because this is a story of national importance.
[00:13:22.954 --> 00:13:23.675]  I understand.
[00:13:23.715 --> 00:13:25.336]  This is a story of national importance.
[00:13:25.457 --> 00:13:29.420]  There's a lot of people who are very concerned that procedures were not followed.
[00:13:30.080 --> 00:13:32.883]  And they want to know who was making that decision.
[00:13:32.903 --> 00:13:34.764]  Was that something the sheriff was doing?
[00:13:34.784 --> 00:13:36.606]  Or was that something the federal marshals were doing?
[00:13:36.786 --> 00:13:37.707]  Is it something you were doing?
[00:13:38.247 --> 00:13:39.348]  Procedure was followed.
[00:13:39.849 --> 00:13:42.211]  And they have my statement.
[00:13:42.271 --> 00:13:42.451]  Okay.
[00:13:50.032 --> 00:13:54.138]  You see, she doesn't want to talk about what's happened here, and we understand why.
[00:13:56.361 --> 00:13:56.621]  Usual.
[00:13:57.896 --> 00:13:58.676]  Usual procedure.
[00:13:59.256 --> 00:14:05.739]  You've got a judge who over the phone pronounces the Supreme Court Justice dead.
[00:14:05.879 --> 00:14:06.819]  We don't need to see anything.
[00:14:06.859 --> 00:14:07.519]  It's all done.
[00:14:08.179 --> 00:14:13.381]  You had two judges who passed this on because they couldn't physically go.
[00:14:13.821 --> 00:14:15.322]  She doesn't think it's important enough to go.
[00:14:15.742 --> 00:14:18.002]  She says we can talk to the local paper.
[00:14:18.022 --> 00:14:21.564]  I don't know if it's a livestock paper, what it is, to get their statements.
[00:14:21.664 --> 00:14:22.584]  She's given them a statement.
[00:14:22.604 --> 00:14:25.205]  She's not going to talk to anyone else except the local paper.
[00:14:25.925 --> 00:14:27.286]  I wonder what their relationship is.
[00:14:27.346 --> 00:14:28.787]  But she doesn't have a relationship with us.
[00:14:29.308 --> 00:14:31.489]  She doesn't want us to ask her any questions.
[00:14:31.549 --> 00:14:32.510]  That's what this is all about.
[00:14:33.591 --> 00:14:39.275]  Meanwhile, InfoWars reporter Joe Biggs also on the scene investigating all this.
[00:14:39.635 --> 00:14:50.203]  Well, he talked to a former deputy from the area and he says that the way local authorities handled the Scalia case was very irregular.
[00:14:50.714 --> 00:14:55.715]  So why do you think the ball was dropped, so to say, in dealing with Justice Scalia?
[00:14:55.975 --> 00:14:59.216]  You know, there was a body in a room at the Cibola Creek Ranch.
[00:14:59.576 --> 00:15:01.476]  No one was there when this happened, from what we've been told.
[00:15:02.296 --> 00:15:10.458]  Someone walks in, they see this guy laying there with a pillow over his face, over his head, however you want to put it, and the sheriff initially comes in, they call a few judges.
[00:15:11.058 --> 00:15:11.858]  No one can make it out.
[00:15:12.478 --> 00:15:16.539]  They contact the judge here, and she does an over-the-phone thing.
[00:15:16.599 --> 00:15:18.279]  Now, what would have you done differently?
[00:15:19.670 --> 00:15:21.472]  Again, I would have quarantined the area.
[00:15:21.692 --> 00:15:28.161]  Sorry, gathering the bed sheets, the pillows, everything that was there as evidence to get sent off to the labs for testing.
[00:15:28.982 --> 00:15:32.707]  And I would have requested the judge to give me an autopsy.
[00:15:33.908 --> 00:15:35.971]  See, this is the situation we have.
[00:15:36.571 --> 00:15:39.515]  You have a case where an illegal alien comes across the border.
[00:15:39.895 --> 00:15:50.728]  It's mandatory standard operating procedure for them to cordon off that area, gather evidence, submit that evidence, and then get a request or contact and try to get an autopsy done.
[00:15:51.089 --> 00:15:51.990]  And then we have this man
[00:15:53.411 --> 00:15:55.234]  Yes, I would have to say it is very irregular.
[00:16:07.935 --> 00:16:09.256]  Well, thank you for your time.
[00:16:09.696 --> 00:16:18.180]  Like you said, I mean, hopefully if you can win this race, you can become sheriff, you can make sure that these kind of situations and scenarios will be dealt with properly.
[00:16:18.780 --> 00:16:30.705]  And one thing you can always count on in a situation like this, especially if there is indeed a cover-up, and that is full cooperation and assistance from the mainstream media.
[00:16:31.005 --> 00:16:34.127]  Ever since we got details of Scalia's death,
[00:16:34.927 --> 00:16:37.850]  And started asking common sense questions.
[00:16:38.290 --> 00:16:46.917]  Well, it didn't take long for the establishment media to go into full attack mode and they started killing the messenger, so to speak.
[00:16:47.277 --> 00:16:50.860]  And of course, they're calling us the C word again.
[00:16:51.581 --> 00:16:52.722]  Conspiracy theorist.
[00:16:53.182 --> 00:17:02.908]  In fact, if you do a Google search and type in Justice Scalia conspiracy theories, well, you are going to get a ton of results with our name on it in full wars.
[00:17:02.988 --> 00:17:11.793]  And of course, Alex Jones, who the Washington Post says is the vector of universal conspiracy theories.
[00:17:12.774 --> 00:17:26.263]  They are trying to discredit and ridicule anyone who dares to question the official narrative of the bizarre and strange circumstances surrounding the death of Justice Scalia.
[00:17:26.623 --> 00:17:39.572]  See there, they even put us alongside space aliens and a group of wackos who think that Leonard Nimoy faked his death to join the Illuminati and kill Obama.
[00:17:39.852 --> 00:17:42.054]  I guess we're supposed to be with that group.
[00:17:42.614 --> 00:17:44.234]  So you won't take us serious.
[00:17:45.015 --> 00:17:47.375]  It is guilt by association.
[00:17:47.735 --> 00:17:49.255]  And I know you're not going to fall for it.
[00:17:49.295 --> 00:17:51.516]  For the most part, I'm preaching to the choir here.
[00:17:51.716 --> 00:17:55.377]  Our audience is very intelligent and wide awake.
[00:17:55.657 --> 00:18:03.158]  But unfortunately, there are still lots of people out there who are gullible enough to believe in these hit pieces.
[00:18:03.298 --> 00:18:06.659]  I guess you could say they are very naive.
[00:18:21.365 --> 00:18:23.827]  My father's no different than any other powerful man.
[00:18:25.768 --> 00:18:28.891]  Any man who's responsible for other people.
[00:18:30.412 --> 00:18:31.853]  Like a senator or a president.
[00:18:32.934 --> 00:18:34.515]  You know how naive you sound.
[00:18:34.715 --> 00:18:34.995]  Why?
[00:18:35.535 --> 00:18:37.837]  Senators and presidents don't have men killed.
[00:18:39.699 --> 00:18:39.959]  Oh.
[00:18:41.460 --> 00:18:42.561]  Who's being naive, Kay?
[00:18:43.481 --> 00:18:45.963]  Fool me once, shame on you.
[00:18:46.824 --> 00:18:49.185]  Fool me twice, shame on me.
[00:18:50.464 --> 00:18:51.245]  Vote for Jeb?
[00:18:51.985 --> 00:18:53.506]  Well, you're just f***ing stupid.
[00:18:56.808 --> 00:18:58.830]  Fool me, we can't get fooled again.
[00:19:10.766 --> 00:19:12.068]  We believe in win-win, folks.
[00:19:12.128 --> 00:19:13.869]  Treating people like we want to be treated.
[00:19:14.070 --> 00:19:18.634]  That's why we developed IntraCeuticals with Dr. Group and other top researchers, chemists, scientists, you name it.
[00:19:18.794 --> 00:19:19.735]  He's one of our advisors.
[00:19:20.016 --> 00:19:25.481]  To come up with products like AnthroPlex that is an original product that he made just for us.
[00:19:26.422 --> 00:19:28.384]  And this is a base
[00:19:29.298 --> 00:19:34.120]  system to make super male or super female vitality work even better.
[00:19:34.820 --> 00:19:36.180]  It is natural.
[00:19:36.600 --> 00:19:40.482]  It just helps get your body pumping and going in the way you need to be going.
[00:19:40.882 --> 00:19:54.566]  And Dr. Group is here until we go to break to tell us about the latest product at InfoWarsLife.com, AnthroPlex, that out of the gates, and we do this all the time with the new product, we discount it out of the gates to get you to try it, knowing that you're going to love it.
[00:19:55.566 --> 00:19:56.187]  It'll sell out.
[00:19:56.527 --> 00:20:07.295]  So, Infowarslife.com, Anthroplex, 15% off and free shipping for the next two days only when you get it with Supermail or Female Vitality.
[00:20:07.435 --> 00:20:08.215]  Let's go to Dr. Group.
[00:20:08.396 --> 00:20:14.240]  Why do you call this the foundation to start the fire and then the Supermail takes you to the next level?
[00:20:15.455 --> 00:20:32.302]  Well, we just look at the base problem that's going on right now all over the world, which is the endocrine-disrupting chemicals, the amount of estrogen that men have, the femininity of men, and what's going on even in children right now with low testosterone levels.
[00:20:32.782 --> 00:20:33.443]  We're good to go!
[00:21:00.939 --> 00:21:02.800]  What is in the goat weed?
[00:21:02.840 --> 00:21:05.300]  You've got one of the purest, strongest organic forms of it.
[00:21:05.360 --> 00:21:06.921]  What's so magic about the goat weed?
[00:21:20.225 --> 00:21:33.334]  Well, the horny goat weed was given that name because years ago in India, they noticed that a certain time of the year, this weed would grow and the goats would eat it and they would just go crazy with all the female goats.
[00:21:33.414 --> 00:21:34.935]  So that's how it was developed.
[00:21:34.955 --> 00:21:35.896]  It's called epimidium.
[00:21:36.696 --> 00:21:43.400]  And what that's been proven to do over thousands of years is increase sexual pleasure, help balance the male hormones.
[00:21:43.440 --> 00:21:45.181]  It can actually be used for women as well.
[00:21:45.621 --> 00:21:52.485]  But it really kind of resets and brings the hormone balance, improves sperm motility, and increases testosterone levels.
[00:21:52.505 --> 00:21:54.506]  So it counters the stuff they've been throwing at us.
[00:21:54.766 --> 00:21:55.866]  Results will vary.
[00:21:55.946 --> 00:21:58.588]  Overall, all I know is dynamite.
[00:21:59.028 --> 00:22:03.893]  I mean, absolutely dynamite with the stamina, with the weight lifting, with the swimming.
[00:22:04.133 --> 00:22:09.137]  Folks, the new product is available, AnthroPlex, available at InfoWarsLife.com.
[00:22:09.498 --> 00:22:11.640]  Dr. Group, thank you for developing this amazing product.
[00:22:11.780 --> 00:22:12.080]  Thank you.
[00:23:02.562 --> 00:23:04.744]  Who are you working for, brother?
[00:23:05.444 --> 00:23:05.945]  Same people.
[00:23:06.505 --> 00:23:07.687]  What do you mean, same people?
[00:23:07.827 --> 00:23:09.708]  InfoWars.com InfoWars.com?
[00:23:09.808 --> 00:23:10.549]  I've never heard of it.
[00:23:10.589 --> 00:23:11.890]  It sounds like a very powerful group.
[00:23:17.628 --> 00:23:24.651]  Look who's talking about the importance of releasing the classified 28 pages of the 9-11 Commission Report.
[00:23:25.211 --> 00:23:25.871]  You guessed it.
[00:23:26.212 --> 00:23:27.332]  It's Donald Trump.
[00:23:27.692 --> 00:23:29.233]  Who blew up the World Trade Center?
[00:23:29.553 --> 00:23:30.673]  It wasn't the Iraqis.
[00:23:30.713 --> 00:23:31.634]  It was Saudi.
[00:23:31.654 --> 00:23:32.934]  Take a look at Saudi Arabia.
[00:23:32.974 --> 00:23:33.875]  Open the documents.
[00:23:34.235 --> 00:23:41.438]  We ought to get Bush or somebody to have the documents opened because, frankly, if you open the documents, I think you're going to see that it was Saudi Arabia.
[00:23:41.898 --> 00:23:44.260]  They did not knock down the World Trade Center, okay?
[00:23:44.620 --> 00:23:47.282]  It wasn't the Iraqis that knocked down the World Trade Center.
[00:23:47.783 --> 00:23:51.786]  We went after Iraq, we decimated the country, Iran's taken over, okay.
[00:23:52.206 --> 00:23:53.767]  But it wasn't the Iraqis.
[00:23:54.608 --> 00:23:59.432]  You will find out who really knocked down the World Trade Center, because they have papers in there that are very secret.
[00:23:59.572 --> 00:24:02.014]  You may find it's the Saudis, okay?
[00:24:02.474 --> 00:24:03.415]  But you will find out.
[00:24:03.655 --> 00:24:11.919]  This morning on the Alex Jones Show, political insider Roger Stone had this to say about the incriminating 28 pages.
[00:24:12.399 --> 00:24:15.841]  We know that a number of the hijackers trained in Tampa, Florida.
[00:24:16.361 --> 00:24:23.725]  We know that the neighbors tipped the local police and the Florida Department of Law Enforcement under Jeb Bush.
[00:24:24.045 --> 00:24:24.746]  And what happened?
[00:24:25.246 --> 00:24:25.706]  Nothing.
[00:24:25.766 --> 00:24:29.248]  Instead, Jeb Bush helped the Bin Ladens get on planes and get out of the country.
[00:24:30.089 --> 00:24:34.851]  You know, and for the Bush lackeys to now claim that it's outrageous.
[00:24:34.891 --> 00:24:37.812]  Look, Condoleezza Rice had multiple warnings.
[00:24:38.532 --> 00:24:41.513]  The Central Intelligence Agency had multiple warnings.
[00:24:41.793 --> 00:24:44.174]  The FBI had multiple warnings.
[00:24:44.294 --> 00:24:47.876]  But within the Bush administration, they weren't speaking to each other.
[00:24:48.296 --> 00:24:51.277]  That is a failure of leadership, or it's willful.
[00:24:51.817 --> 00:24:56.339]  One or the other, whether it's incompetence or treason, is meaningless at this point.
[00:24:56.519 --> 00:25:04.230]  Recently, Jeb Bush was confronted again by Infowars and once again refused to talk about the documents.
[00:25:04.851 --> 00:25:07.955]  Last week I asked you about the 28 pages that were redacted.
[00:25:08.076 --> 00:25:09.698]  Yeah, you haven't sent them to me.
[00:25:09.718 --> 00:25:11.781]  I don't know anything about them yet.
[00:25:11.801 --> 00:25:13.083]  Can you ask W to help us get them?
[00:25:14.690 --> 00:25:15.310]  I don't know what you think.
[00:25:15.330 --> 00:25:16.531]  What's the implication of it?
[00:25:16.551 --> 00:25:17.772]  What are you talking about?
[00:25:17.812 --> 00:25:18.132]  Thank you.
[00:25:18.172 --> 00:25:19.433]  I don't know what you're talking about.
[00:25:19.453 --> 00:25:19.573]  28th.
[00:25:19.753 --> 00:25:20.494]  Yeah, where is it from?
[00:25:20.554 --> 00:25:21.954]  It's from the 9-11 Commission report.
[00:25:22.335 --> 00:25:24.176]  Well, eventually they'll come out, won't they?
[00:25:24.256 --> 00:25:25.076]  Well, we hope so.
[00:25:25.116 --> 00:25:27.798]  If you could ask your brother to get them for us, that'd be great.
[00:25:27.818 --> 00:25:28.779]  Well, I'll see him one more time.
[00:25:28.999 --> 00:25:41.366]  Well, there's the Bush dynasty for you, making jokes at the expense of the 9-11 victims' families, who simply want answers to why their loved ones died on September 11th.
[00:25:41.906 --> 00:25:44.148]  It's getting blatantly obvious to everyone
[00:25:44.468 --> 00:25:45.308]  I love my dad.
[00:26:03.780 --> 00:26:04.381]  I'd kill for him.
[00:26:05.061 --> 00:26:06.983]  I'd go to prison for him because I love him so much.
[00:26:07.323 --> 00:26:17.270]  And what's hidden from the public in the classified documents of the 28 pages is a link between the Saudi government and the 9-11 hijackers.
[00:26:17.711 --> 00:26:24.416]  And we're talking funding and training of the terrorist who launched an attack on our country on September 11, 2001.
[00:26:26.397 --> 00:26:32.580]  This was an act of war, not to mention treason by the Bush administration.
[00:26:32.960 --> 00:26:36.962]  And they don't want anybody to see what's in those 28 pages.
[00:26:38.248 --> 00:26:43.131]  Governor Bush was wondering about the use of eminent domain with the Texas Rangers stadium.
