[00:00:20.507 --> 00:00:22.689]  Waging war on corruption.
[00:07:33.489 --> 00:07:35.790]  This is a government at war with the people.
[00:07:36.110 --> 00:07:39.311]  This is a government savaging the population, and it goes on and on.
[00:07:39.571 --> 00:07:46.774]  The open borders are the key to globalism, destroy national sovereignty, and radical Islamists that can't even live with each other in peace are not compatible here.
[00:07:47.254 --> 00:07:47.594]  Period.
[00:07:48.055 --> 00:07:51.676]  We should never submit to their backwards culture of oppression.
[00:07:52.376 --> 00:08:04.519]  We are the true liberals who promote free speech across the board in Europe and the United States and Canada and we must stand for it and not be bullied into a new dark age of oppression and tyranny.
[00:08:10.760 --> 00:08:15.821]  The Genesis Communications Radio Network proudly presents The Alex Jones Show.
[00:08:16.181 --> 00:08:18.462]  Because there's a war on for your mind.
[00:08:33.699 --> 00:08:38.983]  Donald Trump just finished his first big official foreign policy speech.
[00:08:39.083 --> 00:08:40.023]  We carried quite a bit of it.
[00:08:40.464 --> 00:08:42.905]  We'll have some of the transcript for you in the next hour and go over it.
[00:08:43.486 --> 00:08:54.193]  When his former campaign head and still one of his top advisors, Roger Stone joins us, as he does at least once a week, coming up in the second, third hour today.
[00:08:54.233 --> 00:08:56.535]  We're now in the second hour right now.
[00:08:57.395 --> 00:09:00.317]  There is so much unfolding, so much going on.
[00:09:00.337 --> 00:09:01.298]  What you have to understand is,
[00:09:03.254 --> 00:09:08.858]  Our government agencies now are pretty much entirely run by multinational corporations.
[00:09:08.898 --> 00:09:09.758]  That's not denied.
[00:09:10.839 --> 00:09:31.692]  And so you have to understand, the Central Intelligence Agency got Congress three years ago, you just type this into Google, you'll get the Washington Post reporting on it, to change the law so the CIA could operate domestically in propaganda, including deception of the American people.
[00:09:34.966 --> 00:09:51.550]  And then I come out and say, look at the NFL with all these anti-cop halftime shows with Beyonce and her running around with a baseball bat, she's mad at her husband, breaking car windshields and burning things down with young women watching approvingly.
[00:09:52.370 --> 00:09:54.450]  This is cultural destabilization.
[00:09:55.571 --> 00:09:54.450]  101.
[00:09:55.931 --> 00:10:00.852]  So they had hundreds of publications come out and say I was crazy, the CIA is not involved in domestic media.
[00:10:03.137 --> 00:10:18.908]  And then they had Stephen Colbert last night, on late night, that he's taken over from David Letterman, come out and say, quote, this is all just in your face, making fun of you folks, that he thinks Beyonce should be running the CIA, just randomly.
[00:10:19.328 --> 00:10:20.389]  Just threw that in there.
[00:10:20.949 --> 00:10:21.830]  We're gonna play that clip later.
[00:10:22.370 --> 00:10:24.612]  This is how stupid they think you are.
[00:10:26.249 --> 00:10:27.309]  Now we're about to go to our guest.
[00:10:27.609 --> 00:10:31.971]  It's hard to preface it with that, that we see them telling us, oh, we have a delegate process.
[00:10:32.051 --> 00:10:32.991]  Votes have never counted.
[00:10:34.751 --> 00:10:35.631]  That's ridiculous.
[00:10:36.052 --> 00:10:40.953]  They're trying to sell you on the idea that delegates aren't supposed to represent the votes from their precinct.
[00:10:41.673 --> 00:10:44.614]  They've manufactured these superdelegates out of thin air.
[00:10:46.274 --> 00:10:48.535]  They're trying to break our will, but it's not working.
[00:10:49.440 --> 00:10:58.464]  AP poll, Gallup polls and others show between 6 and 8% approval for mainstream media and it's only dropping.
[00:10:58.484 --> 00:11:00.164]  6% last week in the AP poll.
[00:11:01.305 --> 00:11:03.105]  It was 8% a few months before that in Gallup.
[00:11:03.606 --> 00:11:08.668]  These people are less popular than scurvy on a ship or something.
[00:11:08.728 --> 00:11:11.569]  I mean, it is just amazing.
[00:11:11.609 --> 00:11:13.609]  These people are less popular than syphilis.
[00:11:14.510 --> 00:11:17.371]  But they sit up there and they just keep shoving lies, like Obama.
[00:11:19.122 --> 00:11:21.205]  I never said we wouldn't have boots on the ground in Syria.
[00:11:21.406 --> 00:11:22.848]  He said it 16 times.
[00:11:22.888 --> 00:11:23.830]  We played the clips.
[00:11:26.414 --> 00:11:30.179]  It's a new level of lies and it's reached the Marie Antoinette level.
[00:11:31.633 --> 00:11:33.093]  Where they just say, let them eat cake.
[00:11:33.773 --> 00:11:37.814]  Why would they bring in the last three years five million people into Europe?
[00:11:38.414 --> 00:11:40.235]  A million just in the last six months or so.
[00:11:40.855 --> 00:11:44.516]  Claiming it was a few hundred thousand here and there, and then suddenly, oh, it's been two, three, four, five million.
[00:11:44.896 --> 00:11:47.716]  Hundreds of thousands here, cover it up and say it's a few thousand.
[00:11:48.396 --> 00:11:56.178]  Every high school in town, including my alma mater, has over 200 refugees from, quote, Syria, and they're really Saudi Arabian and others.
[00:11:57.657 --> 00:11:59.861]  This is a Sunni invasion!
[00:12:00.202 --> 00:12:03.949]  A-a-a-a-a-a Wahhabist invasion!
[00:12:05.470 --> 00:12:19.556]  On record into Syria, then into Turkey, he opens up a conduit all the way through Europe with Merkel and Hollande and all the rest of them, and the Swedish Prime Minister saying, come to me, come to me, and kicking old people out of their government housing and moving them.
[00:12:19.576 --> 00:12:20.436]  This is all confirmed.
[00:12:20.616 --> 00:12:33.642]  We've had our reporters over there in no-go zones in Paris and in Brussels, Belgium, where they would go 10 miles in any direction, and Muslims would just run out going, get out of here, screaming at them in French or English or Arabic.
[00:12:34.622 --> 00:12:35.603]  Biggs has been in a lot of combat.
[00:12:35.623 --> 00:12:37.944]  He heard him in Arabic saying, get out of here, infidel, infidel.
[00:12:38.445 --> 00:12:39.985]  He's got infidel on his arm, tattooed.
[00:12:40.646 --> 00:12:42.007]  Freaking out on them.
[00:12:44.148 --> 00:12:47.670]  And then they go on TV and say there's no no-go zones in the U.S.
[00:12:47.810 --> 00:12:48.591]  or in England.
[00:12:49.051 --> 00:12:50.432]  This is what's going on.
[00:12:50.452 --> 00:12:57.176]  Why would the establishment open a conduit up for the last three years, bring them in, let them come in, judicial watch, got more documents.
[00:12:57.477 --> 00:12:59.398]  We went down there and found the mosque on the Texas border.
[00:13:00.745 --> 00:13:02.166]  That they've got sleeper cells coming over?
[00:13:02.326 --> 00:13:03.728]  We know this is going on.
[00:13:04.168 --> 00:13:08.092]  So the question is, why would our governments be doing this?
[00:13:08.752 --> 00:13:14.117]  At a level where upwards of 80% they admit with the passports are military-age men.
[00:13:14.137 --> 00:13:18.421]  A lot of them brag on their Facebook and Twitters, hey, German ladies, I'm here.
[00:13:18.481 --> 00:13:22.225]  Here I was in combat in the Free Syrian Army a year ago.
[00:13:23.835 --> 00:13:24.756]  Why would you do that?
[00:13:25.596 --> 00:13:32.320]  It is a giant sleeper cell invasion, and I had the founder of Oath Keeper, Stuart Rhodes, on a few weeks ago, and he said, you need to get Matt Bracken on.
[00:13:32.340 --> 00:13:34.441]  He really knows what he's talking about.
[00:13:34.461 --> 00:13:36.042]  You should go read his articles.
[00:13:36.222 --> 00:13:38.284]  And I did read them, and just, they're amazing.
[00:13:38.324 --> 00:13:46.388]  In fact, I want to start reposting them on InfoWars.com, and of course, linking to his site, if he'd be gracious enough for us to do that, because it's very, very important.
[00:13:46.468 --> 00:13:50.411]  TET Take Two, Islam's 2016 European Offensive.
[00:13:51.724 --> 00:13:55.807]  And he's the author of Enemies, Foreign and Domestic, and a well-known advocate for Second Amendment rights.
[00:13:56.407 --> 00:14:02.031]  The following guest essay by Bracken is also being published at Western Rifle Shooters Association.
[00:14:03.031 --> 00:14:06.433]  He's also in another article dealing with burning down the house in 2016.
[00:14:08.274 --> 00:14:11.136]  He sees war in the near future before a new president takes office.
[00:14:11.156 --> 00:14:14.038]  We're going to look at that coming up as well.
[00:14:14.538 --> 00:14:19.802]  But EnemiesForeignAndDomestic.com, EnemiesForeignAndDomestic.com, and I'm not going to go over his whole bio.
[00:14:20.970 --> 00:14:31.098]  You can go there and see a long career in the Navy SEALs, going back into the 1980s, Beirut, you name it, just all over the world, Panama Canal, it goes on and on, what he's seen.
[00:14:31.138 --> 00:14:43.347]  So he's actually been there, done that, witnessed how people infiltrate, both from the side of an infiltrator, someone trying to find the infiltrators, and he has really written some detailed breakdowns of what's happening.
[00:14:43.648 --> 00:14:44.508]  He's a self-described
[00:14:45.609 --> 00:14:51.550]  Freedom supporter, a constitutionalist who believes in original intent of the founding fathers of our country.
[00:14:51.570 --> 00:14:53.651]  He lives with his family in North Florida.
[00:14:53.991 --> 00:14:59.512]  So, Matt, thanks for coming on, reading your essay, just studying history and what's happening.
[00:14:59.592 --> 00:15:00.552]  I can find no fault.
[00:15:00.852 --> 00:15:02.912]  Of course, you bring your military background to it as well.
[00:15:03.633 --> 00:15:05.313]  A lot of folks respect your writing.
[00:15:06.093 --> 00:15:07.613]  You've heard what I've said the last five minutes.
[00:15:08.174 --> 00:15:09.414]  Was that overall accurate?
[00:15:09.694 --> 00:15:15.035]  And what can you add in an overall overview for folks in the next five minutes before we go to break?
[00:15:15.635 --> 00:15:18.036]  Okay, it's perfect.
[00:15:18.076 --> 00:15:23.979]  Your byline of your website and your show, there is a war for our minds, a battle going on for our minds.
[00:15:24.599 --> 00:15:33.582]  It doesn't matter if we're like monks in an Irish monastery discussing what's actually happening, if the war for the minds is being lost at the mass level.
[00:15:35.223 --> 00:15:37.024]  We make fun of the North Koreans.
[00:15:37.064 --> 00:15:41.726]  You know, we show them doing the wave in stadiums or, you know, swooning for dear leader.
[00:15:42.206 --> 00:15:43.286]  But look at Swedes.
[00:15:43.306 --> 00:15:45.787]  They've been brainwashed into actually hating themselves.
[00:15:45.807 --> 00:15:49.249]  But when they look at the mirror, they say, this blondness just has to go.
[00:15:49.389 --> 00:15:51.030]  We're so guilty of everything.
[00:15:51.110 --> 00:15:52.850]  Swedes in America.
[00:15:52.930 --> 00:15:55.131]  I mean, the madness over transgender.
[00:15:55.151 --> 00:15:58.953]  I just saw a YouTube video on a college campus.
[00:15:59.513 --> 00:16:04.135]  The guy says, what if I want to be if I if I feel that I'm a six foot five Chinese woman?
[00:16:04.930 --> 00:16:09.472]  And everybody agrees, if that's what you feel, then we should respect you as a 6'5 Chinese woman.
[00:16:10.152 --> 00:16:12.152]  So that you can see how much work we have to do.
[00:16:12.293 --> 00:16:31.259]  I mean, the fact that after a century of communism, 100 million to 200 million killed under the various socialist banners, you have the young generation supporting this retread Bernie Sanders, who honeymooned in Nicaragua and Soviet Union, Nicaragua during a revolutionary phase.
[00:16:31.859 --> 00:16:34.240]  I think this is an extremely dangerous time.
[00:16:34.998 --> 00:16:35.920]  I think that 2016 is like a 1916 or 1787 or 1788.
[00:16:35.960 --> 00:16:39.205]  Another key turning, another key point in the pendulum.
[00:16:39.225 --> 00:16:40.827]  So a crossroads.
[00:16:49.682 --> 00:16:50.643]  A big crossroads.
[00:16:50.723 --> 00:16:52.944]  We're going to have the big Marxist breakout.
[00:16:53.004 --> 00:16:55.686]  Especially, for example, let's say Trump wins.
[00:16:55.706 --> 00:16:57.787]  There's no kinetic event like an assassination.
[00:16:58.287 --> 00:16:59.168]  All of these can happen.
[00:16:59.348 --> 00:17:02.070]  Massive riots like Watts, Ferguson, Baltimore.
[00:17:02.490 --> 00:17:03.110]  Constantly.
[00:17:03.210 --> 00:17:09.574]  Imagine Cleveland on fire during the convention with armored personnel carriers all the way around the beltway.
[00:17:09.674 --> 00:17:12.396]  We see Beyonce and MTV priming the pump.
[00:17:12.436 --> 00:17:14.217]  That's got to be a directive from on top.
[00:17:14.947 --> 00:17:15.528]  Absolutely.
[00:17:16.088 --> 00:17:17.149]  That's the narrative.
[00:17:17.189 --> 00:17:18.871]  So this is the war for the minds.
[00:17:19.812 --> 00:17:25.558]  And in Germany they actually have a new word, I think it's Lugenpresse, but it means liar press.
[00:17:26.038 --> 00:17:30.162]  So they refer to that, the mainstream media, and I would include all
[00:17:32.267 --> 00:17:33.288]  Well, I think that
[00:17:54.934 --> 00:18:04.966]  The biggest danger, we're going to have riots in this country, but in Europe, we're going to have an outbreak of Beslan, the Paris attacks, Brussels attacks.
[00:18:05.787 --> 00:18:09.612]  Something very significant happened during the Brussels attacks.
[00:18:10.595 --> 00:18:16.978]  And you have to understand that a government, a mass, a big organization has to have a communication structure.
[00:18:17.498 --> 00:18:19.139]  It's not like a one brain.
[00:18:19.199 --> 00:18:20.700]  It has, you know, many individuals.
[00:18:21.400 --> 00:18:26.543]  So you have to put a lot of credence in such things as the security levels.
[00:18:27.023 --> 00:18:33.286]  They went from their maximum security level four back down to three within like 24 hours or 48 hours.
[00:18:34.466 --> 00:18:38.148]  While terrorists were still on the loose because they were absolutely wiped out.
[00:18:39.125 --> 00:18:41.287]  Everybody worked the maximum of overtime.
[00:18:41.307 --> 00:18:42.207]  They're exhausted.
[00:18:42.307 --> 00:18:43.008]  They can't do it.
[00:18:43.068 --> 00:18:44.188]  They have to go home and sleep.
[00:18:45.049 --> 00:18:46.150]  Europe has no bench.
[00:18:46.910 --> 00:19:00.079]  I think the German army is like 50,000 troops, and they are unionized, and they won't work over 40 hours, and during NATO exercises, they just quit halfway because the union rep says, that's it, and we don't cross rivers after dark or whatever.
[00:19:00.965 --> 00:19:02.027]  So they have no bench.
[00:19:02.448 --> 00:19:05.012]  We're going to have an outbreak in Europe.
[00:19:05.072 --> 00:19:09.899]  It'll probably start with maybe 8, 10, a dozen attacks, widespread.
[00:19:09.919 --> 00:19:11.762]  The terrorists have learned the
[00:19:13.564 --> 00:19:20.007]  The utility of the synergistic effects of having attacks in various places at the same time.
[00:19:20.027 --> 00:19:28.131]  We used to think of it as an Al-Qaeda signature, like the East Africa embassies being exploded on the same day.
[00:19:28.551 --> 00:19:29.392]  But it's more than that.
[00:19:29.432 --> 00:19:31.773]  It's a way to overwhelm the security system.
[00:19:32.233 --> 00:19:34.114]  And in Europe, that's going to be a big problem.
[00:19:34.794 --> 00:19:37.916]  Yeah, and it's not going to be like the Tet in Vietnam
[00:19:54.221 --> 00:20:06.151]  Folks that remember that, where that was an actual instruction, orders had been assigned, that CIA completely missed it, or they might as well have missed it, if any messages were coming in from the field, they were disregarded.
[00:20:06.671 --> 00:20:16.179]  But they infiltrated 80,000 VC fighters into cities, and then all on the same day, they went and grabbed AK-47s and satchel charges from caches
[00:20:16.779 --> 00:20:16.879]  Yes.
[00:20:34.562 --> 00:20:35.283]  We're good to go.
[00:20:54.722 --> 00:20:56.283]  A pimp, a drug pusher.
[00:20:56.303 --> 00:20:57.383]  He's not sinning.
[00:20:57.804 --> 00:21:00.885]  If he's selling his stuff to infidels, good for you, buddy.
[00:21:00.905 --> 00:21:03.026]  You know, you're really a sharp one.
[00:21:03.046 --> 00:21:04.567]  It's a perfect example to be evil.
[00:21:04.587 --> 00:21:08.349]  That's why they're so into gangsterism, raping women, sex with other men.
[00:21:08.569 --> 00:21:10.650]  They call themselves, you know, these followers of Abraham.
[00:21:10.710 --> 00:21:11.151]  It's sick.
[00:21:11.771 --> 00:21:18.634]  But at the very last moment, you can spend your whole life a drug pusher and a pimp running a discotheque for infidels.
[00:21:19.815 --> 00:21:21.396]  And you can undo that all
[00:21:22.219 --> 00:21:25.440]  Pull like a parachute and straight to your 72 virgins.
[00:21:25.520 --> 00:21:26.680]  Get out of jail free card.
[00:21:27.420 --> 00:21:29.661]  Smoke dope, party with infidels.
[00:21:30.081 --> 00:21:34.942]  You can't do enough good deeds just like tithing extra or praying extra.
[00:21:35.602 --> 00:21:42.404]  It's impossible for that person, that sinner, to do enough good deeds if he lived to be a hundred to go to heaven.
[00:21:42.844 --> 00:21:46.205]  But he can be the worst person in the world, pusher, pimp.
[00:21:47.014 --> 00:21:47.514]  Well, clearly.
[00:22:12.825 --> 00:22:15.428]  Sir, I want to get into the details, because you ran Embassy Security.
[00:22:15.569 --> 00:22:17.731]  You're one of the top experts on this, obviously.
[00:22:17.972 --> 00:22:20.675]  Matt Bracken, EnemiesFarnerDomestic.com is our guest.
[00:22:20.735 --> 00:22:21.256]  It's so important.
[00:22:21.276 --> 00:22:21.977]  I skipped this break.
[00:22:22.657 --> 00:22:27.503]  But specifically getting into big picture, talking about our elites, the leftists.
[00:22:28.410 --> 00:22:29.411]  I mean, I know they're reckless.
[00:22:29.451 --> 00:22:30.592]  I know they hate bitter clingers.
[00:22:30.632 --> 00:22:31.853]  I know they want to conquer the West.
[00:22:32.154 --> 00:22:38.640]  They see Christian, Judaic backgrounds as not working in their new system.
[00:22:38.860 --> 00:22:41.282]  They want a cultureless, plastic system.
[00:22:41.563 --> 00:22:44.405]  So they bring in the most radical jihadis.
[00:22:45.686 --> 00:22:47.307]  Tens of thousands of them, undoubtedly.
[00:22:47.987 --> 00:22:48.808]  So here's the question.
[00:22:49.088 --> 00:22:50.068]  They start attacking.
[00:22:50.529 --> 00:22:52.149]  What are our governments thinking?
[00:22:53.030 --> 00:22:54.531]  Why are they doing this?
[00:22:55.511 --> 00:22:57.692]  What is the... I mean, I understand the mission of the Jihadis.
[00:22:57.752 --> 00:22:58.693]  It's Cloward Piven.
[00:22:58.713 --> 00:23:02.354]  You speak about it all the time, better than anybody.
[00:23:02.414 --> 00:23:03.315]  It's Cloward Piven.
[00:23:03.895 --> 00:23:15.225]  This is the Jacobins in 1788 plotting how to disrupt the grain market in France so that they can engineer food riots to overthrow the aristocracy.
[00:23:15.285 --> 00:23:20.229]  Okay, so with your Navy SEAL high-level background, not just a door kicker, but a guy involved in everything,
[00:23:21.090 --> 00:23:26.173]  You know, conferring with my historical analysis and Lord Moxon's, everybody else, it's not our opinion, it's not that we agree.
[00:23:26.393 --> 00:23:27.213]  This is what's going on.
[00:23:27.454 --> 00:23:37.079]  How do we fight 21st century Jacobins, allied with Islam, which strangely enough, towards the end, they allied with Islam again 200 years ago.
[00:23:37.119 --> 00:23:38.199]  So these people never change.
[00:23:38.540 --> 00:23:39.400]  So how do we deal with them?
[00:23:40.741 --> 00:23:41.621]  Information war.
[00:23:43.322 --> 00:23:46.024]  There is a war on for our minds and the high ground is
[00:23:47.253 --> 00:23:53.417]  How do we leverage social media, access to mainstream media, books like the ones that I've written?
[00:23:53.457 --> 00:23:56.898]  My books are all about false narrative and getting people to see beyond.
[00:23:56.959 --> 00:24:11.907]  My first novel starts with a false flag attack into a stadium where a sniper precipitates a panic stampede and it's sold in the media and by the government as a right-wing militia kook and a reason why we have to outlaw all semi-automatic weapons.
[00:24:12.647 --> 00:24:14.248]  It's my books and my writing.
[00:24:14.308 --> 00:24:16.469]  It's about getting people to look beyond the curtain.
[00:24:16.609 --> 00:24:17.489]  Well, I want to read your books.
[00:24:17.569 --> 00:24:18.989]  I want to get you on a routine basis.
[00:24:19.029 --> 00:24:23.531]  I know Stuart Rose, other folks that are in the know really respect you.
[00:24:23.751 --> 00:24:25.652]  So let's go back briefly then, because I interrupt you.
[00:24:25.672 --> 00:24:27.693]  Let's talk about the Jacobins, lead forward.
[00:24:27.713 --> 00:24:32.234]  You're talking about how they would engineer food riots, how they bring in societal crisis to get control.
[00:24:32.274 --> 00:24:34.855]  They're the proto-communists in the history books.
[00:24:35.195 --> 00:24:36.016]  That's what we're dealing with.
[00:24:36.096 --> 00:24:37.116]  So break that down.
[00:24:37.396 --> 00:24:39.677]  And then what the end game is bringing in millions of jihadis.
[00:24:40.277 --> 00:24:44.941]  Yeah, the Jacobins said their motto was, um, out of chaos, order.
[00:24:45.301 --> 00:24:46.782]  But first they have to create the chaos.
[00:24:46.802 --> 00:24:49.524]  So they're not saying that it was just chaos in feudal Europe.
[00:24:49.985 --> 00:24:57.710]  They're saying we create chaos and from the, you have to, in other words, demolish a building, then build it back up with the bricks the way that you want them organized.
[00:24:57.750 --> 00:25:00.973]  You can't just go into a building and change a little few pipes and windows.
[00:25:01.393 --> 00:25:02.234]  You demolish it.
[00:25:02.774 --> 00:25:12.101]  When it's atomized, the granular level, like Cambodia, Poland in World War II, at that level, you can do anything.
[00:25:12.121 --> 00:25:15.844]  You can macro-engineer, the trains can be running, the buses can be running.
[00:25:16.344 --> 00:25:25.551]  But you have to get to, we're in a pre-revolutionary state now, but they're going to pull out all the stops, especially if it looks like Trump is going to win, certainly before he's inaugurated.
[00:25:25.951 --> 00:25:27.112]  We'll see a complete
[00:25:27.973 --> 00:25:33.080]  Go for broke scenario, both in Europe, which will be this major Muslim offensive.
[00:25:33.600 --> 00:25:37.986]  The end result of that will be a grand compromise, which is like half Sharia today.
[00:25:38.387 --> 00:25:41.271]  And as we know, that means three quarters Sharia in a generation.
[00:25:41.731 --> 00:25:43.554]  And you're in Yemen in two generations.
[00:25:44.486 --> 00:25:51.728]  In our country, we're going to see a complete fragmenting of the society along racial lines, primarily.
[00:25:52.249 --> 00:25:53.249]  It's going to be brutal.
[00:25:53.269 --> 00:25:58.771]  I call it Rwanda times Yugoslavia times, you know, it's...
[00:25:59.531 --> 00:26:03.194]  The breakdown of America, I totally concur, and I agree.
[00:26:03.254 --> 00:26:04.555]  The communists are activating.
[00:26:04.575 --> 00:26:06.516]  They're suddenly all over Austin with red flags.
[00:26:06.837 --> 00:26:07.597]  They're smiling.
