[00:00:19.625 --> 00:00:21.647]  Welcome to the Info Wars Nightly News.
[00:06:16.964 --> 00:06:27.188]  But for right now, I want to do a throwback from the vault and talk about Mayor Bloomberg and his, you know, mayors against mothers having whatever, I can't, they keep changing the name, I can't keep it straight.
[00:06:27.929 --> 00:06:38.409]  But let's go ahead and run this ad and we'll talk about it in real time, analyze it in real time, and show you all the fallacies of this anti-gun commercial and why it's really, in reality, a pro-gun commercial.
[00:06:41.339 --> 00:06:41.840]  It's my ex.
[00:06:41.880 --> 00:06:43.081]  He's trying to break in.
[00:06:43.101 --> 00:06:44.262]  Do you have a restraining order?
[00:06:44.282 --> 00:06:44.883]  This is my house!
[00:06:44.923 --> 00:06:45.143]  Yes!
[00:06:45.203 --> 00:06:46.664]  Please, my son is here!
[00:06:46.684 --> 00:06:47.785]  Alright, let's pause right there.
[00:06:48.266 --> 00:06:51.028]  So, the ex is trying to break into the house.
[00:06:51.409 --> 00:06:53.711]  She has a restraining order against the ex.
[00:06:54.031 --> 00:06:57.054]  To me, that's a pretty big reason of why you should have a firearm in the home.
[00:06:57.074 --> 00:06:59.276]  Well, let's go ahead and continue with our analysis here.
[00:06:59.296 --> 00:07:02.059]  I need you to stay calm.
[00:07:02.099 --> 00:07:03.140]  He just broke in the door!
[00:07:03.160 --> 00:07:03.940]  You need to come now!
[00:07:04.501 --> 00:07:05.241]  Get away from him!
[00:07:05.862 --> 00:07:05.942]  Hey!
[00:07:08.359 --> 00:07:08.840]  Hit pause.
[00:07:09.120 --> 00:07:09.540]  Hit pause.
[00:07:10.201 --> 00:07:13.584]  Once again, so the ex has actually broken into the home.
[00:07:13.624 --> 00:07:14.785]  She has already called 9-1-1.
[00:07:14.865 --> 00:07:17.288]  And once again, as I always say, I'm not knocking the cops.
[00:07:17.668 --> 00:07:19.690]  But let's say a good response time is two minutes, right?
[00:07:19.750 --> 00:07:22.913]  So it took this guy, what, 30 seconds to kick into the door?
[00:07:23.053 --> 00:07:24.555]  So he's already inside the home.
[00:07:24.915 --> 00:07:25.676]  He has a child.
[00:07:25.956 --> 00:07:30.541]  Now, if the woman had been armed, she could have shot the guy as he was busting through the door, which, you know, is pretty much
[00:07:31.001 --> 00:07:41.630]  What I personally would do if somebody was trying to break into my home, once they kick in that door, they cross that threshold, I got a nice big flat target to shoot at, that's when I'm going to pull the trigger if it is necessary.
[00:07:41.650 --> 00:07:42.912]  Let's go ahead and continue with the piece.
[00:07:43.612 --> 00:07:44.613]  Get out of here!
[00:07:45.334 --> 00:07:45.894]  I'm taking him!
[00:07:53.112 --> 00:07:55.394]  Okay, so now the woman has been shot.
[00:07:55.494 --> 00:07:57.575]  You hear the baby crying in the background.
[00:07:57.596 --> 00:07:59.817]  And of course, do these type of things happen?
[00:07:59.877 --> 00:08:00.718]  It's very unfortunate.
[00:08:00.758 --> 00:08:05.341]  And also in the President's plan, he has a domestic violence type of thing that he's looking at.
[00:08:05.401 --> 00:08:06.622]  And I'm not so much against that.
[00:08:06.642 --> 00:08:09.084]  It's just some of the other measures that I have an issue with.
[00:08:09.665 --> 00:08:12.067]  But in this piece, so the woman calls the police.
[00:08:12.727 --> 00:08:13.828]  She has a restraining order.
[00:08:13.868 --> 00:08:15.809]  The person actually breaks into her home.
[00:08:16.610 --> 00:08:21.972]  To me, all of those are very good reasons why you should have a firearm in the home and be able to shoot the intruder.
[00:08:22.232 --> 00:08:23.833]  And it doesn't even have to be the ex-husband.
[00:08:23.873 --> 00:08:29.295]  If it's some guy kicking in your door at three in the morning, some stranger, you know, he thinks you have a nice PlayStation or whatever.
[00:08:29.615 --> 00:08:30.855]  He wants to come to your house and steal it.
[00:08:30.895 --> 00:08:40.059]  Those are all good reasons as to why you need to be armed or have the ability to arm yourself independent of any type of background check or RFID.
[00:08:40.179 --> 00:08:42.060]  Let's say you do have a smart gun, right?
[00:08:42.080 --> 00:08:42.920]  You go get your gun.
[00:08:43.820 --> 00:08:44.801]  Your hands are sweaty.
[00:08:44.841 --> 00:08:45.601]  You just got out.
[00:08:46.061 --> 00:08:53.925]  You got out of the shower, you got soap on your hands, whatever reason, it interferes with your finger on that RFID and now it can't read your fingerprint scan.
[00:08:53.965 --> 00:08:58.927]  So to me, that's a pretty big issue to consider before you go out and purchase a smart gun.
[00:08:59.167 --> 00:09:01.228]  Now once again, I'm not against smart guns per se.
[00:09:01.309 --> 00:09:03.630]  If you choose to go out and buy one, that's fine.
[00:09:03.670 --> 00:09:06.071]  My issue is if, and it's an if at this point,
[00:09:06.511 --> 00:09:22.219]  If they want to mandate that the gun manufacturers have to make them, or if they want to mandate that gun stores have to have them, or if they want to mandate that you have to have one of these type of features on your firearm to purchase it, those are the questions I have an issue with, and like I said, they're, at this point, just if.
[00:09:22.859 --> 00:09:29.264]  Now, our Texas governor here, Greg Abbott, he's been very outspoken about these new proposals from Obama.
[00:09:29.644 --> 00:09:32.586]  And he says he wants to override Obama's hearing.
[00:09:32.626 --> 00:09:35.108]  I guess the headline is from Don Salazar.
[00:09:35.508 --> 00:09:44.534]  It says, Texas Governor Greg Abbott made good on his promise to challenge the president's gun control initiatives Friday, calling for a constitutional convention of U.S.
[00:09:44.554 --> 00:09:49.358]  states to create several new amendments aimed at reasserting states' rights.
[00:09:49.858 --> 00:09:54.463]  Now, I was talking to David Knight about this a little bit earlier, and I'm not knocking Greg Abbott here.
[00:09:54.503 --> 00:09:58.708]  I think he has the best of intentions, and I do applaud him for being proactive.
[00:09:59.068 --> 00:10:08.359]  But David Knight made the very good point that we wouldn't have to add more amendments if we would just follow the ones that we already have, such as, for example, the 10th Amendment, where it says that you can't give...
[00:10:09.540 --> 00:10:20.406]  The feds can't take powers that are not already granted to them, which is to say you have the power within the state to say no to a federal grab or federal mandates, whatever they may be.
[00:10:20.826 --> 00:10:27.409]  And David Knight also made the point, if they're not going to follow Amendment Number 10, they're not going to follow Amendment Number 40 or Amendment Number 100.
[00:10:28.590 --> 00:10:34.114]  As many amendments as you want to add to it, if they don't follow what's already in there, the first 10, they're not going to follow anything else.
[00:10:34.454 --> 00:10:40.358]  So once again, hats off to Greg Abbott for being proactive, but let's just follow the stuff that's already in there.
[00:10:40.858 --> 00:10:41.899]  And now we see CNN.
[00:10:42.299 --> 00:10:52.366]  President Obama was on CNN this past week, and now we have a CNN op-ed piece where they're saying that we need to ban the guns and declare a national state of emergency.
[00:10:52.866 --> 00:10:54.247]  And this is Elliot Fineman.
[00:10:54.767 --> 00:11:07.157]  And he was a proponent of the National Gun Victims Action Council, and he wants the President to follow through on his recent gun control efforts by monitoring ammunition sales and banning those on terror watch lists from buying guns.
[00:11:08.109 --> 00:11:20.894]  Now once again, as we've seen many times before, they try to circumvent the whole gun control argument by saying we're not banning things outright, we're just trying to limit or put common sense reforms as to how they're used.
[00:11:20.934 --> 00:11:24.175]  Such as example, limiting or monitoring ammunition sales.
[00:11:24.215 --> 00:11:30.058]  Like they're not taking your gun away, they're just going to monitor your amount of ammunition and say maybe you can't have that much ammunition.
[00:11:30.418 --> 00:11:31.538]  Same thing with magazines.
[00:11:31.879 --> 00:11:36.200]  They're not going to take your gun away, they're just going to tell you how many rounds you can have in your magazine.
[00:11:36.360 --> 00:11:37.701]  Or cosmetic features.
[00:11:38.181 --> 00:11:38.622]  We're good to go.
[00:11:54.641 --> 00:12:10.107]  So, once again, they're making it very clear that they don't want you to have a firearm in your home or be as free as you want to be to express it.
[00:12:10.127 --> 00:12:14.009]  Because we see in Obama's legislation, he wants to get rid of things such as gun trust.
[00:12:14.489 --> 00:12:20.053]  And a gun trust, let's say for example, myself and Joe Biggs want to buy a gun suppressor for an AR-15, right?
[00:12:20.394 --> 00:12:30.521]  We could go get a gun trust and we can both use it even though we have no criminal history, he's a combat veteran, I have a clean record, nothing more than a traffic ticket or so.
[00:12:31.001 --> 00:12:38.167]  Obama's saying that criminals get into these things and will go buy a suppressor or a fully automatic rifle and then go commit a crime with it.
[00:12:38.667 --> 00:12:41.608]  If that does happen, I'm pretty sure those are very, very rare.
[00:12:41.988 --> 00:12:48.751]  Somebody who's going to rob a liquor store is just going to get a .38 snub-nosed revolver, whether they buy it legal or black market or whatever else.
[00:12:49.172 --> 00:12:53.013]  The black market is, of course, assuming that they have some type of prior felony charge.
[00:12:53.033 --> 00:12:55.054]  And then they're going to go out there and commit the crime anyway.
[00:12:55.114 --> 00:13:01.197]  Nobody's going to go through the long, lengthy process of trying to get approved for a gun trust if that is the case.
[00:13:02.236 --> 00:13:08.418]  Now, I want to throw to a report I did a few years back talking about how smart guns endanger children.
[00:13:08.458 --> 00:13:13.659]  Because I see this article right here, five times kids defended themselves from crooks using guns.
[00:13:14.059 --> 00:13:19.500]  And one in particular was a boy in North Carolina who defended his grandmother when somebody broke into their home.
[00:13:19.560 --> 00:13:23.601]  She pulled out, the boy pulled out the shotgun and shot the intruder.
[00:13:23.962 --> 00:13:25.362]  So this is why you need to have
[00:13:25.822 --> 00:13:28.022]  Are your kids trained how to use firearms?
[00:13:28.363 --> 00:13:32.303]  That's why I do recommend if you are going to have a firearm in the home, take your kids out to the range.
[00:13:32.343 --> 00:13:36.524]  Say, hey, teach them basic gun safety like my dad did with me and my sisters and my cousins.
[00:13:36.924 --> 00:13:38.665]  He said, hey, this is what a firearm is.
[00:13:38.705 --> 00:13:39.805]  You don't point it at people.
[00:13:39.845 --> 00:13:40.685]  This is not a toy.
[00:13:41.005 --> 00:13:42.405]  You got water guns and other toys.
[00:13:42.485 --> 00:13:43.386]  This is not a toy.
[00:13:43.726 --> 00:13:45.686]  Teach you responsible ways to use the firearm.
[00:13:45.746 --> 00:13:49.447]  And this is something that your children need to know if you're going to have a firearm in the home.
[00:13:51.641 --> 00:14:00.771]  As citizens in New York refuse to register their weapons, with politicians who have armed bodyguards, new schemes to infringe upon Second Amendment rights are already in the works.
[00:14:01.472 --> 00:14:05.517]  The Justice Department is clamoring for American gun owners to have smart guns.
[00:14:05.977 --> 00:14:11.683]  Smart guns that wouldn't operate without biometrics and or some type of proximity device, such as a watch.
[00:14:12.344 --> 00:14:14.285]  You may say, well, what's wrong with that?
[00:14:14.706 --> 00:14:22.390]  In Iowa, a father was forced to leave a gun range because the state said his daughters were too young to fire a handgun even with adult supervision.
[00:14:22.831 --> 00:14:25.932]  You may also be saying, guns and children don't mix.
[00:14:26.313 --> 00:14:29.034]  A child should never be allowed anywhere near a gun.
[00:14:29.615 --> 00:14:34.057]  A male enters, he has a gun in his hand, and he points it toward this young man.
[00:14:34.498 --> 00:14:39.341]  At that point, the young man fired his handgun at the suspect, and the suspect was hit.
[00:14:40.594 --> 00:14:45.556]  It surprised me a little bit, you know, that he would do something like this, but I'm glad he did.
[00:14:46.376 --> 00:14:47.796]  I'm glad he's part of the training for this.
[00:14:48.837 --> 00:14:55.158]  When I was back there on the phone with 911, I heard the bathroom light turn on that was leading to the closet.
[00:14:56.439 --> 00:15:01.920]  And when I saw the door handle turn, I shot him.
[00:15:02.941 --> 00:15:06.302]  I guess it went through the door and went through him and went through the wall.
[00:15:08.394 --> 00:15:14.380]  A 15-year-old boy and his 12-year-old sister had been home alone in the Mount Royal Village subdivision.
[00:15:15.061 --> 00:15:20.686]  At about 2.30, a pair of home invaders tried the front and back doors, then broke a back window.
[00:15:20.867 --> 00:15:24.871]  The brother grabbed his father's assault rifle and knew what to do with it.
[00:15:25.171 --> 00:15:27.513]  Two suspects showed up at Tombow Hospital.
[00:15:27.693 --> 00:15:32.078]  One, the adult, had multiple gunshot wounds and was flown to Memorial Hermann Hospital.
[00:15:32.478 --> 00:15:41.126]  But under laws such as those in Iowa, those children wouldn't have been able to defend themselves, especially if the weapons they used were their parents' registered smart guns.
[00:15:41.827 --> 00:15:49.054]  So as the establishment continues to put perfume on the pig known as gun control, remind them that the Second Amendment shall not be infringed.
[00:15:49.434 --> 00:15:51.776]  You can find more reports at InfoWars.com.
[00:15:53.226 --> 00:15:59.408]  Now in other news, we've been talking about groups like ISIS and Al Qaeda and how they're using social media to bolster their ranks.
[00:15:59.688 --> 00:16:07.410]  And while that is a problem, the government, in my opinion, is putting a very unfair mandate on social media to police these things.
[00:16:07.450 --> 00:16:11.291]  And we see FedTechSummit social media as an informer network.
[00:16:11.731 --> 00:16:15.492]  Government demands tech companies find solutions to terror recruiting.
[00:16:16.192 --> 00:16:24.200]  And it says, talks between the government and Facebook, Twitter and Google and Microsoft will center on the use of social media to recruit terrorists, according to CNN.
[00:16:24.260 --> 00:16:30.146]  And they're saying, finding potential terror agents and inspire them to become violent and coordinate attacks.
[00:16:30.486 --> 00:16:34.731]  Of course, that's what some of these groups are using these social media platforms for.
[00:16:35.171 --> 00:16:36.532]  Once again, I don't encourage that.
[00:16:36.573 --> 00:16:43.439]  They could stop this stuff simply by shutting down the Twitter accounts of groups like ISIS, but they don't do that because they can track their activity.
[00:16:43.579 --> 00:16:48.184]  Even though they're tracking the activity, they're not stopping the terror attacks that follow from the activity.
[00:16:48.224 --> 00:16:49.925]  It's very strange to me indeed.
[00:16:50.586 --> 00:17:04.674]  Also, we see here domestically, Pepsi is now going to label some of their products non-GMO in their labeling efforts, because you recall, previously Pepsi had been against labeling GMOs back in 2013.
[00:17:04.714 --> 00:17:14.840]  They spent close to $9 million fighting labeling of their products as GMO, but now it seems like they have conceded, at least in a small way, to the demands and will of the people.
[00:17:15.360 --> 00:17:18.242]  And lastly, before we go into more special reports in our next segment,
[00:17:18.962 --> 00:17:21.963]  Marine Corps ordered to make job titles gender neutral.
[00:17:22.483 --> 00:17:26.905]  Officials asked to review job titles and eliminate the word man whenever possible.
[00:17:27.405 --> 00:17:31.767]  So basically, they want the ladies to feel a little more comfortable when they are in their roles.
[00:17:31.807 --> 00:17:37.789]  It seems like the GI Jane type of reality is becoming more of a reality every single day.
[00:17:38.129 --> 00:17:38.849]  So stay tuned.
[00:17:39.069 --> 00:17:46.332]  After this break, we'll have some special reports, one from Harry Dent as well as John Bowne, coming up right here on the Info Wars Nightly News.
[00:18:16.318 --> 00:18:21.244]  Shane Steiner's involvement with InfoWarsLife.com truly happened in an organic way.
[00:18:21.384 --> 00:18:29.995]  I went to high school with Shane, his brother, knew his parents well, and he was visiting the office once, hadn't been to the office in years, and said, wow, I noticed you're making and selling supplements.
[00:18:30.015 --> 00:18:30.776]  Do these really work?
[00:18:30.816 --> 00:18:35.862]  Because I've tried a lot of supplements as a workout enthusiast, and I really think most of them are hype.
[00:18:35.902 --> 00:18:37.403]  And I said, here, take some home, try it.
[00:18:37.483 --> 00:18:44.048]  Well, a few weeks later, he came in, blown away, and said, I want to buy three boxes of this stuff to give my friends and family.
[00:18:44.468 --> 00:18:45.969]  It's simply amazing.
[00:18:46.009 --> 00:18:47.290]  He said, why does it work so well?
[00:18:47.330 --> 00:18:51.854]  And I said, listen, go to Infowarslife.com, watch the informational videos with Dr. Group and others.
[00:18:52.074 --> 00:18:53.575]  They understand how it all works.
[00:18:53.855 --> 00:18:55.436]  I know that it works for me.
[00:18:55.556 --> 00:18:56.697]  That's all I understand.
[00:18:56.957 --> 00:19:02.001]  The science, the facts, the research, people's testimonials, they're all on Infowarslife.com.
[00:19:02.021 --> 00:19:03.002]  You can check it out for yourself.
[00:19:03.602 --> 00:19:04.683]  I wanted to go to the gym.
[00:19:04.943 --> 00:19:14.788]  I wanted to push myself and work out harder, and that led to me being able to come out and do stuff like the barefooting and the surfing and stuff like that, which I would have never done.
[00:19:14.808 --> 00:19:17.329]  I never would have done that two years ago.
[00:19:17.929 --> 00:19:21.551]  Shane has said over and over again, more than just libido and energy,
[00:19:22.111 --> 00:19:23.873]  It made him want to get into the gym more.
[00:19:24.214 --> 00:19:25.675]  It made him want to get in better shape.
[00:19:25.715 --> 00:19:28.338]  And believe me, the Steiners have amazing genetics.
[00:19:28.879 --> 00:19:31.322]  His brother is a world champion steer wrestler.
[00:19:31.662 --> 00:19:35.647]  His dad, Bobby Steiner, is a famous world champion bull rider.
[00:19:35.847 --> 00:19:37.509]  They've got natural genetics.
[00:19:37.949 --> 00:19:42.675]  But when you added this to the mix, in Shane's own words, it took him to the next level.
[00:19:54.972 --> 00:19:56.673]  Shane noticed the mental clarity.
[00:19:57.134 --> 00:20:00.616]  Bobby was able to work out longer and gain muscle mass.
[00:20:00.736 --> 00:20:02.037]  He's already completely shredded.
[00:20:02.237 --> 00:20:04.899]  I gotta admit, for me, the biggest effect has been libido.
[00:20:05.259 --> 00:20:11.303]  Now, I've never claimed to have a body like some beach model, but back when I was 20, 22 years old and worked out every day, I looked great.
[00:20:11.343 --> 00:20:17.368]  But over the years and being married, having three kids, working 18 hours a day, I gained basically 100 pounds.
[00:20:17.508 --> 00:20:20.650]  And it's been a long process of losing that weight in the last four years.
[00:20:20.810 --> 00:20:23.392]  But if you look at the photos and the videos,
[00:20:23.752 --> 00:20:24.112]  We're good to go.
[00:20:42.837 --> 00:20:52.901]  This has actually made me feel so good that here lately, about a year ago, I started training jiu-jitsu and that kind of led to doing some boxing and kickboxing.
[00:20:52.921 --> 00:21:05.407]  I mean, it's amazing that two years ago I was on the couch and couldn't even tie my shoes and now I'm training with MMA fighters and just doing stuff that I never thought that I would be doing ever again.
[00:21:05.667 --> 00:21:07.528]  So, Supermail Vitality has
[00:21:08.408 --> 00:21:08.929]  I don't know.
[00:21:18.700 --> 00:21:19.140]  You'll love it.
[00:22:03.071 --> 00:22:12.438]  Bottom line folks, you want to discover the power of super male vitality and super female vitality for yourself by visiting InfoWarsLife.com today or by calling toll free 888-253-3139.
[00:22:19.531 --> 00:22:21.632]  We've had numerous financial experts on the show.
[00:22:21.712 --> 00:22:24.713]  Gerald Cilente, Harry Dent, many others as well.
[00:22:24.853 --> 00:22:26.773]  And now we have this article from Michael Snyder.
[00:22:27.233 --> 00:22:28.934]  Stock market crash 2016.
[00:22:28.994 --> 00:22:32.075]  This is the worst start to a year for stocks ever.
[00:22:32.475 --> 00:22:38.977]  They say when CNN starts sounding like the economic collapse blog, you know that things are really getting bad.
[00:22:39.517 --> 00:22:41.479]  So, personally, I don't own any stocks.
[00:22:42.280 --> 00:22:47.226]  Now, I do understand it's more than just whether or not you own stocks, how it affects you.
[00:22:47.306 --> 00:22:50.049]  I saw that movie, what's it called, The Big Short.
[00:22:50.309 --> 00:22:55.055]  I recently asked Christian Bale, a lot of guys in it, talking about the stock market crash of many years ago.
[00:22:55.495 --> 00:22:58.518]  And it affects many people who have nothing to do with the stock market.
[00:22:58.558 --> 00:22:58.839]  It may
[00:23:03.221 --> 00:23:09.365]  So it's more than just if you don't have any skin in the game or so you think, it can still affect you in ways that you're not anticipating.
[00:23:09.385 --> 00:23:12.167]  Another great article detailing the issues that are going on over there.
[00:23:12.187 --> 00:23:14.248]  So it's not just InfoWars or anybody else.
[00:23:14.268 --> 00:23:16.389]  A lot of people are warning about this.
[00:23:28.416 --> 00:23:31.877]  Now personally, you know, a lot of people have different things they do to get prepared.
[00:23:31.917 --> 00:23:36.679]  Some people invest in stocks or bitcoins or gold or any number of things.
[00:23:36.699 --> 00:23:38.519]  You know, I can't tell you what to do.
[00:23:38.679 --> 00:23:42.620]  I just would advise anybody to save money the best you can.
[00:23:42.700 --> 00:23:44.541]  I know a lot of people find it difficult.
[00:23:44.921 --> 00:23:51.883]  They have large families, they have medical bills, any number of other things that may impede your ability to save, but save what you can.
[00:23:52.343 --> 00:23:53.944]  Also be very weary of
[00:23:54.364 --> 00:23:57.467]  Where your money goes, do you really need to buy the biggest, best, newest?
[00:23:57.767 --> 00:24:01.850]  Can you get by with something that's a little cheaper but still cost-effective and solid?
[00:24:02.271 --> 00:24:08.996]  And with more on this, we have Harry Dent, who is on the Alex Jones Show today, warning of such things and what you need to do to prepare yourself in 2016.
[00:24:10.950 --> 00:24:16.473]  The point is, what you've said is basically happening just as you said it would, just as your last predictions came nearly true.
[00:24:17.154 --> 00:24:25.639]  Tell us what's happening currently, and then what you expect now that the optics are closer and clearer with the electron microscope, what the next shoe to drop is, Mr. Dent.
[00:24:26.482 --> 00:24:31.728]  Well, again, I've been looking at China, number one, because they have the greatest bubble in the world.
[00:24:32.128 --> 00:24:36.353]  They have overbuilt their economy for 12 to 15 years in the future.
[00:24:36.794 --> 00:24:40.177]  Massive migration into cities where people don't really have jobs.
[00:24:40.217 --> 00:24:42.080]  They have them building stuff for nobody.
[00:24:42.760 --> 00:24:46.325]  And that's what they've been doing for 15 years.
[00:24:46.626 --> 00:24:48.589]  I have never seen a bubble to compare to this.
[00:24:48.629 --> 00:24:55.298]  So I'm saying, look, we have a bubble around the world in demographic spending, which keeps declining in more countries.
[00:24:55.378 --> 00:24:57.421]  And we can predict this by country.
[00:24:57.722 --> 00:24:58.723]  Japan was the first
[00:24:58.783 --> 00:24:59.963]  We're good to go.
[00:25:24.535 --> 00:25:25.415]  And this is happening.
[00:25:25.475 --> 00:25:37.319]  I've been looking at China, number one, because it had the greatest stock bubble in the shortest period of time with the least sophisticated investors who were jumping out of the real estate bubble there to get into the stock bubble.
[00:25:37.599 --> 00:25:38.740]  And now it's collapsing.
[00:25:38.780 --> 00:25:43.621]  And the government is doing the same thing, Alex, it did in 1929 when the U.S.
[00:25:43.641 --> 00:25:44.962]  stock bubble started to burst.
