[00:00:20.148 --> 00:00:20.929]  Good evening, everyone.
[00:07:14.061 --> 00:07:29.173]  It seems to be a breeding ground but you know you have other places over in Europe that it's the same thing and we're going to have it over here too because we're allowing thousands of people to come here, Sean, and we have no paperwork, we have no idea who they are, where they are, where they come from.
[00:07:29.774 --> 00:07:32.636]  They come in through the migration, the so-called migration.
[00:07:33.226 --> 00:07:35.668]  Which could be the great Trojan horse of all time.
[00:07:36.588 --> 00:07:38.009]  Well, it makes a lot of sense to me.
[00:07:38.289 --> 00:07:45.474]  But I tell you what, there's plenty of people out there who are angry with Donald Trump because of what he is saying right there.
[00:07:45.814 --> 00:07:49.557]  And we've all seen the organized protest at these Trump rallies.
[00:07:49.637 --> 00:07:51.218]  Hashtag shut it down.
[00:07:51.758 --> 00:07:55.702]  So far they've been able to cancel a Trump event in Chicago.
[00:07:55.762 --> 00:07:58.384]  They've blocked roads to Trump events in Arizona.
[00:07:58.864 --> 00:08:00.766]  And they plan to keep shutting it down.
[00:08:00.786 --> 00:08:07.372]  And they're going to do everything they can to prevent Trump from speaking during his presidential campaign.
[00:08:07.692 --> 00:08:10.574]  Like I said, they want to shut it down.
[00:08:11.035 --> 00:08:14.618]  This is a physical reaction by the left.
[00:08:14.978 --> 00:08:18.861]  They are terrified of Donald Trump because he seems strong enough
[00:08:19.542 --> 00:08:24.245]  And dynamic enough to take down the establishment.
[00:08:24.786 --> 00:08:33.992]  And that's why these anti-Trump protests are funded and organized by the likes of George Soros, MoveOn.org, and Black Lives Matter.
[00:08:34.332 --> 00:08:38.214]  And they are blaming Trump for inciting violence at his rallies.
[00:08:38.575 --> 00:08:44.599]  We've all heard them call him a racist, but I'll tell you what, the real modern-day racist
[00:08:45.379 --> 00:08:50.022]  Are groups like Black Lives Matter, the new Klan with a tan.
[00:08:50.442 --> 00:09:05.812]  They show up to these rallies, they're pissed off, they're intimidating Trump supporters, they're bullying people, they're shouting obscenities, flipping off the crowd, they're getting violent, firing guns in the air, they're shouting out racial slurs to anyone who attends a Trump rally.
[00:09:05.832 --> 00:09:06.892]  I mean, it's a mess.
[00:09:07.273 --> 00:09:08.954]  And you can see the hate in their eyes.
[00:09:09.614 --> 00:09:27.460]  And I tell you what, it's really a shame to see what Dr. Martin Luther King worked so hard for all of those years to peacefully end racism only to have a large number of his own people turning into the very same bigots and racists that he opposed to begin with.
[00:09:28.220 --> 00:09:34.863]  And our crew and others, they've been right there in the trenches at these anti-Trump rallies.
[00:09:35.643 --> 00:09:40.065]  And here's a look at what it's like to be right in the middle of all this.
[00:09:42.351 --> 00:09:55.401]  If you're going to have the audacity to sit up here and say you believe in Donald Trump in 2016, you are flat out racist.
[00:10:19.538 --> 00:10:20.520]  I don't know what's going on.
[00:10:22.842 --> 00:10:23.702]  This right here.
[00:10:24.343 --> 00:10:24.803]  Plain and simple.
[00:10:24.903 --> 00:10:25.543]  This right here.
[00:10:26.103 --> 00:10:26.583]  Nothing else.
[00:10:26.883 --> 00:10:27.904]  Nothing else.
[00:10:27.924 --> 00:10:28.204]  Black.
[00:10:28.544 --> 00:10:29.244]  Your skin color.
[00:10:29.344 --> 00:10:31.365]  The good old white days are over with.
[00:10:31.385 --> 00:10:33.746]  The good old white days are over with.
[00:10:33.946 --> 00:10:35.726]  Ain't no more of them days, bruh.
[00:10:35.986 --> 00:10:36.607]  It's over.
[00:10:36.647 --> 00:10:38.127]  That's not racist.
[00:10:38.267 --> 00:10:39.107]  I'm racist, though.
[00:10:39.448 --> 00:10:40.088]  I'm racist.
[00:10:40.108 --> 00:10:40.948]  That's not racist.
[00:10:41.148 --> 00:10:42.188]  I'm racist.
[00:10:42.328 --> 00:10:46.030]  You've never experienced oppression in your entire f***ing life.
[00:10:46.050 --> 00:10:48.631]  Neither have I. You're a f***ing old white male!
[00:10:50.936 --> 00:10:56.680]  Now to be fair, it's not just anti-Trump agitators who are out there acting like idiots.
[00:10:57.260 --> 00:11:01.923]  There's some Trump supporters out there who are very upset too, like this guy.
[00:11:02.563 --> 00:11:04.024]  Go back to Africa!
[00:11:04.104 --> 00:11:05.766]  You're an African first!
[00:11:05.846 --> 00:11:06.786]  Go back to Africa!
[00:11:06.826 --> 00:11:07.887]  Go back to Europe!
[00:11:08.367 --> 00:11:08.827]  F*** you!
[00:11:09.348 --> 00:11:10.909]  F*** you too, bitch!
[00:11:11.800 --> 00:11:12.741]  You see, that ain't right.
[00:11:13.181 --> 00:11:17.743]  But for the most part, the violence and disruption has been pretty much one-sided.
[00:11:18.164 --> 00:11:25.388]  I mean, when you think about it, there's been zero attacks by Trump supporters at Bernie Sanders or Hillary Clinton rallies.
[00:11:25.808 --> 00:11:29.330]  Trump supporters don't show up and violate their First Amendment.
[00:11:29.370 --> 00:11:30.931]  That's just not something they do.
[00:11:31.531 --> 00:11:37.415]  In fact, when you compare the two groups, pro-Trump versus anti-Trump protesters,
[00:11:38.115 --> 00:11:41.816]  I think this cop from Tucson describes it best.
[00:11:42.537 --> 00:11:44.097]  I wasn't expecting what I saw.
[00:11:44.117 --> 00:11:52.440]  I had no idea that I was going to leave that event with the thought process and experience that I obtained.
[00:11:52.580 --> 00:11:57.082]  People were verbally violent at the door, yelling, saying, F Donald Trump.
[00:11:57.562 --> 00:11:59.062]  I mean, being outrageous.
[00:11:59.623 --> 00:12:03.284]  You were just thinking that somebody was going to lose their temper and it was going to be a full brawl.
[00:12:03.897 --> 00:12:09.515]  Or like somebody was going to run up on me and just punch me in the head because they're trying to prove a point about Donald Trump.
[00:12:09.535 --> 00:12:09.976]  That's how.
[00:12:11.428 --> 00:12:12.468]  Crazy this stuff was.
[00:12:12.808 --> 00:12:14.389]  I didn't feel safe sometimes.
[00:12:15.149 --> 00:12:16.050]  I was a little nervous.
[00:12:16.190 --> 00:12:20.111]  I was watching my back, like, I don't know what these fools gonna do in here, man.
[00:12:20.171 --> 00:12:21.071]  They were crazy!
[00:12:21.451 --> 00:12:22.352]  I'm very shocked.
[00:12:22.692 --> 00:12:24.552]  I gained a lot of respect for Donald Trump.
[00:12:25.253 --> 00:12:28.634]  And I think that if you want to know the truth about stuff, you gotta examine it.
[00:12:28.654 --> 00:12:29.714]  You gotta physically show up.
[00:12:29.914 --> 00:12:34.476]  And whether you like it or not, most people are judged by the company they keep.
[00:12:35.316 --> 00:12:41.079]  Domestic terrorist Bill Ayers was right there in the middle of the Trump protest in Chicago.
[00:12:41.399 --> 00:12:45.101]  He was posting videos on Twitter, hashtag shut it down.
[00:12:45.502 --> 00:12:49.444]  He said it was a beautiful gathering of anti-racist youth.
[00:12:49.984 --> 00:12:53.926]  I guess if you think beautiful is nasty and violent.
[00:12:54.286 --> 00:13:02.611]  And if you're too young to know who Bill Ayers is, or if you're uneducated in the history of domestic terrorist Bill Ayers,
[00:13:03.251 --> 00:13:06.133]  Let me introduce you to the weather underground.
[00:13:06.854 --> 00:13:13.158]  A bomb exploded early this morning in the Pentagon, and left-wing terrorists telephoned newspapers to say they were responsible.
[00:13:13.438 --> 00:13:24.666]  At midday, the Associated Press got a phone call from a man saying he was with the weather underground, and that bombs would explode at the Departments of Interior and Agriculture and the Smithsonian before the day was out.
[00:13:24.986 --> 00:13:32.391]  People calling themselves members of the weather underground last night planted bombs in federal office buildings in Washington and Oakland, California.
[00:13:32.691 --> 00:13:39.294]  Credit for the Capitol bombing was claimed in a letter received by the Associated Press today signed by the Weather Underground.
[00:13:39.674 --> 00:13:46.118]  The explosion destroyed one of the Pentagon's 140 women's restrooms and blasted out a wall on the fourth floor.
[00:13:47.318 --> 00:13:55.322]  So if you're one of those folks who likes to go to anti-Trump rallies, just remember you are aligning yourself with this guy.
[00:13:56.062 --> 00:13:58.444]  But Donald Trump is supported by the KKK.
[00:13:59.733 --> 00:14:00.234]  So what?
[00:14:00.994 --> 00:14:06.320]  What does the Ku Klux Klan see in Donald Trump where they say we'll put our endorsement behind you?
[00:14:06.360 --> 00:14:11.486]  What does David Duke see in Donald Trump that makes them want to endorse him?
[00:14:12.147 --> 00:14:12.927]  May I answer that?
[00:14:13.208 --> 00:14:16.291]  Maybe they see jobs.
[00:14:16.611 --> 00:14:18.453]  Maybe they see a strong economy.
[00:14:18.774 --> 00:14:20.436]  Maybe they see a strong military.
[00:14:21.036 --> 00:14:27.018]  As long as Donald Trump didn't endorse them and their principles, that's not a big sin.
[00:14:27.338 --> 00:14:35.421]  You are using that to incite black people, Hispanic people, and non-white people to portray him as a racist.
[00:14:35.762 --> 00:14:41.944]  I tell you what, Americans all across the board, we've all had enough of the race baiting and the race cards, right?
[00:14:43.391 --> 00:14:44.992]  And I want to show you something.
[00:14:45.132 --> 00:14:59.617]  This is a reporter from Spanish television and you got to see the reaction of these guys when this reporter accuses a white guy for being a racist because he wants to secure our borders.
[00:15:01.914 --> 00:15:02.334]  Am I what?
[00:15:02.534 --> 00:15:05.475]  What do you think of these people now?
[00:15:05.635 --> 00:15:05.915]  Why?
[00:15:06.735 --> 00:15:07.495]  Why do you stay here?
[00:15:07.515 --> 00:15:08.535]  She said, are you racist?
[00:15:08.875 --> 00:15:09.616]  Am I racist?
[00:15:09.676 --> 00:15:09.976]  Yeah.
[00:15:10.296 --> 00:15:11.096]  No, I'm not a racist.
[00:15:11.156 --> 00:15:11.836]  Why do you ask that?
[00:15:12.656 --> 00:15:20.078]  Why is it that people who stand up for America and who want to protect our own borders, why are we always trying to be backed up with the racist thing?
[00:15:20.438 --> 00:15:21.578]  I'm standing here with a black man.
[00:15:21.778 --> 00:15:24.038]  If I was a racist, this is my brother right here.
[00:15:24.318 --> 00:15:26.379]  If I'm standing with him, how can I be a racist?
[00:15:26.839 --> 00:15:27.479]  Are you a racist?
[00:15:27.899 --> 00:15:28.299]  No.
[00:15:28.439 --> 00:15:30.420]  So why would you ask him if he's racist?
[00:15:30.460 --> 00:15:31.260]  Well, let me see.
[00:15:31.280 --> 00:15:32.821]  Why would you ask that question?
[00:15:33.421 --> 00:15:34.742]  Why are you standing here?
[00:15:35.402 --> 00:15:39.464]  And you're asking him because he's white and you want to get away with this racist remark.
[00:15:39.544 --> 00:15:40.164]  Are you a racist?
[00:15:40.884 --> 00:15:42.205]  No, I'm not.
[00:15:42.245 --> 00:15:44.886]  So why is it that he's a racist because he's standing up for the country?
[00:15:44.926 --> 00:15:46.406]  Do you like the Latin people?
[00:15:47.147 --> 00:15:47.847]  Do you like them?
[00:15:47.867 --> 00:15:48.487]  No, no, no.
[00:15:48.547 --> 00:15:49.207]  Do you like them?
[00:15:49.768 --> 00:15:51.648]  Yeah, I like them.
[00:15:51.688 --> 00:15:52.589]  Do you like America?
[00:15:52.849 --> 00:15:53.129]  Yeah.
[00:15:53.229 --> 00:15:54.129]  Then what's your problem?
[00:15:54.169 --> 00:15:55.590]  You should be out here picking it with us.
[00:15:56.912 --> 00:15:58.393]  That's a dumb question to ask.
[00:15:58.833 --> 00:16:03.396]  You're asking that question so you can use it on your program to make him look like a racist.
[00:16:04.097 --> 00:16:05.378]  Why don't you ask me, am I racist?
[00:16:05.498 --> 00:16:06.458]  Because I'm black, right?
[00:16:07.279 --> 00:16:10.601]  I love America too, and I think these illegal aliens need to be shipped back to their country.
[00:16:11.181 --> 00:16:12.442]  So why is that racist?
[00:16:13.483 --> 00:16:15.384]  You are racist for asking him that question.
[00:16:16.505 --> 00:16:17.085]  Thank you, Jesse.
[00:16:17.626 --> 00:16:22.089]  And you're only doing it because he's white, and that's what you're going to show on your report tonight.
[00:16:22.649 --> 00:16:23.870]  You shouldn't play that kind of game.
[00:16:25.131 --> 00:16:25.471]  Shame on you!
[00:16:25.491 --> 00:16:26.532]  That doesn't make any sense!
[00:16:41.305 --> 00:16:43.286]  And that's how you fight back right there.
[00:16:43.426 --> 00:16:43.867]  Unite!
[00:16:44.587 --> 00:16:47.529]  Remember, the establishment, they do not want us united.
[00:16:47.609 --> 00:16:49.210]  They want us divided.
[00:16:49.531 --> 00:16:52.413]  And that's why they are going after Donald Trump.
[00:16:52.893 --> 00:16:56.756]  Because he is a direct threat to the establishment.
[00:16:56.996 --> 00:16:59.337]  Democrats and Republicans.
[00:16:59.698 --> 00:17:03.240]  Now, we're about to wrap this segment up, but I want to show you a clip right now.
[00:17:03.300 --> 00:17:07.143]  This is a clip from the hit TV series on Showtime.
[00:17:07.243 --> 00:17:08.604]  It's called The Circus.
[00:17:09.602 --> 00:17:16.504]  And here we have an inside look at what actually happens during some of these meetings by the power elite.
[00:17:16.864 --> 00:17:27.067]  This is a dinner conversation between power brokers and lobbyists who are openly conspiring to end Donald Trump's presidential campaign.
[00:17:27.428 --> 00:17:29.188]  This is powerful stuff.
[00:17:29.888 --> 00:17:31.989]  I'm sorry, this is not the Soviet Union.
[00:17:32.029 --> 00:17:34.270]  We can't call a meeting and decide Trump is out.
[00:17:34.570 --> 00:17:35.110]  And we hate that.
[00:17:36.175 --> 00:17:39.136]  Republicans are hierarchical, respectful of authority.
[00:17:39.296 --> 00:17:40.657]  We fall in line.
[00:17:41.037 --> 00:17:42.918]  And Trump has interrupted that cycle.
[00:17:43.378 --> 00:17:45.679]  All he has going for him is a lot of votes.
[00:17:48.381 --> 00:17:52.903]  Now that, my friends, is a table full of GOP fundraisers.
[00:17:52.943 --> 00:18:02.287]  You're also sitting there, you've got members of PNAC, you've got members of the CFR, basically the same guys who covertly support Hillary Clinton.
[00:18:02.887 --> 00:18:04.488]  And these guys are a bunch of
[00:18:05.268 --> 00:18:12.210]  Arrogant elitist who are there to shut Trump down and they are no different than George Soros.
[00:18:12.530 --> 00:18:19.192]  And that's because Trump is, well obviously he's being attacked from both sides and this is truly historic.
[00:18:19.272 --> 00:18:31.236]  We're talking about one man standing up against the establishment of both political parties and the political correctness in the national media.
[00:18:31.616 --> 00:18:37.941]  And now they're faced with a very real prospect of Donald Trump becoming the leader of the party, and it absolutely drives them crazy.
[00:18:38.602 --> 00:18:40.183]  They just cannot imagine sharing.
[00:18:40.524 --> 00:18:40.604]  Why?
[00:18:40.624 --> 00:18:42.045]  Well, because he's an outsider.
[00:18:42.085 --> 00:18:42.685]  He's not them.
[00:18:42.725 --> 00:18:43.806]  He's not part of the club.
[00:18:44.247 --> 00:18:45.288]  He's uncontrollable.
[00:18:45.308 --> 00:18:48.310]  You know, he hasn't been through the initiation rites.
[00:18:48.350 --> 00:18:49.971]  He didn't belong to the secret society.
[00:19:02.090 --> 00:19:05.791]  Please take a moment to listen to what I'm about to break down very, very carefully.
[00:19:06.512 --> 00:19:14.474]  Because the information I'm about to lay out in just two minutes changed my life and changed the life of many, many people around me.
[00:19:15.014 --> 00:19:21.437]  I was a big sports enthusiast, but loved to eat like a pig when I was 10 years old, up to about 22 or so.
[00:19:22.757 --> 00:19:28.102]  And I ran six miles every other day and lifted weights almost every day and had a great physique.
[00:19:28.262 --> 00:19:34.408]  Then I got into radio and television 21 years ago and got so busy in my work, I stopped working out.
[00:19:34.568 --> 00:19:39.193]  And everything was okay for four or five years, but then suddenly I started putting on pounds every month.
[00:19:39.493 --> 00:19:43.096]  And in the next 10 years, I gained almost 100 pounds.
[00:19:46.107 --> 00:19:56.459]  Then about seven years ago, I began jogging, swimming long distances, and lifting weights again, trying to lose weight, and was only able to lose about 20 of the 98 pounds.
[00:19:56.859 --> 00:19:58.040]  I even changed my diet.
[00:19:58.281 --> 00:19:59.742]  I even increased the exercise.
[00:19:59.762 --> 00:20:00.303]  It didn't work.
[00:20:01.144 --> 00:20:06.190]  But as soon as I began to get the nutrients and compounds that I needed
[00:20:07.236 --> 00:20:08.177]  My whole life changed.
[00:20:08.798 --> 00:20:14.844]  I've gone from 200 and almost 80 pounds down to about 220 pounds or so.
[00:20:15.445 --> 00:20:16.446]  It is incredible.
[00:20:17.367 --> 00:20:24.635]  And in just the last three years, Super Male Vitality, developed by Dr. Grube for mfulworthslife.com exclusively,
[00:20:25.315 --> 00:20:32.462]  And products like the Survival Shield X2 Nascent Ionine have just done incredible things for my body.
[00:20:32.623 --> 00:20:40.090]  I work out less, even though I'm older, I've lost more weight, my muscles got stronger, my stamina, my libido, and so much more.
[00:20:40.450 --> 00:20:46.455]  The truth is, we went out to bring you the very best we could, true game-changing products.
[00:20:46.776 --> 00:21:00.528]  Visit InfoWarsLife.com today and secure your Super Male or Female Vitality and X2 True Nascent Iodine today, and hopefully start your journey towards living a more natural, focused, clean life.
[00:21:00.888 --> 00:21:06.991]  There's a lot of other excellent nutraceuticals we've developed, and also third-party ones that we sell at Infowarslife.com that are excellent.
[00:21:07.271 --> 00:21:18.637]  But the two game-changers that I believe if you order them are most likely to really give you the biggest bang for your buck are Super Mel Vitality and Female Vitality, and of course, X2 nasonionine.
[00:21:18.777 --> 00:21:23.719]  Take the challenge, visit Infowarslife.com today, and secure your nutraceuticals.
[00:21:23.759 --> 00:21:28.241]  At the same time, know that you're funding the fight for freedom worldwide.
[00:21:28.442 --> 00:21:29.202]  Thank you for your support.
[00:21:31.502 --> 00:21:32.883]  Clean, pure drinking water.
[00:21:33.164 --> 00:21:34.445]  You can't survive without it.
[00:21:34.645 --> 00:21:35.546]  But where do you get it?
[00:21:35.846 --> 00:21:41.611]  Alexa Pure Pro is a brand new, groundbreaking, gravity-fed water filtration system that is like no other.
[00:21:41.832 --> 00:21:47.557]  The Alexa Pure Pro transforms water from virtually any fresh source into clean, healthy drinking water.
[00:21:47.737 --> 00:22:04.609]  Pairing the unprecedented superfiltration power of an all-new Gravity Block Core with a hybrid chromatic shell, it removes up to 99.999% of impurities, including bacteria, viruses, fluoride, disinfectants, volatile organic contaminants, and hormones.
[00:22:04.989 --> 00:22:07.130]  Filter capacity up to 5,000 gallons.
[00:22:07.490 --> 00:22:08.670]  Stainless steel construction.
[00:22:08.950 --> 00:22:09.710]  Easy assembly.
[00:22:09.990 --> 00:22:10.610]  Low maintenance.
[00:22:10.910 --> 00:22:12.731]  Replacement filters are simple to install.
[00:22:12.991 --> 00:22:20.112]  And now, as part of an exclusive limited-time introductory offer, you can save $20 off the retail price and get free shipping.
[00:22:20.293 --> 00:22:25.274]  This is a limited-time offer, so order your unit today and receive free shipping and $20 off.
[00:22:25.474 --> 00:22:28.054]  Go to InfowarsStore.com or call 888-253-3139.
[00:23:04.178 --> 00:23:05.399]  Police brutality.
[00:23:05.459 --> 00:23:05.700]  How?
[00:23:05.800 --> 00:23:06.340]  How?
[00:23:06.781 --> 00:23:07.261]  How?
[00:23:07.421 --> 00:23:10.024]  Are we going there?
[00:23:10.204 --> 00:23:12.347]  So it's a race issue?
[00:23:12.707 --> 00:23:13.127]  That's it?
[00:23:13.428 --> 00:23:15.090]  Race is the only issue we have in this country?
[00:23:15.110 --> 00:23:17.352]  No, but right now it's kind of a big f***ing thing, bro.
[00:23:17.392 --> 00:23:18.253]  It's a goddamn big issue.
[00:23:18.393 --> 00:23:18.793]  Really?
[00:23:18.853 --> 00:23:20.175]  It's making it f***ing worse.
[00:23:20.215 --> 00:23:20.495]  Really?
[00:23:20.555 --> 00:23:21.036]  Yeah.
[00:23:21.056 --> 00:23:23.739]  Okay, because he's unifying black and white people.
[00:23:23.839 --> 00:23:24.760]  No, he's not!
[00:23:24.800 --> 00:23:25.240]  Yes, he is.
[00:23:25.260 --> 00:23:25.741]  No, he's not!
[00:23:28.123 --> 00:23:30.184]  He wants to deport, yes!
[00:23:30.464 --> 00:23:31.885]  He wants to deport Mexicans.
[00:23:32.166 --> 00:23:35.848]  He wants to make Muslims wear identification.
[00:23:35.928 --> 00:23:42.874]  So he wants to phone law and he doesn't want ISIS infiltrators who have said they will come in with Syrian refugees.
[00:23:43.094 --> 00:23:44.395]  He wants to vet those people.
[00:23:44.495 --> 00:23:45.656]  That sounds crazy to me.
[00:23:45.716 --> 00:23:47.217]  Sounds like Hitler.
[00:23:47.437 --> 00:23:48.338]  Sounds like Hitler.
[00:23:48.638 --> 00:23:51.000]  Our ISIS is right here in America.
[00:23:51.060 --> 00:23:51.820]  No doubt about it.
[00:23:51.840 --> 00:23:53.782]  Our ISIS is right here in America.
[00:23:53.802 --> 00:23:55.143]  Okay, so what are we doing about it?
[00:23:55.503 --> 00:23:58.725]  If you watch the news, you'll see who our ISIS is.
[00:23:58.745 --> 00:24:00.346]  We can't start with this.
[00:24:00.886 --> 00:24:01.787]  What are we doing about ISIS?
[00:24:01.867 --> 00:24:03.168]  And I can't start with this.
[00:24:03.208 --> 00:24:04.269]  What are we doing about ISIS?
[00:24:04.329 --> 00:24:06.290]  This is not where the start is.
