[00:00:00.000 --> 00:00:08.000]  [Music]
[00:13:14.162 --> 00:13:23.347]  So, so, and that's not pigheaded, by the way, that's instinctive and spiritual that once you start giving in, you lose everything.
[00:13:23.991 --> 00:13:24.992]  So I'm not going to be part of that.
[00:13:25.032 --> 00:13:25.974]  I know you're not going to be part of that.
[00:13:25.994 --> 00:13:28.377]  But everybody else gets censored.
[00:13:28.417 --> 00:13:29.618]  Everybody else gets attacked.
[00:13:29.838 --> 00:13:31.380]  But nobody gets attacked like us.
[00:13:31.481 --> 00:13:36.347]  And I can tell you, I don't have $500 million in the bank like Joe Rogan.
[00:13:36.527 --> 00:13:37.028]  And I'm glad.
[00:13:37.048 --> 00:13:37.508]  That's great.
[00:13:37.528 --> 00:13:38.029]  He's a good guy.
[00:13:38.049 --> 00:13:38.349]  I love him.
[00:13:39.551 --> 00:13:42.515]  I wish I had that much money because then I could do so much more and stay on air.
[00:13:43.380 --> 00:13:47.963]  I am putting everything I've got into this operation and trusting in you and trusting in Providence.
[00:13:47.983 --> 00:13:54.648]  So, I need everybody watching to go to InfoWarsTore.com and get high quality, ready to ship, storable food, 25% off.
[00:13:55.849 --> 00:14:00.232]  It hasn't been at that price in four years, but it's going to go back up to regular price.
[00:14:00.252 --> 00:14:01.813]  You can beat inflation with this.
[00:14:02.133 --> 00:14:03.194]  It's insurance you can eat.
[00:14:03.554 --> 00:14:04.115]  It's amazing.
[00:14:04.155 --> 00:14:05.055]  It lasts decades.
[00:14:05.495 --> 00:14:08.658]  InfoWarsTore.com or PrepareWithAlex.com.
[00:14:10.205 --> 00:14:16.451]  Twenty-five percent off and it ends on Monday, but they're not like me where I get busy and never end a sale.
[00:14:17.672 --> 00:14:25.640]  I'm meeting with them on Monday on the phone about extending it, but they had a small glut because they overbought last year to get ahead of everybody.
[00:14:25.660 --> 00:14:28.743]  It's one of the biggest companies in the U.S., and now that's almost gone.
[00:14:28.763 --> 00:14:30.264]  They want to just pass it on to our listeners.
[00:14:30.704 --> 00:14:33.327]  They wanted to support the show because they've heard me talking about how we need money.
[00:14:33.905 --> 00:14:35.866]  They're already the lowest price for quality food you're going to find.
[00:14:36.107 --> 00:14:38.428]  You can buy crap for a little lower, usually more.
[00:14:38.789 --> 00:14:40.270]  This is good food for a very low price.
[00:14:40.670 --> 00:14:43.512]  They said, OK, we're going to give you two weeks of this.
[00:14:43.532 --> 00:14:46.374]  And the two weeks is over at midnight on Sunday night.
[00:14:47.235 --> 00:14:49.697]  But I would get your storable food at mfullwhorestore.com.
[00:14:51.475 --> 00:14:57.098]  For 25% off, and no, you've got that preparedness box on the list checked off, ladies and gentlemen.
[00:14:57.479 --> 00:15:06.083]  Firearms, firearms training, ammunition, good friends and family you can trust in emergencies, a bug-out plan, even if it's five acres in the middle of nowhere.
[00:15:06.804 --> 00:15:08.905]  All of that in the world we're going into is essential.
[00:15:09.385 --> 00:15:22.169]   I mean, if I was the type of person that just cared about my children, and I do care about them, but I got to fight for a world for them, I would be in the middle of a few of the safe zones that are in the U.S.,
[00:15:22.169 --> 00:15:28.290]   100 miles from nowhere, in a small cabin behind a hill,
[00:15:28.290 --> 00:15:32.290]   with nobody knowing I'm there except my neighbors, dug in, okay?
[00:15:32.290 --> 00:15:35.850]   I mean, I have to every day, with my four and a half year old daughter,
[00:15:35.850 --> 00:15:37.971]   because you really love the little ones, you really want to, you just like...
[00:15:37.983 --> 00:15:38.623]  I'm feeling guilty.
[00:15:38.643 --> 00:15:40.903]  There's a nuclear war.
[00:15:41.223 --> 00:15:44.284]  I've got to stay here.
[00:15:44.304 --> 00:15:44.844]  I've got to do this.
[00:15:45.204 --> 00:15:48.424]  I'm telling you, I'm not a coward, folks, but I have nightmares about this.
[00:15:48.484 --> 00:15:53.805]  I mean, the danger level of the globalists releasing bioweapons, and the next ones are going to kill kids, mark my words.
[00:15:54.385 --> 00:15:55.446]  I just see that happening.
[00:15:55.466 --> 00:15:57.686]  You watch, unfortunately.
[00:15:57.706 --> 00:15:59.826]  I think you know this too, folks.
[00:16:00.326 --> 00:16:03.327]  Wars, open borders, financial collapses, all of it.
[00:16:04.190 --> 00:16:06.772]  But we can't retreat because they'll do it for sure.
[00:16:06.852 --> 00:16:12.776]  God wants us to keep our ass in the front lines, all of us, and wants us full in.
[00:16:13.296 --> 00:16:15.617]  And we'll get a reprieve if everybody's full in.
[00:16:15.637 --> 00:16:18.959]  And I can tell you, spreading articles, spreading videos, paramount.
[00:16:19.500 --> 00:16:21.381]  Praying for the broadcast, above paramount.
[00:16:21.741 --> 00:16:22.642]  It's not even of this world.
[00:16:22.922 --> 00:16:24.883]  Paramount's the top of the mountain, but there's the heavens.
[00:16:25.284 --> 00:16:27.485]  But paramount, temporally, is spreading the word.
[00:16:30.245 --> 00:16:32.127]  Praying for God for Providence is the universe.
[00:16:32.708 --> 00:16:34.210]  That's bigger than everything.
[00:16:34.830 --> 00:16:44.642]  But on the ground where the crops are grown, and where the cows get fed, and the cows get milked, and where people live in the valley, at the base level, I need money.
[00:16:46.144 --> 00:16:47.866]  And we sell you good products that you need.
[00:16:48.650 --> 00:17:04.784]  Everything we sell, whether it's a shortwave radio, or a knife, or tactical gear, or a Faraday cage, or storable food, or an air filter, or a water filter, or a book, or a film, everything I do has utilitarian value at a good price, a 360 win.
[00:17:05.164 --> 00:17:07.446]  I cannot and I will not screw you over, and you know that.
[00:17:07.786 --> 00:17:17.835]  I mean, when I come out here and I say, I'm selling a coin for four times markup, I need money to stay on air, it's a collector, it's history, you came through, we wouldn't even, we'd be doing layoffs right now if you hadn't come through.
[00:17:18.473 --> 00:17:32.378]  So, I'm trusting in God, but I tell you, you read the widow's mite in the Bible about how she gave away the little bit of oil and grain she had to feed the prophet, and then every day it was refilled by God.
[00:17:32.638 --> 00:17:34.159]  But it was always just enough.
[00:17:34.699 --> 00:17:36.259]  And I always remember hearing that story when I was a kid.
[00:17:36.279 --> 00:17:37.240]  I'm like, that sounds weird.
[00:17:37.300 --> 00:17:37.880]  Now I get it.
[00:17:38.220 --> 00:17:40.081]  And it's like, these parables are real, folks.
[00:17:40.441 --> 00:17:41.261]  I'm living them.
[00:17:42.241 --> 00:17:43.162]  I'm living them.
[00:17:43.702 --> 00:17:46.683]  I'm living them day to day, to day to day.
[00:17:47.487 --> 00:17:49.407]  And it's just insane.
[00:17:49.467 --> 00:17:55.148]  And so I'm very blessed and I'm in God's hands and we're all in God's hands and I thank you for your support.
[00:17:56.189 --> 00:18:07.151]  They didn't end the sale a week ago and I told them I made the decision because the multivitamin and the super vitamin C, super powered vitamin C with rose hips and the rest of it, the zinc, is going to be sold out in a couple weeks at 40% off.
[00:18:07.531 --> 00:18:08.331]  I said, end that sale.
[00:18:08.931 --> 00:18:09.551]  And they didn't end it.
[00:18:09.611 --> 00:18:10.751]  I'm like, why are we selling?
[00:18:10.771 --> 00:18:11.551]  This is a good seller.
[00:18:11.592 --> 00:18:13.812]  But, well, we get more in six months, don't worry.
[00:18:14.873 --> 00:18:17.195]  So that's still on 40% off, but that's got to end.
[00:18:17.715 --> 00:18:18.796]  That's not even supposed to be up there.
[00:18:18.956 --> 00:18:19.856]  X3's back in stock.
[00:18:20.096 --> 00:18:22.278]  That'll be our big sale for a month or so, until it gets low.
[00:18:22.578 --> 00:18:23.138]  It's amazing.
[00:18:23.199 --> 00:18:23.999]  It's 50% off.
[00:18:24.379 --> 00:18:25.360]  And that's how we fund ourselves.
[00:18:25.380 --> 00:18:26.341]  So I'm going to stop right now.
[00:18:27.421 --> 00:18:27.781]  Plugging.
[00:18:28.442 --> 00:18:34.166]  And I really appreciate you all, but how exciting news is it that the House of Cards is coming down?
[00:18:35.206 --> 00:18:42.379]   How exciting news is it that Bill Maher is calling Trudeau Hitler.
[00:18:42.419 --> 00:18:43.520]  I mean, I call him Hitler all the time.
[00:18:43.800 --> 00:18:44.761]  That's Hitler stuff.
[00:18:44.821 --> 00:18:46.142]  I mean, you want real Hitler quotes?
[00:18:46.482 --> 00:18:49.745]  Hitler doesn't say, kill the black people or kill the Jews.
[00:18:50.365 --> 00:18:54.408]  He says, I need the power to round up whoever's not worthy and who's bad.
[00:18:54.428 --> 00:18:56.810]  And what do we do with these people just taking up space?
[00:18:57.891 --> 00:18:58.611]  Those are Hitler quotes.
[00:19:00.113 --> 00:19:01.454]  And then he goes and kills whoever he wants.
[00:19:02.915 --> 00:19:08.599]  So that is a guy in love with himself that's been told, you can be the dictator of the North by Klaus Schwab.
[00:19:08.919 --> 00:19:09.440]  He thinks he is.
[00:19:10.658 --> 00:19:11.398]  The wheels are off.
[00:19:11.638 --> 00:19:12.559]  His engine's on fire.
[00:19:12.799 --> 00:19:13.439]  He's in trouble.
[00:19:13.679 --> 00:19:14.339]  He's scared now.
[00:19:14.599 --> 00:19:15.080]  He knows.
[00:19:15.360 --> 00:19:16.620]  And the truckers aren't backing down.
[00:19:16.680 --> 00:19:19.501]  So, we're going to air this interview with this big guest.
[00:19:19.821 --> 00:19:25.563]  I'm going to come back with the Joe Rogan news that I already have, but I want to go over it some more before I cover it.
[00:19:26.241 --> 00:19:28.462]  And then I want to cover the latest on the truckers and what's happening there.
[00:19:28.502 --> 00:19:29.222]  Big developments there.
[00:19:29.242 --> 00:19:33.623]  And we have another whistleblower special guest joining us, Trevor Adams as well.
[00:19:34.064 --> 00:19:37.044]  Infowars.com, tomorrow's news today.
[00:19:37.064 --> 00:19:38.505]  I want to thank you all for keeping us on air.
[00:19:38.525 --> 00:19:39.125]  You know who you are.
[00:19:39.145 --> 00:19:44.767]  And I want to encourage those that have been on the fence and never gone to Infowars store to be part of this historic fight now while you still can.
[00:19:45.067 --> 00:19:48.008]  Arkady Mamontov was an amazing interview.
[00:19:49.210 --> 00:19:50.151]  It's so important.
[00:19:50.251 --> 00:19:51.392]  Don't believe what he says.
[00:19:51.452 --> 00:19:52.272]  Don't believe what I say.
[00:19:52.292 --> 00:19:53.313]  Don't believe what Putin says.
[00:19:53.573 --> 00:19:54.634]  Don't believe what Biden says.
[00:19:54.674 --> 00:19:55.875]  Don't believe what CNN says.
[00:19:56.896 --> 00:20:01.139]  Russian history, Eastern Europe history, all of that is incredibly interesting.
[00:20:01.680 --> 00:20:03.421]  And what he said historically is true.
[00:20:03.781 --> 00:20:06.563]  So I hope you check this interview out.
[00:20:06.603 --> 00:20:09.105]  I hope we can stop a nuclear war together.
[00:20:09.606 --> 00:20:11.287]  We'll be right back in a moment with the big interview.
[00:20:13.271 --> 00:20:23.173]  Something very rare is going on, and it ends in just three days, as of the time I'm taping this announcement on Thursday afternoon.
[00:20:23.533 --> 00:20:31.815]  Coming up this Monday, the biggest sale in four years of high-quality, storable foods at PrepareItAlex.com will end.
[00:20:32.255 --> 00:20:39.297]  That's 25% off already the lowest prices you're going to find on high-quality, storable food at InfoWarsTore.com.
[00:20:40.532 --> 00:20:48.574]  Again, you go to preparewithalex.com or infowarrestore.com and it takes you to the same place.
[00:20:50.715 --> 00:20:57.396]  50% off as well on super high quality products like X3, the Deep Earth Crystal Iodine.
[00:20:57.436 --> 00:20:59.317]  That sale is going on as well.
[00:20:59.557 --> 00:21:04.195]   It doesn't end on Monday, it'll end in a few weeks, when we're almost sold out of the product.
[00:21:04.195 --> 00:21:08.197]   Everybody needs to have affordable food to be prepared, so become self-sufficient now
[00:21:08.197 --> 00:21:11.797]   with the best high-quality food at the lowest prices at m4store.com.
[00:21:11.797 --> 00:21:22.076]   Well, it's really good to be here with you today, and I look forward to us being able to interview each other,
[00:21:22.076 --> 00:21:26.517]   because the last thing that the global corporate crime syndicate wants, in my view,
[00:21:26.517 --> 00:21:29.156]  is for nation states to be talking together.
[00:21:29.339 --> 00:21:30.700]  I don't see the U.S.
[00:21:30.760 --> 00:21:35.980]   or Russia or China or the European Union as the threat to humanity. I see the multinational
[00:21:35.980 --> 00:21:38.141]   corporations that sit in the shadows
[00:21:38.141 --> 00:21:41.621]   and play us off against each other as the threat. So it's an honor to be on
[00:21:41.621 --> 00:21:46.920]   your show with you sir and I've got some questions obviously later for my show. We're taping a simulcast
[00:21:46.920 --> 00:21:49.340]   here but it's good to talk to you.
[00:21:49.340 --> 00:21:53.341]  Alex, I'm also glad to hear you.
[00:21:54.212 --> 00:21:56.395]  Finally, we have the opportunity to see each other.
[00:21:56.415 --> 00:22:02.042]  I remember that we already have recorded an interview and it was very popular in Russia.
[00:22:02.062 --> 00:22:05.085]  You are very popular among Russian people and that's a great thing.
[00:22:05.486 --> 00:22:06.367]  Well, thank you for having me.
[00:22:08.391 --> 00:22:13.976]  So, Alex, the first thing I wanted to ask you about.
[00:22:15.297 --> 00:22:22.343]  Recently, the two presidents, the US president and the Russian president, have held talks.
[00:22:22.484 --> 00:22:26.747]  Do you know something about the details of these negotiations?
[00:22:27.388 --> 00:22:27.948]  Or you know...
