[00:00:00.000 --> 00:00:16.399]  [MUSIC]
[00:05:21.213 --> 00:05:25.035]  We are absolutely inside the global takeover, the Great Reset.
[00:05:25.276 --> 00:05:25.836]  It's all here.
[00:05:25.876 --> 00:05:28.397]  It's all happening just like they said they would do, and I've been warning for decades.
[00:05:30.078 --> 00:05:34.001]  And all I can offer you is the truth, like Churchill did when the Nazis drove the British forces out of France.
[00:05:34.762 --> 00:05:35.863]  Into the sea at Dunkirk.
[00:05:36.343 --> 00:05:38.824]  He said, all I'm offering is blood, sweat and tears and pain.
[00:05:38.864 --> 00:05:41.345]  But the alternative is total slavery and death.
[00:05:42.245 --> 00:05:43.346]  And it's a long, hard fight.
[00:05:43.406 --> 00:05:45.507]  And people can decide to roll over and submit to the New World Order.
[00:05:47.748 --> 00:05:49.429]  And let the planet be depopulated.
[00:05:50.429 --> 00:05:53.851]  Or we can have a mass awakening that transcends left and right.
[00:05:54.311 --> 00:05:56.072]  And it's all about good and evil and we say no.
[00:05:56.372 --> 00:06:06.546]   But this spaceship, this rock hurtling through space, this globe, our home, is under the greatest threat it's ever been in the history of mankind.
[00:06:08.007 --> 00:06:13.951]  It's all starting in Russia on its border with Ukraine.
[00:06:14.551 --> 00:06:18.013]  That is the reality of this planet spinning through space and what we face.
[00:06:18.033 --> 00:06:24.837]  I'm going to try to calmly go through this all today for the next three hours on this live emergency transmission.
[00:06:24.897 --> 00:06:29.340]  We can put the full show headline up, please, in a few minutes to let you know what we're dealing with.
[00:06:30.390 --> 00:06:32.791]  Saturday, September 24th, emergency broadcast.
[00:06:33.251 --> 00:06:34.972]  Russia mobilizes for nuclear war.
[00:06:35.072 --> 00:06:35.613]  Watch live.
[00:06:36.193 --> 00:06:55.562]  And the way you trigger the public to peacefully protest and to flood the streets with candlelight vigils that transcend party is by taking this live show feed right now and sharing it on mainstream platforms like Twitter and Instagram and Facebook and on Getter and independent groups like Gab and everywhere else.
[00:06:56.835 --> 00:07:01.558]  Because you are the info warriors, and without you, ladies and gentlemen, we are not going to be able to stop this.
[00:07:01.598 --> 00:07:10.745]  We have a good chance of stopping this, but even mainline analysts predict a 50% chance of a tactical nuclear war in the next few months in Europe.
[00:07:11.646 --> 00:07:14.387]  That will cause a global depression, incredible problems.
[00:07:14.688 --> 00:07:16.509]  It'll be a nightmare beyond imagination.
[00:07:16.889 --> 00:07:22.553]  And mainline analysts, and I agree with them, give it about a 20% chance of a full-on nuclear war.
[00:07:23.994 --> 00:07:53.707]   So, I have a lot of trouble Focusing on all the side issues, while this is going on, there is a major normalcy bias that goes on in everybody, including myself, where you live in an open, somewhat free society, and you just expect the lights are going to turn on, you expect the grocery stores to be full of food, you expect there's going to be gas for your car, you expect that hydrogen bombs and missiles aren't going to rain down on you and kill you and your family.
[00:07:58.115 --> 00:08:01.456]  Every ancient civilization became corrupt and decadent and collapsed.
[00:08:02.497 --> 00:08:13.041]  But now, when our civilization collapses, which they've accelerated the cycle through the Great Reset and Build Back Better, you're going to have hundreds and hundreds of nuclear reactors that melt down.
[00:08:13.061 --> 00:08:21.405]  You're going to have billions of people starving to death that will then be like zombie apocalypse as they try to feed themselves.
[00:08:22.985 --> 00:08:28.399]   Within just 15 days, almost everybody Reverts to cannibalism.
[00:08:30.621 --> 00:08:41.511]  If I was a selfish man, I would be in the middle of nowhere in a cabin on the back side of a hill, 100 miles from any town, with a bomb shelter right now.
[00:08:42.832 --> 00:08:47.356]  If I just cared about myself and just cared about my children, I would be gone right now.
[00:08:47.996 --> 00:08:49.297]  But I'm staying at the helm of the ship.
[00:08:49.317 --> 00:08:50.318]  And I don't say this to be dramatic.
[00:08:50.919 --> 00:08:52.180]  I don't say this to say, oh, I'm some hero.
[00:08:52.220 --> 00:08:52.620]  No, no, no.
[00:08:53.221 --> 00:08:54.242]  We've got a chance of stopping this.
[00:08:55.017 --> 00:08:59.240]  And I'm not running from it, but I'm telling you, deep down, I told you this months ago, you can see it now.
[00:08:59.300 --> 00:09:00.261]  I know you feel it as well.
[00:09:02.502 --> 00:09:04.244]  Spiritually, intellectually, you can see it.
[00:09:04.324 --> 00:09:05.224]  Culturally, you can see it.
[00:09:05.264 --> 00:09:06.105]  Historically, you know it.
[00:09:07.466 --> 00:09:12.890]  That people better take this more serious than anything they've ever taken in their lives.
[00:09:13.911 --> 00:09:14.411]  It's that real.
[00:09:15.472 --> 00:09:17.013]  You better kiss your children.
[00:09:17.213 --> 00:09:17.713]  You better hug them.
[00:09:17.773 --> 00:09:20.355]  You better hug your mom, your dad, your brother, your sister, your mom.
[00:09:21.196 --> 00:09:22.477]  You better get right with God.
[00:09:23.211 --> 00:09:26.674]  And I'm telling myself that when I point my finger at you, three more pointing back at me.
[00:09:29.216 --> 00:09:31.018]  But we're coming under judgment, ladies and gentlemen.
[00:09:31.098 --> 00:09:42.748]  Now, before I hit all the serious documented news, for a couple weeks, I've been sent countless texts and seen countless videos talking about the 24th of September, 2022.
[00:09:46.266 --> 00:09:53.089]  And how all these historic things historically have happened on this date, and how it ties into the Jewish calendar and mysticism and the rest of it.
[00:09:53.629 --> 00:09:55.030]  I'm not putting any stock in that.
[00:09:56.271 --> 00:10:02.513]  But every time the world's on the verge of a cataclysm, the general public will pick a date and decide it's that date that's causing it.
[00:10:02.834 --> 00:10:07.156]  It's not that date that's causing it, it's the place and point in time we're in right now.
[00:10:08.096 --> 00:10:12.198]  But regardless, it's something that, if it gets the public's attention to be concerned, that's wonderful.
[00:10:15.179 --> 00:10:17.060]  But the stock market's already plunged last week.
[00:10:18.080 --> 00:10:19.241]  The inflation's exploding.
[00:10:20.422 --> 00:10:26.245]  Russia has called up 300,000 troops and put high-tech military weapons on the border with Ukraine, including heavy bombers.
[00:10:28.486 --> 00:10:31.527]  Putin has said that I'm not bluffing.
[00:10:32.388 --> 00:10:36.790]  I'll use nuclear weapons against NATO, who's using weapons against us.
[00:10:37.190 --> 00:10:38.531]  I mean, this is happening.
[00:10:39.011 --> 00:10:44.614]  Words cannot describe how incredibly out of control and serious this is.
[00:10:47.571 --> 00:10:52.715]  So this isn't about whether you're on the Russian side, or the NATO side, the Ukrainian side, or the American side.
[00:10:53.095 --> 00:11:07.706]  This is about globalists that lit the fuse with the pandemic and the lockdowns and the imploding borders, and sending in troops to overthrow the pro-Russia elected government eight years ago, and Soros bragging about it on Fareed Zakaria on CNN.
[00:11:08.982 --> 00:11:10.183]  They started this.
[00:11:10.824 --> 00:11:13.686]  And Russia took the bait and went in there, and I said it was a trap.
[00:11:13.746 --> 00:11:17.450]  I told you in October last year, by late February, I expected a Russian invasion.
[00:11:17.689 --> 00:11:20.649]  because that's all the pieces I saw on the intel I had.
[00:11:20.649 --> 00:11:28.889]   When everybody else was saying Russia wasn't going to invade,
[00:11:28.889 --> 00:11:32.809]   when Russia was saying it wasn't going to invade, I was saying no they're going to invade.
[00:11:33.084 --> 00:11:35.146]  And this time, the State Department's telling the truth.
[00:11:36.687 --> 00:11:39.608]  Because they know, because they've lured Russia into this.
[00:11:40.428 --> 00:11:42.269]  And that's who I really blame at the end of the day.
[00:11:42.789 --> 00:11:44.029]  And I don't like what Putin's done either.
[00:11:44.449 --> 00:11:56.393]  And as Putin gets more cornered, and as Putin gets under more heat, and as at home, the hardliners and the mainline Russian population wants total war, he knows he'll be removed.
[00:11:57.566 --> 00:11:58.566]  If he doesn't escalate.
[00:11:58.666 --> 00:12:04.388]  And so, the more the West doubles down, the more he doubles down, and there's not much more room for doubling down.
[00:12:04.988 --> 00:12:15.372]  As we move towards tactical nuclear war, which almost every analyst agrees, if the tactical nuclear war happens, then the full-on one will happen.
[00:12:15.592 --> 00:12:20.473]  And the Pentagon's like, well, we're warning Russia against using nuclear weapons, but we'll probably contain it.
[00:12:20.854 --> 00:12:23.054]  We'll nuke them back, but it'll just be in that area.
[00:12:23.454 --> 00:12:24.875]  It's not just going to be in that area.
[00:12:25.600 --> 00:12:37.382]  Just the way this proxy war has escalated to the edge of nuclear war, if there's tactical nuclear war, I believe there'll be a full-on nuclear war.
[00:12:39.482 --> 00:12:44.103]  So, you know where tomorrow's news today, and I don't want to be proven right about this, and I'm not saying we're gonna have nuclear war.
[00:12:45.043 --> 00:12:51.204]  It's like saying to an alcoholic, if you keep drinking two bottles of Jack Daniels a day, you'll probably get liver failure.
[00:12:52.125 --> 00:12:57.776]   And you go to the doctor and they tell you, hey, you got fatty liver, And, you know, you need to stop, you need to go to rehab, or it's going to kill you.
[00:12:58.556 --> 00:13:00.897]  Now, is it going to kill you in a month, or a year, or five years?
[00:13:01.297 --> 00:13:02.097]  You don't know that.
[00:13:02.197 --> 00:13:09.059]  You don't know, but drinking two bottles of Jack Daniels a day, or two bottles of whatever it is, is not a good idea.
[00:13:09.079 --> 00:13:18.382]  And, if you're using the liver failure analogy, what's going on in Russia is ten bottles of Jack Daniels a year.
[00:13:19.423 --> 00:13:20.023]  A day, excuse me.
[00:13:20.990 --> 00:13:22.431]  Ten bottles of Jack Daniels a day.
[00:13:23.031 --> 00:13:25.152]  Nobody can survive that if it doesn't stop.
[00:13:25.792 --> 00:13:28.994]  Stop drinking the ten bottles of Jack Daniels a day.
[00:13:29.454 --> 00:13:29.955]  Stop it.
[00:13:32.516 --> 00:13:34.897]  And so, yeah, we reached a point of desperation there.
[00:13:36.898 --> 00:13:51.541]   You know, the Democrat Party law firm that's suing all the major gun makers and involving the Evaldi lawsuits now, and that's had their written courts against us, they would sit there looking at me, confident, and really not worried about them and what they're doing.
[00:13:51.541 --> 00:13:54.981]   Well, they were lying about me and threatening me and trying to destroy me.
[00:13:54.981 --> 00:13:58.981]   And so they blew up when they were questioning me and made fools of themselves.
[00:13:58.981 --> 00:14:04.022]   Even mainline media agreed because they couldn't get why I didn't care that they were there lying
[00:14:04.022 --> 00:14:08.022]   about me and accusing me because I'm thinking about nuclear war while they're sitting there
[00:14:08.022 --> 00:14:11.862]   talking to me just making stuff up. I'm just going, "Man, I'm worried about my family."
[00:14:12.066 --> 00:14:13.867]  Man, I think this is going to go to nuclear war.
[00:14:13.887 --> 00:14:15.828]  They're like, don't you care, Mr. Jones?
[00:14:15.868 --> 00:14:16.369]  Don't you care?
[00:14:16.649 --> 00:14:17.930]  All these people are attacking you.
[00:14:18.190 --> 00:14:20.091]  All these people, Mr. Jones, why don't you care?
[00:14:20.111 --> 00:14:22.893]  And they would sit there during the breaks, looking at me, just shaking their heads.
[00:14:23.273 --> 00:14:25.214]  Because you're idiots, that's why!
[00:14:26.155 --> 00:14:29.897]  And when the nuclear bombs start dropping, you'll remember this, dumbasses!
[00:14:33.059 --> 00:14:35.741]  Do you have any idea how we have a tiger by the tail here?
[00:14:38.050 --> 00:14:45.256]  I can barely control myself right now to not get in my Winnebago and leave.
[00:14:47.498 --> 00:14:50.840]  But I'm not doing it because I promised to stay here and I believe we have a chance of stopping this.
[00:14:51.981 --> 00:14:53.122]  And I've sworn not to give up.
[00:14:53.282 --> 00:14:55.524]  I will stay here until the power goes off.
[00:14:56.645 --> 00:15:00.168]  They may do a cyber attack long before the nuclear war and blame the Russians for that.
[00:15:00.408 --> 00:15:01.189]  That's in the cards too.
[00:15:03.471 --> 00:15:07.434]  So, I only tell you that to tell you where I'm at.
[00:15:08.342 --> 00:15:31.590]  I have to override my paternal instincts, and I have to look at my five-year-old daughter that I'd die for any moment, and I have to sit there and watch her play in the backyard in her sandbox with her Barbie dolls and her dump trucks, and I have to just sit there and just pray to God somehow we can avert this.
[00:15:31.650 --> 00:15:37.252]  Because we're already at war with Russia right now, ladies and gentlemen, right now.
[00:15:39.119 --> 00:15:39.540]  Right now.
[00:15:40.821 --> 00:15:41.221]  In Europe.
[00:15:44.304 --> 00:15:45.264]  This is happening now.
[00:15:47.106 --> 00:15:58.095]  And we're so used to things being normal, with the normalcy bias, that even though the inflation is double power prices, even though it's done all this, people just still think, oh come on Alex, it's not that bad.
[00:15:58.416 --> 00:16:03.340]  While the mainline Pentagon analysts believe, 50-50 chance Russia starts using nukes.
[00:16:04.140 --> 00:16:04.621]  Say that again.
[00:16:06.036 --> 00:16:09.459]  50-50 chance, and I agree with that analysis, Russia starts using nukes.
[00:16:14.263 --> 00:16:21.569]  Now the globalists have pushed us to the edge of Armageddon to create total destabilization where everybody just gives up on life.
[00:16:22.510 --> 00:16:38.872]   And so that's another reason I'm not going to give up on life, is there's a very good chance if we create a big enough buzz, if you, the heart of the resistance, the tip of the spear, the vanguard, Make a big enough peaceful noise.
[00:16:38.912 --> 00:16:40.412]  Civil disobedience, whatever you gotta do.
[00:16:42.232 --> 00:16:44.232]  We can stop this together.
[00:16:44.232 --> 00:16:56.762]   But like I said, I am strongly considering not even going and defending myself in the Sandy Hook show
[00:16:56.762 --> 00:16:57.232]  trial.
[00:16:57.232 --> 00:16:58.072]  Bye.
[00:16:58.848 --> 00:17:00.669]  Because they called me last time.
[00:17:00.689 --> 00:17:01.569]  I don't have to go the next time.
[00:17:01.849 --> 00:17:07.672]  I had to go to be interrogated by them on their first half of the trial that ends early next week.
[00:17:08.573 --> 00:17:14.216]  And then, supposedly, however long, the quote defense that has its hands tied can sit up there and talk about stuff.
[00:17:14.896 --> 00:17:19.718]  And it's like, why do I even care if they get a $100 million judgment?
[00:17:19.818 --> 00:17:20.579]  I don't have $2 million.
[00:17:20.619 --> 00:17:24.641]  Does it matter?
[00:17:24.721 --> 00:17:25.321]  That's the thing.
[00:17:25.761 --> 00:17:26.842]  Football doesn't matter.
[00:17:28.078 --> 00:17:30.839]  Acting cool and polishing your sports car doesn't matter.
[00:17:31.700 --> 00:17:35.401]  What matters is getting right with God and stopping nuclear war.
[00:17:38.442 --> 00:17:43.144]  Hopefully things de-escalate in the next few days and I'll go and I'll do it and I'll be on the stand, but it doesn't matter.
[00:17:43.164 --> 00:17:54.789]  And it's because we put all these things in front of us that don't matter that we're going to lose everything.
[00:17:57.828 --> 00:17:59.189]  Absolutely lose everything.
[00:18:02.671 --> 00:18:07.114]  So I want to hit the factual information here in a minute, but there's so much of this September 24th talk out there.
[00:18:07.454 --> 00:18:09.635]  No, I don't believe today's the day the stock market crashes.
[00:18:10.035 --> 00:18:11.777]  I don't believe today's the day the nuclear war starts.
[00:18:12.417 --> 00:18:13.718]  And it's like this Q stuff.
[00:18:14.793 --> 00:18:31.297]  People always focus on some nebulous number or astrology, instead of real meat and potatoes, mobilize Russian troops, openly threatening nuclear war, saying, I'm not bluffing, with one of the largest nuclear arsenals, probably the second largest, maybe the largest on earth, Vladimir Putin.
[00:18:31.577 --> 00:18:33.057]  I mean, that's a real leader.
[00:18:33.317 --> 00:18:35.338]  That's, by leader, I mean, that's a real country.
[00:18:35.918 --> 00:18:37.138]  That's a real nuclear arsenal.
[00:18:37.158 --> 00:18:38.198]  That's a real threat.
[00:18:40.339 --> 00:18:41.939]  It's like Klaus Schwab, The New World Order is real.
[00:18:44.724 --> 00:18:45.704]  It's a real thing.
[00:18:48.385 --> 00:18:56.727]  And... People still focus on the esoteric, but... And then when bad stuff happens, oh, look!
[00:18:57.527 --> 00:18:59.187]  The stock market crashed four days after!
[00:18:59.327 --> 00:19:00.127]  Probably will this week.
[00:19:00.287 --> 00:19:01.267]  A lot of experts believe.
[00:19:01.668 --> 00:19:04.248]  Even further, it already crashed last week, but it's a real crash next week.
[00:19:05.368 --> 00:19:06.349]  Oh, see, it's real!
[00:19:06.929 --> 00:19:09.709]  Because a bunch of people made a big thing about a date.
[00:19:11.690 --> 00:19:13.170]  No, it was the overthrow of the...
[00:19:14.235 --> 00:19:21.101]  Elected government eight years ago in Ukraine and putting weapons on the Russian border and NATO moving heavy weapons in, that's what caused this.
[00:19:21.462 --> 00:19:25.165]  Not crystal balls, not Ouija boards, not tarot decks.
[00:19:27.227 --> 00:19:33.673]  And I'm not attacking people that are into all this, but the mystical is your Holy Spirit connection to God and discernment.
[00:19:35.495 --> 00:19:36.636]  It's not all the Q stuff.
[00:19:36.676 --> 00:19:39.757]  It's not all the, oh, let's go to Dealey Plaza and JFK Jr.
[00:19:39.797 --> 00:19:40.577]  is going to meet us there.
[00:19:40.617 --> 00:19:41.498]  I mean, no, no, no, no.
[00:19:42.178 --> 00:19:45.079]  And then people focus on that instead of the real issues.
[00:19:49.281 --> 00:19:56.124]  Here's a short clip, and the guy makes some good points, and it's open for discussion, but it's not the heart of the matter.
[00:19:56.605 --> 00:19:59.086]  Major event on Jewish year.
[00:19:59.306 --> 00:19:59.666]  Here it is.
[00:20:02.216 --> 00:20:10.360]  Every seven years on the exact end day of the Shemitah, which is the exact end day of basically the Jewish year every seven years.
[00:20:13.201 --> 00:20:19.524]  There's usually a major market collapse and it's actually usually on the exact day.
[00:20:20.565 --> 00:20:25.127]  This is a Shemitah year and it actually ends on September 26th, which is a Monday.
[00:20:26.567 --> 00:20:29.789]  So I've definitely said to keep your eyes on that date.
[00:20:30.751 --> 00:20:33.632]  But here's... When I saw this, I was like, what?
[00:20:34.932 --> 00:20:36.392]  It's a German politician!
[00:20:36.211 --> 00:20:52.211]  [German]
[00:20:52.211 --> 00:21:01.050]   And even more interesting, on top of the German politicians saying September 24th is going to be like a day that
[00:21:01.050 --> 00:21:18.743]   everyone on earth will remember, The Vatican has told all of its people that whatever funds they have across the world to send them all back to the Vatican by September 30th, which is like four days after the end of the Shemitah.
[00:21:19.403 --> 00:21:31.262]   And of course when they tell people this, You know, you don't just wire billions of dollars on like September 29th when the Pope told you to have it back there by the 30th, right?
[00:21:31.662 --> 00:21:33.023]  You probably do it a few days before.
[00:21:33.603 --> 00:21:35.084]  And they probably mentioned that to them.
[00:21:36.005 --> 00:21:38.166]  So the Vatican seems to know something's going on.
[00:21:38.746 --> 00:21:48.452]  So something, like these birds flying by, black birds, black clouds, something ominous seems to be on the horizon.
[00:21:50.674 --> 00:21:52.235]  And then he adds something silly at the end of it.
[00:21:52.395 --> 00:21:54.036]  So, all those things are real.
[00:21:54.096 --> 00:21:55.517]  Vatican saying send back the money.
[00:21:56.378 --> 00:21:59.140]  All that, and then they just put a date on it as if that's what caused it.
[00:22:00.280 --> 00:22:02.782]  No, the war, the Great Reset, the collapsing borders.
[00:22:03.382 --> 00:22:05.484]  All these major governments are calling their money back in.
[00:22:07.125 --> 00:22:17.612]  We reported on this a couple weeks ago that thousands of major concerts, hundreds of the biggest, in country music, hip-hop, rock and roll, have all canceled the next four months.
[00:22:19.229 --> 00:22:20.410]  Around the country and around the world.
[00:22:21.010 --> 00:22:24.813]  But how about globalist elites, or even in the news, moving to the Southern Hemisphere?
[00:22:24.913 --> 00:22:28.396]  I've had meetings with some of them, off record, about the whole Russia situation.
[00:22:28.416 --> 00:22:29.277]  I told you this months ago.
[00:22:29.337 --> 00:22:32.759]  They've been moving and looking to move everything to the Southern Hemisphere.
[00:22:34.000 --> 00:22:37.643]  Most of the Google founders are now hiding out in the South Pacific.
[00:22:39.004 --> 00:22:40.145]  That's all real stuff.
[00:22:42.327 --> 00:22:42.947]  Not the shmeeka.
[00:22:46.860 --> 00:22:51.282]  Poo-pooing that globalists don't do things on weird dates, and there aren't people that are into the occult and mysticism.
[00:22:51.702 --> 00:22:54.683]  All I'm saying is, this is front and center.
[00:22:55.484 --> 00:22:56.624]  The Russian mobilization.
[00:22:56.764 --> 00:22:57.945]  Russia threatening nuclear war.
[00:22:58.245 --> 00:22:59.225]  Putin saying I'm not bluffing.
[00:22:59.285 --> 00:23:00.266]  That's a real thing.
[00:23:03.547 --> 00:23:07.109]  And you don't stop it by obsessing on a date.
[00:23:07.149 --> 00:23:10.150]  You stop it by getting involved, and by saying no.
[00:23:10.650 --> 00:23:14.251]  Because God gives us free will to decide the outcome.
[00:23:14.272 --> 00:23:15.252]  We are given free will.
[00:23:20.051 --> 00:23:24.852]  New nuclear threats raise risk of cornered Putin.
[00:23:25.412 --> 00:23:26.193]  ABC News.
[00:23:27.453 --> 00:23:27.673]  U.S.
[00:23:27.693 --> 00:23:30.994]  has privately warned Russia against using nuclear weapons in Ukraine for several months.
[00:23:31.254 --> 00:23:32.774]  Uh, yeah, CNN.
[00:23:33.354 --> 00:23:37.015]  Germany joins Poland and Baltics in push for harsher Russian sanctions.
[00:23:37.455 --> 00:23:38.456]  Yeah, that'll make things better.
[00:23:39.516 --> 00:23:40.336]  Only hurts Europe more.
[00:23:41.516 --> 00:23:43.597]  Americans and Russia Ukraine prisoner swap.
[00:23:44.301 --> 00:23:45.382]  Wondering if death was near.
[00:23:46.062 --> 00:23:49.185]  Missile strikes in Ukraine's cities as call-up causes chaos in Russia.
[00:23:49.745 --> 00:23:52.848]  Putin's draft draws resistance in Russia, far-flung regions.
[00:23:55.109 --> 00:23:58.872]  Donald Trump says stupid Biden administration could trigger World War III.
[00:23:59.313 --> 00:24:00.734]  Absolutely, that's what he threatened.
[00:24:01.194 --> 00:24:02.996]  I mean, Trump warned they would do.
[00:24:04.177 --> 00:24:09.621]  Poland begins handing out ionine pills on fresh fears of Ukraine nuclear plant meltdown.
[00:24:10.990 --> 00:24:12.331]  Putin's mobilization of 300,000.
[00:24:12.551 --> 00:24:13.911]  It says thousands.
[00:24:14.392 --> 00:24:17.133]  More troops unlikely to resolve basic problems in Ukraine.
[00:24:17.533 --> 00:24:18.293]  NBC News.
[00:24:19.573 --> 00:24:26.693]   And it just goes on and on and on with what's happening in Russia.
[00:24:26.693 --> 00:24:36.213]   Now tomorrow on the Sunday show, I think I'm going to go ahead and host all four hours.
[00:24:36.445 --> 00:24:42.368]  We have Dr. Judy Mikovits with all the big developments with the COVID narrative collapsing and the new numbers coming out in studio with us.
[00:24:42.388 --> 00:24:45.269]  She did a great job with Owen, who also did a great job on Friday.
[00:24:45.289 --> 00:24:53.212]  And I'm going to take your calls tomorrow on this subject, but she'll be on this one hour, but I'm going to go ahead and just host all four hours because I've been gone and I want to be on air.
[00:24:54.213 --> 00:24:55.053]  Such an important time.
[00:24:57.961 --> 00:25:02.723]  Again, I've been on a razor's edge, not even defending any of this Sandy Hook stuff, because it's all rigged anyways, and it's not going to matter.
[00:25:02.783 --> 00:25:23.173]  I mean, folks, the globalists are making their move, and only being aware that they're the ones dissolving the borders, devaluing the currency, cutting off the pipelines, destroying the energy infrastructure, launching all these Armageddon operations, launching the GMO, launching the 5G, launching the deadly COVID, launching the deadly vaccine response to it.
