[00:00:00.000 --> 00:00:16.280]  [Music]
[00:03:39.513 --> 00:03:58.428]  If Pfizer can achieve permanent liability protection from the FDA, who they control, then they can add the mRNA gene therapy shot to the childhood vaccine schedule, where it will enjoy permanent liability protection under the 1986 National Childhood Vaccine Injury Act.
[00:03:59.329 --> 00:04:07.213]  These same crooks are putting a judge on the Supreme Court who openly defends leniency towards crimes that involve child rape.
[00:04:08.734 --> 00:04:11.475]  They are coming for your children and they will not stop.
[00:04:12.496 --> 00:04:23.021]  If you still care about the human race and are looking for something you can do right now, you can go to Toby Rogers at Substack and read his urgent call to action for more info.
[00:04:24.081 --> 00:04:26.882]  Reporting for InfoWars, this is Greg Reese.
[00:04:26.882 --> 00:04:53.081]   The reason I am lied about, the reason I am so demonized,
[00:04:54.081 --> 00:04:57.081]   is because I am really identifying who the enemies of humanity are
[00:04:57.081 --> 00:05:00.081]  and their project of a global scientific dictatorship.
[00:05:00.461 --> 00:05:15.872]  And they believe that they can't change my behavior, but if they attack Alex Jones and lie about Alex Jones enough, it'll create such a taint and a fear no one will talk about or cover or look at the critical issues that I raise.
[00:05:17.179 --> 00:05:25.413]  The good news is, these evil people have miscalculated, and their attempts to demonize us and shut us down have blown up in their face.
[00:05:26.816 --> 00:05:28.619]  But that's now only caused them to double.
[00:05:29.504 --> 00:05:36.865]   and triple down. And so my fate is bound to your fate. And I am in the process of being destroyed
[00:05:36.865 --> 00:05:41.264]   at every level right now. But it's well worth it because I'll be able to stand in front of my
[00:05:41.264 --> 00:05:48.064]   creator. And I'll be able to stand with my ancestors at the next level and know that I
[00:05:48.064 --> 00:05:50.723]  passed the test. And I know that's why you're here as well.
[00:05:50.723 --> 00:05:52.625]  You're aware of what's happening.
[00:05:52.625 --> 00:05:59.904]   You're very upset and you care. And I salute and I thank you all. It's Saturday, March 26, 2022.
[00:05:59.904 --> 00:06:06.624]   And I'm your host, Alex Jones. And I've committed to you to start doing at least three special live
[00:06:06.624 --> 00:06:13.024]   broadcasts a week so that we can take calls and cover a lot of the news we can't get to
[00:06:13.024 --> 00:06:20.223]   on the syndicated radio show that's simulcast on the internet as television as well.
[00:06:20.223 --> 00:06:30.223]  [BLANK_AUDIO]
[00:06:21.596 --> 00:06:25.478]  And so we are more and more starting to fulfill that plan to get that done.
[00:06:26.159 --> 00:06:33.583]  Though the enemy has been trying every device they can to keep me from being on air, we are here together despite their greatest attacks.
[00:06:33.604 --> 00:06:39.807]  So I thank you for your prayers, your word of mouth, and of course your financial support at fullwarrestore.com.
[00:06:40.128 --> 00:06:45.151]  But now is the most critical time in the world to support independent, truth-based media.
[00:06:45.651 --> 00:06:53.088]   And so I thank you and I ask you to redouble your efforts now or So much of what we've built and fought for will be lost.
[00:06:53.668 --> 00:07:07.561]  We're still going to win in the end, but InfoWars is a critical flagship or mothership in this fight that really needs to stay in the fight as long as possible, because everything we're doing right now is having the biggest victories ever.
[00:07:08.729 --> 00:07:14.030]  But the greater our victories become, the more bloodied and damaged the operation becomes.
[00:07:14.430 --> 00:07:16.011]  And that's to be expected the thick of the battle.
[00:07:16.391 --> 00:07:22.872]  So I just intend to keep fighting and blasting truth out in all directions until the lights go out, ladies and gentlemen.
[00:07:23.172 --> 00:07:27.773]  And that really is up to you if you know how dire the straits were, not just in the world, but in general.
[00:07:27.813 --> 00:07:31.794]  But for Infowars and for yourself, I know that you would take even greater action.
[00:07:32.095 --> 00:07:34.875]  And I salute your action that you have engaged in so far.
[00:07:34.915 --> 00:07:41.960]   But everybody should really be counting the cost and knowing how critical the situation Okay, let me tell you what we're going to cover here today.
[00:07:43.281 --> 00:07:51.509]  First off, coming up in the second hour, we're going to open the phones up commercial-free and take your phone calls.
[00:07:52.478 --> 00:07:57.841]  So in about 45 minutes, I will give the number out and we'll get everybody lined up and we'll start taking your unscreened calls.
[00:07:57.881 --> 00:07:58.462]  My unscreened.
[00:07:59.042 --> 00:08:03.565]  You got a point you want to make, you got a clean line, and you're ready to talk to us.
[00:08:03.605 --> 00:08:05.166]  You want to tell us where you're calling from, that's fine.
[00:08:05.526 --> 00:08:07.227]  Or you can tell us you're calling from another planet.
[00:08:07.307 --> 00:08:10.689]  I don't care as long as your phone line is clear and you've got points you want to make.
[00:08:10.990 --> 00:08:13.831]  You agree, you disagree, you've got questions, you've got answers.
[00:08:13.871 --> 00:08:14.572]  We want to hear from you.
[00:08:16.118 --> 00:08:22.230]  The big no-no, the big verboten thing, the forbidden thing is people interfacing with each other unfiltered.
[00:08:22.250 --> 00:08:25.637]  Well, this is the original Digital Soapbox Town Hall.
[00:08:25.717 --> 00:08:26.759]  We are the resistance.
[00:08:27.180 --> 00:08:27.921]  You are the resistance.
[00:08:29.295 --> 00:08:34.621]  We have ultra-massive announcements by the real head of the New World Order.
[00:08:34.641 --> 00:08:45.073]  There are a lot of big powerful families and people behind him, but he is the chairman of the Global Corporate Board that Howard Beale is led into in the famous movie Network in 1972 or 73.
[00:08:47.856 --> 00:08:51.159]  In fact, maybe get the Howard Beale boardroom clip ready for me, guys.
[00:08:51.219 --> 00:08:52.620]  I'm throwing that at you to play a little bit later.
[00:08:53.060 --> 00:08:54.561]  In fact, if you can pull it up now, that'd be great.
[00:08:54.581 --> 00:08:57.944]  If you can get it ready in the next five minutes, after we play clips, I'll get to it.
[00:08:58.424 --> 00:09:07.391]  But you have meddled with the tidal forces of nature, Mr. Beale, and you will atone!
[00:09:08.132 --> 00:09:11.634]  You think you've just disrupted a basic business deal, Mr. Beale?
[00:09:12.395 --> 00:09:16.318]  And then he lays out how the New World Order works up until this phase.
[00:09:17.884 --> 00:09:27.753]  And to understand what they're telling you in network is the kind of proletariat understanding of the New World Order and what its supposed goal was.
[00:09:28.714 --> 00:09:38.322]  As I've been explaining, the goal is not to create harmony and stop war and a chicken in every pot and people all have stock in a financial system so we don't all kill each other.
[00:09:40.664 --> 00:09:43.287]  That's the first few floors of the New World Order.
[00:09:44.582 --> 00:09:49.666]  But when you get deeper into the basement, you find out what it's really all about.
[00:09:50.666 --> 00:09:52.628]  And it's the opposite of order.
[00:09:53.408 --> 00:09:55.430]  It is destruction and collapse and chaos.
[00:09:55.910 --> 00:09:59.333]  And on the ashes of that, the transhumanist system.
[00:09:59.373 --> 00:10:08.980]  So, we have huge, giant developments out of the mouth of the head of Blackrock, or the mouth of Soren, and that is Larry Fink.
[00:10:10.361 --> 00:10:13.383]  Announcing the New World Order is dead!
[00:10:17.622 --> 00:10:20.123]  The New World Order is just getting started.
[00:10:21.664 --> 00:10:23.044]  And we told you this was coming.
[00:10:23.865 --> 00:10:27.426]  Now all the collapses you're about to see that they're opening engineering.
[00:10:27.886 --> 00:10:28.066]  Why?
[00:10:28.106 --> 00:10:38.771]  That's because their system failed when the whole time they were planning and getting it ready for the organized collapse of civilization, the post-industrial world.
[00:10:39.191 --> 00:10:41.132]  You will own nothing and you will like it.
[00:10:41.812 --> 00:10:49.142]   That's coming up from our social engineer-in-chief, Larry Fink!
[00:10:51.402 --> 00:10:54.243]  And then, of course, we have the massive COVID news coming up.
[00:10:55.063 --> 00:11:03.526]  Scientists developed controversial, contagious vaccines that spread from vaccinated to unvaccinated.
[00:11:04.046 --> 00:11:09.347]  That is going to be coming up and really massive, massive, massive news.
[00:11:11.208 --> 00:11:17.349]   On the whole war front, Biden refuses to rule out first strike Use of nuclear weapons.
[00:11:17.409 --> 00:11:24.652]  So, Biden refuses to rule out nuclear sneak attack on Russia.
[00:11:25.572 --> 00:11:25.852]  Why?
[00:11:25.932 --> 00:11:30.754]  If you were really trying to get somebody to get trigger happy and start World War III, that's the kind of stuff you'd put out.
[00:11:31.494 --> 00:11:33.114]  Got a lot on Hunter Biden.
[00:11:33.174 --> 00:11:38.416]  Confirmed at the main investment company with two plus billion dollars of investment that he was executive of.
[00:11:38.756 --> 00:11:40.737]  Getting tens of millions of dollars a year for him and his poppy.
[00:11:41.757 --> 00:11:44.478]  That they did build bioweapon labs in Ukraine.
[00:11:44.618 --> 00:11:50.081]  On record, they have the documents, but oh, it's Russia disinfo, like the laptop belonging to him.
[00:11:50.481 --> 00:11:59.945]  Wow, the Russians created thousands of child porn videos of Biden having sex with children and raping women and storing cocaine and smoking cocaine and having sex with his niece.
[00:12:00.105 --> 00:12:00.465]  Wow!
[00:12:00.485 --> 00:12:03.846]  Of course, now they admit it's a real laptop, but so what?
[00:12:03.926 --> 00:12:04.947]  You know, they just move on from there.
[00:12:06.767 --> 00:12:09.128]  And they're now going after Clarence Thomas for January 6th.
[00:12:09.168 --> 00:12:12.269]  Why, he and his wife have got to be removed, arrested.
[00:12:12.329 --> 00:12:13.209]  He's got to be impeached.
[00:12:13.249 --> 00:12:18.871]  Why, she sent a text message to the White House Chief of Staff saying, hey, look into those election fraud claims.
[00:12:19.131 --> 00:12:21.451]  You're not even allowed to look into those!
[00:12:22.172 --> 00:12:22.392]  Ha!
[00:12:23.212 --> 00:12:24.712]  What do you think this is, a free country?
[00:12:27.153 --> 00:12:29.114]  And then you got all the sex offender defense.
[00:12:29.614 --> 00:12:35.876]  Her letting out people that were getting child porn.
[00:12:36.906 --> 00:12:39.147]  About the tens of thousands of images and seeking it out.
[00:12:39.707 --> 00:12:43.289]  And she said, well, he's of the same age group.
[00:12:43.349 --> 00:12:47.211]  He's 18 and the person he's trying to have sex with is eight.
[00:12:47.351 --> 00:12:48.091]  So it's okay.
[00:12:49.672 --> 00:12:51.013]  And there's other articles here.
[00:12:51.593 --> 00:12:59.037]  Sex offender thanks Mrs. Jackson for three month prison sentence.
[00:12:59.097 --> 00:13:02.538]  So we've got that as well.
[00:13:02.598 --> 00:13:16.606]   There is so much To go through here today, all these articles in the Washington Post, New York Times, my wife is black, my son is biracial, but white supremacy lives inside me.
[00:13:17.827 --> 00:13:23.572]  We've got all that as well today, ladies and gentlemen.
[00:13:26.094 --> 00:13:32.280]  But first, let's get into the really big news story.
[00:13:37.219 --> 00:13:46.042]  Now, we have an archivist, and hopefully they can find this needle in a haystack, but I know all of you have an archive yourselves called your memories.
[00:13:46.842 --> 00:13:49.683]  And I don't bring this up to make it about InfoWars or myself.
[00:13:50.183 --> 00:13:59.006]  I mean, you can see what they're doing, and it's as clear as the nose on my face or, you know, the ears on your head or the toe on your foot that this is happening.
[00:14:01.909 --> 00:14:06.391]  And we knew where this was going because they always said they would do this, and we war-gamed out.
[00:14:07.031 --> 00:14:19.677]  How were they going to get away with taking over the world's economy and then crashing it to consolidate power and control, destroy any middle classes, get rid of the Renaissance, and starve and kill at least 7 million people?
[00:14:20.646 --> 00:14:21.566]  ...in their official numbers.
[00:14:21.927 --> 00:14:33.392]  Like, how the hell is the UN, and the Biological Diversity Assessment System, and the World Bank, and the IMF, and the International Bank of Settlements, and the Club of Rome, and the Demos Group, and the CFR...
[00:14:34.514 --> 00:14:40.538]  The Trilateral Commission and all of them have the official policy of carrying out global government for depopulation.
[00:14:41.219 --> 00:14:53.987]  How are they going to build a global system and then implement its policies that cause the collapse and then not go to prison or not get in trouble by the nation states and the populations when they figure out they're the ones that have done all this?
[00:14:56.909 --> 00:14:57.510]  And it's simple.
[00:14:59.312 --> 00:15:10.232]  They create a cascade of crises that they manage, and they control, and right as you figure out they're behind the last crises, they've already launched the next crises, and so on and so forth.
[00:15:12.133 --> 00:15:26.419]  And so I'm gonna walk this here out for everybody, but there isn't anything other than your relationship with God and realizing you're an eternal being, there isn't anything we cover here more important than this.
[00:15:26.499 --> 00:15:34.143]  So I'm just asking everybody to please listen to me very carefully.
[00:15:36.724 --> 00:15:41.346]  It's like in Bird Box that came out a few years ago, where nobody knows why everybody's suddenly dying.
[00:15:41.406 --> 00:15:45.328]  It's clear it's the cell phones and some frequency being sent out to make everybody kill each other.
[00:15:45.348 --> 00:15:52.171]  But the point is, is that she tells the children, after they've been hiding out in the wilderness for a couple years, now they gotta move to a new place.
[00:15:52.511 --> 00:15:59.354]  She says, listen to me very carefully, because if you don't listen to exactly what I say, you're going to die.
[00:16:02.315 --> 00:16:03.136]  Now that's a movie.
[00:16:04.736 --> 00:16:16.102]  I'm actually here telling you, guaranteed, that I'm dead, my children are dead, and you're gonna be dead very, very soon if you don't listen to me.
[00:16:16.522 --> 00:16:27.627]  So we can sit here and play games all day and play patty cake, or we can get down to absolute brass tacks here.
[00:16:29.628 --> 00:16:36.624]   There has been a decision made To cull the human population down to almost zero.
[00:16:37.125 --> 00:16:42.090]  That we're trash, that we're mutants, that we're garbage.
[00:16:42.650 --> 00:16:44.732]  And you're like, wow, where have I heard of that before?
[00:16:47.115 --> 00:17:02.311]   In the first book of the Bible, the Hebrew Bible, going back more than 6,000 years, They've now found the writings on the hieroglyphs of other cultures that said the same thing happened in the Middle East, that a giant flood came and knocked out civilization.
[00:17:02.690 --> 00:17:07.190]   Now, whether you think that's a fable or a composite of things, that's not the issue here.
[00:17:07.190 --> 00:17:19.190]   There is a legend in African cultures and Mesoamerican cultures and ancient Chinese cultures
[00:17:19.190 --> 00:17:22.690]  and ancient European cultures and Middle Eastern cultures.
[00:17:22.662 --> 00:17:38.302]   Every culture has myths that God destroys the majority of humanity from time to time.
[00:17:38.302 --> 00:17:42.422]   And that God destroys certain cities and civilizations and towers of Babel and...
[00:17:43.013 --> 00:17:44.692]  Sodom and Gomorrah.
[00:17:44.692 --> 00:17:59.453]   Plato wrote 2,200 plus years ago, the greatest philosopher ever,
[00:17:59.453 --> 00:18:06.253]   and the father of history and economics and everything else, that there was a giant Atlantean base,
[00:18:06.253 --> 00:18:08.133]  a continent in the Atlantic Ocean.
[00:18:08.133 --> 00:18:18.132]  [BLANK_AUDIO]
[00:18:09.872 --> 00:18:11.113]  Where the Atlanteans came from.
[00:18:11.153 --> 00:18:12.873]  You know, you open it out from the Mediterranean.
[00:18:12.933 --> 00:18:13.994]  Out there's the Atlanteans.
[00:18:14.354 --> 00:18:15.294]  And they've got a base.
[00:18:15.894 --> 00:18:20.016]  And it's got flying ships and a pillar of white light that recharges them.
[00:18:20.336 --> 00:18:25.158]  And that they had an engine that gave them unlimited power for these big machines.
[00:18:25.218 --> 00:18:28.040]  And it describes automatons, robots.
[00:18:30.461 --> 00:18:31.101]  And it blew up.
[00:18:32.423 --> 00:18:35.966]  And the sky was dark and the world became frozen and the crops wouldn't live.
[00:18:36.907 --> 00:18:38.128]  Where have we heard of something like that?
[00:18:38.188 --> 00:18:38.788]  Nuclear war?
[00:18:38.828 --> 00:18:39.549]  Whatever it was.
[00:18:40.470 --> 00:18:43.892]  The point is, is that we know that there is this ethos.
[00:18:43.952 --> 00:18:45.434]  We know that there is this myth.
[00:18:45.934 --> 00:18:49.037]  We know this is going on in our minds.
[00:18:49.637 --> 00:18:52.940]  And so, was it pre-programmed there so that we do it now?
[00:18:53.280 --> 00:18:54.441]  Or did it really happen before?
[00:18:54.501 --> 00:18:55.402]  Does that really matter?
[00:18:56.479 --> 00:19:06.628]  Because now, whether you believe God destroyed almost all life, human life, with a flood, or whether you believe that Plato was telling the truth, and almost everything else he talked about, they've dug up and found!
[00:19:06.648 --> 00:19:09.070]  They haven't found Atlantis yet.
[00:19:10.351 --> 00:19:18.117]  So they find all over the shores, the nuclear glass, that only a giant asteroid or hydrogen bomb could create.
[00:19:20.019 --> 00:19:21.160]  Washing up in the North Atlantic.
[00:19:22.121 --> 00:19:23.161]  Into the Viking kingdoms.
[00:19:24.262 --> 00:19:40.136]   And so, We are approaching that moment of the end of civilization as we know it and the cult that runs the planet that has the secret history and that says they actually know what happened in our past.
[00:19:40.355 --> 00:19:42.355]  I'm not sure they actually know that.
[00:19:42.355 --> 00:19:52.355]  They believe that they must become gods.
[00:19:52.817 --> 00:19:58.656]   They must become the alpha predator and then they must remove us to prove they are worthy
[00:19:58.656 --> 00:20:15.778]   to transcend into a new Homo sapien siliconus or the Homo sapien nuvo age.
[00:20:16.059 --> 00:20:17.240]  Different names they have for it.
[00:20:19.383 --> 00:20:23.401]  And so we're at that point, and I'm here trying to have a discussion about that.
[00:20:24.534 --> 00:20:31.619]  with everybody so that we're on the level with the globalists, at least at debate level, while they don't even pay attention to us because we don't even study what they study.
[00:20:31.639 --> 00:20:32.700]  We don't even know what they know.
[00:20:32.740 --> 00:20:34.061]  We're not even involved in that.
[00:20:34.281 --> 00:20:39.185]  And you can't even get a seat at the table unless you actually talk to them and cut through their games.
[00:20:39.365 --> 00:20:40.847]  Their first game is, that doesn't exist.
[00:20:40.887 --> 00:20:41.867]  There's no new world order.
[00:20:42.168 --> 00:20:43.529]  There's no chemicals in the water.
[00:20:43.849 --> 00:20:45.430]  We're reducing fertility.
[00:20:45.490 --> 00:20:46.511]  Nothing bad's happening.
[00:20:46.751 --> 00:20:47.772]  There's no world government.
[00:20:47.972 --> 00:20:48.633]  Go back to sleep.
[00:20:48.873 --> 00:20:51.234]  And most people go, well, I want to be on the trendy group.
[00:20:51.575 --> 00:20:54.257]  So if CNN says it doesn't exist, it doesn't exist.
[00:20:57.481 --> 00:21:02.885]  Everyone at CNN and MSNBC and everyone that goes along with that is cheating themselves.
[00:21:04.526 --> 00:21:17.336]  Pretending this isn't going on and lying to yourself about that and pretending you're part of the establishment, you're cheating yourself and your children and everyone out of that.
[00:21:17.556 --> 00:21:22.860]  You're not going to join the New World Order and go along with their plan and then get away with what they're planning.
[00:21:25.643 --> 00:21:27.464]  We don't want to destroy civilization.
[00:21:27.724 --> 00:21:29.385]  We want to go off world.
[00:21:29.666 --> 00:21:30.926]  We want to go interdimensional.
[00:21:31.126 --> 00:21:32.107]  We want to go next level.
[00:21:32.147 --> 00:21:36.910]  We're almost there and it's damn clear we've almost gotten there before.
[00:21:40.332 --> 00:21:49.478]  But the previous civilizations did not interface with the general human population and kept us separate and had their reservations.
[00:21:50.598 --> 00:21:51.378]  of technology.
[00:21:52.019 --> 00:21:53.899]  They're globalist city-states, I'll get to in a moment.
[00:21:54.720 --> 00:22:00.022]  And then somebody decided to externalize that knowledge, planetary-wide, to all the groups of people.
[00:22:01.462 --> 00:22:10.126]  Now, were those space bases of our ancestors that came here to colonize, decided we had it too good with the advanced technology, so let us go wild again and try to fix it?
[00:22:10.366 --> 00:22:12.567]  That's what the top globalist models are.
[00:22:13.787 --> 00:22:14.868]  We are the aliens, folks.
[00:22:14.988 --> 00:22:15.788]  You figure that out yet?
[00:22:16.568 --> 00:22:20.150]  So, that's where we are, ladies and gentlemen.
[00:22:21.733 --> 00:22:46.717]  And you're going to have to decide whether you want to act like an adult and have a real debate about this or whether you want to be controlled by emotion and all these side stories and all this ridiculous garbage and playing along with the system to get power within this hierarchical New World Order that is a joke and a fraud and an artificial device.
[00:22:49.838 --> 00:22:50.718]  It's a prosthesis.
[00:22:52.688 --> 00:22:56.372]  That actually handicaps us and keeps us from becoming who we really are.
[00:22:57.052 --> 00:23:01.197]  I liken the New World Order to a blow-up doll that you're married to and you have sex with.
[00:23:01.437 --> 00:23:02.578]  It's a plastic blow-up doll.
[00:23:02.598 --> 00:23:03.479]  It's not a real person.
[00:23:03.699 --> 00:23:04.700]  It doesn't have ancestors.
[00:23:04.900 --> 00:23:05.701]  It doesn't have a womb.
[00:23:05.922 --> 00:23:06.742]  It doesn't have goals.
[00:23:06.943 --> 00:23:07.864]  It doesn't have destinies.
[00:23:08.084 --> 00:23:08.704]  It has nothing.
[00:23:08.905 --> 00:23:11.968]  But you sit there and pretend that you've got a wife that's a blow-up doll.
[00:23:12.288 --> 00:23:15.992]  That's being a president or a New World Order puppet and oppressing people.
[00:23:16.232 --> 00:23:22.497]  Is you're pretending you're a human, you're pretending you're a leader, you're pretending you're an aristocrat, you're pretending you're empowering people.
[00:23:22.737 --> 00:23:30.423]  When you're using the laws of nature and things you know to oppress people and keep them down, you have taken yourself down as well.
[00:23:32.085 --> 00:23:33.026]  And that's called hell.
[00:23:33.726 --> 00:23:35.307]  Better to reign in hell than serve in heaven.
[00:23:35.668 --> 00:23:36.628]  When we're in the heavens.
[00:23:37.569 --> 00:23:40.171]  We're not going to heaven, we're in the heavens.
[00:23:40.412 --> 00:23:41.392]  And the Bible explains it.
[00:23:41.612 --> 00:23:44.535]  There's the second heaven and there's the third heaven.
[00:23:46.417 --> 00:23:56.663]  And then there's God, the levels, the dimensions that we can't even understand until we experience this dimension in concrete and go to the next level.
[00:23:57.003 --> 00:23:59.864]  Everything is about the degrees in the universe.
[00:24:01.485 --> 00:24:03.426]  And so that's why they're desperate to shut us down.
[00:24:03.727 --> 00:24:09.290]  That's why they're desperate to silence us, because we understand their program and their operations.
[00:24:09.370 --> 00:24:14.873]  So, got a little bit of a sinus infection, excuse me.
[00:24:18.243 --> 00:24:22.567]  Let me lay out the huge development that is so big.
[00:24:22.587 --> 00:24:28.271]  And then we'll get into all the other big topics and open the phones up and take your phone calls.
[00:24:30.093 --> 00:24:32.394]  Larry Fink does not run the New World Order.
[00:24:32.434 --> 00:24:34.456]  He's not the final decision-maker.
[00:24:34.476 --> 00:24:35.817]  He didn't create the system.
[00:24:36.177 --> 00:24:42.182]  He's not one of the most powerful families, but he is the guy that runs the hotel.
[00:24:42.342 --> 00:24:45.025]  He's like the concierge.
[00:24:45.725 --> 00:24:46.546]  He's the manager.
[00:24:47.603 --> 00:24:49.024]  Other people own the hotel.
[00:24:49.164 --> 00:24:50.986]  Other people set it up the way they want.
[00:24:51.026 --> 00:24:52.748]  But he's the manager.
[00:24:53.108 --> 00:24:54.709]  He's like the maitre d' in a restaurant.
[00:24:55.290 --> 00:25:07.280]  And Larry Fink with tens of trillions under management and pioneered fractional reserve system expanding into the derivatives and selling mortgages over and over again.
[00:25:07.300 --> 00:25:11.284]  I mean, he makes Bernie Madoff look like an amateur.
[00:25:13.100 --> 00:25:21.887]  Because in the 80s he was given the globalist authorization by the CIA and others, this is all on record, to create fraudulent transactions in the quadrillions.
[00:25:22.968 --> 00:25:23.768]  So he's a criminal.
[00:25:24.629 --> 00:25:43.058]   And he funds all the social engineering and the transgender and the Black Lives Matter and he says we want your credit card to control where you go and what you do and he's all on record saying this and he's pushing the war and It's happening right now in Europe and Ukraine, and he's pushing open borders.
[00:25:43.118 --> 00:25:48.080]  I mean, you go out and look at him, he's at the Davos Group saying, we want to put chips in your brain and you shouldn't have any freedom.
[00:25:49.401 --> 00:25:50.001]  He's a monster.
[00:25:51.582 --> 00:25:55.564]  And he came out in a letter to his shareholders on Friday.
[00:25:59.265 --> 00:26:05.428]  And he told his shareholders, ladies and gentlemen, that globalization is dead.
[00:26:08.680 --> 00:26:11.122]  Now, globalization is one thing.
[00:26:11.283 --> 00:26:12.524]  Globalist are another.
[00:26:15.386 --> 00:26:18.610]  And then being for a global system is completely different from that.
[00:26:19.070 --> 00:26:20.411]  And people always get confused.
[00:26:21.232 --> 00:26:22.994]  But I will define these and break these down.
[00:26:23.034 --> 00:26:29.680]  But what does it mean in this letter right here to our shareholders, BlackRock.com?
[00:26:31.301 --> 00:26:38.501]  What does this statement say?
[00:26:38.501 --> 00:26:46.140]  And what does this statement mean for everybody?
[00:26:46.140 --> 00:26:56.140]  [BLANK_AUDIO]
[00:26:51.408 --> 00:26:53.769]  And we're gonna lay that out right now.
[00:26:55.050 --> 00:26:56.070]  Number one, it's another lie.
[00:26:57.551 --> 00:26:58.751]  Globalization's not dead.
[00:26:59.752 --> 00:27:00.752]  Globalism's not dead.
[00:27:02.492 --> 00:27:05.393]  And people's desire to be international citizens and have peace is not dead.
[00:27:05.873 --> 00:27:06.834]  Three separate things.
[00:27:07.354 --> 00:27:16.458]  They masquerade globalist systems as a way to have peace and open free societies and a liberal world order, as Biden said a week ago, for a new world order.
[00:27:18.393 --> 00:27:22.655]  But behind the scenes, they're financing all the major different groups fighting with each other.
[00:27:22.955 --> 00:27:24.876]  They're financing the Nazis in Ukraine.
[00:27:25.197 --> 00:27:26.997]  They're financing the radical Islamists.
[00:27:27.338 --> 00:27:29.219]  They're financing all the different leftist groups.
[00:27:29.359 --> 00:27:35.262]  They admit they're doing this and trying to overthrow countries and trying to overthrow elected governments they don't like.
[00:27:35.602 --> 00:27:38.203]  So they're not involved in democratization.
[00:27:38.623 --> 00:27:43.406]  They're involved in wars and overthrowing states while wrapping themselves in a rainbow flag.
[00:27:46.707 --> 00:27:58.315]  And so when Larry Fink comes out, and I've got his quotes right here, and he says, oh, our system's dead.
[00:27:58.395 --> 00:28:01.777]  It's all over because of extremists, and now things are going to collapse and be horrible.
[00:28:02.818 --> 00:28:11.144]  Their own people, though, at Davos, where he's a top member, admit they're collapsing things to, quote, get us off carbon.
[00:28:12.335 --> 00:28:18.939]  And depopulate and transition to the Agenda 2030 of a 90% depopulation.
[00:28:20.460 --> 00:28:23.162]  But that's all in the sophisticated data out front.
[00:28:23.342 --> 00:28:24.263]  Oh my gosh!
[00:28:24.683 --> 00:28:29.106]  Globalism and the New World Order failed the mean Russians.
[00:28:29.146 --> 00:28:31.448]  They're the reason oil prices are high and that food's high.
[00:28:31.788 --> 00:28:35.550]  Not us printing all this money and not all the derivatives I, Larry Fink, created.
[00:28:35.971 --> 00:28:36.391]  No!
