[00:00:00.000 --> 00:00:10.000]  [MUSIC]
[00:11:39.057 --> 00:11:43.161]  He said to me that I was called here because of a case of neglect.
[00:11:43.501 --> 00:11:44.282]  And I said, neglect?
[00:11:45.308 --> 00:11:51.148]   you know, in awe. And he said, "Well, ma'am, I can see that it's not a case of neglect,
[00:11:51.148 --> 00:11:57.548]   so can you just call the school district and, you know, work out the matter?" And I said, "Okay."
[00:11:57.548 --> 00:12:01.948]   Mrs. Rhoades says she called Tamir's former school and his pediatrician
[00:12:01.948 --> 00:12:07.811]   to have the record sent over. At that point, And so she says, well, they said something about the police picking him up.
[00:12:07.730 --> 00:12:11.730]   When Nanny arrived to pick up Tamir from school, he wasn't there.
[00:12:11.730 --> 00:12:15.029]  So I'm in disbelief because I'm like, he's not there?
[00:12:15.029 --> 00:12:19.570]   And so she says, well they said something about the police picking him up.
[00:12:19.570 --> 00:12:21.130]  And I'm like, the police?
[00:12:21.130 --> 00:12:26.090]   Mrs. Rhodes says the school called Country Club Hills Police to pick him up and send
[00:12:27.079 --> 00:12:27.659]  The reason?
[00:12:28.100 --> 00:12:30.421]  Tamir was now considered a trespasser.
[00:12:30.801 --> 00:12:34.484]  Tamir was dropped off by police and retrieved by his older brother.
[00:12:35.649 --> 00:12:41.431]  This is the total weaponization of the bureaucracy, the breaking of the social contract against the people.
[00:12:41.491 --> 00:12:50.733]  And it's happening all over the world, color of law, no law to take the shot in the U.S., no law to take the shot in Australia, no law unless you're in the military, and that's been found to be unconstitutional.
[00:12:50.933 --> 00:12:51.693]  It was experimental.
[00:12:52.254 --> 00:12:56.415]  New Zealand government kidnaps the baby with bad heart to prove mRNA blood won't hurt him.
[00:12:56.795 --> 00:12:59.296]  We talked to the family today, they're going to be on Monday, they're exhausted.
[00:12:59.616 --> 00:13:03.937]  They kidnap the baby, did the heart surgery that they found out was needed, the hospital didn't even know it.
[00:13:04.757 --> 00:13:08.341]  And then they supposedly gave him the tainted blood, but the family's got an idea.
[00:13:08.361 --> 00:13:12.504]  They actually gave him safe blood because they know the world's watching this whole situation.
[00:13:12.544 --> 00:13:15.487]  They want control of our bodies.
[00:13:15.907 --> 00:13:18.049]  They want to dominate and run our lives.
[00:13:18.310 --> 00:13:18.610]  All right.
[00:13:19.551 --> 00:13:29.993]   Finally, let's talk about in this whole poison shot debate, because it's not vaccines, About the fact that in the UK, in Europe, in the U.S., the numbers are very similar.
[00:13:30.974 --> 00:13:35.978]  Only around 10% of government bureaucrats have taken these shots.
[00:13:36.759 --> 00:13:47.529]  You saw that in the Japanese government hearings that we played last week, where the head of the science department at the Kyoto University's at the government meeting and says they have the vaccine program, national program.
[00:13:48.476 --> 00:13:49.297]  This is killing everybody.
[00:13:49.317 --> 00:13:50.037]  It's making them sick.
[00:13:50.457 --> 00:13:51.238]  Everybody's getting sick.
[00:13:51.258 --> 00:13:52.319]  We have the reports around the world.
[00:13:52.339 --> 00:13:53.420]  We have our scientific studies.
[00:13:54.340 --> 00:13:56.502]  And only 10% of the government's taking the shots.
[00:13:56.922 --> 00:13:58.343]  But you're trying to mandate them for us.
[00:13:58.383 --> 00:13:58.923]  It's the same thing.
[00:13:59.204 --> 00:14:02.306]  The government people aren't doing it, except for the military.
[00:14:02.766 --> 00:14:06.689]  Or low-level people like custodians of the federal government are told they have to.
[00:14:06.709 --> 00:14:07.369]  But there's a list.
[00:14:07.710 --> 00:14:09.071]  Congress and its employees.
[00:14:10.063 --> 00:14:18.971]  The FBI, the Justice Department, all the major science research groups, they don't have to have shot records, they don't have to have to take shots, because the shots are for us!
[00:14:20.633 --> 00:14:21.814]  The shots aren't for them!
[00:14:21.834 --> 00:14:27.098]  Yeah, it's poison shots, folks, and they're not taking it.
[00:14:27.935 --> 00:14:29.416]  And the 10% roughly worldwide.
[00:14:29.436 --> 00:14:30.177]  See, it's all the same.
[00:14:30.437 --> 00:14:35.922]  Same death numbers, same numbers taking it, same government actions where they're not taking it.
[00:14:36.042 --> 00:14:43.128]  They know, folks, not just all the actuaries and the death numbers and the confirm that it's not a vaccine and all that proven, they won't take it either!
[00:14:44.049 --> 00:14:46.651]  Oh, but Biden gets up there and takes it over and over and over again.
[00:14:46.911 --> 00:14:53.377]  If you think he's really taking it, I got a bridge in Arizona I'm happy to sell you right now.
[00:14:54.332 --> 00:14:56.354]  In fact, I've got a bridge in New York I'm happy to sell you.
[00:14:56.374 --> 00:14:59.979]  I've got some oceanfront property in Montana I really want to sell you right now.
[00:15:00.659 --> 00:15:02.802]  So let's talk about the type of people that are exempt from this.
[00:15:04.704 --> 00:15:07.487]  Well, he's now been, a felony warrant's been issued.
[00:15:08.670 --> 00:15:31.207]  Because now the serial reported luggage thief, Biden's nuclear official, over the nuclear stockpile said Sam Brenton is wanted on a felony warrant for stealing more luggage, this time in Las Vegas, weeks after being charged with the same crime at the Minneapolis airport, stealing expensive multi-thousand dollar luggage and women's things inside.
[00:15:32.188 --> 00:15:48.349]  Imagine the type of freakazoids they put in, because yes, someone that wants to dress like a woman with a shaved head with bright lipstick, who teaches bondage classes, and all these other people are being put in, ladies and gentlemen, because they can be compromised and controlled by international and globalist assets.
[00:15:49.591 --> 00:15:50.192]  Let's play the clip.
[00:15:51.713 --> 00:15:56.077]  An Energy Department official is accused of stealing luggage from Harry Reid International.
[00:15:56.418 --> 00:16:03.905]  The 8 News Now investigators learning a felony warrant has been issued for Sam Brinton, a Deputy Assistant Secretary in the Biden administration.
[00:16:04.305 --> 00:16:07.328]  Sources tell us Brinton is caught on video stealing the luggage.
[00:16:07.688 --> 00:16:10.771]  Brinton is accused of similar crime in the Minneapolis-St.
[00:16:10.811 --> 00:16:11.552]  Paul airport.
[00:16:12.554 --> 00:16:20.323]  This is a criminal group, and again, I told you a decade ago, these aren't even men like Bob Hope joking around, dressing up like a woman.
[00:16:20.783 --> 00:16:22.145]  That's hilarious for comedy.
[00:16:22.665 --> 00:16:26.610]  You know, Police Academy, where the cops are dressed up, you know, on the stakeout with beards as women.
[00:16:27.691 --> 00:16:30.894]  Or if somebody's a grown adult and wants to stick their woman dress like a woman, do that.
[00:16:31.054 --> 00:16:31.615]  I don't hate you.
[00:16:31.975 --> 00:16:32.876]  Stay away from kids.
[00:16:35.362 --> 00:16:36.503]  Stop promoting pedophilia.
[00:16:36.543 --> 00:16:42.666]  But there is the folks with the shaved heads and the clown makeup, that is the uniform of the pedos.
[00:16:43.186 --> 00:16:51.710]  And they go to city council meetings, they go to school board meetings, we played it, and they say, guys that look just like that, they say, we are going to groom your children, they're ours.
[00:16:53.311 --> 00:16:58.854]  And it's men stealing the identity of women, saying a woman is a dude in a clown outfit.
[00:16:59.754 --> 00:17:14.983]   Or the undersecretary of Health and Human Services, Levine, saying he's an admiral and he wanted to have the federal government triple funding to sterilize little kids and he wants access to kids to sterilize them.
[00:17:15.163 --> 00:17:16.745]  He didn't want to just, you know, have sex with them.
[00:17:17.306 --> 00:17:18.247]  We don't know if he wants to do that.
[00:17:19.027 --> 00:17:21.630]  But we know he certainly wants to chop their testicles off and their breasts off.
[00:17:21.991 --> 00:17:22.992]  This is Hellraiser!
[00:17:23.232 --> 00:17:24.594]  It rubs the lotion on its skin!
[00:17:26.448 --> 00:17:30.375]  I mean, in Hollywood movies where they want to get kids and cut their genitals off, it's a horror movie.
[00:17:30.575 --> 00:17:32.718]  But when they do it, they're dressed up in an admiral outfit.
[00:17:32.758 --> 00:17:37.266]  Well, if you're in an admiral outfit, or if you're in a clown outfit, it must be totally fine.
[00:17:37.286 --> 00:17:39.449]  Let's do that by all means right now.
[00:17:41.564 --> 00:17:44.706]  There's a lot of good news, though, compared to all this bad news.
[00:17:44.786 --> 00:17:50.811]  GOP congressman calls for investigation into Facebook and Google's role in suppressing free speech, because you know they're all doing it just like Twitter was.
[00:17:51.051 --> 00:17:51.691]  It's already documented.
[00:17:51.872 --> 00:17:53.213]  But we don't even need an investigation.
[00:17:53.573 --> 00:17:57.155]  We already know all of this.
[00:17:57.676 --> 00:18:02.840]  We already know it's about sucking the energy out of the children.
[00:18:03.080 --> 00:18:07.263]  We all know it's a form of psychic vampirism, ladies and gentlemen.
[00:18:08.530 --> 00:18:19.229]  And the sooner we begin to understand that, the sooner we're going to be able to turn things around and not be under the psychotic demon's control.
[00:18:20.384 --> 00:18:23.687]  But it is just that simple.
[00:18:24.528 --> 00:18:26.489]  Wake up to the fact of what we're facing.
[00:18:26.930 --> 00:18:27.610]  Understand it.
[00:18:28.031 --> 00:18:28.631]  Deal with it.
[00:18:28.911 --> 00:18:29.592]  Look at this guy.
[00:18:29.952 --> 00:18:35.798]  Who is Jim Baker, former top FBI, fired for after Elon Musk's Twitter files?
[00:18:35.818 --> 00:18:40.422]  Again, who is Jim Baker, former top FBI lawyer, fired by Elon Musk over Twitter files?
[00:18:40.922 --> 00:18:48.124]  He was sent in there to liaison with the FBI Homeland Security to spy on people and censor them and control them to manipulate the election.
[00:18:48.384 --> 00:18:52.765]  We have a weaponized Justice Department against the American people.
[00:18:53.065 --> 00:18:54.806]  And it's all coming out of this.
[00:18:55.106 --> 00:18:57.767]  Tucker Carlson said last week, Alex Jones was right.
[00:18:57.907 --> 00:19:00.047]  Alex Jones was the first to expose this.
[00:19:00.367 --> 00:19:02.208]  And we really were amongst the first to expose it.
[00:19:02.528 --> 00:19:04.368]  That's why this broadcast is so valuable.
[00:19:04.648 --> 00:19:06.289]  It's what we do here is so important.
[00:19:07.324 --> 00:19:09.546]  Is because we understand how the New World Order works.
[00:19:09.586 --> 00:19:10.387]  We know how to stop them.
[00:19:10.667 --> 00:19:11.768]  We have the expert guest on.
[00:19:11.828 --> 00:19:12.549]  We have the callers.
[00:19:13.209 --> 00:19:18.955]  We have formed the main resistance intellectually worldwide, but we can't do it without your support.
[00:19:18.995 --> 00:19:19.695]  So understand this.
[00:19:20.756 --> 00:19:25.100]  I had said we were going to keep products on sale until Christmas and up to 60% off.
[00:19:27.318 --> 00:19:33.203]  But almost everything's selling out, and we did the numbers of not having enough money to operate in the next year if we do that.
[00:19:33.323 --> 00:19:40.590]  So Monday morning, we're ending the up to 60% off of promo code 1776 on Vitamin Mineral Fusion, DNA Force Plus.
[00:19:42.737 --> 00:20:01.266]  So many other products, because the turmeric sold out, the X2, the X3 sold out, a bunch, half our stuff is sold out, and so we have the other great products like Bazo Beats, so good for your heart and your cardiovascular system, Ultra 12, the highest quality, Organic B12, take it under the tongue for all the great things it does for your stamina, libido, immune system, everything.
[00:20:01.726 --> 00:20:02.647]  It's all discounted.
[00:20:03.147 --> 00:20:07.009]  Infowarstore.com, or simply call toll free, 888-253-3139.
[00:20:07.028 --> 00:20:09.907]  triple A, two, five, three, three, one, three, nine.
[00:20:09.907 --> 00:20:12.148]  And what is left on the site?
[00:20:12.148 --> 00:20:15.148]  Fizzy magnesium with both the good types of magnesium.
[00:20:15.148 --> 00:20:17.068]  Nobody else has that we know of.
[00:20:17.068 --> 00:20:20.308]   The immune support, the ultimate fish oil, the ultimate krill oil, highest grade,
[00:20:20.308 --> 00:20:24.108]   super metal vitality, super fetal vitality, brain force ultra, brain force plus,
[00:20:24.108 --> 00:20:26.907]  vitamin C with zinc, that's the super formula.
[00:20:26.907 --> 00:20:31.308]   Whole food multivitamin, vitamin D3 gummies, on and on and on is available,
[00:20:31.308 --> 00:20:32.969]  but I would really get ultra 12.
[00:20:32.969 --> 00:20:36.867]   That's something a lot of folks aren't getting enough of is the B12.
[00:20:36.867 --> 00:20:40.229]   It's all there at the lowest prices you're ever going to find and it keeps us on air.
[00:20:40.190 --> 00:20:42.213]  We need the funding, so please take action now.
[00:20:42.433 --> 00:20:47.640]  Infowarstore.com or call toll-free, 888-253-3139.
[00:20:47.920 --> 00:20:48.781]  Don't battle crowds.
[00:20:48.841 --> 00:20:50.984]  Don't blow a bunch of stuff at the mall.
[00:20:51.044 --> 00:20:52.766]  Don't brave the crime and the rest of it.
[00:20:53.087 --> 00:20:54.208]  Just go to Infowarstore.com.
[00:20:55.373 --> 00:20:57.575]  Free shipping, by the way, is back on order for $50 or more.
[00:20:58.015 --> 00:20:59.456]  No excuse not to take action.
[00:20:59.476 --> 00:21:04.500]  I want to thank you all for keeping us on air, but this sale will end in less than 48 hours.
[00:21:04.520 --> 00:21:08.523]  I had to twist their arm with my crew and folks doing the accounting on Friday.
[00:21:08.543 --> 00:21:10.124]  Actually, it was Thursday night they told me.
[00:21:10.144 --> 00:21:15.809]  They said, you got to stop this by Monday morning because we need to sell stuff only 25% off going into next year.
[00:21:16.369 --> 00:21:19.872]  Because all these staple products are going to be sold out in like a week if you keep them at this rate.
[00:21:20.132 --> 00:21:22.914]  And they explained to me we're making like 10% on average on these.
[00:21:22.934 --> 00:21:24.675]  The product price is so low.
[00:21:24.955 --> 00:21:32.380]  So we have a huge gross, but very little actual profit to keep the operation going or actual money to even buy products of the future.
[00:21:32.840 --> 00:21:36.363]  So give yourself the gift of health and a good immune system with all the craziness going on.
[00:21:36.803 --> 00:21:38.724]  Keep us on air and fight for liberty.
[00:21:39.165 --> 00:21:43.308]  The coordinates to do that is infowarestore.com.
[00:21:43.408 --> 00:21:43.688]  All right.
[00:21:45.526 --> 00:21:55.271]  You can also do your Christmas shopping and get a copy of The Great Reset and The War for the World signed or unsigned copies exclusively for the signed copies at infowarestore.com.
[00:21:55.972 --> 00:22:03.816]  And we're going to come back and cover the new book set to be a bestseller, The Truth About Wuhan, with Dr. Andrew G. Huff, the whistleblower of whistleblowers.
[00:22:04.196 --> 00:22:07.638]  This is so important to stop the New World Order's next phase.
[00:22:08.079 --> 00:22:09.860]  This is coffin nails their operation.
[00:22:10.740 --> 00:22:12.141]  Share this feed right now.
[00:22:12.321 --> 00:22:13.682]  Share the archive of this now.
[00:22:14.322 --> 00:22:16.163]  You are the resistance.
[00:22:16.223 --> 00:22:17.684]  It's all up to you.
[00:22:17.744 --> 00:22:20.205]  Just like if we stay on air, we go off air.
[00:22:20.426 --> 00:22:24.068]  The globalists can't take us off air without killing me or setting me up with a fake charge, which they're trying.
[00:22:24.528 --> 00:22:26.629]  But you can take us off air if you don't buy the products.
[00:22:26.649 --> 00:22:27.509]  And I'm not bitching at you.
[00:22:27.529 --> 00:22:29.471]  I'm saying, I know you don't want to take us off air.
[00:22:29.711 --> 00:22:30.591]  Plus, you want great products.
[00:22:30.831 --> 00:22:33.253]  So go to InfoWorksStore.com right now.
[00:22:33.693 --> 00:22:34.433]  Thank you so much.
[00:22:34.673 --> 00:22:35.934]  Humbly, I ask for your support.
[00:22:35.954 --> 00:22:37.255]  I want to thank the crew as well.
[00:22:37.475 --> 00:22:38.137]  Let's go on a break.
[00:22:38.157 --> 00:22:39.800]  We'll be right back with our special guest.
[00:22:39.880 --> 00:22:55.239]  You do not want to miss this interview with Dr. Andrew G. Huff.
[00:22:55.784 --> 00:23:00.788]  Because without you, it would truly be a blue Christmas.
[00:23:01.328 --> 00:23:09.474]  But thank God that we have you, all of us, awakening and vibrant souls all over the earth.
[00:23:10.294 --> 00:23:14.978]  It's your love, our love, that makes all of this possible.
[00:23:15.959 --> 00:23:23.881]  And if you feel like showing us some love today and help keep us on the air, you can do so at infowarestore.com.
[00:23:26.002 --> 00:23:32.623]  Products that will make your life better and allow us to keep broadcasting free worldwide.
[00:23:34.004 --> 00:23:37.025]  We are all in this together through thick and thin.
[00:23:37.585 --> 00:23:42.286]  On behalf of the whole crew, we love you and we thank you for your support.
[00:23:45.663 --> 00:23:53.631]  InfoWarsStore.com.
[00:23:53.651 --> 00:23:57.835]  Ladies and gentlemen, this story couldn't be bigger.
[00:23:58.355 --> 00:24:04.642]  Please take notes and share it.
[00:24:04.601 --> 00:24:09.601]  InfoWars, the most banned network in the world.
