[00:00:00.000 --> 00:00:17.000]  [Music]
[00:05:00.087 --> 00:05:01.988]  Yeah, Scott made it.
[00:05:03.209 --> 00:05:04.689]  Well, Scott, thank you so much.
[00:05:04.709 --> 00:05:06.630]  I mean, I got the crew giving me and Mike cakes.
[00:05:06.650 --> 00:05:08.131]  We ought to give you all a cake.
[00:05:08.911 --> 00:05:09.851]  Well, that's incredible.
[00:05:09.931 --> 00:05:12.492]  I guess we'll have some after the... We all eat some now.
[00:05:12.512 --> 00:05:13.232]  Here, go ahead.
[00:05:13.572 --> 00:05:14.432]  Thank you so much.
[00:05:15.812 --> 00:05:16.552]  Thanks, Scott.
[00:05:17.333 --> 00:05:20.413]  Yeah, we got Scott and Colby and Lance and Violet's in there hanging out.
[00:05:20.473 --> 00:05:22.814]  We got Mike Hanson, of course.
[00:05:22.874 --> 00:05:25.974]  Melissa was here for the earlier program tonight.
[00:05:28.135 --> 00:05:28.755]  That's fun.
[00:05:30.095 --> 00:05:31.915]  You gotta have some fun, friends and family.
[00:05:32.316 --> 00:05:34.376]  I want to thank the crew for doing a fantastic job.
[00:05:35.712 --> 00:05:39.215]  Anyways, as I was saying, I was a little distracted with all this cake coming in as I was speaking.
[00:05:41.537 --> 00:06:01.813]  A lot of news over the last month that some of you might not have noticed if you weren't scanning the different news services like Reuters, Associated Press, United Press International, and of course the British news agencies, BBC, German, Iraqi, Serb, you name it, I scan them all and try to bring you the information.
[00:06:03.154 --> 00:06:04.475]  So tonight, the next hour,
[00:06:05.953 --> 00:06:09.035]  We're not going to be taking any of your calls, and that's not because I don't want to take your calls.
[00:06:09.075 --> 00:06:11.697]  The phone system blew up Saturday, I'm told.
[00:06:11.757 --> 00:06:15.660]  Pretty much is out for a while, and will be fixed sometime in the near future, we hope.
[00:06:16.441 --> 00:06:19.563]  But we are live, again, Monday night.
[00:06:19.824 --> 00:06:20.984]  It's the 19th of July, 1999.
[00:06:23.426 --> 00:06:24.727]  Popular Mechanics, this month.
[00:06:26.769 --> 00:06:28.650]  Popular Mechanics, August 1999.
[00:06:28.750 --> 00:06:34.750]  1999 and the cover sea launch.
[00:06:35.572 --> 00:06:40.575]  Sea Launch Rockets fires the first strike against America's superiority in space.
[00:06:40.895 --> 00:06:42.696]  They admit international banks are funding it.
[00:06:42.757 --> 00:06:51.682]  Boeing is involved with the Russians, the Ukrainians, and they don't mention China who's supplying the dock space via Bill Clinton and his globalist controllers.
[00:06:51.902 --> 00:06:57.085]  You see, our enemy gains their power through subterfuge, through lies.
[00:06:58.666 --> 00:07:02.969]  It's the three-cornered hat of confusion, divide and conquer.
[00:07:04.588 --> 00:07:08.489]  And that's how they're winning the fight against humanity.
[00:07:08.809 --> 00:07:09.710]  Confusing people.
[00:07:10.010 --> 00:07:12.871]  You see, the power elite funded international communism.
[00:07:13.611 --> 00:07:14.831]  Funded Marx and Engels.
[00:07:15.511 --> 00:07:18.933]  As I've said many times, it was a way to con the masses back into feudalism.
[00:07:18.993 --> 00:07:19.993]  Back into serfdom.
[00:07:20.413 --> 00:07:22.894]  By putting a nice package on it and saying it's for the people.
[00:07:23.494 --> 00:07:29.876]  Basically, they wanted powerful, dictatorial, central government machines.
[00:07:31.081 --> 00:07:39.405]  To balance those in parity against what was left of the West in its expansion as a way to create a massive military-industrial complex here.
[00:07:39.785 --> 00:07:41.485]  And that's not Alex Jones telling you that.
[00:07:42.226 --> 00:07:44.467]  That was Dwight D. Eisenhower as he left office.
[00:07:46.007 --> 00:07:48.168]  Kennedy warned about it right before he was assassinated.
[00:07:48.248 --> 00:07:53.670]  And we'll get to JFK Jr., the son of the late president, this evening in my analysis of that.
[00:07:53.951 --> 00:07:57.212]  And a few key little points you might not hear in the mainstream media.
[00:07:58.211 --> 00:07:59.352]  So we'll get to a lot tonight.
[00:07:59.672 --> 00:08:01.473]  But of course, Sea Launch, what was it?
[00:08:01.893 --> 00:08:03.094]  At least two years ago?
[00:08:03.154 --> 00:08:04.334]  I don't want to exaggerate.
[00:08:05.575 --> 00:08:08.096]  Three years ago, we were talking about this.
[00:08:08.256 --> 00:08:12.538]  Two years ago, we actually had photos from Long Beach.
[00:08:12.558 --> 00:08:17.141]  They're up on my website, InfoWars.com, under the New World Order section.
[00:08:18.642 --> 00:08:19.942]  And a satellite war.
[00:08:22.003 --> 00:08:23.164]  And here you have
