[00:00:04.821 --> 00:00:05.023]  Yeah.
[00:02:30.031 --> 00:02:39.643]  Amazingly, Corzine's reputation may be irrevocably tarnished, but the latest report suggests the ensuing criminal investigation is unlikely to lead to any charges against him.
[00:02:40.223 --> 00:02:40.403]  Maybe.
[00:02:40.423 --> 00:02:40.604]  Maybe.
[00:02:40.644 --> 00:02:41.124]  Next story.
[00:02:54.838 --> 00:02:58.860]  California poised to grant driver's licenses to young illegal immigrants.
[00:02:59.220 --> 00:03:00.821]  The story out of the Sacramento beat.
[00:03:01.221 --> 00:03:11.965]  President Barack Obama's Deferred Action Childhood Arrival gives a select group of undocumented immigrants the right to live and work in the United States for two years without fear of deportation.
[00:03:12.385 --> 00:03:23.310]  Continuing, Deferred Action applies to the undocumented immigrants between the ages of 15 and 31 who were brought to America before the age of 16 and have no criminal record.
[00:03:23.670 --> 00:03:30.835]  Participants must also be either high school students or graduates who have lived in the United States continuously for five or more years.
[00:03:31.355 --> 00:03:42.723]  Which is to say, we have a border patrol that tries to keep you from crossing the border, but if you sneak past them, live here for five years, Iraq could give you free tuition and driver's licenses and work visas and all that.
[00:03:42.763 --> 00:03:47.566]  And nothing against illegal immigrants, but why do we have a border patrol if we're going to award these people if they sneak past?
[00:03:47.807 --> 00:03:48.307]  Just a thought.
[00:03:49.753 --> 00:03:50.213]  Next story.
[00:03:50.574 --> 00:03:55.977]  Now, people say we're all doom and gloom here at InfoWars.com on the nightly news, and we're not.
[00:03:56.017 --> 00:04:07.544]  We like to have fun every now and then, and every now and then we come across a story that it's just a fun story, and since we have a bunch of Star Wars nerds here at InfoWars.com, it wasn't too hard to get this one past.
[00:04:07.985 --> 00:04:11.527]  Headline, Hoverbike, Star Wars technology brought to life.
[00:04:12.216 --> 00:04:23.643]  California-based firm Aerothex created an aerial vehicle with two ducted rotors instead of wheels, which originates from a design abandoned in the 1960s because of stability and rollover problems.
[00:04:23.923 --> 00:04:27.125]  Continuing, the hover bike does not require special training.
[00:04:27.425 --> 00:04:33.669]  It can become a useful tool in agriculture, border control, there's border control again, and search and rescue operations.
[00:04:33.969 --> 00:04:38.572]  Now we do have a very cool clip of the hovercraft in action and let's take a look at that.
[00:04:39.309 --> 00:04:44.913]  So we see the thing here, it looks like, what's the Star Wars planet where Luke is flying around?
[00:04:44.933 --> 00:04:46.634]  Tatooine.
[00:04:46.674 --> 00:04:50.876]  Okay, so yeah, the guy's flying around on Tatooine, having a good time.
[00:04:52.237 --> 00:04:56.740]  It's a hovercraft, it gets off the ground, so do you need a TSA inspection before you can jump on that thing?
[00:04:56.760 --> 00:05:00.162]  Don't bend over too far, buddy, they may stick their hands down your pants.
[00:05:00.823 --> 00:05:02.544]  Alright, we'll come back for one more.
[00:05:03.264 --> 00:05:06.987]  Forbes has released this list of the 100 most powerful women on the planet.
[00:05:07.007 --> 00:05:08.788]  If you guys got the graphics, we'll take a look here.
[00:05:09.600 --> 00:05:14.024]  So we see the number one people, the most powerful women in the world.
[00:05:14.464 --> 00:05:16.066]  Number two we have clocking in is Ms.
[00:05:16.406 --> 00:05:20.690]  Hillary Clinton, a woman who can dodge bullets like Neo by her own accord.
[00:05:21.050 --> 00:05:22.812]  We'll slide down here to number four, Ms.
[00:05:22.832 --> 00:05:28.077]  Melinda Gates, whose husband wants to forcibly vaccinate you via mosquitoes.
[00:05:28.097 --> 00:05:30.039]  ABC News, you can take a look at that yourself.
[00:05:30.579 --> 00:05:30.799]  Ms.
[00:05:30.859 --> 00:05:33.662]  Michelle Obama clocking in at number seven.
[00:05:34.494 --> 00:05:37.575]  Her husband, as she claims, is from Kenya, her own words.
[00:05:38.095 --> 00:05:41.917]  Drop all the way down to number 10, Sheryl Sandberg, the COO of Facebook.
[00:05:42.397 --> 00:05:44.038]  And who's that at number 9?
[00:05:44.118 --> 00:05:48.039]  None other than Big Sis Janet Napolitano.
[00:05:48.740 --> 00:05:51.121]  I do believe we have a quote from Ms.
[00:05:51.141 --> 00:05:52.001]  Janet Napolitano.
[00:05:52.021 --> 00:05:52.701]  Is that right, guys?
[00:05:53.441 --> 00:05:56.383]  Early in this position, on Christmas Day 09,
[00:05:58.010 --> 00:05:58.090]  I'm
[00:06:16.897 --> 00:06:18.838]  I knew what I meant, but it didn't come out right.
[00:06:19.058 --> 00:06:25.702]  Do you think, has there been any evidence of the Al-Qaeda ties that this suspect has been claiming?
[00:06:26.263 --> 00:06:28.904]  I think it would be inappropriate to speculate.
[00:06:29.225 --> 00:06:32.206]  One thing I'd like to point out is that the system worked.
[00:06:32.287 --> 00:06:34.508]  Everybody played an important role here.
[00:06:34.668 --> 00:06:39.191]  I'm Kurt Haskell, I'm an attorney in Michigan, and I was on the
[00:06:40.757 --> 00:06:41.218]  We're good to go.
[00:06:56.127 --> 00:07:05.673]  And one looked like a wealthier Indian man to me, and the other looked like a poor African... I thought he was a teenager, but apparently he was a little older then.
[00:07:05.693 --> 00:07:07.894]  But he looked like a poor African teenager.
[00:07:07.934 --> 00:07:10.796]  He only had on jeans and a white t-shirt in the middle of winter.
[00:07:12.017 --> 00:07:16.660]  And, you know, I thought they were an odd pair, so I just kind of watched them as we were playing cards.
[00:07:16.740 --> 00:07:19.722]  And they went to the counter together.
[00:07:21.082 --> 00:07:28.604]  And the Indian-looking man spoke, and what he said was, this man needs to get on the flight, referring to the African teenager.
[00:07:31.284 --> 00:07:32.444]  But he doesn't have a passport.
[00:07:32.524 --> 00:07:37.645]  And then the girl working at the counter said, well, you have to have a passport to get on the flight.
[00:07:37.905 --> 00:07:41.286]  And then the Indian man said, well, he's from Sudan.
[00:07:41.766 --> 00:07:43.026]  We do this all the time.
[00:07:43.426 --> 00:07:46.047]  And that's an exact word-for-word quote.
[00:07:47.425 --> 00:07:53.989]  And she said something along the lines of, well, you know, I'll have to refer you to a manager or something like that.
[00:07:54.669 --> 00:08:04.255]  And I think she did something on her computer, and then she sent the two of them down a hallway, and they walked down the hallway together, which was in a restricted area.
[00:08:05.582 --> 00:08:10.264]  And they walked down there without an escort and then I quit watching at that point.
[00:08:10.685 --> 00:08:12.525]  Two important things at the end of January 2010.
[00:08:13.666 --> 00:08:23.931]  One was an ABC News article by Brian Ross where he came out and said, yeah, you know, this man in a tan suit that was witnessed by passengers.
[00:08:24.731 --> 00:08:26.972]  He said passengers, but really it was just me.
[00:08:29.073 --> 00:08:34.856]  You know, we're looking into this guy and we think he actually helped the underwear bomber so that he wouldn't get cold feet.
[00:08:36.392 --> 00:08:48.741]  You know, they didn't go so far as to admit what I had been saying that, you know, that would have been impossible that it was Al-Qaeda because he went to the desk and said, we do this all the time.
[00:08:48.761 --> 00:08:54.925]  Then he had enough authority to walk down this hallway in a secure area and talk to the manager and get the man on the flight.
[00:08:54.945 --> 00:08:57.307]  So obviously, Al-Qaeda couldn't do that.
[00:08:57.427 --> 00:09:01.129]  But they did admit the existence of the man in this article.
[00:09:01.309 --> 00:09:03.251]  So to me, that was a big story because
[00:09:04.341 --> 00:09:10.023]  It was not only the first time they admitted his existence, but they've never admitted his existence after that.
[00:09:10.343 --> 00:09:19.426]  But at least we have it once, detailed, not only that, but it's by ABC News, so fairly credible media, at least to some.
[00:09:20.407 --> 00:09:32.611]  But later, in January 2010, we had hearings in Congress on this, where we had Undersecretary of State Patrick Kennedy come out, and if you watch the video of him, it's pretty telling that he's
[00:09:33.737 --> 00:09:34.378]  Thank you!
[00:09:48.018 --> 00:09:51.320]  You know, we knew Abdulmutallab was a terrorist.
[00:09:51.460 --> 00:09:55.543]  We wanted to stop him from coming in the country and revoke his visa.
[00:09:56.084 --> 00:10:08.653]  There have been numerous cases where our unilateral and uncoordinated revocation of the visa would have disrupted important investigations that were underway by one of our national security partners.
[00:10:09.332 --> 00:10:26.925]  They had the individual under investigation and our revocation action would have disclosed US government's interest in that individual and ended our colleagues ability such as the FBI to pursue the case quietly and to identify terrorist plans and co-conspirators.
[00:10:27.566 --> 00:10:29.367]  The system worked, as Ms.
[00:10:29.467 --> 00:10:30.508]  Napolitano said.
[00:10:30.888 --> 00:10:33.290]  I'm not exactly sure what system she's talking about.
[00:10:33.590 --> 00:10:36.612]  The Department of Homeland Security did not stop the underwear bomber.
[00:10:36.872 --> 00:10:39.174]  The people on the plane stopped the underwear bomber.
[00:10:39.494 --> 00:10:42.676]  And some well-dressed man happened to get them on the plane to begin with.
[00:10:43.096 --> 00:10:43.737]  And what's that?
[00:10:43.777 --> 00:10:44.858]  What are you guys saying?
[00:10:45.218 --> 00:10:46.439]  We have another clip of Ms.
[00:10:46.459 --> 00:10:49.441]  Napolitano, but don't leave the people in suspense.
[00:10:50.021 --> 00:11:13.548]  My prior jobs were great experience for it because they taught me how to delegate, how important good staff is around you to help you accomplish what you want to accomplish, taught me how to compartmentalize, taught me how to handle stress in a healthy way, so that I was prepared in that sense.
[00:11:14.248 --> 00:11:17.069]  Alright, and that brings us to our quote of the day.
[00:11:17.825 --> 00:11:19.886]  My prior jobs were great experience.
[00:11:19.946 --> 00:11:22.326]  They taught me how to compartmentalize.
[00:11:22.886 --> 00:11:26.627]  That by Janet Napolitano, the Secretary of Homeland Security.
[00:11:27.027 --> 00:11:29.408]  And you see, you're talking about the compartmentalization.
[00:11:29.888 --> 00:11:36.190]  That's when, you know, let's see, with the ATF, you got a few well-meaning ATF people who are really trying to protect the country.
[00:11:36.250 --> 00:11:41.591]  So they go along with this boy to ship guns into Mexico, one hand's not knowing what the other hand is doing.
[00:11:42.211 --> 00:11:43.792]  You know, there were rockets and grenades.
[00:11:43.832 --> 00:11:49.475]  I'm not sure what Bass Pro Shop you shop at, but the one in Broken Arrow, Oklahoma, does not sell explosives.
[00:11:49.955 --> 00:11:52.937]  So it wasn't just from pawn shops and mom and pop stores.
[00:11:53.397 --> 00:11:59.501]  So people at the top of the ATF, your bigwigs, your Eric Holders, your Janet Napolitano, know what's going on.
[00:11:59.921 --> 00:12:03.963]  But your other ATF agents, you know, they're in their compartments, so they're not too sure.
[00:12:04.443 --> 00:12:07.285]  But anyway, that's it for this segment of the InfoWars Nightly News.
[00:12:07.305 --> 00:12:09.126]  We're going to throw now to Paul Joseph Watson.
[00:12:11.584 --> 00:12:12.564]  Thanks Chikori.
[00:12:12.624 --> 00:12:15.525]  Continuing here now with the news on InfoWars Nightly News.
[00:12:15.765 --> 00:12:19.126]  Supporters fear Facebook Marine being disappeared.
[00:12:19.427 --> 00:12:21.567]  This is my story out of InfoWars.com.
[00:12:21.967 --> 00:12:29.770]  Supporters of Brendan Raud, the man kidnapped by police and committed to a mental institution for his political posts on Facebook.
[00:12:30.450 --> 00:12:41.937]  Fear the former Marine is being disappeared by the authorities after he was forcibly transferred to a psychiatric facility more than three hours away from his family and team of legal experts.
[00:12:42.518 --> 00:12:45.680]  Rao, a former veteran of the wars in Afghanistan and Iraq.
[00:12:46.590 --> 00:13:01.476]  ...was involuntarily detained for psychiatric questioning last week by authorities in Virginia's Chesterfield County for leaving anti-establishment messages on Facebook, God forbid, and questioning the official version of 9-11.
[00:13:02.717 --> 00:13:05.140]  He also referred to corruption within the US government.
[00:13:05.520 --> 00:13:09.705]  The FBI claims Raub's posts were terrorist in nature.
[00:13:10.066 --> 00:13:15.312]  That's the same FBI as even the New York Times admits is behind all the domestic terror plots.
[00:13:15.412 --> 00:13:18.596]  But according to them, leaving messages on Facebook is terrorism.
[00:13:19.577 --> 00:13:25.240]  Of course, Rao is being held against his will for a period of at least 30 days.
[00:13:25.280 --> 00:13:27.281]  He hasn't been charged with any crime.
[00:13:27.321 --> 00:13:29.622]  He's being committed to a mental institution.
[00:13:30.443 --> 00:13:32.484]  And basically, you all know the story by now.
[00:13:33.284 --> 00:13:40.588]  He was basically kidnapped from his home last week after these Facebook posts that the FBI claims are terrorist in nature.
[00:13:41.548 --> 00:13:43.810]  And, you know, were his comments incendiary?
[00:13:43.830 --> 00:13:45.331]  Well, some of them, yeah, without a doubt.
[00:13:45.351 --> 00:13:48.935]  But, I mean, I've seen much worse on an almost daily basis.
[00:13:49.015 --> 00:13:54.700]  I see posts and comments on Facebook that are direct threats to Obama every single day.
[00:13:55.080 --> 00:13:57.582]  But this guy's obviously being targeted for a reason.
[00:13:57.602 --> 00:13:58.303]  He's a veteran.
[00:13:58.803 --> 00:14:01.085]  We know that the DHS is engaged in this.
[00:14:01.966 --> 00:14:04.349]  Smear campaign against returning veterans.
[00:14:04.369 --> 00:14:11.677]  They're trying to demonize them all, characterize them all as domestic extremists and terrorists, and he's being caught in this dragnet.
[00:14:12.338 --> 00:14:17.624]  So he's been moved to a psychiatric facility three hours away from his family and legal team.
[00:14:18.709 --> 00:14:22.413]  Opposite end of the county where this is supposed to be taking place.
[00:14:23.134 --> 00:14:26.937]  And the justice in the case dismissed efforts to stop this.
[00:14:26.977 --> 00:14:31.042]  There were lawyers from the Rutherford Institute that tried to stop him being transferred.
[00:14:31.822 --> 00:14:33.164]  The justice dismissed it.
[00:14:33.304 --> 00:14:33.824]  He's gone.
[00:14:34.845 --> 00:14:39.627]  People having trouble getting in contact with him now, which is the latest I read on Facebook.
[00:14:40.467 --> 00:14:48.171]  But we were actually contacted by a supporter of Rao who spoke with his brother and shared the following concern, which is in this article.
[00:14:48.771 --> 00:14:57.774]  Quote, it would seem that in the government's infinite wisdom, especially in a time of obscenely massive deficits, that they are going to send him to a Veterans Administration Medical Centre.
[00:14:58.135 --> 00:15:00.015]  That doesn't sound too bad now, does it?
[00:15:00.335 --> 00:15:01.156]  How about this then?
[00:15:01.676 --> 00:15:10.944]  The hospital that they're sending him to is not the one eight miles away from his home in Richmond, but it's instead on the other side of the Commonwealth of Virginia in Roanoke.
[00:15:11.585 --> 00:15:12.386]  One question.
[00:15:12.946 --> 00:15:13.327]  Why?
[00:15:13.347 --> 00:15:25.197]  This makes absolutely no sense when you consider that since he was arrested or committed in Chesterfield, that this is the court of record and the court that is supposed to hear his case at every motion in hearing.
[00:15:26.138 --> 00:15:28.860]  Why are they trying to take him so far away from his home?
[00:15:29.260 --> 00:15:31.642]  It's almost like they're trying to make him disappear!
[00:15:31.662 --> 00:15:35.025]  Oh no, not our benevolent nanny state government, never!
[00:15:36.386 --> 00:15:41.870]  So, the fear now amongst his supporters is that people are having trouble getting in contact with him.
[00:15:41.910 --> 00:15:43.851]  His legal team, his family are three hours away.
[00:15:44.191 --> 00:15:47.654]  And basically, now they're saying he's not even in that facility.
[00:15:48.234 --> 00:15:49.756]  So God knows where they've taken him.
[00:15:50.578 --> 00:16:17.398]  But again, the whole story is about this lurch towards the Sovietization of America, because as we know, historically, of course, under the Soviet system of Psy-Kushkas, these political dissidents were labeled mentally ill, they were kidnapped, they were incarcerated in psychiatric prisons, and the primary purpose of why that was done, of course, was one, to isolate dissidents from the other, you know, political activists.
[00:16:17.918 --> 00:16:20.500]  But also, to denigrate their ideas.
[00:16:20.680 --> 00:16:33.530]  It was to communicate with the rest of the population that criticism of the state will not be tolerated, and that it's a mental illness to even suggest that the official story behind everything isn't the case.
[00:16:34.471 --> 00:16:36.692]  And this is precisely what's happening to Brendan Rao.
[00:16:37.673 --> 00:16:42.396]  But if the reaction I've seen just over the past few days is anything to go by,
[00:16:43.459 --> 00:16:47.820]  Then the outpouring of support is going to make this blow up in the government's face.
[00:16:48.320 --> 00:16:56.823]  Just like the arrest of the Hotari militia members, which of course was hailed at the time as a huge coup in the fight against domestic extremism.
[00:16:56.843 --> 00:17:02.965]  A few months later, of course, the Feds had to skulk off with their tails between their legs because they were all acquitted.
[00:17:03.225 --> 00:17:04.385]  They'd committed no crime.
[00:17:04.405 --> 00:17:07.606]  There were a few minor firearms offences, but the whole plot
[00:17:08.146 --> 00:17:12.250]  To kill police officers and start a domestic revolution, violent revolution.
[00:17:12.710 --> 00:17:15.172]  Completely collapsed, government egg on it's face.
[00:17:15.753 --> 00:17:18.635]  And they just keep walking into these same situations again and again.
[00:17:19.416 --> 00:17:22.819]  He hasn't committed an act of violence, he hasn't been charged with any crime.
[00:17:23.900 --> 00:17:27.002]  You know, are there lone nutcases out there who might commit violence?
[00:17:27.042 --> 00:17:27.943]  Well, undoubtedly.
[00:17:28.563 --> 00:17:38.690]  But who's been provocateur-ing, nurturing every major domestic terror plot in the United States over the last ten years, as even the New York Times now admits?
[00:17:39.390 --> 00:17:40.431]  Well, it's the FBI.
[00:17:41.052 --> 00:17:52.999]  So, you know, when the FBI tells us to be all concerned and fearful about some Facebook posts in the context of terrorism, while they're creating and overseeing
[00:17:53.980 --> 00:17:57.766]  All the major terror plots in America, you know, I just don't want to hear it.
[00:17:58.326 --> 00:17:59.248]  It's ridiculous.
[00:17:59.929 --> 00:18:03.594]  So more updates on the Brendan Raup story if we get them.
[00:18:03.854 --> 00:18:05.477]  Now he seems to have been disappeared.
[00:18:06.398 --> 00:18:07.740]  More updates as they come in.
[00:18:08.737 --> 00:18:12.220]  Moving on, man kicked off flight over anti-TSA shirt.
[00:18:12.280 --> 00:18:16.264]  This is my article on PrisonPlanet.com, also linked on the Drudge Report today.
[00:18:16.884 --> 00:18:27.533]  A man and his wife were treated as potential terrorists and kicked off a Delta Airlines flight over a satirical t-shirt because it made passengers and employees feel very uncomfortable.
[00:18:28.194 --> 00:18:35.937]  Writing on his blog, RG Guha describes how he was flying out of Buffalo Niagara Airport after attending his wife's grandfather's funeral.
[00:18:36.637 --> 00:18:44.900]  Having passed through security without a problem, Guha was approached by a Delta agent who informed him that his attire was making passengers nervous.
[00:18:45.871 --> 00:19:00.313]  And basically he's wearing a t-shirt with a TSA logo, you can see it in the article, which satirizes the, you know, paranoid and overbearing approach to security that has come to categorize that federal agency.
[00:19:01.014 --> 00:19:14.856]  And you can go and read the entire account at InfoWars.com, but the bottom line to come out of this is, you know, questioning authority is now treated not only as a suspicious activity, but as an actual indication that you're a terrorist.
[00:19:16.377 --> 00:19:19.800]  He passes through security, he has his bag searched over and over again.
[00:19:19.820 --> 00:19:23.804]  He even agrees to remove the t-shirt, but still, that's not good enough.
[00:19:24.994 --> 00:19:29.656]  Because he dared to question the authorities and that means he must be punished.
[00:19:29.696 --> 00:19:31.797]  He's a thought criminal, he must pay for that.
[00:19:32.238 --> 00:19:33.878]  As an example to everybody else.
[00:19:34.759 --> 00:19:45.724]  And so, Delta Airlines supervisors, Transit Police and TSA, basically subjected this guy to interrogation, you know, drug dogs the whole nine yards.
[00:19:46.905 --> 00:19:50.307]  And then they ask him, where does the t-shirt come from?
[00:19:51.380 --> 00:19:53.301]  And he tells them, well, it was a gift from my brother.
[00:19:53.801 --> 00:19:54.541]  Where does he live?
[00:19:55.001 --> 00:19:55.541]  Michigan.
[00:19:56.542 --> 00:20:01.223]  And this illustrates how dumb these airport security people are.
[00:20:01.243 --> 00:20:04.565]  They literally must hire them based on their low IQ.
[00:20:05.025 --> 00:20:08.166]  Because they didn't even recognize the word Michigan.
[00:20:08.766 --> 00:20:10.447]  This is seriously out of the story.
[00:20:10.867 --> 00:20:11.427]  Here's the quote.
[00:20:12.027 --> 00:20:13.108]  Where'd he move from?
[00:20:13.668 --> 00:20:14.908]  Michigan, I respond.
[00:20:15.108 --> 00:20:15.609]  Michigan?
[00:20:15.789 --> 00:20:17.049]  What's that, she says.
[00:20:17.249 --> 00:20:19.130]  This is the transit police.
[00:20:19.910 --> 00:20:23.373]  At this point, the main TSA agent who questioned me earlier interjected.
[00:20:23.394 --> 00:20:26.957]  The TSA were actually the intelligent ones in this exchange.
[00:20:27.778 --> 00:20:28.699]  He said, Michigan.
[00:20:29.620 --> 00:20:32.963]  Unable to withhold my snark, I responded with an eye-rolling sneer.
[00:20:33.423 --> 00:20:34.684]  You've never heard of Michigan?
[00:20:35.697 --> 00:20:39.021]  This response did not please her partner, a transit cop named Mark.
[00:20:39.141 --> 00:20:47.149]  Mark grabbed his walkie-talkie and alerted his supervisor and proceeded to request that he be granted permission to question me further in a private room.
[00:20:47.590 --> 00:20:48.471]  His justification?
[00:20:48.931 --> 00:20:51.474]  Quote, first he hesitated, then he gave a stupid answer.
[00:20:51.934 --> 00:20:54.717]  Michigan, my friends, is a stupid answer.
[00:20:55.538 --> 00:21:08.067]  So because these cops were so dumb, they couldn't comprehend what the word Michigan meant, that itself was taken as another sign that this guy was acting suspiciously and that he couldn't get on the plane.
[00:21:10.546 --> 00:21:16.407]  And then they cited the fact that his wife, who was with him, did not take his last name when they got married.
[00:21:16.787 --> 00:21:31.590]  So, apparently, according to Delta Airlines and the transit police there, in this airport, Buffalo Niagara Airport, if you're married and your wife doesn't take your surname, that's also a sign of potential terrorism, right there.
[00:21:32.151 --> 00:21:33.991]  And you will be treated as a terrorist for that.
[00:21:35.168 --> 00:22:02.339]  And then we actually come to discover that the initial reason, the primary reason for him being identified as a threat was, you know, you guessed it, he opted out of the radiation firing naked body scanners and we've of course covered stories before where people who are actually knowledgeable about the massive health risk posed by the scanners are then subjected to extra special harassment for their thought crime.
[00:22:03.530 --> 00:22:07.991]  And it was actually, in this case, the pilot who eventually kicked him off of the flight.
[00:22:08.331 --> 00:22:09.952]  He had to get another flight the next morning.
[00:22:10.552 --> 00:22:17.913]  Because he said his presence, this guy's presence for wearing an anti-TSA t-shirt would have upset the other passengers.
[00:22:18.694 --> 00:22:28.776]  So the fact that he actually had a brain and was able to use it to construct his own thoughts, that was seen as a massive security risk.
[00:22:30.427 --> 00:22:31.067]  It was a threat.
[00:22:31.127 --> 00:22:38.152]  It was a threat to the other, you know, castrated sheeple who were sitting there trembling on the plane, nervous because some guy's got a political t-shirt on.
[00:22:38.172 --> 00:22:40.253]  I mean, give me a break.
[00:22:41.134 --> 00:22:44.976]  So remember, being able to think is now a security threat.
[00:22:45.397 --> 00:22:48.058]  Having a political opinion is a security threat.
[00:22:48.599 --> 00:22:51.761]  Having a wife who doesn't take your last name is a security threat.
[00:22:52.641 --> 00:22:55.303]  Opting out of a body scanner is a security threat.
[00:22:56.604 --> 00:22:59.909]  And your right to mobility will be eviscerated, as it was in this case.
[00:23:00.009 --> 00:23:00.870]  You missed the flight.
[00:23:01.291 --> 00:23:10.525]  If you dare to act like anything other than a lobotomized zombie, just make sure you're wearing the right t-shirt, because it could make people very nervous.
[00:23:12.301 --> 00:23:13.583]  TSA again here.
[00:23:13.843 --> 00:23:16.005]  Surprise, surprise, another TSA story.
[00:23:16.406 --> 00:23:20.190]  TSA rifles through bags conduct pat-downs at Paul Ryan event.
[00:23:20.811 --> 00:23:23.915]  For some time we've been warning, this is Steve Watson, Infowars.com.
[00:23:24.315 --> 00:23:30.682]  For some time we've been warning, TSA is systematically moving beyond the nation's airports and conducting operations on the streets of America.
[00:23:31.718 --> 00:23:40.721]  The latest example of this kind occurred at an event organized by Mitt Romney's GOP running mate, Paul Ryan, this past weekend in The Villages, Florida.
[00:23:40.761 --> 00:23:52.766]  The Shark Tank blog reports that the TSA officers showed up alongside Secret Service and local Sumter County Sheriff's Office and proceeded to do what they do like nobody else does.
[00:23:53.766 --> 00:24:02.590]  So they had six TSA agents out there at this Paul Ryan political event conducting grope downs and bag searches.
[00:24:03.371 --> 00:24:13.395]  I think the Department of Homeland Security needs to be reminded of what the TSA actually stands for, what those three letters stand for.
[00:24:14.016 --> 00:24:17.297]  Transportation Security Administration.
[00:24:17.758 --> 00:24:20.319]  The key word there being transportation.
[00:24:21.946 --> 00:24:26.693]  What the hell has a Paul Ryan political event got to do with transportation?
[00:24:27.554 --> 00:24:33.623]  You know, what has TSA workers conducting broke downs at prom nights got to do with transportation?
[00:24:34.424 --> 00:24:34.764]  Nothing!
[00:24:35.936 --> 00:24:42.658]  But for all those people who, you know, just for years lazily sat back and said, well, I don't fly, so I don't need to worry about it.
[00:24:43.258 --> 00:24:45.939]  Well, look where that attitude's got us now.
[00:24:46.539 --> 00:24:53.101]  You know, TSA agents riding on buses in Houston, interrogating people as to their destinations.
[00:24:53.802 --> 00:24:57.403]  Train stations, ferry ports, highways, bus depots.
[00:24:58.203 --> 00:25:04.205]  You know, last month they even sent TSA agents, because they were doing such a great job, they sent them over to London for the Olympics.
[00:25:06.229 --> 00:25:07.890]  And it's an occupying army of goons.
[00:25:07.950 --> 00:25:10.672]  It's a literal occupation force throughout America now.
[00:25:11.612 --> 00:25:18.397]  In Nazi Germany, these kind of people wore brown shirts, but you know, for the TSA, the colour of tyranny is blue.
[00:25:20.160 --> 00:25:23.261]  So, the battle against the TSA goes on.
[00:25:23.301 --> 00:25:25.222]  Of course, we had this poll a few weeks ago.
[00:25:25.562 --> 00:25:27.622]  The majority of Americans are happy with it.
[00:25:27.822 --> 00:25:32.964]  They're happy with this gaggle of perverts prone to criminal behavior groping their children.
[00:25:33.764 --> 00:25:37.425]  So there's a lot of morons, there's a lot of zombies that need to be kicked out of their slumber.
[00:25:38.406 --> 00:25:46.068]  And until they are, we're just going to see more and more stories like this as the TSA expands its presence, its occupying presence across the United States.
[00:25:48.072 --> 00:25:49.433]  Moving on to global news now.
[00:25:49.553 --> 00:25:52.596]  Syrian rebels try to use prisoner for suicide bombing.
[00:25:52.816 --> 00:25:53.757]  BBC News.
[00:25:54.418 --> 00:26:01.384]  The New York Times has released a video which shows three Syrian army rebels trying to use a prisoner as an unwitting suicide bomber.
[00:26:01.865 --> 00:26:04.587]  As the BBC's Gordon Cordera reports.
[00:26:04.647 --> 00:26:05.408]  Let's go to the clip.
[00:26:05.948 --> 00:26:08.150]  A bomb being prepared on the back of a truck.
[00:26:08.510 --> 00:26:11.232]  The target, a nearby Syrian government checkpoint.
[00:26:11.433 --> 00:26:18.899]  The group call themselves the Lions of Tawheed, and say they'll accept nothing less than the end of the regime of President Bashar al-Assad.
[00:26:19.199 --> 00:26:21.000]  At their base, the group have a prisoner.
[00:26:21.461 --> 00:26:27.125]  They say he's a member of the Shabiha militia, and he's told that he'll be released as part of a prisoner exchange.
