[00:00:06.752 --> 00:00:07.092]  We're good.
[00:06:45.222 --> 00:06:46.382]  Pay more for your car, get less.
[00:06:46.463 --> 00:06:48.644]  That's the globalist post-industrial model.
[00:06:49.520 --> 00:06:51.101]  They don't want you being wealthy.
[00:06:51.401 --> 00:06:57.203]  The Globalists talk endlessly in their financial papers that are even published that their trouble is keeping the economy shut down.
[00:06:58.803 --> 00:07:01.825]  Saying the middle class that buy cars or houses are bad.
[00:07:01.845 --> 00:07:02.205]  No, no, no.
[00:07:02.245 --> 00:07:05.226]  That's what keeps the entire economy going.
[00:07:05.266 --> 00:07:07.307]  Yeah, kill granny, get a cash bonus.
[00:07:07.867 --> 00:07:09.607]  It's not just Time Magazine coming out with this.
[00:07:09.627 --> 00:07:10.748]  We actually have a graphic here.
[00:07:12.160 --> 00:07:31.927]  that shows the case for killing granny how great it is to unplug them and again they want the death panels that's what Bill Gates talks about in fact we have a video clip of Bill Gates talking about this but in Time Magazine they talk about again unplugging grandma but they also in this article
[00:07:34.594 --> 00:07:36.395]  Again, Newsweek is the case for killing Granny.
[00:07:36.435 --> 00:07:38.476]  We're teleprompter free, so I have to keep all this in my mind.
[00:07:39.136 --> 00:07:41.397]  Time Magazine is, you know, how to die.
[00:07:42.057 --> 00:07:47.200]  And in this report, he says, my parents died serenely with dignity.
[00:07:47.740 --> 00:07:51.742]  When you are a death panel, that is the very best you can hope for.
[00:07:53.226 --> 00:08:13.240]  So again, they said the death panels didn't exist, but now they're saying they're super trendy and super cool, and the doctors will get bonuses for dispatching you unless you're an elitist globalist, just like over in England, where the elitist all get private doctors, everybody else, oh, we've got a brain surgery that's 100% operable if it's done within a month, you're going to wait 18 months and die.
[00:08:14.312 --> 00:08:14.813]  You understand?
[00:08:14.833 --> 00:08:16.494]  That's how this works.
[00:08:16.595 --> 00:08:20.559]  And they don't want you to be able to medically travel somewhere else and get the health care.
[00:08:20.579 --> 00:08:21.580]  They're moving to block that.
[00:08:21.981 --> 00:08:23.162]  This is the medical tyranny.
[00:08:23.182 --> 00:08:24.283]  This is how it always starts.
[00:08:24.623 --> 00:08:26.205]  Let's go ahead and go to this Bill Gates clip.
[00:08:26.245 --> 00:08:26.566]  Here it is.
[00:08:27.199 --> 00:08:32.541]  That's a trade-off society is making because of very, very high medical costs.
[00:08:33.001 --> 00:08:46.547]  And a lack of willingness to say, you know, is spending a million dollars on that last three months of life for that patient, would it be better not to lay off those ten teachers and to make that trade-off in medical costs?
[00:08:46.587 --> 00:08:50.568]  But that's called the death panel, and you're not supposed to have that discussion.
[00:08:52.029 --> 00:08:54.931]  Of course we're making... That's an interesting thing you just said.
[00:08:55.311 --> 00:09:05.238]  Would you just... The last three months in life for one person or something, because we haven't had a discussion of how to allocate that money, it means we lay off three teachers to do so.
[00:09:06.400 --> 00:09:09.501]  I mean, in other words, we haven't had this type of allocation.
[00:09:09.561 --> 00:09:18.003]  We're making that trade-off because of huge medical costs that are not examined to see which ones actually have no benefit whatsoever.
[00:09:18.483 --> 00:09:26.845]  And because of pension generosity, we will be laying off over 100,000 teachers, which, you know, I'm very much against that.
[00:09:28.766 --> 00:09:33.987]  Yeah, his foundation, tax-free, he takes his profits, then only uses the profit to pay
[00:09:35.075 --> 00:09:39.156]  A few percentage points of a teacher's salary to totally control the curriculum.
[00:09:40.199 --> 00:09:44.040]  This guy wants the globalist model of deciding what you're going to be.
[00:09:44.520 --> 00:09:56.685]  He is a monster eugenicist who was at Bilderberg last week and did cover his face, but the Washington Post, who had people inside, did report that Billy Gates, Mr. Eugenics, Mr. Death Panel, was indeed there.
[00:09:57.185 --> 00:10:05.988]  And again, since government got involved in healthcare, that's what's created all the fraud, waste, and abuse lobbied on by the big bank-controlled insurance companies.
[00:10:07.250 --> 00:10:11.692]  You don't want eugenicist, globalist, death panel run health care.
[00:10:13.173 --> 00:10:22.017]  And when he talks about, oh, unneeded tests, well, that's your personal decision whether you want those tests or not.
[00:10:22.977 --> 00:10:29.040]  They want to say it's about tests, but really it's about controlling what procedures you get, and they admit all of that.
[00:10:29.421 --> 00:10:36.344]  Daschle, who helped write the plan with Mitt Romney, wrote in a book five years ago, former leader of the Senate,
[00:10:38.092 --> 00:10:42.957]  That he wanted it to where if you were above 65 you wouldn't get an eye surgery.
[00:10:43.337 --> 00:10:45.219]  I mean, you need to look this stuff up.
[00:10:46.220 --> 00:10:47.742]  You want this guy in charge of your health care?
[00:10:48.262 --> 00:10:49.403]  Because he wants in charge of it.
[00:10:49.704 --> 00:10:50.665]  He's involved in everything.
[00:10:50.885 --> 00:10:57.912]  He's involved, Carnegie's like, give him money to save us from global warming with jets spraying aluminum dioxide on us to give us Alzheimer's.
[00:10:58.673 --> 00:11:00.374]  He's in weather modification stuff.
[00:11:00.394 --> 00:11:01.776]  I mean, this guy is Dr. Evil.
[00:11:04.943 --> 00:11:08.251]  And all the backdoors he builds in his software for the NSA to illegally spy on you.
[00:11:08.271 --> 00:11:10.015]  We told you about that forever ago.
[00:11:11.240 --> 00:11:11.820]  But you know what?
[00:11:11.920 --> 00:11:16.602]  Free humanity is awakening to this and is starting to engage the globalists.
[00:11:16.622 --> 00:11:22.664]  You know, for decades we've seen the famous Tiananmen Square images from 1989.
[00:11:23.804 --> 00:11:26.005]  But just now they've released the full photo.
[00:11:26.385 --> 00:11:27.585]  It had always been cropped.
[00:11:27.605 --> 00:11:29.526]  I think that's about 10 times more powerful.
[00:11:30.086 --> 00:11:36.248]  It had always been cropped down to just the little guy and the four tanks holding him up.
[00:11:37.668 --> 00:11:38.328]  But I counted it.
[00:11:38.388 --> 00:11:39.149]  It's more than 60 tanks.
[00:11:41.559 --> 00:11:46.508]  It's like 14 in the line and then more than 40 behind that, all boxed up.
[00:11:48.359 --> 00:11:50.520]  Because of one guy getting in front of the tanks.
[00:11:50.560 --> 00:11:51.981]  And that's an example of what we can all do.
[00:11:52.402 --> 00:11:55.043]  None of us have to shut it all down ourselves.
[00:11:55.664 --> 00:12:00.947]  But just say no when the business is asking you a bunch of questions to put it in a database.
[00:12:01.588 --> 00:12:03.509]  Say no to the cop when he wants to search your car.
[00:12:03.629 --> 00:12:05.310]  And tell him about the Fourth Amendment.
[00:12:06.491 --> 00:12:07.031]  Say no.
[00:12:07.111 --> 00:12:12.455]  Have your child, when they go to a government training camp, use it as a way to bring books and videos and materials to people.
[00:12:13.115 --> 00:12:13.756]  To wake them up.
[00:12:15.523 --> 00:12:16.904]  Do little things.
[00:12:17.004 --> 00:12:17.985]  Expose the globalists.
[00:12:18.265 --> 00:12:19.426]  And that will grow into big things.
[00:12:19.706 --> 00:12:22.888]  They thought they could use the web to just shovel their propaganda at us and track us.
[00:12:23.188 --> 00:12:26.010]  Now they want to censor it because they realize we've taken the initiative.
[00:12:26.310 --> 00:12:28.251]  We can and will beat these people.
[00:12:28.291 --> 00:12:28.952]  We don't have a choice.
[00:12:29.272 --> 00:12:33.915]  Now, a couple months ago, from one of my Hollywood sources, I was sent
[00:12:35.501 --> 00:12:39.143]  The early treatment-slash-boil-down script of Prometheus.
[00:12:39.243 --> 00:12:41.343]  And it's all about humans' origins.
[00:12:41.424 --> 00:12:42.664]  Did aliens create us?
[00:12:43.004 --> 00:12:45.265]  One of the most anticipated films in a long time.
[00:12:45.705 --> 00:12:47.226]  It's coming out tomorrow.
[00:12:47.806 --> 00:12:50.627]  So we're going to restream a piece of it a few months ago with Aaron Dykes.
[00:12:51.208 --> 00:12:54.029]  The secrets of Prometheus film leaked.
[00:12:55.209 --> 00:13:01.412]  And they're talking about how it's designing our future and showing us with predictive programming what things are going to look like in the future.
[00:13:02.728 --> 00:13:16.059]  Ridley Scott who made Blade Runner and so many other seminal films, I was able to get a early boil-down script of this and was able to accurately tell you it's about did aliens or did God create humanity?
[00:13:16.500 --> 00:13:26.869]  And now Ridley Scott has come out and said well yeah that's basically what the film is and it's a prequel of sorts and so yes now I'm seeing the spoilers
[00:13:27.749 --> 00:13:34.051]  And the reviews from Sneak Peeks, we did get a real script, but I didn't spoil it for everyone.
[00:13:34.971 --> 00:13:49.836]  This is obviously an Illuminati message, but within that Illuminati message you can understand why they want to become God, why they are endangering us with genetic engineering and nanotech and all the rest of it, because they believe they've got to do this or die trying to ascend.
[00:13:49.996 --> 00:13:54.117]  That if they don't, they won't ever gain that life extension technology system.
[00:13:55.540 --> 00:13:58.962]  The controllers of this globe are at least 30 years ahead of us technologically.
[00:13:58.982 --> 00:14:00.603]  That's why they're so arrogant right now.
[00:14:00.663 --> 00:14:02.524]  But remember, you're still human too.
[00:14:02.844 --> 00:14:04.545]  You've made a lot of mistakes, globalists.
[00:14:04.585 --> 00:14:09.387]  And from my research, there's a good chance you're going to destroy yourselves and all of us along with you.
[00:14:10.548 --> 00:14:16.591]  Films like Prometheus are basically where we see the revelation of the method
[00:14:18.362 --> 00:14:28.527]  via the Illuminati, and that's why this film is important, and I'll be watching it tomorrow and then being able to give you a full review on the Sunday show, 4 to 6 p.m.
[00:14:29.287 --> 00:14:46.036]  But if you're out there watching on the web and want to see a deeper analysis of all of this, be sure you check out PrisonPlanet.tv, where we have 15-day free trials running right now, and by putting in some of your Energon cubes, you fund us in our ongoing effort to build a stronger media operation.
[00:14:46.756 --> 00:14:50.637]  Alright, let's go ahead and go to our breakdown of Prometheus.
[00:14:57.360 --> 00:15:03.562]  Ridley Scott, arguably one of the greatest living directors, is set to release a prequel to his 1979 mega-hit, Alien, Prometheus.
[00:15:08.502 --> 00:15:11.863]  One of the most anticipated sci-fi films in recent memory.
[00:15:12.603 --> 00:15:25.388]  InfoWars.com research analysis shows Prometheus is not just a film, but a revelation of the method revealing the deepest secrets of the Illuminati mystery religion.
[00:15:29.150 --> 00:15:45.117]  I do have a lot of contacts in the media as viewers and listeners know, and I have been able to secure a copy of an early script and it follows very closely from the trailer I've seen and other leaks.
[00:15:45.137 --> 00:15:49.819]  I'm not going to give the entire film away here, but in synopsis,
[00:15:51.280 --> 00:16:07.891]  This is a film about the origins of humankind with a super race of near-immortal genetic engineers who are contemplating a genetic overwrite or rewrite of the planet Earth.
[00:16:08.351 --> 00:16:15.516]  When meddling humans stumble in to the magician's laboratory, they are punished for their trespass.
[00:16:15.756 --> 00:16:16.717]  It was so wrong.
[00:16:17.711 --> 00:16:32.643]  The so-called space jockey is the advanced species that have engineered humans back on Earth and produced the bio-weapon that we know of as the classical alien that burst out of your chest after feeding on the food in your intestines.
[00:16:33.163 --> 00:16:41.850]  The reason we're taking time out to examine Prometheus is because its storyline, its plot, mirrors that of many ancient societies.
[00:16:42.671 --> 00:16:48.033]  And the ideas presented in Prometheus are at the core of Western secret societies.
[00:16:48.673 --> 00:16:52.215]  These are ancient civilizations that were separated by centuries.
[00:16:52.355 --> 00:16:55.916]  And yet, this same pictogram was discovered in every one of them.
[00:16:55.936 --> 00:16:57.337]  Please, tell me you can read that.
[00:16:59.528 --> 00:17:07.570]  Across the world, we see evidence of early civilization's obsession with what they believed were off-world influences.
[00:17:07.790 --> 00:17:13.372]  From the Nazca Lines in South America to the pyramids of Egypt, we see artifacts.
[00:17:14.052 --> 00:17:19.414]  Testament to early man's obsession with off-world manipulators.
[00:17:20.354 --> 00:17:25.716]  Every ancient culture believed they were communicating with men from the sky.
[00:17:26.196 --> 00:17:37.419]  Ezekiel with spinning wheels of fire landing and creatures with blue space helmets approaching Ezekiel and giving him a drug to take and then he has wild hallucinations.
[00:17:38.119 --> 00:17:49.363]  One could say that Prometheus is simply art imitating life and putting a 21st century spin on the beliefs of the Dogon tribe in Africa and the Aztecs of Mesoamerica.
[00:17:50.103 --> 00:18:03.410]  Eric Von Donaghan, more than any other living person, has popularized the idea of chariots of the gods and that our planet has been visited and manipulated by off-world creatures for thousands of years.
[00:18:03.630 --> 00:18:11.995]  But the systems that he popularized were regurgitated whole cloth from ideas developed by the ruling class of this planet.
[00:18:12.475 --> 00:18:13.156]  And I want to be clear.
[00:18:14.256 --> 00:18:24.405]  Every major globalist we look at, going back more than 160 years, is completely and totally obsessed with the idea
[00:18:25.455 --> 00:18:30.959]  That off-world aliens are controlling this planet and giving them hidden knowledge.
[00:18:31.500 --> 00:18:33.641]  By the 1870s, T.H.
[00:18:33.841 --> 00:18:38.825]  Huxley Group and their X-Club was dominating the Royal Society in England.
[00:18:39.406 --> 00:18:48.032]  The dominant theory within the X-Club was that humans had been seeded here, along with most other lifeforms, by advanced beings from space.
[00:18:48.893 --> 00:18:52.595]  From the inception of Darwin's theory on the origin of species,
[00:18:53.658 --> 00:18:59.141]  Evolutionary scientists never believed for a minute that life simply started on its own.
[00:18:59.501 --> 00:19:10.966]  That evolution is not some random, slow system developing by chance, but is actually directed by off-world seeders, terra-farmers, creators of worlds.
[00:19:11.706 --> 00:19:21.891]  Even the discoverer of DNA, Francis Crick, promotes the idea that life was seeded on this planet, in what he calls directed panspermia.
[00:19:22.671 --> 00:19:25.553]  It is part of the larger myth of transhumanism.
[00:19:26.333 --> 00:19:39.262]  Huxley, Darwin, Wedgwood, the Galtans, they all interbred in an attempt to create this transcendent Superman, the governing class of this globe.
[00:19:40.342 --> 00:19:50.869]  ...believes that they are channeling advanced technological systems given to them by ancient alien species.
[00:19:51.630 --> 00:19:57.594]  And the science fiction of the last 150 years, whether it's Jules Verne or H.G.
[00:19:58.454 --> 00:20:00.116]  Wells or those that came before them,
[00:20:00.956 --> 00:20:02.817]  We can create cybernetic individuals.
[00:20:31.837 --> 00:20:32.758]  Are the gods now?
[00:20:33.739 --> 00:20:41.048]  Blurring the lines between fiction and reality, we see a futuristic presentation of the technology conference TED.
[00:20:41.268 --> 00:20:45.933]  The keynote speaker is the founder of the Weyland Corporation, Mr. Weyland.
[00:20:46.294 --> 00:20:49.397]  There he describes Prometheus stealing fire from the gods.
[00:20:50.043 --> 00:20:51.183]  From the titan, Prometheus.
[00:20:52.004 --> 00:20:54.145]  Our first true piece of technology.
[00:20:54.325 --> 00:20:54.745]  Fire.
[00:20:55.045 --> 00:21:01.468]  The transference of fire, or the first technology to man, is only the beginning of his transgressions.
[00:21:01.768 --> 00:21:10.672]  Prometheus is a titan, and the creator of mankind, who attempts to elevate humans to the level of gods, and is punished.
[00:21:11.012 --> 00:21:17.015]  The Illuminati believe they have stolen the fire of true genius from the gods.
[00:21:17.674 --> 00:21:20.136]  Biotech, nanotech, fusion.
[00:21:20.376 --> 00:21:27.523]  As man attempts to become godlike, we release potential forces that can and probably will destroy us.
[00:21:28.083 --> 00:21:29.905]  I want to say this in summation.
[00:21:31.240 --> 00:21:37.384]  We're not facing off-world genetic engineers that the elite believes created this planet, whether that's true or not.
[00:21:37.824 --> 00:21:52.913]  We're facing the global technocrats that are splicing every plant and animal and insect you can imagine together, that are creating chimeras with hundreds of species within them, giving rise to superviruses and bacterial mutations.
[00:21:53.974 --> 00:22:02.646]  We are already seeing within three generations in rodents total sterilization and massive deformities in these animals.
[00:22:03.533 --> 00:22:12.800]  And we have proven, from the Rockefeller Foundation documents and other reports, that this is part of a long-term program to wreck the general public's DNA.
[00:22:13.260 --> 00:22:27.110]  This is the global elite who have fantasized about off-world genetic engineers, creating them, actually, in a 160-year-plus program, developing the sciences and technologies to put this into place.
[00:22:27.870 --> 00:22:34.133]  Whatever you say about the Illuminati, they have got patience and they have had incredible vision.
[00:22:35.013 --> 00:22:40.436]  But I believe humanity needs to hear the truth and understand this is being carried out against us all.
[00:22:41.256 --> 00:22:45.958]  Because we have a choice to stand up now, but only a short window, and say no.
[00:22:46.618 --> 00:22:47.839]  I know the plot of the film.
[00:22:48.479 --> 00:22:49.400]  I know how it ends.
[00:22:49.980 --> 00:22:51.641]  But I'm going to leave that for you to discover.
[00:22:52.441 --> 00:22:59.209]  The point is, the film itself is only a revelation of the method, an externalization of the hierarchy.
[00:23:04.974 --> 00:23:19.521]  The Illuminati is simply a older term for social engineers, those that are illuminated, those that know how humans work, those that pay attention to the knowledge gained by past generations instead of going through the same mistakes over and over again.
[00:23:19.841 --> 00:23:26.324]  And they use their knowledge to control human populations and undoubtedly dumb us down and hurt us.
[00:23:26.744 --> 00:23:32.887]  Because the globalists, the Illuminati, the social engineers have found that if we're empowered and are truly enlightened,
[00:23:33.544 --> 00:23:35.044]  They're not going to be able to dominate us.
[00:23:35.605 --> 00:23:37.185]  So they are committing the ultimate sin.
[00:23:37.225 --> 00:23:41.506]  They are actually trying to keep us from getting the fire of Prometheus.
[00:23:42.707 --> 00:23:44.527]  They are the anti-Prometheus.
[00:23:45.007 --> 00:23:46.128]  You are not eliminated.
[00:23:46.448 --> 00:23:47.448]  You seek darkness.
[00:23:47.528 --> 00:23:49.709]  You want to have the knowledge and keep it from us.
[00:23:50.009 --> 00:23:54.390]  But if you truly have the knowledge, you would understand that we need to empower humanity.
[00:23:56.192 --> 00:23:57.893]  And that darkness is not the answer.
[00:23:58.333 --> 00:23:59.773]  So I indict the Illuminati.
[00:24:00.174 --> 00:24:01.994]  As usual, everything about you is a lie.
[00:24:02.255 --> 00:24:03.335]  You are not illuminated.
[00:24:03.895 --> 00:24:05.276]  You are unilluminated.
[00:24:05.616 --> 00:24:06.496]  You are darkness.
[00:24:06.516 --> 00:24:08.357]  What's the Latin word for darkness?
[00:24:09.217 --> 00:24:10.898]  What's the Latin word for lies?
[00:24:11.158 --> 00:24:12.699]  That should be the new name of the Illuminati.
[00:24:13.339 --> 00:24:15.020]  Lies and darkness in Latin.
[00:24:15.720 --> 00:24:17.041]  How do you say lies in Latin?
[00:24:17.801 --> 00:24:20.523]  How do you say darkness in Latin?
[00:24:20.543 --> 00:24:24.345]  We'll look for that answer and come back to that in a little while.
[00:24:24.365 --> 00:24:25.285]  We're looking it up right now.
[00:24:25.365 --> 00:24:28.307]  What is the Latin for darkness?
[00:24:33.289 --> 00:24:34.710]  Noctum Aeternum?
[00:24:34.950 --> 00:24:35.911]  Nox Aeternia?
[00:24:35.931 --> 00:24:37.952]  Aeternia.
[00:24:39.372 --> 00:24:42.294]  So, Nox, I guess, would be darkness.
[00:24:45.447 --> 00:24:48.909]  Knox and then what's lies?
[00:24:52.050 --> 00:24:54.391]  Doing this live to tape here, folks.
[00:24:55.252 --> 00:24:59.114]  Let's look up lies in Latin.
[00:25:01.935 --> 00:25:02.655]  Mendacium.
[00:25:03.036 --> 00:25:04.576]  So Knox Mendacium.
[00:25:05.557 --> 00:25:06.717]  Knox Mendacium.
[00:25:09.178 --> 00:25:09.899]  Dark lies.
[00:25:12.219 --> 00:25:15.960]  And if the New World Order has its takeover, it will mean eternal darkness.
[00:25:16.000 --> 00:25:19.101]  That's what they seek is death and pain and destruction.
[00:25:19.721 --> 00:25:27.924]  And for those of us that love life, there's always something shimmering and otherworldly and almost sexy about the darkness.
[00:25:28.504 --> 00:25:39.568]  But once you have swam in those waters, you will find that you're only seeing the shimmer of light on the surface of the dark, and it's that shimmer of light on the outside of the darkness
[00:25:40.228 --> 00:25:42.470]  On the outside of the black hole that you see is beautiful.
[00:25:42.790 --> 00:25:46.673]  There is nothing in the darkness but death and destruction.
[00:25:48.835 --> 00:25:50.837]  Original thought there, ladies and gentlemen.
[00:25:50.897 --> 00:25:52.418]  Not plagiarized, I will assure you.
[00:25:52.758 --> 00:25:55.421]  But I'll guarantee you can go find some philosophers that said the same thing.
[00:25:56.281 --> 00:25:57.622]  Because truth is eternal.
[00:25:58.323 --> 00:25:59.004]  Veritas.
[00:25:59.384 --> 00:26:01.486]  I don't need to know what that is in Latin.
[00:26:03.167 --> 00:26:04.768]  Okay, my friends.
[00:26:06.207 --> 00:26:16.016]  Speaking of media systems, you look at something like Prometheus throwing all this darkness in your face as if these ugly creatures were where we came from.
[00:26:16.076 --> 00:26:16.736]  Give me a break.
[00:26:17.557 --> 00:26:18.078]  Look at this.
[00:26:18.098 --> 00:26:22.782]  We got sent this by a listener, and it wasn't Mike Judge, who is a listener, who did this.
[00:26:22.802 --> 00:26:26.285]  It was one of his crew, though, and this came out.
[00:26:26.325 --> 00:26:27.166]  What year did this come out?
[00:26:29.262 --> 00:26:34.628]  1994, after the first World Trade Center bombing, where the feds admit they cooked the bombs, ran the driver.
[00:26:34.908 --> 00:26:37.291]  New York Times, CBS News, just check it out for yourself.
[00:26:39.253 --> 00:26:40.875]  And in the report...
[00:26:42.264 --> 00:26:47.345]  We're talking about, you know, what a Muslim extremist blew it up, so they have Beavis and Butthead as the Muslim extremists.
[00:26:48.105 --> 00:27:04.729]  So I thought I would look at this a little more, because it reminded me of the hundreds and hundreds and hundreds of other examples that are out there, where before 9-11, we saw images of the World Trade Centers being blown up, including by jets being flown into it.
[00:27:05.950 --> 00:27:15.808]  But we also have the lone gunman on Fox News, not Fox News, Fox TV, promoting the exact scenario of what happened on 9-11 six months before.
[00:27:16.529 --> 00:27:18.152]  We're going to play clips of that, but first...
[00:27:19.833 --> 00:27:23.796]  I want to play Bush, Condi Rice, and Porter Goss.
