[00:00:06.305 --> 00:00:06.385]  Yeah.
[00:11:12.830 --> 00:11:16.051]  Unless they carry out bombings, then they're good, because it helps NATO.
[00:11:16.372 --> 00:11:18.293]  But we need to invade Syria because of Al-Qaeda.
[00:11:18.993 --> 00:11:19.433]  There you go.
[00:11:20.074 --> 00:11:22.255]  That's the level of the propaganda that we've reached now.
[00:11:22.795 --> 00:11:26.798]  And talking of more propaganda in regard to Syria, this is a report by Aaron Dykes.
[00:11:27.518 --> 00:11:32.421]  Busted Photoshop forgery to sell image of war-torn Syria exposed.
[00:11:32.982 --> 00:11:46.030]  While mainstream press have been hailing the alliance between Al-Qaeda, the Syrian Free Army and the West in opposing Assad in Syria, they've also been caught once again faking the war to play up sympathy for an all-out invasion.
[00:11:46.690 --> 00:12:01.384]  Austria's largest daily newspaper, Kronen Zeitung, with some 3 million readers daily, published this sympathetic photo seemingly portraying a man carrying a baby and a woman in a burka fleeing from some war-torn corner of Syria.
[00:12:02.406 --> 00:12:12.554]  However, it was later exposed to be a photoshopped forgery, juxtaposing the people walking on a normal-looking corner with that of a blown-out city block ravaged with heavy damage.
[00:12:13.235 --> 00:12:24.364]  And you can see in this photo, which is in this article, it's just a normal scene of a man carrying a baby down a quiet street, and they've photoshopped it onto this background of blown-out apartment blocks.
[00:12:25.453 --> 00:12:45.854]  And as Aaron points out in this article, the idea is lifted almost directly from the 1997 movie Wag the Dog, which of course starred Dustin Hoffman and Robert De Niro, which satirised how to use the media in Hollywood to create a fake war through manipulation of imagery.
[00:12:46.354 --> 00:12:54.300]  And in fact, in that film they used a scene of a woman carrying a kitten with a blue screen behind her, then superimposed it onto a war zone.
[00:12:54.860 --> 00:13:04.046]  So pulling almost exactly the same tricks as featured in satirical films about faking wars from, you know, 15 years ago.
[00:13:04.226 --> 00:13:05.627]  That's the level we've reached now.
[00:13:06.468 --> 00:13:07.549]  And they're so desperate.
[00:13:08.527 --> 00:13:15.912]  You know, after the rise and the spectacular rise and fall of Siriya Dani and all his propaganda, that they'll now try anything to sell this war.
[00:13:15.952 --> 00:13:22.437]  They've got the Kony 2012 PR scam, as we just discussed, and they continually fake more stories.
[00:13:22.937 --> 00:13:24.418]  There's another one which emerged.
[00:13:24.818 --> 00:13:26.379]  The BBC and The Guardian.
[00:13:26.580 --> 00:13:27.941]  This was back at the start of the month.
[00:13:28.661 --> 00:13:34.964]  heralded the defection of this supposed pro-Assad journalist in Syria called Hatan Slaber.
[00:13:35.444 --> 00:13:47.850]  They called it a great blow to the regime, when in fact over the past couple of days it's emerged that the journalist claimed he worked for a news organization in Syria that was pro-Assad.
[00:13:48.210 --> 00:13:50.031]  Turns out he never worked for them at all.
[00:13:50.051 --> 00:13:51.952]  He applied for the job and was turned away.
[00:13:52.830 --> 00:13:59.779]  Yeah, the BBC and The Guardian jumped on it and said, oh my God, look at this, we've got journalists, even journalists defecting in Syria now.
[00:14:00.240 --> 00:14:02.683]  All turned out to be complete crap.
[00:14:03.184 --> 00:14:08.892]  Never happened, never worked for the organisation, but you know, there's no retraction, they just move on to the next piece of propaganda.
[00:14:10.663 --> 00:14:15.705]  Shifting to world news, Iranian Ayatollah, war within weeks!
[00:14:16.065 --> 00:14:26.369]  Iran's Supreme Leader Ayatollah Ali Khamenei told top Iranian military chiefs to expect war within weeks at a recent war council meeting according to Israeli news outlet Debkafile.
[00:14:26.969 --> 00:14:38.634]  On July 27, just before Friday's prayers, Iran's Supreme Leader, Ayatollah Ali Khamenei summoned top Iranian military chiefs for what he called, quote, the last war council.
[00:14:39.534 --> 00:14:41.994]  Quote, we'll be at war within weeks, he told the gathering.
[00:14:42.375 --> 00:14:45.435]  Debka files exclusive Iranian sources disclosed.
[00:14:45.855 --> 00:14:53.977]  So of course we had the fairly substantive reports from a few months back about how the attack on Iran's nuclear facilities had been delayed till spring 2013.
[00:14:55.537 --> 00:15:08.159]  But in more recent weeks we've had this kind of parallel narrative that Obama and Israel are gearing up for an assault on Iran's nuclear facilities in October, which could act of course as the October surprise.
[00:15:09.918 --> 00:15:11.879]  So, I mean, we've got two narratives.
[00:15:11.899 --> 00:15:12.259]  Who knows?
[00:15:12.299 --> 00:15:13.620]  I mean, it is Debka file.
[00:15:13.860 --> 00:15:15.721]  Sometimes they're stunningly accurate.
[00:15:15.961 --> 00:15:20.904]  You know, they predicted the precise time in which the overthrow of Gaddafi would take place.
[00:15:20.924 --> 00:15:21.704]  They got that right.
[00:15:22.044 --> 00:15:24.105]  Sometimes they just make stuff up.
[00:15:24.145 --> 00:15:25.946]  Sometimes it's just Mossad propaganda.
[00:15:25.966 --> 00:15:26.947]  So it can go either way.
[00:15:27.407 --> 00:15:28.868]  What we do know for a fact is that
[00:15:29.861 --> 00:15:36.783]  The plan to close the Strait of Hormuz, through which 33% of the world's oil passes, has been finalised by Iran.
[00:15:36.823 --> 00:15:41.124]  They came out last week and said it's done, it's ready, we can close it down on a whim.
[00:15:41.144 --> 00:15:51.928]  Of course, you've got the underwater mine ships that the US has dispatched to the region, you've got the USS Enterprise and Eisenhower aircraft carriers never far away.
[00:15:52.668 --> 00:16:03.800]  So the tension continues to build, but more speculation, we hear it almost every year, about an attack on Iran, possibly coming up in October, if not spring next year.
[00:16:04.661 --> 00:16:12.490]  But, you know, from these reports, Iran is prepared, and they're prepared for war within weeks, in the time frame of September or October.
[00:16:13.391 --> 00:16:14.932]  Switching to domestic news now.
[00:16:15.613 --> 00:16:18.315]  ABC to run drama demonising militias.
[00:16:18.916 --> 00:16:33.068]  In keeping with the federal government's ongoing effort to cast state militias in a sinister light, ABC has given the go-ahead to Hollywood darlings Lorenzo D. Bonaventura and Dan McDermott to produce a drama demonising a fictional Texas militia.
[00:16:33.849 --> 00:16:40.311]  The network has bought drama pitch Founding Fathers from D. Bonaventura Pictures and ABC Studios.
[00:16:40.951 --> 00:16:48.694]  Written by feature scribe Rich Dovidio, Founding Fathers is described as Donnie Brasco set in the world of Texas militias.
[00:16:49.537 --> 00:16:51.318]  Neil Andreeva writes for Deadline Hollywood.
[00:16:51.699 --> 00:17:02.286]  It centers on Nick Keating, who after serving a third tour in Afghanistan, returns home to find his small Texas town under the control of a militia group led by his older foster brother.
[00:17:02.946 --> 00:17:09.251]  After being seduced by the militia's surprisingly community-based motives, he accepts a rare invitation to join the group.
[00:17:09.871 --> 00:17:16.416]  But unbeknownst to his new family, Nick has a secret agenda that will put his life in jeopardy and lead him to question his allegiances.
[00:17:17.036 --> 00:17:17.457]  So again,
[00:17:18.533 --> 00:17:24.418]  The symbiotic relationship between television producers and the federal government continues apace.
[00:17:25.158 --> 00:17:38.329]  Of course, this ties in perfectly to the agenda to demonize politically active libertarians and conservatives as domestic extremists, as you've seen in the MIAC report, the DHS report,
[00:17:38.969 --> 00:17:52.398]  The DHS funded National Terrorism Report which listed Conservatives, Libertarians as extremists, while of course completely omitting the fact that the terrorism carried out in the United States has been blamed mostly on Muslims.
[00:17:52.458 --> 00:17:54.740]  They were not mentioned at all in these recent reports.
[00:17:55.854 --> 00:17:59.936]  So we're back again to demonising the deadly militias of course.
[00:18:00.377 --> 00:18:12.804]  We had the Hotari militia who of course were arrested in a blaze of publicity supposedly planning to wage war against the US government according to the Bellicose media reports at the time.
[00:18:13.905 --> 00:18:14.906]  And of course, what happened?
[00:18:14.966 --> 00:18:17.408]  Well, they were all released without charge.
[00:18:17.968 --> 00:18:32.980]  But, you know, you didn't hear about that quite as much, did you, when they were all released without charge and the whole story collapsed, as it routinely does, with every act of terrorism inside the United States, most of which, of course, as the New York Times now admits, are provocated by the FBI.
[00:18:34.421 --> 00:18:36.703]  But these TV drama shows basically exist
[00:18:38.103 --> 00:18:40.166]  To just demonise liberty-minded people.
[00:18:40.206 --> 00:18:46.955]  I mean, you've seen CSI break in every law in the Constitution to solve the crime and catch the bad guy.
[00:18:47.276 --> 00:18:51.862]  You know, we've had Ron Paul supporters characterised as drug-dealing terrorists.
[00:18:52.523 --> 00:18:55.006]  Innumerable other examples of this.
[00:18:56.499 --> 00:18:57.619]  And it's just more of the same.
[00:18:57.659 --> 00:18:59.580]  It's more of the same DHS agenda.
[00:19:00.060 --> 00:19:04.821]  You know, they put out the PSA videos where every terrorist is a white, middle-class American.
[00:19:05.522 --> 00:19:07.582]  It's all heading in that direction.
[00:19:07.622 --> 00:19:09.443]  It's the war against middle-class America.
[00:19:09.923 --> 00:19:15.124]  And we're going to be doing a big report on this for our magazine that we've got coming out soon, so look out for that.
[00:19:15.584 --> 00:19:24.927]  The DHS, in association with TV producers, continues its war against politically active, conservative and libertarian Americans.
[00:19:26.468 --> 00:19:27.488]  Death From Above!
[00:19:27.968 --> 00:19:30.289]  Navy drone logo features Grim Reaper.
[00:19:30.929 --> 00:19:46.952]  The US Navy, which has just revealed the latest development in stealth drone technology, is using a logo for its unmanned aviation program that literally features the Angel of Death, clothed in a black cloak with a hood, holding aloft a large scythe.
[00:19:47.952 --> 00:19:50.953]  Oh, this is the freedom that we're raining down with the drones.
[00:19:51.053 --> 00:19:52.153]  The Angel of Death.
[00:19:52.873 --> 00:20:01.723]  The logo for the Navy's Program Executive Office for Unmanned Aviation Strike Weapons was photographed and posted to Instagram by Wired's writer Spencer Ackerman.
[00:20:02.864 --> 00:20:13.056]  And so remember, as we talked about earlier, while the US supports Al-Qaeda terrorists in Libya and Syria, applauds their bombings in Damascus, Ambassador Susan Rice,
[00:20:14.889 --> 00:20:26.475]  They're celebrating the fact that, you know, they're going after the real bad guys by painting up these drones with an image of the Grim Reaper with red glowing eyes and a big scythe above his head.
[00:20:27.235 --> 00:20:36.659]  Because they can be confident that they're going after the real bad guys with these drones, you know, like little kids in Pakistan and wedding parties in Afghanistan and things like that.
[00:20:37.020 --> 00:20:40.241]  Because that's who's being killed by these drones.
[00:20:41.682 --> 00:20:43.883]  And I actually picked out
[00:20:45.219 --> 00:20:46.420]  This U.S.
[00:20:46.560 --> 00:20:55.566]  Army chant in Iraq, which was revealed by Josh Stiber, who was a conscientious objector upon his return from Iraq.
[00:20:55.586 --> 00:20:56.727]  He actually fought in Iraq.
[00:20:57.088 --> 00:20:58.048]  And this is what U.S.
[00:20:58.108 --> 00:21:03.192]  troops in Iraq sing, bearing in mind they're now painting drones with the Grim Reaper image.
[00:21:03.872 --> 00:21:05.133]  This is what they sing in Iraq.
[00:21:05.534 --> 00:21:07.875]  I went down to the market where all the women shop.
[00:21:08.276 --> 00:21:10.958]  I pulled out my machete and I began to chop.
[00:21:11.718 --> 00:21:17.939]  I went down to the park where all the children play, I pulled out my machine gun, and I began to spray!
[00:21:18.760 --> 00:21:23.641]  That's Operation Liberation Freedom in Iraq.
[00:21:24.121 --> 00:21:29.382]  That's what US troops chant in Iraq, according to Josh Stiver, who served in Iraq.
[00:21:30.242 --> 00:21:32.123]  And there's another out of the LA Times.
[00:21:32.663 --> 00:21:33.203]  This is from 1989.
[00:21:33.523 --> 00:21:36.524]  This is what they chant at Camp Pendleton.
[00:21:37.698 --> 00:21:40.260]  1, 2, 3, 4, every night we pray for war.
[00:21:41.100 --> 00:21:44.402]  5, 6, 7, 8, rape, kill, mutilate.
[00:21:45.503 --> 00:21:50.646]  That's what US troops chant at Camp Pendleton, reported the LA Times.
[00:21:52.047 --> 00:21:56.090]  So, I mean, this is why America has lost its legitimacy.
[00:21:57.250 --> 00:22:05.155]  Do you think the soldiers that fought at Iwo Jima in World War II, you know, joked and chanted about chopping up little Japanese kids?
[00:22:05.355 --> 00:22:06.236]  I don't think they did.
[00:22:08.029 --> 00:22:11.677]  Because they were fighting at least what they thought they were fighting for was something good.
[00:22:11.737 --> 00:22:16.186]  They were fighting against the Nazis and their Axis allies.
[00:22:17.629 --> 00:22:19.192]  They had some level of dignity.
[00:22:20.580 --> 00:22:26.802]  Now we've got troops in Iraq chanting about how they like to chop women up and spray kids with machine guns.
[00:22:27.282 --> 00:22:31.964]  We've got troops at Camp Pendleton chanting about how they want to rape, kill and mutilate people.
[00:22:33.184 --> 00:22:40.567]  So is it really any surprise that the drones that rain down even more death are now being painted with an image of the Grim Reaper?
[00:22:42.008 --> 00:22:43.088]  That's what it's all about.
[00:22:43.448 --> 00:22:45.849]  Hardly about spreading democracy, is it?
[00:22:47.748 --> 00:22:53.742]  Now moving on, is this the most truthful four minute newscast about the Federal Reserve ever?
[00:22:53.962 --> 00:22:54.824]  Let's go to the clip.
[00:22:55.575 --> 00:22:58.777]  The Federal Reserve Act of 1913 wasn't drafted by Congress.
[00:22:59.117 --> 00:23:03.820]  It was drafted under great secrecy in a meeting of associates of very powerful men.
[00:23:04.160 --> 00:23:06.701]  The Fed was drafted with five objectives.
[00:23:06.741 --> 00:23:09.303]  Number one, to stop competition from newer banks.
[00:23:09.443 --> 00:23:13.825]  Two, to obtain a franchise to create money out of nothing for the purpose of lending.
[00:23:14.466 --> 00:23:19.929]  Three, to get control of all the reserves of other banks so that reckless banks wouldn't be overrun.
[00:23:20.729 --> 00:23:23.496]  Four, to shift the losses from the banks to the taxpayers.
[00:23:23.877 --> 00:23:28.047]  And five, to convince Congress that the purpose was to protect the public.
[00:23:29.687 --> 00:23:50.729]  And you remember we played a clip from the same news anchor last week where he was talking about the Batman massacre there in Colorado and all the anomalies with that, you know, the reports of two shooters and everything else that goes with it, the proficiency that James Holmes had in rigging his apartment with explosives even though he knew nothing about the subject.
[00:23:51.590 --> 00:24:05.195]  So basically you've got to say kudos to Ben Swan, and I think this is Fox 19 out of Cincinnati, for having the balls to air some actual truth on mainstream news network television.
[00:24:05.835 --> 00:24:11.297]  Because when it happens, it's happened elsewhere and usually the people who do it are off the air within weeks.
[00:24:11.337 --> 00:24:14.499]  Remember the young Turks guy from MSNBC?
[00:24:14.979 --> 00:24:17.500]  He started talking about just a little bit of truth,
[00:24:18.120 --> 00:24:26.809]  Within weeks, he was hauled into a meeting by MSNBC bosses and told, the people in Washington don't like what you're saying.
[00:24:27.190 --> 00:24:28.231]  You've got to stop this.
[00:24:28.271 --> 00:24:29.753]  You've got to stop telling the truth.
[00:24:30.614 --> 00:24:37.902]  And much to his credit, he refused and he was yanked off the air within weeks, even though his program was one of the most popular shows on MSNBC.
[00:24:39.693 --> 00:24:44.114]  So, either, you know, these guys are having to adapt or die, I guess.
[00:24:44.154 --> 00:24:50.476]  That's the point I made last time, because they don't want to end up like CNN, you know, completely pathetic with no viewers.
[00:24:51.136 --> 00:24:55.617]  Sank another 20% again just in the past few days, according to the latest figures.
[00:24:56.277 --> 00:24:58.658]  So they're being forced to tell at least some of the truth.
[00:24:59.662 --> 00:25:05.908]  So, Ben Swan and his reality check are at least serving that function on mainstream news network television.
[00:25:06.729 --> 00:25:17.559]  So it's kudos to him and we hope that this segment continues to throw up some of these intriguing stories and at least inject a little bit of truth into the mainstream news network paradigm.
[00:25:18.300 --> 00:25:21.883]  Now, of course, Ted Cruz recently defeated David Dewhurst.
[00:25:22.363 --> 00:25:27.847]  Much of his support was surrounding the fact that he was central in the fight against the TSA.
[00:25:28.488 --> 00:25:32.871]  And Richard Reeves, our reporter, interviewed Ted Cruz a while back, so we're gonna go to that interview now.
[00:25:35.293 --> 00:25:41.057]  There is a bill for impeachment of Barack Obama right now, started by Walter Jones of North Carolina.
[00:25:41.177 --> 00:25:44.820]  My view is we've got to focus on how we actually move the ball forward.
[00:25:45.281 --> 00:25:47.122]  As long as the Democrats control the Senate,
[00:25:47.754 --> 00:25:48.815]  Impeachment won't happen.
[00:25:48.875 --> 00:25:50.697]  Harry Reid is killing everything in the Senate.
[00:25:51.157 --> 00:26:05.449]  So we've got to focus on what we can actually get done, and what we can get done is we can vote him out in November and we can bring in strong conservative leaders because we need to not just stop this explosion of government power and spending, we need to turn it back and roll it back.
[00:26:06.150 --> 00:26:07.871]  And that's what I intend to lead the fight to do.
[00:26:08.112 --> 00:26:13.196]  I'll give you an example of something that I think is an outright disgrace, and that's the Fast and Furious program.
[00:26:13.783 --> 00:26:16.724]  The Fast and Furious program, we had our federal government, the U.S.
[00:26:16.744 --> 00:26:27.766]  Department of Justice, knowingly, willingly, deliberately selling guns to Mexican drug cartels, and those guns were used to murder innocent civilians and at least one federal law enforcement officer.
[00:26:27.806 --> 00:26:37.088]  Now, I have been calling for months, initially for an investigation of Eric Holder, then for Eric Holder to be hired, fired, and I believe the House should impeach Eric Holder right now.
[00:26:38.141 --> 00:26:42.504]  And that we need to stand and fight, but we need to have a president who respects the Constitution.
[00:26:42.524 --> 00:26:47.968]  If you have a president that will trample on the Constitution, liberty will inevitably be the victim.
[00:26:50.230 --> 00:26:57.175]  Quote of the day on InfoWars Nightly News comes from Brent Scowcroft, quoted in the Washington Post, May 1991.
[00:26:57.935 --> 00:27:05.401]  Quote, we believe we are creating the beginning of a new world order coming out of the collapse of the US-Soviet antagonisms.
[00:27:06.121 --> 00:27:17.695]  And isn't that ironic given the fact that the drone program which is now being used to spy on American citizens was perfected over the last six years in Russia.
[00:27:17.715 --> 00:27:21.600]  They openly admit that their drone program is to be used to spy on
[00:27:22.541 --> 00:27:29.986]  Street protests, and of course the recent cyber security legislation in the United States is also modelled on Russia.
[00:27:30.606 --> 00:27:43.094]  So that New World Order coming out of those post-Soviet antagonisms certainly has its influence in Soviet-style command and control policies, so that was very apt.
[00:27:43.654 --> 00:27:46.076]  Brent Scowcroft, 1991 Washington Post quote.
[00:27:48.148 --> 00:27:54.061]  We're going to go to a break now, but coming up, Rob Dew interviews Dave Krieger from CloudedTitles.com.
[00:27:54.101 --> 00:27:54.762]  Stay tuned.
[00:28:19.460 --> 00:28:22.181]  Alex Jones here with a message to fellow freedom lovers.
[00:28:22.481 --> 00:28:27.304]  The prognosis for the entire planetary economic system runs from bad to worse.
[00:28:27.484 --> 00:28:34.707]  The globalist model is to shut down societies and starve patriots out until they acquiesce to the global takeover.
[00:28:34.847 --> 00:28:40.249]  That's why we've assembled the most vital and important preparedness items at InfoWarsShop.com.
[00:28:40.469 --> 00:28:44.231]  These are items that I did research on, that I personally use.
