[00:00:03.166 --> 00:00:03.587]  We're good to go.
[00:02:45.963 --> 00:02:54.805]  Contacted by Brian Stoltz, Director of Hotel Operations at Marriott International, Jones was told his room booking was cancelled and that he and his crew would be banned from entering the premises.
[00:02:55.105 --> 00:02:55.365]  Why?
[00:02:55.645 --> 00:02:57.366]  Because they want to expose the global elite.
[00:02:58.186 --> 00:02:58.867]  Isn't that crazy?
[00:02:59.067 --> 00:03:05.132]  That's the way it is though in this world because we don't really believe the Bilderberg exists unless MSNBC or CNN says it.
[00:03:05.453 --> 00:03:07.254]  And for that, Jones has called for a press mob.
[00:03:07.514 --> 00:03:13.099]  So if you're listening to this, get out there now and let's show people who the globalists are and let's unmask these cretins.
[00:03:13.960 --> 00:03:17.864]  Now, if you want to know what's going on during Bilderberg, we have a whole page up.
[00:03:17.884 --> 00:03:20.067]  It's called Live Video and News from Bilderberg 2012.
[00:03:20.707 --> 00:03:21.748]  It's right on InfoWars.
[00:03:21.788 --> 00:03:23.210]  It's going to be at the top of the features.
[00:03:23.590 --> 00:03:25.272]  We've got our JustinTV stream.
[00:03:25.312 --> 00:03:27.254]  We've got our YouStream, which I was just watching.
[00:03:27.594 --> 00:03:28.675]  The guys were getting fired up.
[00:03:28.736 --> 00:03:29.997]  In fact, play that right now.
[00:03:30.077 --> 00:03:31.058]  Play that YouStream.
[00:03:31.098 --> 00:03:31.699]  See what happens.
[00:03:32.179 --> 00:03:35.980]  I mean the guys are literally driving to Chantilly and they're fired up.
[00:03:36.000 --> 00:03:39.322]  I don't even know if we could play some of the audio over the air.
[00:03:39.362 --> 00:03:40.682]  There's our JustinTV link.
[00:03:40.982 --> 00:03:42.103]  We have our YouTube channel.
[00:03:42.383 --> 00:03:43.123]  It's all there.
[00:03:43.463 --> 00:03:46.924]  All the information is going to be coming out as live as we can get it.
[00:03:46.984 --> 00:03:48.045]  So you need to get on there.
[00:03:49.105 --> 00:03:51.826]  Send that link out to your friends and family if you haven't done so yet.
[00:03:52.146 --> 00:03:54.527]  And let's expose these people because that's what it's all about.
[00:03:54.887 --> 00:03:56.808]  Now we're getting on to our other top story.
[00:03:57.908 --> 00:04:00.189]  How Fukushima may show up in your sushi.
[00:04:00.229 --> 00:04:02.790]  That's right, radioactive sushi is coming your way.
[00:04:03.630 --> 00:04:17.195]  And it says here, researchers tested 15 Pacific bluefin tuna that have migrated from Japan to California coast and found out that the levels of radioactive cesium in these fish were 10 times higher than those found in bluefin tuna from years before the disaster.
[00:04:17.475 --> 00:04:18.295]  So what does that mean?
[00:04:18.595 --> 00:04:19.976]  It means they're going to raise the level
[00:04:20.336 --> 00:04:23.339]  Of radioactive cesium that's allowed in your tuna fish.
[00:04:23.439 --> 00:04:24.240]  That's what they're going to say.
[00:04:24.300 --> 00:04:29.484]  It's okay, we're just going to raise the level that once was deadly and once was going to cause cancer.
[00:04:29.524 --> 00:04:31.906]  Now that's the safe level and that's the way it is in America.
[00:04:31.986 --> 00:04:33.488]  So button up and shut up.
[00:04:34.548 --> 00:04:35.068]  Here we go!
[00:04:35.088 --> 00:04:36.510]  On to drone news.
[00:04:36.530 --> 00:04:37.811]  We've got a lot of drone news today.
[00:04:37.831 --> 00:04:41.754]  17-year-old girl included on Obama's secret kill list.
[00:04:42.075 --> 00:04:43.536]  This is from Paul Joseph Watson.
[00:04:43.896 --> 00:04:51.663]  President Barack Obama's unconstitutional secret kill list includes a 17-year-old girl along with several American citizens, according to a New York Times report.
[00:04:51.683 --> 00:04:59.470]  It says here, one of the targets in Yemen is a girl who looked even younger than her 17 years, and several were Americans.
[00:05:00.327 --> 00:05:18.503]  And it takes you also back, that New York Times article takes you back to a CBS interview, actually, Paul Joseph Watson refers to a CBS interview in January where Secretary of Defense Leon Panetta revealed that Obama himself personally approves the policy to kill American citizens suspected of terrorism without trial.
[00:05:18.803 --> 00:05:22.267]  So you could be killed just being suspected of being a terrorist.
[00:05:22.567 --> 00:05:22.888]  Wow!
[00:05:23.148 --> 00:05:26.672]  They could kill you, they could kill me just by saying, well, we think he's a terrorist.
[00:05:26.932 --> 00:05:29.415]  He's talking like he doesn't like what's going on out there.
[00:05:29.756 --> 00:05:31.157]  So maybe he should become a terrorist.
[00:05:32.025 --> 00:05:37.309]  Barack Obama has declared that a 17-year-old girl is to be gunned down if American spies can find her.
[00:05:37.329 --> 00:05:37.930]  And what does that mean?
[00:05:38.010 --> 00:05:38.770]  Drones.
[00:05:39.371 --> 00:05:40.512]  And so what have we done?
[00:05:41.252 --> 00:05:44.034]  Well, we've gone out and made a political statement with a little bit of firearms.
[00:05:44.395 --> 00:05:46.476]  And it's called Drones Shot Down Over Texas.
[00:05:46.576 --> 00:05:54.122]  It's a YouTube that we put up, and it's part of our Brothers in Arms series that we're producing here at InfoWars that Alex Jones is the brainchild behind.
[00:05:54.142 --> 00:06:01.207]  Again, with him, a couple of the Steiner boys, and then another professional firearms instructor named Matt.
[00:06:02.188 --> 00:06:05.669]  So the second installment, it was a drone shot down over Texas.
[00:06:05.689 --> 00:06:07.129]  This was very fun to shoot.
[00:06:07.210 --> 00:06:08.050]  I was on the shoot.
[00:06:08.390 --> 00:06:12.811]  We shot some tannerite, shot a helicopter, shot some drones, shot a little remote control vehicle.
[00:06:13.591 --> 00:06:17.452]  Basically shot anything that wasn't, you know, that was explosive.
[00:06:17.773 --> 00:06:18.593]  It was very fun.
[00:06:18.673 --> 00:06:22.474]  So following columnist Charles Krauthammer's observation that the Perseverance
[00:06:22.774 --> 00:06:25.056]  First person to shoot down a surveillance drone on U.S.
[00:06:25.116 --> 00:06:26.217]  soil will be a folk hero.
[00:06:26.637 --> 00:06:33.482]  Gun enthusiasts in Texas have done precisely that, as they protest against the use of spy drones on the American people.
[00:06:34.022 --> 00:06:35.443]  So I'm going to show you a segment of this.
[00:06:35.463 --> 00:06:41.567]  I'm not going to show you the whole thing, but you can go to that article, Drones Shot Down Over Texas, and it has the actual link to the video.
[00:06:41.988 --> 00:06:43.409]  Spread that video around.
[00:06:43.869 --> 00:06:51.860]  Let's become our own folk heroes and, you know, if we do see those drones, I don't know, we need to politically shoot them down before they get up in the air, that's for damn sure.
[00:06:52.381 --> 00:06:57.308]  And so here we go, here's a quick sneak peek at drones shot down over America.
[00:08:10.805 --> 00:08:16.368]  Recently, the federal government has announced that 30,000 drones are to be deployed in the skies of America.
[00:08:17.148 --> 00:08:27.274]  And I would predict, I'm not encouraging, but I'm predicting the first guy who uses a Second Amendment weapon to bring a drone down that's been hovering over his house is going to be a folk hero in this country.
[00:08:28.575 --> 00:08:32.837]  Every level of government is in a feverish race to procure and launch drones.
[00:08:34.076 --> 00:08:47.594]  Within weeks of the federal government announcing that more than 30,000 surveillance drones would be launched against the American people, the establishment continued to push the envelope, telling the public weaponized drones were next.
[00:08:48.295 --> 00:08:52.160]  So we returned to Steiner Ranch to shoot down a few drones of our own.
[00:08:55.708 --> 00:08:59.291]  So that was just a sneak peek of the second installment of Brothers in Arms.
[00:08:59.411 --> 00:09:02.354]  We also have a link at the end back to the first episode if you missed that one.
[00:09:02.374 --> 00:09:03.975]  We're going to be producing a lot more of these.
[00:09:04.035 --> 00:09:06.537]  They're a lot of fun to make, a lot of fun to edit.
[00:09:06.657 --> 00:09:13.663]  I mean, you know, it's really cool to put the Second Amendment into action because we all need to defend it and we all need to be aware of it.
[00:09:17.003 --> 00:09:23.892]  Upon playing this today, I also ran across the story, Virginia Governor, warrantless drones great for America.
[00:09:24.052 --> 00:09:24.913]  Yeah, that's right.
[00:09:25.374 --> 00:09:35.007]  Virginia Governor Bob McDonnell epitomizes the current crop of American politicians that know nothing about the Constitution and the proper role of government envisioned by Thomas Jefferson and the founders.
[00:09:35.447 --> 00:09:37.990]  McDonald has jumped on the drone craze bandwagon.
[00:09:38.331 --> 00:09:38.972]  Of course he would.
[00:09:39.012 --> 00:09:41.094]  He's part of the Council of Governors handpicked by Obama.
[00:09:41.575 --> 00:09:43.737]  He said it's great on a radio program.
[00:09:44.038 --> 00:09:49.665]  If you're keeping police officers safe and making it more productive and saving money, it's absolutely the right thing to do.
[00:09:50.045 --> 00:09:51.567]  Well, it's not going to be saving any money.
[00:09:52.228 --> 00:09:52.888]  We all know that.
[00:09:52.948 --> 00:09:58.430]  This is going to be one of those things that they just tack on to the budget and keep expanding it, making it larger and larger and larger.
[00:09:58.450 --> 00:10:06.213]  And now there's going to be a whole drone force out there patrolling every event, looking at everybody, seeing what they're doing, reporting on suspected terrorists.
[00:10:06.273 --> 00:10:08.774]  And next thing you know, well, we have to put missiles on them.
[00:10:08.814 --> 00:10:11.775]  Well, no, first it'll be tasers, and then it's going to be missiles.
[00:10:12.495 --> 00:10:13.896]  And we all know where that's going to go.
[00:10:13.956 --> 00:10:14.776]  Just look at Iraq.
[00:10:14.816 --> 00:10:15.656]  Look at Afghanistan.
[00:10:15.676 --> 00:10:17.937]  Look at Yemen, where they want to kill a 17-year-old girl.
[00:10:19.096 --> 00:10:20.156]  So it's great for America.
[00:10:20.396 --> 00:10:25.538]  But don't worry, we now have TSA Viper Teams patrolling music festivals.
[00:10:25.998 --> 00:10:36.860]  John Corbett, who's been on the show a couple times, we're going to try to get him on again tomorrow, points out, and this is from a Steve Watson article, TSA Viper Teams and CBP agents spotted patrolling music festival.
[00:10:36.900 --> 00:10:38.941]  And this is a music festival in Detroit.
[00:10:39.381 --> 00:10:44.662]  And Corbett asked the agency why they were there, and they said, well, maybe the Detroit police are a little short-staffed.
[00:10:44.702 --> 00:10:46.443]  Yeah, because the city's falling apart.
[00:10:46.963 --> 00:10:52.908]  When he followed up and asked them if they were part of a Viper team, they perked up a bit.
[00:10:55.169 --> 00:10:59.012]  They were surprised to see that a member of the public knew what they were up to.
[00:10:59.573 --> 00:11:05.377]  Upon entering the festival, he then spotted and snapped pictures of several uniformed Border Patrol agents.
[00:11:05.537 --> 00:11:13.644]  When asked what they were doing, they said they were in 50 miles of the border and they can patrol anywhere they want to, and they can enforce both federal and state laws.
[00:11:14.204 --> 00:11:16.186]  Okay, so we have a music festival.
[00:11:16.266 --> 00:11:19.048]  It was called the Electronic Music Festival.
[00:11:19.469 --> 00:11:20.609]  I think that was the name of it.
[00:11:21.450 --> 00:11:22.491]  It doesn't actually say here.
[00:11:22.511 --> 00:11:25.874]  It says the Happy-Go-Lucky Electronic Music Festival Goers.
[00:11:26.434 --> 00:11:29.117]  Anyway, so you have a music festival with about 10,000 people.
[00:11:29.397 --> 00:11:32.359]  Of course we have to have TSA there and Border Patrol.
[00:11:33.311 --> 00:11:38.435]  And you notice how he says, well, it's 50 miles within the border, so we get to go anywhere and do whatever we want.
[00:11:38.695 --> 00:11:40.697]  All we need to be is 50 miles within the border.
[00:11:41.017 --> 00:11:48.643]  We've seen Alex Jones confront the Border Patrol and was way more than 50 miles in, in Texas on his way back from South Padre Island with his family.
[00:11:49.084 --> 00:11:54.068]  Total disgrace, but they set that up and they want to check you and ask for your papers and where you're going and what you're doing.
[00:11:54.268 --> 00:11:56.630]  But then you ask them some questions, oh, and they don't want to answer any.
[00:11:56.990 --> 00:11:58.872]  They never want to answer any questions.
[00:12:00.182 --> 00:12:01.024]  And this brings me back.
[00:12:01.384 --> 00:12:03.308]  Over this weekend, I went to a festival.
[00:12:03.929 --> 00:12:05.152]  It was over the weekend.
[00:12:05.553 --> 00:12:06.675]  About 2,500 people.
[00:12:07.176 --> 00:12:09.681]  We didn't have one cop inside the festival.
[00:12:09.741 --> 00:12:11.825]  There were two sheriff's deputies parked outside.
[00:12:13.123 --> 00:12:13.843]  And they stayed there.
[00:12:13.923 --> 00:12:14.524]  And you know why?
[00:12:15.124 --> 00:12:22.507]  Because everybody who entered the festival signed a little contract and they took personal responsibility for their actions.
[00:12:22.527 --> 00:12:24.107]  You know what personal responsibility is?
[00:12:24.427 --> 00:12:27.229]  That means you're responsible for your behavior.
[00:12:27.629 --> 00:12:31.810]  You don't need a cop there patrolling around, asking questions, trying to get people arrested.
[00:12:32.211 --> 00:12:32.971]  You're responsible.
[00:12:32.991 --> 00:12:34.592]  If you get too drunk, it's your fault.
[00:12:35.212 --> 00:12:35.512]  Okay?
[00:12:35.772 --> 00:12:37.793]  If you take some drugs, it's your fault.
[00:12:38.720 --> 00:12:41.101]  You get out of hand and start beating people up, it's your fault.
[00:12:41.421 --> 00:12:47.445]  Of course there's people there to help and they're called Rangers and they do a very good job at conflict resolution.
[00:12:47.965 --> 00:12:48.685]  So that's what we need.
[00:12:48.725 --> 00:12:55.449]  We need festivals without police because we don't need police there inspecting everybody's good time, making sure everybody's doing everything the right way.
[00:12:55.489 --> 00:12:56.550]  It's totally ridiculous.
[00:12:57.290 --> 00:12:59.711]  I want to go back to John Corbett's blog.
[00:12:59.731 --> 00:13:01.472]  It's TSA Out of Our Pants.
[00:13:01.612 --> 00:13:04.674]  In fact, it was called Detroit's Electronic Music Festival.
[00:13:04.694 --> 00:13:05.114]  There it is.
[00:13:05.475 --> 00:13:07.256]  And there's a picture of the Border Patrol agent.
[00:13:08.316 --> 00:13:11.178]  We can see he's obviously doing a good job gawking at the young girls.
[00:13:12.438 --> 00:13:13.018]  Here's the quote.
[00:13:13.598 --> 00:13:21.301]  Yes, you can add to the list the following terrorist-rich environment of Detroit's Electronic Music Festival, DEMF, or movement.
[00:13:21.841 --> 00:13:29.443]  As electronic music producer myself, in between sessions of suing and embarrassing the TSA in my day job, I find a little time.
[00:13:30.223 --> 00:13:44.034]  I attend a large number of music festivals across the globe each year, so you can imagine my surprise when I was wandering from the festival to my car when I ran into a group of five men who looked like police officers, but one of whom was wearing a bulletproof vest with the large letters TSA.
[00:13:44.555 --> 00:13:48.938]  Upon closer inspection, all of the men were DHS employees and at least two were armed.
[00:13:49.298 --> 00:13:50.319]  Law enforcement officers.
[00:13:50.339 --> 00:13:53.322]  Yes, TSA has armed law enforcement officers.
[00:13:53.962 --> 00:14:00.167]  But don't confuse these guys with the guys confiscating your toothpaste in all airports, all of which are not actually law enforcement.
[00:14:00.647 --> 00:14:01.408]  So there you go.
[00:14:01.488 --> 00:14:04.810]  That's what it's like to go into a music festival in America.
[00:14:06.051 --> 00:14:07.913]  Pretty soon they're going to be groping you on your way in.
[00:14:08.713 --> 00:14:08.953]  Why?
[00:14:09.014 --> 00:14:11.696]  Because we've decided we don't need personal responsibility.
[00:14:11.776 --> 00:14:16.019]  We're going to put our responsibility for our safety over to a bunch of pot-bellied pedophiles.
[00:14:16.539 --> 00:14:17.240]  That's where we're at.
[00:14:18.612 --> 00:14:20.655]  Let's move on to those Zuckers out there.
[00:14:20.835 --> 00:14:24.040]  Stocks end higher, but Spain weighs and Facebook sags 9%.
[00:14:26.222 --> 00:14:32.266]  Facebook shares have tumbled sharply like we predicted they would because it looks and now it appears to be a pump and dump.
[00:14:32.767 --> 00:14:54.221]  Now they're almost $10 below from where they were there $29 a share or let's see over 20% off its value since its May 18th debut and European shares closed higher but worries over the Spanish banks kept a damper on gains so they lost they went their credit rating from B to BB minus with a negative watch.
[00:14:54.881 --> 00:14:57.843]  So that doesn't bode well, and we all know Spain is the next.
[00:14:58.263 --> 00:15:04.288]  They're going to be the next country on the list after Greece, and then it's Portugal, and then it's going to be the rest of Europe.
[00:15:04.328 --> 00:15:07.170]  And once it happens to England, we're not too far away.
[00:15:07.450 --> 00:15:09.651]  So just get prepared if you're not prepared out there.
[00:15:09.671 --> 00:15:18.938]  All those of you laughing at us, who are telling you to get prepared with food and water and shelter and firearms, don't laugh, because it's going to happen.
[00:15:21.226 --> 00:15:28.090]  Moving on, we've got a video here that Alex Jones produced, if you haven't seen it, Bono's Secret, Frontman for Genocide.
[00:15:28.110 --> 00:15:42.539]  So we're going to go to this video, it's about 11 minutes long, and him and Aaron Dykes and Rob Jacobson break down Bono, who's from the lead singer of YouTube, if you're not aware of that, and how he's got these foundations, but they get a lot of money, but they don't really invest that much money into helping people.
[00:15:42.599 --> 00:15:47.862]  Most of it they keep for themselves, and that which they do invest is basically for eugenics operations.
[00:15:48.282 --> 00:15:49.623]  So here's that video, and we'll be right back.
[00:15:54.056 --> 00:15:57.837]  We have now just entered into Virginia to cover Bilderberg 2012.
[00:15:58.957 --> 00:16:11.339]  From the Mobile Info Wars command post defending the Republic, from the globalist and the private corporate takeover taking place, we are going to be covering some news here for you ahead of the live radio show tomorrow, 11 a.m.
[00:16:11.379 --> 00:16:12.999]  Central, 12 noon Eastern.
[00:16:13.479 --> 00:16:16.760]  Aaron Dykes, one of the co-hosts of InfoWars Nightly News, is here with me.
[00:16:17.500 --> 00:16:22.081]  We were just talking about Bono of U2 and how it's confirmed
[00:16:23.513 --> 00:16:31.215]  That he has gotten hundreds of millions of dollars from people giving money to charity, believing it's helping little, starving black children.
[00:16:31.655 --> 00:16:36.176]  He's also gotten money from the Bill & Melinda Gates Foundation, which he admits is the majority of his money.
[00:16:36.836 --> 00:16:52.439]  Now, this has been known for years that 1% or less, it varies year to year, one year 1.3, one year 0.9, but around 1%, I guess that's why one of his charities is called 1% and the other, he had that whole red campaign,
[00:16:53.393 --> 00:16:53.953]  Because it is 1%.
[00:16:54.154 --> 00:17:06.684]  Now, the other issue here is, on the other side of that, he promotes carbon taxes that they admit, from the UN's own numbers, would kill about a billion people over the next decade if they put them in Latin America, Africa, and other areas.
[00:17:06.764 --> 00:17:07.665]  It's already killing people.
[00:17:08.025 --> 00:17:09.146]  We've got some articles on that.
[00:17:09.186 --> 00:17:09.927]  You pulled that up, right?
[00:17:10.887 --> 00:17:13.888]  Well, we'll show that last.
[00:17:13.908 --> 00:17:16.869]  The point is, we've got a bunch of tabs here that we want to show you.
[00:17:16.909 --> 00:17:18.729]  Rob Jacobson's on camera.
[00:17:18.749 --> 00:17:21.470]  Aaron, get people an overview of what you're about to cover.
[00:17:21.530 --> 00:17:25.470]  Then Rob's going to come around and show people what we're doing here, what we're looking at.
[00:17:25.490 --> 00:17:28.651]  I mean, the amount of evidence we spent hours just poring over this.
[00:17:29.011 --> 00:17:31.632]  And sure, we've covered it before, but it's hiding in plain view.
[00:17:32.412 --> 00:17:38.475]  Bono is supporting a program of eugenics that will kill hundreds of millions of people, if not billions, conservatively.
[00:17:38.775 --> 00:17:40.196]  He's a Bill and Melinda Gates front.
[00:17:40.556 --> 00:17:42.237]  He's involved in all this eugenics stuff.
[00:17:42.517 --> 00:17:44.518]  But he's the rocker with the red sunglasses.
[00:17:44.878 --> 00:17:46.379]  Had the other guy part of Bill and Melinda Gates?
[00:17:46.799 --> 00:17:51.721]  You know, he heads up the big banks, gets the biggest bank bailouts, but he wants taxes raised, so your money goes to him.
[00:17:51.982 --> 00:17:54.803]  Warren Buffett, always posing with an ice cream cone, non-threatening.
[00:17:55.143 --> 00:18:03.456]  Non-threatening rocker front guy, non-threatening Bo Melinda Gates, paying ABC News and hundreds of other publications to cast him as a superhero.
[00:18:04.909 --> 00:18:06.890]  They think you're idiots, okay?
[00:18:06.970 --> 00:18:09.590]  Now, I know you're awake, but it's time to wake up the other people.
[00:18:09.710 --> 00:18:10.891]  We gotta beat these crooks.
[00:18:10.931 --> 00:18:11.571]  Come on around here.
[00:18:11.591 --> 00:18:13.871]  Well, Aaron, give us a brief synopsis, then Rob's gonna come around.
[00:18:13.911 --> 00:18:19.213]  Yeah, U2's the ultimate frontman, not just for the band he's in, but for the global agenda.
[00:18:19.513 --> 00:18:27.595]  And they rope all these celebrities together, moralize to you about how you have to save Africa, but once you study the details, you can never unlearn
[00:18:27.955 --> 00:18:36.237]  That it's a eugenics kill operation, and of course to control the economic resources of third world places, Africa, Latin America, you name it.
[00:18:36.517 --> 00:18:43.799]  And see, if he just said, hey, there's too many black people, Hispanics, Asians, let's just kill them, I would still be against him.
[00:18:43.979 --> 00:18:45.359]  But I'd be like, well, he's being honest.
[00:18:45.899 --> 00:18:50.260]  But see, they learn because of Hitler that you don't just come right out and say it and wear a uniform.
[00:18:50.620 --> 00:18:51.981]  You go, hey, I got an ice cream cone.
[00:18:52.001 --> 00:18:52.442]  I'm an old man.
[00:18:52.662 --> 00:18:53.663]  Hey, I'm Bono.
[00:18:53.683 --> 00:18:54.544]  You too, baby.
[00:18:54.784 --> 00:19:01.230]  But the thing is, they tell the public to invest their money in this and that they're doing something good and saving lives, but it isn't.
[00:19:01.551 --> 00:19:02.572]  A, it's part of eugenics.
[00:19:02.652 --> 00:19:04.874]  B, the money doesn't even go to that program.
[00:19:04.894 --> 00:19:09.839]  That's what's sick is it's a cover for a eugenics program as they try to turn off development.
[00:19:10.419 --> 00:19:15.243]  To Latin America, Asia, and Africa, that would actually lower their population, like the West.
[00:19:15.284 --> 00:19:18.767]  Once you're industrialized, you have an average of 1.3 children per two parents.
[00:19:19.047 --> 00:19:24.832]  It's just totally cold-blooded, but it's the Royal Commission's policy of 1949 that all this is based on.
[00:19:25.152 --> 00:19:31.418]  State Department memorandum 200, 1979, no, 1973, Henry Kissinger.
[00:19:31.979 --> 00:19:34.241]  All of this is right there.
[00:19:34.301 --> 00:19:36.022]  This is a program of deindustrialization.
[00:19:36.082 --> 00:19:36.643]  Aaron, continue.
[00:19:36.903 --> 00:19:44.987]  Yeah, and similarly, U2's Red campaign also told people they'd be saving HIV victims fighting the AIDS epidemic.
[00:19:45.267 --> 00:19:49.750]  But in reality, they were telling people to buy into Red campaign merchandising.
[00:19:50.110 --> 00:19:56.753]  All the biggest companies from America and the globe, but the money given was only about $18 million.
[00:19:56.833 --> 00:19:59.375]  Really, it was just getting people to buy their products.
[00:19:59.995 --> 00:20:01.316]  Believing they're doing something good.
[00:20:30.495 --> 00:20:34.618]  Come around here, Rob, and show folks the different exhibits.
[00:20:35.078 --> 00:20:37.119]  Jacobson, do you have any comments on how sick this is?
[00:20:37.199 --> 00:20:39.740]  I think it's totally treacherous.
[00:20:39.821 --> 00:20:44.103]  I mean, the fact of the matter is that these people... I mean...
[00:20:46.190 --> 00:20:48.052]  I can't even put into words how evil this is.
[00:20:48.112 --> 00:21:00.002]  I mean, for one thing, what is Bono doing floating around with these globalists on the one hand, and on the other hand, pretending to be some activist for peace and African children and starving this?
[00:21:00.102 --> 00:21:04.967]  And on the other side, he's hanging out with some of the top eugenicists, some of the most
[00:21:06.024 --> 00:21:08.967]  Worst global trash, you know, around.
[00:21:08.987 --> 00:21:16.695]  He says he's saving the world in lectures to all of us about don't take a hot bath, don't go on a vacation, your carbon dioxide plants breathe is evil.
[00:21:16.935 --> 00:21:18.297]  Now tell folks about this.
[00:21:19.038 --> 00:21:19.738]  A little over 1%
[00:21:21.440 --> 00:21:32.849]  So a foundation is under fire for only giving 1% of its funds to charity, and they play it off and explain, well, we're basically promoting the idea of saving people instead of actually giving money to programs.
[00:21:33.150 --> 00:21:35.872]  But then you look at the last paragraph of the article.
[00:21:36.492 --> 00:21:42.097]  One said, it took no money from the public that most of its funds came from the Bill and Melinda Gates Foundation.
[00:21:42.357 --> 00:21:43.698]  Let's turn that phrase around.
[00:21:44.039 --> 00:21:48.042]  They're admitting they're just a front for the Bill and Melinda Gates Foundation.
[00:21:48.442 --> 00:21:54.145]  And he admits he wants carbon taxes that are right at double what's on the West, totally destroying these countries.
[00:21:54.705 --> 00:21:56.446]  And here's one of the Capitrade articles.
[00:21:56.586 --> 00:21:58.807]  Oh, but he's a good guy.
[00:21:58.867 --> 00:22:00.127]  He's teaching us lessons.
[00:22:00.187 --> 00:22:02.028]  Do as I do, not as I say.
[00:22:02.068 --> 00:22:08.711]  All of his lavish spending, all of his carbon, all of his jets, his dozens of houses, but little old ladies are bad.
[00:22:08.811 --> 00:22:09.651]  And show him this one.
[00:22:09.731 --> 00:22:12.893]  Costly red campaign reaps meager $18 million.
[00:22:12.913 --> 00:22:14.533]  And here's just a few of the products.
[00:22:14.573 --> 00:22:15.414]  American Express,
[00:22:15.974 --> 00:22:21.937]  Different types of phones and technologies that they sold to people on the premise they were going to be saving lives in Africa.
[00:22:22.538 --> 00:22:25.800]  And then, that's why it was only $18 million, because it's 1%.
[00:22:26.000 --> 00:22:27.080]  It was all just a gimmick.
[00:22:27.361 --> 00:22:29.782]  Well, to be clear, these are two separate but related charities.
[00:22:29.802 --> 00:22:30.142]  Sure, sure.
[00:22:30.162 --> 00:22:31.403]  He does the same thing on every front.
[00:22:32.335 --> 00:22:33.876]  But that's not all.
[00:22:33.936 --> 00:22:35.997]  We look back at the... Oh, he's Jesus.
[00:22:36.037 --> 00:22:37.358]  Go back to the Jesus article.
[00:22:37.578 --> 00:22:38.459]  This is some of the coverage.
[00:22:38.919 --> 00:22:40.440]  Oh, he's traveling the world.
[00:22:41.101 --> 00:22:42.622]  He's the Jesus of the poor.
[00:22:42.782 --> 00:22:43.703]  Oh my God.
[00:22:43.723 --> 00:22:45.984]  He wants to cut... It's a religion article.
[00:22:46.024 --> 00:22:48.726]  Your religion is Bono and worshiping the globalists.
[00:22:48.986 --> 00:22:49.867]  And carbon tax.
[00:22:49.887 --> 00:22:52.128]  They're going to tax you more for less.
[00:22:52.208 --> 00:22:53.669]  More for your water, more for your oil.
[00:22:53.989 --> 00:22:56.871]  Not to help the earth, but because they want a post-industrial world.
[00:22:56.891 --> 00:22:57.792]  You won't be celebrity.
[00:22:58.092 --> 00:22:59.212]  But, but look at this.
[00:22:59.392 --> 00:23:05.474]  In the first paragraph here it mentions Elevation Partners, which it was widely publicized were part of the... Blackstone.
[00:23:05.754 --> 00:23:08.835]  They're part of the big Facebook IPO that happened last Friday.
