[00:00:01.834 --> 00:00:01.914]  Yeah.
[00:11:26.243 --> 00:11:37.014]  They're putting in these giant telescreens at these 9,000 locations, Walmarts, malls, you name it, saying, don't trust other shoppers, don't trust your neighbors, only trust Big Brother, only trust the government.
[00:11:37.634 --> 00:11:47.280]  Napolitano comes and inserts herself at the Super Bowl, has the TSA running checkpoints with local trained goons actually doing frisk and feeling people up.
[00:11:47.400 --> 00:11:50.062]  We're going in to bondage and now...
[00:11:51.010 --> 00:11:58.076]  In the midst of the accelerating global financial meltdown, the White House announces and says, oh, it's no big deal.
[00:11:58.877 --> 00:12:00.258]  We've had this on the books for years.
[00:12:00.738 --> 00:12:02.340]  Yeah, martial law plans for years.
[00:12:02.980 --> 00:12:07.704]  We're going to start testing the voice of Obama, breaking in on the media.
[00:12:08.590 --> 00:12:13.955]  And they're announcing that Xbox video games and other systems are going to have government announcements that pop up.
[00:12:14.215 --> 00:12:20.721]  Cass Sunstein, the regulations czar, has said that they want pop-ups on websites they don't agree with, with government messages.
[00:12:21.262 --> 00:12:26.687]  Google's already testing this, where it tells you, ooh, look out, going to this site, this information's been proven to be wrong.
[00:12:27.027 --> 00:12:31.051]  The internet kill switch, the cyber security takeover, it's all happening.
[00:12:31.731 --> 00:12:42.778]  They've got new FCC rules where all the alarm clocks and televisions have to have hardwired chips in them so they can fire your television or radio up and make you hear announcements in the middle of the night.
[00:12:43.178 --> 00:12:54.805]  They've also announced in this new press release that, oh, the FCC and the federal government are going to put in free national broadband that we pay for as taxpayers, but it's going to be under our filtered rules.
[00:12:55.799 --> 00:13:00.781]  In the free broadband in Europe at the bus and train stations, guess whose websites are censored?
[00:13:01.161 --> 00:13:03.082]  Infowars.com and prisonpanda.com.
[00:13:03.422 --> 00:13:04.903]  What did Google announce two weeks ago?
[00:13:05.103 --> 00:13:12.866]  That they're going to start censoring and blocking out from their searches content farms like the Drudge Report and Infowars.com.
[00:13:12.887 --> 00:13:15.668]  That is sites that aggregate news and make comments on news.
[00:13:16.388 --> 00:13:20.411]  This is a full spectrum takeover of the media in our country.
[00:13:20.671 --> 00:13:22.472]  This is an attack on free speech.
[00:13:22.532 --> 00:13:33.059]  This is literal government messages on digital billboards, at checkout counters, on your license plate, on your cell phone, on your pop-up video games.
[00:13:33.079 --> 00:13:41.284]  This is the federal government coming in and forcing their messages directly into the media because the population doesn't buy into their propaganda anymore.
[00:13:42.335 --> 00:13:44.216]  There has been a continuity of agenda.
[00:13:44.236 --> 00:13:45.837]  This has been going on for decades.
[00:13:45.857 --> 00:13:46.978]  They've been setting the system up.
[00:13:47.338 --> 00:13:49.380]  But now, they're rolling it out.
[00:13:49.500 --> 00:13:50.741]  And that's the message here.
[00:13:51.141 --> 00:13:52.642]  What does it say about our society?
[00:13:53.322 --> 00:13:54.343]  This is unbelievable.
[00:13:54.603 --> 00:13:56.164]  This is the Fairness Doctrine 2.0.
[00:13:56.484 --> 00:14:04.050]  This is authoritarian censorship by way of government break-ins with announcements.
[00:14:04.270 --> 00:14:05.490]  No country's ever done this.
[00:14:05.811 --> 00:14:06.591]  This is beyond 1984.
[00:14:07.832 --> 00:14:09.193]  And it's really happening.
[00:14:09.873 --> 00:14:11.675]  Do people realize the magnitude of this?
[00:14:12.876 --> 00:14:22.256]  And in America, supposed land of freedom, I'm getting frantic calls from station owners and managers as they're being told to get ready for all this to happen.
[00:14:23.663 --> 00:14:34.534]  In the last few weeks, and going back 8 years ago, and going back 15 years ago, when I get these documents as they put this system in place, the station owners are afraid to speak out.
[00:14:34.854 --> 00:14:37.276]  The station managers are afraid to speak out.
[00:14:37.717 --> 00:14:38.097]  Why?
[00:14:38.978 --> 00:14:39.318]  Why?
[00:14:39.338 --> 00:14:40.900]  We need to say no!
[00:14:41.000 --> 00:14:43.822]  This is a free market, free private property society.
[00:14:44.103 --> 00:14:48.187]  In the name of security, the government is hardwiring everything so they can take it over?
[00:14:49.517 --> 00:14:50.318]  Egypt, anybody?
[00:14:51.078 --> 00:14:52.679]  This is worse than what happened in Egypt.
[00:14:53.420 --> 00:14:54.621]  That's what Mubarak did.
[00:14:55.181 --> 00:14:56.342]  But he didn't have it hardwired.
[00:14:56.362 --> 00:14:58.543]  He physically had the army go take it over.
[00:14:59.364 --> 00:15:02.106]  This is as plain as the nose on my face.
[00:15:02.166 --> 00:15:05.909]  This is brazen, naked, hardcore, scary tyranny.
[00:15:06.309 --> 00:15:11.473]  And when I saw them announce this, even though I knew it was coming for all these years, it shook me to my very core.
[00:15:11.513 --> 00:15:12.533]  And it should shake you.
[00:15:13.254 --> 00:15:17.397]  When they put tyranny in place, they can take the pension funds, the veterans' death benefits.
[00:15:17.437 --> 00:15:18.197]  That's already begun.
[00:15:19.238 --> 00:15:20.880]  They can jack up taxes.
[00:15:20.920 --> 00:15:23.222]  They can shut down newspapers, TV, radio.
[00:15:23.582 --> 00:15:25.584]  The last time this happened was during the Civil War.
[00:15:26.065 --> 00:15:29.808]  Lincoln did similar things, arresting scores of newspaper owners and editors.
[00:15:30.449 --> 00:15:31.109]  This is here.
[00:15:31.910 --> 00:15:33.752]  The globalists have committed so many crimes.
[00:15:33.812 --> 00:15:35.413]  They know they're unpopular with the people.
[00:15:35.694 --> 00:15:37.976]  They know Congress has an 11% approval rating.
[00:15:38.256 --> 00:15:44.022]  And so they are moving with a system to force their propaganda onto all private media in this country.
[00:15:44.980 --> 00:15:52.227]  And it's going to start with little short announcements and it's going to move until huge blocks of programming are openly taken over by the government.
[00:15:52.708 --> 00:15:56.652]  If we don't have free speech in the First Amendment and a free press in this country, we have nothing.
[00:15:57.092 --> 00:16:01.217]  The Internet has been a wonderful tool to enlighten and inform and awaken the masses.
[00:16:01.757 --> 00:16:04.180]  But it's also a double-edged sword created by DARPA.
[00:16:05.393 --> 00:16:10.620]  Electronics, computer chips are so cheap, everything is being wired for the federal takeover.
[00:16:10.700 --> 00:16:11.522]  This is announced.
[00:16:12.122 --> 00:16:12.863]  This is a fact.
[00:16:13.364 --> 00:16:18.732]  We're entering a time when you're not going to be able to access InfoWars.com and other alternative sites.
[00:16:18.752 --> 00:16:20.394]  We're already being blocked all over the world.
[00:16:20.634 --> 00:16:21.976]  They've already got the system in place.
[00:16:22.737 --> 00:16:28.821]  And that's scary enough, but if they send up this trial balloon and we go along with it, they are going to implement the full takeover of the media.
[00:16:29.221 --> 00:16:34.025]  Whether you're liberal, conservative, libertarian, communist, socialist, it doesn't matter.
[00:16:34.405 --> 00:16:37.707]  Atheist, Christian, all media is under attack.
[00:16:37.767 --> 00:16:40.609]  We must come together and resist this.
[00:16:41.510 --> 00:16:43.271]  We must say no to this.
[00:16:43.731 --> 00:16:46.253]  This is a major canary in the coal mine.
[00:16:47.230 --> 00:16:50.211]  This is a full spectrum takeover of the media.
[00:16:50.591 --> 00:16:52.932]  Let's not let them pull that switch.
[00:16:53.292 --> 00:16:54.733]  Get the word out to everybody.
[00:16:55.873 --> 00:16:59.434]  I have been having chills for three hours since this announcement came out.
[00:16:59.875 --> 00:17:01.235]  I knew the hammer was going to drop.
[00:17:02.195 --> 00:17:03.656]  But this is so incredible.
[00:17:04.416 --> 00:17:08.598]  We've got to hang together for the First Amendment, or we're surely going to hang separate.
[00:17:09.258 --> 00:17:09.678]  Thank you.
[00:17:10.298 --> 00:17:11.159]  The rest is up to you.
[00:17:11.199 --> 00:17:11.919]  Please spread the word.
[00:17:17.276 --> 00:17:32.316]  It is now time for radio and TV station owners to stand up to this corruption, to this police state takeover of the First Amendment and private property, and let the system know they are not going to put up with the federal government's takeover of our media system.
[00:17:32.676 --> 00:17:33.838]  Enough is enough!
[00:17:34.321 --> 00:17:37.883]  All right, so that's Alex's detailed breakdown of the emergency alert systems.
[00:17:37.923 --> 00:17:40.645]  But again, this communication takeover could happen any time.
[00:17:40.685 --> 00:17:48.090]  You could be walking around with your cell phone, so that's why DHS will cut in at any time with important messages from your president.
[00:17:48.810 --> 00:17:51.312]  But you could also be driving when an emergency happens.
[00:17:51.352 --> 00:17:55.595]  So we wanted to show you what it would look like in a real emergency situation takeover.
[00:17:55.635 --> 00:17:57.056]  We have some footage of that right now.
[00:17:58.067 --> 00:18:03.432]  Oh, actually it's someone who hijacked one of those signs and demanded to impeach Obama.
[00:18:03.472 --> 00:18:05.514]  Now there's a real emergency issue.
[00:18:05.934 --> 00:18:15.143]  Apparently someone hacked into these traffic signs that display messages, road warnings to travelers in Anchorage sometime last Wednesday night.
[00:18:15.703 --> 00:18:20.089]  And they were not changed in the area until around 6am, 8am the next morning.
[00:18:20.470 --> 00:18:23.414]  And that's a very interesting way to get an emergency message out.
[00:18:23.854 --> 00:18:31.925]  It's just part of the larger effort we've been trying to get people to spread the word about how Obama's become a dictator by using too much executive authority.
[00:18:32.265 --> 00:18:49.129]  And how other presidents who will succeed him, whether it's Romney or Bush III or whatever, will definitely keep using those powers and turn themselves into what we would only now recognize as a dictator if we were still grounded to the Constitution, to an ordinary government by the people.
[00:18:49.169 --> 00:18:51.410]  Because this stuff has gotten out of control.
[00:18:51.770 --> 00:18:59.652]  Now with that said, we've got liberty lovers upholding the First Amendment, Phase 2 of the Stop Obama Dictator Contest entries.
[00:18:59.972 --> 00:19:03.434]  We're going to show you a whole bunch of those entries when we go to break here in a couple minutes.
[00:19:03.795 --> 00:19:04.335]  They're great.
[00:19:04.355 --> 00:19:05.476]  They're going to keep rolling in.
[00:19:05.736 --> 00:19:09.798]  And we've extended the deadline to Friday, July 13th at midnight.
[00:19:10.299 --> 00:19:12.100]  So send your contest entries in.
[00:19:12.160 --> 00:19:13.761]  Contest at Infowars.com.
[00:19:14.061 --> 00:19:14.962]  But don't give up yet.
[00:19:15.022 --> 00:19:17.604]  We want to see the competition get worse and worse.
[00:19:17.684 --> 00:19:20.265]  No, we're not asking anyone to break any laws.
[00:19:20.746 --> 00:19:22.387]  But at the same time, the hour's late.
[00:19:23.007 --> 00:19:24.689]  And we really need to get the word out about this.
[00:19:25.890 --> 00:19:37.023]  Even more incredible, probably should have been our breaking story, 60 days in prison and a $12,000 fine for hosting a Bible study in someone's home?
[00:19:37.944 --> 00:19:39.525]  Well, it happened in Phoenix.
[00:19:39.605 --> 00:19:41.686]  It's also happened across the country, by the way.
[00:19:42.647 --> 00:19:54.074]  Mike Salmon was found guilty of 67 code violations for having 15 to 20 people meet at his house, apparently on a regular basis, to read the Bible and discuss it.
[00:19:54.714 --> 00:19:55.995]  Talk about religious things.
[00:19:56.055 --> 00:20:05.082]  Well, they're acting as if he's running a church without having the proper codes, without having the proper clearances, the proper city official documents.
[00:20:05.542 --> 00:20:10.726]  And yet Congress shall make no law regarding an establishment of religion or the practice thereof.
[00:20:11.026 --> 00:20:19.252]  People have a right to assemble for any reason and somehow there's these code enforcements being implemented on the local, county, and city level.
[00:20:19.633 --> 00:20:20.353]  It's absurd.
[00:20:20.393 --> 00:20:22.655]  The Constitution applies top-down
[00:20:23.075 --> 00:20:33.844]  In terms of the Bill of Rights, yes, there's a separation of powers for the federal government, but the 14th Amendment has been applied to protect those Bill of Rights for everyone, and so it's not a two-way street.
[00:20:33.904 --> 00:20:43.832]  You have a right to freedom of religion, but they've circumvented that right by using code enforcement to shut down what really is a right into some kind of privilege.
[00:20:43.872 --> 00:20:46.894]  They don't care if you watch football games, have 10, 20, 50 people over.
[00:20:48.255 --> 00:20:55.979]  You can even have block parties in many cases, in many official areas, in little cities, but you can't have a backyard Bible study.
[00:20:56.299 --> 00:21:11.186]  They say he just kept doing it, so he's going to jail for two months, and they're seeking two and a half years of jail time because of his obstinance, because of his continuing the whole Bible studies in the face of these grave code violations.
[00:21:11.226 --> 00:21:12.587]  Well, it's all backwards.
[00:21:12.627 --> 00:21:13.387]  These codes
[00:21:13.747 --> 00:21:16.548]  Are really shutting down independence of all kinds.
[00:21:16.588 --> 00:21:20.889]  They're shutting down people for growing gardens, shutting down people trying to get off the grids.
[00:21:21.269 --> 00:21:24.170]  That's in this article by Michael Snyder of the American Dream.
[00:21:24.450 --> 00:21:30.731]  They get into this whole thing of how codes are taking over our way of life and it's really time to reign it in.
[00:21:30.771 --> 00:21:36.812]  If this doesn't hit home, if this isn't one of those first they came for the Christians then they came for everybody, I don't know what is.
[00:21:36.893 --> 00:21:38.173]  I mean it's just over the top.
[00:21:38.233 --> 00:21:42.934]  Now you can't basically read in your own home, not with more than three people they say.
[00:21:43.334 --> 00:21:44.915]  A gathering of more than three people.
[00:21:46.255 --> 00:21:47.735]  It's hard to believe, but there it is.
[00:21:47.976 --> 00:21:48.816]  There it is on page.
[00:21:49.476 --> 00:21:55.398]  Meanwhile, in Maine, Governor LePage has called the IRS a new Gestapo.
[00:21:55.458 --> 00:22:08.742]  He's blasting the health care law and the IRS's role in implementing Obamacare, taxing and collecting funds for those who don't enroll properly, and uses these terrible terms like Gestapo.
[00:22:08.882 --> 00:22:10.363]  You can't talk about Nazis.
[00:22:10.763 --> 00:22:19.305]  You can't talk about how the American system is being degraded and we're becoming more and more of a collectivist society, just as the Nazis were one part and parcel of.
[00:22:19.325 --> 00:22:30.428]  No, you can't say that, says the main Democratic Party chairman, Ben Grant, who said, we've come a long way and we expect a bunch of nonsense from the page, but this is a step too far.
[00:22:30.468 --> 00:22:32.089]  There appears now to be no limit.
[00:22:32.509 --> 00:22:36.391]  To the extreme language he will use to misinform and insult people.
[00:22:36.852 --> 00:22:44.797]  He demands a full apology for daring to invoke the name of Gestapo because they're real victims of the Gestapo.
[00:22:45.057 --> 00:22:50.220]  But let's not stop our own country from slowly fading away and really rapidly fading away
[00:22:50.680 --> 00:22:52.120]  into a similar system.
[00:22:52.460 --> 00:22:55.001]  Well, the Governor, LePage, did not take it lying down.
[00:22:55.061 --> 00:23:06.824]  He was put into office by all the Tea Party people and really has been against this health care thing for a long time, so how dare him speak against it when it's finally backed by the Supreme Court and basically shoved down our throats.
[00:23:06.884 --> 00:23:18.407]  The Governor finished his radio address for outlining ideological opposition to health care law, which he said raises taxes, cuts Medicare for the elderly, gets between patients and doctors, costs trillions of taxpayer dollars,
[00:23:18.667 --> 00:23:18.987]  I don't know.
[00:23:34.893 --> 00:23:37.256]  Oh, but that's extreme, you can't say Gestapo.
[00:23:37.636 --> 00:23:38.157]  Or is it?
[00:23:38.477 --> 00:23:49.070]  It was just last week, it was in the Daily Caller, that the USDA wants to combat, quote, mountain pride, and make sure they enroll more and more people on food stamps.
[00:23:49.110 --> 00:23:51.333]  Yes, they're literally going around to communities
[00:23:51.733 --> 00:24:05.198]  And encouraging people to get on the dole, to sign up for food stamps, explaining to people not already on the system that they need to sign up for food stamps, that they're eligible and that they should get over the pride of thinking they don't want government to support them.
[00:24:05.758 --> 00:24:16.281]  And it's this whole mind shift from you try to live your own life, life, liberty, pursuit of happiness, you're basically free, you have a limited government to fight those external threats, blah, blah, blah, war.
[00:24:16.701 --> 00:24:17.902]  Now it's the government
[00:24:18.522 --> 00:24:20.844]  In 2012, encroaching on all your life.
[00:24:20.884 --> 00:24:34.873]  They demand your health care be taken care of through the IRS system, that you be taxed for it, and that they ration your care, decide when and where you will get certain treatments, and you'll just be on the allopathic Rockefeller health care system anyway.
[00:24:34.893 --> 00:24:36.715]  And you gotta be on food stamps now.
[00:24:36.755 --> 00:24:41.978]  You can't grow your own food, you can't try to make it as your own as a family, even if you don't have that much money.
[00:24:42.058 --> 00:24:43.899]  No, you need to be on food stamps too.
[00:24:44.240 --> 00:24:45.841]  And so they're paying their employees
[00:24:46.161 --> 00:24:52.604]  Through the USDA and the people working with these programs to encourage a greater dependency on food stamps.
[00:24:52.704 --> 00:24:54.845]  What does that tell you about the system we're building?
[00:24:55.345 --> 00:24:56.186]  It's just incredible.
[00:24:56.566 --> 00:25:02.008]  It's, you could call it communism, but it's a larger collectivism and happened under all these dictatorial systems.
[00:25:02.408 --> 00:25:06.410]  And they've really brought it here in America as awful as that is.
[00:25:06.891 --> 00:25:14.174]  Meanwhile, the UN envoy admits international efforts to find a political situation in Syria have failed.
[00:25:14.694 --> 00:25:30.005]  Kofi Annan, the special UN envoy, who used to be the head of the UN and all these other systems, acknowledged in an interview published Saturday that the international community's efforts to find a political solution to the escalating violence in Syria have failed.
[00:25:30.165 --> 00:25:33.227]  So now there's no other choice but basically to initiate a war.
[00:25:33.687 --> 00:25:39.631]  Well, maybe it has a lot to do with the Syrian opposition rejecting the UN's transition deal last week.
[00:25:39.871 --> 00:25:55.280]  You've got the Syria National Council, their spokeswoman, Basma Kotmani, she's the one who attended Bilderberg just back at the beginning of June, the end of May there, and she has rejected as a farce this transition deal saying nothing can be done with
[00:25:55.700 --> 00:25:56.961]  Assad's still in power.
[00:25:57.282 --> 00:26:10.815]  And sure, he's a bad guy, monster, but isn't the system they're using bringing in Al-Qaeda and strong, army takeover countries like one domino after another to get to their central enemies and create a wider war, isn't that more evil?
[00:26:11.175 --> 00:26:20.582]  Isn't it just a see-through farce that is always on the pretext of the wrongs Assad has done, but no one in the West can do anything wrong, even when they bring in those awful people?
[00:26:21.003 --> 00:26:25.947]  It's just a big joke, and here we have another step towards war, very predictably.
[00:26:26.287 --> 00:26:39.317]  They make it appear as if all the diplomatic things have been done, those channels have been exhausted, no one can agree to a deal, this thing just won't work, and so now we have to look at what can be done to intervene, to save lives in Syria.
[00:26:39.697 --> 00:26:43.079]  They care so much about the little people, they just have to get that domino.
[00:26:44.439 --> 00:26:45.420]  I don't know what else to say.
[00:26:45.440 --> 00:26:48.181]  They've got another defection in the Syrian military.
[00:26:48.201 --> 00:26:51.923]  They're trying to say, this is the biggest ever, and this is going to change the tide.
