[00:00:02.847 --> 00:00:03.128]  We're good.
[00:04:05.964 --> 00:04:10.626]  I began to realize that the thing that was common to them all is something called collectivism.
[00:04:11.086 --> 00:04:11.847]  Now that's a word that
[00:04:13.140 --> 00:04:14.300]  It's not very well used.
[00:04:14.360 --> 00:04:19.201]  It's not very entrenched in the vocabulary of most people today.
[00:04:19.642 --> 00:04:23.582]  But I found out that it was a very commonly used word about a century ago.
[00:04:24.183 --> 00:04:28.444]  People wrote a lot about collectivism, and the opposite of that would be individualism.
[00:04:28.484 --> 00:04:37.006]  Those are two words that are sort of abandoned today, but in my view, I think they need to be recaptured and understood and used more.
[00:04:39.312 --> 00:04:46.168]  And I realize that communism and fascism, the so-called opposites, are merely variants of collectivism.
[00:04:46.749 --> 00:04:47.511]  They're the same thing.
[00:04:48.380 --> 00:04:56.462]  They believe that the group is more important than the individual, for example, and the individual must be sacrificed, if necessary, for the greater good of the greater number.
[00:04:57.102 --> 00:05:04.943]  They believe that the state should be all-powerful, and that the people should obey the state for the greater good of the greater number, and all of that sort of thing.
[00:05:06.204 --> 00:05:09.264]  They believe that rights are granted by the state.
[00:05:09.524 --> 00:05:12.445]  They're not part of the human being.
[00:05:13.445 --> 00:05:14.326]  They're not God-given.
[00:05:14.346 --> 00:05:16.988]  They're not entrenched in his body and soul.
[00:05:17.028 --> 00:05:18.630]  They have to be granted by the state.
[00:05:18.970 --> 00:05:25.156]  All of these things, and you look at them one by one, communists and fascists and Nazis and socialists, they all believe that.
[00:05:25.676 --> 00:05:27.658]  So wherein lies the conflict, you see?
[00:05:27.698 --> 00:05:28.999]  And I began to question that.
[00:05:29.620 --> 00:05:31.281]  And I realized that it's partly a trick.
[00:05:32.923 --> 00:05:45.532]  In fact, I think it's a huge trick, it's a great scam, because people even today are thinking that they have to choose between the right or the left, not realizing that no matter which way they go, they've accepted basically the same ideology underneath.
[00:05:46.192 --> 00:05:57.921]  Now it's true that the leaders of these groups, like the Stalins of the world, and the Adolf Hitlers of the world, and the Mao Tse Tung's of the world, and so forth, the leaders of these groups on left and right, will fight each other.
[00:05:58.661 --> 00:06:04.562]  And they will go to war with each other, and there will be tremendous battles, as we saw in World War II, for example.
[00:06:05.803 --> 00:06:06.883]  But what are they fighting over?
[00:06:06.983 --> 00:06:07.583]  Ideology?
[00:06:07.823 --> 00:06:08.323]  Not at all!
[00:06:08.844 --> 00:06:10.344]  Because they agree on ideology.
[00:06:10.764 --> 00:06:13.125]  What they're fighting over is dominance.
[00:06:13.665 --> 00:06:15.245]  Who is going to rule?
[00:06:15.605 --> 00:06:16.625]  That's all they're fighting over.
[00:06:17.146 --> 00:06:26.708]  And once you get that picture, historically, it's not too difficult to see that that's the same thing going on even today, as certainly going on in American politics.
[00:06:27.308 --> 00:06:36.036]  We have the left versus the right sort of embodied today in the Republican Party supposedly on the right and the Democrat Party supposedly on the left.
[00:06:36.616 --> 00:06:37.977]  Now here's a choice, isn't there?
[00:06:38.398 --> 00:06:46.685]  Well why is it if this is such a choice that we go from Republicans to Democrats and then four years or eight years later we go back to Republicans again and we keep doing this.
[00:06:46.725 --> 00:06:52.950]  We've been doing this since World War I. How come the country keeps moving in the same direction all the time?
[00:06:53.331 --> 00:06:54.572]  Deeper and deeper
[00:06:55.112 --> 00:07:03.559]  And deeper into collectivism, regardless of which party is in in favor, because they both believe in collectivism.
[00:07:03.599 --> 00:07:05.781]  They both believe in big government.
[00:07:06.242 --> 00:07:07.383]  Their slogans are different.
[00:07:07.423 --> 00:07:08.504]  Their leaders are different.
[00:07:08.864 --> 00:07:13.107]  But the poor voter out there trying to make sense of all this is he's tricked.
[00:07:13.748 --> 00:07:14.268]  He's stuck.
[00:07:14.969 --> 00:07:15.630]  He's trapped.
[00:07:16.170 --> 00:07:23.936]  And so this is the important thing to, I think, understand that this left-right paradigm is a political ploy.
[00:07:24.537 --> 00:07:26.758]  It works very well for those who know what they're doing.
[00:07:27.419 --> 00:07:34.525]  We find that the Republican Party and the Democrat Party both are pretty much in the hands of a relatively small group of people.
[00:07:35.365 --> 00:07:39.628]  With a membership of about 4,000, it's called the Council on Foreign Relations.
[00:07:40.048 --> 00:07:45.012]  These are the people that are really pulling the strings in both the Republican and the Democrat Party.
[00:07:45.552 --> 00:07:46.813]  And they've even written about it.
[00:07:47.354 --> 00:07:53.478]  There's a fellow by the name of Carol Quigley, who's a former history professor at Georgetown University.
[00:07:54.459 --> 00:07:57.321]  By the way, he was the mentor of William Clinton.
[00:07:58.021 --> 00:07:59.503]  When Clinton was a student there.
[00:07:59.523 --> 00:08:07.951]  And he wrote several books about this group of people and their origins and their roots coming from Europe and England in particular.
[00:08:08.712 --> 00:08:15.298]  And he comes to a very interesting point in one of his books where he says, okay, this is the way the real world is.
[00:08:15.318 --> 00:08:20.303]  He said, how is it that we, collectivists, we elitists, how can we rule the world
[00:08:21.084 --> 00:08:27.372]  When at the same time we want to let the average person think that they're living in a, quote, democracy.
[00:08:27.773 --> 00:08:30.196]  They're living in a system where their vote counts.
[00:08:30.536 --> 00:08:35.823]  They're living in this world in which they feel that they must participate in their own political destiny.
[00:08:36.304 --> 00:08:38.867]  This is a carefully nurtured myth.
[00:08:39.468 --> 00:08:46.533]  That they want to create so people will be content with no matter what happens to them, they'll say, well, I voted for it or I did it.
[00:08:46.733 --> 00:08:48.114]  This government is my government.
[00:08:48.174 --> 00:08:51.236]  No matter how bad it is, it's responsible to me.
[00:08:51.776 --> 00:08:57.960]  And as long as people have that image, then they don't complain so much about how bad it gets because they did it, they think.
[00:08:58.620 --> 00:09:11.068]  So Quigley deals with this question, how do you let people think that they're directing their own political destiny, when at the same time we, the elite, we are the ones who must direct their political destiny without them knowing it.
[00:09:11.108 --> 00:09:11.688]  How do you do that?
[00:09:12.109 --> 00:09:13.830]  And he answers the question brilliantly.
[00:09:13.850 --> 00:09:14.870]  He said, it's very simple.
[00:09:15.391 --> 00:09:23.376]  You've got to have two major political parties, and they'll both have the same major goals, the same basic fundamental principles.
[00:09:24.116 --> 00:09:30.461]  And they'll argue with each other on the surface with slogans and leadership and style and all of that sort of thing.
[00:09:30.481 --> 00:09:33.743]  He said, but we will control them both.
[00:09:35.084 --> 00:09:36.045]  There's the strategy.
[00:09:36.465 --> 00:09:39.367]  There's the whole scam behind this left-right paradigm.
[00:09:39.767 --> 00:09:50.175]  When you understand this history and this reality, you look at it and you say, well, yes, we've got a left wing and a right wing, but they're just opposite wings of the same ugly bird.
[00:09:50.735 --> 00:09:52.977]  And that bird is called collectivism.
[00:09:54.451 --> 00:09:58.475]  So how does that apply to the Tea Party movement that we see today?
[00:09:59.477 --> 00:09:59.937]  There it is.
[00:09:59.977 --> 00:10:01.038]  I mean, that's the blueprint.
[00:10:01.559 --> 00:10:11.990]  The Tea Party movement seems to have been a very genuine, spontaneous movement arising from people who were unhappy
[00:10:12.791 --> 00:10:17.035]  With both the Bush administration and the candidacy of Obama.
[00:10:17.795 --> 00:10:18.916]  They didn't like either one of them.
[00:10:18.956 --> 00:10:30.786]  They were people who understood more or less, maybe not intellectually and historically, that there was collectivism in both parties, but they understood that something wasn't right and they didn't want more of the same.
[00:10:31.326 --> 00:10:32.648]  And so the Tea Party movement
[00:10:33.208 --> 00:10:34.409]  You know, just think about it.
[00:10:34.429 --> 00:10:35.369]  What does that mean?
[00:10:35.429 --> 00:10:53.857]  It goes back to the historical episode where the colonists in Boston dumped the Tea Party into the Boston Bay because it was a protest against the taxes and the restriction of liberties and the Stamp Act and so forth on the part of Great Britain against the colonies.
[00:10:54.178 --> 00:10:58.720]  And so the Tea Party movement really was a rebellion against big government.
[00:10:59.500 --> 00:11:03.761]  No matter what camp it came from, whether it came from the Republicans or the Democrats.
[00:11:04.322 --> 00:11:19.927]  Well, it didn't take long, especially when the Tea Party movement began to gain momentum, and I was privileged to see that because I was invited to participate in some of these early events, and I remember the first event I went to, and maybe they had a couple hundred people,
[00:11:20.667 --> 00:11:24.311]  But they were all, you know, dedicated to the principles that made this country great.
[00:11:24.411 --> 00:11:26.272]  Had nothing to do with Republicans or Democrats.
[00:11:26.573 --> 00:11:28.234]  Had to do with political philosophy.
[00:11:28.935 --> 00:11:33.319]  The concept of limited government and the people being in charge, not the government in charge.
[00:11:33.759 --> 00:11:36.202]  So I saw it start in a small fashion like that.
[00:11:36.662 --> 00:11:41.206]  And then over the next couple of years it grew and grew and grew until finally it was a very large movement.
[00:11:41.707 --> 00:11:43.889]  And at this point the political parties
[00:11:44.449 --> 00:11:48.071]  The leadership of the political parties began to take very careful note of it.
[00:11:48.091 --> 00:11:58.035]  They said, wait a minute, this is something we should be doing, because they're experts at orchestrating movements and letting the people think that it's their movement, you see.
[00:11:58.075 --> 00:12:00.896]  This was a genuine, grassroots, spontaneous movement.
[00:12:00.916 --> 00:12:03.417]  It had nothing to do in the beginning with political parties.
[00:12:04.157 --> 00:12:16.183]  Well, the leadership of the parties couldn't let that be, so they both looked at it very carefully, and the Democrats decided that because of the nature and the slogans and so forth, it didn't fit well.
[00:12:16.503 --> 00:12:17.763]  So they began to attack it.
[00:12:18.244 --> 00:12:20.685]  They began to try and make it look like it was a bunch of
[00:12:21.705 --> 00:12:24.666]  Idiots and wackos and tin hat people and all this sort of thing.
[00:12:25.086 --> 00:12:28.187]  And the Republicans thought, hmm, this is something we can use.
[00:12:28.627 --> 00:12:32.208]  And so they started to go into it as best they could and take it over.
[00:12:32.248 --> 00:12:36.529]  That was their goal to cop it for their for their program.
[00:12:37.149 --> 00:12:40.450]  And so here we are today looking at this process underway.
[00:12:40.830 --> 00:12:45.392]  They're still trying very hard to convert the Tea Party movement into a Republican front.
[00:12:46.292 --> 00:12:57.714]  And I'm sorry to say that they have achieved some success in that direction, primarily because of some very well-known people who are closely aligned with the Republican Party.
[00:12:58.515 --> 00:13:07.297]  We're talking about the candidate, of course, Sarah Palin, who is a Republican from top to bottom, and she represents this right-wing image.
[00:13:07.657 --> 00:13:09.257]  She fills the bill perfectly.
[00:13:09.337 --> 00:13:13.658]  She's this Republican right-wing collectivist.
[00:13:14.478 --> 00:13:25.826]  And she can speak with great fervor and great emotion and great meaning against the extremes of the Democrats, those bad left-wingers.
[00:13:25.886 --> 00:13:27.046]  And she does a good job of it.
[00:13:27.487 --> 00:13:28.768]  And everything she says is true.
[00:13:29.508 --> 00:13:33.631]  But she doesn't speak out against those bad right-wingers, you see, because she's part of that group.
[00:13:33.731 --> 00:13:41.296]  Her mission is not to bring about a restoration of the principles of America, but to get the Republicans back into power.
[00:13:41.336 --> 00:13:42.016]  That's her mission.
[00:13:42.536 --> 00:13:48.140]  And, of course, we have people like Glenn Beck, who have the power of the Fox broadcasting system behind him.
[00:13:48.160 --> 00:13:49.801]  That's tremendous power.
[00:13:50.061 --> 00:13:56.025]  And he's always speaking against those bad left-wing Democrats with great conviction and great fervor and great truth.
[00:13:56.645 --> 00:13:58.146]  Nothing wrong with what he says.
[00:13:58.666 --> 00:14:01.988]  What's wrong is what he doesn't say.
[00:14:02.628 --> 00:14:06.390]  He'll never attack somebody from the Republican Party.
[00:14:06.430 --> 00:14:09.432]  We've got people like Rush Limbaugh, who plays the same role.
[00:14:09.852 --> 00:14:12.093]  He's very good at exposing the Democrats.
[00:14:12.133 --> 00:14:17.196]  He's very good at pointing out the absurdity of the left-wing philosophy.
[00:14:17.556 --> 00:14:21.918]  But he'll never say anything bad about a right-winger or a Republican.
[00:14:21.938 --> 00:14:22.719]  So there you have it.
[00:14:23.019 --> 00:14:25.140]  Of course, on the Democrat side, you've got the same
[00:14:25.660 --> 00:14:26.360]  The same team.
[00:14:26.400 --> 00:14:28.961]  You know, these are the cheerleaders and the players.
[00:14:29.001 --> 00:14:29.802]  They work together.
[00:14:30.322 --> 00:14:32.403]  And the average voter gets caught in the middle of this.
[00:14:32.463 --> 00:14:34.523]  He hasn't any idea what's going on.
[00:14:34.823 --> 00:14:38.105]  He just thinks that the debate is such that he has to choose.
[00:14:38.405 --> 00:14:39.185]  Who are you going to vote for?
[00:14:39.205 --> 00:14:41.546]  Are you going to vote Republican or are you going to vote Democrat?
[00:14:41.986 --> 00:14:47.268]  And so as long as they're in that role, they're like a tennis ball in a tennis match.
[00:14:47.308 --> 00:14:49.809]  They get hit back and forth across the net.
[00:14:50.049 --> 00:14:50.849]  First, they're on the right.
[00:14:51.050 --> 00:14:51.370]  Bing!
[00:14:51.450 --> 00:14:52.350]  Then they're back on the left.
[00:14:52.450 --> 00:14:52.750]  Bing!
[00:14:52.850 --> 00:14:53.630]  Back there on the right.
[00:14:53.671 --> 00:14:54.411]  They're Republican.
[00:14:54.451 --> 00:14:55.111]  They're Democrat.
[00:14:55.491 --> 00:14:57.172]  And the game goes on and on and on.
[00:14:57.712 --> 00:15:05.215]  And although it's possible for the players of that game to win, the tennis ball never wins that game.
[00:15:05.655 --> 00:15:10.577]  So I think it's time for people to stop being tennis balls in this game and just get out of the game completely.
[00:15:12.284 --> 00:15:18.829]  There are certain issues that people on the left and the right in American politics will never discuss.
[00:15:20.410 --> 00:15:24.252]  And the reason they won't discuss them is because they agree mutually.
[00:15:25.313 --> 00:15:33.279]  The Democrats and the Republicans agree on something so they don't want to talk about it in public debate because it reveals the fact that they're basically the same.
[00:15:34.179 --> 00:15:36.081]  They only talk about things in which they disagree.
[00:15:37.442 --> 00:15:39.023]  Turns out that the things in which they agree
[00:15:41.087 --> 00:15:45.089]  The things in which they disagree are relatively minor.
[00:15:46.309 --> 00:15:51.491]  So the things in which they agree are, for example, our foreign policy.
[00:15:52.231 --> 00:16:00.334]  They both agree that the desired goal, eventually, is to move the United States into world government.
[00:16:01.454 --> 00:16:02.815]  Not just any world government,
[00:16:04.244 --> 00:16:07.246]  But a world government based on the model of collectivism.
[00:16:07.527 --> 00:16:10.809]  In other words, big, powerful, centralized world government.
[00:16:11.570 --> 00:16:28.624]  If it were a world government based on the principles of freedom and freedom of choice, freedom of culture, low intervention, if no intervention in the lives of normal human beings, it might be a wonderful thing, but that's not the kind of world government the left and the right have in mind.
[00:16:29.224 --> 00:16:33.708]  They're talking about total world government, with all major decisions being made at the top,
[00:16:34.818 --> 00:16:44.341]  And people at the bottom being essentially living in a feudalist society, just serfs and peasants basically in a high-tech feudalism.
[00:16:45.582 --> 00:16:49.903]  And the left and the right both agree with that goal and so they never discuss it in public debate.
[00:16:51.324 --> 00:16:59.127]  Another thing in which they agree is the dominance of the banking system in our economy and to a large extent in our politics.
[00:17:00.285 --> 00:17:08.690]  They both agree that the banks are supreme, that the banks must be protected, that the banks must be funded, they must be bailed out, they must not be allowed to fail.
[00:17:09.350 --> 00:17:21.738]  When the banks make bad loans to third world countries, or if they make bad loans to large corporations, both the Republicans and the Democrats agree that we must come in with taxpayers' money.
[00:17:22.498 --> 00:17:24.379]  Either tax money or inflation money.
[00:17:24.960 --> 00:17:26.301]  And we must bail out the banks.
[00:17:26.601 --> 00:17:36.407]  And we do that, they both agree, by giving the money to these corporations and giving the money to the third world countries so that they can continue to make interest payments to the banks.
[00:17:37.068 --> 00:17:38.509]  So those are two major issues.
[00:17:38.569 --> 00:17:41.731]  I would say perhaps the largest issues we could possibly face.
[00:17:42.591 --> 00:17:47.435]  And so we find that Republicans and Democrats are in agreement on that.
[00:17:48.075 --> 00:17:56.242]  You might add one third, another third topic if you wish, and that is our role in the Middle East.
[00:17:56.642 --> 00:18:05.149]  Both parties talk alternately about how we've got to end this war in the Middle East, pull our troops home, you know, and all that sort of thing.
[00:18:05.389 --> 00:18:06.230]  But that's just rhetoric.
[00:18:06.270 --> 00:18:08.031]  You notice we go from one party to the other.
[00:18:08.391 --> 00:18:11.834]  The war continues, the war grows, the funding continues.
[00:18:12.194 --> 00:18:16.198]  So there we have three major issues, perhaps the three largest issues of all.
[00:18:16.718 --> 00:18:21.221]  And there's no debate between Republicans and Democrats as to what to do.
[00:18:21.702 --> 00:18:28.547]  Though there may be some debate in rhetoric, they may give speeches, but when it's time to vote in Congress, there is no division between them at all.
[00:18:28.847 --> 00:18:34.691]  And this itself should be the biggest giveaway as to what the reality of politics is today.
[00:18:34.731 --> 00:18:39.575]  If anybody has got their eyes open, they ought to be able to see it just by examining those three issues.
[00:18:40.956 --> 00:19:01.492]  I do believe that when Ron Paul ran for president, and to everyone's amazement, achieved such great support, in spite of the roadblocks that were put in front of him, and in spite of the total disinterest on the part of the major media, so that he was practically unknown to large segments of the people.
[00:19:02.915 --> 00:19:17.019]  Parenthetically, I would say that if the media had given Ron Paul anywhere near the same exposure they gave to the Republican and Democrat, I mean the old-style Republican and Democrat party candidates, I think he probably would have been elected.
[00:19:17.619 --> 00:19:25.922]  But anyway, that was sort of a phenomenal event that somebody who did not have the endorsement of the establishment
[00:19:26.702 --> 00:19:28.804]  And who spoke so clearly on issues.
[00:19:29.705 --> 00:19:46.078]  The very issues that we were talking about, the issues of the war, the issues of the economy, and bailing out the banks, and the Federal Reserve System, and the issue of national sovereignty, these are issues that mainstream Republicans and Democrats don't want to touch, because they agree on that.
[00:19:46.499 --> 00:19:52.404]  Ron Paul disagreed with what the Republican and Democrat Party were doing on that, and so he spoke about it.
[00:19:52.664 --> 00:19:53.204]  And the fact that
[00:19:54.225 --> 00:19:59.528]  In spite of the fact that he was the only one talking about these issues, he got so much support.
[00:20:00.028 --> 00:20:08.652]  Tells me that there is a latent power, there's a latent awareness on the part of the American people just waiting to be tapped.
[00:20:09.352 --> 00:20:14.095]  I think those who are controlling the two-party system are very much afraid of that.
[00:20:14.695 --> 00:20:16.056]  They don't want that to be tapped.
[00:20:16.696 --> 00:20:30.521]  And that's why they are working so hard now to put controls on the Internet, because the message that Ron Paul was delivering was primarily delivered over the Internet, not through the major channels of communication.
[00:20:31.121 --> 00:20:34.562]  So now we see almost daily efforts
[00:20:35.282 --> 00:20:45.064]  On the part of the mainstream political figures to concoct different ways and different reasons and different excuses for putting controls on the Internet.
[00:20:45.404 --> 00:20:50.925]  They're going to license people so that you can't even have a blog, they say, unless you have a license from the government.
[00:20:51.265 --> 00:20:57.386]  They want to put filters on the search engines so that you can't even look up certain words and things like that.
[00:20:57.926 --> 00:21:04.067]  Actually, I think what they're trying to do here in this country is pretty much imitate what they're already doing in China, for example.
[00:21:04.287 --> 00:21:04.367]  Yes.
[00:21:23.050 --> 00:21:24.490]  Be kept open and free.
[00:21:24.510 --> 00:21:32.452]  It bodes very well for us because I think we do have, at last, a chance to get around the mainstream media.
[00:21:33.032 --> 00:21:47.075]  But I think that if the governments of the world, and particularly in our own government, if they're successful in putting legal restrictions on and clamping down on the Internet, I'm afraid that the chances of a
[00:21:50.316 --> 00:22:00.279]  I believe that getting a man in the White House is not as important as it would seem at first.
[00:22:01.319 --> 00:22:10.502]  In fact, I think it's almost counterproductive because as long as we focus on getting a man in the White House, there's the underlying assumption that that's all we need to do.
[00:22:12.577 --> 00:22:13.897]  Americans are of that nature.
[00:22:14.098 --> 00:22:17.359]  They want quick, simple solutions to problems.
[00:22:18.999 --> 00:22:20.400]  They want to know who you're going to vote for.
[00:22:20.420 --> 00:22:21.060]  That's it.
[00:22:21.560 --> 00:22:33.224]  Because they think that they can discharge their responsibility of citizenship by going to the polls every two years and maybe spending 20 minutes and putting a little mark on a piece of paper and walk on and say, OK, I've done my job.
[00:22:33.824 --> 00:22:35.725]  I've defended my country.
[00:22:37.557 --> 00:22:38.477]  Doesn't work that way.
[00:22:39.437 --> 00:22:47.979]  Because by the time you go to the polls, and you put your pencil mark on the paper, or punch the lever, whatever you do, the decisions are already made.
[00:22:48.300 --> 00:22:49.960]  The candidates have already been selected.
[00:22:51.080 --> 00:22:52.340]  And the work goes on there.
[00:22:52.360 --> 00:22:55.601]  It's who selects the candidates that the people vote for.
[00:22:56.381 --> 00:22:58.622]  Who frames the issues that the people vote for.
[00:22:58.782 --> 00:22:59.802]  Voting is nothing.
[00:23:00.562 --> 00:23:02.603]  It's all done before that stage.
[00:23:03.482 --> 00:23:12.069]  So, as long as people think in terms of who we're going to vote for, what man are we going to get into the White House, they're looking in the wrong direction.
[00:23:12.530 --> 00:23:15.192]  They don't realize the scope of the problem.
[00:23:16.533 --> 00:23:20.096]  So, I'm not saying we shouldn't have the right man in the White House.
[00:23:20.116 --> 00:23:21.177]  That could be very important.
[00:23:21.737 --> 00:23:24.460]  What I am saying is that the task is much bigger than that.
[00:23:25.222 --> 00:23:27.104]  People need to become active in politics.
[00:23:27.625 --> 00:23:38.296]  They need to become active in their communities and in disseminating information and helping to create public opinion and awareness on the issues so they would be possible for the right man to be elected.
[00:23:39.637 --> 00:23:44.503]  Right now, you know, Ron Paul probably would have more support
[00:23:45.569 --> 00:23:49.415]  If people understood more about the Federal Reserve System.
[00:23:50.276 --> 00:23:54.643]  When he started to speak about it early in his campaign, most people were saying, huh?
[00:23:54.803 --> 00:23:55.985]  What's all that about?
[00:23:57.182 --> 00:24:21.214]  But because of the Internet, and because of the distribution of so much material on the Federal Reserve System, including my book, which probably played a small part in that, there was a substantial number of people who did understand that, hey, wait a minute, the Federal Reserve System isn't a government agency, it's a cartel, it's a banking cartel, and it's working against the public interest.
[00:24:22.014 --> 00:24:31.517]  When there was enough people that could say that and understand what they were talking about, all of a sudden the momentum began to move toward Ron Paul instead of away from him.
[00:24:32.057 --> 00:24:39.479]  Yes, people still said, I don't know what he's talking about, but more and more people were saying, I do know what he's talking about, and he's right on target.
[00:24:39.819 --> 00:24:41.120]  And you reach a critical mass.
[00:24:42.020 --> 00:24:48.744]  With that, when enough people start saying, yes, yes, he's right, then the others who don't know anything are listening, saying, what are they talking about?
[00:24:49.084 --> 00:24:50.325]  And now they take an interest.
[00:24:50.925 --> 00:25:00.551]  So I think that we're almost at the point now of this tipping point or the critical mass where people do understand the scam behind the Federal Reserve System.
[00:25:01.071 --> 00:25:10.507]  I think if Ron Paul and other candidates would just continue, continue emphasizing this issue alone, I think it could make the difference.
[00:25:10.547 --> 00:25:14.373]  It could be the difference between recapturing the country and not doing so.
[00:25:15.370 --> 00:25:20.211]  Back to the old line political figures in the Republican Party, it is true.
[00:25:20.612 --> 00:25:38.197]  When you compare that with Obama, Obama came to power riding this crest of beautiful rhetoric about change and making a difference and taking America back and all of that sort of thing, and people responded to it emotionally.
[00:25:38.977 --> 00:25:40.058]  That was it.
[00:25:40.078 --> 00:25:42.321]  There was no substance, but it sounded good.
[00:25:42.641 --> 00:25:43.362]  And they were mad.
[00:25:43.742 --> 00:25:46.085]  They were mad at the present regime.
[00:25:46.165 --> 00:25:47.927]  They didn't like the Bush administration.
[00:25:48.147 --> 00:25:48.968]  They were angry.
[00:25:49.008 --> 00:25:53.333]  So anybody that spoke about change, well, that was their man, right?
[00:25:54.013 --> 00:25:54.734]  Okay, here we are.
[00:25:55.575 --> 00:25:58.697]  Another cycle is passing, and people are now mad.
[00:25:59.278 --> 00:26:01.979]  But this time, they're mad at the Obama administration.
[00:26:02.520 --> 00:26:08.264]  So, the same political trick is being played again, but this time on the part of the Republican Party.
[00:26:08.784 --> 00:26:22.593]  The Republican candidates now are issuing great emotional, heartwarming statements about loving their country and restoring the Constitution, taking our country back, bringing about change, reducing government, and so forth.
[00:26:23.053 --> 00:26:25.215]  And you look at who is saying these things.
[00:26:25.695 --> 00:26:34.658]  I mean, people like Newt Gingrich, for example, if you look at his voting career, he voted against the Constitution more often than not throughout his whole political career.
[00:26:35.078 --> 00:26:36.658]  He's great at giving speeches.
[00:26:37.058 --> 00:26:39.299]  He uses all the right trigger words and phrases.
[00:26:39.599 --> 00:26:49.181]  But here's a guy talking about taking back the Constitution when he himself has been one of the great attackers of the Constitution by his votes in Congress.
[00:26:49.762 --> 00:26:54.183]  So it's come to the point where people have to stop listening to the rhetoric.
[00:26:55.063 --> 00:26:59.368]  And start looking at the actual voting record of these people.
[00:26:59.928 --> 00:27:02.951]  I don't care whether it's Republican or Democrat, that's not the issue.
[00:27:04.493 --> 00:27:06.074]  It was Lenin who said it so well.
[00:27:06.655 --> 00:27:12.201]  Lenin said, words are one thing, actions another.
[00:27:13.507 --> 00:27:17.710]  Of course, when Lenin wrote that, what he was telling his followers is that, tell them what they want to hear.
[00:27:18.490 --> 00:27:20.711]  Don't worry about telling a lie.
[00:27:20.771 --> 00:27:22.192]  They want to hear lies, he said.
[00:27:22.592 --> 00:27:23.373]  Words are one thing.
[00:27:23.393 --> 00:27:24.293]  Tell them what they want to hear.
[00:27:24.314 --> 00:27:24.814]  Get elected.
[00:27:24.854 --> 00:27:25.454]  Come to power.
[00:27:25.654 --> 00:27:28.216]  When you're in power, he said, then do what you want to do.
[00:27:28.536 --> 00:27:29.256]  Words are one thing.
[00:27:29.557 --> 00:27:30.277]  Action's another.
[00:27:30.677 --> 00:27:32.679]  So he was advocating lying.
[00:27:33.579 --> 00:27:37.702]  Well, believe me, professional politicians understand this same technique.
[00:27:38.022 --> 00:27:40.044]  They would never come out and advocate it in public.
[00:27:40.084 --> 00:27:41.605]  They'd deny it.
[00:27:41.945 --> 00:27:43.286]  But look at their records.
[00:27:43.787 --> 00:27:44.927]  Don't listen to their words.
