[00:00:04.991 --> 00:00:05.331]  We're good.
[00:03:57.426 --> 00:04:14.013]  This goes back to Edward Bernays, a hundred years ago, saying, look, to make politicians and royalty popular, we'll have Hollywood stars come to banquets and events with them, we'll have music stars, we'll have other people go there, to basically make these elites be seen as celebrities themselves.
[00:04:14.853 --> 00:04:16.174]  You know why America was founded?
[00:04:16.234 --> 00:04:37.741]  Because under the imperial royal system in Europe and England, if you weren't part of the inside group who had basically the patronage of the crown, where they gave you land, houses, jobs, you couldn't even get a license to be a carpenter, a license to be a blacksmith, a license to brew beer, unless their local lords gave you the authorization.
[00:04:38.141 --> 00:04:42.403]  So it wasn't just that you had to pay outrageous taxes, you had to get their permission
[00:04:43.462 --> 00:04:47.385]  to even have a job, to have a profession.
[00:04:48.165 --> 00:04:59.453]  Ladies and gentlemen, that's the essence of globalism, is big mega-corporations, many of which are owned and controlled by the German royal family that runs England and, of course, the Netherlands.
[00:05:00.173 --> 00:05:12.962]  The whole system they've set up and they promote is about this new global corporate system worldwide that, through government power, shuts down their competition and transfers the people's wealth through taxes to the offshore cartels.
[00:05:13.842 --> 00:05:15.263]  These people are parasites.
[00:05:15.483 --> 00:05:16.464]  They're disgusting.
[00:05:16.904 --> 00:05:17.785]  They're filthy.
[00:05:18.385 --> 00:05:25.929]  And if we want to reclaim the spirit of 1776, we should realize how abhorrent monarchy is in all of its forms.
[00:05:26.189 --> 00:05:31.232]  And that includes the UN and the new royalty under the unelected EU.
[00:05:32.333 --> 00:05:39.556]  bureaucratic system where over eighty percent of England's laws, even though they're not part of the EU, are made by EU bureaucrats.
[00:05:40.036 --> 00:05:41.957]  Please, everyone, remember the spirit of 1776.
[00:05:42.317 --> 00:05:46.099]  I know a lot of folks in England are saying they're going to go out and protest it.
[00:05:46.519 --> 00:06:01.306]  First the government said you've got the day off slaves, you don't have to go to work on the big royal wedding coming up next week, and then the Republicans, that's a group that want to get rid of the monarchy in England, said we're going to protest in the streets, and the government said you're not allowed to protest.
[00:06:01.986 --> 00:06:04.269]  Meanwhile, they criticize Syria for banning protest.
[00:06:04.929 --> 00:06:19.686]  So anytime you see some mind-numb zombie talking about how exciting the wedding is or how they watched it, you're watching a bunch of twitly, inbred idiots that can't even dress themselves and have valets, and until just a few decades ago, they try to keep it quiet.
[00:06:19.886 --> 00:06:22.649]  They have people that wipe their butts for them, groom of the stool.
[00:06:23.610 --> 00:06:25.211]  Do you know the history of America?
[00:06:25.452 --> 00:06:32.057]  Do you know it started in resistance to this very usurping German family who aren't even British?
[00:06:32.577 --> 00:06:35.199]  Do you know that most the English hate the royal family?
[00:06:35.460 --> 00:06:40.704]  Do you know they have a secret police system that basically threatens people that talk about getting rid of the monarchy?
[00:06:41.324 --> 00:06:50.372]  Do you know that Princess Diana on record told her butler and others, I made a videotape, saying Prince Charles has threatened me, he's going to kill me in a fake auto accident?
[00:06:50.712 --> 00:06:51.452]  These people are
[00:06:52.453 --> 00:06:54.015]  Absolutely anathema.
[00:06:54.555 --> 00:07:00.261]  And the servile folks that have been raised to worship these people, and all the little old ladies that think it's cute.
[00:07:01.122 --> 00:07:02.243]  Well, that's why we're enslaved.
[00:07:02.263 --> 00:07:03.384]  That's why our country's bankrupt.
[00:07:03.404 --> 00:07:04.786]  That's why we're going to hell in a handbasket.
[00:07:05.146 --> 00:07:07.708]  Because you've forgotten what it is to be an American.
[00:07:07.889 --> 00:07:09.330]  Or perhaps you were never even taught.
[00:07:10.011 --> 00:07:12.113]  But now you're going to learn what it's like to be a subject.
[00:07:12.413 --> 00:07:12.894]  A slave.
[00:07:14.389 --> 00:07:15.490]  What is royalty?
[00:07:16.331 --> 00:07:19.614]  Royalty is Kim Jong-il in North Korea.
[00:07:20.114 --> 00:07:25.179]  His father took over and then gave him power and now he's giving power to his son.
[00:07:25.920 --> 00:07:30.684]  Why don't they just put gold crowns on their heads and dress up with long flowing robes?
[00:07:31.225 --> 00:07:35.408]  Maybe then Americans would celebrate the royal wedding of Kim Jong-il's son.
[00:07:36.189 --> 00:07:39.771]  Oh, but they wear little military uniforms and we know how clownish it is.
[00:07:40.371 --> 00:07:46.914]  But somehow we've been tricked that wearing big gold crowns and flowing robes isn't more ridiculous and stupid?
[00:07:47.414 --> 00:07:54.758]  America has been great because it's not about what race you are or what family pedigree or how murderous your great granddaddy was.
[00:07:54.978 --> 00:07:56.839]  It's about what you individually can do.
[00:07:56.899 --> 00:07:59.280]  It's about what you individually have to offer.
[00:07:59.520 --> 00:08:06.482]  Being an inventor, a trailblazer, an explorer, someone who's brave, an artist, someone who has incredible literature in their soul.
[00:08:07.383 --> 00:08:13.505]  These royal, crony, capitalist, non-free market systems always wage war against the individual.
[00:08:13.785 --> 00:08:15.726]  They always wage war against the productive.
[00:08:16.406 --> 00:08:20.487]  And the British royal family are at the head of pushing world population reduction.
[00:08:20.847 --> 00:08:22.928]  They are at the head of one-child policies.
[00:08:23.208 --> 00:08:25.069]  They are at the head of eugenics.
[00:08:26.388 --> 00:08:30.851]  They taught the Nazis everything they knew about eugenics.
[00:08:30.871 --> 00:08:32.692]  Do you understand this is mainline history?
[00:08:33.313 --> 00:08:38.016]  The King of England had to advocate at the beginning of World War II because he wanted to merge with Hitler?
[00:08:38.876 --> 00:08:42.339]  The British royal family come from a long line of dictators.
[00:08:42.719 --> 00:08:43.619]  They're oppressive.
[00:08:44.120 --> 00:08:45.601]  They're anti-liberty and freedom.
[00:08:46.584 --> 00:08:59.270]  And here it is, all over the British and world news today, the outrage that dictators from oppressive Middle Eastern and African countries are coming, a whole gaggle of them, to the royal wedding.
[00:08:59.310 --> 00:09:00.091]  It's disgusting.
[00:09:00.151 --> 00:09:02.752]  It's a bunch of hereditary gangsters meeting
[00:09:03.352 --> 00:09:09.436]  Laughing at how they've tricked the public to worship their tyranny and think it's cute and funny and fashionable.
[00:09:09.877 --> 00:09:18.442]  So down with the Royals, down with the Sax-Coburg-Gothas and their fake house name Windsor and their New World Order trying to retake North America.
[00:09:18.682 --> 00:09:28.189]  The planet's waking up and the corporate barons, the UN barons, the unelected bureaucracy, the new royalty backed up by the old royalty are going down.
[00:09:28.429 --> 00:09:32.812]  We redeclare the spirit of 1776 against you and your ilk.
[00:09:33.192 --> 00:09:34.032]  You're on notice!
[00:09:35.353 --> 00:09:37.874]  Visit InfoWars.com and PrisonPlanet.com.
[00:09:38.314 --> 00:09:43.456]  When you're on the site you can also tune in 24 hours a day to my daily radio broadcast.
[00:09:43.656 --> 00:09:47.477]  There's also a free iPhone app to listen to the syndicated radio show when and where you want.
[00:09:55.578 --> 00:10:05.181]  My friends, please pay attention to the information I'm about to cover and research the links that we'll post below this video so that you understand none of this is my opinion, it is fact.
[00:10:06.502 --> 00:10:09.623]  This issue is the most important issue going on in the world.
[00:10:09.903 --> 00:10:11.584]  It is scientific tyranny.
[00:10:12.424 --> 00:10:21.307]  I've read literally hundreds of government white papers and documents and books like Ecoscience, where the White House science czar talks about forcibly drugging the water to dumb you down and sterilize you.
[00:10:22.608 --> 00:10:36.388]  But now they're in the New York Times and Time Magazine and everywhere and all the major medical journals promoting not only drugging the water with lithium, which by the way they're already doing, but now they're announcing it, to make you servile.
[00:10:37.045 --> 00:10:42.590]  But now they are admitting that they plan to deploy something I learned about a decade ago.
[00:10:42.810 --> 00:10:45.433]  Hundreds of different vaccines.
[00:10:45.973 --> 00:10:59.066]  They're really biological re-engineering live viruses that they inject into your body and the live viruses go in and attack your brain.
[00:11:00.087 --> 00:11:02.109]  And they claim, oh it's to stop drug addiction.
[00:11:03.595 --> 00:11:09.956]  Those same receptor sites that pick up opiates and nicotine and alcohol pick up your normal endorphins.
[00:11:10.377 --> 00:11:12.297]  It's part of being a normal human being.
[00:11:12.557 --> 00:11:13.857]  Those drugs mimic that.
[00:11:14.137 --> 00:11:19.339]  And the viruses attack those receptor sites and kill them and create dead tissue.
[00:11:19.899 --> 00:11:25.140]  It is a vaccine-induced live virus lobotomy.
[00:11:25.800 --> 00:11:38.674]  Now they're coming out and saying the American people and the people of the world are sick and major medical journals are saying we need to give everybody these shots to make them feel better, to stop having anxiety, to stop being angry.
[00:11:39.557 --> 00:11:53.652]  In other words, to take away your instinct for self-preservation, your will to survive, to make you accept all the bad things that are happening, to turn you into a biological android, a type of zombie.
[00:11:53.733 --> 00:11:55.655]  You cannot make this up!
[00:11:57.193 --> 00:11:59.494]  Please, send this video to everyone you know.
[00:11:59.574 --> 00:12:02.836]  For God's sakes, understand how serious this is.
[00:12:02.856 --> 00:12:07.178]  This is a global, scientific, corporate takeover of life itself.
[00:12:07.598 --> 00:12:13.040]  The globalists aren't just re-engineering corn and wheat and every other major crop and engineering steroids into them.
[00:12:13.641 --> 00:12:14.101]  Suddenly,
[00:12:14.901 --> 00:12:20.382]  All over the news they're promoting lithium and Prozac and other drugs in the water.
[00:12:20.803 --> 00:12:31.565]  Head bioethicist at Cambridge, they're the people that advise and set medical policy for doctors, are announcing they want to force drug you and they're calling it cognitive enhancement.
[00:12:32.245 --> 00:12:37.067]  I've got a CBS news piece where they say that mercury helps your intelligence.
[00:12:37.107 --> 00:12:38.907]  What everyone knows it causes brain damage.
[00:12:39.247 --> 00:12:45.211]  Mercury-containing vaccines may help not harm kids, according to two new studies in the journal Pediatrics.
[00:12:45.832 --> 00:12:50.936]  So when they say cognitive enhancement, they mean cognitive brain damage.
[00:12:51.276 --> 00:12:56.260]  They mean taking your essence, literally your psyche, who you are away.
[00:12:57.020 --> 00:13:01.042]  And they sit up there saying, well, if we put Prozac in the water, it'll cut suicide.
[00:13:01.322 --> 00:13:04.744]  When it's admitted that Prozac on its insert can cause suicide.
[00:13:05.164 --> 00:13:15.489]  I have mainstream news articles that have just come out in the last few days in England, where people have a tenfold increase in convulsions, and they develop epilepsy after the flu shot.
[00:13:16.149 --> 00:13:24.133]  I talked to top scientists who studied the flu shot last year and found bizarre viral RNA in it that deals with the brain.
[00:13:24.733 --> 00:13:33.575]  I've had top brain surgeons on, like Dr. Russell Blaylock, to talk about this, and the government documents that he's read, how this is part of a eugenics population control program.
[00:13:33.975 --> 00:13:34.676]  I mean, here it is!
[00:13:35.456 --> 00:13:36.296]  London Telegraph.
[00:13:36.616 --> 00:13:38.717]  Flu jab linked to fits and under fives.
[00:13:39.757 --> 00:13:47.939]  And it goes on to say they've been told not to give children 110,000 in England under five the shot, because they had convulsions at ten times the regular rate.
[00:13:49.113 --> 00:13:50.753]  Lindsay Lohan isn't what matters.
[00:13:51.694 --> 00:13:53.094]  Mel Gibson isn't what matters.
[00:13:53.954 --> 00:13:55.475]  The depression doesn't even matter.
[00:13:55.535 --> 00:14:00.856]  War with Iran is not even that important, compared to a medical dictatorship.
[00:14:00.976 --> 00:14:12.199]  And under the National Health Service in England, and now National Health Care here in the US, they're slashing regular health care, like cancer surgery, or having a broken leg fixed, and converting it over to psychiatry.
[00:14:12.639 --> 00:14:15.940]  And this biological warfare, or bio-psychiatry,
[00:14:16.380 --> 00:14:26.467]  Where they say, don't worry about drugs anymore for your depression, we're going to give you a shot that alters your brain by viruses literally attacking your brain.
[00:14:26.767 --> 00:14:32.991]  And they're rolling it out in public trials, over a hundred of these vaccines right now.
[00:14:33.311 --> 00:14:35.993]  And they're clearly spiking other vaccines with it.
[00:14:36.513 --> 00:14:44.359]  If you love your children, if you love your family, you've got to realize this is a creeping, scientific, incremental, soft-kill system.
[00:14:44.959 --> 00:14:46.240]  Let's go over some of these articles.
[00:14:47.360 --> 00:14:51.381]  Jab that could put a stop to stress without slowing us down.
[00:14:51.881 --> 00:14:53.682]  And it says they're going to make humans better.
[00:14:54.122 --> 00:14:56.182]  They've re-engineered potatoes and corn.
[00:14:56.843 --> 00:14:58.743]  Why not just re-engineer humans?
[00:14:59.243 --> 00:15:03.964]  And they quote all these major medical journals saying how great it is.
[00:15:04.464 --> 00:15:08.245]  And they say this could change society, the professor said.
[00:15:08.505 --> 00:15:14.727]  And they have a government-funded Stanford team with these neuroprotective viruses.
[00:15:15.447 --> 00:15:25.235]  And this particular vaccine, one of hundreds, is a live herpes virus engineered to only eat certain key brain tissue.
[00:15:26.456 --> 00:15:27.136]  What's wrong?
[00:15:27.196 --> 00:15:28.217]  Nothing, nothing really.
[00:15:28.797 --> 00:15:30.519]  I just feel that I need something stronger.
[00:15:32.191 --> 00:15:35.856]  If you have a problem, don't hesitate to ask for assistance.
[00:15:35.896 --> 00:15:36.556]  Yes, thank you.
[00:15:36.917 --> 00:15:37.918]  I'll be alright.
[00:15:37.978 --> 00:15:39.520]  Call 348... They're not asking you.
[00:15:39.960 --> 00:15:40.942]  They're just rolling it out.
[00:15:41.302 --> 00:15:47.990]  And this isn't like some drug that they give people for a decade that causes hundreds of thousands of women to have deformed children.
[00:15:48.611 --> 00:15:51.974]  This isn't some drug that just makes one person, you know, have a heart attack.
[00:15:52.515 --> 00:15:55.216]  All these other recall drugs, these aren't even drugs.
[00:15:55.316 --> 00:16:04.739]  These are genetically engineered nanotech viruses that go in and turn you into a servile biological android.
[00:16:05.039 --> 00:16:06.220]  Do you understand?
[00:16:06.520 --> 00:16:14.143]  The vaccines that they're rolling out are live virus bioweapons that re-engineer your brain.
[00:16:15.100 --> 00:16:25.024]  You've seen the reports where all over the world, Asia, Africa, Latin America, Central Asia, they give children UN-sanctioned polio shots.
[00:16:25.664 --> 00:16:29.205]  And the children come down with weaponized polio and die.
[00:16:29.445 --> 00:16:32.006]  And the government admits, oh, it was an accident with that vaccine.
[00:16:32.507 --> 00:16:37.389]  People are now waking up to the fact that the vaccines are causing convulsions and brain damage and cancer.
[00:16:37.729 --> 00:16:38.729]  And so what's their answer?
[00:16:38.969 --> 00:16:43.471]  They're coming out and saying, don't worry, instead of a shot, have a banana.
[00:16:44.684 --> 00:16:45.364]  They're coming out.
[00:16:45.484 --> 00:16:49.967]  Nobel laureate scientist defines future vaccines as food.
[00:16:50.387 --> 00:17:01.733]  They're pharmacological crops that grow the live virus, whether it gives you cancer or gives you polio or literally sends viruses in to eat parts of your brain.
[00:17:02.153 --> 00:17:03.214]  It's all being done.
[00:17:03.534 --> 00:17:09.057]  Bill Gates is coming out with a biologically engineered mosquito to forcibly deliver vaccines to you.
[00:17:09.748 --> 00:17:11.390]  There's new drug discovery going on.
[00:17:12.030 --> 00:17:16.495]  Our foundation has backed a vaccine that's going into phase 3 trial that starts in a couple months.
[00:17:17.315 --> 00:17:20.638]  And that should save over two-thirds of lives if it's effective.
[00:17:21.239 --> 00:17:25.643]  And most sickeningly, over and over again they claim, oh it's to make you not depressed anymore.
[00:17:25.763 --> 00:17:26.724]  All of you have problems.
[00:17:26.985 --> 00:17:28.466]  You shouldn't be upset about things.
[00:17:28.526 --> 00:17:32.169]  No, we're meant to get upset at a biological level and say no to this tyranny.
[00:17:33.143 --> 00:17:36.904]  And so they're coming out saying, oh, we're going to re-engineer your brain, cognitive enhancements.
[00:17:37.204 --> 00:17:38.604]  We're going to help you.
[00:17:38.984 --> 00:17:42.805]  The mercury's helping your brain on newscasts all over the country.
[00:17:43.505 --> 00:17:46.066]  Oh, the convulsions are helping you.
[00:17:46.706 --> 00:17:51.587]  Oh, lithium, a toxic metal that they want to put in the water, it's helping you.
[00:17:52.047 --> 00:17:55.008]  You're going to feel much better after all of this is done.
[00:17:55.968 --> 00:17:56.608]  What's wrong?
[00:18:00.213 --> 00:18:01.493]  They're not coming for us.
[00:18:01.654 --> 00:18:03.214]  They're already here.
[00:18:03.554 --> 00:18:04.515]  We're in danger.
[00:18:05.055 --> 00:18:12.298]  Many of you who have a child who seems to be dumbed down and isn't as smart as anybody else in your family and something's wrong with them.
[00:18:12.418 --> 00:18:13.318]  It's the vaccines.
[00:18:13.378 --> 00:18:14.438]  It's the GMO food.
[00:18:14.898 --> 00:18:19.480]  Many of you who had an 18-month-old baby who was healthy and happy, they take that third round of shots.
[00:18:19.500 --> 00:18:22.301]  They have a convulsion that night and they never talk again.
[00:18:22.601 --> 00:18:29.144]  They're turning you into servile minions who will do whatever you're told and who can't get angry and can't resist.
[00:18:29.744 --> 00:18:31.165]  Why do they want lithium in the water?
[00:18:31.305 --> 00:18:32.625]  They admit to make you submit.
[00:18:33.065 --> 00:18:34.826]  What does sodium fluoride in all the studies do?
[00:18:35.186 --> 00:18:36.026]  Make you submit.
[00:18:36.707 --> 00:18:37.987]  And what do these vaccines do?
[00:18:38.227 --> 00:18:39.408]  They make you passive.
[00:18:39.628 --> 00:18:41.188]  They make you unable to get angry.
[00:18:41.648 --> 00:18:45.050]  Anger is a propulsion system to make you stand up for your species.
[00:18:45.490 --> 00:18:51.932]  This is a hostile corporate takeover of the very genetic code of not just the plants and animals, but humanity itself.
[00:18:52.092 --> 00:18:56.254]  It is the most diabolical, covert operation ever seen.
[00:18:57.074 --> 00:19:00.216]  And now these people are out in the open.
[00:19:00.857 --> 00:19:01.577]  It's admitted.
[00:19:01.677 --> 00:19:02.858]  Do you understand?
[00:19:03.018 --> 00:19:03.659]  It's admitted.
[00:19:03.919 --> 00:19:09.102]  They want to make these shots mandatory in public schools to make you servile.
[00:19:09.443 --> 00:19:11.464]  Oh, but you don't want to become addicted to drugs.
[00:19:11.784 --> 00:19:13.145]  What do you think drugs mimic?
[00:19:13.205 --> 00:19:18.409]  They mimic natural chemicals in the brain that stir creativity and anger and
[00:19:18.809 --> 00:19:20.550]  Love and everything else.
[00:19:20.830 --> 00:19:22.391]  It's those key receptors.
[00:19:22.631 --> 00:19:25.673]  They're literally going for the soul of man.
[00:19:25.913 --> 00:19:32.196]  That is in the beautiful, detailed, complex computer that is the human mind.
[00:19:32.496 --> 00:19:34.377]  This is a hack against the human mind.
[00:19:34.717 --> 00:19:36.158]  A hack against the human soul.
[00:19:36.398 --> 00:19:38.019]  And we must stand up and resist it.
[00:19:38.399 --> 00:19:44.124]  They realize there's a worldwide revolt against this technocracy, against dehumanization.
[00:19:44.544 --> 00:19:50.889]  You need to become educated on these facts and join the resistance against this scientific dictatorship.
[00:19:51.269 --> 00:19:55.653]  Now is the time to realize that history is taking place right now.
[00:19:55.973 --> 00:20:01.017]  That we're living in the 21st century and a scientific tyranny has taken over.
[00:20:02.778 --> 00:20:04.800]  If we are successful in defeating these people,
[00:20:06.138 --> 00:20:10.839]  Historians will look back on this time as the greatest covert genocide in history.
[00:20:11.179 --> 00:20:17.161]  They will look back on it as the ultimate example of pure evil and corruption.
[00:20:17.481 --> 00:20:18.501]  This creeping death.
[00:20:19.001 --> 00:20:22.602]  Now I've warned the public, and I will continue to detail what's happening.
[00:20:22.922 --> 00:20:32.625]  In areas where lithium in trace amounts is in the drinking water, there seems to be a lower level of suicidality, and in the Texas counties that we're studying, there's actually a lower crime rate.
[00:20:32.805 --> 00:20:44.049]  And how these enemies come out and talk in their simpering, lisping tones real softly to coax you and advertise all this death and dehumanization as if it's good.
[00:20:44.069 --> 00:20:49.771]  The theory is that very low or trace amounts of lithium enhance connectivity between neurons.
[00:20:50.451 --> 00:20:54.933]  And doing that over the course of a lifetime, a lifetime exposure, makes the brain more healthy.
[00:20:56.809 --> 00:21:03.594]  Now I want to talk to the social engineers whose religion is a control freak system of dehumanization.
[00:21:05.055 --> 00:21:06.156]  You are like cancer.
[00:21:06.256 --> 00:21:08.017]  You're racing through the body politic.
[00:21:08.057 --> 00:21:11.379]  You think you're invincible and you may kill the host.
[00:21:11.460 --> 00:21:14.642]  You may destroy our species, but not without a fight.
[00:21:15.282 --> 00:21:19.365]  You are disgusting, wicked people who love ruling over others.
[00:21:19.926 --> 00:21:22.728]  Everything you do creates death and destruction in its path.
[00:21:23.328 --> 00:21:28.269]  You sold Prozac as a way to stop depression when in your own trials you knew it massively increased suicide.
[00:21:28.869 --> 00:21:35.790]  Now you're telling us how great lithium, a toxic metal, an anti-psychotic is going to be, put in the water mandatory.
[00:21:36.451 --> 00:21:39.711]  We've got the studies, it's already in most of the water supplies, we know you're adding it.
[00:21:40.191 --> 00:21:42.672]  You are sickening, disgusting filth.
[00:21:43.732 --> 00:21:47.673]  And we're going to rally the world population against you and we're going to bring you to justice.
[00:21:48.601 --> 00:21:52.403]  And I pray God that humanity makes it through what you've attempted to do.
[00:21:52.463 --> 00:21:59.467]  How you've saddled up next to us like a spider in the dark and tried to spin your webs of control around us while we were asleep.
[00:22:00.188 --> 00:22:04.390]  But the sleeping giant that is humanity is waking up to who you are and what you are.
[00:22:04.410 --> 00:22:12.295]  And I pray to the creator of the universe and I beg for just the average person out there as well to research just who you are
[00:22:13.095 --> 00:22:18.578]  and how you're involved in a scorched earth takeover of society to secure your ill-gotten gains.
[00:22:19.118 --> 00:22:26.262]  And I want you to know that I'm going to do everything I can to rally free humanity against you and that we are going to defeat you.
[00:22:26.843 --> 00:22:28.484]  But whether we win or not,
[00:22:29.184 --> 00:22:32.685]  Whether you lose or fail, at least we were real humans.
[00:22:32.906 --> 00:22:36.747]  We were good, decent people that saw the truth and we stood up against you.
[00:22:37.227 --> 00:22:42.970]  And no matter what happens in this, you are still degenerate, dehumanizing filth.
[00:22:43.750 --> 00:22:46.671]  You are aberrant, malfunctioning trash.
[00:22:47.091 --> 00:22:51.073]  And you look at everything good and wholesome and tell us that we are malfunctioning.
[00:22:52.150 --> 00:23:02.801]  So I pray that you be defeated, but either way, in this time and space, on this planet, good people stood up against what you are, and did everything they could to help the innocents.
[00:23:03.342 --> 00:23:12.612]  When I look at all the children that you've brain damaged, and all the children dying of cancer, and I look at all the things that you've done to humanity, it makes me want to vomit!
[00:23:13.052 --> 00:23:22.703]  You are doing this because this is only the next wave to first neutralize us so we're calm and sedate and can't resist so you can roll in with the hard kill weapons.
[00:23:23.064 --> 00:23:23.605]  I know that.
[00:23:24.065 --> 00:23:25.226]  And I want to tell you something else.
[00:23:26.087 --> 00:23:32.995]  A lot of you that think that you're part of the winning team, you're going to find out that your masters hate you more than they even hate free humanity.
[00:23:33.556 --> 00:23:42.420]  Because they know that you know where the bodies are buried and they know you're a bunch of wicked control freaks that they need to kill first once they take over or you'll start trying to overthrow them.
[00:23:42.701 --> 00:23:44.061]  They understand your nature.
[00:23:44.441 --> 00:23:49.024]  They use their propaganda to manipulate good men throughout history to serve their evil aims.
[00:23:49.784 --> 00:23:50.725]  So understand this.
[00:23:51.265 --> 00:23:53.087]  You're going to fail one way or another.
[00:23:53.287 --> 00:24:06.118]  You've decided to put your soul on the side of darkness for all eternity for what you're doing to humanity and butchering our DNA and literally mutating the human spirit in your control freak lust for power.
[00:24:06.659 --> 00:24:09.682]  And so all of you, one way or another, will fail.
[00:24:10.222 --> 00:24:13.945]  So all that matters is, in this time and space, I stood up for what's right.
[00:24:14.226 --> 00:24:16.227]  I saw you clearly for what you are.
[00:24:17.128 --> 00:24:20.429]  And I know in my heart there's a very good chance we're gonna beat you.
[00:24:20.649 --> 00:24:23.250]  But that's up to all the people out there watching this.
[00:24:23.730 --> 00:24:25.510]  Do they have the courage to face the facts?
[00:24:25.750 --> 00:24:27.331]  Do they have the courage to take action?
[00:24:28.211 --> 00:24:35.213]  If you feel you are not properly sedated, call 348-844-IMMEDIATELY.
[00:24:35.873 --> 00:24:41.415]  Failure to do so may result in prosecution for criminal drug evasion.
[00:25:07.245 --> 00:25:10.467]  Have you been to InfoWarsShop.com lately?
[00:25:10.928 --> 00:25:15.491]  Express your inner patriot with these brand new InfoWars t-shirts.
[00:25:16.051 --> 00:25:18.813]  Say it loud with the InfoWars Bullhorn shirt.
[00:25:19.274 --> 00:25:22.176]  Or educate the sheeple with the Bill of Rights shirt.
[00:25:22.996 --> 00:25:26.379]  Grope the public's mind with the TSA shirt.
[00:25:27.019 --> 00:25:31.302]  And with this shirt, you can let the dark side know of the Rebel Alliance's power.
[00:25:32.663 --> 00:25:35.805]  All available at InfoWarsShop.com.
[00:25:39.568 --> 00:25:43.211]  For more than six years, I've talked on the air about creating a social network.
[00:25:43.471 --> 00:25:46.113]  PlanetInfoWars.com is in its beta phase.
[00:25:46.393 --> 00:25:47.334]  We're just launching it.
[00:25:47.434 --> 00:25:51.517]  And I want to invite all of you out there to be in on the ground level.
[00:25:51.597 --> 00:26:01.365]  PlanetInfoWars is about people coming together, forming activist organizations, getting involved politically, hunting and fishing, gardening, dating.
[00:26:01.465 --> 00:26:08.571]  This is a place for people who love freedom to meet and to talk and to write and to post information.
[00:26:08.911 --> 00:26:09.952]  And I give you this pledge.
[00:26:10.712 --> 00:26:14.534]  We are not going to spy on you and sell your data to the New World Order.
[00:26:14.574 --> 00:26:16.555]  PlanetInfoWars.com is free.
[00:26:16.755 --> 00:26:19.436]  So people who love freedom can get together.
[00:26:19.717 --> 00:26:22.898]  Connect with people who are awake and know what we're facing.
