[00:00:40.332 --> 00:00:41.233]  Good evening, everyone.
[00:03:03.353 --> 00:03:13.125]  And wouldn't you know it, Obama moved to appeal the decision the very next day and demanded that they reinstate the indefinite detention provisions.
[00:03:13.665 --> 00:03:20.233]  The administration characterized the ruling last month as unconstitutional.
[00:03:21.075 --> 00:03:40.209]  So once again, it feels like we are living in the Twilight Zone, or perhaps George Orwell's 1984, because only in an Orwellian society would a president declare that a judge's block on indefinite detention of US citizens to be considered unconstitutional.
[00:03:40.650 --> 00:03:44.032]  I mean, seriously, is there no end to the madness?
[00:03:44.593 --> 00:03:48.536]  And who were the judges who ruled in Obama's favor, might you ask?
[00:03:49.056 --> 00:03:54.158]  Well, all three of them were appointed to the appeals court by Obama himself.
[00:03:54.379 --> 00:03:54.939]  That's right.
[00:03:55.219 --> 00:04:03.203]  They granted the Obama administration what they call an emergency stay that temporarily blocks last month's ruling.
[00:04:03.583 --> 00:04:08.505]  The team of judges wrote in a three-page order to expedite the appeal.
[00:04:08.945 --> 00:04:14.688]  We consider that the public interest weighs in favor of granting the government's motion for a
[00:04:15.686 --> 00:04:16.366]  For a state.
[00:04:16.807 --> 00:04:28.052]  So according to these traitors of the Republic, it looks like that it's in the public's best interest, according to them, that the government can detain us without questioning, without due process, indefinitely.
[00:04:28.993 --> 00:04:29.773]  Way to go, guys.
[00:04:29.993 --> 00:04:34.015]  I mean, really, this looks like a domestic attack on the American people.
[00:04:34.055 --> 00:04:43.520]  When you look at this law, I mean, it could be used by authorities to forever detain anyone that the federal government considers to be a threat.
[00:04:44.952 --> 00:04:52.719]  You know, people that are in different political groups, protesters, demonstrators, journalists, whistleblowers, you name it.
[00:04:53.380 --> 00:04:58.685]  This will go down in history as the end of due process.
[00:04:59.165 --> 00:05:09.916]  Now, let's switch gears and talk about the latest developments in Syria, because Turkey says its armed forces have fired on targets inside Syria.
[00:05:10.416 --> 00:05:16.658]  This in retaliation over a Syrian mortar attack that they say killed five Turkish civilians.
[00:05:16.958 --> 00:05:19.818]  Apparently a woman and child were among the dead.
[00:05:19.838 --> 00:05:29.401]  A NATO official said the alliance ambassadors were meeting in emergency session today to discuss the situation.
[00:05:30.041 --> 00:05:38.965]  And I think it's important to point out that the UN and the United States, well, they're the ones that basically armed the Syrian rebels to begin with.
[00:05:39.325 --> 00:05:43.247]  Something, of course, the mainstream media has failed to talk about.
[00:05:43.727 --> 00:05:48.909]  Now, the White House has signed off on over 76 million dollars in humanitarian aid.
[00:05:48.929 --> 00:05:49.690]  Uh-huh.
[00:05:50.330 --> 00:05:54.112]  That has gone directly to Syrian opposition forces.
[00:05:54.512 --> 00:06:03.896]  In addition, Obama recently rubber-stamped a separate deal to use taxpayer money to support Syrian rebels with non-lethal aid.
[00:06:04.357 --> 00:06:12.781]  Meanwhile, even the New York Times, well, even they admit that the CIA is helping the rebels on the Turkish border with heavy weaponry.
[00:06:13.321 --> 00:06:15.542]  Yeah, like 14 ground-to-air stinger
[00:06:16.405 --> 00:06:17.786]  Stinger Missiles, for example.
[00:06:47.966 --> 00:06:57.471]  So again, Al-Qaeda forces in Syria fighting hand-in-hand with Syrian rebels backed by the UN, backed by the US, and your tax dollars.
[00:06:57.991 --> 00:07:08.156]  And when some of these Syrian rebels launch an attack against Turkish civilians, well the United States gets angry, NATO gets angry, and they have to have an emergency session.
[00:07:08.596 --> 00:07:10.497]  Even Hillary Clinton is getting upset.
[00:07:10.557 --> 00:07:15.360]  She claims to be very angry, and she has stated that Washington is outraged.
[00:07:15.800 --> 00:07:27.131]  At the Syrian mortar strike on Turkey, a fellow NATO alliance member, and well, she will speak with the Turkey government to discuss what they must do next.
[00:07:28.095 --> 00:07:28.655]  So again, U.S.
[00:07:29.076 --> 00:07:35.361]  Secretary of State Hillary Clinton is outraged by the recent behavior of the U.S.-backed Syrian rebels.
[00:07:35.881 --> 00:07:39.904]  Let me tell you something, you don't want to mess with Hillary Clinton when she's angry.
[00:07:40.324 --> 00:07:51.292]  Because I actually did some research on the internet last night, and I found some angry Hillary Clinton photos, and when she's pissed off, she looks downright scary.
[00:07:52.233 --> 00:07:53.614]  Here's a look what I'm talking about.
[00:07:53.654 --> 00:07:56.057]  Well, she definitely doesn't look very happy right there.
[00:07:57.638 --> 00:07:59.740]  Ooh, that's an angry look.
[00:08:00.221 --> 00:08:01.081]  That'll give you chills.
[00:08:03.063 --> 00:08:06.447]  This one looks like it came straight out of a classic horror movie.
[00:08:07.367 --> 00:08:12.012]  And I think that's through Bill Clinton's eyes right there.
[00:08:12.352 --> 00:08:12.993]  That's what she looks.
[00:08:13.413 --> 00:08:14.554]  That's not angry.
[00:08:14.654 --> 00:08:15.915]  I think she just passed gas.
[00:08:16.136 --> 00:08:17.337]  I think that's what that is.
[00:08:18.326 --> 00:08:20.427]  And, uh, not sure what this one means.
[00:08:20.487 --> 00:08:21.848]  Maybe, uh, an angry kiss?
[00:08:22.168 --> 00:08:22.548]  I don't know.
[00:08:22.568 --> 00:08:23.889]  Hmm.
[00:08:24.189 --> 00:08:24.730]  What's next?
[00:08:25.730 --> 00:08:31.353]  And, uh, I don't know, maybe some of you can mark the YouTube time code, come up with your own caption for that one.
[00:08:31.753 --> 00:08:32.154]  And, oh!
[00:08:32.594 --> 00:08:34.135]  Okay, I've gone too far.
[00:08:34.375 --> 00:08:36.956]  Try to, try to ignore that one.
[00:08:36.976 --> 00:08:37.837]  And, uh...
[00:08:39.577 --> 00:08:40.578]  Oh, this one's my favorite.
[00:08:40.818 --> 00:08:44.721]  Pause this one, Marcos, because this one is crazy.
[00:08:44.741 --> 00:08:55.009]  I mean, this is proof that there is one person capable of looking more angry, more pissed off than even Hillary Clinton, and that's Barack Obama.
[00:08:55.489 --> 00:08:57.891]  I mean, check out Obama's face in this picture.
[00:08:58.331 --> 00:09:00.873]  He looks like he's about to slap Hillary right upside her head.
[00:09:01.914 --> 00:09:02.775]  I wonder what happened.
[00:09:03.703 --> 00:09:04.923]  No doubt some tension there.
[00:09:04.983 --> 00:09:08.084]  They say a picture is worth a thousand words.
[00:09:08.124 --> 00:09:13.025]  In this case, perhaps several thousand page views on YouTube.
[00:09:14.665 --> 00:09:22.746]  Well, it's always fun and it's easy enough to make fun of Hillary Clinton, but in reality this is some serious stuff that we're talking about here.
[00:09:23.206 --> 00:09:32.108]  And now we learn from an article that was recently posted by Paul Joseph Watson that the assault on Syria matches the Brookings Institute
[00:09:32.668 --> 00:09:34.169]  Regime change strategy.
[00:09:34.609 --> 00:09:37.931]  The article featured now at InfoWars.com.
[00:09:38.371 --> 00:10:00.582]  Following today's authorization by Turkey to conduct military attacks inside Syria, a move that is basically a declaration of war, we now learn that the assault on Syria is beginning to match precisely a strategy outlined by the neoconservative Brookings Institution to achieve regime change.
[00:10:01.062 --> 00:10:07.326]  Yeah, the Brookings Institute is widely acknowledged as the most influential think tank in the United States.
[00:10:08.147 --> 00:10:16.212]  And it has outlined a plan to use humanitarian concerns, basically a Trojan horse disguised as an ambulance,
[00:10:17.313 --> 00:10:22.574]  ...as a manufactured justification to conduct military operations in Syria.
[00:10:22.974 --> 00:10:30.536]  And even after Turkey retaliated yesterday, the strikes have continued this morning and today, and well, probably as we speak.
[00:10:31.156 --> 00:10:39.878]  We have now learned that the Turkish Parliament convened to authorize military cross-border operations into Syria.
[00:10:40.738 --> 00:10:42.579]  And this means ground forces.
[00:10:43.039 --> 00:10:44.360]  This means war.
[00:10:45.061 --> 00:10:46.782]  And, you know, this could escalate.
[00:10:46.822 --> 00:10:56.267]  Look, the United States and NATO, they're on Turkey's side, even though they armed, you know, the Syrian rebels who launched the attack against the Turkish civilians.
[00:10:56.567 --> 00:10:58.749]  You know, this has false flag written all over it.
[00:10:59.049 --> 00:11:02.351]  But as we all know, Russia is on Syria's side.
[00:11:02.811 --> 00:11:05.533]  And that has a potential conflict with Russia.
[00:11:05.854 --> 00:11:08.636]  Well, that conflict is all too real.
[00:11:08.916 --> 00:11:10.037]  Let's hope it doesn't happen.
[00:11:10.417 --> 00:11:28.491]  And while Turkey is authorizing and conducting military strikes inside Syria and killing Syrian troops, not to mention having headquartered, trained, funded, and armed militants to carry out terrorist attacks inside Syria, their political leaders are claiming that they are not at war.
[00:11:29.191 --> 00:11:37.314]  It kind of reminds me of that scene from, you know, the movie Mars Attacks, where the aliens are telling everyone, you know, don't run, don't run, we're your friends.
[00:11:37.594 --> 00:11:41.176]  And at the same time, they're bombing everyone and destroying the city.
[00:11:41.396 --> 00:11:42.917]  Yeah, it kind of reminds me of that.
[00:11:42.997 --> 00:11:47.018]  So again, that story is available right now on Infowars.com.
[00:11:47.318 --> 00:11:53.181]  Another interesting related article by Tony Cartalucci, Turkey attempts to trigger war versus Syria.
[00:11:53.601 --> 00:11:53.881]  Also,
[00:11:54.381 --> 00:11:58.403]  Well, worth the read, so turn off your televisions and get informed.
[00:11:58.583 --> 00:12:01.144]  Infowars.com, the website.
[00:12:01.444 --> 00:12:10.528]  And it looks like this may be the final domino to fall in a coordinated effort to take down both Syria and Iran.
[00:12:11.696 --> 00:12:23.360]  I mean, you know, as a wider and far more deadly war is now coming into view as Iran gears up for an attack by either the US or Israel or both at the same time.
[00:12:23.860 --> 00:12:32.903]  And the US and its partners escalate proxy wars inside Iran and Syria and fan the flames of a conflict in northern Africa.
[00:12:33.323 --> 00:12:40.626]  The global elite and their corporate and bankstrap partners are determined to force on Iran the same fate suffered by
[00:12:41.326 --> 00:12:41.707]  Iraq.
[00:12:42.388 --> 00:12:45.972]  And yeah, well, invading Iraq was kind of like...
[00:12:47.208 --> 00:12:49.430]  I don't know, kind of like going to war with Ethiopia.
[00:12:49.450 --> 00:12:52.351]  I mean, basically, Iraq had no army to speak of.
[00:12:52.391 --> 00:12:53.912]  They had no navy.
[00:12:53.952 --> 00:13:01.597]  Their military was completely depleted, especially following Gulf War I and 10 plus years of sanctions.
[00:13:02.238 --> 00:13:03.739]  They were basically defenseless.
[00:13:04.239 --> 00:13:06.861]  But Iran's not going to be a cakewalk.
[00:13:07.101 --> 00:13:09.042]  Iran, that is a different story.
[00:13:09.182 --> 00:13:12.905]  I mean, these guys, you mess with them, these guys are ready to rumble.
[00:13:13.465 --> 00:13:17.829]  They are heavily armed and equipped and determined to defend themselves once provoked.
[00:13:18.569 --> 00:13:22.933]  And, you know, we know Russia and China could very well end up on their side.
[00:13:23.513 --> 00:13:29.939]  After all, Russia, they are completely encircled by the United States right now and they're not too happy about it.
[00:13:30.339 --> 00:13:34.823]  So, we're definitely seeing wars and rumors of war.
[00:13:36.061 --> 00:13:45.047]  Alright, here's an update on the Philadelphia police officer who struck the woman during a public event over this last weekend.
[00:13:45.407 --> 00:13:47.869]  It looks like the officer is going to be fired.
[00:13:48.329 --> 00:13:50.711]  Charges against the woman will be dropped.
[00:13:51.071 --> 00:13:52.212]  Good news indeed.
[00:13:52.352 --> 00:13:55.794]  Finally, a police commissioner with a moral conscience.
[00:13:56.614 --> 00:14:00.517]  Let's take a look at the incident that was captured on video.
[00:14:04.096 --> 00:14:06.757]  The video shows Josie taking a swing at Aida Guzman.
[00:14:06.797 --> 00:14:10.559]  She had sprayed some silly string at officers at the Puerto Rican Day festivities Sunday.
[00:14:10.599 --> 00:14:16.182]  Someone else apparently threw some other liquid, but Josie went to her first, hitting her in the face, dropping her to the ground.
[00:14:16.242 --> 00:14:19.003]  She was taken away in cuffs, charged with disorderly conduct.
[00:14:19.023 --> 00:14:20.644]  That charge has now been dropped.
[00:14:20.684 --> 00:14:21.124]  And Josie?
[00:14:21.564 --> 00:14:24.566]  Well, a fraternal order of police leaders say they will fight his punishment.
[00:14:25.325 --> 00:14:39.868]  Now, Philadelphia Police Commissioner Charles Ramsey, he will take a commissioner's direct action, is what it's called, against Lieutenant Jonathan Josie, that A-hole officer that you just saw hit the woman in that video.
[00:14:40.368 --> 00:14:42.749]  And that means it's effective today.
[00:14:43.029 --> 00:14:50.710]  So, Lieutenant Josie, Josie the Pussycat, will be suspended for 30 days with the intent to dismiss.
[00:14:51.731 --> 00:14:53.591]  Your badge and your gun, please.
[00:14:54.369 --> 00:14:57.491]  Don't let the door hit you in the ass on the way out.
[00:14:58.251 --> 00:15:00.733]  Hey, that's going to do it for the first half of our program.
[00:15:00.753 --> 00:15:11.659]  We're going to take a quick break, but when we come back, our very own Melissa Melton is going to sit down and talk with the author of Behind the Green Mask, UN Agenda 21.
[00:15:12.039 --> 00:15:14.860]  One of our favorite guests on this show, that's Rosa Corey.
[00:15:15.161 --> 00:15:18.142]  That's up next on the Info Wars Nightly News.
[00:15:18.342 --> 00:15:18.983]  So stick around.
[00:15:46.764 --> 00:15:56.690]  Insider billionaire investors like George Soros and John Paulson have recently made massive moves into gold, purchasing what Bloomberg News described as gold hordes.
[00:15:57.091 --> 00:15:59.712]  Soros alone doubled his holdings in a single day.
[00:16:00.052 --> 00:16:02.534]  Russia's Vladimir Putin has doubled down on gold.
[00:16:02.754 --> 00:16:08.056]  Increasing the country's holdings by over 100%, with $1.8 trillion under management.
[00:16:08.256 --> 00:16:16.559]  The bond king, Bill Gross, the world's preeminent bond fund manager at PIMCO, has warned investors of the dangers of QE3 and inflation.
[00:16:16.879 --> 00:16:17.859]  And what's he betting on?
[00:16:18.159 --> 00:16:19.340]  You guessed it, gold.
[00:16:19.800 --> 00:16:22.621]  Friends, this is Alex Jones for MidasResources.com.
[00:16:22.801 --> 00:16:26.282]  For more than 15 years, I have exclusively used Midas Resources.
[00:16:26.442 --> 00:16:26.982]  We're good to go.
[00:16:47.009 --> 00:16:49.610]  Midas already has some of the best deals in the industry.
[00:16:49.670 --> 00:16:54.772]  But if you give them a call and mention the radio special, they will give you a list of the day's super specials.
[00:16:55.212 --> 00:16:59.034]  Midas brokers are standing by to answer all your questions at 800-686-2237.
[00:17:00.395 --> 00:17:07.137]  They also have a lot of informative free literature explaining the opportunities and risk of holding precious metals.
[00:17:07.558 --> 00:17:09.478]  They are ready to answer your questions at 800-686-2237.
[00:17:09.498 --> 00:17:09.838]  Again, that's 800-686-2237.
[00:17:16.181 --> 00:17:19.022]  My friends, Alex Jones here with a very important announcement.
[00:17:19.442 --> 00:17:25.264]  We are launching a new salvo in the InfoWar, because there is a war on for your mind.
[00:17:25.924 --> 00:17:36.246]  You know that the Globalists are trying to get everybody online, and only online, so they can control and surveil information, and also erase books, videos, whatever they want to, en masse.
[00:17:36.967 --> 00:17:42.068]  That's why we're launching our answer to the Internet Kill Switch, InfoWars Magazine.
[00:17:42.508 --> 00:17:44.129]  The first issue, we printed over 90,000 copies.
[00:17:45.529 --> 00:17:45.629]  Yes.
[00:18:02.265 --> 00:18:05.587]  Our society and replace us with robots.
[00:18:05.867 --> 00:18:09.388]  But we don't just stop with the rise of the robots and the end of humanity.
[00:18:09.729 --> 00:18:12.190]  Or, will humanity survive the singularity?
[00:18:12.630 --> 00:18:17.853]  We get into the government buying now 1.6 billion bullets against the American people.
[00:18:18.193 --> 00:18:23.855]  We get into Big Sis' surveillance of this magazine and my website, InfoWars.com.
[00:18:24.316 --> 00:18:28.918]  We cover QE3 and what hyperinflation means to you and your family.
[00:18:29.358 --> 00:18:33.659]  Whatever you do, don't look back later and wish that you would have taken action.
[00:18:34.080 --> 00:18:35.200]  Take action now.
[00:18:35.320 --> 00:18:38.801]  People have never been more ready for this information.
[00:18:38.881 --> 00:18:42.782]  People have never been this hungry, starving for the truth.
[00:18:43.423 --> 00:18:47.564]  And it is contained in the new issue of InfoWars Magazine.
[00:18:48.024 --> 00:18:49.266]  This is a time capsule.
[00:18:49.846 --> 00:18:51.648]  It is so important to get it out to everyone.
[00:18:52.049 --> 00:18:57.976]  If you subscribe now for 12 issues, we will give you the first issue absolutely free.
[00:18:58.036 --> 00:19:01.580]  So that's 13 issues for our 13 colonies.
[00:19:01.981 --> 00:19:04.003]  Part of restoring the spirit of 1776 worldwide.
[00:19:06.101 --> 00:19:13.567]  Again, go to Infowarsstore.com and order 10 packs, up to 100 packs, at cost, and give them out to people in your area.
[00:19:13.847 --> 00:19:16.069]  The response last month was incredible.
[00:19:16.389 --> 00:19:20.712]  People are hungry to actually hold this information in their hands.
[00:19:21.753 --> 00:19:28.038]  You can also subscribe and get 12 issues delivered to your door and get the first inaugural issue free.
[00:19:28.978 --> 00:19:34.463]  I'm Alex Jones, thanking all of you for your support and making our operation a huge success.
[00:19:51.829 --> 00:19:57.153]  Christie Hightower here for PlanetInfoWars.com bringing you a quick update of what's going on on the site.
[00:19:57.473 --> 00:19:59.434]  Now, a side note before we get started.
[00:19:59.895 --> 00:20:08.140]  If you missed the debates last night, I assure you, you didn't miss more than a little sheeple entertainment and I think Big Bird's going to get fired if Romney wins.
[00:20:08.280 --> 00:20:12.784]  But let's start it off with a quote actually from Noam Chomsky because it really applies to this debate here.
[00:20:13.564 --> 00:20:24.531]  Now, if you want to be smart about keeping people passive and obedient, you strictly limit the spectrum of opinion that they're allowed to debate in, but then you allow lively debate.
[00:20:24.591 --> 00:20:25.432]  Now, I paraphrased.
[00:20:25.852 --> 00:20:26.332]  Forgive me.
[00:20:26.392 --> 00:20:29.154]  But, you know, that's exactly what happened last night.
[00:20:29.174 --> 00:20:31.756]  It was strictly, strictly within limits.
[00:20:32.576 --> 00:20:58.455]  So that being said, it actually brings us to our first article from Planet InfoWars, and it's from Planet InfoWars user Patrick, and he actually, it's titled Sleeping Wife, and the title's a little misleading because he actually talks about his personal awakening and his experiences, and then the sleeping wife part is because she's still asleep, and so his struggles, he kind of walks you through what he's had to go through, and you might relate, so go check that article out.
[00:20:58.575 --> 00:20:59.736]  One of the things he explains
[00:21:01.257 --> 00:21:12.342]  Since my awakening, I have gone from trusting to questioning, from liberal to close to conservative, from democrat to libertarian, from anti-gun owner to gun owner.
[00:21:12.843 --> 00:21:14.984]  So, you might have some things in common.
[00:21:15.044 --> 00:21:17.225]  Reach out to him, leave your comments.
[00:21:17.505 --> 00:21:25.969]  Next up, actually, is an article from a bunch of North Carolina people who got together on Planet InfoWars and have written an article.
[00:21:26.049 --> 00:21:28.271]  They actually reached out to our producer here, Rob Dew.
[00:21:29.051 --> 00:21:29.131]  I'm
[00:21:58.951 --> 00:21:59.931]  You should go support them.
[00:22:00.311 --> 00:22:01.212]  And take a look at this.
[00:22:01.612 --> 00:22:02.992]  Their hard work paid off.
[00:22:03.192 --> 00:22:06.633]  They're actually featured on the Infowars.com main page.
[00:22:06.893 --> 00:22:09.254]  So, great job, North Carolina activists.
[00:22:09.734 --> 00:22:25.718]  And lastly, actually, there's user UVAV, and he has done just that as well in a different way, bringing people together for activism, has created this awesome poster, which I took the liberty of coloring in a little bit, but it says, Wake Up, and then
[00:22:26.218 --> 00:22:38.021]  Underneath its little tabs for InfoWars.com, you can go and find this PDF to print off and post at your, you know, local library or signs, you know, places that they'll allow you to post things.
[00:22:38.521 --> 00:22:40.381]  His article is actually named, Wake Up!
[00:22:40.761 --> 00:22:42.762]  Free Poster for InfoWars.
[00:22:43.342 --> 00:22:46.303]  So go check that out, print out that PDF, post it up.
[00:22:46.943 --> 00:22:48.243]  Thank you again, Patriots.
[00:22:48.283 --> 00:22:50.104]  You all are talking and we're listening.
[00:22:50.264 --> 00:22:51.304]  So keep up the great work.
[00:22:58.775 --> 00:23:01.497]  I'm Melissa Melton, back with InfoWars Nightly News.
[00:23:01.577 --> 00:23:08.602]  In just a sec, I'm going to talk to Rosa Corey, author of Behind the Green Mask, UN Agenda 21, available at InfoWarshop.com.
[00:23:09.102 --> 00:23:13.786]  I'm going to talk to her a little bit about some of these sustainable development meetings that I've been attending locally here.
[00:23:14.306 --> 00:23:21.651]  And also, she wants to share with us some successes as we are actually winning the war against this UN global takeover plan.
[00:23:24.605 --> 00:23:25.885]  Hey Rosa, how's it going?
[00:23:25.905 --> 00:23:27.286]  It's great.
[00:23:27.306 --> 00:23:30.006]  Okay, well I wanted to talk to you for a little bit at first.
[00:23:30.086 --> 00:23:34.528]  Just, Agenda 21, it seems like on the surface a lot of people are saying it's just so great.
[00:23:34.568 --> 00:23:36.628]  It's green, it's good for the environment.
[00:23:36.748 --> 00:23:40.489]  I've seen articles where they refer to it as a plan for the betterment of humanity.
[00:23:41.169 --> 00:23:47.311]  But can you tell people how it's actually a form of eco-tyranny that they're basically using to usher in a one-world government?
[00:23:48.154 --> 00:23:49.937]  Yeah, it is actually.
[00:23:50.598 --> 00:23:53.002]  It's a blueprint.
[00:23:53.242 --> 00:23:55.866]  It's the inventory and action plan.
[00:23:57.468 --> 00:24:01.435]  What they're doing is they're inventorying and controlling all
[00:24:02.305 --> 00:24:09.291]  Resources, both natural and human, all means of production, all education and all information in the world.
[00:24:09.651 --> 00:24:11.593]  That's what this plan is really about.
[00:24:11.653 --> 00:24:20.620]  So it has a green mask of environmentalism, but it's really about inventory and control, because you can't control what you don't know you have.
[00:24:20.760 --> 00:24:21.881]  So that's where we're at now.
[00:24:23.328 --> 00:24:23.968]  Exactly.
[00:24:24.008 --> 00:24:33.711]  And as you know, we here at InfoWars, Aaron Dykes and I and other reporters, we've been attending some of these local sustainable development meetings.
[00:24:34.451 --> 00:24:48.536]  And it's one thing to read about it in your book and to read articles about it, but it's another thing entirely to personally witness the manipulation of these planners when they go in and talk to these community people and they tell them, this is your vision for your community.
[00:24:49.286 --> 00:24:53.227]  Yeah, that is the rhetoric, and they are instructed, they're taught.
[00:24:53.267 --> 00:25:06.572]  You know, people get their degrees in organizational management, in the sociology of group think, and this is what's being used by the American Planning Association and your local planners, and you're paying for it.
[00:25:07.112 --> 00:25:09.094]  So, this is not your plan.
[00:25:09.114 --> 00:25:13.859]  This plan is the same plan all across the United States and all across the world.
[00:25:14.219 --> 00:25:29.034]  And every single one of these plans calls for smart growth, moving you into a dense city center and out of the rural areas so that you can be controlled and they can get control of all of the land, water, and natural resources out there.
[00:25:30.040 --> 00:25:51.054]  Oh yeah, at these actual meetings, these are under a HUD grant that kind of merges HUD, DOT, and EPA under Obama's Council for Sustainable Communities, and they're getting like $3.7 million, and we actually got them on camera to admit last time we went that none of that money goes to any actual development of any kind, that it's all for planning.
[00:25:52.125 --> 00:25:53.165]  That's exactly right.
[00:25:53.346 --> 00:25:55.847]  Nothing gets built with these plans.
[00:25:55.867 --> 00:25:58.228]  There was $100 million last year from HUD.
[00:25:58.248 --> 00:26:00.269]  The year before, $96 million.
[00:26:00.289 --> 00:26:02.009]  This year, many millions of dollars.
[00:26:02.169 --> 00:26:04.530]  And these are for planning only.
[00:26:04.851 --> 00:26:14.015]  Then that's, you know, when you go to those meetings and they give you, you know, like a little sandwich and you see all their stuff, that's money that you, your tax dollars are going for that.
[00:26:14.135 --> 00:26:16.916]  And that's all about getting regional governance.
[00:26:17.896 --> 00:26:22.999]  And taking care of getting rid of your power to influence your government.
[00:26:23.760 --> 00:26:34.006]  Yeah, the people at these meetings last time, they were actually really, they were asking us, they're like, where's all this money coming from that's supposed to go towards building all of these, these things that they want to put in place.
[00:26:34.066 --> 00:26:43.191]  They want to put, actually, the last town we went to had about 2,000 people and they were telling people, we need to concentrate smart growth in your town of like 2,000 people.
[00:26:44.676 --> 00:26:45.957]  Yeah, this is typical.
[00:26:46.197 --> 00:26:56.202]  I mean, you'll be out in, you know, nowhere basically, and they'll be like telling you that you have to put high-density development on your one block long street.
[00:26:56.602 --> 00:27:09.288]  You know, so this is really about getting people, what they'll be doing is moving people out of rural and suburban areas into the interim holding cities, and then from there into the higher density mega cities.
[00:27:09.688 --> 00:27:12.149]  And those are, you know, this is what you're seeing now.
[00:27:12.169 --> 00:27:14.350]  This is what these regional plans are about.
[00:27:14.690 --> 00:27:17.471]  It's about erasing jurisdictional boundaries.
[00:27:18.511 --> 00:27:24.513]  Yeah, it seemed like, I mean, all of the questions that I've seen in all of these meetings, they were preset questions.
[00:27:24.553 --> 00:27:27.734]  They were leading with, or they were leading questions with preset answers.
[00:27:28.134 --> 00:27:31.035]  And none of the answers were anything but Agenda 21.
[00:27:32.281 --> 00:27:32.761]  That's right.
[00:27:32.801 --> 00:27:35.882]  You know, they'll say, do you want business as usual?
[00:27:36.062 --> 00:27:37.903]  It's like, oh, you're so bad.
[00:27:37.983 --> 00:27:39.504]  That's where you live right now.
[00:27:39.564 --> 00:27:40.404]  You live in a house.
[00:27:40.764 --> 00:27:41.925]  You live out in the suburbs.
[00:27:41.985 --> 00:27:43.105]  You live in a rural area.
[00:27:43.385 --> 00:27:44.706]  Business as usual.
[00:27:44.806 --> 00:27:45.926]  That's so bad.
[00:27:46.146 --> 00:27:48.567]  But you really want planned future.
[00:27:48.807 --> 00:27:50.268]  And that's what they're giving you.
[00:27:50.628 --> 00:27:51.908]  Your planned future.
[00:27:52.068 --> 00:27:58.871]  You know, living in a basically, like you said, in a basically an apartment the size of a one car garage.
[00:27:59.011 --> 00:28:00.351]  But you're saving the planet.
[00:28:00.451 --> 00:28:01.492]  So that's how they get you.
[00:28:02.028 --> 00:28:13.113]  Yeah, I actually went and did a man on the street and interviewed people and I asked them if they would do it, if it would save the earth and I was surprised to find multiple people that were like, sure, shove me in a closet, I'll do it if it saves the earth.
[00:28:13.193 --> 00:28:14.714]  I mean, it was amazing.
[00:28:15.254 --> 00:28:17.975]  Yeah, let's see, how about if we put you in a jail cell?
[00:28:18.015 --> 00:28:18.695]  How about that?
[00:28:19.015 --> 00:28:26.339]  I mean, basically, I had one woman actually stand in the square and say, everyone should live free in this square.
