[00:00:01.830 --> 00:00:02.970]  We've got it.
[00:09:38.198 --> 00:09:41.280]  A giant crime syndicate right at the head of the New World Order.
[00:09:41.300 --> 00:09:45.482]  It's kind of like the American media outfit.
[00:09:46.738 --> 00:09:58.265]  The tabloid that took photos of the Bush daughters falling down drunk here in Austin, Texas, where I come to you from, they got mailed anthrax and the photographer got, of course, a receipt of it and died when the U.S.
[00:09:58.285 --> 00:10:02.907]  government weaponized, super, super weaponized anthrax was delivered to him.
[00:10:02.967 --> 00:10:06.429]  So, not a healthy move to release those.
[00:10:06.449 --> 00:10:09.671]  In fact, I predict the people involved will be dead within one year.
[00:10:10.152 --> 00:10:12.173]  Just remember I predicted that here.
[00:10:13.113 --> 00:10:15.375]  Continuing here, ladies and gentlemen,
[00:10:16.759 --> 00:10:19.860]  That's just some of the mindless tabloid stuff that's out there.
[00:10:19.920 --> 00:10:29.742]  But, you know, if anybody else was caught naked with women bent over tables, it would be a giant scandal, and it would be, oh, how horrible they are.
[00:10:30.042 --> 00:10:35.004]  Instead, the media is spinning it, oh, just some naked billiards, oh, just, you know, no big deal.
[00:10:35.064 --> 00:10:35.224]  No.
[00:10:35.524 --> 00:10:43.946]  The elites go to Las Vegas to have sex with your daughters, who can't get jobs in an economy anymore outside of the sex trade.
[00:10:44.875 --> 00:10:46.437]  Let's just get that part straight as well.
[00:10:47.017 --> 00:10:49.540]  That's the new trade here in America.
[00:10:50.380 --> 00:10:57.347]  And the only reason the government keeps it illegal in most areas, they don't in Las Vegas, is so they can control it and suck money out of it.
[00:10:58.048 --> 00:11:01.611]  Everybody knows, in every major city, the police department runs the whores.
[00:11:02.554 --> 00:11:05.837]  They've even caught a bunch of the Austin police over the years running the whores around here.
[00:11:06.218 --> 00:11:12.204]  Again, I'm coming to you from Austin, Texas, but anything I talk about happening in my town, you better believe is happening in your town.
[00:11:12.905 --> 00:11:22.735]  All of this tyranny we face is able to take place because the general public thinks it's cool to be uninformed and naive.
[00:11:24.436 --> 00:11:25.938]  That's why we're in this position.
[00:11:29.492 --> 00:11:35.357]  And we need to understand that as the liberty goes out the window, so goes the prosperity.
[00:11:35.457 --> 00:11:40.681]  And as things get worse and worse, we need to understand that getting back to liberty will restore our republic.
[00:11:43.143 --> 00:11:55.653]  Now, I was on Coast to Coast AM for four hours, Friday night, with John B. Wells, who was sitting in for the great George Norrie, coasttocoastam.com, if you want to go through and find the
[00:11:56.980 --> 00:12:00.043]  Subscription podcast of it was particularly powerful.
[00:12:00.083 --> 00:12:01.824]  Fourth hour got picked up by the Examiner.
[00:12:02.305 --> 00:12:03.666]  Coast to Coast AM at its best.
[00:12:03.706 --> 00:12:06.108]  Alex Jones and the Banking Fraud Special.
[00:12:07.268 --> 00:12:12.409]  They had a show called Spank the Banks Saturday where they had five experts on breaking it all down.
[00:12:12.449 --> 00:12:13.269]  That was excellent as well.
[00:12:13.289 --> 00:12:14.870]  That's linked up at Infowars.com.
[00:12:15.110 --> 00:12:21.771]  But the point is, the point is that we went over all the different police state news.
[00:12:22.631 --> 00:12:34.474]  And I actually had one of the producers that was on the night shift there pop in and say, where is that army manual for re-education camps in America?
[00:12:35.333 --> 00:12:36.434]  Because I want to look that up.
[00:12:36.574 --> 00:12:40.177]  And I was like, thank you for wanting to check into what I'm saying.
[00:12:40.638 --> 00:12:42.119]  And thank you for caring.
[00:12:42.139 --> 00:12:53.209]  Because, you know, an average listener out there, average other talk show host listening, hears me talking about army gun confiscation drills all over the country and admitting they're training to confiscate guns.
[00:12:54.498 --> 00:13:05.308]  Or, if I say there's an army document calling for war with the Tea Party and claiming that the military is making preparations to fight the Tea Party, you know what?
[00:13:05.548 --> 00:13:06.489]  I need to back that up.
[00:13:06.509 --> 00:13:08.070]  Of course, I did read the headline.
[00:13:08.090 --> 00:13:09.692]  It was backed up.
[00:13:09.752 --> 00:13:10.853]  We did break the story.
[00:13:11.253 --> 00:13:16.157]  It was in several major national newspapers after we reported it, like the Washington Times.
[00:13:16.217 --> 00:13:20.161]  But I'm glad people hear something like that and get concerned.
[00:13:21.940 --> 00:13:35.489]  Because so many people have such an amazing normalcy bias that they can watch somebody get stabbed, and you see these cases in the news all the time, in front of them on a busy street, and the person falls down and bleeds to death for an hour.
[00:13:36.250 --> 00:13:37.090]  And no one helps them.
[00:13:39.732 --> 00:13:46.557]  And we have a public that's so self-centered, so domesticated, so soft,
[00:13:47.722 --> 00:13:57.347]  So apathetic that they will sit and watch the society collapse because they're so fat, dumb and happy until it affects them.
[00:13:57.727 --> 00:13:59.989]  But then by the time it affects them,
[00:14:01.769 --> 00:14:07.194]  Well, their neighbors are just like they are, so it's not affecting them yet, they're not gonna stand up for you.
[00:14:07.714 --> 00:14:18.203]  And it's a terrible place to be, so isolated, so terribly alone culturally, so atomized politically, exactly as the ruling corrupt monopoly class wanted us to be.
[00:14:20.605 --> 00:14:26.691]  The big mega-elites that seek to shut down free markets and want to operate through combines and monopolies.
[00:14:28.280 --> 00:14:31.583]  And so, in the second hour, I've tried to cover some other news and take calls.
[00:14:31.623 --> 00:14:37.828]  I will spend a segment or two just going over a spectrum of news that we've covered in the last few months.
[00:14:37.968 --> 00:14:43.733]  Leaked Army document outlines plans for re-education camps in America, and I'll give you the Army document.
[00:14:44.874 --> 00:14:49.635]  FM 3-39.40 Interment Resettlement Operations PDF.
[00:14:50.455 --> 00:14:57.057]  I'll get into Army Strategic Shock Report says troops may be needed to quell U.S.
[00:14:57.077 --> 00:14:57.837]  civil unrest.
[00:14:59.037 --> 00:15:02.478]  Army manual outlines plans to kill rioters, demonstrators in America.
[00:15:02.998 --> 00:15:04.758]  Warning shots will not be fired, is a quote.
[00:15:05.778 --> 00:15:06.078]  U.S.
[00:15:06.218 --> 00:15:08.959]  Army to be used against insurrectionist Tea Party.
[00:15:08.979 --> 00:15:10.259]  That's only two weeks old.
[00:15:12.420 --> 00:15:12.820]  We've got
[00:15:14.778 --> 00:15:17.499]  Military training for national gun confiscation.
[00:15:18.840 --> 00:15:22.602]  This is in public documents, and people are like, oh, well, what's the big deal?
[00:15:22.642 --> 00:15:25.203]  Well, they're admitting they're doing this now.
[00:15:26.564 --> 00:15:32.247]  So it means they're getting very close to the engineered implosion when the system will then pose as the saviors and bring all this in.
[00:15:32.807 --> 00:15:38.770]  Also, I was on Coast to Coast AM to talk about veteran declared mentally defective has gun seized.
[00:15:41.260 --> 00:15:47.584]  We've heard about the Brandon Robb case, the Marine Corps sergeant, no criminal record, who mildly criticized the government, thrown in a mental institution.
[00:15:48.184 --> 00:15:49.405]  A judge ordered him released.
[00:15:51.186 --> 00:15:57.810]  But now we're learning of cases all over the country where they're targeting, in a night of a long knives purge, against veterans.
[00:15:57.830 --> 00:15:59.231]  We'll tell you about that as well.
[00:15:59.251 --> 00:15:59.691]  Stay with us.
[00:16:01.533 --> 00:16:07.518]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[00:16:07.678 --> 00:16:10.441]  78% of the Midwest corn belt is in drought conditions.
[00:16:10.641 --> 00:16:15.725]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[00:16:16.026 --> 00:16:20.730]  The cost to feed livestock is forcing farmers and ranchers out of business, blowing up your food prices.
[00:16:20.990 --> 00:16:28.374]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods from eFoods Direct now.
[00:16:28.634 --> 00:16:32.336]  As the price of raw ingredients increases, eFoods will have to raise prices too.
[00:16:32.496 --> 00:16:34.077]  Now is the time to get your supply.
[00:16:34.277 --> 00:16:38.159]  I recently increased my supply from eFoods Direct because we've all known this was coming.
[00:16:38.319 --> 00:16:40.921]  You know about their delicious long-term storable foods.
[00:16:41.201 --> 00:16:43.842]  The fact is, you can eat it any time to save money today.
[00:16:44.002 --> 00:16:48.423]  And because it stores for 25 years, you're locking in today's prices and avoiding the rising food cost.
[00:16:48.543 --> 00:16:49.063]  Don't wait!
[00:16:49.203 --> 00:16:51.063]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex.
[00:16:51.083 --> 00:16:52.644]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[00:16:52.664 --> 00:16:54.204]  You can bet your life on eFoodsDirect.
[00:17:02.153 --> 00:17:08.138]  Alex Jones here with a great way to beat the blackouts, get off the grid, and generate your own supply of electrical power.
[00:17:08.158 --> 00:17:13.422]  Folks, with what's been going on in this country, I don't have to tell you about the power grid and just how vulnerable it is.
[00:17:13.743 --> 00:17:15.524]  That's in the mainstream news every day.
[00:17:15.985 --> 00:17:23.471]  Millions of people have lost their power in the last few weeks because of dangerous storms and killer heat that's pushing the grid beyond its capacity.
[00:17:23.971 --> 00:17:27.395]  I've always said that every family needs to be ready for blackouts.
[00:17:27.775 --> 00:17:31.740]  And if you don't have a backup system in place, I've got a great opportunity for you.
[00:17:32.140 --> 00:17:38.207]  Right now, our good friends at Solutions from Science are offering huge savings on their best-selling Power Hub unit.
[00:17:38.988 --> 00:17:41.631]  In fact, I think it's the best deal I've ever seen them make.
[00:17:42.032 --> 00:17:44.594]  It's literally thousands of dollars in savings.
[00:17:45.135 --> 00:17:48.579]  Remember, these backup systems don't need gas because they're solar-powered.
[00:17:48.859 --> 00:17:51.402]  That means there's no dangerous fumes and no noise.
[00:17:51.903 --> 00:17:56.728]  InfoWars listeners can get all the details at BeatTheBlackouts.com.
[00:17:57.008 --> 00:17:58.670]  That's BeatTheBlackouts.com.
[00:18:02.861 --> 00:18:06.482]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[00:18:06.822 --> 00:18:14.945]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[00:18:15.685 --> 00:18:19.726]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[00:18:20.306 --> 00:18:31.130]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[00:18:31.750 --> 00:18:40.772]  With continued legislation threatening the sale of nanosilver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[00:18:41.272 --> 00:18:46.313]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[00:18:46.694 --> 00:18:53.875]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[00:18:54.175 --> 00:18:56.936]  That's www.silverlungs.com.
[00:19:00.828 --> 00:19:06.092]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:19:06.332 --> 00:19:08.533]  Start purifying your water with ProPure.
[00:19:08.754 --> 00:19:17.680]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure and it's available discounted at InfoWars.com.
[00:19:17.860 --> 00:19:21.042]  Its filters are silver impregnated to prevent bacterial growth.
[00:19:21.302 --> 00:19:22.723]  There's no priming required.
[00:19:22.983 --> 00:19:25.025]  It's NSF 42 certified.
[00:19:25.265 --> 00:19:26.886]  Optional fluoride filters can reduce
[00:19:26.906 --> 00:19:28.027]  Use fluoride up to 95%.
[00:19:28.527 --> 00:19:30.148]  Easy to set up and use.
[00:19:30.348 --> 00:19:31.649]  Doesn't require electricity.
[00:19:31.769 --> 00:19:34.631]  Purify water from lakes, streams, ponds and wells.
[00:19:34.931 --> 00:19:38.113]  This filter system leaves in beneficial minerals, which is key.
[00:19:38.313 --> 00:19:40.095]  Save money by not buying bottled water.
[00:19:40.215 --> 00:19:42.316]  And avoid BPA that leaches from the plastic.
[00:19:42.456 --> 00:19:45.058]  ProPure is the best gravity-fed filter out there.
[00:19:45.198 --> 00:19:46.519]  It's what my family uses.
[00:19:46.779 --> 00:19:49.981]  Infowars.com already has the lowest price on ProPure.
[00:19:50.081 --> 00:19:55.645]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:19:55.885 --> 00:19:58.086]  You can also call to order 888-253-3139.
[00:19:58.146 --> 00:20:03.588]  Coast to Coast.
[00:20:03.968 --> 00:20:05.308]  Direct from Austin.
[00:20:06.009 --> 00:20:09.230]  You're listening to the Alex Jones Broadcasting Network.
[00:20:20.763 --> 00:20:21.846]  We are on the march.
[00:20:22.187 --> 00:20:24.612]  The empire is on the run.
[00:20:25.374 --> 00:20:29.042]  Alex Jones and the GCN Radio Network.
[00:20:32.756 --> 00:20:44.746]  You know, I don't really try to sit here and bash the police, because the police are a manifestation of the government that we have allowed to be in charge of us, illegitimately.
[00:20:45.487 --> 00:20:48.249]  And it's a manifestation of the general rot of the country.
[00:20:48.670 --> 00:20:55.556]  Some police forces are constitutional in nature, very professional, and are a big plus in the community.
[00:20:57.108 --> 00:20:58.509]  Other police forces are not.
[00:20:58.749 --> 00:21:04.791]  The New York police are famously corrupt for hundreds of years and have absolutely turned into a joke.
[00:21:05.431 --> 00:21:14.814]  I've talked to police friends of mine that have been up in New York and asked a police officer for directions and been screamed at, do I look like a freaking phone book?
[00:21:15.854 --> 00:21:23.357]  The reason I brought it up to one of my friends who's a police officer is because that happened to me and I've seen it done to other tourists.
[00:21:24.915 --> 00:21:30.844]  It's no surprise that the nine people shot were all shot by police in New York, and it's not even a big news item.
[00:21:32.316 --> 00:21:34.757]  And you wouldn't see that with other police forces.
[00:21:34.777 --> 00:21:37.859]  You might see one bystander shot, but I mean nine.
[00:21:37.919 --> 00:21:40.461]  The police just started shooting in all directions.
[00:21:40.881 --> 00:21:50.266]  We even have video from several angles of it, where they just start spraying, I guess because it was so exciting to get to shoot at somebody who, by the way, had put the gun in the bag.
[00:21:50.626 --> 00:21:55.129]  People pointed out he's the one with the gun, and they just began spraying people.
[00:21:56.343 --> 00:22:00.085]  And a Fox News reporter saw a woman shot, didn't even help her, you know, walked off.
[00:22:00.585 --> 00:22:01.965]  But people are scared.
[00:22:02.005 --> 00:22:02.806]  I mean, who could blame her?
[00:22:03.146 --> 00:22:11.109]  The point is, I'm not going to talk about that all day, but they're having 30 shootings a day this week in Chicago.
[00:22:13.470 --> 00:22:15.151]  One day alone they had, what, two weeks ago, 35.
[00:22:15.311 --> 00:22:17.552]  I've got the numbers here.
[00:22:17.572 --> 00:22:21.574]  As many as 15 people a day are dying in Chicago with a total gun ban.
[00:22:22.254 --> 00:22:24.255]  Total gun ban in New York.
[00:22:25.265 --> 00:22:40.310]  But they had two shootings there over people fighting over hot dog stands and vendor corners because we're in a depression and people are under stress and it's a dirty hot summer and that's when you're going to have violence.
[00:22:42.731 --> 00:22:47.192]  Now there's a headline just yesterday, seven dead, 24 wounded in Chicago.
[00:22:51.206 --> 00:22:58.732]  Now continuing, ladies and gentlemen, imagine the New York police and they're spinning it like it's no big deal.
[00:22:59.513 --> 00:23:09.060]  That's a great example of government becoming large and then becoming the greatest danger to society.
[00:23:09.841 --> 00:23:19.608]  We have the University of Hawaii study that says 262 million people were killed by government in non-military actions.
[00:23:20.666 --> 00:23:24.930]  Non-military casualties in the 20th century.
[00:23:24.950 --> 00:23:25.930]  262 million.
[00:23:26.251 --> 00:23:27.992]  It's called Demoscide.
[00:23:28.653 --> 00:23:29.693]  Demoscide.
[00:23:30.474 --> 00:23:31.014]  Look it up.
[00:23:31.075 --> 00:23:32.095]  It's a term you should learn.
[00:23:32.336 --> 00:23:37.540]  They've got you all scared, ready to give your rights up, because Bin Laden's so scary, a guy in a dress with a turban.
[00:23:38.260 --> 00:23:38.681]  Okay?
[00:23:39.561 --> 00:23:42.824]  Meanwhile, he openly works for them, and so does al-Qaeda in Libya and Syria.
[00:23:43.124 --> 00:23:47.268]  Meanwhile, government, like Thomas Jefferson warned, is the number one threat.
[00:23:48.194 --> 00:23:51.938]  It was that way 200 years ago in his day, it's that way today.
[00:23:52.919 --> 00:23:55.302]  It's always been that way for anyone that studies history.
[00:23:55.883 --> 00:23:57.845]  And here you have the police.
[00:23:59.967 --> 00:24:04.632]  The same way at Columbine, it actually came out in the news at Columbine, the police shot a bunch of the kids.
[00:24:05.560 --> 00:24:06.861]  That was in the Rocky Mountain News.
[00:24:07.421 --> 00:24:08.522]  It was even in the Denver Post.
[00:24:08.562 --> 00:24:13.186]  I even had the editor of one of those newspapers on at the time, but it never made national news.
[00:24:13.746 --> 00:24:18.670]  And it's just like Prince Harry was really in an orgy, but they spin it and call it naked billiards.
[00:24:19.510 --> 00:24:21.712]  And it's the same thing here.
[00:24:22.012 --> 00:24:29.158]  The cops really shot the nine people, but by the time they're done spinning it, they'll say the other guy did it.
[00:24:29.658 --> 00:24:32.140]  It just shows how they manipulate things.
[00:24:34.358 --> 00:24:44.202]  Okay, let's continue here, because before I get into your calls and give out the number, which I'm going to do right now, I'd like to specifically hear on one of the subjects I've raised.
[00:24:44.242 --> 00:24:48.064]  You can bring up other topics, but, I mean, will you comment on the gun confiscation drills?
[00:24:48.084 --> 00:24:51.085]  Do you want to comment on the system saying they're building up for a collapse?
[00:24:51.365 --> 00:24:52.485]  That's now mainstream news.
[00:24:53.206 --> 00:24:54.666]  When do you think the collapse is coming?
[00:24:54.706 --> 00:24:55.587]  Can it be stopped?
[00:24:56.447 --> 00:24:58.488]  What do you expect government to do during this collapse?
[00:24:59.963 --> 00:25:02.844]  I want to hear from you on any of these issues.
[00:25:02.864 --> 00:25:05.065]  There's a bunch of other ones I haven't even gotten to yet.
[00:25:05.085 --> 00:25:12.129]  In fact, let me just hit this news and then I'll give the number out and go to your phone calls.
[00:25:12.849 --> 00:25:26.696]  If you want to understand why we're going into a culture of corruption, you have to understand we've fully converted now from an economy of producers and entrepreneurs and inventors
[00:25:28.137 --> 00:25:39.062]  To a system where government and select corporations, through regulations and manipulation, are shutting down their competition and forcing you to buy their products.
[00:25:39.602 --> 00:25:44.084]  That's why the insurance companies wrote the health care plan.
[00:25:44.124 --> 00:25:45.604]  That's why Mitt Romney supported it.
[00:25:46.405 --> 00:25:48.726]  That's why he helped write what Obama then created.
[00:25:48.746 --> 00:25:50.186]  Because he's a big hedge fund guy.
[00:25:50.566 --> 00:25:51.987]  This is where the real money's made.
[00:25:53.464 --> 00:26:11.418]  Big corporations are almost completely exempt from property taxes, sales taxes, development taxes, hospital district taxes, telecommunications taxes, because all of their alumni, from the revolving door of corporations, go into government at every level.
[00:26:12.439 --> 00:26:14.421]  Because that's where the real heists are at.
[00:26:15.632 --> 00:26:20.754]  That's why big mega-corporations, every time you turn around, are promoting tax increases.
[00:26:20.814 --> 00:26:24.915]  Google, Microsoft, they're all promoting right now.
[00:26:26.555 --> 00:26:28.336]  This is up at InfoWars.com.
