[00:00:00.964 --> 00:00:01.485]  We've got it.
[00:04:40.366 --> 00:04:41.147]  You will eat it.
[00:04:41.687 --> 00:04:43.789]  But see, that's not, that's not,
[00:04:46.368 --> 00:04:48.875]  Life imitating art, that's art imitating life.
[00:04:49.437 --> 00:04:50.781]  You will drink your Pepsi.
[00:04:51.302 --> 00:04:52.726]  You will become defiled.
[00:04:53.869 --> 00:04:54.330]  Be right back.
[00:04:59.656 --> 00:05:03.879]  This is Alex Jones with five good reasons you should consider buying a solar power generator.
[00:05:04.199 --> 00:05:04.819]  Number one.
[00:05:05.119 --> 00:05:08.261]  New climate legislation could easily double or triple your electric bill.
[00:05:08.542 --> 00:05:09.102]  Number two.
[00:05:09.402 --> 00:05:13.945]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:05:14.285 --> 00:05:14.726]  It's true.
[00:05:15.026 --> 00:05:19.589]  Total government control of electricity in the name of smart grid technology is coming.
[00:05:19.909 --> 00:05:20.449]  Number three.
[00:05:20.729 --> 00:05:24.011]  In some areas of the country, the power grid is dangerously overloaded.
[00:05:24.312 --> 00:05:28.014]  And now, new socialist legislation is only compounding the problem.
[00:05:28.214 --> 00:05:28.774]  Number four.
[00:05:29.014 --> 00:05:31.375]  Dangerous weather is always a threat to local grids.
[00:05:31.775 --> 00:05:35.156]  Every year, thousands of families lose their power from weather-related outages.
[00:05:35.456 --> 00:05:35.997]  Number five.
[00:05:36.237 --> 00:05:40.158]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:05:40.378 --> 00:05:45.159]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:05:45.440 --> 00:05:49.461]  You can get more information at www.mysolarbackup.com.
[00:05:49.621 --> 00:05:51.161]  That's mysolarbackup.com.
[00:05:51.401 --> 00:05:56.003]  Remember, the government doesn't own the sun, so go to mysolarbackup.com, or call 1-866-422-9000.
[00:06:03.811 --> 00:06:07.835]  You are listening to an InfoWars.com Frontline Report.
[00:06:10.378 --> 00:06:14.302]  If you are receiving this transmission, you are the Resistance.
[00:06:21.883 --> 00:06:30.449]  From deep in the heart of FEMA Region 6, Austin, Texas, transmitting worldwide, it's Alex Jones.
[00:06:40.635 --> 00:06:44.178]  We have a very special worldwide broadcast lined up for you today.
[00:06:45.848 --> 00:06:48.090]  Thank you so much for joining us.
[00:06:48.211 --> 00:07:00.444]  It is Sunday, the 20th day of May 2012, and we're going to be here for the next two hours as we are every Sunday, 4 to 6 p.m.
[00:07:01.025 --> 00:07:01.445]  Central.
[00:07:01.986 --> 00:07:03.247]  And then I'm back weekdays, 11 a.m.
[00:07:03.347 --> 00:07:03.567]  to 2 p.m.
[00:07:03.607 --> 00:07:04.568]  Central, 12 noon to 3 p.m.
[00:07:04.689 --> 00:07:04.849]  Eastern.
[00:07:10.785 --> 00:07:23.754]  Now, coming up in about 30 minutes, Dr. Webster Tarbley, who has written two books, including the unauthorized biography of Barack Hussein Obama, is going to be joining us.
[00:07:25.335 --> 00:07:28.077]  Dr. Tarbley is what you'd call a progressive.
[00:07:30.338 --> 00:07:35.301]  But he, day one, said yes, Obama really was, the evidence shows, born in Kenya.
[00:07:36.902 --> 00:07:39.684]  And then we also have Dr. Corsi joining us for 30 minutes in the
[00:07:42.518 --> 00:07:55.866]  Second hour he is of course a famous conservative who helped swift boat John Kerry and he has been documenting and traveling the world to prove it that Barack Obama was born in Kenya.
[00:07:57.287 --> 00:08:12.776]  Now again, I would rather focus on who finances Obama, on Fast and Furious, on all the crimes he's committed, the carbon taxes, shutting down coal power plants, and giving waivers to his friends, government, socialists, health care, 2,000 waivers to major companies.
[00:08:12.816 --> 00:08:14.537]  They don't have to buy it, but you do.
[00:08:14.758 --> 00:08:16.599]  Serious economic espionage.
[00:08:17.279 --> 00:08:20.262]  And discrimination against the American people.
[00:08:21.182 --> 00:08:23.524]  Launching wars without congressional approval.
[00:08:24.105 --> 00:08:25.726]  Saying he's under UN command.
[00:08:26.467 --> 00:08:29.009]  Violating Article 1, Section 9 of the Constitution.
[00:08:29.530 --> 00:08:30.851]  Serving as the first U.S.
[00:08:30.911 --> 00:08:38.097]  President or anyone sitting in the executive as the head of the Security Council.
[00:08:38.157 --> 00:08:38.978]  Totally illegal!
[00:08:40.439 --> 00:08:43.842]  Those are bonafide issues that he should be impeached over.
[00:08:47.210 --> 00:08:51.336]  But if you look at the Barther issue, it's true.
[00:08:51.737 --> 00:08:52.518]  He was not born here.
[00:08:53.159 --> 00:08:55.443]  His name's not even Barack Obama.
[00:08:55.463 --> 00:08:56.384]  It's Barry Sotero.
[00:08:57.325 --> 00:09:01.432]  And I remember reading that four years ago when Tarpley was covering it, and he had the documents, but I...
[00:09:03.228 --> 00:09:04.389]  I had trouble believing it.
[00:09:04.429 --> 00:09:06.271]  And then they said, oh, it's a conspiracy theory.
[00:09:06.291 --> 00:09:08.814]  And then a couple of years ago they went, oh, his name was Barry Sotero.
[00:09:08.854 --> 00:09:09.855]  He did change his name to that.
[00:09:09.875 --> 00:09:11.577]  And he did go to the mosque.
[00:09:11.637 --> 00:09:14.520]  And I'm not saying it's bad to be a Muslim, but he lied about not being a Muslim.
[00:09:14.540 --> 00:09:14.961]  He was.
[00:09:15.021 --> 00:09:16.202]  And he gave up his U.S.
[00:09:16.242 --> 00:09:18.164]  citizenship to become an Indonesian citizen.
[00:09:18.545 --> 00:09:19.386]  He had to at the time.
[00:09:19.406 --> 00:09:20.787]  He is an Indonesian citizen.
[00:09:21.528 --> 00:09:24.109]  And then it turned out that his grandmother did say was born in Kenya.
[00:09:24.329 --> 00:09:25.090]  It's all true!
[00:09:25.110 --> 00:09:31.213]  And I saw the media for years say there's no such thing as a long form certificate.
[00:09:31.353 --> 00:09:32.413]  Here it is.
[00:09:32.913 --> 00:09:42.298]  And I knew from having children and having to get the receipt of the long form and the long form to get a passport, I knew that that was a receipt.
[00:09:43.393 --> 00:09:45.873]  Plus, I washed mine one time and had to get the original.
[00:09:45.913 --> 00:09:49.414]  Before I could do that, I had to get the receipt that you get from the Bureau of Vital Statistics.
[00:09:49.794 --> 00:09:54.595]  So I knew that that wasn't the full birth certificate, and they were talking to the American people like they were dumb.
[00:09:55.575 --> 00:10:03.556]  But that didn't work, because everybody knew, no, there's a receipt that you have a birth certificate, and then there's an actual real copy of the birth certificate.
[00:10:04.257 --> 00:10:09.638]  So then they released the long form, and then it's fake, and got proven across the board it's fake.
[00:10:09.658 --> 00:10:10.938]  I mean, here's just one anomaly.
[00:10:10.978 --> 00:10:11.398]  It had over 50.
[00:10:12.668 --> 00:10:18.569]  It used a fake computer font that looks like typewriter, but all the letters of the similar type were exactly the same.
[00:10:18.989 --> 00:10:25.571]  And with a typewriter, every time it splats down on the ribbon, you push it with different degrees of force each time.
[00:10:25.971 --> 00:10:27.211]  It hits a different area of the ribbon.
[00:10:27.951 --> 00:10:29.192]  It hits a different area of the paper.
[00:10:29.372 --> 00:10:30.832]  Each one is like a snowflake or fingerprint.
[00:10:30.852 --> 00:10:31.212]  It's different.
[00:10:31.812 --> 00:10:34.213]  All the C's, the A's, the T's, everything was identical.
[00:10:34.943 --> 00:10:36.885]  It just looked like a typewriter strike.
[00:10:37.285 --> 00:10:37.706]  It's fake.
[00:10:38.266 --> 00:10:38.487]  Okay?
[00:10:38.667 --> 00:10:40.889]  It's fake.
[00:10:40.909 --> 00:10:40.889]  100%.
[00:10:41.550 --> 00:10:42.010]  It's fake.
[00:10:42.591 --> 00:10:45.534]  Sheriff Arpaio's people look at it, they go, yeah, it's fake.
[00:10:46.775 --> 00:10:48.396]  The Selective Service card is fake.
[00:10:49.457 --> 00:10:52.320]  He's got a fake social security number of a dead woman in Connecticut.
[00:10:52.380 --> 00:10:53.301]  That's been confirmed.
[00:10:54.603 --> 00:10:57.546]  The State Department confirmed his dad wasn't his dad and threw him out of the country.
[00:10:58.705 --> 00:11:02.408]  I mean, this really even freaks me out because you know why, folks?
[00:11:02.788 --> 00:11:04.769]  They can blackmail him with this info.
[00:11:06.170 --> 00:11:08.232]  They can blackmail him with this info.
[00:11:08.712 --> 00:11:16.137]  So we're going to dedicate about half the broadcast today or more to this because it's true.
[00:11:16.758 --> 00:11:18.239]  His name is Barry Sotero.
[00:11:18.499 --> 00:11:19.760]  He's an Indonesian citizen.
[00:11:20.040 --> 00:11:20.980]  That's undebatable.
[00:11:21.841 --> 00:11:23.302]  And there's fake birth certificates.
[00:11:24.163 --> 00:11:25.083]  And why am I raising this?
[00:11:25.143 --> 00:11:25.724]  Oh, I forgot.
[00:11:25.744 --> 00:11:27.145]  I was just giving you the back story.
[00:11:28.012 --> 00:11:30.033]  As you know, on Thursday, it came out.
[00:11:31.914 --> 00:11:34.075]  And within one hour, the White House responded.
[00:11:36.456 --> 00:11:37.717]  Within one hour.
[00:11:40.118 --> 00:11:42.540]  Breitbart group dug through it.
[00:11:43.440 --> 00:11:47.482]  They don't want to get Breitbarted, so they said, no, we're not saying this means he was born in Kenya.
[00:11:47.502 --> 00:11:48.683]  Don't kill us, don't kill us.
[00:11:48.703 --> 00:11:49.643]  They had a preface with that.
[00:11:50.104 --> 00:11:52.325]  Don't kill us, don't Arkansasite us, don't Breitbart us.
[00:11:53.985 --> 00:11:54.906]  You know how we know they killed him?
[00:11:54.986 --> 00:11:58.269]  Within an hour and a half, hour and 45 minutes, they announced it was a heart attack, heart attack.
[00:12:01.292 --> 00:12:02.253]  And then the coroner died.
[00:12:02.673 --> 00:12:03.534]  But sad issue.
[00:12:03.554 --> 00:12:09.440]  The point is, is they're like, don't suicide us, but his literary agent, his agent,
[00:12:10.327 --> 00:12:24.318]  For 16 years, 9 months, we've looked at the actual numbers, in hundreds of publications, hundreds, including Harvard Law Review, said Obama was born in Kenya, then lived in Indonesia, then Hawaii.
[00:12:25.879 --> 00:12:28.201]  You're like, well why is there the birth announcement in the newspaper?
[00:12:28.701 --> 00:12:32.624]  If your mother and your grandmother are CIA, which has now been confirmed.
[00:12:33.184 --> 00:12:33.885]  Absolute fact.
[00:12:37.171 --> 00:12:40.914]  And you're born overseas, you want him to have that birthright.
[00:12:40.954 --> 00:12:43.896]  Extremely valuous, even today, but especially then.
[00:12:43.976 --> 00:12:45.617]  So you put a fake birth announcement in.
[00:12:46.158 --> 00:12:47.298]  That's the oldest trick in the book.
[00:12:49.220 --> 00:12:50.321]  But he was born in Kenya.
[00:12:51.101 --> 00:13:00.488]  And Dr. Corsi, of course, went over to Kenya a couple years ago and got arrested and put on house arrest for a day until he could get put back on an aircraft.
[00:13:01.314 --> 00:13:07.960]  And then we later learn, this is in Corsi's new book, Where's the Bar Certificate?, I should add, available at Infowars.com, and...
[00:13:09.858 --> 00:13:11.979]  On there, he has the copies.
[00:13:12.059 --> 00:13:13.339]  This has been confirmed by the White House.
[00:13:13.419 --> 00:13:18.000]  Bush, when Hillary was saying Obama was born in Kenya, when they were running against each other, that's where this all came from.
[00:13:18.900 --> 00:13:20.921]  Because, of course, the Clintons have all the FBI files on people.
[00:13:20.941 --> 00:13:21.981]  They're still running Washington.
[00:13:22.001 --> 00:13:24.202]  It's like their third administration right now under Obama.
[00:13:24.862 --> 00:13:26.462]  It wasn't just because she's nasty and mean.
[00:13:26.502 --> 00:13:28.303]  It's because she knew that was true.
[00:13:28.463 --> 00:13:30.524]  So she had her surrogates release that.
[00:13:30.984 --> 00:13:32.784]  Well, Bush wanted to know, so he had the U.S.
[00:13:32.824 --> 00:13:33.724]  ambassador to Kenya.
[00:13:34.325 --> 00:13:35.265]  This is declassified.
[00:13:35.905 --> 00:13:37.166]  This came out after the election, though.
[00:13:37.666 --> 00:13:39.207]  Go over there and say, I want the records.
[00:13:39.247 --> 00:13:40.767]  They went and looked, they said they've been cut out.
[00:13:41.388 --> 00:13:42.488]  It appears to be criminal.
[00:13:43.309 --> 00:13:45.790]  Folks, you don't cut out... Did you catch that?
[00:13:45.830 --> 00:13:47.491]  You don't cut out something that wasn't there.
[00:13:48.451 --> 00:13:51.573]  They don't need to cut my birth records of being born in Brazil out.
[00:13:52.333 --> 00:13:53.734]  Because I was born in Dallas, Texas.
[00:13:53.754 --> 00:13:53.734]  1974.
[00:13:53.774 --> 00:13:56.395]  You don't cut records out.
[00:14:02.415 --> 00:14:05.157]  You know, they say, oh, John McCain, he wasn't born in America.
[00:14:05.377 --> 00:14:06.137]  That's actually true.
[00:14:06.157 --> 00:14:08.759]  He wasn't born in the U.S., but he was born on a U.S.
[00:14:08.779 --> 00:14:09.419]  military base.
[00:14:10.780 --> 00:14:12.241]  So then they throw that back out at us.
[00:14:12.601 --> 00:14:13.281]  It doesn't matter.
[00:14:13.321 --> 00:14:14.342]  I didn't like McCain either.
[00:14:14.582 --> 00:14:15.723]  McCain isn't the president.
[00:14:16.063 --> 00:14:17.524]  McCain isn't compromised.
[00:14:17.904 --> 00:14:19.305]  And McCain was born on a military base.
[00:14:20.265 --> 00:14:22.127]  Born on a ship, which is a military base.
[00:14:22.367 --> 00:14:24.208]  People go, oh, there wasn't a base in Panama yet.
[00:14:25.199 --> 00:14:28.881]  Well, there was actually a Marine Corps base, but sad issue, he was born on a ship.
[00:14:29.181 --> 00:14:35.264]  But that part doesn't matter, because I get these emails and see these comments coming into the office about, well, what about McCain?
[00:14:35.444 --> 00:14:36.625]  McCain isn't the president!
[00:14:37.245 --> 00:14:39.306]  There hasn't been a giant cover-up of this.
[00:14:42.808 --> 00:14:53.693]  His publicist, his publicist, the one he's still got, his main publicist, turns out in promo stuff to get Dreams of My Father published, they said this.
[00:14:54.960 --> 00:15:05.706]  Ladies and gentlemen, ladies and gentlemen, for 16 plus years he said he was born in Kenya, and within hours they come out and go, oh, this must be the source of the false rumor.
[00:15:06.127 --> 00:15:09.429]  No, no one ever knew about all these hundreds of publications.
[00:15:10.089 --> 00:15:12.210]  You know, he could end all this right now.
[00:15:13.491 --> 00:15:21.696]  All of his Harvard, all of his other two colleges he went to, all of his State Department programs he was involved in,
[00:15:23.484 --> 00:15:25.265]  All of his records, high school, everything.
[00:15:25.565 --> 00:15:26.745]  It's not the same way with other presidents.
[00:15:27.125 --> 00:15:30.706]  They're all sealed under national security.
[00:15:32.007 --> 00:15:33.327]  So just release it.
[00:15:34.368 --> 00:15:35.348]  Just release it.
[00:15:35.768 --> 00:15:36.868]  Release it, but they won't.
[00:15:37.249 --> 00:15:38.589]  Okay, I'm done talking about that.
[00:15:40.309 --> 00:15:44.511]  Politico is talking about Infowars.com, so is Business Insider.
[00:15:45.786 --> 00:15:49.953]  And so is a bunch of other publications concerning Bilderberg.
[00:15:50.554 --> 00:15:54.040]  Will they admit the world elite are secretly meeting in two weeks?
[00:15:54.561 --> 00:15:55.021]  Wow!
[00:15:55.923 --> 00:15:59.909]  See, the alternative media is the new dominant media, so the old media has to respond.
[00:16:02.554 --> 00:16:06.175]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[00:16:06.515 --> 00:16:14.637]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
[00:16:15.377 --> 00:16:19.418]  The respiratory system is the first line of defense for airborne pathogens and viruses.
[00:16:19.998 --> 00:16:30.820]  The Silver Lungs Generator infuses the respiratory system with your self-produced nano-silver solutions and also delivers the silver nanoparticles instantly into the bloodstream.
[00:16:31.460 --> 00:16:40.463]  With continued legislation threatening the sale of nano-silver products, you can now produce pure and endless colloidal silver with the Silver Lungs Generator.
[00:16:40.963 --> 00:16:46.005]  Very easy to follow step-by-step instructions are provided, making production fast and simple.
[00:16:46.405 --> 00:16:53.568]  Go to www.silverlungs.com today and learn more about the breakthrough technology of the Silver Lungs Generator.
[00:16:53.888 --> 00:16:56.649]  That's www.silverlungs.com.
[00:17:00.541 --> 00:17:05.784]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:17:06.044 --> 00:17:08.225]  Start purifying your water with ProPure.
[00:17:08.445 --> 00:17:13.968]  My friends, I've done a lot of research and the best gravity filter out there bar none is ProPure.
[00:17:14.168 --> 00:17:17.390]  And it's available discounted at InfoWars.com.
[00:17:17.550 --> 00:17:20.732]  Its filters are silver impregnated to prevent bacterial growth.
[00:17:20.992 --> 00:17:22.433]  There's no priming required.
[00:17:22.673 --> 00:17:24.714]  It's NSF-42 certified.
[00:17:24.954 --> 00:17:27.435]  Optional fluoride filters can reduce fluoride up to 95%.
[00:17:28.516 --> 00:17:29.837]  Easy to set up and use.
[00:17:30.037 --> 00:17:31.337]  Doesn't require electricity.
[00:17:31.457 --> 00:17:34.319]  Purify water from lakes, streams, ponds, and wells.
[00:17:34.639 --> 00:17:37.780]  This filter system leaves in beneficial minerals, which is key.
[00:17:38.001 --> 00:17:39.781]  Save money by not buying bottled water.
[00:17:39.922 --> 00:17:42.003]  And avoid BPA that leaches from the plastic.
[00:17:42.143 --> 00:17:44.744]  ProPure is the best gravity-fed filter out there.
[00:17:44.884 --> 00:17:46.185]  It's what my family uses.
[00:17:46.465 --> 00:17:49.666]  Infowars.com already has the lowest price on ProPure.
[00:17:49.786 --> 00:17:55.029]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:17:55.589 --> 00:17:58.552]  You can also call to order 888-253-3139.
[00:17:59.233 --> 00:18:01.695]  Hi, this is Alex Jones.
[00:18:01.735 --> 00:18:07.080]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[00:18:07.320 --> 00:18:11.965]  Did you know that in a real meltdown, non-hybrid seeds could become more valuable than silver or gold?
[00:18:12.345 --> 00:18:17.370]  It's true, seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[00:18:17.910 --> 00:18:22.591]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[00:18:23.131 --> 00:18:30.053]  They call it a survival seed bank, and it can produce an endless supply of nutrient-dense food for you and your family.
[00:18:30.233 --> 00:18:31.133]  And here's the best part.
[00:18:31.353 --> 00:18:37.715]  These seeds have not been genetically modified in any way, and you actually get enough seeds to plant a full acre crisis garden.
[00:18:38.035 --> 00:18:40.878]  So visit them today at survivalseedbank.com.
[00:18:41.238 --> 00:18:43.120]  That's survivalseedbank.com.
[00:18:43.440 --> 00:18:44.381]  Or give them a call at 877-327-0365.
[00:18:44.401 --> 00:18:44.701]  That's 877-327-0365.
[00:18:44.721 --> 00:18:47.524]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[00:18:48.044 --> 00:18:49.766]  This is Alex Jones for survivalseedbank.com.
[00:19:00.069 --> 00:19:04.213]  For a long time, you've heard me talk about building your own food supply with eFoods Direct.
[00:19:04.433 --> 00:19:08.136]  As a listener, you know why you need to have a supply of the best storable food on the planet.
[00:19:08.477 --> 00:19:12.160]  Every day, we document the attempts to take control of our lives.
[00:19:12.500 --> 00:19:14.502]  But there's one thing we can all control.
[00:19:14.702 --> 00:19:15.963]  Your greatest dependency.
[00:19:16.224 --> 00:19:16.544]  Food.
[00:19:16.964 --> 00:19:24.312]  eFoods Direct products are made with only the best ingredients and none of the trash and contaminants like trans fats, GMOs, or MSG.
[00:19:24.492 --> 00:19:26.794]  This food is nutrient-dense and tastes great.
[00:19:27.014 --> 00:19:30.658]  It's simple to make, portable, and has a shelf life of up to 25 years.
[00:19:30.958 --> 00:19:34.502]  Now with eFoods Direct, you'll get the most affordable, best-tasting food you can buy.
[00:19:34.802 --> 00:19:34.982]  Call 800-409-5633
[00:20:01.624 --> 00:20:04.566]  Coast to coast, direct from Austin.
[00:20:05.226 --> 00:20:09.309]  You're listening to the Alex Jones Broadcasting Network.
[00:20:15.833 --> 00:20:21.396]  We now take you live to the Central Texas Command Center, in the heart of the resistance.
[00:20:21.876 --> 00:20:24.398]  You're listening to the Alex Jones Show!
[00:20:28.390 --> 00:20:30.531]  Thank you for joining us here on the Sunday edition.
[00:20:30.611 --> 00:20:32.472]  If you're a new listener, I'm Alex Jones.
[00:20:32.512 --> 00:20:33.572]  I'm a constitutionalist.
[00:20:34.253 --> 00:20:35.033]  I want freedom.
[00:20:35.613 --> 00:20:37.294]  It's not about being right-wing or left-wing.
[00:20:37.334 --> 00:20:49.780]  It's about being constitutional, which basically means I'm about 180 degrees in the opposite direction of people like Barack Obama, but also most of the Democrats and Republicans in the Congress.
[00:20:51.428 --> 00:20:52.249]  Here's what's going to happen.
[00:20:52.409 --> 00:21:08.760]  I'm going to spend the next half hour and a half hour after that with Dr. Corsi, expert on Obama and his fraudulent background, the imposter El Presidente we have, and the fact that all the special interests know this and can completely blackmail him.
[00:21:10.061 --> 00:21:18.126]  And we've got Dr. Webster Tarpley, who was one of the first birthers, and he himself, more of what you call a classical American system-type progressive.
[00:21:18.146 --> 00:21:20.548]  The point is he's not a Republican operative.
[00:21:21.986 --> 00:21:32.432]  Now, continuing here, ladies and gentlemen, coming up in the last 30 minutes after those guests leave us, you do not want to miss this, Bilderberg agenda attracts national exposure.
[00:21:33.113 --> 00:21:36.895]  Romney, policy advisor on defensive over secretive groups power.
[00:21:37.970 --> 00:21:58.160]  And to go from 17 years ago talking about Bilderberg Group on air and having people laugh at me when some of their documents had leaked and folks had broken into the meetings and the media said it didn't exist and things like that, to now having the Washington Post and Politico come out and admit that Bilderberg meets and to a great extent does vet politicians.
[00:21:58.640 --> 00:22:00.501]  Royalty, Rothschilds, Rockefellers.
[00:22:01.201 --> 00:22:11.629]  And they go on to plug Infowars.com and say that, well, yes, we're still conspiracy theorists, but we discovered the location this year, and we broke all that.
[00:22:12.189 --> 00:22:15.692]  And it does exist, and they do want world government, but it's good world government.
[00:22:16.692 --> 00:22:18.433]  So I'm still bad for being right, though.
[00:22:18.754 --> 00:22:20.555]  I don't get any journalism award or anything.
[00:22:20.895 --> 00:22:23.017]  And you don't either for talking about it and warning people.
[00:22:23.657 --> 00:22:24.938]  You're bad for being right.
[00:22:25.739 --> 00:22:29.942]  You see, in a world of universal deceit, telling the truth is a revolutionary act.
[00:22:31.343 --> 00:22:32.164]  That's Eric Blair.
[00:22:32.184 --> 00:22:33.164]  I have my own quote.
[00:22:33.304 --> 00:22:36.466]  I was thinking about today while I was swimming laps in Barton Creek.
[00:22:37.927 --> 00:22:38.468]  What was it?
[00:22:42.410 --> 00:22:45.953]  If tyrants were whales, they would swim in an ocean of lies?
