[00:00:08.173 --> 00:00:12.294]  Waging war on corruption.
[00:08:05.461 --> 00:08:08.723]  The man who did 9-11 is having his trial.
[00:08:11.224 --> 00:08:15.746]  That'd be like if they arrested me for something and said, well, Alex Jones is going to have a trial for what he did now.
[00:08:16.947 --> 00:08:17.807]  What's wrong with this picture?
[00:08:18.888 --> 00:08:20.108]  Are there Muslim extremists?
[00:08:20.228 --> 00:08:22.449]  Are there terrorists that want to attack Western targets?
[00:08:22.529 --> 00:08:23.090]  Yes, there are.
[00:08:24.010 --> 00:08:25.431]  Are there some real terror attacks?
[00:08:25.571 --> 00:08:26.311]  Most assuredly.
[00:08:26.931 --> 00:08:33.575]  Should we give up all of our rights and roll around on the ground in fear and have the TSA grope our one-year-old daughters and sons and
[00:08:34.878 --> 00:08:38.421]  Molest old ladies and put us in microwave ovens because of it?
[00:08:39.181 --> 00:08:39.382]  No.
[00:08:41.043 --> 00:08:47.708]  Has the system used terror, manufactured and real, to take our basic liberties and set up a police state?
[00:08:48.028 --> 00:08:48.329]  Yes.
[00:08:48.949 --> 00:08:51.031]  Has America been hijacked by foreign banks?
[00:08:51.431 --> 00:08:51.711]  Yes.
[00:08:52.772 --> 00:08:55.074]  Are people starting to wake up to this in the U.S.
[00:08:55.094 --> 00:08:55.694]  and worldwide?
[00:08:56.075 --> 00:08:56.395]  Yes.
[00:08:57.075 --> 00:09:03.420]  Is the system striking back with a total attack on free speech, private property, the family, the liberty movement?
[00:09:03.540 --> 00:09:03.801]  Yes.
[00:09:05.626 --> 00:09:06.867]  There is a war going on.
[00:09:08.529 --> 00:09:20.299]  But I'm going to get into 9-11 defendants ignore judge at Guantanamo hearing and start basically trying to say that it's all staged, they want to kill us, get us out of here, we're not pleading guilty.
[00:09:21.640 --> 00:09:31.668]  Ladies and gentlemen, Khalid Sheikh Mohammed was in custody for six plus years before he admitted to carrying out 9-11.
[00:09:33.533 --> 00:09:37.996]  And they had him grow the big beard and get all scary and put a turban on his head for TV cameras.
[00:09:38.616 --> 00:09:49.042]  Six years and they brag in the US and European media, you can go look it up, that they tortured him for six years and he would not say he did 9-11.
[00:09:49.823 --> 00:09:53.525]  And sign on to all these fake email statements that have been put out in his name.
[00:09:54.406 --> 00:09:58.948]  Until they brought his son in and said we're going to torture him and then he said I'll say whatever you want.
[00:09:59.369 --> 00:10:02.751]  He confessed to bombing a building that wasn't built
[00:10:04.170 --> 00:10:06.251]  Until four years after he was in custody.
[00:10:07.512 --> 00:10:14.597]  My point is, you can't have a secret military tribunal with evidence obtained through torture.
[00:10:14.957 --> 00:10:16.138]  I mean, they can grab anybody.
[00:10:16.863 --> 00:10:23.129]  And torture you and have you come out and say that you did these things.
[00:10:23.249 --> 00:10:33.658]  I mean, when our soldiers got shot down over Vietnam, our Air Force men and others, Navy aviators got shot down.
[00:10:34.458 --> 00:10:43.026]  There's the famous cases of them blinking on the televised newscast that the North Vietnamese put out that they were tortured.
[00:10:45.279 --> 00:10:51.002]  You cannot torture someone and then use that information in court.
[00:10:51.602 --> 00:10:52.602]  I mean, how many cases?
[00:10:52.943 --> 00:11:07.449]  I see cases every day where it's admitted that people are on death row who were totally innocent and the police and prosecutors knew it and could care less and are on record bragging that it was just all about making themselves look good for re-election.
[00:11:07.469 --> 00:11:10.311]  I mean, we've got these cases right here in Central Texas.
[00:11:11.670 --> 00:11:20.856]  So you better know that there are a lot of cases of people being set up and that you cannot trust this system.
[00:11:22.477 --> 00:11:34.625]  And then you look at the case of 9-11, you have not one but two passports being found that day that survived the supposed aircraft fireballs and were found on the ground.
[00:11:35.569 --> 00:11:38.392]  In six feet of dust and hundreds of millions of papers and documents.
[00:11:39.152 --> 00:11:41.534]  Impossible that both passports would survive.
[00:11:41.594 --> 00:11:44.557]  Even one is one in a trillion, probably, or more.
[00:11:45.398 --> 00:11:46.859]  One in treptigillion, for that matter.
[00:11:48.861 --> 00:12:00.491]  And the fact that they would find them, that is like saying you found a real live garden gnome smoking a pipe in your backyard.
[00:12:02.406 --> 00:12:05.067]  Or you found a real live bunny rabbit laying eggs on Easter morning.
[00:12:05.087 --> 00:12:06.107]  Folks, it's not true.
[00:12:06.827 --> 00:12:14.688]  And then I can go into hundreds, literally, hundreds of other things about 9-11 that are lies.
[00:12:15.589 --> 00:12:27.031]  And then they lie to you about WMDs, and they lie to you about everything else, and they get caught because the Federal Reserve is private and has totally taken the federal government and the mainstream media over.
[00:12:27.691 --> 00:12:29.972]  And there is no lie they won't feed you.
[00:12:30.252 --> 00:12:33.633]  Hey, did Al-Qaeda and Project Shad take thousands of U.S.
[00:12:33.673 --> 00:12:38.695]  troops and in many cases kill them with chemical, biologicals and radiologicals?
[00:12:39.075 --> 00:12:40.415]  I'm asking you that question.
[00:12:41.756 --> 00:12:43.376]  Are you going to look up Project Shad?
[00:12:43.697 --> 00:12:48.618]  I'm sure you've heard of testing lethal substances on troops and foster children.
[00:12:48.898 --> 00:12:50.019]  Did Al-Qaeda do that?
[00:12:50.379 --> 00:12:53.480]  No, the supposed people that run our government did it.
[00:12:55.069 --> 00:13:14.584]  And I raise this because here it is in the New America today, Circuit Court grants qualified immunity to torture memos, author John Yoo, White House lawyer and advisor, who said, we can bury people alive, we can crush someone's child's sexual organs in front of them to make them talk.
[00:13:15.365 --> 00:13:16.906]  Bush authorized the torture.
[00:13:17.006 --> 00:13:23.011]  When people got caught doing it, they were sent to prison, and then Bush published a book two years ago bragging he ordered the torture.
[00:13:24.838 --> 00:13:42.931]  But they sent the people who got caught to prison, and the Army's own report, the Army's own report, just look up Army report on Abu Ghraib torture, one of hundreds of camps worldwide, black sites, admits children, just type in children were raped in U.S.
[00:13:43.331 --> 00:13:43.691]  camps.
[00:13:44.412 --> 00:13:52.618]  And it is admitted, the Army's own report, and I cannot say on air what they did to these children, but it involved battery acid in orifices.
[00:13:54.229 --> 00:14:09.253]  Now, if you think raping children with battery acid is good, then... And I heard a good old boy call in to Local Talk Radio this week, and he said, those people over there won't do what we want, we ought to just kill all of them.
[00:14:10.154 --> 00:14:15.095]  Really, did you know our government put in the radical Muslims in every major country after World War II?
[00:14:15.115 --> 00:14:17.716]  I mean, you didn't know about Operation Ajax?
[00:14:17.776 --> 00:14:18.176]  Look it up.
[00:14:19.173 --> 00:14:20.594]  Our government isn't our government.
[00:14:21.115 --> 00:14:22.876]  They don't want those countries to do well.
[00:14:23.116 --> 00:14:29.381]  Our government put Al-Qaeda in charge of Libya, LA Times, New York Times, Washington Post.
[00:14:29.761 --> 00:14:38.248]  So stop telling me I need to give up all my rights because magic passports fall from the sky and our criminal government ships guns to Mexico to blame the Second Amendment.
[00:14:38.508 --> 00:14:41.590]  Just like they ship Muslim extremists in to take my rights.
[00:14:42.391 --> 00:14:47.335]  Just like they ship guns by the tens of thousands and hand grenades to Mexico to try to ban guns.
[00:14:48.564 --> 00:14:52.889]  And those documents have now been released that they were and still blind on the Second Amendment.
[00:14:53.250 --> 00:14:57.375]  They also, the government on record, put the underwear bomber on the plane.
[00:14:57.735 --> 00:14:59.117]  Clearly drugged out of his mind.
[00:14:59.458 --> 00:15:00.539]  It was all a big setup.
[00:15:01.040 --> 00:15:02.602]  Our witnesses saw it on the plane.
[00:15:02.942 --> 00:15:04.003]  We broke it here first.
[00:15:04.304 --> 00:15:05.946]  It was admitted in congressional testimony.
[00:15:07.645 --> 00:15:16.089]  And now, what has FBI, federal marshals, and state police sent me, amongst others, that have made national news over and over again?
[00:15:16.389 --> 00:15:24.452]  That people never believe the first few days until the federal government is asked about it, and they say, yeah, that's our document, we're investigating, and are gonna arrest whoever released it.
[00:15:26.333 --> 00:15:28.734]  As if you can arrest whistleblowers for your criminal activity.
[00:15:29.515 --> 00:15:30.235]  Well, you're sure trying.
[00:15:31.567 --> 00:15:32.947]  Who is the number one terror threat?
[00:15:33.127 --> 00:15:39.569]  They tell you it's for Muslims with turbans on their heads, who they go and torture to confess to things that happened when they were in prison.
[00:15:40.969 --> 00:15:48.371]  Returning veterans, gun owners, libertarians, Ron Paul supporters, Alex Jones, people like that.
[00:15:48.671 --> 00:15:50.031]  Get us out of the UN stickers.
[00:15:50.851 --> 00:15:52.552]  This whole thing is for you.
[00:15:52.832 --> 00:15:58.553]  And they now said last week the war on terror is over, but the TSA is going to be on the streets sticking their hands down your pants.
[00:16:01.035 --> 00:16:02.296]  Hi, this is Alex Jones.
[00:16:02.356 --> 00:16:07.698]  Did you know that the global elite are now storing non-hybrid seeds in secret storage vaults near the Arctic Circle?
[00:16:07.938 --> 00:16:12.560]  Did you know that in a real meltdown, non-hybrid seeds could become more valuable than silver or gold?
[00:16:12.960 --> 00:16:13.340]  It's true.
[00:16:13.420 --> 00:16:17.982]  Seeds have outperformed even gold and silver before in this country, and it's possible they could even happen again.
[00:16:18.522 --> 00:16:23.225]  So our friends at Solutions from Science have put together the perfect mix of non-hybrid seeds.
[00:16:23.746 --> 00:16:25.667]  They call it a Survival Seed Bank.
[00:16:26.047 --> 00:16:30.670]  And it can produce an endless supply of nutrient-dense food for you and your family.
[00:16:30.870 --> 00:16:31.771]  And here's the best part.
[00:16:31.971 --> 00:16:34.753]  These seeds have not been genetically modified in any way.
[00:16:35.053 --> 00:16:38.355]  And you actually get enough seeds to plant a full acre crisis garden.
[00:16:38.676 --> 00:16:41.517]  So visit them today at survivalseedbank.com.
[00:16:41.858 --> 00:16:43.759]  That's survivalseedbank.com.
[00:16:44.079 --> 00:16:45.000]  Or give them a call at 877-327-0365.
[00:16:48.642 --> 00:16:49.662]  That's 877-327-0365.
[00:16:50.082 --> 00:16:57.385]  Remember, in a real crisis, non-hybrid seeds are the ultimate barter item.
[00:16:57.705 --> 00:17:00.165]  This is Alex Jones for survivalseedbank.com.
[00:17:01.626 --> 00:17:16.050]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[00:17:17.082 --> 00:17:20.783]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[00:17:21.784 --> 00:17:33.789]  Not only does the Silver Lungs System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[00:17:34.549 --> 00:17:41.812]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[00:17:42.492 --> 00:17:52.104]  Be sure to watch our new 7 minute video tour of the Silver Lungs System at www.SilverLungs.com to learn more about how the Silver Lungs System works.
[00:17:52.885 --> 00:17:56.150]  As well, we are always ready to answer any questions you may have.
[00:17:56.810 --> 00:17:59.914]  That's www.SilverLungs.com
[00:18:00.535 --> 00:18:03.737]  Four, five, six, even seven dollars a gallon?
[00:18:04.178 --> 00:18:09.702]  According to fuel industry insiders and economic experts, those are the forecasted fuel prices, with no end in sight.
[00:18:10.162 --> 00:18:14.025]  Fight back fuel prices with a fuel saver from airfusionsystems.com.
[00:18:14.365 --> 00:18:17.207]  These fuel savers can save you from 20 to 40 percent.
[00:18:17.527 --> 00:18:21.390]  They're designed to fit any vehicle, from compacts to SUVs to transport trucks.
[00:18:21.650 --> 00:18:24.933]  The fuel saver works on all gas, diesel, even propane engines.
[00:18:25.393 --> 00:18:28.195]  Easy do-it-yourself installation in about 15 minutes.
[00:18:28.415 --> 00:18:29.096]  And the best part?
[00:18:29.416 --> 00:18:35.800]  No engine modifications, no computer chipping, no running wires, no chemicals, no water, no running costs, and no maintenance.
[00:18:36.221 --> 00:18:39.163]  And these fuel savers come complete with all parts and accessories.
[00:18:39.543 --> 00:18:46.468]  See how it works at airfusionsystems.com spelled A-I-R F-U-S-I-O-N systems dot com.
[00:18:46.848 --> 00:18:47.349]  Or call 888-887-9981.
[00:18:50.691 --> 00:18:52.613]  888-887-9981.
[00:18:54.275 --> 00:18:56.758]  Fuel savers from airfusionsystems.com.
[00:18:57.138 --> 00:18:59.160]  Save fuel, save money, save Earth!
[00:19:00.310 --> 00:19:03.932]  Right now, the average family spends one-fourth of their income on food.
[00:19:04.132 --> 00:19:09.894]  It's time to cut your food budget in half by using the best, most affordable food on the planet from eFoodsDirect.
[00:19:10.054 --> 00:19:13.255]  The savings from eating this food will actually help you pay your other bills.
[00:19:13.576 --> 00:19:21.359]  Serve these delicious meals to your family tonight for a quick and easy dinner for about $1.25 a serving, compared to over $3 a serving for any other food.
[00:19:21.539 --> 00:19:24.360]  This food is compact, making it easy to store some away.
[00:19:24.680 --> 00:19:26.881]  Absolutely.
[00:19:27.261 --> 00:19:35.563]  The new Alex Jones Family Pack saves you up to 50% compared to other food storage companies.
[00:19:35.843 --> 00:19:42.025]  See the comparison at efoodsdirect.com forward slash Alex or call 800-409-5633.
[00:19:42.325 --> 00:19:46.967]  My friends, as crazy as this world is today, you'd be nuts to not get a storable food supply.
[00:19:47.267 --> 00:19:51.848]  Give efoods direct a call and order one of the Alex Jones Family Packs and test it out today.
[00:19:52.128 --> 00:19:54.129]  Start your journey of food independence today.
[00:19:54.369 --> 00:19:57.112]  From the front lines of the information war, it's Alex Jones!
[00:20:27.341 --> 00:20:28.403]  Alright, here's the deal.
[00:20:28.463 --> 00:20:30.927]  I want to get into all the other news because it's big.
[00:20:30.967 --> 00:20:33.592]  What you're about to hear is so hardcore, it's off the chart.
[00:20:34.794 --> 00:20:38.239]  I hope everybody pays attention to this information and checks it out for themselves.
[00:20:39.687 --> 00:20:40.667]  But here's the deal.
[00:20:41.788 --> 00:20:47.450]  We got secret documents four years ago that we then published that were confirmed to be accurate.
[00:20:47.490 --> 00:20:49.871]  MYAC, Homeland Security documents, and many others.
[00:20:50.892 --> 00:20:54.413]  All at Infowars.com that good people inside the system sent us.
[00:20:55.114 --> 00:20:59.035]  Where they said, we are not even, we don't even see Al Qaeda as a threat.
[00:20:59.476 --> 00:21:02.257]  We're not even going to deal with it, not even 1% of our time.
[00:21:02.637 --> 00:21:03.938]  That's a PR function.
[00:21:04.978 --> 00:21:16.564]  The number one threat is returning veterans, libertarians, conservatives, gun owners, Amish, landowners, basically people like Hank Williams Jr.
[00:21:16.584 --> 00:21:17.144]  Hank Williams Jr.
[00:21:17.184 --> 00:21:17.665]  is evil.
[00:21:18.525 --> 00:21:18.885]  Okay?
[00:21:19.005 --> 00:21:20.006]  Charlie Daniels, evil.
[00:21:20.406 --> 00:21:21.407]  George Washington, evil.
[00:21:21.867 --> 00:21:22.687]  Alex Jones, evil.
[00:21:22.727 --> 00:21:23.448]  Ron Paul, evil.
[00:21:23.728 --> 00:21:24.968]  Ron Paul's mentioned in these.
[00:21:25.709 --> 00:21:28.070]  Documentary filmmakers, I've been mentioned in reports.
[00:21:29.211 --> 00:21:29.331]  And
[00:21:30.430 --> 00:21:31.450]  This is what they do.
[00:21:31.591 --> 00:21:34.512]  If you understand the game plan, you're the enemy.
[00:21:35.372 --> 00:21:40.034]  Because America has been conquered, not by a foreign army, but by a corptocracy.
[00:21:41.295 --> 00:21:43.996]  Same one that's captured Europe, and they now brag they've captured it.
[00:21:46.157 --> 00:21:50.639]  And it's so frustrating to see adults go around like children.
[00:21:51.499 --> 00:21:57.802]  And to see fathers with their sons and daughters at the gym, with their mothers loving, upstanding, good people.
[00:21:58.789 --> 00:22:00.470]  And to tell they're totally naive.
[00:22:01.251 --> 00:22:03.252]  And to go to church and talk to naive people.
[00:22:04.053 --> 00:22:05.414]  And to just see them everywhere.
[00:22:05.434 --> 00:22:09.777]  And you talk to people, they're either awake or they have no idea.
[00:22:09.997 --> 00:22:12.118]  They really believe the media cares about them.
[00:22:12.358 --> 00:22:15.541]  They really believe the government loves them and is run by a bunch of good people.
[00:22:16.641 --> 00:22:18.963]  Or they understand we're not in Kansas anymore.
[00:22:19.744 --> 00:22:20.884]  And this is what's frustrating.
[00:22:21.525 --> 00:22:22.786]  This is what's frustrating to me.
[00:22:24.127 --> 00:22:27.069]  Is that we have such incredibly
[00:22:28.482 --> 00:22:31.004]  Corrupt individuals in control of our society.
[00:22:31.305 --> 00:22:34.067]  They've been caught lying, cheating, stealing.
[00:22:34.447 --> 00:22:41.814]  They're involved trying to destroy our economy to consolidate it on record, while posing as our saviors.
[00:22:43.575 --> 00:22:45.457]  And they're propped up by the system.
[00:22:46.158 --> 00:22:49.340]  I mean, I saw photos of Obama's big campaign kickoff.
[00:22:49.681 --> 00:22:52.323]  There must have been a big sports stadium, no more than 2,000 people there.
[00:22:53.570 --> 00:22:56.012]  I mean, if I did a free event, it'd have 10,000 people at it.
[00:22:56.032 --> 00:22:59.214]  I mean, I have paid events where 2,000 show up.
[00:22:59.234 --> 00:23:02.036]  I mean, every time we have an event, we have to turn people away.
[00:23:02.876 --> 00:23:06.379]  I've never had an event that didn't sell out that I know of.
[00:23:08.981 --> 00:23:16.366]  But again, I don't have the big corporate whore media telling everybody that I'm, you know, God's gift to this green earth.
[00:23:18.687 --> 00:23:20.068]  Ron Paul can have 10,000, 15,000, 5,000, no media coverage.
[00:23:23.729 --> 00:23:24.029]  I mean,
[00:23:50.166 --> 00:23:54.608]  Every new president, it just gets worse because the level of deception is so off the charts.
[00:23:56.169 --> 00:24:03.072]  What is the big point I want to get here to before I get to the top news and then give the number out to take your calls out of our guests joining us in studio?
[00:24:06.493 --> 00:24:10.495]  It is so elementary and that's why it's hard for some people to get.
[00:24:10.515 --> 00:24:16.478]  It is so simple that it's hard for some people to grasp.
[00:24:19.346 --> 00:24:26.050]  Because if you just take what you're being fed at face value, you have no way to ever even understand what's happening to you.
[00:24:27.091 --> 00:24:35.557]  But if you just change your perspective by a few degrees and study history, anybody that's read a wide spectrum of history knows exactly what's happening right now.
[00:24:36.677 --> 00:24:43.682]  Criminal elements are staging terror attacks and other events to pose as saviors to take our liberties and our freedoms.
[00:24:45.532 --> 00:24:51.559]  And now, ten years after the stage events of 9-11, you notice what I told you four or five years ago has now been announced.
[00:24:52.560 --> 00:24:55.823]  All over New York Times, Washington Post, CNN, every day now.
[00:24:56.083 --> 00:25:01.970]  The Atlantic this week, it's the war on terror against Al Qaeda is over, it's been basically won.
[00:25:02.310 --> 00:25:05.494]  Obama said that at Bagram Air Base in Afghanistan last week.
[00:25:07.830 --> 00:25:13.032]  But then, but the war against the domestic terrorists has just begun, and they're about to strike.
[00:25:13.452 --> 00:25:28.937]  And they're telling the local police, the gun owners are about to start killing you, the veterans are going to attack you, that's what all the training manuals say, and they're buying giant wheeled, armored, and treaded armored vehicles that look like something out of a science fiction movie, with Homeland Security on the side.
[00:25:29.457 --> 00:25:37.423]  They're federalizing the local police, federalizing the local SWAT teams, openly shutting down Chicago for the NATO Summit and any other globalist event.
[00:25:37.643 --> 00:25:47.010]  They're saying TSA body scanners on street corners, searches everywhere, Bill of Rights suspended, no protest allowed, and they're having these meetings every few months in different cities.
[00:25:47.330 --> 00:25:51.193]  And they bring in cops from all over to train them for martial law.
[00:25:51.774 --> 00:25:53.335]  It's little mini-martial laws.
[00:25:55.660 --> 00:26:01.145]  And they say the war on terror is over, but the TSA is going to be in every city of the U.S.
[00:26:01.525 --> 00:26:03.707]  They're now in San Antonio, Houston, and Dallas.
