[00:00:03.302 --> 00:00:03.602]  We're good.
[00:06:59.869 --> 00:07:04.351]  The big question with any terror attack, whether it's staged or not, is who benefits?
[00:07:04.391 --> 00:07:10.775]  Who's going to mourn on the backs of the victims and call for new controls, new policies, or just a re-election?
[00:07:11.135 --> 00:07:14.398]  Well, here's Obama facing a growing credibility crisis.
[00:07:14.718 --> 00:07:16.900]  He's had this terrible term, people don't like him.
[00:07:17.361 --> 00:07:26.589]  Now, you've got Rob Shapiro, a former Clinton advisor, now an Obama advisor, saying the bottom line here is Americans don't believe in President Obama's leadership.
[00:07:27.290 --> 00:07:37.418]  He has to find some way between now and November of demonstrating that he is a leader who can command confidence in short of a 9-11 event or an Oklahoma City bombing.
[00:07:37.818 --> 00:07:39.580]  I don't see how he could do that.
[00:07:40.220 --> 00:07:46.025]  And that is just one step away from directly calling for attacks to bolster Obama's popularity.
[00:07:46.385 --> 00:07:48.407]  Instead, it's the Rahm Emanuel policy of
[00:07:48.747 --> 00:07:54.712]  Wait till there is a crisis, then let's exploit it to the hilt for Obama's political gain so he can get re-elected.
[00:07:54.992 --> 00:07:55.933]  He's not the only one.
[00:07:56.073 --> 00:08:02.759]  As you know, you remember the Glenn Beck clip, but let's play it right now where he says they're about to blame the next false flag on him.
[00:08:02.859 --> 00:08:06.682]  That really means anyone either on the right wing or who looks right wing.
[00:08:09.785 --> 00:08:12.806]  I will be the guy who causes the next Oklahoma City.
[00:08:13.286 --> 00:08:17.528]  This is in a letter, an appeal to advertisers of Fox.
[00:08:17.568 --> 00:08:20.249]  Dear Fox advertisers, read this part of it.
[00:08:20.849 --> 00:08:24.951]  No one, left, right, center, wants to see another Oklahoma City.
[00:08:25.031 --> 00:08:26.712]  The next assassin may succeed.
[00:08:26.852 --> 00:08:28.893]  If so, there will be blood on many hands.
[00:08:29.273 --> 00:08:32.214]  They are setting up another Oklahoma City.
[00:08:32.254 --> 00:08:37.296]  They are claiming that one is coming, and they've already marked the one who caused it.
[00:08:37.916 --> 00:08:41.060]  You know, what's a few hundred men, women, and children when you could win back the House in 2012?
[00:08:41.520 --> 00:08:43.022]  I mean, wouldn't that be great?
[00:08:43.162 --> 00:08:45.405]  After all, the ends justify the means!
[00:08:46.573 --> 00:08:48.394]  And they did push Glenn Beck off the air.
[00:08:48.454 --> 00:08:51.575]  He was, in some cases, exposing some real truth on Fox News.
[00:08:51.655 --> 00:08:52.956]  It did become uncomfortable.
[00:08:53.256 --> 00:08:54.476]  They did target his sponsors.
[00:08:54.496 --> 00:09:02.419]  But the bigger story is how they used the cut-out pattern of whether, whenever you expect an attack, then you get ready to blame it on your political enemies.
[00:09:02.760 --> 00:09:03.920]  But it gets deeper than that.
[00:09:04.060 --> 00:09:06.461]  Who is in the clip he's specifically talking about?
[00:09:06.821 --> 00:09:11.623]  It's Chris Matthews, and it's another Clinton adviser who is now an Obama adviser.
[00:09:11.983 --> 00:09:13.244]  His name is Mark Penn.
[00:09:13.664 --> 00:09:16.892]  Pay very close attention to the choice of words he uses.
[00:09:17.213 --> 00:09:21.063]  He wants the president to reconnect with the people through these crises.
[00:09:21.103 --> 00:09:21.764]  Let's roll the clip.
[00:09:22.173 --> 00:09:28.697]  Listen to a clip from a Democratic pollster, Mark Penn, happened just the other day, and yet no one pays attention to it.
[00:09:49.031 --> 00:09:52.552]  So Clinton exploited the Oklahoma City stage false flag event.
[00:09:52.632 --> 00:09:56.774]  Again, we've had the witnesses on, the filmmakers of Noble Lie.
[00:09:56.874 --> 00:09:58.655]  They really covered it in depth.
[00:09:58.955 --> 00:10:00.115]  There's no doubt about that.
[00:10:00.255 --> 00:10:05.617]  And they praised Clinton for exploiting the crisis and using it to his own political gain, among other things.
[00:10:05.917 --> 00:10:12.700]  They would go on to pass the assault weapons ban on the back of the Oklahoma City thing and the fear of these right-wing militia people.
[00:10:13.220 --> 00:10:16.301]  Now, you can't really see the date, although it is marked on that clip.
[00:10:16.601 --> 00:10:21.522]  That was November 4th, 2010, not long after the Robert Shapiro clip.
[00:10:21.823 --> 00:10:28.625]  Let's go to another clip of Chris Matthews and the same Clinton and Obama advisor, Mark Penn.
[00:10:28.945 --> 00:10:32.146]  But this one is from one week after the Giffords shooting.
[00:10:32.166 --> 00:10:33.166]  That would be January 2011.
[00:10:33.906 --> 00:10:35.307]  Let's roll that clip.
[00:10:35.707 --> 00:10:39.648]  But hold on, before we roll that clip, I want to remind you, Mark Penn says,
[00:10:40.248 --> 00:10:42.610]  The president needs to reconnect with the people.
[00:10:43.010 --> 00:10:43.831]  Will he reconnect?
[00:10:43.991 --> 00:10:44.612]  Let's roll the clip.
[00:10:45.032 --> 00:10:52.278]  He once said on this program, and I want to get the context right, that every president looks forward at some point in their presidency to be president of the people.
[00:10:52.518 --> 00:10:55.640]  Well, I think the president rose to the occasion last night.
[00:10:55.720 --> 00:10:57.082]  He connected with the American people.
[00:10:57.502 --> 00:10:59.003]  He accomplished it on the back of the Giffords shooting.
[00:10:59.023 --> 00:11:01.705]  He did it in an extremely sensitive, non-partisan way.
[00:11:02.005 --> 00:11:04.507]  He really reconnected, I think, to the American people.
[00:11:05.068 --> 00:11:08.591]  I think he underscored the reason why America elected him as president.
[00:11:09.071 --> 00:11:16.075]  We may need to play that again just so it sinks in that he's using the keyword of how he reconnected with the people after the Giffords shooting.
[00:11:16.375 --> 00:11:21.799]  The same language he used when calling for a new Oklahoma City, new 9-11 style attack.
[00:11:22.059 --> 00:11:26.621]  This Mark Penn guy said Obama needs to reconnect through these terror attacks.
[00:11:26.902 --> 00:11:29.043]  Here he is trying to exploit the Giffords clip.
[00:11:29.103 --> 00:11:30.864]  Play that same clip over again, please.
[00:11:31.184 --> 00:11:38.428]  You once said on this program, and I want to get the context right, that every president looks forward at some point in their presidency to be president of the people.
[00:11:38.688 --> 00:11:41.810]  Well, I think the president rose to the occasion last night.
[00:11:41.890 --> 00:11:43.250]  He connected with the American people.
[00:11:43.771 --> 00:11:47.873]  And he did it in an extremely sensitive, non-partisan way.
[00:11:48.173 --> 00:11:50.674]  He really reconnected, I think, to the American people.
[00:11:51.235 --> 00:11:54.036]  I think he underscored the reason why America elected him.
[00:11:54.236 --> 00:12:00.870]  Okay, so clearly Obama reconnected on the back of the Giffords shooting just as they hoped he would do, but what are they going to use it for?
[00:12:00.910 --> 00:12:02.193]  Let's page Rahm Emanuel.
[00:12:02.233 --> 00:12:04.137]  How do you let this crisis not go to waste?
[00:12:04.858 --> 00:12:05.779]  Could it be gun control?
[00:12:05.799 --> 00:12:07.540]  Let's roll the next part of the same clip.
[00:12:07.880 --> 00:12:11.623]  Still Chris Matthews, still Mark Penn, calling for a new terror attack.
[00:12:12.023 --> 00:12:13.804]  This is kind of a weird overlay here.
[00:12:13.824 --> 00:12:17.127]  Right-wing thinking, right-wing talking, bring your gun.
[00:12:17.207 --> 00:12:24.091]  This incident and the way the president's handled it, quite the opposite, is bringing back bills such as the assault weapons ban.
[00:12:24.472 --> 00:12:31.597]  I would not be surprised if the State of the Union does not have, after this incident, something like the assault weapons ban.
[00:12:32.097 --> 00:12:37.704]  So clearly you have a top Clinton advisor who helped him get through the assault weapons ban.
[00:12:38.005 --> 00:12:44.333]  He specifies in polling his big specialty is seeing if the population will accept any given measure at a given time.
[00:12:44.653 --> 00:12:48.799]  Polling expert, he thinks they're going to use the Giffords shooting for the assault weapons ban.
[00:12:49.139 --> 00:12:55.203]  He's not totally correct because there's been so much heat that really there's an American Revolution starting over the gun issue.
[00:12:55.484 --> 00:13:00.067]  If they really try to ban guns, people are going to go absolutely crazy with fury.
[00:13:00.287 --> 00:13:06.671]  There's a reason people are buying 5 million guns, 4 million guns, 2 million guns per month in this country.
[00:13:06.992 --> 00:13:12.756]  It's not to get violent, it's to send a clear message that you don't infringe upon the Second Amendment rights.
[00:13:13.076 --> 00:13:13.957]  But they're trying to.
[00:13:14.057 --> 00:13:14.317]  How?
[00:13:14.457 --> 00:13:15.878]  Obama has always said it.
[00:13:16.278 --> 00:13:21.801]  Under the radar, that's what he told the Brady Commission, and so now they're trying to work it through the UN gun treaty.
[00:13:22.201 --> 00:13:23.922]  This Batman massacre happens.
[00:13:24.082 --> 00:13:25.263]  Oh no, another shooter.
[00:13:25.603 --> 00:13:31.646]  Will it be enough to shift the votes they need to ratify this stinking treaty that violates our Second Amendment?
[00:13:31.686 --> 00:13:38.389]  Let's hope not, but it's pretty clear they would like to use it for that in conjunction with Obama's upcoming re-election.
[00:13:38.990 --> 00:13:40.711]  And finally we have, of course,
[00:13:41.551 --> 00:13:52.417]  Michael Wiener Savage who also predicted another Reichstag fire type event, another false flag in the Obama administration to help with re-election and again blame the right wing.
[00:13:52.437 --> 00:13:53.778]  We'll play that clip as well.
[00:13:56.219 --> 00:13:59.681]  I made a prediction on the show yesterday that I'll repeat right now so that you can mark it down.
[00:13:59.861 --> 00:14:07.986]  Savage predicts a Reichstag fire like event sometime within the next year or two in America.
[00:14:08.709 --> 00:14:17.916]  That will have been conducted by the government and blamed upon subversive elements in order to permit a dictatorship, a naked dictatorship to emerge in this country.
[00:14:18.256 --> 00:14:21.538]  If you think I'm making this up, you're right, I'm making it up.
[00:14:21.758 --> 00:14:25.161]  But I'm not making it up out of whole cloth, I'm making it up out of historical cloth.
[00:14:26.434 --> 00:14:34.421]  And so we've asked the question at Infowars two years ago, of course, will Obama force America to absorb a terror attack to save his presidency?
[00:14:34.781 --> 00:14:37.023]  Well, it doesn't quite look like 9-11 every time.
[00:14:37.103 --> 00:14:38.004]  Everything's different.
[00:14:38.384 --> 00:14:42.808]  But will it be a combination of Giffords, Trayvon, and now the Batman massacre?
[00:14:43.128 --> 00:14:45.210]  Could something else happen before the election?
[00:14:45.490 --> 00:14:47.932]  Could something else happen even before this U.N.
[00:14:47.972 --> 00:14:48.572]  gun treaty?
[00:14:48.853 --> 00:14:50.114]  We have to be on watch.
[00:14:50.794 --> 00:14:52.115]  So what is a false flag?
[00:14:52.135 --> 00:15:01.098]  Of course it's a covert operation conducted by governments, corporations, other organizations that are designed to appear as though they were carried out by other entities.
[00:15:01.458 --> 00:15:06.160]  Of course you know that, but it's the whole thing the public never gets about who benefits.
[00:15:06.300 --> 00:15:06.960]  Key Bono.
[00:15:07.280 --> 00:15:08.580]  Why would they stage something?
[00:15:08.861 --> 00:15:10.521]  Well, let's look back to Denver.
[00:15:10.941 --> 00:15:18.344]  We were there less than a year ago to witness them doing drills about a shooter in a mall, a shooter in a sports stadium.
[00:15:18.664 --> 00:15:22.326]  What happens if there's a shooter in a school in the Denver area?
[00:15:22.606 --> 00:15:26.088]  They carried it out at more than 10 locations, trains, bus stations.
[00:15:26.408 --> 00:15:31.451]  They didn't do a movie theater, but it's not exactly outside of the realm of imagination.
[00:15:31.751 --> 00:15:44.978]  You have to remember that Homeland Security under Janet Napolitano has been all about rebranding Al-Qaeda, because there are partners in Libya and Syria and probably the Iran War too, and rebranding it to White Al-Qaeda.
[00:15:45.478 --> 00:15:47.818]  We've got to look out for lone wolf attacks.
[00:15:48.139 --> 00:15:51.639]  We've got the FBI memo over here warning about theater attacks.
[00:15:51.939 --> 00:15:54.680]  So could it be a random white guy shooting someone up?
[00:15:54.920 --> 00:16:00.901]  Would they use that event to stage a pretext for clamping down on guns, for bringing in more security?
[00:16:00.921 --> 00:16:03.802]  They're already saying there's going to be more security at these theaters.
[00:16:04.182 --> 00:16:08.382]  And I guess they're going to roll out TSA everywhere and take away all the guns.
[00:16:08.502 --> 00:16:08.983]  I don't know.
[00:16:09.323 --> 00:16:10.463]  But you saw what happened with 9-11.
[00:16:11.543 --> 00:16:12.544]  Was it a false flag?
[00:16:12.564 --> 00:16:13.545]  Well, look at the evidence.
[00:16:13.565 --> 00:16:18.329]  They used it to launch the Afghanistan War, the Iraq War, and the larger War on Terror.
[00:16:18.670 --> 00:16:29.840]  And every time Bush got in political trouble, they hit the button on the color-coded terror alerts and hyped it up in the media and used that to give Bush a political point-bounce in the polls.
[00:16:30.180 --> 00:16:34.524]  And it's the same tactic they're using now with Obama on the backs of these gun tragedies.
[00:16:35.515 --> 00:16:44.542]  So, looking further back into the evidence of false flags, there's so many cases, it's really too many to actually go through right here, but it's very historically based.
[00:16:44.862 --> 00:16:51.066]  Of course, there's Operation Northwoods, where they were going to stage shoot-downs of planes to enter us into a war with Cuba.
[00:16:51.086 --> 00:16:53.969]  They were going to stage sniper attacks in the D.C.
[00:16:54.089 --> 00:16:55.570]  and, I think, New York areas.
[00:16:55.870 --> 00:16:57.731]  The Pentagon admitted they were going to do this.
[00:16:58.852 --> 00:17:01.074]  Operation Northwoods was, of course, declassified.
[00:17:01.414 --> 00:17:18.686]  It came out to public knowledge circa 2001, but this was going on back in 1962, circa then, when we were in the conflict with Cuba, around the time of the Cuban Missile Crisis, shortly after the whole invasion of Cuba failed, and the CIA had, quote, egg on their face.
[00:17:19.026 --> 00:17:25.491]  So, they looked to stage attacks to get us into the war that the public, and Kennedy in particular, would no longer accept.
[00:17:26.946 --> 00:17:28.868]  Moving on, there's all the other cases.
[00:17:29.849 --> 00:17:33.313]  If we could just roll some of that TerrorStorm footage, it's laid out very cleanly there.
[00:17:33.653 --> 00:17:47.687]  Of course, the classic 1933 Reichstag fire, when Hitler staged the patsy from the Communist Party, they burned down the Reichstag, which is the parliament building in Germany, and they blame the far-left wing to allow power to...
[00:17:48.348 --> 00:17:50.712]  ...to allow Hitler and the Nazis to come into power.
[00:17:51.052 --> 00:17:55.219]  That was how they passed the Enabling Act, and that's how Hitler got his whole role on.
[00:17:55.239 --> 00:17:56.441]  That's how he got his groove on.
[00:17:56.701 --> 00:18:01.509]  They're a false flag, and they do it today, even if you don't think they're as nasty as the Nazis.
[00:18:02.631 --> 00:18:10.213]  So there's, of course, also Operation Ajax, which was the destabilization coup in 1953 in Iran to take out Mossadegh.
[00:18:10.253 --> 00:18:13.213]  That was an admittedly CIA-run operation.
[00:18:13.553 --> 00:18:14.854]  Kermit Roosevelt headed it.
[00:18:15.154 --> 00:18:17.594]  You saw a terror storm if you've been watching this program.
[00:18:17.854 --> 00:18:20.915]  But what they don't want is a strong leader in any given country.
[00:18:21.215 --> 00:18:23.435]  So they stage an event to drive him out of an office.
[00:18:23.815 --> 00:18:30.277]  Now, instead of doing an assassination in this case, they did a discrediting campaign by passing out the flyers and everything else.
[00:18:30.577 --> 00:18:31.517]  But that's on record.
[00:18:32.037 --> 00:18:33.659]  Then, of course, there's the Gulf of Tonkin.
[00:18:33.719 --> 00:18:35.321]  How do we get into the Vietnam War?
[00:18:35.681 --> 00:18:38.945]  Well, we'll say that they shot down one of our ships.
[00:18:39.245 --> 00:18:40.787]  Doesn't matter if the ship wasn't there.
[00:18:40.867 --> 00:18:42.269]  Doesn't matter if the ship went down.
[00:18:42.589 --> 00:18:44.231]  Doesn't matter if there was any gunfire.
[00:18:44.291 --> 00:18:45.993]  Doesn't matter if it really happened.
[00:18:46.313 --> 00:18:51.159]  The point is the perception in the media that we were attacked and need to now go to war.
[00:18:51.519 --> 00:18:52.379]  And there's some of the footage.
[00:18:52.399 --> 00:18:57.741]  Of course, the USS Liberty attack that Israeli helped stage with some of the U.S.
[00:18:57.781 --> 00:18:59.322]  forces to get U.S.
[00:18:59.342 --> 00:19:01.722]  in the war with Israel and Egypt.
[00:19:01.982 --> 00:19:15.627]  There was also the Levant Affair, where Mossad and other Israeli intelligence assets staged in 1954 an admitted false flag operation with many elements, but part of it was a theater fire shooting.
[00:19:17.322 --> 00:19:21.384]  And that was to keep British troops in Egypt for some of the same reasons.
[00:19:21.724 --> 00:19:30.488]  So you've always got a mix of geopolitical and purely political reasons, but they always want to push your buttons and set things up so that they are the saviors.
[00:19:30.948 --> 00:19:37.051]  The new regime, the new policy, the new law, what have you, is coming to save the day from these terrible false flag events.
[00:19:37.471 --> 00:19:38.092]  Now moving on.
[00:19:38.852 --> 00:19:42.078]  Of course, the 7-7 bombing in 2005 in London.
[00:19:42.398 --> 00:19:47.907]  We've covered at length, of course, in the Terror Storm documentary itself, how the whole thing was staged.
[00:19:49.229 --> 00:19:55.111]  They were running drills, just as they were doing the drill in Denver, just as they were doing tabletop drills in 9-11.
[00:19:55.192 --> 00:19:56.972]  Dozens of them, in fact, on the day.
[00:19:57.472 --> 00:20:06.456]  In London, on the 7-7 bombings, they were running a nearly identical scenario in the London underground tube system on that day.
[00:20:06.516 --> 00:20:07.677]  There's a reason for that.
[00:20:08.037 --> 00:20:15.140]  It's partially to distract the mechanism, which is actually supposed to watch and catch these events, because they think it's just something that was part of the drill.
[00:20:15.600 --> 00:20:27.909]  And it secondarily operates as cover for an explanation as to why these things were going on and so that handlers, in particular, so that the handlers don't get caught when they're found to be associated, oh, they were just part of that drill.
[00:20:28.350 --> 00:20:33.713]  And then the public forgets about it and the people inside the system either go along with it or freak out.
[00:20:34.696 --> 00:20:40.459]  And there are so many other false flag examples, it's just mentally exhausting to try to even list them all for you.
[00:20:40.779 --> 00:20:44.001]  But of course there was the RFK assassination.
[00:20:44.461 --> 00:20:51.805]  Many people credibly believe that Sirhan Sirhan may well have been on mind control substances of some kind.
[00:20:51.845 --> 00:20:54.086]  It was kind of an exotic period for mind control.
[00:20:54.486 --> 00:20:56.167]  Obviously it was going on at the CIA.
[00:20:56.827 --> 00:21:14.634]  In fact, many CIA officials later admitted to being part of that assassination plot, and there was the whole deal with the woman in the polka-dotted dress, all the bizarre writings of Sirhan Sirhan, but most importantly, there's the fact that the RFK assassination was used to hammer home the gun control in 1968.
[00:21:16.075 --> 00:21:29.126]  They were already using his brother's death, the JFK assassination, and the MLK assassination to try to push through the Omnibus Crime Control Act and the Safe Streets Act of 1968, then the Gun Control Act itself.
[00:21:29.406 --> 00:21:30.567]  It wasn't going to push the House.
[00:21:30.628 --> 00:21:33.090]  The people knew that America would not accept it.
[00:21:33.610 --> 00:21:40.055]  And then the RFK assassination happened, and that was enough to push the votes over and get that dirty legislation through.
[00:21:40.456 --> 00:21:41.016]  Did you know that?
[00:21:41.156 --> 00:21:42.117]  It's on Wikipedia.
[00:21:42.377 --> 00:21:44.419]  They don't talk about it much, but it's true.
[00:21:44.779 --> 00:21:47.902]  Now, in this case, we don't know everything about the shooter yet.
[00:21:47.962 --> 00:21:55.428]  Those details are beginning to emerge, but we know they're trying to use the crises to bring out conversations about gun control.
[00:21:55.808 --> 00:21:58.731]  Should we have more security everywhere we go in public?
[00:21:59.171 --> 00:22:04.335]  At grocery stores, I guess, shopping malls they've been talking about in Homeland Security for years now.
[00:22:04.795 --> 00:22:18.365]  Now we're going to show you just a few examples of propaganda of how they cover the massacre and then right next to it, you could argue subconsciously or just relate it on the same page, are these conversations about what security measures we need.
[00:22:18.685 --> 00:22:20.246]  Let's roll those clips and talk about them.
[00:22:21.052 --> 00:22:22.432]  Alright, so we've got the shooter.
[00:22:22.552 --> 00:22:23.413]  He's depraved.
[00:22:23.933 --> 00:22:25.433]  I believe that's in the New York Post.
[00:22:25.793 --> 00:22:28.234]  And then there at the bottom, gun sales spike.
[00:22:28.694 --> 00:22:30.794]  So it's got you thinking about gun sales.
[00:22:31.134 --> 00:22:33.155]  Should people even be allowed to own guns?
[00:22:33.255 --> 00:22:38.876]  Is this even America anymore if some crazed person goes into a theater in a town with gun control?
[00:22:39.416 --> 00:22:40.636]  Let's go to the next example.
[00:22:40.917 --> 00:22:42.437]  It's the Chicago Sun-Times.
[00:22:43.177 --> 00:22:45.739]  How can theaters keep people safe?
[00:22:46.159 --> 00:22:48.421]  All this terrible stuff about the movie massacre.
[00:22:48.742 --> 00:22:50.983]  How can theaters keep their customers safe?
[00:22:51.404 --> 00:22:53.485]  Now we have to talk about this nationwide.
[00:22:53.786 --> 00:22:55.787]  Let's just keep going through these one after another.
[00:22:56.288 --> 00:22:58.529]  Out of the darkness, the nightmare unreals.
[00:22:58.890 --> 00:23:01.312]  All these terrible tragedies, the victims hugging.
[00:23:01.752 --> 00:23:05.275]  And then down at the bottom, when the outrageous is ordinary.
[00:23:05.575 --> 00:23:11.200]  Experts suggest a number of Americans are becoming desensitized to violence, even mass murder.
[00:23:11.620 --> 00:23:14.122]  So we're blurring the lines between fiction and reality.
[00:23:14.162 --> 00:23:17.145]  Are we even still conscious of these episodes when they happen?
[00:23:17.165 --> 00:23:22.089]  They just kind of pass through the media as they bring up the countermeasure of safety and security.
[00:23:22.629 --> 00:23:24.411]  Well, what did Benjamin Franklin say about that?
[00:23:24.851 --> 00:23:25.832]  Here's the LA Times.
[00:23:25.872 --> 00:23:26.893]  The Midnight Massacre.
[00:23:27.313 --> 00:23:28.254]  Shocking headline.
[00:23:28.274 --> 00:23:28.975]  The Big Bold.
[00:23:29.335 --> 00:23:31.377]  And then, buried in the bottom of the article,
[00:23:32.583 --> 00:23:34.044]  Shaken film industry acts.
[00:23:34.444 --> 00:23:36.244]  Theater owners review security.
[00:23:36.304 --> 00:23:40.566]  So are we going to have TSA or some kind of equivalent security force?
[00:23:40.866 --> 00:23:44.668]  Well, many theaters already have security, but it's basically a joke.
[00:23:45.048 --> 00:23:47.549]  Anybody could do anything if they really wanted to.
[00:23:47.949 --> 00:23:50.330]  The purpose is you can't prohibit weapons.
[00:23:50.470 --> 00:23:51.570]  Anything could be a weapon.
[00:23:51.970 --> 00:23:53.171]  Any object of any size.
[00:23:53.191 --> 00:23:54.451]  This pen could be a weapon.
[00:23:54.791 --> 00:23:56.532]  It's all about the intent of the person.
[00:23:57.333 --> 00:24:01.117]  We should have a conversation about media violence and what's being put into people's heads.
[00:24:01.437 --> 00:24:06.544]  We should have a conversation about all these psychotropic drugs being prescribed for flimsy reasons.
[00:24:06.924 --> 00:24:07.825]  All this kind of stuff.
[00:24:07.845 --> 00:24:13.332]  We don't necessarily need TSA to show up at our toilet inspection agency, as South Park said.
[00:24:13.872 --> 00:24:15.234]  I think there's even more newspapers.
