[00:00:40.862 --> 00:00:42.123]  Welcome, ladies and gentlemen.
[00:02:58.060 --> 00:03:01.384]  Only months ago back in May in Coconut Grove, South Florida,
[00:03:03.606 --> 00:03:08.047]  There was a similar exercise conducted with military helicopters, explosions.
[00:03:08.367 --> 00:03:24.070]  The public was once again not informed, and yet when the media decided to report on it after the exercises had already begun, they spun it by saying, wow, what a cool tourist story that they're doing Black Hawk explosion exercises there in Florida.
[00:03:24.430 --> 00:03:28.870]  Now here in the Minneapolis exercises, they've been going on since the 19th.
[00:03:28.930 --> 00:03:31.731]  Here we are on August 28th when they're first reported.
[00:03:32.151 --> 00:03:34.572]  And they'll be going on through early September.
[00:03:35.113 --> 00:03:52.302]  But, meanwhile, we're not arming the Syrian rebels, of course, and yet we are, admittedly, arming the Syrian rebels made up of Al-Qaeda factions that we literally airlifted there from Libya, which we literally airlifted to Libya, to al-Qadhafi, now to help topple Assad.
[00:03:53.467 --> 00:03:59.011]  The New York Times scrubbed a passage which revealed the CIA was helping funnel arms to rebel groups.
[00:03:59.352 --> 00:04:06.277]  This is all part of Paul Joseph Watson's story on the scrubbing of the CIA's arming of Syrian rebels.
[00:04:06.938 --> 00:04:17.146]  In the article entitled, France says it would recognize provisional Syrian government, the line was included, American intelligence agents have helped funnel arms to rebel groups.
[00:04:17.626 --> 00:04:22.129]  But this was changed only 15 minutes after this version of the story was published.
[00:04:22.569 --> 00:04:32.135]  Changed from how they were arming and funneling arms to the rebels to American intelligence agents have helped identify the rebel groups that receive arms.
[00:04:32.475 --> 00:04:35.317]  Well, obviously they're well aware of their true identity.
[00:04:35.477 --> 00:04:38.779]  Again, being an Al-Qaeda faction supported by the West.
[00:04:39.199 --> 00:04:42.101]  To try to destabilize these Middle Eastern regimes.
[00:04:42.541 --> 00:04:42.881]  Why?
[00:04:43.281 --> 00:04:49.565]  Also they can create a wider regional war and so they can covertly topple as many little dominoes as possible.
[00:04:50.005 --> 00:04:59.790]  Of course you recall less than a month ago Obama's secret order authorizing the CIA backing of these rebel factions in Syria was authorized.
[00:05:00.171 --> 00:05:02.712]  It was covered in Al Jazeera.
[00:05:02.732 --> 00:05:04.413]  Of course
[00:05:05.131 --> 00:05:30.656]  And it's been completely admitted in the mainstream media, from the London Guardian, to the BBC, to the New York Times, you name it, that the West is openly backing the Syrian rebel forces, openly backing the sham that is the Syrian National Council, the Transition Councils, all aligned with the Bilderberg factions, the United Nations, and the other super-globalist organizations that don't want any independent nations.
[00:05:31.076 --> 00:05:32.097]  Not that Syria is good.
[00:05:32.117 --> 00:05:37.222]  It's got a lot of corruption there, but it's not the brand of corruption aligned with a larger cartel.
[00:05:37.622 --> 00:05:40.305]  And this brings us to Waleed Moolam.
[00:05:40.705 --> 00:05:42.447]  That is Assad's foreign minister.
[00:05:42.527 --> 00:05:48.673]  He's in the news in the London Independent saying, we believe the US is the major player against Syria.
[00:05:49.033 --> 00:05:50.534]  And the rest are its instruments.
[00:05:50.975 --> 00:05:53.958]  You don't have to approve of the Syrian regime.
[00:05:53.998 --> 00:05:55.499]  You don't have to approve of Assad.
[00:05:55.880 --> 00:05:59.583]  Certainly, he's been vicious to a number of people that are not aligned with him.
[00:05:59.903 --> 00:06:01.785]  But at the same time, facts are facts.
[00:06:02.105 --> 00:06:05.288]  The West is definitely the most major player, and the U.S.
[00:06:05.629 --> 00:06:06.730]  leading that herd.
[00:06:06.890 --> 00:06:09.412]  Everyone else is just an instrument in that chorus.
[00:06:09.732 --> 00:06:10.133]  This is a USA
[00:06:11.614 --> 00:06:14.677]  CIA, Pentagon, Department of Defense, script.
[00:06:14.777 --> 00:06:16.339]  It's all a bunch of hockey.
[00:06:16.759 --> 00:06:26.148]  And so here he is, Mulam, the foreign minister, saying, I don't understand your slogan of fighting international terrorism when you are supporting terrorism in Syria.
[00:06:26.653 --> 00:06:27.473]  And those are facts.
[00:06:27.934 --> 00:06:31.316]  Al-Qaeda is our enemy, but in Syria they're our ally.
[00:06:32.456 --> 00:06:39.420]  The people of America are free, but when they're occupied by Homeland Security trying to catch terrorists, they're not free, they are the enemy.
[00:06:39.780 --> 00:06:40.761]  And that's the way it works.
[00:06:41.161 --> 00:06:46.464]  Mulum goes on to say that perhaps 60% of the country's violence comes from abroad.
[00:06:47.124 --> 00:06:54.288]  He names Turkey, Qatar, Saudi Arabia, and other allies of the U.S., but specifically points out that the U.S.
[00:06:54.708 --> 00:06:55.068]  We're good.
[00:07:09.972 --> 00:07:13.154]  And much more from Gulf and Saudi Arabia.
[00:07:13.514 --> 00:07:19.977]  Back on the homeland, Big Sis' super agency is now re-expanding to the sports domain.
[00:07:20.357 --> 00:07:27.621]  Of course, it's been over a year that she said the TSA will expand to train stations, to bus stations.
[00:07:27.981 --> 00:07:29.822]  To shopping malls, to sports centers.
[00:07:30.123 --> 00:07:41.611]  You've seen them try to indoctrinate sports goers already with pat-downs at the Super Bowl and plans to expand them to different venues all across the nation in the name of safety at sporting events.
[00:07:41.991 --> 00:07:50.898]  Well, now she's back hosting events and doing little PR stunts at football games, urging people to look out and see something if you say something.
[00:07:51.218 --> 00:07:58.824]  But don't say anything if you see a tyrannical government entity taking over everything that was constitutional and good in this country.
[00:07:59.304 --> 00:08:07.291]  But that's just one stop on the public relations campaign for Big Sis's Homeland Security takeover of all of America.
[00:08:07.611 --> 00:08:13.816]  Of course, there's the big spectacle of the phony campaign for the Republican National Convention this week in Tampa.
[00:08:14.176 --> 00:08:24.183]  And part of that overall police state presence includes, of course, the TSA, where screeners were seen doing bag searches for journalists, attendees, you name it.
[00:08:24.223 --> 00:08:27.545]  They also have been seen at the train and bus depots in that area.
[00:08:27.905 --> 00:08:38.592]  And you've also got Federal Protective Services, another Stasi group under the Homeland Security umbrella, checking people, telling people they can't record facilities in that area.
[00:08:38.912 --> 00:08:40.213]  That's all been caught on tape.
[00:08:40.233 --> 00:08:41.594]  We covered it at InfoWars
[00:08:43.175 --> 00:08:50.563]  Also, a listener sent us today photos in New Jersey at the train stations where TSA inspectors have likewise shown up.
[00:08:50.964 --> 00:08:57.291]  In weeks past they've shown up and begun to unroll their security detail in Chicago at train stations.
[00:08:57.691 --> 00:09:03.015]  You've seen them at bus depots in Houston and other areas across the country.
[00:09:03.395 --> 00:09:05.917]  Janet Apolitano told you they were coming.
[00:09:06.177 --> 00:09:10.340]  She told you they were going to take over sports centers, shopping malls, everything.
[00:09:10.620 --> 00:09:18.226]  All of public life will be regulated by these little minions at TSA and part of the larger control firm Homeland and Security.
[00:09:18.526 --> 00:09:24.670]  With more on this larger police state takeover, Melissa Melton covers some of the most important aspects going on right now.
[00:09:26.652 --> 00:09:27.152]  Thanks, Aaron.
[00:09:27.605 --> 00:09:30.226]  This is Melissa Melton reporting for InfoWars Nightly News.
[00:09:30.847 --> 00:09:37.990]  Now, as InfoWars has extensively reported on, the government has been arming to the teeth, buying up ammo left and right.
[00:09:38.010 --> 00:09:42.912]  And earlier this year, the DHS bought 450 million rounds of hollow point bullets.
[00:09:43.373 --> 00:09:54.038]  More recently, Paul Joseph Watson reported that the DHS put in an additional order for 750 million more rounds of hollow point ammunition, bringing the total to billions.
[00:09:55.074 --> 00:09:58.476]  Now, other government agencies are also buying up ammo.
[00:09:58.496 --> 00:10:04.799]  We have agencies such as the Social Security Administration set to purchase 174,000 rounds of hollow point.
[00:10:05.659 --> 00:10:20.867]  And as public distrust grew, the Department of Homeland Security decided to classify their ammo purchases, actually going in and blacking out information on their purchasing order with what appears to be a sharpie marker about what kind of ammunition they're buying and how much.
[00:10:21.807 --> 00:10:31.236]  Now, in addition to that, the TSA recently set to purchase 1,400 pounds of explosives for the K-9 training program.
[00:10:31.892 --> 00:10:47.279]  They put in an invitation to bid on 700 pounds of A5 flake RDX explosives and 700 pounds of high-density ammonium nitrate explosives, which are set to be used as training aids by explosive-sniffing dogs participating in the National Canine Program.
[00:10:47.979 --> 00:10:51.481]  And according to the contract, these explosives were set to be delivered today.
[00:10:52.241 --> 00:11:00.505]  Now, this should be pretty concerning considering that just a little over a year ago, headlines, stolen police explosives at Sky Harbor worried travelers.
[00:11:01.781 --> 00:11:10.109]  Now, you'll recall just over a year ago, police at Sky Harbor International Airport in Phoenix lost live explosives during a training exercise.
[00:11:10.510 --> 00:11:16.175]  And these explosives weren't found until days later when a random passerby happened to see a cooler sitting on a street corner.
[00:11:17.296 --> 00:11:19.198]  So you put all that together.
[00:11:19.218 --> 00:11:21.761]  They're buying thousands of pounds of explosives.
[00:11:22.101 --> 00:11:23.683]  They're buying millions of bullets.
[00:11:24.443 --> 00:11:33.913]  And then you've got proposed legislation in California where gun vendors are supposed to report anyone who purchases over a thousand rounds.
[00:11:34.253 --> 00:11:34.573]  We're good.
[00:12:00.936 --> 00:12:09.983]  Now, switching gears, government think tank the Brookings Institute put out a report yesterday entitled, Understanding the Loop, Regulating the Next Generation of Drones.
[00:12:10.584 --> 00:12:19.291]  And they go on to discuss how drones have revolutionized warfare, and Congress has voted to further expand domestic drone use, with the FAA loosening restrictions.
[00:12:20.011 --> 00:12:29.179]  But they say today's drones are merely the Model T of drone technology, and tomorrow's drones are expected to leap from automation to autonomy.
[00:12:30.390 --> 00:12:33.331]  They go on to say, today's humans are still very much in the loop.
[00:12:33.651 --> 00:12:38.772]  Humans generally decide when to launch a drone, where it should fly, and whether it should take action against a suspect.
[00:12:39.312 --> 00:12:43.153]  But as drones develop greater autonomy, humans will increasingly be out of the loop.
[00:12:43.634 --> 00:12:52.456]  Human operators will not be necessary to decide when a drone, or perhaps a swarm of microscopic drones, takes off where it goes and how it acts.
[00:12:53.564 --> 00:13:00.699]  And they go on to explain how these autonomous drones will make their decisions based on a diagram of Boyd's OODA loop.
[00:13:02.205 --> 00:13:05.768]  And as you can see here, it's got a lovely pentagram on there for you.
[00:13:06.549 --> 00:13:10.072]  UDA stands for Observation, Orientation, Decision and Action.
[00:13:11.033 --> 00:13:17.518]  Now, Boyd's theory of decision making shows how machine systems like drones operate, make decisions and interact with the world.
[00:13:17.998 --> 00:13:29.368]  And this report goes on to call for policymakers having a better understanding of this UDA loop and what the next generation of autonomous drones will look like and how they will work.
[00:13:29.808 --> 00:13:35.574]  However, according to a story in Counterpunch a week ago, drones destroy their own OODA loops.
[00:13:36.075 --> 00:13:47.386]  And this is a story by Franklin Spinney, and basically what happens is imperfect feedback distorts the observations point in the cycle, which would be the first point in the OODA loop.
[00:13:48.052 --> 00:13:55.935]  And I think a quote out of this Brookings report kind of really sums up the situation when they go on to say, autonomy is no longer solely a feature of humans.
[00:13:56.395 --> 00:14:02.197]  Whether it is a desirable quality for machines will be among the most important policy questions of the coming years.
[00:14:02.997 --> 00:14:11.100]  And I think as drones fill our skies, whether or not it's a desirable quality for our safety, security and freedom will actually be the most important question.
[00:14:12.041 --> 00:14:14.441]  I'm Melissa Melton reporting for InfoWars Nightly News.
[00:14:14.902 --> 00:14:15.642]  Back to you Erin.
[00:14:17.739 --> 00:14:36.997]  I caught another news item today because it took place in my hometown of Angleton, Texas, and neighboring Lake Jackson, Texas, all in Brazoria County, where the Brazos Port Water Authority shut down a treatment facility because it detected chemicals from the routine herbicide treatment inside the water.
[00:14:37.771 --> 00:14:49.059]  It wasn't Monsanto's version of Roundup herbicide, rather it was Aligari's glyphosate herbicide, all containing glyphosate and other endocrine-disrupting chemicals.
[00:14:49.500 --> 00:15:01.108]  They shut it down under emergency as a, quote, precaution, but quickly brought it back online by 10.30 p.m., determining that, well, it was a safe level of glyphosate in the water.
[00:15:01.488 --> 00:15:01.809]  I think so.
[00:15:16.385 --> 00:15:33.876]  Glyphosate 5.4 and you can see how they use it all across the country and they've got here how how safe it is and how it's okay to have up to a mouthful swallowed of this herbicide and well to call poison control and sip more water if it's in your water basically.
[00:15:35.339 --> 00:15:38.825]  But this is actually a problem that's been going on all across the country.
[00:15:38.905 --> 00:15:42.933]  It's part of a larger, bigger deal that really hasn't been reported on.
[00:15:43.293 --> 00:15:48.142]  Back in June, I did an article on Syngenta, the other GMO firm which
[00:15:48.769 --> 00:15:51.131]  ...whose CEO frequently attends Bilderberg.
[00:15:51.491 --> 00:16:08.803]  They had to settle with more than 2,000 water districts because they had allegedly contaminated the water supply of 52 million Americans just in the Midwest region with their herbicide, atrazine, which is not really that different from glyphosate.
[00:16:09.163 --> 00:16:17.209]  Both contribute to birth defects, menstrual problems, endocrine disruptions, and they are known to affect reptiles, amphibians, fish,
[00:16:17.629 --> 00:16:18.630]  We're good to go.
[00:16:34.284 --> 00:16:36.086]  It's banned in Europe, but just forget about it.
[00:16:36.566 --> 00:16:37.988]  You know what's really going on here.
[00:16:38.028 --> 00:16:38.708]  I'm sure you do.
[00:16:38.768 --> 00:16:40.610]  I'm sure you've caught on by this point.
[00:16:40.970 --> 00:16:44.294]  It's a larger de facto eugenics operation.
[00:16:44.334 --> 00:16:55.284]  While they distract you with the overhead debate about what to do about overpopulation and what kind of measures are acceptable, they've been covertly putting it in our water, in our food, in our environment.
[00:16:55.564 --> 00:16:56.805]  For a hundred years.
[00:16:56.905 --> 00:16:57.686]  For decades.
[00:16:57.786 --> 00:16:58.546]  It's been in there.
[00:16:58.926 --> 00:16:59.627]  They're doing it.
[00:16:59.687 --> 00:17:01.708]  They don't want you even focusing on that.
[00:17:02.088 --> 00:17:03.649]  And it's accumulating in your body.
[00:17:03.749 --> 00:17:12.595]  It's contributing to some of all the... It's contributing to all the health effects we've seen surfacing in the population.
[00:17:12.695 --> 00:17:14.496]  Cancer and all the other problems.
[00:17:15.037 --> 00:17:18.179]  This brings us to some rather disturbing news.
[00:17:18.755 --> 00:17:41.222]  Just from today, Big Sis begins releasing biological agents into Boston Subway and again assures the public it's completely safe, even though the government has a total and thorough history of experimenting on the public in open-air experiments without the consent of anyone, without informing anyone what's going on.
[00:17:42.341 --> 00:17:54.124]  Homeland Security will begin releasing what they say is a dead bacteria into the Boston subway as part of a test to detect biological agents that could be deployed by terrorists.
[00:17:54.514 --> 00:18:09.237]  Whoever those terrorists are, never mind the actual government entity releasing it into the actual subway where real people are going, but they're telling you it's safe, it's not going to affect anyone who's healthy, never mind what it would do to people who are already unhealthy.
[00:18:09.657 --> 00:18:17.519]  And they have not been forthcoming about what exactly this bacteria compound consists of, but they say, oh, it's a safe food supplement.
[00:18:18.080 --> 00:18:25.292]  If you can even believe them, if you can believe anything this government says, especially when it comes out of the Department of Homeland Security.
[00:18:26.041 --> 00:18:31.025]  But I've got their document, 33 pages or so, telling you how safe and tested it all is.
[00:18:31.545 --> 00:18:55.423]  But I also have piles and piles of documents of unauthorized, illegal experimentation on humans going back a minimum of 100 years, including the very well-known release of bacteria in the New York subways back in the 60s, where more than a million people were exposed to what they said then was safe, even though it caused health effects
[00:18:55.823 --> 00:18:57.184]  And possibly even deaths.
[00:18:57.584 --> 00:19:02.846]  They did it more quietly in Chicago, and that's just scratching the surface.
[00:19:03.446 --> 00:19:04.787]  Why do they say they could do this?
[00:19:05.207 --> 00:19:08.829]  Well, they've written an illegitimate law under U.S.
[00:19:09.049 --> 00:19:22.535]  Title Code 50, subsection 1520A, subparagraph B, where they say, well, there's restrictions on the use of human subjects for testing of chemical or biological agents, but
[00:19:23.581 --> 00:19:27.242]  And I've got a tile here with that law if we want to read it together.
[00:19:27.622 --> 00:19:42.488]  It says, prohibited activities are, according to the Secretary of Defense, they may not conduct directly or by contact any test or experiment involving the use of chemical agents or biological agents on the civilian population.
[00:19:42.828 --> 00:19:49.670]  And furthermore, any other testing of a chemical agent or biological agent on human subjects would be prohibited.
[00:19:50.510 --> 00:19:51.671]  So that sounds good.
[00:19:51.711 --> 00:19:52.471]  That sounds safe.
[00:19:52.861 --> 00:20:10.821]  The government has agreed not to test on us, until you read the exceptions in paragraph B. Subject to subsection C, D, and E of this section, the prohibition of testing on human subjects does not apply to tests or experiments carried out for any of the following purposes.
[00:20:11.581 --> 00:20:20.606]  One, any peaceful purpose related to medical, therapeutic, pharmaceutical, agricultural, industrial or research activities.
[00:20:21.027 --> 00:20:35.815]  That's a pretty wide spectrum already, but the subsection goes on to explain how also not prohibited of unauthorized human testing is any purpose related to the protection against chemical and biological weapons
[00:20:36.275 --> 00:20:37.716]  Or related agents.
[00:20:38.096 --> 00:20:50.940]  It also says, any law enforcement purpose at all, any law enforcement purpose, including a purpose related to riot control, would not be controlled by the prohibitions on testing on human subjects.
[00:20:51.340 --> 00:21:00.303]  And it goes on to say how they're supposed to do informed consent, but it's been interpreted over and over that just posting these obscure laws in the mile-long U.S.
[00:21:00.323 --> 00:21:03.964]  title codes somehow itself is consent.
[00:21:04.875 --> 00:21:05.095]  Thank you.
[00:21:20.869 --> 00:21:21.450]  We're good to go.
[00:21:21.470 --> 00:21:21.890]  I think?
[00:21:21.910 --> 00:21:22.650]  We're good to go.
[00:21:22.670 --> 00:21:22.810]  I think?
[00:21:22.830 --> 00:21:23.331]  We're good to go.
[00:21:23.371 --> 00:21:23.551]  I think?
[00:21:23.611 --> 00:21:24.852]  We're good to go.
[00:21:24.932 --> 00:21:25.152]  I think?
[00:21:25.172 --> 00:21:25.892]  We're good to go.
[00:21:25.912 --> 00:21:26.172]  I think?
[00:21:26.192 --> 00:21:26.613]  We're good to go.
[00:21:26.633 --> 00:21:26.873]  I think?
[00:21:26.893 --> 00:21:27.373]  We're good to go.
[00:21:27.393 --> 00:21:27.533]  I think?
[00:21:27.553 --> 00:21:29.034]  We're good to go.
[00:21:29.114 --> 00:21:29.334]  I think?
[00:21:29.354 --> 00:21:30.435]  We're good to go.
[00:21:30.455 --> 00:21:30.855]  I think?
[00:21:30.915 --> 00:21:31.936]  We're good to go.
[00:21:31.956 --> 00:21:32.156]  I think?
[00:21:32.176 --> 00:21:32.716]  We're good to go.
[00:21:32.736 --> 00:21:32.936]  I think?
[00:21:32.957 --> 00:21:33.337]  We're good to go.
[00:21:33.657 --> 00:21:33.977]  I think?
[00:21:34.017 --> 00:21:34.838]  We're good to go.
[00:21:34.878 --> 00:21:35.218]  I think?
[00:21:35.238 --> 00:21:36.038]  We're good to go.
[00:21:36.178 --> 00:21:36.559]  I think?
[00:21:36.599 --> 00:21:37.519]  We're good to go.
[00:21:37.559 --> 00:21:38.100]  I think?
[00:21:38.120 --> 00:21:38.980]  We're good to go.
[00:21:39.000 --> 00:21:39.240]  I think?
[00:21:39.260 --> 00:21:39.861]  We're good to go.
[00:21:39.881 --> 00:21:40.361]  I think?
[00:21:40.421 --> 00:21:40.881]  We're good to go.
[00:21:40.901 --> 00:21:41.222]  I think?
[00:21:41.662 --> 00:21:44.043]  We're good to go.
[00:21:44.063 --> 00:21:44.243]  I think?
[00:21:44.283 --> 00:21:44.784]  We're good to go.
[00:21:44.804 --> 00:21:45.044]  I think?
[00:21:45.084 --> 00:21:45.644]  We're good to go.
[00:21:45.664 --> 00:21:45.944]  I think?
[00:21:45.964 --> 00:21:46.905]  We're good to go.
[00:21:46.985 --> 00:21:47.245]  I think?
[00:21:47.305 --> 00:21:47.806]  We're good to go.
[00:21:47.846 --> 00:21:48.286]  I think?
[00:21:48.366 --> 00:21:49.006]  We're good to go.
[00:21:49.026 --> 00:21:49.166]  I think?
[00:21:49.587 --> 00:21:50.067]  We're good to go.
[00:21:50.087 --> 00:21:50.247]  I think
[00:21:51.016 --> 00:21:58.381]  Dr. Cornelius Rhodes with the Rockefeller Institute of Medical Investigations infecting humans with cancer cells.
[00:21:58.441 --> 00:22:00.123]  That's back in the 1930s.
[00:22:00.503 --> 00:22:08.769]  You've got the well-known Tuskegee syphilis experiment starting in the early 30s, which went on for more than 40 years without any informed consent.
[00:22:09.149 --> 00:22:15.934]  When it was later found and explained and the cover-up began to end, you know what they said in the 1970s?
[00:22:16.094 --> 00:22:16.414]  They said,
[00:22:19.938 --> 00:22:26.961]  Society can no longer afford to leave the balancing of individual rights against scientific progress to the scientific community.
[00:22:27.362 --> 00:22:37.907]  They said in the 70s in the panel that investigated the Tuskegee experiments that you don't have individual rights and in the name of science they're going to experiment on basically whoever they want.
[00:22:38.227 --> 00:22:46.811]  And you've got other quotes here as they detail how more than 239 populated areas were contaminated with biological agents
[00:22:47.171 --> 00:23:06.779]  Just in a span of 20 years from 1949 to 1969, John D. Rockefeller led an investigation in the 90s, probably covering up for his own family's role in so many of these experiments, where it found that the Department of Defense alone had experimented on literally hundreds of thousands of military personnel
[00:23:07.199 --> 00:23:07.359]  Yeah.
[00:23:24.520 --> 00:23:36.152]  Of course, prison populations, but also pregnant mothers, babies, poor people, foreigners in Latin American countries, where they did experiments that at the time wouldn't have even been allowed inside the United States.
[00:23:36.532 --> 00:23:42.218]  They used Seventh Day Adventists, told them that if they weren't going to fight a war, that they had to subject themselves
[00:23:42.498 --> 00:23:42.858]  We're good to go.
[00:24:06.596 --> 00:24:10.419]  With radioactive elements spraying it on entire population areas.
[00:24:10.740 --> 00:24:16.465]  They did stuff like this over and over and over throughout the decades, time and again.
[00:24:16.485 --> 00:24:30.357]  It's some of the most well-known corporations and research scientists and they were all promoted, never persecuted and protected completely by the government as they used the population to test on.
[00:24:32.199 --> 00:24:33.560]  It really makes me sick to read.
[00:24:33.939 --> 00:24:35.802]  I don't have time to go through all these examples.
[00:24:35.942 --> 00:24:49.803]  Again, Dan Bodondi is going to do a detailed report later, and Alex covers it in detail in Endgame, the blueprint for global enslavement, explaining how it's part of the de facto eugenics operation being waged against all of humanity.
[00:24:50.461 --> 00:24:55.542]  They took the real eugenics, but then they applied it in a de facto sense to the general population.
[00:24:55.862 --> 00:25:07.305]  You were being assaulted, you're being killed, and you're being gone after with chemical, biological, and radioactive elements, while they get you afraid to look under your bed because of so-called terrorists.
[00:25:07.605 --> 00:25:17.348]  The government has killed more civilians, more regular people, more innocent people, just in the 20th century alone, than any other unnatural cause of death.
[00:25:17.688 --> 00:25:18.789]  It's known as democide.
[00:25:18.869 --> 00:25:19.710]  You better look it up.
[00:25:19.750 --> 00:25:21.491]  You better get your facts straight.
[00:25:21.772 --> 00:25:27.997]  And we better start to fight back against this government who has usurped us, fought against us, and tried to kill us.
[00:25:29.658 --> 00:25:30.979]  That's all I have time for today.
[00:25:31.340 --> 00:25:37.005]  I'll turn to the quote of the day, and we'll be back with extensive interviews from Alex Jones.
[00:25:37.045 --> 00:25:39.807]  He covers the gamut in three different interviews.
[00:25:39.887 --> 00:25:40.508]  Stay tuned.
[00:25:40.528 --> 00:25:43.991]  This is a very powerful episode of the InfoWars Nightly News.
[00:25:44.331 --> 00:25:45.492]  Here's today's Daily Quote.
[00:25:46.129 --> 00:25:51.852]  The value of man should be seen in what he gives and not in what he is able to receive.
[00:25:51.872 --> 00:25:55.074]  That's Albert Einstein and we hope you'll keep watching.
[00:25:55.434 --> 00:26:05.841]  Tune in to PlanetInfoWars.com, create your own channel and don't forget to help support us financially and by getting the educational materials you can help distribute yourself at PrisonPlanet.tv.
[00:26:15.503 --> 00:26:24.393]  The elite have left a massive wave of destruction behind them as they cold-bloodedly experiment on civilian populations as if we are lab rats.
[00:26:26.255 --> 00:26:34.985]  A string of congressional investigations has uncovered more than 20,000 secret tests that were carried out against the American people between 1910 and 2000.
[00:26:40.328 --> 00:26:52.097]  One well-known eugenic study, the Tuskegee Syphilis Project, killed hundreds of blacks and spanned 40 years until whistleblowers exposed it in 1972.
[00:26:52.157 --> 00:26:58.501]  From 1943 until present, the British have tested lethal nerve gas on their own personnel on land, air, and sea.
[00:26:59.162 --> 00:27:00.382]  Many died instantly.
[00:27:00.723 --> 00:27:03.645]  Still others died grueling deaths over several years.
[00:27:06.420 --> 00:27:12.242]  The federal government commissioned secret radiation experiments on thousands of non-consenting patients.
[00:27:13.003 --> 00:27:14.864]  Hundreds of hospitals in the U.S.
[00:27:15.324 --> 00:27:25.288]  injected healthy men, women, and children with uranium and plutonium at dosage levels ranging from non-therapeutic to lethal, killing many of the test subjects.
[00:27:29.585 --> 00:27:43.173]  Pregnant wives of GIs were given vitamins by base doctors that actually consisted of highly radioactive uranium-239 and plutonium-241, resulting in violent miscarriages and the death of the mothers.
[00:27:45.434 --> 00:27:51.498]  I really enjoy it when the globalists try to poison us and, uh, well, we resist them via a free market system.
[00:27:52.452 --> 00:27:59.401]  Hello my fellow info warriors, Alex Jones here, introducing you to the ProPure family of gravity-fed filters.
[00:27:59.842 --> 00:28:06.811]  Now, you know that the globalists are filling our water with radioactive isotopes, fluoride, lead, mercury, arsenic.
[00:28:07.492 --> 00:28:16.864]  And one of the few systems that can efficiently and economically remove or reduce down to non-detectable levels these poisons are gravity-fed filters.
[00:28:17.305 --> 00:28:19.568]  And ProPure is the top of the line.
[00:28:20.069 --> 00:28:22.652]  Their filters are impregnated with silver.
[00:28:23.473 --> 00:28:24.654]  A natural antibiotic.
[00:28:25.295 --> 00:28:28.678]  On top of that, they're bigger, so they filter faster.
[00:28:28.978 --> 00:28:32.080]  You don't have to prime these the first time you use them.
[00:28:32.461 --> 00:28:33.101]  It's amazing.
[00:28:33.141 --> 00:28:38.946]  Go to InfoWars.com and click on the shopping cart link to see the entire family of these babies.
[00:28:39.967 --> 00:28:44.970]  Now, the fluoride they add to our water is so tiny that most filters can't cut it out.
[00:28:45.230 --> 00:28:51.194]  But ProPure has their system that will, again, reduce it to non-detectable levels.
[00:28:51.314 --> 00:28:53.195]  Almost get all of it out of there.
[00:28:53.515 --> 00:28:54.496]  That's also available.
[00:28:54.816 --> 00:29:06.783]  And if you look at the different systems they offer, the ProPure Big Brush Finish is on a stand, so it's easier on a table or at your restaurant or wherever you have it to go up with a glass or a mug and fill it up.
[00:29:06.903 --> 00:29:10.947]  Then there's this big baby right here, the Pro-Pure King large version.
