[00:00:01.410 --> 00:00:02.570]  We've got it.
[00:05:57.074 --> 00:05:59.536]  This is Alex Jones for SurvivalSeedBank.com.
[00:06:04.340 --> 00:06:08.383]  You are listening to an InfoWars.com Frontline Report.
[00:06:10.925 --> 00:06:14.849]  If you are receiving this transmission, you are the resistance.
[00:06:22.432 --> 00:06:30.950]  From deep in the heart of FEMA Region 6, Austin, Texas, transmitting worldwide, it's Alex Jones.
[00:06:47.628 --> 00:06:50.050]  We are back live at Infowars.com.
[00:06:50.230 --> 00:06:54.514]  I'm today's guest host Aaron Dykes, but Alex Jones is waiting in the wings.
[00:06:54.934 --> 00:06:56.655]  Now, so much is going on in the world.
[00:06:56.975 --> 00:06:59.918]  They're ramping up the background noise for World War III.
[00:07:00.378 --> 00:07:01.959]  Russia's descending on Syria.
[00:07:02.280 --> 00:07:03.701]  Everything's happening with Iran.
[00:07:03.881 --> 00:07:13.809]  Meanwhile, they're trying to harden, solidify, and bring home the war on terror to blame domestic terrorists and merge the military and police.
[00:07:13.949 --> 00:07:15.050]  Alex Jones, are you there?
[00:07:15.799 --> 00:07:16.339]  Yes, Aaron.
[00:07:16.379 --> 00:07:19.300]  Thank you for sitting in on this Sunday broadcast.
[00:07:19.340 --> 00:07:22.501]  There with the InfoWars Nightly News Director, Rob Dew.
[00:07:22.541 --> 00:07:24.802]  I know you have a ton of information to cover today.
[00:07:25.262 --> 00:07:34.384]  In fact, our top story that I was going to call in and cover in the first segment dealt with a Houston Chronicle report, and I talked about this years ago.
[00:07:34.444 --> 00:07:38.625]  The police are being told domestic terrorists, i.e.
[00:07:38.726 --> 00:07:40.186]  returning veterans,
[00:07:40.726 --> 00:07:42.808]  This is in the MIAC and Homeland Security reports.
[00:07:43.088 --> 00:07:48.192]  People remember those coming out when we broke it when law enforcement sent it to us years ago.
[00:07:49.536 --> 00:08:03.065]  They are telling the police that veterans will attack every single jurisdiction in the country with IEDs or improvised explosive devices.
[00:08:03.446 --> 00:08:12.752]  This is like saying leprechauns will attack or Puff the Magic Dragon or the Easter Bunny will attack every single jurisdiction.
[00:08:13.052 --> 00:08:18.716]  Police are told they will be attacked by veterans, that veterans are going to start a civil war,
[00:08:19.616 --> 00:08:25.558]  ABC is coming out with a new show called Founding Fathers that demonizes veterans and gun owners and Texans.
[00:08:25.918 --> 00:08:28.579]  They have also a new show on NBC worshipping the UN.
[00:08:29.140 --> 00:08:32.721]  This is the globalists who've taken this country over engaging in this.
[00:08:32.761 --> 00:08:43.405]  Now remember, in the last 3-4 years we've seen internal homeland security training videos, now that are public, they're going public with them now, where every terrorist is white.
[00:08:44.045 --> 00:08:47.807]  Now again, I don't get into racial issues except when the media engages in divide and conquer.
[00:08:48.047 --> 00:08:56.412]  The LA Times two weeks ago admitted that when someone of another race commits a mass murder, they withhold the race unless it's white.
[00:08:56.933 --> 00:09:09.340]  And in this tragic shooting at the Sikh Temple in Wisconsin, within an hour, they want everybody to know it's an evil, white, lone wolf, hate crime is what USA Today is saying right now.
[00:09:09.420 --> 00:09:11.981]  That's up on InfoWars.com.
[00:09:12.121 --> 00:09:13.122]  Now understand, folks,
[00:09:14.275 --> 00:09:14.935]  They don't have one.
[00:09:14.995 --> 00:09:15.736]  They don't have two.
[00:09:15.796 --> 00:09:16.496]  They don't have three.
[00:09:16.536 --> 00:09:17.236]  They don't have four.
[00:09:17.297 --> 00:09:26.561]  They have five bills racing through Congress that ban all semi-autos, ban all magazines ten rounds and above, ban possession.
[00:09:27.061 --> 00:09:28.442]  We've covered these bills.
[00:09:28.722 --> 00:09:30.463]  The media is giving it almost no attention.
[00:09:30.723 --> 00:09:31.384]  The U.N.
[00:09:31.544 --> 00:09:34.905]  Treaty is not dead to restrict our Second Amendment.
[00:09:35.185 --> 00:09:36.186]  It even says in Article
[00:09:36.186 --> 00:09:36.466]  I think?
[00:10:06.749 --> 00:10:07.210]  92.
[00:10:06.809 --> 00:10:07.210]  Look it up.
[00:10:07.270 --> 00:10:08.530]  Justice Department's own numbers.
[00:10:08.930 --> 00:10:14.873]  CartonMO and InfoWars.com has done big detail reports on all of this.
[00:10:14.893 --> 00:10:17.334]  So what I'm saying to everybody is this.
[00:10:18.235 --> 00:10:21.617]  Guns are the answer to defend ourselves from crazies.
[00:10:21.777 --> 00:10:33.642]  In every case, including the Colorado shooting, as we predicted, he was on multiple psychotropics, just like Harrison Kleibold, just like Kip Kinkle, just like every other mass shooter.
[00:10:33.943 --> 00:10:34.443]  Always.
[00:10:35.203 --> 00:10:43.052]  When police pull up to a Houston home a few years ago and the mother had chopped the arms and legs off her baby, they knew what would be in the medicine cabinet.
[00:10:43.312 --> 00:10:43.833]  Prozac.
[00:10:44.234 --> 00:10:49.820]  It puts you in a hallucinogenic state, a dream state, and when you have a bad trip,
[00:10:50.260 --> 00:10:52.302]  You start becoming a homicidal murderer.
[00:10:52.602 --> 00:10:54.584]  It says it in the drug insert.
[00:10:54.824 --> 00:10:57.087]  That's why teen suicides are off the charts.
[00:10:57.407 --> 00:10:59.429]  It makes you commit suicide.
[00:10:59.469 --> 00:11:01.631]  It removes your compulsion.
[00:11:01.891 --> 00:11:06.155]  If you have a thought of mass shooting people, like a robot, you go and do it.
[00:11:06.615 --> 00:11:07.876]  The drugs are the issue.
[00:11:07.916 --> 00:11:10.259]  And we told you he'd have Pentagon psychologists.
[00:11:10.539 --> 00:11:12.841]  Top Air Force psych warfare psychologists.
[00:11:14.972 --> 00:11:25.694]  Everything he was, quote, planning, and the witnesses all said, all said that they were seeing multiple people and smoke bombs and multiple gas masks, but all of that's been swept under the rug.
[00:11:25.754 --> 00:11:39.077]  Now, that said here, I want to throw it back to the guest host here today, but I was already planning to call in on the issue that is up at InfoWars.com, where they are announcing nationwide here in the United States
[00:11:40.489 --> 00:11:44.031]  That they want to have basically troops on the streets and all the rest of this.
[00:11:44.091 --> 00:11:47.432]  And the Secretary of the Army has said that they want troops on the streets.
[00:11:47.492 --> 00:11:49.173]  Alex Jones reporting for Info.
[00:11:49.634 --> 00:11:53.876]  And again, I just accidentally played one of my videos where I'm breaking this down on Infowars.com.
[00:11:54.176 --> 00:12:00.539]  The point is, is that they are pushing troops on the streets, TSA style operations on the streets.
[00:12:00.899 --> 00:12:06.402]  It's now all beginning with the ridiculous idea that there will be moms in every major city.
[00:12:06.802 --> 00:12:08.383]  And what they don't say on the news is,
[00:12:08.943 --> 00:12:10.544]  They're teaching the police.
[00:12:11.045 --> 00:12:17.029]  They're teaching the police that veterans will start attacking the police departments.
[00:12:17.329 --> 00:12:18.890]  That's the part that's not in the news.
[00:12:19.151 --> 00:12:22.433]  That's why they say everyone's going to be attacked by IEDs.
[00:12:22.773 --> 00:12:25.435]  And this latest thing, they're saying Mexican drug cartels.
[00:12:25.795 --> 00:12:29.018]  Ladies and gentlemen, this is nothing but a giant power grab.
[00:12:29.058 --> 00:12:30.359]  Now, the original reason
[00:12:31.199 --> 00:12:53.228]  I wanted to have the first segment of the show today was because I wanted to get into another issue that is so big it is mind-blowing, but at this time I want you guys to be able to cover False Flag, the IED story, the fact that it's finally in hundreds of newspapers that the Western governments, including our government, are funding Al Qaeda as the main leaders of the takeover.
[00:12:54.248 --> 00:13:01.296]  Of Syria, Jews and Christians being slaughtered in mass at the hands of our Pentagon that's been taken over by the globalists.
[00:13:01.316 --> 00:13:07.663]  So I want to turn the show over to you guys and then just look at your schedule today because I know you have a lot.
[00:13:08.444 --> 00:13:11.166]  Later I will call in with a top story
[00:13:12.518 --> 00:13:13.259]  We're good to go.
[00:13:28.473 --> 00:13:29.314]  We're good to go.
[00:13:44.065 --> 00:13:44.905]  We're good to go.
[00:14:01.752 --> 00:14:02.232]  We're good to go.
[00:14:02.272 --> 00:14:03.253]  We're good to go.
[00:14:29.507 --> 00:14:38.956]  There's more than one way to rob a bank, folks.
[00:14:38.996 --> 00:14:41.459]  Let's say there's two water districts supplying you water.
[00:14:41.919 --> 00:14:47.785]  If you can sell one off for nothing to a company and let them double prices, that's a bank robbery.
[00:14:48.145 --> 00:14:52.189]  If cities that have been bought off and paid off by big globalist lobbyists
[00:14:52.709 --> 00:15:04.033]  If they can come in, listen carefully, and have Austin shut down three power plants, which they've already shut down two, that's why you're paying so much more, and they admit it and say it's good for the earth.
[00:15:04.333 --> 00:15:05.633]  No, it's not good for the earth.
[00:15:05.893 --> 00:15:06.914]  It is a criminal
[00:15:07.534 --> 00:15:08.855]  We're good to go.
[00:15:31.617 --> 00:15:33.979]  And that is Alex Jones.
[00:15:34.019 --> 00:15:35.400]  As you heard, he'll be back later in the show.
[00:15:35.420 --> 00:15:38.542]  We'll be back on the other side of this break, too.
[00:15:38.603 --> 00:15:43.466]  I have my own documents about the carbon plan in Austin, more than double what the feds won!
[00:16:01.175 --> 00:16:07.160]  The worst drought in 50 years continues, and the first six months of 2012 marks the hottest half year on record.
[00:16:07.340 --> 00:16:10.082]  78% of the Midwest corn belt is in drought conditions.
[00:16:10.303 --> 00:16:15.387]  Not only corn, but soy, alfalfa, fruits, vegetables, and wheat are all impacted, raising prices.
[00:16:15.687 --> 00:16:18.950]  The cost to feed livestock is forcing farmers and ranchers out of business.
[00:16:19.110 --> 00:16:20.390]  Blowing up your food prices.
[00:16:20.650 --> 00:16:28.032]  The only strategy to counter this is to freeze your food cost at today's prices by getting your own supply of foods from eFoods Direct now.
[00:16:28.293 --> 00:16:31.974]  As the price of raw ingredients increases, eFoods will have to raise prices too.
[00:16:32.154 --> 00:16:33.714]  Now is the time to get your supply.
[00:16:33.934 --> 00:16:37.815]  I recently increased my supply from eFoods Direct because we've all known this was coming.
[00:16:37.955 --> 00:16:40.576]  You know about their delicious long-term storable foods.
[00:16:40.856 --> 00:16:43.498]  The fact is, you can eat it anytime to save money today.
[00:16:43.639 --> 00:16:48.063]  And because it's stored for 25 years, you're locking in today's prices and avoiding the rising food cost.
[00:16:48.203 --> 00:16:48.743]  Don't wait!
[00:16:48.863 --> 00:16:50.285]  Call 800-409-5633 or go to efoodsdirect.com forward slash Alex.
[00:16:50.345 --> 00:16:52.306]  Call 800-409-5633 or efoodsdirect.com forward slash Alex.
[00:16:52.326 --> 00:16:53.848]  You can bet your life on eFoodsDirect.
[00:17:00.954 --> 00:17:06.280]  American gardeners and fellow Patriots make the right choice with your money, time, and your family food supply.
[00:17:06.420 --> 00:17:11.465]  Choose 100% pure heirloom seeds in the Survival Seed Vault from MyPatriotsupply.com.
[00:17:11.605 --> 00:17:12.446]  Why spend more?
[00:17:12.586 --> 00:17:20.354]  The Survival Seed Vault from MyPatriotsupply.com is only $37.95 and includes 20 varieties of pure, hearty, easy-to-grow heirloom seeds.
[00:17:20.634 --> 00:17:21.114]  Yes, only $37.95.
[00:17:21.174 --> 00:17:22.135]  That's 70% less than our competitors.
[00:17:24.778 --> 00:17:27.941]  You could buy three Survival Seed Vaults for less than one of theirs.
[00:17:28.181 --> 00:17:34.646]  The Survival Seed Vault from MyPatriotSupply.com includes detailed planting and seed saving instructions and ships same day.
[00:17:34.826 --> 00:17:37.448]  Plus, all orders over $49 ship free.
[00:17:37.648 --> 00:17:41.291]  MyPatriotSupply.com is American owned by patriots like you.
[00:17:41.511 --> 00:17:43.313]  Passionate about freedom and preparedness.
[00:17:43.513 --> 00:17:47.237]  Call now, 866-229-0927.
[00:17:47.397 --> 00:17:49.298]  That's 866-229-0927.
[00:17:49.679 --> 00:17:55.384]  Or discover more emergency preparedness items when you order at MyPatriotSupply.com.
[00:17:55.544 --> 00:17:56.525]  Choose the original.
[00:17:56.645 --> 00:18:00.189]  Choose the survival seed vault at MyPatriotSupply.com.
[00:18:00.879 --> 00:18:03.941]  Alex Jones here with a very important announcement for truth seekers.
[00:18:04.342 --> 00:18:10.066]  We've carried a lot of amazing films and books over the years on the online video bookstore at Infowars.com.
[00:18:10.266 --> 00:18:16.670]  And out of all the titles we've carried, one stands out because it is just so chillingly convincing.
[00:18:16.870 --> 00:18:22.294]  And that's Dreams from My Real Father by Joel Gilbert, available at Infowars.com.
[00:18:22.554 --> 00:18:26.197]  This film exposes the fraud that Obama is like nothing I've seen.
[00:18:26.397 --> 00:18:29.960]  If you want to know who Obama's real daddy is, this is the film for you.
[00:18:30.200 --> 00:18:34.564]  Don't forget, your purchase supports our broadcast and our growing media network.
[00:18:34.784 --> 00:18:37.106]  You'll also find it at Infowarshop.com.
[00:18:37.286 --> 00:18:39.468]  None Dare Call a Conspiracy by Gary Allen.
[00:18:39.608 --> 00:18:40.830]  The book that woke me up.
[00:18:41.150 --> 00:18:43.111]  We're also carrying Behind the Green Mask.
[00:18:43.432 --> 00:18:45.433]  UN Agenda 21 by Rosa Corey.
[00:18:45.574 --> 00:18:48.216]  This book is coffin nails to the globalist takeover.
[00:18:48.516 --> 00:18:55.062]  The Greater Good, the most professional and up-to-date film I've ever seen, exposing the scourge that is vaccines.
[00:18:55.363 --> 00:19:00.067]  These titles and a lot more are all available at infowarshop.com.
[00:19:00.747 --> 00:19:04.051]  Sick of the globalist eugenicist control freaks adding poison to your water?
[00:19:04.531 --> 00:19:05.992]  Laughing as you get sick and die?
[00:19:06.232 --> 00:19:08.433]  Start purifying your water with ProPure.
[00:19:08.653 --> 00:19:14.177]  My friends, I've done a lot of research, and the best gravity filter out there, bar none, is ProPure.
[00:19:14.357 --> 00:19:17.599]  And it's available discounted at Infowars.com.
[00:19:17.759 --> 00:19:20.940]  Its filters are silver impregnated to prevent bacterial growth.
[00:19:21.201 --> 00:19:22.621]  There's no priming required.
[00:19:22.882 --> 00:19:24.923]  It's NSF-42 certified.
[00:19:25.143 --> 00:19:27.644]  Optional fluoride filters can reduce fluoride up to 95%.
[00:19:28.865 --> 00:19:30.045]  Energy to set up and use.
[00:19:30.245 --> 00:19:31.546]  Doesn't require electricity.
[00:19:31.666 --> 00:19:34.507]  Purify water from lakes, streams, ponds, and wells.
[00:19:34.827 --> 00:19:38.008]  This filter system leaves in beneficial minerals, which is key.
[00:19:38.208 --> 00:19:39.988]  Save money by not buying bottled water.
[00:19:40.108 --> 00:19:42.189]  And avoid BPA that leaches from the plastic.
[00:19:42.349 --> 00:19:44.950]  ProPure is the best gravity-fed filter out there.
[00:19:45.090 --> 00:19:46.390]  It's what my family uses.
[00:19:46.670 --> 00:19:49.871]  Infowars.com already has the lowest price on ProPure.
[00:19:49.971 --> 00:19:55.593]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:19:55.813 --> 00:19:56.953]  You can also call to order.
[00:19:57.613 --> 00:19:58.374]  888-253-3139.
[00:20:02.156 --> 00:20:03.316]  Coast to Coast.
[00:20:03.676 --> 00:20:04.997]  Direct from Austin.
[00:20:05.738 --> 00:20:09.840]  You're listening to the Alex Jones Broadcasting Network.
[00:20:17.864 --> 00:20:25.228]  We now take you live to the Central Texas Command Center and the heart of the resistance.
[00:20:26.596 --> 00:20:28.778]  Rallying patriots worldwide.
[00:20:32.961 --> 00:20:35.703]  You're listening to the Alex Jones Show.
[00:20:47.578 --> 00:20:49.819]  So we are back at InfoWars.com.
[00:20:50.059 --> 00:20:52.519]  Alex Jones is coming up later in the broadcast.
[00:20:52.539 --> 00:20:59.261]  We've got some exclusive clips coming up for you, but we do have seven dead in Wisconsin at a Sikh temple.
[00:20:59.381 --> 00:21:08.103]  Another act of terrorism brought home to the US, at least that's how they're going to brand it, as they hype up non-existent threats one after the other.
[00:21:08.463 --> 00:21:14.425]  Now here in the wake of the Colorado shooting, they're now saying the military and police will have to merge to deal with
[00:21:14.705 --> 00:21:16.365]  Non-existent IED threats.
[00:21:16.745 --> 00:21:22.087]  We've also got in the news Rumsfeld saying Israel doesn't need to notify the U.S.
[00:21:22.127 --> 00:21:22.847]  about a strike.
[00:21:23.167 --> 00:21:38.590]  You've got Russian warships coming to Syria, and Al-Qaeda openly working with the West, the Muslim Brotherhood setting up their own joint operations, and the State Department talking about how accidental it is that Al-Qaeda just waltzed into Syria, but how
[00:21:39.270 --> 00:21:40.411]  You know, they're kind of good.
[00:21:40.472 --> 00:21:44.636]  Not good, maybe, but somebody we have to respect and help bring them up.
[00:21:44.917 --> 00:21:46.638]  But I want to get into detail.
[00:21:47.059 --> 00:21:49.522]  Now, Paul Watson wrote this article on Friday.
[00:21:49.582 --> 00:21:50.463]  He's updated it.
[00:21:50.563 --> 00:21:53.866]  It's back at InfoWars.com, so go read the whole story for yourself.
[00:21:54.187 --> 00:21:59.413]  But it's domestic IED threat hyped as justification for martial law takeover.
[00:21:59.953 --> 00:22:06.094]  And how the Batman shooting highlights a reason to increase the military role in domestic law enforcement.
[00:22:06.495 --> 00:22:13.456]  Let me read you Alex's comments and we're going to get into how ridiculous and over-the-top this article in the Houston Chronicle is.
[00:22:13.896 --> 00:22:24.479]  Now Alex says, despite the fact that cases involving the use of improvised explosive devices within the United States are virtually non-existent, the government is hyping the mythical threat
[00:22:25.606 --> 00:22:29.708]  So that they can butcher Posse Comitatus and turn up the volume for martial law.
[00:22:30.128 --> 00:22:30.488]  That's it.
[00:22:30.528 --> 00:22:32.229]  They want to destroy Posse Comitatus.
[00:22:32.509 --> 00:22:33.949]  They want to occupy America.
[00:22:34.230 --> 00:22:36.290]  They don't want Americans to be Americans.
[00:22:36.330 --> 00:22:52.397]  They want them to be helpless, subservient people who fear not having total federal control, who can't even go to the grocery store or the mall without basically peeing in their pants unless there's some kind of TSA or police state apparatus waiting to so-called keep them safe.
[00:22:52.677 --> 00:22:54.641]  You know what the founders said about that.
[00:22:54.962 --> 00:23:00.032]  Benjamin Franklin famously said those who trade security for liberty will get neither.
[00:23:01.127 --> 00:23:07.309]  Now it's always been the plan to push IEDs, Alex points out, as a reason to have the military oversee law enforcement.
[00:23:07.749 --> 00:23:12.350]  He demonstrated this in Police State 2, the takeover as far back as 2000.
[00:23:13.530 --> 00:23:18.752]  And you saw that footage with Alex approaching checkpoints on Texas highways.
[00:23:19.032 --> 00:23:23.153]  Now here is the Houston Chronicle, which Paul Watson covers in his article.
[00:23:24.273 --> 00:23:26.594]  And the headline is Texas and the U.S.
[00:23:26.674 --> 00:23:29.295]  face growing threat of domestic IEDs.
[00:23:29.715 --> 00:23:34.617]  Improvised explosives, they note, are well known in Iraq, Afghanistan, etc.
[00:23:34.657 --> 00:23:36.017]  They've killed American soldiers.
[00:23:36.358 --> 00:23:40.159]  But now they say that threat is coming to Texas and the United States.
[00:23:40.519 --> 00:23:41.219]  What do they cite?
[00:23:41.540 --> 00:23:48.702]  They cite the Batman massacre, the so-called explosives he had in his apartment, if that's even true, if we find out the truth about that.
[00:23:49.062 --> 00:23:51.583]  Then they cite all these other fraudulent attempts.
[00:23:51.723 --> 00:23:53.244]  I've got Rob Dew here to break down
[00:23:53.664 --> 00:24:13.559]  How FBI informants were behind the New York City Times Square, the little fizzle firecracker bomb, the so-called ink cartridges that allegedly had explosives that they found, all this made-up garbage, and the Mexican drug cartels, which is a very violent faction, is a real problem, except that it's totally propped up by the CIA.
[00:24:13.880 --> 00:24:16.762]  It's totally part of the CIA's drug smuggling operation.
[00:24:17.122 --> 00:24:26.628]  Wachovia, Wells Fargo, everyone else from the big six banks on Wall Street are admittedly laundering billions and billions if not trillions in drug money.
[00:24:26.928 --> 00:24:28.049]  They know where it comes from.
[00:24:28.109 --> 00:24:29.890]  It's a huge slice of Mexico.
[00:24:30.916 --> 00:24:36.979]  But, now in America we have the Joint Improvised Explosive Device Defeat Organization.
[00:24:37.059 --> 00:24:38.380]  Tell me that's not Orwellian.
[00:24:38.680 --> 00:24:40.761]  The IED Defeat Organization.
[00:24:41.101 --> 00:24:44.383]  And they quote an Army Lieutenant General Michael Barbaro.
[00:24:44.723 --> 00:24:49.766]  The domestic IED threat from both homegrown terrorists and global threat networks is real.
[00:24:50.286 --> 00:24:58.072]  And presents a significant security challenge for the United States and our international partners, and they go on to how unfortunate they say it is.
[00:24:58.092 --> 00:25:06.438]  They're, quote, complaining about posse comitatus, separating military, that they can't be used for domestic law enforcement operations.
[00:25:06.918 --> 00:25:08.119]  It's a pretty common sense law.
[00:25:08.499 --> 00:25:17.441]  Right, and what they have here is they say the Pentagon spends 1.9 billion a year in this IED organization and it saved tons of servicemen's lives, so why can't we implement it here?
[00:25:17.481 --> 00:25:20.021]  Why can't we have the military working with the police here?
[00:25:20.061 --> 00:25:21.342]  That just seems normal, doesn't it?
[00:25:21.702 --> 00:25:21.902]  Yeah.
[00:25:21.922 --> 00:25:33.424]  They're just trying to paint it as being a normal thing, as something that has to happen, and this is in order to get the police working together with the military, and when that happens, the rights are out the window, the guns are being confiscated, and people are getting rounded up.
[00:25:33.444 --> 00:25:34.084]  That's what's gonna happen.
[00:25:34.104 --> 00:25:39.626]  Yeah, because any kind of self-defense weapon will basically now be called an IED because you could improvise.
[00:25:39.646 --> 00:25:48.808]  Basically, if you're free to make your own decisions and that you might, you know, one out of one million people might choose to do something violent, you can't have your rights anymore.
[00:25:48.848 --> 00:25:50.489]  They've got to have checkpoints on the highway.
[00:25:50.869 --> 00:25:51.149]  Why?
[00:25:51.229 --> 00:25:59.091]  Because one time in 2010 in Juarez, which is right on the El Paso border, they had a car bomb from the drug cartels.
