[00:00:05.085 --> 00:00:05.266]  Yeah.
[00:21:29.096 --> 00:21:34.601]  Like clouding the earth with barium and sulfur particles to change our weather patterns.
[00:21:34.681 --> 00:21:37.163]  And by the way, he owns hurricane steering technology.
[00:21:37.524 --> 00:21:38.945]  Huge conflicts of interest.
[00:21:39.305 --> 00:21:46.912]  Nobody seems willing to hold these so-called philanthropy foundations to account because they have a friendly face.
[00:21:47.492 --> 00:21:49.654]  Bill and Melinda Gates in a blue sweater.
[00:21:50.035 --> 00:21:51.476]  And they've given money to Proteus.
[00:21:51.756 --> 00:21:52.137]  Yeah, I think so.
[00:22:10.219 --> 00:22:10.720]  Thank you.
[00:22:25.703 --> 00:22:28.467]  But meanwhile, the Gates Foundation hasn't stopped there.
[00:22:28.507 --> 00:22:34.153]  They're in the news for other items today, other equally dangerous, perhaps more dangerous proposals.
[00:22:34.574 --> 00:22:38.659]  They're funding a variety of proposals listed here on their website.
[00:22:39.019 --> 00:22:42.764]  Among them, an anti-vaccine surveillance and alert system to...
[00:22:44.045 --> 00:22:46.366]  ...counter disinformation, supposedly.
[00:22:46.846 --> 00:22:56.229]  Disinformation, according to them, about vaccines and their well-known dangers, and to alert authorities that they need to basically monitor people putting out this information.
[00:22:56.569 --> 00:23:03.292]  But even more radical, the Bill Gates Foundation is funding and developing and preparing to deploy
[00:23:04.092 --> 00:23:09.693]  Unmanned aerial vehicles to take vaccines to your home if you're in a rural area.
[00:23:10.013 --> 00:23:17.435]  So those who don't comply, who don't volunteer for what they consider mandatory vaccines will get little home visits from robots.
[00:23:17.495 --> 00:23:25.797]  So it's not just the robots and the pills you take, it's going to be the drones showing up your house literally with vaccines and who knows how things go from there.
[00:23:25.877 --> 00:23:30.158]  But they're planning to try to push for universal vaccine adoption
[00:23:30.658 --> 00:23:39.989]  And as usual they have another dozen or so vaccine related proposals as they try to pursue total world by vaccination.
[00:23:40.309 --> 00:23:42.111]  Who nominated this guy to run the world?
[00:23:42.472 --> 00:23:43.753]  Well, his money did.
[00:23:44.073 --> 00:23:45.255]  The money he stole from you.
[00:23:45.675 --> 00:23:48.017]  Through his dominance in Microsoft.
[00:23:48.057 --> 00:23:59.567]  But what's important about the Bill and Melinda Gates Foundation is their little proposals, their little grants get adopted by individual nations and they fund maybe the first round just to get the doors open.
[00:23:59.927 --> 00:24:04.912]  Then they saddle those nations with a huge burden and cost of running those vaccine programs.
[00:24:04.932 --> 00:24:08.335]  There's a big controversy in places like India and Pakistan
[00:24:08.695 --> 00:24:19.546]  We're A, they're suspicious of all this Western intervention, and B, you have 47,000 cases of polio admittedly caused by the oral polio vaccines.
[00:24:19.887 --> 00:24:25.672]  That's just a taste of the problems that this maniacal mad scientist is creating across the earth.
[00:24:26.253 --> 00:24:29.897]  As I might mention, he continues to push GMOs everywhere.
[00:24:30.237 --> 00:24:46.885]  Remember his crazy proposal to spend more than a million developing the galvanic mood bracelets that he would make students and teachers wear in the classroom to try to monitor whether or not they're paying attention to the indoctrination lesson handed down from the global government?
[00:24:47.345 --> 00:24:52.769]  Well, that's just the kind of big technocratic stuff they want to run our lives with.
[00:24:53.149 --> 00:25:00.775]  This is the stuff the classic socialists, who have taken over this world through the collectivist model, have been talking about since the early 1900s.
[00:25:00.815 --> 00:25:14.985]  People like George Bernard Shaw, who said, under socialism you'll be forcibly fed, clothed, taught, whether you like it or not, and if you're not deemed worthy, if you don't have the character according to George Bernard Shaw, the big Fabian socialist, you'll be executed.
[00:25:15.666 --> 00:25:39.368]  Then you've got people like Carol Quigley, then you have people like Carol Quigley who were insiders in those Cecil Rhodes Roundtable groups, who again were pushing for collectivism in the different Western nations across the planet and the other developing world nations, and he talked about how there's no more political freedom, how the left and right is all an illusion, but then specifically how you're going to be numbered from birth to death,
[00:25:39.708 --> 00:25:40.248]  We're good to go.
[00:26:07.153 --> 00:26:08.934]  Trying to tell us how to run our lives.
[00:26:08.995 --> 00:26:13.558]  Trying to tell us we're not supposed to use water or energy and that we need to cut our population.
[00:26:13.918 --> 00:26:19.823]  And now he wants to use these high-tech gadgets to make sure the vaccines and big pharma medication is taken.
[00:26:20.143 --> 00:26:23.646]  That's the socialist collectivist model they've got us all to adopt.
[00:26:23.926 --> 00:26:26.749]  And it doesn't have anything just to do with socialist sentiment.
[00:26:27.029 --> 00:26:29.151]  This has to do with big state governments.
[00:26:29.471 --> 00:26:31.893]  It's the same thing for the capitalist branded stuff.
[00:26:32.173 --> 00:26:34.675]  It's the same thing for the fascist-branded countries.
[00:26:35.056 --> 00:26:38.699]  Nazism was National Socialism, another brand of the same thing.
[00:26:39.119 --> 00:26:39.760]  It's tyranny.
[00:26:40.480 --> 00:26:41.341]  It's tyranny, people.
[00:26:41.682 --> 00:26:42.823]  And Bill Gates is part of it.
[00:26:43.303 --> 00:26:45.605]  I wholeheartedly reject these proposals.
[00:26:45.905 --> 00:26:47.427]  They really make me uneasy.
[00:26:48.638 --> 00:27:05.585]  Meanwhile, in food and natural news information, we have the corrupt Indian politicians who've been accused of stealing more than $14.5 billion in food that was specifically designated for the many starving poor in India.
[00:27:06.045 --> 00:27:14.708]  Apparently, corrupt Indian politicians have successfully stolen more than $14.5 billion worth of food from poverty-stricken citizens, looting over 50,000
[00:27:16.229 --> 00:27:21.713]  Excuse me, looting over 57,000 tons of food intended for the starving poor.
[00:27:22.053 --> 00:27:30.619]  These corrupt lawmakers and politicians have put into warehouse massive amounts of food supplies that they're holding for purposes unknown.
[00:27:31.040 --> 00:27:39.706]  Now, Naresh Saxena, a Supreme Court Commissioner there in India, called this the most mean-spirited, ruthlessly executed corruption
[00:27:40.166 --> 00:27:43.287]  Because it hits the poorest and most vulnerable in society.
[00:27:43.627 --> 00:27:49.008]  What I find even more shocking, she says, is the lacking willingness in trying to stop it.
[00:27:49.448 --> 00:28:03.291]  And all this warehousing of food, controlling of the food supply, not only is it part of totally historical tyranny, just as we saw in places like the French Revolution, just been reading about that, that's why it's on my mind, but this is at a time where we have a drought,
[00:28:03.951 --> 00:28:09.934]  Who knows what all are the major causes behind one of the biggest droughts we've ever seen, but it's crimping on the food supply.
[00:28:10.254 --> 00:28:17.897]  We've got these crazy carbon policies where they're growing corn for ethanol for fuel production rather than for food.
[00:28:18.017 --> 00:28:22.499]  All this cutting into it as there's finally for the first time a debate
[00:28:22.999 --> 00:28:23.379]  I think so.
[00:28:43.212 --> 00:28:48.377]  Really, probably so they could just call for greater population controls, but it's going to hit the poorest first.
[00:28:48.717 --> 00:28:55.303]  And these policies, Lord Monckton has come on and analyzed the data and shared it with us, are affecting over a billion people.
[00:28:55.623 --> 00:29:01.628]  There's a billion people on the edge of starvation just through policies like ethanol for fuel rather than for food.
[00:29:06.792 --> 00:29:10.795]  Now, on the GMO food front, we have the headline in Natural News.
[00:29:10.895 --> 00:29:15.419]  Doctors and farmers find that eliminating GMOs prevents disease.
