[00:00:02.807 --> 00:00:02.887]  Yeah.
[00:03:08.984 --> 00:03:19.329]  One such informant is on tape expressing his doubt as other FBI officials encourage him to move forward and set up the Patsy's and he of course questions why they're using real explosives.
[00:03:19.849 --> 00:03:33.955]  In another phase of concocted infiltrations we have Cass Sunstein who wrote the paper Conspiracy Theorists calling on governments to cognitively infiltrate extremist groups including a number of online entities
[00:03:34.255 --> 00:03:34.715]  We're good.
[00:03:55.640 --> 00:04:01.082]  Banning those who say sunlight is good and healthy and those who don't believe in climate change and that kind of thing.
[00:04:01.442 --> 00:04:03.562]  Well, Sunstein was just speechless.
[00:04:03.602 --> 00:04:04.343]  He was babbling.
[00:04:04.383 --> 00:04:07.624]  He was... I don't remember even saying that.
[00:04:08.004 --> 00:04:11.785]  His handlers tried to keep Luke away from him, but Luke just kept asking the questions.
[00:04:12.145 --> 00:04:21.414]  That, of course, everyone should ask because Cass Sunstein, who is currently Obama's information czar, is a possible Supreme Court appointee.
[00:04:21.474 --> 00:04:28.680]  He was being considered on the short list at the time that Obama went on to choose Sotomayor and later Kagan.
[00:04:29.821 --> 00:04:34.384]  I'm sure Sunstein has a bright future ahead of him in attempting to ban the Second Amendment.
[00:04:34.424 --> 00:04:39.166]  Yes, he doesn't believe the Supreme Court has ever upheld individual ownership of firearms.
[00:04:39.486 --> 00:04:48.531]  He wants to rewrite the free speech rules under the First Amendment and has written a number of books on that, including Democracy and the Problems of Free Speech.
[00:04:48.911 --> 00:04:56.255]  And of course, he's been the author of Nudge, a book on social engineering people to make healthy and rational decisions under good government.
[00:04:56.295 --> 00:04:59.337]  He's even claimed for an official mandatory celebration
[00:05:00.377 --> 00:05:02.118]  Let's go to that confrontation clip now.
[00:05:02.178 --> 00:05:06.640]  Here's someone who really deserves to be asked questions about the dangerous stuff he is espousing.
[00:05:06.780 --> 00:05:09.521]  My name is Bill DeBerg from Brooklyn College.
[00:05:10.081 --> 00:05:15.824]  And I know you wrote many articles, but I think the most telling one about you is the 2008 one called Conspiracy Theories.
[00:05:16.264 --> 00:05:23.388]  Where you openly advocated government agents infiltrate activist groups of 9-11 truth and also stifle dissent online.
[00:05:23.888 --> 00:05:38.477]  I was wondering why do you think it's the government's job or why do you think the government should go after family members who have questions about 9-11, responders who are lied to about the air, survivors whose testimony commits, and also government whistleblowers that were gagged.
[00:05:38.997 --> 00:05:42.320]  Because they released information that contradicts the official story.
[00:05:42.740 --> 00:05:43.921]  Why do you think the government should do that?
[00:05:43.981 --> 00:05:48.784]  I think, as Ricky said, I've written hundreds of articles and I remember some and not others.
[00:05:49.705 --> 00:05:51.126]  That one I don't remember very well.
[00:05:51.246 --> 00:05:54.208]  I hope I didn't say that.
[00:05:54.268 --> 00:06:06.417]  But whatever was said in that article, my role in government is to oversee federal rulemaking in a way that is wholly disconnected from
[00:06:07.017 --> 00:06:18.841]  The vast majority of my academic writing, including that one, so... I know that I'm just asking because you may be the next Supreme Court Justice, or what we're going to, and you did write those things, and that's why I want to bring them up to you.
[00:06:18.861 --> 00:06:26.823]  So, all I can say is that there are a lot of things that I've written, I guess, and there are even more things I'm sad to have written, that, uh...
[00:06:29.044 --> 00:06:36.270]  I may agree with some of the things I've written, but I'm not exactly sure.
[00:06:36.290 --> 00:06:38.131]  I focus on what my boss wants me to do.
[00:06:51.161 --> 00:06:57.524]  I just want to know, is it safe to say that you retract saying that conspiracy theorists should be banned or taxed for having an opinion online?
[00:06:57.564 --> 00:06:58.745]  Is it safe to say that?
[00:06:58.985 --> 00:07:00.766]  I don't remember the article very well, so...
[00:07:07.367 --> 00:07:09.068]  I hope I didn't say either of those things.
[00:07:09.308 --> 00:07:10.688]  You did, and it's written.
[00:07:10.728 --> 00:07:11.729]  Do you retract them?
[00:07:11.969 --> 00:07:13.269]  I'm focused on my job.
[00:07:13.349 --> 00:07:14.409]  So you're not retracting that.
[00:07:14.429 --> 00:07:15.510]  Do you still believe that?
[00:07:15.830 --> 00:07:19.751]  Do you still believe that people should have freedom of speech?
[00:07:19.791 --> 00:07:21.992]  I'm happy to talk about this, by the way.
[00:07:22.112 --> 00:07:23.252]  I can go on the record.
[00:07:23.292 --> 00:07:24.332]  He's the man who wrote about it.
[00:07:24.833 --> 00:07:27.994]  So Cass, do you still believe in the Joseph Goebbels approach?
[00:07:28.014 --> 00:07:28.494]  Please don't.
[00:07:29.654 --> 00:07:30.495]  I'm asking a question.
[00:07:30.555 --> 00:07:32.176]  I know, I know, but you're... I'm asking a question.
[00:07:32.276 --> 00:07:35.219]  You know, you know... It's the job of a journalist to ask questions.
[00:07:35.239 --> 00:07:36.060]  You want me to get my books?
[00:07:36.100 --> 00:07:37.581]  Okay, go get your books then.
[00:07:38.362 --> 00:07:41.044]  Which is more... I'm sorry, I've got to ask him again.
[00:07:41.304 --> 00:07:41.785]  I have to.
[00:07:41.865 --> 00:07:42.645]  I kind of have to.
[00:07:42.685 --> 00:07:43.006]  We're not...
[00:08:12.502 --> 00:08:18.767]  So Cass, you don't... Do you repudiate those statements or not?
[00:08:18.827 --> 00:08:20.028]  Cass, do you still stand by them?
[00:08:20.488 --> 00:08:22.490]  And why do you think conspiracy theories are so dangerous?
[00:08:25.555 --> 00:08:26.856]  It's a very serious question.
[00:08:26.896 --> 00:08:30.798]  I mean, we're talking about undermining freedom of speech and critical thinking, about questioning the government.
[00:08:31.158 --> 00:08:35.901]  We just want to know your opinion, and you don't seem like you want to retract those statements, but they're very serious.
[00:08:35.921 --> 00:08:37.462]  They're very similar to Joseph Goebbels.
[00:08:37.962 --> 00:08:39.303]  That's what people compared you to, sir?
[00:08:41.264 --> 00:08:41.925]  Thank you, sir.
[00:08:43.846 --> 00:08:44.506]  Have a good day.
[00:08:45.467 --> 00:08:45.807]  Bye-bye.
[00:08:56.966 --> 00:09:04.671]  And so, great confrontation from Luke, who's already taken it upon himself to occupy Bilderberg by using it as a nom de plume.
[00:09:05.011 --> 00:09:16.919]  But since Cass Sunstein doesn't seem to remember what he wrote in his paper, Conspiracy Theories, with one Adrian Vermeule from Harvard, while Cass Sunstein was at University of Chicago, we'll read you just a couple of those quotes.
[00:09:17.300 --> 00:09:20.602]  The term infiltration appears more than 14 times in this paper.
[00:09:21.062 --> 00:09:35.811]  He says, consider, for example, that beliefs that prolonged exposure to sunlight is actually healthy and that climate change is not occurring or likely to occur are examples of conspiracy theories that are not only false but potentially dangerous.
[00:09:36.151 --> 00:09:43.716]  He also says on page 15, we suggest a distinctive tactic for breaking up the hard core of extremists who supply conspiracy theories
[00:09:44.156 --> 00:10:04.961]  Cognitive infiltration of extremist groups whereby government agents or their allies will undermine the crippled epistemology of these conspiracy theorists and further recommends that governments might undertake legal tactics for infiltrating these groups and breaking them up from within on the internet in the real sphere of life and on and on.
[00:10:05.601 --> 00:10:10.443]  We turn now to a report that Max Cabrera from our office did on Hugo Chavez.
[00:10:10.783 --> 00:10:23.429]  You see, there's bad people on the right, on the left, all these extremist dictator groups, whether they're socialist, fascist, corporate-driven, or what have you, are all very corrupt, and this just goes to show right here on Mayday.
[00:10:24.309 --> 00:10:27.270]  This is Max Cabrera, reporting for InfoWars Nightly News.
[00:10:27.951 --> 00:10:37.615]  In recent days, doubts have intensified whether Hugo Chavez, who is fighting an undisclosed type of cancer, will be able to run against Enrique Capriles, the candidate of a United opposition.
[00:10:38.216 --> 00:10:47.080]  But is Chavez health the real concern, or is it being used to distract the people from the declarations of a former general and Supreme Court magistrate who is hiding out in the U.S.?
[00:10:47.440 --> 00:10:47.860]  His name?
[00:10:48.241 --> 00:10:49.001]  Eladio Aponte.
[00:10:56.707 --> 00:11:09.753]  In an interview broadcast on Miami channel television, Soy TV, the former judge said that high-profile criminal cases were manipulated by top-ranking Venezuelan officials, including Mr. Chavez, to determine their outcomes.
[00:11:10.473 --> 00:11:15.656]  One case involved a military lieutenant who had been arrested after storing 2,262 kilos of cocaine on an army base.
[00:11:18.917 --> 00:11:36.586]  Mr. Aponte said in the Soy TV interview that all Venezuelan military officers, including Defense Minister Henry Rangel Silva, Military Intelligence Chief General Hugo Carvajal, and military aid to President Chavez, called him to pressure him to release the officer.
[00:11:37.426 --> 00:11:42.189]  After an injunction given for this case, the investigation stopped, according to Aponte.
[00:11:46.246 --> 00:11:51.611]  They just asked for favors that I comply with and won't be the judge that refused to cooperate.
[00:11:52.151 --> 00:11:53.892]  They were dismissed, Aponte said.
[00:11:54.453 --> 00:12:07.104]  Mr. Aponte also said that Mr. Chavez himself called him to make sure that a number of Colombian peasants alleged to be paramilitary fighters in 2004 were found guilty of planning to assassinate Mr. Chavez.
[00:12:07.424 --> 00:12:09.746]  Mr. Chavez pardoned the man three years later.
[00:12:12.537 --> 00:12:19.022]  When asked whether there were political prisoners in Venezuela, something Chavez has previously denied, Aponte said yes.
[00:12:19.482 --> 00:12:21.624]  There are people they ordered not to be released.
[00:12:22.045 --> 00:12:27.869]  In a nutshell, we had to accept the fact that they were not to be released, so the justice system turned its back to them.
[00:12:28.410 --> 00:12:36.116]  Aponte was dismissed from his post by Venezuela's National Assembly on March 20 over accusations that he had ties to a drug suspect.
[00:12:36.775 --> 00:12:52.723]  And after the declarations were given, Venezuela's Justice Minister, Tarek al-Assami, accused Aponte of receiving money from drug traffickers and notified about the dismantle of a money laundering ring with operations involving as much as $10 million in Venezuela.
[00:12:55.503 --> 00:12:57.965]  According to Aponte, justice is nothing.
[00:12:58.426 --> 00:13:01.849]  Justice is a ball of putty because it can be mauled for or against.
[00:13:02.610 --> 00:13:06.633]  Mr. Aponte said on the broadcast, I don't think the separation of power exists.
[00:13:07.374 --> 00:13:08.395]  It happened every week.
[00:13:08.816 --> 00:13:16.242]  On Friday mornings, Venezuela's top prosecutors, the justice minister, the solicitor general, assorted Supreme Court justices.
[00:13:16.863 --> 00:13:26.369]  Police chief and top officials will meet in the Vice President's office to review politically sensitive court cases and decide how they should be handled.
[00:13:27.089 --> 00:13:29.991]  In each instance, the Vice President had the last word.
[00:13:30.531 --> 00:13:33.093]  Dismissal, acquittal, or conviction.
[00:13:34.634 --> 00:13:41.258]  Aponte mentioned that his position in the Supreme Court was given due to his ability of following government guidelines.
[00:13:42.307 --> 00:13:52.434]  Aponte mentioned that his position in the Supreme Court was given due to his ability of following the guidelines from the government, even though when these guidelines were going against the Constitution.
[00:13:53.454 --> 00:13:58.798]  This is an example of how the justice system can be manipulated, leaving no recourse for the victim.
[00:13:59.858 --> 00:14:02.799]  This was Max Cabrera reporting for Infowars Nightly News.
[00:14:03.299 --> 00:14:08.221]  And that's just one angle of the larger corruption you get anytime there's an amassing of power.
[00:14:08.281 --> 00:14:14.724]  Just because Western imperialism is totally corrupt doesn't mean the alternatives on the left are any better.
[00:14:14.744 --> 00:14:18.585]  I mean, just look at what's happened to Latin America over the past 30, 40 years.
[00:14:18.905 --> 00:14:24.087]  You've had revolutions, coups, oustings, manipulations of votes in almost every country.
[00:14:24.127 --> 00:14:25.468]  You've had dictators on the left.
[00:14:25.968 --> 00:14:31.951]  And the right, they all serve the greater pedestals of power, any kind of concentrated system.
[00:14:32.451 --> 00:14:36.273]  One antidote to that corruption of power is in Ron Paul.
[00:14:36.313 --> 00:14:42.736]  Without further ado, we take you in full to his speech from last Thursday, March 26, right here in Austin, Texas.
[00:14:42.756 --> 00:14:44.576]  Thanks for watching the InfoWars Nightly News.
[00:14:44.877 --> 00:14:47.118]  Don't forget to subscribe at PrisonPlanet.tv.
[00:14:51.392 --> 00:14:54.614]  Have you been to InfoWarsShop.com lately?
[00:14:55.074 --> 00:14:59.637]  Express your hatred with these brand new InfoWars t-shirts.
[00:15:00.198 --> 00:15:02.979]  Say it loud with the InfoWars Bullhorn shirt.
[00:15:03.419 --> 00:15:06.341]  Or educate the sheeple with the Bill of Rights shirt.
[00:15:07.142 --> 00:15:10.524]  Grope the public's mind with the TSA shirt.
[00:15:11.184 --> 00:15:15.447]  And with this shirt, you can let the dark side know of the Rebel Alliance's power.
[00:15:16.808 --> 00:15:19.949]  All available at InfoWarsShop.com.
[00:15:22.569 --> 00:15:27.853]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:15:28.113 --> 00:15:30.315]  Start purifying your water with ProPure.
[00:15:30.535 --> 00:15:39.521]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[00:15:39.681 --> 00:15:42.904]  Its filters are silver and pregnant to prevent bacterial growth.
[00:15:43.164 --> 00:15:44.585]  There's no priming required.
[00:15:44.865 --> 00:15:46.906]  It's NSF-42 certified.
[00:15:47.147 --> 00:15:49.648]  Optional fluoride filters can reduce fluoride up to 95%.
[00:15:50.729 --> 00:15:52.070]  Easy to set up and use.
[00:15:52.270 --> 00:15:53.571]  Doesn't require electricity.
[00:15:53.691 --> 00:15:56.574]  Purify water from lakes, streams, ponds, and wells.
[00:15:56.874 --> 00:16:00.076]  This filter system leaves in beneficial minerals, which is key.
[00:16:00.296 --> 00:16:04.300]  Save money by not buying bottled water and avoid BPA that leaches from the plastic.
[00:16:04.460 --> 00:16:07.062]  ProPure is the best gravity-fed filter out there.
[00:16:07.202 --> 00:16:08.523]  It's what my family uses.
[00:16:08.803 --> 00:16:17.430]  Infowars.com already has the lowest price on ProPure, but if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:16:17.990 --> 00:16:19.911]  You can also call to order.
[00:16:19.931 --> 00:16:20.591]  888-253-3139.
[00:16:20.691 --> 00:16:35.259]  These campaign events are a little bit different, too, because earlier on I saw something.
[00:16:35.279 --> 00:16:38.620]  I said, I'll bet that never shows up in another candidate.
[00:16:38.880 --> 00:16:41.142]  Somebody holds up a sign that says, raw milk!
[00:16:46.653 --> 00:16:48.755]  There we go!
[00:16:48.775 --> 00:16:53.138]  And also, how many other candidates are getting a chance at the badge?
[00:16:57.201 --> 00:17:04.887]  Those are nice slogans, but the real issue is our liberty, and we're bound and determined to get our liberties back again!
[00:17:09.795 --> 00:17:11.135]  And it is rather discouraging.
[00:17:11.195 --> 00:17:13.276]  In Washington, not much seems to be happening.
[00:17:13.496 --> 00:17:20.038]  But where the real encouragement is, is when you leave Washington, come out, get on the campaign trail, and meet people like you.
[00:17:20.278 --> 00:17:25.980]  That uplifts me, and thank you very much for being with us.
[00:17:31.062 --> 00:17:34.543]  I'm asked so often, why do young people seem to be interested?
[00:17:34.563 --> 00:17:38.044]  Well, why shouldn't young people be interested in their own freedom?
[00:17:41.778 --> 00:17:50.844]  One thing that's happened in the last four years is it's not so much that people have completely given up on the idea that the government's supposed to take care of everybody else.
[00:17:50.864 --> 00:17:54.426]  I don't know where they're going to get everything if everybody's being taken care of by somebody else.
[00:17:54.767 --> 00:18:01.031]  But I think what's happened in the last four years, a lot of people woke up and realized that it doesn't work anymore.
[00:18:01.331 --> 00:18:03.132]  How long can a housing bubble last?
[00:18:03.192 --> 00:18:06.373]  Eventually it bursts and the people who were supposed to help lose their houses.
[00:18:06.393 --> 00:18:11.295]  So people have awakened and said, look, this system isn't working very well.
[00:18:11.615 --> 00:18:13.475]  This monetary system doesn't work.
[00:18:13.515 --> 00:18:16.777]  This entitlement system enriches the rich and not the poor.
[00:18:17.497 --> 00:18:25.960]  And also, we have a foreign policy that is deeply flawed, and most people in this country now, about a large majority, says it's time to come home!
[00:18:27.801 --> 00:18:33.586]  There is no doubt that there are changes coming, and there's a big difference in these last four years.
[00:18:34.306 --> 00:18:37.688]  But Washington is always the last ones to wake up.
[00:18:37.869 --> 00:18:44.233]  You know, where I go, we get the large crowds, and they're very concerned, of course, about the attack on personal liberties.
[00:18:45.134 --> 00:18:50.878]  If you mention just the National Defense Authorization Act, most people know exactly what I'm talking about!
[00:18:54.910 --> 00:19:01.635]  And then, of course, we've been talking a lot about the bill that they want to use to regulate the Internet.
[00:19:01.675 --> 00:19:05.398]  The CISPA is the bill we're working on right now.
[00:19:06.359 --> 00:19:12.604]  Now, we were able to stop, you know, the Stop Online Piracy Act because people rallied.
[00:19:13.024 --> 00:19:14.105]  But guess what?
[00:19:14.165 --> 00:19:23.752]  The bad news is our noise and our voices weren't quite loud enough because they went in the House today and overwhelmingly passed that new bill called CISPA.
[00:19:27.585 --> 00:19:32.753]  Which means that that's just one more bill we're going to have to repeal whenever we get the chance.
[00:19:41.065 --> 00:19:42.968]  Along with the Patriot Act, of course.
[00:19:48.527 --> 00:19:52.930]  First, the National Defense Authorization Act, that's an atrocious piece of legislation.
[00:19:52.950 --> 00:19:58.813]  That's the one that legalizes, with concurrence with the Congress, for the U.S.
[00:19:58.853 --> 00:20:12.201]  military to arrest American suspect, American citizens that are only suspect, and put them in, arrested by the military, and put them in prison and no attorney authorized in secrecy.
[00:20:12.642 --> 00:20:16.204]  That bill should be very high on the list for repeal as well.
[00:20:24.497 --> 00:20:32.981]  A couple weeks ago, the President renewed a bill called the Defense Production Act, which has been sitting around for a long time.
[00:20:33.061 --> 00:20:45.108]  And it means that in a time of national emergency, of war going on, the President has the authority, of course, to declare, you know, a total ownership of all businesses and all financial institutions.
[00:20:45.428 --> 00:20:51.111]  What the President did, by executive order, he added the phrase, during peacetime as well.
[00:20:54.673 --> 00:20:56.355]  Well, you say, is that the law of the land?
[00:20:56.395 --> 00:20:57.356]  Well, not technically.
[00:20:57.396 --> 00:21:00.999]  If we had a good court system, it would be unconstitutional.
[00:21:01.079 --> 00:21:02.781]  How can the president legislate like that?
[00:21:02.861 --> 00:21:04.342]  Only the Congress can legislate.
[00:21:05.043 --> 00:21:11.770]  And I am of the firm conviction that a constitutional president, if in charge,
[00:21:12.450 --> 00:21:32.854]  Even though the executive orders would be very limited to those functions which were expressly authorized by the Constitution, I am convinced that it would be proper to be a constitutional president to use the executive order to repeal all other illegal executive orders.
[00:21:43.171 --> 00:21:44.532]  So we have a long way to go.
[00:21:44.592 --> 00:21:49.254]  The attack on civil liberties has been rather severe because it is the principle of liberty you have to deal with.
[00:21:49.294 --> 00:21:59.118]  So if you're dealing with your personal lives and how you want to run your life, your ownership of your own lives, as well as your economic liberty and the foreign policy and monetary policy,
[00:21:59.658 --> 00:22:04.120]  It really boils down to the principle of what Jefferson started off with.
[00:22:04.621 --> 00:22:14.626]  Our inalienable rights, our rights to our life and our liberty and the right to pursue our happiness and it being God-given, given to us not by our government, but by our Creator.
[00:22:21.274 --> 00:22:30.587]  So under those circumstances, of course, the founders made a very serious attempt to try to prevent us from drifting back into tyranny.
[00:22:31.128 --> 00:22:38.378]  A good document, probably one of the best, but the last hundred years, we as American citizens have been very careless.
[00:22:38.618 --> 00:22:56.600]  But that's what this revolution is all about, is to revive the true spirit of liberty and reverse the trends of the past hundred years, change our foreign policy, change our monetary policy, and change the spending habits and the deficits that have run us into this horrendous financial crisis.
[00:23:06.584 --> 00:23:17.639]  This can be done simply by sending only people to Washington who are certified and capable of reading the Constitution.
[00:23:17.859 --> 00:23:20.102]  And then you believe them when they take the oath of office.
[00:23:21.624 --> 00:23:36.688]  Because we got into this trouble because of the careless interpretation of the Constitution, the Interstate Commerce Clause, the General Welfare Clause, the not reading and caring about Article 1, Section A, not caring about the 9th and 10th Amendment.
[00:23:37.028 --> 00:23:38.408]  It wouldn't be that difficult.
[00:23:38.688 --> 00:23:40.189]  We don't have to invent anything new.
[00:23:40.269 --> 00:23:44.710]  We just need men and women of integrity that will take their oath of office seriously.
[00:23:44.730 --> 00:23:50.011]  If we got into this mess by not following the law book, all we need is to follow the law book.
[00:23:50.512 --> 00:23:52.258]  The Constitution will get out of this mess.
[00:24:00.399 --> 00:24:04.621]  Since World War II, we have been in numerous wars, almost constant wars.
[00:24:04.741 --> 00:24:07.822]  Not one single war has been declared since World War II.
[00:24:08.462 --> 00:24:16.545]  So simply, why don't we follow the law and say that the people, through their representatives in Congress, are the only ones allowed to declare war.
[00:24:17.205 --> 00:24:24.008]  And if we had that provision, had that been followed, we would have fought no war since World War II.
[00:24:24.048 --> 00:24:26.349]  Think how much wealthier this country would be.
[00:24:29.737 --> 00:24:32.859]  So much less debt and destruction we would have had.
[00:24:34.879 --> 00:24:42.083]  Even if you took just the past ten years, our national debt has been pushed up four trillion dollars because of all the wars going on in the Middle East.
[00:24:42.423 --> 00:24:44.904]  And what are the politicians talking about today?
[00:24:45.024 --> 00:24:46.565]  Democrats and Republicans.
[00:24:46.905 --> 00:24:51.927]  They're overly anxious to start the next one, going to Syria and going to Iran.
[00:24:52.007 --> 00:24:53.888]  I say, no more wars!
[00:24:54.068 --> 00:24:55.889]  Get out of the wars and come home!
[00:25:08.338 --> 00:25:17.863]  It's a moral issue, it's a constitutional issue, but you know it's also an economic issue because great empires, great nations always seem to overextend themselves.
[00:25:18.303 --> 00:25:21.665]  Fortunately, we didn't have to have a nuclear exchange with the Soviets.
[00:25:22.005 --> 00:25:23.866]  They went broke before we did.
[00:25:23.886 --> 00:25:28.909]  And they had to go home and their system fell apart.
[00:25:29.629 --> 00:25:33.392]  I was in the military in the 1960s for five years.
[00:25:33.832 --> 00:25:36.274]  I was drafted during the Cuban crisis.
[00:25:37.214 --> 00:25:51.944]  And believe me, if we can stand up to the Soviets who had 30,000 nuclear weapons, don't you think we could stand up and not be intimidated and act so frightened by a country that has no nuclear weapons?
[00:25:52.264 --> 00:25:57.488]  And maybe we'll never get a nuclear weapons and we want to go to war against a country like that?
[00:25:57.748 --> 00:25:59.109]  It makes no sense at all!
[00:26:02.711 --> 00:26:11.995]  The founders of this country were very definite on how we should deal with other nations.
[00:26:12.035 --> 00:26:18.558]  We should be friends and trade with all nations, willing to be friends and willing to trade, and we would be less likely to fight with them.
[00:26:19.018 --> 00:26:24.400]  A good suggestion would be, the Cold War is over, why don't we talk and trade with Cuba?
[00:26:27.205 --> 00:26:29.906]  Other countries are doing it.
[00:26:29.946 --> 00:26:35.407]  We're doing it with China now, and they've sort of wised up of the whole thing.
[00:26:35.447 --> 00:26:36.107]  We're in debt.
[00:26:36.127 --> 00:26:37.087]  We owe it to China.
[00:26:37.367 --> 00:26:38.548]  China saves their money.
[00:26:38.948 --> 00:26:42.688]  We're over there wasting lives and wasting monies throughout the Middle East and Africa.
[00:26:42.708 --> 00:26:43.269]  Guess what?
[00:26:43.589 --> 00:26:50.750]  China's taking our dollars that they earn from us, and they're investing them over there in minerals and natural resources and oil.
[00:26:51.170 --> 00:26:54.151]  So I would say that it would be a much better way
[00:26:54.651 --> 00:27:08.696]  How about the old-fashioned capital way of being a productive nation and let people invest freely and cooperatively rather than assuming a mercantilistic attitude that we have to go over and invade countries to protect our oil.
[00:27:08.916 --> 00:27:09.936]  Makes no sense.
[00:27:11.769 --> 00:27:14.593]  The civil liberties, for various reasons, have been attacked.
[00:27:14.853 --> 00:27:17.917]  The attack has been much worse since 9-11.
[00:27:18.358 --> 00:27:23.725]  Mainly, I believe, because of the erroneous analysis of 9-11.
[00:27:23.745 --> 00:27:26.970]  Iraq had nothing to do with 9-11.
[00:27:27.090 --> 00:27:28.472]  We didn't need to invade Iraq.
[00:27:33.280 --> 00:27:37.722]  The Quaker Act had been floating around Washington for a long time.
[00:27:37.782 --> 00:27:38.722]  They tried to pass it.
[00:27:38.742 --> 00:27:40.043]  They never could get a consensus.
[00:27:40.363 --> 00:27:43.264]  But it was the very first bill that they pushed right after 9-11.
[00:27:43.304 --> 00:27:45.065]  Within weeks, it was passed.
[00:27:45.505 --> 00:27:50.768]  If they had called that bill Repeal the Fourth Amendment Act, maybe it wouldn't have been passed so easily.
[00:27:54.980 --> 00:28:05.478]  So when we repeal that bill, we won't call it Repeal the Patriot Act, we're going to say Repeal, or, Repeal the Fourth, oh no, Restore the Fourth Amendment Act!
[00:28:11.641 --> 00:28:19.166]  Unfortunately, we have not taken the advice of the founders, nor looked at our Constitution, because in a republic, the government is supposed to be open.
[00:28:19.586 --> 00:28:21.848]  The people are supposed to have their privacy.
[00:28:22.488 --> 00:28:25.190]  The government is supposed to, if anything, protect our privacy.
[00:28:25.530 --> 00:28:36.537]  Today, as this legislation continues to be passed, and they're attacking now the Internet, it seems like they don't care about our privacy, and we can't find out what's going on in the government.
[00:28:38.991 --> 00:28:45.877]  That, of course, is the real reason why we need to know a lot more about the Federal Reserve System.
[00:28:56.345 --> 00:29:04.892]  I agree.
[00:29:04.952 --> 00:29:06.033]  That's a very good idea.
[00:29:06.073 --> 00:29:08.175]  Let's do that.
[00:29:09.932 --> 00:29:12.698]  I think next year would be a grand year, 100 years old.
[00:29:13.479 --> 00:29:19.612]  We'll celebrate the Federal Reserve Act by repealing the Federal Reserve Act.
[00:29:24.429 --> 00:29:33.317]  And the people who get all the benefits, the military industrial complex, the banks, the big corporations, the people who get the money, the people overseas who get the money and get the bailouts.
[00:29:33.637 --> 00:29:35.198]  I say, no, no, we can't do that.
[00:29:35.479 --> 00:29:37.961]  But what about the people who suffer the consequences?
[00:29:38.001 --> 00:29:40.002]  What about the people who didn't get the bailouts?
[00:29:40.443 --> 00:29:41.183]  What about that?
[00:29:41.304 --> 00:29:45.187]  The middle class suffers the most when you destroy a currency.
