[00:00:01.510 --> 00:00:01.810]  We're good.
[00:05:23.038 --> 00:05:38.586]  And of course, numerous financial experts have been saying in recent days what we've been warning about for years, which is the fact that this Eurozone fallout will cause bank runs in not only Greece but also places like Spain and Portugal, and the contagion will spread.
[00:05:39.786 --> 00:05:50.932]  And it's of course a particular concern for Americans because the FDIC's insurance funds, which are set aside for bank runs and the like, aren't nearly
[00:05:51.787 --> 00:05:57.411]  Enough, they're not large enough to cover the kind of contagion expected if bank runs hit the US.
[00:05:57.992 --> 00:06:13.123]  Some of you will remember the story from 2010 that we covered, which went viral, about how Citigroup had told its customers they had reserved the right, the bank had reserved the right to impose a seven-day withdrawal hold on all checking accounts.
[00:06:13.143 --> 00:06:14.644]  So if you want your money out,
[00:06:15.689 --> 00:06:15.869]  Tough.
[00:06:15.909 --> 00:06:17.231]  You're going to have to wait a week.
[00:06:17.291 --> 00:06:22.116]  And they actually told their customers, we reserve the right to impose this at any time of our choosing.
[00:06:22.657 --> 00:06:25.420]  And it was, of course, to deal with the likelihood of bank runs.
[00:06:25.979 --> 00:06:29.202]  So this issue is very much front and centre.
[00:06:29.422 --> 00:06:40.393]  We're going to continue to report on it even though in the past we've been blamed for causing bank runs simply by pointing out that the financial terrorists have created the environment for bank runs.
[00:06:40.753 --> 00:06:45.337]  That comes back on us and where to blame for it according to the establishment financial press.
[00:06:45.377 --> 00:06:48.520]  But we shall nevertheless continue to cover this story.
[00:06:49.481 --> 00:06:51.063]  And in fact a related story here.
[00:06:52.094 --> 00:06:56.856]  Out of Reuters, police urging Greeks to stop stuffing mattresses.
[00:06:57.596 --> 00:07:10.241]  Greece's national police spokesman told Reuters, quote, many people have withdrawn their money from the banks fearing a financial crash and they either carry it on them, find a hideout at home or in storage rooms.
[00:07:10.621 --> 00:07:19.484]  We urge people to trust the banking system, leave their money there or at least in a safe place, not hide it at home.
[00:07:20.044 --> 00:07:29.226]  So, yes, trust the banking system, just like the MF Global clients trusted John Corzine before their money disappeared in front of their eyes.
[00:07:29.846 --> 00:07:31.907]  You can trust, you know, the technocrats.
[00:07:31.967 --> 00:07:32.947]  They're nice people.
[00:07:33.007 --> 00:07:34.568]  They care about your finances.
[00:07:34.588 --> 00:07:40.329]  They're not going to rape and pillage everything as the system collapses, which it already is in the process of doing.
[00:07:40.829 --> 00:07:43.890]  So there's the Greek national police spokesman
[00:07:44.710 --> 00:07:47.652]  Saying please don't stuff all your money in mattresses.
[00:07:47.692 --> 00:07:55.015]  Obviously people are going to become a target of burglars as always happens in a rapidly declining economic situation.
[00:07:55.055 --> 00:08:01.358]  But the trust in banks is at such a state that people think their mattresses are far more safe and that's exactly what they're doing.
[00:08:03.099 --> 00:08:08.562]  TSA hired accused sex abuse priest pedophile as screener.
[00:08:09.282 --> 00:08:14.365]  It's yet another TSA hires pervert criminal pedophile you know
[00:08:15.054 --> 00:08:16.375]  Cross out the relevant section.
[00:08:16.755 --> 00:08:19.357]  These stories, of course, we seem to cover them almost every day.
[00:08:19.838 --> 00:08:28.224]  A former Catholic police who was defrocked after it was discovered he had sexually abused young girls is now working as a security screener for the TSA.
[00:08:28.264 --> 00:08:29.485]  It has been revealed.
[00:08:30.045 --> 00:08:41.894]  The CBS3i team in Philadelphia reports that Thomas Hawkins, a priest in South Jersey until 2002, is now working at a security terminal in Philadelphia International Airport.
[00:08:42.474 --> 00:08:43.355]  And this is a guy who
[00:08:44.329 --> 00:08:49.331]  According to the lawsuit, sexually abused this 11-year-old girl on multiple occasions.
[00:08:50.211 --> 00:08:53.412]  You know, maybe he used that as part of his TSA job application.
[00:08:54.012 --> 00:09:05.576]  Because, you know, it sounds crass, but there are YouTube videos where people literally call up TSA recruitment centers and admit to being perverts who want to sexually fondle people.
[00:09:06.186 --> 00:09:06.386]  I don't
[00:09:30.052 --> 00:09:35.975]  Mentally disturbed people, egomaniacs, little Hitlers would want this job in the first place.
[00:09:36.276 --> 00:09:45.021]  So it's no wonder when they all turn out to be criminals, stealing laptops, jewelry, cash, paedophiles, child molesters, perverts.
[00:09:45.721 --> 00:09:53.886]  You know, there's a story almost every other week about guys just walking up to women and flashing their TSA badge before they attack them.
[00:09:54.526 --> 00:09:57.968]  It's a criminal class of perverts, as we've documented.
[00:09:58.790 --> 00:10:05.713]  Uh, and, you know, they're the perfect role model for other TSA applicants like this guy, this sex abuse priest pedophile.
[00:10:06.793 --> 00:10:10.435]  And again, just another reason why this agency needs to be abolished.
[00:10:10.495 --> 00:10:11.955]  It's a shame upon America.
[00:10:12.576 --> 00:10:28.202]  And now we've got the legislation where airports are perfectly entitled to evict TSA screeners and replace them with private security, which one of the airports in Florida has already done, and another one, Orlando International, looks likely to follow.
[00:10:29.491 --> 00:10:31.092]  I mean, it's another perfect example.
[00:10:32.592 --> 00:10:39.395]  Another pervert in a TSA uniform using his position of power to facilitate his perversions.
[00:10:39.535 --> 00:10:43.217]  Another exemplary reason to abolish the TSA.
[00:10:44.897 --> 00:10:49.259]  Pentagon contractor admits engaging in dirty tricks against journalists.
[00:10:49.279 --> 00:10:51.020]  This is Kurt Nimmo, Infowars.com.
[00:10:51.886 --> 00:11:02.852]  Camille Shidiak, co-owner of Leone Industries, a Pentagon contractor, has admitted to criminally targeting journalists for reporting on a failed Pentagon propaganda operation.
[00:11:03.512 --> 00:11:14.979]  The online misinformation campaign first reported last month has raised questions about whether the Pentagon or its contractors had turned its propaganda operations against U.S.
[00:11:15.079 --> 00:11:15.719]  citizens.
[00:11:16.523 --> 00:11:28.472]  Of course, they recently added the amendment to the new defense bill, which basically authorizes for the first time Pentagon propaganda to be targeted domestically against US citizens.
[00:11:28.932 --> 00:11:31.194]  We know that's already been happening for years.
[00:11:31.274 --> 00:11:43.483]  I mean, you've only got to look at the fact that the Obama administration is working hand-in-glove with the Pentagon and Hollywood to craft the, to reproduce the fabled Bin Laden raid for our screens.
[00:11:44.227 --> 00:11:45.468]  It's domestic propaganda.
[00:11:45.488 --> 00:11:51.813]  It's been going on for decades, but now they're just in the process of codifying it into law with this new amendment.
[00:11:52.834 --> 00:11:55.236]  And this story continues out of Infowars.com.
[00:11:55.716 --> 00:12:01.701]  Shidiak used dirty tricks reminiscent of the FBI's COINTELPRO tactics to target the journalists.
[00:12:02.101 --> 00:12:04.323]  And these journalists, they weren't even political.
[00:12:04.363 --> 00:12:08.026]  They were investigating some mine company corruption or something.
[00:12:09.016 --> 00:12:17.459]  But Leone's co-owner created a batch of fake websites, social media accounts, and a fraudulent Wikipedia page in an effort to smear the journalists.
[00:12:17.979 --> 00:12:33.264]  And basically they created a whole set of fake websites that pretended to be fan websites of these journalists, and they just slowly turned them into complete outposts for smearing them to try and discredit their investigations.
[00:12:34.128 --> 00:12:48.935]  And as is documented in this article, and as I've written many articles about since 2008, basically the Pentagon has put out a raft of fake websites that are designed to look like independent media sources.
[00:12:49.255 --> 00:12:51.896]  They admitted this in 2008, I'm not making it up.
[00:12:52.848 --> 00:13:11.740]  You'll probably see many of them out there when you read the internet on a day-to-day basis, and it's all part of Cass Sunstein's cognitive infiltration of so-called conspiracy theorists, and putting out disinformation to confuse people, lead them away from the truth, lead them down into dead ends, and make everything futile.
[00:13:12.802 --> 00:13:25.010]  And then of course as part of this domestic propaganda program, as it applies to the internet, you've got literal armies of paid trolls who are just hired to attack genuine people all day long.
[00:13:25.050 --> 00:13:26.731]  That's what they sit there doing.
[00:13:27.411 --> 00:13:38.098]  That's why you'll get an Alex Jones video and it's been on YouTube for a matter of 20-30 seconds and it's already got three dislikes and some troll comments underneath it.
[00:13:39.108 --> 00:13:54.178]  Governments and major corporations, Monsanto also being one of them, they pay people to sit on the internet and talk crap all day about, you know, for example, people putting out information about Monsanto herbicides causing the colony collapse disorder with bees.
[00:13:54.598 --> 00:13:59.481]  And governments do it too for political and specifically warmongering propaganda.
[00:13:59.501 --> 00:14:01.603]  The Air Force admitted they were doing it as well.
[00:14:02.392 --> 00:14:06.074]  So this contractor has basically fallen on their sword.
[00:14:06.094 --> 00:14:08.296]  They're saying, oh, it's nothing to do with the Pentagon.
[00:14:08.316 --> 00:14:18.682]  It's all us to protect the Pentagon as they try and roll out this domestic propaganda with the new amendment, which is tied into the defense bill.
[00:14:19.238 --> 00:14:36.808]  So that's an interesting story on Infowars.com today and we'll continue to track it because it is a key issue with the paid armies of trolls, the deliberate disinformation that's polluting the internet and preventing genuine truth seekers from finding accurate and reliable information.
[00:14:37.748 --> 00:14:40.929]  Again, I urge you to subscribe at PrisonPlanet.tv.
[00:14:40.989 --> 00:14:42.730]  It's what funds our entire network.
[00:14:43.210 --> 00:14:48.792]  Many of you will be watching this on YouTube, most of you probably, but YouTube doesn't fund any of it.
[00:14:48.872 --> 00:14:51.373]  It's all funded by PrisonPlanet.tv.
[00:14:51.734 --> 00:15:00.077]  Your subscriptions pay for all the employees, all the bandwidth, the cameras, the whole bunch of work that goes into making this production every night.
[00:15:00.097 --> 00:15:00.517]  And of course,
[00:15:01.388 --> 00:15:08.374]  I mean, $5.95, we're still running the 15-day discount, and it's been going since 2004.
[00:15:08.974 --> 00:15:20.363]  An armory of material, speeches, special events, Alex Jones Show, Daily Archives, InfoWars, Nightly News, Archives, you can watch the show live, you don't even have to wait until it goes on YouTube.
[00:15:21.367 --> 00:15:26.209]  And all your subscriptions fund our effort, keeps us on the air, keeps us spreading the truth.
[00:15:26.629 --> 00:15:29.691]  So please subscribe at PrisonPlanet.tv.
[00:15:30.231 --> 00:15:37.874]  Also want to mention our new social networking behemoth PlanetInfoWars.com.
[00:15:38.474 --> 00:15:50.639]  And that's the place where you can go to meet up with like-minded people, safe in the knowledge that we will not sell your information to corporations or the government, and that we're not a giant NSA spying database like Twitter and Facebook.
[00:15:51.215 --> 00:15:59.834]  And of course you're going to find people who are on the same level as you, they read the same kind of information, they want to get involved in the same kind of activist projects.
[00:16:00.336 --> 00:16:03.558]  You can put up your own blog, your own YouTube videos.
[00:16:03.598 --> 00:16:04.139]  It's all there.
[00:16:04.179 --> 00:16:08.802]  We've even got a dating section where you can meet like-minded people, form relationships.
[00:16:09.443 --> 00:16:19.290]  Of course, it all goes to building the army of info warriors in this information war, which is why we urge you to sign up for free at planetinfowars.com.
[00:16:19.350 --> 00:16:28.276]  We're going to go to a break now, but coming back after this break, we're going to speak to Charlie Skelton about the upcoming Bilderberg 2012 conference in Chantilly, Virginia.
[00:16:28.336 --> 00:16:28.917]  Stay tuned.
[00:16:32.698 --> 00:16:35.919]  Have you been to InfoWarsShop.com lately?
[00:16:36.399 --> 00:16:40.941]  Express your inner patriot with these brand new InfoWars t shirts.
[00:16:41.521 --> 00:16:47.643]  Say it loud with the InfoWars Bullhorn shirt or educate the sheeple with the Bill of Rights shirt.
[00:16:48.463 --> 00:16:51.824]  Grope the public's mind with the TSA shirt.
[00:16:52.484 --> 00:16:56.765]  And with this shirt, you can let the dark side know of the Rebel Alliance's power.
[00:16:58.146 --> 00:17:01.227]  All available at InfoWarsShop.com.
[00:17:05.046 --> 00:17:08.667]  For more than six years, I've talked on the air about creating a social network.
[00:17:08.927 --> 00:17:11.567]  PlanetInfoWars.com is in its beta phase.
[00:17:11.867 --> 00:17:12.808]  We're just launching it.
[00:17:12.908 --> 00:17:16.988]  And I want to invite all of you out there to be in on the ground level.
[00:17:17.048 --> 00:17:26.830]  PlanetInfoWars is about people coming together, forming activist organizations, getting involved politically, hunting and fishing, gardening, dating.
[00:17:26.910 --> 00:17:34.032]  This is a place for people who love freedom to meet and to talk and to write and to post information.
[00:17:34.372 --> 00:17:35.433]  And I give you this pledge.
[00:17:36.193 --> 00:17:39.996]  We are not going to spy on you and sell your data to the New World Order.
[00:17:40.037 --> 00:17:42.038]  PlanetInfoWars.com is free.
[00:17:42.218 --> 00:17:44.900]  So people who love freedom can get together.
[00:17:45.181 --> 00:17:48.363]  Connect with people who are awake and know what we're facing.
[00:17:48.423 --> 00:17:49.064]  Be active.
[00:17:49.324 --> 00:17:49.964]  Organize.
[00:17:50.265 --> 00:17:51.005]  Take action.
[00:17:51.045 --> 00:17:51.726]  Go viral.
[00:17:52.006 --> 00:17:52.446]  Create.
[00:17:52.706 --> 00:17:53.307]  Contribute.
[00:17:53.547 --> 00:17:54.068]  Resist.
[00:17:54.308 --> 00:17:56.650]  Because resistance is victory.
[00:17:57.030 --> 00:17:58.351]  You are victory.
[00:17:58.731 --> 00:18:01.233]  It's waiting for you to breathe power into it.
[00:18:01.373 --> 00:18:02.594]  PlanetInfoWars.com
[00:18:03.968 --> 00:18:09.272]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:18:09.532 --> 00:18:11.714]  Start purifying your water with ProPure.
[00:18:11.934 --> 00:18:20.920]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[00:18:21.100 --> 00:18:24.303]  Its filters are silver impregnated to prevent bacterial growth.
[00:18:24.563 --> 00:18:26.004]  There's no priming required.
[00:18:26.264 --> 00:18:28.305]  It's NSF-42 certified.
[00:18:28.566 --> 00:18:31.047]  Optional fluoride filters can reduce fluoride up to 95%.
[00:18:32.128 --> 00:18:33.469]  Easy to set up and use.
[00:18:33.669 --> 00:18:34.970]  Doesn't require electricity.
[00:18:35.090 --> 00:18:37.973]  Purify water from lakes, streams, ponds, and wells.
[00:18:38.293 --> 00:18:41.476]  This filter system leaves in beneficial minerals, which is key.
[00:18:41.696 --> 00:18:43.477]  Save money by not buying bottled water.
[00:18:43.617 --> 00:18:45.699]  And avoid BPA that leaches from the plastic.
[00:18:45.859 --> 00:18:48.481]  ProPure is the best gravity-fed filter out there.
[00:18:48.621 --> 00:18:49.922]  It's what my family uses.
[00:18:50.203 --> 00:18:53.445]  Infowars.com already has the lowest price on ProPure.
[00:18:53.545 --> 00:18:59.210]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:18:59.410 --> 00:19:00.571]  You can also call to order.
[00:19:02.592 --> 00:19:18.957]  We're back on InfoWars Nightly News and I'm delighted to be joined by Charlie Skelton, who of course covers the annual Bilderberg Group Conference on behalf of the Guardian newspaper.
[00:19:18.977 --> 00:19:25.519]  And as we also know, Charlie helps write some of the most popular comedy shows broadcast on UK television.
[00:19:25.959 --> 00:19:27.240]  Charlie, welcome to the show!
[00:19:28.806 --> 00:19:29.867]  Hello, thank you for having me.
[00:19:29.887 --> 00:19:30.788]  It's lovely to be here.
[00:19:32.189 --> 00:19:37.935]  Well, first off, Charlie, just confirm for us that you will be in attendance in Chantilly next weekend.
[00:19:39.716 --> 00:19:44.120]  Well, assuming I get through the torturous process at the airport, then I think, yeah, I will be there.
[00:19:44.140 --> 00:19:45.822]  I've got my visa.
[00:19:45.882 --> 00:19:49.245]  I've got my MUJ card.
[00:19:49.485 --> 00:19:50.366]  I've got everything.
[00:19:50.566 --> 00:19:51.547]  I'm fully legitimate.
[00:19:51.707 --> 00:19:53.509]  I'm going to be there covering it this year, yeah.
[00:19:54.907 --> 00:20:03.871]  I was just saying to you before we started, I've provided the TSA with your precise arrival time and flight number, and they assured me they're going to make you feel very welcome.
[00:20:05.032 --> 00:20:06.492]  Well, that's extremely kind of you.
[00:20:06.552 --> 00:20:15.236]  I very much look forward to the fond welcome at customs or whatever they... security.
[00:20:16.137 --> 00:20:18.838]  But you were saying it's not your first experience with the TSA?
[00:20:20.723 --> 00:20:35.267]  Well, I did have a slight run in September last year where it wasn't that bad, but the gentleman was so rude to me about shouting at me, putting the belt in the thing and the shoes in the tray.
[00:20:35.307 --> 00:20:36.307]  And I just said, please.
[00:20:36.327 --> 00:20:39.048]  He said, put that belt in the thing and the shoes in the tray.
[00:20:39.068 --> 00:20:40.188]  And I said, please.
[00:20:40.669 --> 00:20:41.549]  And we had this standoff.
[00:20:41.569 --> 00:20:43.249]  I just simply wanted him to say the word, please.
[00:20:43.869 --> 00:20:47.991]  And then I went and eventually, obviously, bowed down.
[00:20:50.061 --> 00:21:09.807]  I complained to his supervisor, in the most... I turned into sounding like Prince Charles, incredibly posh, and just said, I'm a frequent flyer and this is just not good enough, and... Anyway, but it was very... That was just a sort of, just a little minor glimpse of... I just... It was so dehumanising, having this person just shout at me.
[00:21:10.207 --> 00:21:12.248]  I just thought, this isn't right.
[00:21:12.588 --> 00:21:16.569]  I'm going to try and humanise this moment with just simple words of courtesy.
[00:21:18.519 --> 00:21:24.722]  Well, I'm sure it'll be somewhat different from the Swiss experience, who are generally very friendly, but I'm sure you'll be fine.
[00:21:25.282 --> 00:21:45.192]  Bilderberg then, I was reading a Politico article which came out on Sunday, and they actually, quote, admit Romney's foreign policy advisor, Robert Kagan, and he said, quote, he described Bilderberg as, quote, a lot of vaguely uninteresting people giving vaguely uninteresting lectures and then having nice meals in nice places.
[00:21:45.652 --> 00:21:55.218]  So, Charlie, do you think the likes of, you know, Eric Schmidt, NATO heads, global power brokers, do you think they bother to fly halfway across the world every year for a nice meal?
[00:21:56.819 --> 00:21:57.300]  It's amazing.
[00:21:57.320 --> 00:21:59.181]  They all managed to get their diaries.
[00:21:59.281 --> 00:22:02.603]  They've managed to find three or in some cases four days clear.
[00:22:02.683 --> 00:22:06.205]  And this is, you know, we're not talking about just some guys here and there.
[00:22:06.305 --> 00:22:11.689]  It's, you know, it is the CEO of Shell and the chairman of Shell and the vice chairman of Shell.
[00:22:12.249 --> 00:22:12.870]  And, you know,
[00:22:13.911 --> 00:22:15.092]  The major shareholder in Shell.
[00:22:15.472 --> 00:22:23.775]  And you've got the head of the CEO, the chairman of Barclays, you've got the CEO of Airbus, you've got... it just goes on and on.
[00:22:23.815 --> 00:22:25.776]  You've got Joseph Ackerman, the head of Deutsche Bank.
[00:22:26.296 --> 00:22:28.237]  And these are not small fry.
[00:22:28.317 --> 00:22:34.840]  I mean, last year we had the Chancellor of the Exchequer there for three days in official capacity with a member of the Treasury staff.
[00:22:35.340 --> 00:22:38.902]  And not a single word came out from him or barely written about it.
[00:22:39.799 --> 00:22:41.680]  It was just extraordinary.
[00:22:41.740 --> 00:22:52.263]  And when the attack dogs come out and say, oh, it's just a whole farce playing golf or, excuse my French, or it's just a supper club or something.
[00:22:52.303 --> 00:22:52.883]  No, it's not.
[00:22:53.364 --> 00:22:56.405]  It's a very, very serious conference that lasts for three days.
[00:22:56.725 --> 00:22:59.666]  They have lanyards and a schedule they stick to.
[00:22:59.786 --> 00:23:03.427]  And it's a very, very serious business.
[00:23:03.947 --> 00:23:09.089]  And it gets me very annoyed when I hear it written off like that, because it's just a lie, basically.
[00:23:10.737 --> 00:23:13.220]  Well, we know it's a lie because they're only documents.
[00:23:13.280 --> 00:23:16.303]  I mean, they were talking about the euro single currency as far back as 1955.
[00:23:16.543 --> 00:23:25.193]  And of course, Etienne d'Avignon bragged that they helped create it before the Maastricht Treaty in 1992.
[00:23:25.994 --> 00:23:28.417]  Willie Clay, the former NATO Secretary General,
[00:23:29.097 --> 00:23:33.659]  Well, they can keep claiming it for as long as the mainstream media keeps ignoring it, unfortunately.
[00:23:59.170 --> 00:24:07.717]  I'm going to use the word conspiracy, but there's a strange conspiracy of kind of ignorance that surrounds it, that is perpetuated by the mainstream media.
[00:24:07.777 --> 00:24:10.940]  I think about this a lot because it baffles me every time I go there.
[00:24:11.240 --> 00:24:15.464]  I get a real sense of cognitive dissonance when this massive event is happening.
[00:24:16.384 --> 00:24:24.031]  You know, all the helicopters and the machine guns and the armed guards and the limousine after limousine after limousine.
[00:24:24.918 --> 00:24:25.498]  I don't quite get it.
[00:24:25.518 --> 00:24:26.479]  I don't see where the press is.
[00:24:26.519 --> 00:24:30.321]  But I think what's happened is they kept the lid tight for so long and for so many years.
[00:24:48.325 --> 00:24:57.388]  But now, if you're in the media, you sort of don't, A, you don't really know about it that much, although that is changing a bit, and B, you're sort of a bit embarrassed to admit that you don't, so you kind of just ignore it.
[00:24:58.108 --> 00:25:04.590]  So, I don't know, that's me trying to put a positive spin on the ignorance and stupidity of the mainstream media.
[00:25:05.770 --> 00:25:07.151]  At which I'm a proud member forever.
[00:25:09.574 --> 00:25:11.736]  Well I mean that was one of the other questions.
[00:25:12.196 --> 00:25:18.741]  Do you consider yourself a member of the mainstream media or just a foot in each camp as it were?
[00:25:18.761 --> 00:25:24.325]  Oh definitely I do.
[00:25:24.345 --> 00:25:26.887]  I've been treated extremely well by the Guardian.
[00:25:27.527 --> 00:25:29.789]  This will be my fourth year doing it.
[00:25:31.359 --> 00:25:33.420]  They let me write what I want.
[00:25:33.800 --> 00:25:39.043]  They're extremely pleased with the amount of traffic the articles get on the web.
[00:25:39.724 --> 00:25:43.826]  I've had the articles be the most read viewed on the website.
[00:25:44.447 --> 00:25:44.927]  It's good.
[00:25:44.967 --> 00:25:48.649]  That shows that there's an appetite for people to know about this stuff.
[00:25:48.689 --> 00:25:59.576]  It's neither a weird conspiracy nor is it a supper club or a bunch of people playing a bit of snooker for a couple of days.
[00:25:59.986 --> 00:26:03.588]  It's a very, very serious political event and historical event.
[00:26:03.608 --> 00:26:05.209]  You know, you mentioned you went back to the 50s.
[00:26:05.289 --> 00:26:07.450]  I mean, it goes back earlier.
[00:26:07.570 --> 00:26:13.733]  You know, you look at the people who in the late 40s were sort of maneuvering to set this thing up.
[00:26:14.094 --> 00:26:17.355]  And, you know, it's not set up by the tooth fairy and Mary Poppins.
[00:26:17.816 --> 00:26:21.838]  You know, it's set up by senior, very senior members of the CIA and the British intelligence.
[00:26:22.678 --> 00:26:28.561]  And it has its roots in very dark places.
[00:26:29.815 --> 00:26:34.801]  And it's still, I think, last year, the keynote address was given by the head of the NSA.
[00:26:34.841 --> 00:26:38.786]  You know, it hasn't really changed, really, very much.
[00:26:38.846 --> 00:26:46.095]  It's still this strange mixture of high finance, politics, and the intelligence services.
[00:26:47.928 --> 00:26:56.093]  I remember when you first started covering Bilderberg for the Guardian, you were kind of tasked with writing a humorous, entertaining piece about it.
[00:26:56.193 --> 00:27:00.395]  I want to know, has your view of Bilderberg changed in those years?
[00:27:00.455 --> 00:27:05.338]  Has it become more kind of hardcore, or is it still in the humorous camp?
[00:27:06.619 --> 00:27:14.203]  It's a bit of both, but I tell you what has changed is I've done a lot more research, and you know, something that
[00:27:15.286 --> 00:27:21.210]  You know, you guys on Infowars or Prism Planet keep saying is, you know, read the documents, just read the documents.
[00:27:21.250 --> 00:27:22.071]  And you can do that.
[00:27:22.091 --> 00:27:24.912]  And Bilderberg is a very good example of that.
[00:27:24.952 --> 00:27:27.394]  You can read this.
[00:27:27.434 --> 00:27:29.876]  You can read declassified cabinet papers.
[00:27:29.916 --> 00:27:38.561]  You can read stuff on really good stuff, academic work that's been done around the setting up of this and later on.
[00:27:38.621 --> 00:27:40.723]  And you can start looking as well.
[00:27:41.023 --> 00:27:44.305]  And this is very instructive, just looking at who the people are
[00:27:45.017 --> 00:27:46.537]  That's right.
[00:28:14.560 --> 00:28:20.383]  And you've got James A. Johnson, who sits on the board of Goldman Sachs.
[00:28:20.403 --> 00:28:25.926]  Those three are all on the steering group of the committee, of the Vodafone group.
[00:28:27.907 --> 00:28:29.628]  I've only just learned that now.
[00:28:29.788 --> 00:28:30.949]  It's a big, long learning.
[00:28:30.989 --> 00:28:32.190]  That's one thing I've learned, too.
[00:28:32.310 --> 00:28:33.270]  There's so much to learn.
[00:28:33.290 --> 00:28:34.291]  It's just frightening.
