[00:00:04.531 --> 00:00:04.791]  We're good.
[00:07:28.276 --> 00:07:29.938]  He was visiting his wife who was in the military.
[00:07:30.879 --> 00:07:35.101]  Halfway through the journey, when he stopped in Hawaii, he found that he was on a no-fly list.
[00:07:35.181 --> 00:07:39.203]  They removed him from the plane, and he was stranded there for five days at his own expense.
[00:07:39.823 --> 00:07:44.485]  Now, he contacted us, and after a few days, he was allowed to fly.
[00:07:44.505 --> 00:07:49.768]  And he asked why he was put on the no-fly list the entire time, but of course he was stonewalled.
[00:07:50.148 --> 00:07:53.709]  The same thing happened to this fellow in Florida.
[00:07:53.749 --> 00:07:55.070]  This was South Florida.
[00:07:55.777 --> 00:07:58.158]  And it was picked up by the local news station there.
[00:07:58.218 --> 00:08:02.980]  Basically, this guy was working for American Airlines, and had worked for them for several years.
[00:08:04.320 --> 00:08:06.361]  He had even traveled extensively abroad.
[00:08:06.381 --> 00:08:10.123]  He had traveled in July, and then in August he was told that he was on a no-fly list.
[00:08:10.183 --> 00:08:14.785]  And for six weeks, he tried to get an answer from the government, but they wouldn't give him an answer.
[00:08:14.845 --> 00:08:23.088]  Now, in his case, he was actually suspended from his job because he worked for American Airlines, and they would not allow somebody to work the gate that was on the no-fly list.
[00:08:24.235 --> 00:08:30.422]  Uh, the restriction only got lifted when he got the local news station to report on it.
[00:08:30.983 --> 00:08:32.645]  Kind of similar to what happened with Wade Hicks.
[00:08:32.665 --> 00:08:40.995]  We don't know if it was because we reported on it or if it was because of contacts within the military, but it was only because he made a lot of noise that he got off the list.
[00:08:41.678 --> 00:08:42.718]  We think he's off the list.
[00:08:42.738 --> 00:08:43.498]  We don't really know.
[00:08:43.558 --> 00:08:48.980]  They won't really tell you if you're on the list, just like they won't tell you what they've put you on the list for.
[00:08:49.800 --> 00:09:02.002]  And in this fellow's case, as soon as NBC6 reported on the story, five days later they removed him from the list.
[00:09:02.042 --> 00:09:10.144]  Now the interesting thing about this is that Homeland Security admitted that only 1% of the people who are on the list are actually real terrorists.
[00:09:10.908 --> 00:09:16.431]  That means that 99% of the people are basically being punished in abstentia.
[00:09:16.471 --> 00:09:22.213]  They've been tried, they've been charged, they've been tried in abstentia, and they've been put on a list, which is a punishment.
[00:09:22.714 --> 00:09:25.355]  And they're never even told about it until they try to fly.
[00:09:26.035 --> 00:09:30.937]  And then when you try to follow up with them, this fellow in Florida actually got the same thing that Wade Hicks got.
[00:09:30.997 --> 00:09:32.578]  Wade Hicks just sent us this letter.
[00:09:33.559 --> 00:09:35.099]  Can we get a document cam on this?
[00:09:36.820 --> 00:09:40.562]  Got a letter from him that, this is from Homeland Security,
[00:09:41.460 --> 00:09:47.725]  And basically what they're telling him is that they've gone through the Traveler Redress Inquiry Program.
[00:09:47.745 --> 00:09:50.607]  They got a nice little acronym for that called TRIP.
[00:09:51.468 --> 00:09:55.030]  And they said they take requests for redress seriously.
[00:09:55.491 --> 00:09:58.293]  We understand the inconveniences that additional inspections may cause.
[00:09:59.031 --> 00:10:01.253]  But there's actually no redress here at all.
[00:10:01.393 --> 00:10:03.995]  Redress means that you get a remedy, that you get something from it.
[00:10:04.095 --> 00:10:14.804]  Basically, all they're doing is telling him that they've gone through and looked at other agencies, and they're going to relieve him from the burden of seeking redress on an agency-by-agency basis.
[00:10:15.385 --> 00:10:18.748]  And they're going to relieve him by telling him, we're not going to tell you anything.
[00:10:19.148 --> 00:10:20.929]  So they don't really give him any explanation.
[00:10:21.230 --> 00:10:22.510]  They don't give him any redress.
[00:10:22.871 --> 00:10:25.833]  They just say, don't worry about going to all these other agencies.
[00:10:25.893 --> 00:10:28.675]  We've gone to them and we're not going to tell you anything.
[00:10:28.695 --> 00:10:32.657]  It says, DHS has researched and completed our review of your case.
[00:10:33.178 --> 00:10:44.886]  Security procedures and legal concerns mandate that we can neither confirm nor deny any information about you, which may be within federal watch lists, or reveal any law enforcement sensitive information.
[00:10:45.666 --> 00:10:46.286]  So there you go.
[00:10:46.346 --> 00:10:48.267]  They're not going to tell you why you were put on.
[00:10:49.207 --> 00:10:51.348]  And in his case, they don't really even make it clear.
[00:10:51.768 --> 00:11:03.113]  This is kind of a form letter, and I noticed in the NBC6 report that the fellow there, Montano, yeah, Montano was his name, he actually got the same form list.
[00:11:04.486 --> 00:11:12.409]  Basically what they tell you is they give you a control number and you can take that number with you in case you run into any difficulty flying.
[00:11:12.749 --> 00:11:28.855]  But it appears that they have two different subsections and it appears that when you're traveling by air to or within the United States you should have this control number but of course you don't need it when you're traveling abroad because other countries don't
[00:11:30.015 --> 00:11:33.317]  Do this kind of thing to their citizens when you're traveling abroad.
[00:11:33.377 --> 00:11:38.058]  It's only when you're coming in or out of America that you need to worry about these types of things.
[00:11:39.959 --> 00:11:46.702]  Well, it looks like the only flying that 99% of people who are on the no-fly list will be doing is in cyberspace.
[00:11:47.462 --> 00:11:53.204]  Black Ops 2 was just released and we've got a special report from Jakari Jackson and Melissa Melton.
[00:11:54.105 --> 00:11:55.045]  Let's go to that right now.
[00:11:57.856 --> 00:12:00.178]  I'm Melissa Melton reporting for InfoWars Nightly News.
[00:12:00.198 --> 00:12:02.360]  We're here at the Black Ops 2 premiere.
[00:12:02.521 --> 00:12:07.846]  If you've been following InfoWars over the past several weeks, you've seen we've published articles concerning the public perception of drones.
[00:12:08.126 --> 00:12:09.728]  Let's find out what these gamers have to say.
[00:12:10.589 --> 00:12:12.831]  What's like the new coolest thing about this game?
[00:12:13.817 --> 00:12:15.298]  Probably all the new zombies.
[00:12:15.618 --> 00:12:16.318]  I love zombies.
[00:12:16.418 --> 00:12:17.839]  The gameplay on zombies.
[00:12:18.159 --> 00:12:19.159]  It's gotta be the zombies.
[00:12:19.299 --> 00:12:20.360]  There's gonna be zombies in it.
[00:12:20.780 --> 00:12:21.260]  Zombies are back.
[00:12:21.280 --> 00:12:22.160]  I love playing zombies.
[00:12:22.881 --> 00:12:25.622]  My reasoning for being here tonight can be summed up in one word.
[00:12:26.202 --> 00:12:26.702]  Zombies.
[00:12:27.162 --> 00:12:27.903]  Nazi zombies.
[00:12:28.163 --> 00:12:29.303]  Playing zombies again.
[00:12:29.683 --> 00:12:30.363]  Everybody loves zombies.
[00:12:30.383 --> 00:12:31.344]  What is it about zombies?
[00:12:32.204 --> 00:12:33.625]  This is fun.
[00:12:33.685 --> 00:12:37.947]  Have you ever heard that the military actually likes to use games like this sometimes to recruit people?
[00:12:38.187 --> 00:12:44.390]  We've heard the story of a 19-year-old who was actually offered a job by the military as a drone pilot because he got a top score.
[00:12:45.150 --> 00:12:46.111]  So they monitor that?
[00:12:47.191 --> 00:12:47.711]  Yes, they do.
[00:12:47.971 --> 00:12:51.313]  When they come knocking on your door, I'm Colonel so-and-so, I want to give you a job, would you take it?
[00:12:52.236 --> 00:12:52.856]  I'ma have to.
[00:12:53.617 --> 00:12:57.498]  If I could do that, I'd do that today if I could, but not to hurt anybody.
[00:12:57.878 --> 00:12:59.599]  I would love the opportunity.
[00:13:00.199 --> 00:13:00.899]  Nah, I couldn't do it.
[00:13:01.080 --> 00:13:02.460]  I'm not finna hurt America like that.
[00:13:02.960 --> 00:13:05.861]  Man, if I get a job like that, hell yeah, let's do it.
[00:13:06.202 --> 00:13:06.762]  I'm good.
[00:13:06.782 --> 00:13:07.762]  Shoot, who I gotta kill?
[00:13:07.962 --> 00:13:10.543]  What do you think about drone use in the real world?
[00:13:10.583 --> 00:13:11.604]  What are your thoughts on that?
[00:13:12.064 --> 00:13:13.425]  I think it's actually pretty good.
[00:13:13.465 --> 00:13:14.545]  I mean, it keeps our troops safe.
[00:13:14.885 --> 00:13:19.287]  Did you know in Pakistan about 80% of the people killed by drones were non-combatants, pretty much civilians?
[00:13:20.106 --> 00:13:21.108]  No, I did not know that.
[00:13:22.009 --> 00:13:23.672]  That's not a good news though.
[00:13:23.692 --> 00:13:27.398]  I think any level of civilian casualties is unacceptable.
[00:13:27.498 --> 00:13:31.524]  Our military should be able to be more accurate.
[00:13:31.885 --> 00:13:32.806]  Yeah, I believe it.
[00:13:33.187 --> 00:13:34.368]  I believe it.
[00:13:34.388 --> 00:13:35.050]  It's pretty messed up.
[00:13:35.470 --> 00:13:40.693]  They're set to release 30,000 drones here over American skies to surveil us, and yes they are.
[00:13:40.713 --> 00:13:43.054]  Well, I think it's completely unnecessary.
[00:13:43.074 --> 00:13:45.176]  I don't see how it's going to make us safer.
[00:13:45.296 --> 00:13:47.017]  That's certainly scary.
[00:13:47.037 --> 00:13:48.617]  It's actually kind of scary sounding.
[00:13:48.818 --> 00:13:49.598]  I think it's wrong too.
[00:13:49.618 --> 00:13:50.138]  Of course I do.
[00:13:50.158 --> 00:13:51.859]  Of course I do, but the government's not right.
[00:13:51.879 --> 00:13:52.860]  They do a lot of things we don't like.
[00:13:53.342 --> 00:14:01.505]  I don't see any real problem with drones surveying us, per se, because it gives us this kind of sense of security.
[00:14:01.525 --> 00:14:05.867]  And I don't necessarily think they're going to be spying in our backyards.
[00:14:06.327 --> 00:14:09.328]  And even if they are, maybe that's not such a bad thing.
[00:14:09.448 --> 00:14:10.189]  Man, come do it.
[00:14:10.269 --> 00:14:10.549]  Shoot.
[00:14:11.069 --> 00:14:12.550]  Hell, we get hit, we get hit.
[00:14:12.870 --> 00:14:16.251]  Like, that'd be kind of cool, just as, like, you know, security, defense, whatever.
[00:14:16.271 --> 00:14:19.433]  But, like, I don't know, someone hacks into them.
[00:14:19.513 --> 00:14:22.874]  It could be just like in Black Ops 2, and they could all turn against us and kill us.
[00:14:23.354 --> 00:14:28.276]  Did you know the University of Texas has actually been able to hack a drone using about $1,000 worth of materials?
[00:14:29.396 --> 00:14:29.976]  Have I heard of that?
[00:14:30.316 --> 00:14:30.476]  Yeah.
[00:14:31.117 --> 00:14:32.177]  Actually, no, I have not heard of that.
[00:14:32.597 --> 00:14:35.238]  That's the main concern, if some kids at like UT could do that.
[00:14:35.258 --> 00:14:37.619]  I mean, you know, terrorists and stuff.
[00:14:37.879 --> 00:14:38.619]  Like, what about that?
[00:14:38.799 --> 00:14:41.080]  Now, do you plan to go to school or work tomorrow?
[00:14:41.380 --> 00:14:42.681]  Man, I ain't even gonna go to work.
[00:14:42.741 --> 00:14:45.001]  I'm just gonna play my game, that's it.
[00:14:45.642 --> 00:14:46.062]  And work?
[00:14:46.302 --> 00:14:47.082]  I don't work tomorrow.
[00:14:47.422 --> 00:14:49.423]  I do, but I'm definitely gonna sleep in.
[00:14:50.273 --> 00:14:51.014]  Yeah, I have class.
[00:14:51.034 --> 00:14:51.574]  I have to go.
[00:14:52.035 --> 00:14:53.737]  Okay, so you're not going to stay up all night?
[00:14:54.618 --> 00:14:55.899]  I mean, I'm going to stay up all night.
[00:14:56.079 --> 00:14:59.984]  Did you know one of the games they have tonight is a care package that actually comes with a mini drone?
[00:15:00.785 --> 00:15:03.568]  Yes, I was tempted to get that, but it wasn't quite in my price range, so...
[00:15:04.600 --> 00:15:11.106]  Some critics say that games like this desensitize people to the real, you know, harsh realities of war.
[00:15:11.146 --> 00:15:12.607]  What do you say to those critics?
[00:15:13.228 --> 00:15:17.171]  I'd have to say that their critiques are absolutely 100% correct.
[00:15:17.872 --> 00:15:20.534]  We have absolutely become desensitized too.
[00:15:21.515 --> 00:15:27.280]  We're outside GameStop about to pick up our Black Ops 2 Care Package in just mere moments.
[00:15:27.621 --> 00:15:32.925]  The Care Package comes with its very own drone, a real remote-controlled drone that you can fly around.
[00:15:33.286 --> 00:15:41.753]  Now, you've heard us at InfoWars talk about drones several times, and we basically came to the conclusion that if Big Brother can fly drones on us, we are going to fly drones on them.
[00:15:42.053 --> 00:15:42.734]  That's why we have
[00:15:43.174 --> 00:15:44.595]  Hashtag DroneMob.
[00:15:44.615 --> 00:15:50.379]  You can follow us on Twitter to let Big Brother know that, hey, if you're going to keep flying drones on us, we will fly drones on you.
[00:15:50.759 --> 00:15:52.681]  Hashtag DroneMob for more details.
[00:15:53.381 --> 00:15:55.243]  So we are drones one way or another.
[00:15:57.444 --> 00:15:58.905]  A great report, Shikari and Melissa.
[00:15:59.405 --> 00:16:05.510]  Maybe people can use video games to keep themselves busy and take out their frustration as they lose their jobs.
[00:16:06.991 --> 00:16:12.855]  Melissa Melton also wrote a story about Obamacare bankrupting businesses and families even before it's implemented.
[00:16:14.046 --> 00:16:16.447]  20 new or raised taxes.
[00:16:17.467 --> 00:16:25.628]  The Congressional Budget Office Director has said that the Affordable Health Care Act is going to cost this country 800,000 jobs.
[00:16:26.349 --> 00:16:33.410]  I don't know if we can afford to lose another 800,000 jobs, but it's going to have a lot of other types of effects on us too.
[00:16:33.750 --> 00:16:37.411]  Papa John's CEO has said that it's going to cause them to raise prices.
[00:16:38.431 --> 00:16:42.672]  Applebee's owner says that they're going to have a hiring freeze and they're going to stop building new restaurants.
[00:16:43.357 --> 00:16:49.601]  McDonald's, even though they've had an Obamacare waiver, is going to have higher menu prices.
[00:16:50.562 --> 00:16:55.425]  In North Carolina, students there in college are going to now pay double for their insurance.
[00:16:56.046 --> 00:16:59.208]  And Walmart is going to have to raise their health insurance premiums by 36%.
[00:17:00.949 --> 00:17:06.173]  And a lot of businesses are going to address this by changing the definition.
[00:17:06.293 --> 00:17:09.615]  The definition of a full-time employee has changed to 30-hour work week.
[00:17:10.268 --> 00:17:21.696]  And so they're going to start reducing the number of hours and Olive Garden, Red Lobster, Longhorn Steakhouse and others, including Kroger, have all said that they're going to start reducing the number of hours that people work.
[00:17:22.476 --> 00:17:26.239]  So, you know, and it's not just limited to retail chains.
[00:17:26.339 --> 00:17:30.562]  It's not just limited to unemployment, to shorter hours, to lost jobs.
[00:17:31.142 --> 00:17:32.283]  It's also doctors.
[00:17:33.392 --> 00:17:48.065]  In a study of more than 1,300 doctors, a survey said that 84% of them feel that America's medical profession is in decline, and 60% of them had a negative view of America's health care future under Obamacare.
[00:17:50.345 --> 00:18:02.751]  Well we've had a couple of, there's been a lot of medical marijuana has been in the news with ballot initiatives as well as legalization of marijuana for the first time a week ago in the elections.
[00:18:03.111 --> 00:18:06.292]  Colorado and Washington both legalized marijuana.
[00:18:06.953 --> 00:18:13.856]  Now Rhode Island and Maine are going to have ballot initiatives just like the ones that passed this last week in Colorado and Washington State.
[00:18:14.622 --> 00:18:18.184]  And we've got an interview with a fellow who helped to get that through in Colorado.
[00:18:18.244 --> 00:18:19.985]  His name is Brian Vincente.
[00:18:20.545 --> 00:18:21.945]  He's with Sensible Colorado.
[00:18:22.566 --> 00:18:30.009]  And he's going to talk to us about the issues that are going to come to play now that Colorado state law contradicts the federal law.
[00:18:30.029 --> 00:18:32.591]  So that's going to be interesting to see how that develops.
[00:18:32.991 --> 00:18:35.872]  We've also got an interview with Jim Gearock.
[00:18:36.432 --> 00:18:39.794]  He's with LEAP, Law Enforcement Against Prohibition.
[00:18:40.553 --> 00:18:48.922]  He was a federal prosecutor for quite some time in the war on drugs and he didn't get corrupted by it like a lot of police and prosecutors.
[00:18:48.982 --> 00:18:54.609]  Instead, he has kept his integrity and he's telling people exactly what's going on in the war on drugs.
[00:18:54.649 --> 00:18:56.270]  You want to stick around for those two interviews.
[00:18:56.651 --> 00:19:01.296]  We're going to go to a break and after the break we're going to be back with Alex Jones and Steve Schenck.
[00:19:05.513 --> 00:19:15.444]  Insider billionaire investors like George Soros and John Paulson have recently made massive moves into gold, purchasing what Bloomberg News described as gold hordes.
[00:19:15.845 --> 00:19:18.468]  Soros alone doubled his holdings in a single day.
[00:19:18.808 --> 00:19:21.291]  Russia's Vladimir Putin has doubled down on gold.
[00:19:21.471 --> 00:19:23.232]  Friends, this is Alex Jones for MidasResources.com.
[00:19:23.252 --> 00:19:26.813]  For more than 15 years, I have exclusively used Midas Resources for all my precious metal needs.
[00:19:26.953 --> 00:19:29.054]  Whether it's bullion or collectibles you're looking for,
[00:19:49.801 --> 00:19:51.904]  Midas Resources is simply the best.
[00:19:52.345 --> 00:19:54.448]  I own my gold as a hedge against inflation.
[00:19:54.748 --> 00:20:00.556]  This Federal Reserve fiat currency could go the way of the Deutsche Mark and the Weimar Republic anytime.
[00:20:00.876 --> 00:20:05.383]  In these historically dangerous times, it makes sense to physically hold gold and silver.
[00:20:05.743 --> 00:20:08.364]  Midas already has some of the best deals in the industry.
[00:20:08.424 --> 00:20:13.526]  But if you give them a call and mention the radio special, they will give you a list of the day's super specials.
[00:20:13.946 --> 00:20:17.787]  Midas brokers are standing by to answer all your questions at 800-686-2237.
[00:20:19.268 --> 00:20:25.890]  They also have a lot of informative free literature explaining the opportunities and risk of holding precious metals.
[00:20:26.310 --> 00:20:28.211]  They are ready to answer your questions at 800-686-2237.
[00:20:28.231 --> 00:20:28.631]  Again, that's 800-686-2237.
[00:20:36.698 --> 00:20:44.521]  As we saw in Katrina, and as we are watching now in New York and New Jersey, the federal government can't and won't help you in a crisis.
[00:20:45.142 --> 00:20:47.783]  FEMA ran out of water and MREs in days.
[00:20:48.323 --> 00:20:51.044]  Electricity is still off to over 1 million people.
[00:20:51.624 --> 00:20:55.826]  The Red Cross, who is quick to beg for money, is now slow to react.
[00:20:56.666 --> 00:20:58.427]  Don't put it off any longer.
[00:20:59.187 --> 00:21:00.268]  Get prepared today.
[00:21:02.876 --> 00:21:07.900]  The Info Wars shop is the largest distributor of ProPure water filter systems.
[00:21:08.421 --> 00:21:13.785]  And now, get 15% off your ProPure order with the promo code WATER15.
[00:21:14.646 --> 00:21:18.989]  While you're on InfoWarsHop.com, check out these other great preparedness items.
[00:21:20.086 --> 00:21:24.369]  The Aquapod Kit lets you store up to 65 gallons of water in your bathtub.
[00:21:25.390 --> 00:21:30.454]  Pocket Socket provides you with manual electricity for small electronics like your cell phone.
[00:21:31.655 --> 00:21:33.856]  The LifeStraw is great for your bug-out bag.
[00:21:35.057 --> 00:21:41.702]  And check out our complete line of Interfood products for great tasting and nutritionally dense foods that have a great shelf life.
[00:21:42.743 --> 00:21:54.171]  If you are looking to secure your home in a crisis, you can order Strategic Relocations The Film, a great companion to the book Strategic Relocations Third Edition, and The Secure Home by Joel Skousen.
[00:21:55.332 --> 00:21:59.715]  When the time to perform arrives, the time to prepare has already passed.
[00:22:00.096 --> 00:22:05.399]  Get prepared now, so if a crisis strikes your home, you and your family will be secure.
[00:22:06.060 --> 00:22:09.782]  Go to infowarshop.com, and don't forget the promo code WATER15.
[00:22:23.607 --> 00:22:27.410]  And welcome back to this special edition of InfoWars Nightly News.
[00:22:27.910 --> 00:22:41.499]  Coming up after this important segment, we're going to have David Knight back in studio interviewing a retired police officer who's exposing the fraudulent drug war and how it's used to turn our society into a third world police state.
[00:22:42.000 --> 00:22:46.443]  Now, Steve Schenck has been in the storable foods business for more than 30 years.
[00:22:46.463 --> 00:22:48.004]  He is a sponsor.
[00:22:48.945 --> 00:22:54.133]  ...of Infowars Nightly News and Infowars.com and the radio show, but that's not why he's here today.
[00:22:54.693 --> 00:23:00.782]  He's here because, unlike anybody I know out there when it comes to food and the economy, he has seen over the horizon.
[00:23:01.633 --> 00:23:08.296]  If you go back to interviews we did five years ago, he said, you watch in the next four to five years, you're going to see food prices explode.
[00:23:08.316 --> 00:23:09.837]  You're going to see dependency.
[00:23:09.857 --> 00:23:11.657]  You're going to see the farms bought up.
[00:23:12.418 --> 00:23:16.299]  And I want him today to explain how he knew that was coming.
[00:23:16.340 --> 00:23:18.761]  But first off, to give you the inside scoop,
[00:23:19.861 --> 00:23:27.368]  On something that's so important, we're seeing food companies, storable food companies, food companies, period, being consolidated everywhere.
[00:23:28.028 --> 00:23:31.972]  And they are selling GMO crud, additives, you name it.
[00:23:32.833 --> 00:23:44.823]  efoodsdirect.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.com.
[00:23:47.025 --> 00:23:54.050]  And we're going to talk about some of the inside baseball on that, how Monsanto and others are fighting to not even allow the testing so you can certify it at the plant.
[00:23:54.370 --> 00:23:55.871]  So we're going to be discussing some of that.
[00:23:56.611 --> 00:24:02.655]  We're going to talk about what his predictions are now unfolding here.
[00:24:03.556 --> 00:24:05.918]  Because, listen, I don't know how else to explain this to you.
[00:24:06.980 --> 00:24:08.381]  I promote what I believe in.
[00:24:08.821 --> 00:24:09.441]  It's elementary.
[00:24:10.001 --> 00:24:14.623]  And I started getting storable foods about a decade ago because I knew the Federal Reserve was private.
[00:24:14.643 --> 00:24:15.903]  I knew they were devaluing the currency.
