[00:00:04.409 --> 00:00:04.730]  We're good.
[00:05:22.775 --> 00:05:26.539]  CNN, your behavior will be controlled by a brain chip.
[00:05:27.751 --> 00:05:38.402]  And a new CNN article predicts that within 75 years, yeah, how about 10 years, people will have embedded microchips within their brain that will allow their behavior to be controlled by a third party.
[00:05:38.642 --> 00:05:44.748]  Yeah, just last year I saw a CBS news piece where their academics were looking at brain chips in prisoners to make them behave.
[00:05:44.808 --> 00:05:46.490]  So, they're already pushing this.
[00:05:47.130 --> 00:05:50.033]  The story entitled, Smartphone of the Future Will Be in Your Brain,
[00:05:50.874 --> 00:05:52.275]  And it goes over all that.
[00:05:52.315 --> 00:05:59.880]  But they always tell you it's way off in the distance, and it's always done in a semi-satirical fashion.
[00:06:00.520 --> 00:06:05.923]  Now, shifting gears to what's currently happening, let this be a warning, America.
[00:06:05.963 --> 00:06:09.125]  When the riots start, the government response will be brutal.
[00:06:09.545 --> 00:06:12.347]  And we have some video of this.
[00:06:13.288 --> 00:06:17.190]  The police in Spain have been beating people.
[00:06:17.330 --> 00:06:18.331]  Well, there's been some deaths.
[00:06:19.211 --> 00:06:27.933]  And they have been absolutely, just viciously attacking anyone that protests massive tax increases to pay foreign banks.
[00:06:27.993 --> 00:06:30.873]  And the media spends it and says that it's a Spanish debt.
[00:06:31.453 --> 00:06:34.774]  And they are attacking women, they are attacking men.
[00:06:34.794 --> 00:06:44.596]  We actually won a lawsuit against the city of Pittsburgh, Rob Due did, where they cordoned everybody at the university, wasn't even protesting, the G20 was over that day.
[00:06:45.537 --> 00:06:48.501]  And we're knocking women off bikes with clubs and beating people.
[00:06:48.721 --> 00:06:50.023]  They went in dorms and attacked.
[00:06:50.063 --> 00:06:52.808]  It was kind of like a piranha riot or something.
[00:06:54.501 --> 00:06:56.642]  And it was just an act of domination.
[00:06:57.262 --> 00:06:58.163]  And that's what's happening.
[00:06:58.603 --> 00:06:59.983]  And they will raise your taxes.
[00:07:00.023 --> 00:07:03.165]  They will give the money to foreign banks if you let them.
[00:07:03.765 --> 00:07:04.605]  That is the plan.
[00:07:04.885 --> 00:07:11.128]  With jobless rates for those between 20 and 35, exceeding 50 percent, further social spending measures promised by the government.
[00:07:12.168 --> 00:07:12.869]  But it doesn't matter.
[00:07:12.909 --> 00:07:14.109]  The cops are getting their money.
[00:07:14.389 --> 00:07:15.390]  They're mercenaries now.
[00:07:15.710 --> 00:07:17.731]  See, when the economy gets worse, folks,
[00:07:18.691 --> 00:07:23.514]  They tend to get even more vicious, because now, hey, mama wants the money, the babies need the food.
[00:07:23.754 --> 00:07:32.378]  That's why globalists, communists, socialists, fascists, they always seek to bankrupt the general public, because they control the purse, and then you'll do anything.
[00:07:32.418 --> 00:07:33.419]  They want you poor.
[00:07:33.839 --> 00:07:35.440]  Authoritarians want you poor.
[00:07:35.880 --> 00:07:37.201]  That comes out of Bilderberg each year.
[00:07:37.221 --> 00:07:42.363]  They want to bankrupt us, because they say, how dare they have money to come protest us here?
[00:07:42.804 --> 00:07:43.924]  Shut down the economy!
[00:07:44.104 --> 00:07:45.005]  And there's always a debate.
[00:07:45.345 --> 00:07:47.370]  But if we shut it down too fast, they'll wake up to us.
[00:07:47.410 --> 00:07:47.952]  It doesn't matter.
[00:07:47.972 --> 00:07:48.593]  Get it over with.
[00:07:48.974 --> 00:07:50.077]  Shut them down now!
[00:07:51.860 --> 00:07:58.602]  So there you have it, the face of tyranny that Marcos Morales has highlighted there in the graphic.
[00:07:58.642 --> 00:08:00.002]  Marcos, you did that graphic, right?
[00:08:00.062 --> 00:08:01.583]  I recognize your fine handiwork.
[00:08:01.923 --> 00:08:06.184]  Taking a photo and then just illustrating it by pointing that out.
[00:08:06.584 --> 00:08:07.664]  Clawing the face.
[00:08:07.724 --> 00:08:10.665]  And look at the guy's face, if you can blow that up, who's doing it.
[00:08:10.905 --> 00:08:14.506]  He has a satanic grimace of extreme pleasure.
[00:08:14.946 --> 00:08:17.907]  How many of you want to bet that guy can't pick up a lady?
[00:08:18.607 --> 00:08:24.873]  But, I guess in the future he will be, because even though the women will hate him, you're not going to eat unless you're dating somebody in uniform.
[00:08:25.253 --> 00:08:27.055]  That happened in Nazi Germany towards the end.
[00:08:27.535 --> 00:08:31.479]  Look at him, he is really enjoying clawing her eye, her nose, and her face.
[00:08:32.220 --> 00:08:35.243]  And then another guy's, you know, sitting there choking her.
[00:08:35.823 --> 00:08:38.105]  That's, oh man, that's really manly.
[00:08:40.127 --> 00:08:41.308]  There's hours of these videos.
[00:08:41.348 --> 00:08:42.369]  I was watching them last night.
[00:08:42.769 --> 00:08:43.229]  You'll see them.
[00:08:43.249 --> 00:08:45.591]  They'll see a good-looking woman and they'll run out and grab her.
[00:08:45.891 --> 00:08:51.236]  And it's like some kind of sexual pleasure to beat them in the head real hard and then choke them and drag them off into the night.
[00:08:51.916 --> 00:08:53.017]  But hey, it's freedom!
[00:08:53.037 --> 00:08:54.018]  It's freedom.
[00:08:54.058 --> 00:08:55.559]  I mean, again, I shouldn't be an extremist.
[00:08:56.200 --> 00:08:57.661]  I support the officers.
[00:08:57.941 --> 00:08:59.583]  I'm pro-law enforcement.
[00:09:00.555 --> 00:09:01.816]  Everyone take your vaccines.
[00:09:01.856 --> 00:09:02.777]  The government loves you.
[00:09:03.698 --> 00:09:04.138]  All right.
[00:09:04.578 --> 00:09:06.720]  Before the New York Times quotes that, I'm being sarcastic.
[00:09:06.760 --> 00:09:07.521]  It's called satire.
[00:09:08.441 --> 00:09:09.362]  I know you drink some fluoride.
[00:09:09.382 --> 00:09:09.942]  You don't know that.
[00:09:10.583 --> 00:09:12.164]  Let's go ahead and continue here.
[00:09:12.244 --> 00:09:15.547]  DHS to test spy drones for public safety applications.
[00:09:16.207 --> 00:09:18.269]  For about seven years, they've been saying they're testing them.
[00:09:18.449 --> 00:09:20.991]  They're arresting people with them in North Dakota and other areas.
[00:09:21.431 --> 00:09:24.153]  But then they ran articles a few months ago saying, I'm making it all up.
[00:09:24.434 --> 00:09:25.915]  There's no drone surveillance.
[00:09:26.255 --> 00:09:29.319]  They're not arming the drones, even though I can show you countless newscasts where they are.
[00:09:29.739 --> 00:09:30.420]  But look at her.
[00:09:30.480 --> 00:09:35.486]  I mean, you know, they've had some big sexual scandals up there, where they like to brutalize people reportedly.
[00:09:35.646 --> 00:09:38.770]  They've been settling, by the way, so it must be true.
[00:09:39.070 --> 00:09:43.115]  You don't think her and the other ladies are into dominating people, do you?
[00:09:43.135 --> 00:09:44.116]  I mean, look at those eyes.
[00:09:44.296 --> 00:09:44.496]  That's a...
[00:09:45.097 --> 00:09:47.098]  That's a well-rounded spiritual person.
[00:09:47.118 --> 00:09:51.400]  That's not a cancer, a self-propelled cancer.
[00:09:51.560 --> 00:09:54.422]  That's a good creature right there.
[00:09:54.862 --> 00:09:56.583]  Wouldn't you love her to babysit your kids?
[00:09:57.343 --> 00:09:58.844]  I mean, look, she's smiling at you.
[00:10:00.665 --> 00:10:01.925]  She ran fast and furious.
[00:10:01.945 --> 00:10:03.586]  I mean, thousands are dead.
[00:10:04.126 --> 00:10:06.007]  But it was to blame the Second Amendment.
[00:10:06.287 --> 00:10:07.628]  I mean, it was to ban guns.
[00:10:08.448 --> 00:10:11.210]  Where we can all live like the murder capital of the world, Chicago.
[00:10:11.230 --> 00:10:13.491]  I mean, she did it for a good reason!
[00:10:14.531 --> 00:10:15.952]  That's why I endorse her as well.
[00:10:17.272 --> 00:10:27.496]  But again, they get into how many of these drones are actually off of the Switchblade Army type that can be used to basically target you with an explosive and blow your head off.
[00:10:28.895 --> 00:10:31.817]  That is a switchblade style model right there, I should add.
[00:10:32.058 --> 00:10:33.159]  People won't believe that.
[00:10:33.219 --> 00:10:38.324]  Search new military drones, switchblades, to kill you from five miles.
[00:10:38.344 --> 00:10:39.085]  You can show people.
[00:10:39.625 --> 00:10:43.609]  But they say the new combat robots are for public safety as well.
[00:10:43.649 --> 00:10:45.231]  I mean, public safety is.
[00:10:47.645 --> 00:10:48.927]  Well, it's everything we're seeing.
[00:10:48.967 --> 00:10:49.768]  It's TSA.
[00:10:49.808 --> 00:10:53.132]  It's for your safety to save us from Al-Qaeda, the government publicly runs.
[00:10:53.533 --> 00:10:54.734]  I saw it in the news again today.
[00:10:54.754 --> 00:10:55.615]  A bunch of news articles.
[00:10:55.655 --> 00:10:56.497]  Washington Post, you name it.
[00:10:56.797 --> 00:11:01.944]  They've got to attack Iran to prove Obama is tough on Al-Qaeda.
[00:11:04.116 --> 00:11:04.616]  That's right.
[00:11:05.396 --> 00:11:10.418]  Of course, the government runs Al-Qaeda and Iran is at war with Al-Qaeda because they're Shiite.
[00:11:10.438 --> 00:11:12.919]  But hey, Shiite, Sunni, Wahhabist.
[00:11:13.519 --> 00:11:15.279]  I'm back because I actually know the players.
[00:11:15.839 --> 00:11:16.580]  I apologize.
[00:11:16.600 --> 00:11:19.120]  The Dallas Cowboys are the Washington Redskins.
[00:11:19.401 --> 00:11:19.961]  I agree with you.
[00:11:20.961 --> 00:11:22.041]  Here's another one.
[00:11:22.481 --> 00:11:24.082]  13,000 people exposed to Big Pharma shots.
[00:11:24.602 --> 00:11:26.523]  Contaminated with rare fungal meningitis.
[00:11:26.563 --> 00:11:30.424]  But don't worry, they've got ads on TV saying you need a take.
[00:11:31.184 --> 00:11:32.525]  The meningitis vaccines.
[00:11:33.185 --> 00:11:35.106]  That's right, you've heard of the meningitis outbreaks.
[00:11:35.126 --> 00:11:39.828]  Well, get out and get your viral or bacterial meningitis shots today that are linked to all these horrible side effects.
[00:11:40.068 --> 00:11:44.370]  They don't mention, by the way, this is fungal meningitis from Big Pharma.
[00:11:45.250 --> 00:11:46.151]  Totally different, but...
[00:11:47.702 --> 00:11:48.863]  It's like, hey, you got a toothache?
[00:11:49.143 --> 00:11:50.765]  Have somebody chop your leg off.
[00:11:50.805 --> 00:11:51.966]  You know, it's good.
[00:11:51.986 --> 00:11:54.167]  Again, we're teleprompter free.
[00:11:54.588 --> 00:12:01.734]  That's why I've had a little relapse, and I'm not saying you should, you know, go out and take all the vaccines, which they admit are killing people deader than a hammer.
[00:12:02.888 --> 00:12:04.249]  Let's go ahead and go to the next story here.
[00:12:04.629 --> 00:12:09.590]  Why do supporters of genetically engineered foods insist on organics for their own families?
[00:12:10.110 --> 00:12:12.711]  Dr. Joseph Mercola of Mercola.com is covering this.
[00:12:12.731 --> 00:12:14.632]  I want to get him back on the show, by the way, guys.
[00:12:15.332 --> 00:12:16.573]  Awesome.
[00:12:16.593 --> 00:12:17.313]  That's a priority.
[00:12:17.353 --> 00:12:17.553]  Good.
[00:12:17.613 --> 00:12:18.093]  Already on it.
[00:12:18.773 --> 00:12:21.754]  And the reason this is important is I've been beating the drum about this for the last few years.
[00:12:22.415 --> 00:12:25.216]  I've got articles in the Chinese papers, the U.S.
[00:12:25.276 --> 00:12:25.976]  papers, you name it.
[00:12:27.065 --> 00:12:35.589]  Going back about 12 years, well actually 99, so 13 years, where the Monsanto laboratories, their employees have non-GMO.
[00:12:36.449 --> 00:12:38.670]  That's CBC reporting on that as well out of Canada.
[00:12:38.950 --> 00:12:39.991]  They do the same thing up there.
[00:12:41.511 --> 00:12:43.612]  And the Chinese elite won't do it.
[00:12:43.652 --> 00:12:44.773]  The British royalty won't do it.
[00:12:44.813 --> 00:12:45.753]  The rich people won't do it.
[00:12:46.954 --> 00:12:49.915]  The government people of the EU won't take any of the vaccines.
[00:12:49.955 --> 00:12:50.875]  That came out in the news.
[00:12:50.895 --> 00:12:51.556]  Just look that up.
[00:12:52.496 --> 00:12:54.198]  Or they get a, quote, clean vaccine.
[00:12:55.039 --> 00:12:57.621]  And it just goes over all these quotes in the article.
[00:12:57.641 --> 00:12:59.443]  We've got some of them we can put up on screen.
[00:13:00.424 --> 00:13:09.453]  Peter Alexander of MSN reported that, well, going back a decade, the Romneys have had profiles where they talk about they don't eat anything but organic.
[00:13:11.090 --> 00:13:14.854]  But he's a big Monsanto guy promoting that, and he wants us to eat it.
[00:13:14.914 --> 00:13:17.176]  Well, I tell you what, pal, I think I'll eat what you eat.
[00:13:17.197 --> 00:13:17.817]  How's that sound?
[00:13:18.478 --> 00:13:20.320]  I'm paranoid like you.
[00:13:20.440 --> 00:13:21.701]  I'm an extremist like you.
[00:13:22.302 --> 00:13:22.662]  You know what?
[00:13:22.902 --> 00:13:28.088]  I know you say it's good for me, not good for you, but I may not, you know...
[00:13:30.137 --> 00:13:32.579]  May not do too good eating what you want me to eat.
[00:13:33.139 --> 00:13:36.601]  Mother Jones reports the Clintons and Bush families down regular inorganic foods.
[00:13:37.702 --> 00:13:38.983]  And they're totally obsessed with it.
[00:13:39.023 --> 00:13:41.385]  I mean, extreme stuff like grass-fed beef.
[00:13:41.405 --> 00:13:45.107]  I mean, they're only supposed to eat grass, but they say, oh no, that's a conspiracy theory.
[00:13:45.147 --> 00:13:47.809]  Feed them rotten meat called awful.
[00:13:48.629 --> 00:13:51.511]  And then wonder why you get prions or prions from it.
[00:13:52.312 --> 00:13:56.895]  And then Michelle Obama told the New Yorker that she only eats organic and all that.
[00:13:56.935 --> 00:13:59.597]  But you know, in her big national rollout telling you what you should eat,
[00:14:00.217 --> 00:14:01.318]  She didn't talk about organic.
[00:14:01.358 --> 00:14:04.401]  She just says the federal government needs to tell you what to eat.
[00:14:04.681 --> 00:14:10.946]  And now, because the kids won't eat it, what they're telling them to eat, they're saying, well, we need to make parents feed them what we say.
[00:14:10.986 --> 00:14:12.948]  That was in the news yesterday.
[00:14:13.348 --> 00:14:18.593]  Moving right along, Houston man receives visit from the FBI after photographing weather.
[00:14:19.966 --> 00:14:23.729]  And it turned out that he was working with the National Weather Service.
[00:14:23.809 --> 00:14:27.211]  They have volunteers that upload to websites.
[00:14:27.791 --> 00:14:33.875]  But because there was a refinery in the distance of the clouds, well, they came and visited him.
[00:14:34.035 --> 00:14:39.979]  Because, God forbid, they can visit the government running Al-Qaeda publicly in Libya and Syria and attacking Iran.
[00:14:40.019 --> 00:14:45.683]  God forbid they actually worry about the troops on TV saying they grow the opium and ship it into America under orders.
[00:14:45.963 --> 00:14:48.525]  God forbid they worry about Fast and Furious that they ran.
[00:14:50.026 --> 00:14:50.847]  God forbid that!
[00:14:51.568 --> 00:15:05.061]  And they said, we'll just be more careful next time, even though, and I remember one time, I wanted footage of refineries to talk about how they were shutting them down all over the country with regulations.
[00:15:05.081 --> 00:15:14.370]  So I was driving back from the beach from Corpus Christi, Port Aransas with my wife, and I just pulled over to get gas, and the Stasi network's so good that I got a camera out and shot
[00:15:15.635 --> 00:15:17.476]  At about a half mile away, the refinery.
[00:15:18.136 --> 00:15:18.496]  Video.
[00:15:18.556 --> 00:15:20.137]  I could get off Google Earth or anywhere else.
[00:15:20.177 --> 00:15:23.138]  I mean, you know, Al-C-I-A, Al-Qaeda knows where the refinery is.
[00:15:23.918 --> 00:15:29.300]  And we had people calling in the store on us, they've been told to, InfraGard.
[00:15:30.540 --> 00:15:37.543]  And then we had the state police right behind us, running our plates, driving up, looking at us, and then peeling off after we'd been put in the database for filming it.
[00:15:37.563 --> 00:15:38.163]  So don't worry.
[00:15:38.823 --> 00:15:43.807]  They have lots of little fake things for the government to drill on, believing they're fighting terrorists.
[00:15:44.087 --> 00:15:46.889]  But really, it's just getting the citizens used to it, the cops used to it.
[00:15:47.270 --> 00:15:49.411]  So when they give them the new orders, hey, is it a gun owner?
[00:15:49.992 --> 00:15:51.333]  Hey, are they criticizing the government?
[00:15:51.793 --> 00:15:53.815]  So that gets reported, which is now admitted.
[00:15:53.835 --> 00:15:54.055]  They're now...
[00:15:54.455 --> 00:16:01.057]  Segwaying away from Al-Qaeda and blowing up chemical plants and things over to, did they criticize the government?
[00:16:01.097 --> 00:16:02.097]  That's in the new manuals.
[00:16:02.537 --> 00:16:03.817]  So we told you that.
[00:16:04.157 --> 00:16:07.178]  They've trained everybody on that and now they're moving along.
[00:16:07.338 --> 00:16:11.819]  Here's one of the older articles from 1999 that I mentioned, right here on the London Independent.
[00:16:12.119 --> 00:16:15.320]  GM food banned in Monsanto Cantina.
[00:16:16.440 --> 00:16:18.561]  But again, the FBI doesn't want to investigate that.
[00:16:19.241 --> 00:16:24.084]  What do you want about the FBI feeding GMO to their kids, though, or trying as hard as they can to avoid it?
[00:16:24.724 --> 00:16:27.146]  Okay, that is it for the news portion.
[00:16:27.166 --> 00:16:34.291]  We're going to come back with our own David Knight in studio, getting into more admitted secret illegal testing.
[00:16:35.251 --> 00:16:37.453]  on the American people going on right now.
[00:16:37.513 --> 00:16:38.453]  They won't even stop it.
[00:16:39.134 --> 00:16:41.835]  The group he's been part of is in court today trying to stop it.
[00:16:41.855 --> 00:16:43.917]  We'll get a breakdown on that.
[00:16:44.457 --> 00:16:47.959]  Pumping poisonous gas into unknowing subjects.
[00:16:48.880 --> 00:16:51.301]  That is coming up in the next segment.
[00:16:51.602 --> 00:16:53.203]  But they do it for our safety.
[00:16:54.840 --> 00:17:00.782]  But I wanted to read, Ray Kurzweil said, supercomputers will achieve one human brain capacity by 2010.
[00:17:00.842 --> 00:17:03.043]  Well, yeah, they're beating people at chess.
[00:17:03.443 --> 00:17:05.703]  And personal computers will do so by 2020.
[00:17:07.624 --> 00:17:08.404]  Ray Kurzweil.
[00:17:09.565 --> 00:17:13.046]  May have already had it, but they certainly don't show us all the stuff that they've got.
[00:17:13.406 --> 00:17:15.066]  That's all part of the control freak system.
[00:17:15.426 --> 00:17:23.249]  We're going to go to break, we're going to come back, and we are going to have our guest right in here in studio with us for a lengthy discussion.
[00:17:24.494 --> 00:17:27.935]  of the nature of humanity, the future, where everything is going.
[00:17:27.975 --> 00:17:34.617]  But just briefly, if you resonate with this information, you want to see it reach others, go get a PrisonPlanet.tv membership.
[00:17:35.158 --> 00:17:40.719]  One membership, the same username and passcode, can be used by six people simultaneously, $5.95 a month.
[00:17:40.960 --> 00:17:45.781]  That's less than a dollar per person per month, and it pays for the bandwidth and a lot of the crew and equipment.
[00:17:46.221 --> 00:17:50.603]  PrisonPlanet.tv or InfoWarsNews.com will also take you there.
[00:17:51.163 --> 00:17:52.764]  We don't take your money at gunpoint.
[00:17:52.844 --> 00:17:53.564]  We ask you
[00:17:54.644 --> 00:17:57.586]  Through free association, to support us.
[00:17:57.606 --> 00:18:01.988]  That's why the globalists want to get rid of the free economy, because it manifests your will.
[00:18:02.548 --> 00:18:08.291]  Just like you start voting with your dollars for organics, they try to take over Whole Foods, so you can't have that choice.
[00:18:08.811 --> 00:18:15.655]  Or you vote with your dollars to buy ammo, the government tries to buy up all the ammo, so you can't get it, or to price it out of your range.
[00:18:16.055 --> 00:18:21.838]  We're in a fight, and we've still got the upper hand in the initiative, if we fully awaken and take action.
[00:18:22.398 --> 00:18:24.540]  So again, InfoWarsStore.com.
[00:18:24.960 --> 00:18:28.383]  You can go there and get a subscription to the new InfoWars magazine.
[00:18:28.963 --> 00:18:30.265]  Shipping is included in the price.
[00:18:30.285 --> 00:18:36.329]  You can buy them in groups of 10, 20, 50, up to 100 at cost, and give to your friends and family.
[00:18:36.690 --> 00:18:37.931]  And we have the Money Bomb.
[00:18:38.451 --> 00:18:41.614]  We've raised, I don't know, almost $500,000 last year with it.
[00:18:42.034 --> 00:18:43.996]  And it helped us buy the equipment, expand.
[00:18:44.336 --> 00:18:49.760]  Now we're building a couple more sets, and we need to be able to secure that we can pay everybody throughout the next year.
[00:18:50.661 --> 00:18:53.883]  It cost us close to half a million a month to run this operation.
[00:18:55.223 --> 00:18:56.924]  But a little bit here, a little bit there.
[00:18:58.165 --> 00:19:06.769]  Sounds like a lot, but for us, 50 crew members and contractors, it is really just something that would run us for a month.
[00:19:07.750 --> 00:19:09.190]  And we usually start this a month before.
[00:19:09.210 --> 00:19:10.371]  We usually have $100,000 in the kitty before we
[00:19:16.502 --> 00:19:18.462]  You know, get to the 48-hour transmissions.
[00:19:18.522 --> 00:19:18.742]  Usually 24.
[00:19:18.782 --> 00:19:21.143]  We're going to do 48 hours this time.
[00:19:21.483 --> 00:19:22.843]  We did get some donations last night.
[00:19:22.883 --> 00:19:24.804]  It's important to have them update that each day.
[00:19:24.824 --> 00:19:29.785]  We need to put a big memo up there to start updating that each day.
[00:19:29.805 --> 00:19:32.925]  It'll go live that day and start updating it by the minute, basically.
[00:19:32.945 --> 00:19:34.966]  There's a lot of people in there live doing it.
[00:19:35.766 --> 00:19:38.927]  But if you'd like to go donate, thank those that donated last night.
[00:19:38.947 --> 00:19:38.927]  $10, $250.
[00:19:40.047 --> 00:19:45.188]  If you don't spend your money now, that's your free speech, voting for liberty and freedom, you're going to lose it.
[00:19:45.828 --> 00:19:46.909]  It's got to be all in.
[00:19:47.629 --> 00:19:55.716]  That's why I personally make less money than I made years ago, because back then I had less crew, and I would put a little money in the bank to back things up.
[00:19:55.776 --> 00:19:56.556]  Now I'm all in.
[00:19:57.697 --> 00:20:02.281]  In fact, if I keep investing, I may not even make any money this year.
[00:20:02.921 --> 00:20:10.808]  And that's basically my goal, is to do everything we can to get the word out now, because we don't know how long we'll be here.
[00:20:11.627 --> 00:20:14.268]  Okay, I mean, the situation is that dire.
[00:20:14.308 --> 00:20:17.309]  So again, InfoWarsMoneyBomb.com, there's the address right there.
[00:20:17.629 --> 00:20:18.650]  Go donate today.
[00:20:19.010 --> 00:20:27.454]  InfoWarsMoneyBomb.com, so we get that $100,000 going into the 48-hour Money Bomb with just a raft of incredible guests and our reporters in there for 48 hours.
[00:20:27.794 --> 00:20:31.075]  So again, subscribe to the magazine, buy the high-quality water filters discounted.
[00:20:31.475 --> 00:20:34.016]  Everything we've got on the site is discounted and stuff I use.
[00:20:34.476 --> 00:20:36.617]  So everything at InfoWarsStore.com is there.
[00:20:36.997 --> 00:20:40.399]  And when you subscribe, when you do any of this, all those different
[00:20:40.939 --> 00:20:44.682]  Funding mechanisms are how we raise that almost six million dollars a year.
[00:20:45.202 --> 00:20:47.064]  We just expanded the facility next door.
[00:20:48.345 --> 00:20:57.992]  So, all of that together is just part of our all-in total commitment to the fight against the globalists.
[00:20:58.332 --> 00:21:06.918]  All right, we'll be right back with David Knight and secret human experimentation, well blown wide open by him and his compatriots.
[00:21:06.938 --> 00:21:07.339]  Stay with us.
[00:21:53.044 --> 00:21:57.568]  Alex Jones here with a message that could revolutionize health in this country.
[00:21:57.849 --> 00:22:03.694]  Going back about a year and a half ago, I began to learn about the incredible health effects of longevity products.
