[00:00:03.012 --> 00:00:03.272]  We're good.
[00:07:09.885 --> 00:07:11.567]  Send this video out to everybody and ask them.
[00:07:12.568 --> 00:07:16.571]  Why can Google and the government spy illegally but the saints can't?
[00:07:16.971 --> 00:07:19.033]  They're talking about years in prison if it's true.
[00:07:20.174 --> 00:07:20.894]  Why is that?
[00:07:20.974 --> 00:07:22.995]  Because you have a lawless criminal government.
[00:07:23.495 --> 00:07:28.477]  The TSA can't legally grab your daughter's crotch or your wife's breast, but they do it.
[00:07:28.537 --> 00:07:29.538]  It's called tyranny.
[00:07:29.978 --> 00:07:32.319]  It's called lawless trash running wild.
[00:07:33.039 --> 00:07:40.102]  And speaking of lawless trash, President Obama opposes CISPA, but he will sign it anyway.
[00:07:41.002 --> 00:07:49.467]  Oh, this sounds eerily familiar to the NDAA bait-and-switch tactic, where Obama said he opposed the bill, and as we all know, well, he ended up signing it.
[00:07:49.867 --> 00:07:56.771]  Now, CISPA, the Cyber Intelligence and Protection Act, orders ISPs to share Internet data.
[00:07:57.111 --> 00:08:02.894]  That's your Internet data history, my history, all of our emails, all of our websites that we frequent.
[00:08:03.314 --> 00:08:05.395]  All data will be shared by the government.
[00:08:05.735 --> 00:08:07.036]  And Obama opposes it?
[00:08:07.636 --> 00:08:08.157]  Yeah, right.
[00:08:08.957 --> 00:08:23.707]  You watch, just like the NDAA bill, Obama will sign CISPA into law, allowing him and future administrations, for that matter, to use the internet as one giant worldwide wiretap, all in the name of cyber security.
[00:08:24.548 --> 00:08:31.711]  Meanwhile, an amendment to CISPA allows the Department of Homeland Security to intercept tax returns.
[00:08:32.291 --> 00:08:41.314]  Now there's an article by Paul Joseph Watson about this posted right on our website, InfoWars.com, where Watson points out that not only
[00:08:41.914 --> 00:08:46.357]  Would the amendment give Big Sis the power to monitor all government networks?
[00:08:46.817 --> 00:08:56.324]  It could also allow Homeland Security to monitor the communications of the federal courts and Congress and intercept tax returns to the IRS.
[00:08:56.925 --> 00:09:01.027]  Again, the full article by Paul Watson posted on our website.
[00:09:01.588 --> 00:09:03.709]  Finally, this one is out of Tennessee.
[00:09:05.090 --> 00:09:09.734]  Study finds more chemicals and medications in our drinking water.
[00:09:10.214 --> 00:09:13.697]  And this is happening in more and more cities across the nation.
[00:09:14.198 --> 00:09:24.967]  A study has found what starts out in someone's personal medicine cabinet is often finding its way into the glass of water consumed by Tennessee residents.
[00:09:25.487 --> 00:09:28.711]  At one time, we were told to flush unused drugs down the toilet.
[00:09:28.731 --> 00:09:33.838]  But new studies, including one done here in Tennessee, show this is a practice that needs to stop.
[00:09:34.378 --> 00:09:40.847]  Your H2O may contain caffeine, hand sanitizers, ibuprofen, Prozac, and insect repellent.
[00:09:41.227 --> 00:09:44.731]  These are compounds that typically aren't monitored in drinking water.
[00:09:44.951 --> 00:09:48.635]  They're getting in our water through our waste, but a common habit could also be contributing.
[00:09:48.835 --> 00:09:51.578]  The habit of flushing unwanted and unused drugs.
[00:09:52.979 --> 00:09:59.045]  So the pathway from the toilet to the stream is pretty direct, and that's a quote from the...
[00:10:00.006 --> 00:10:01.827]  Hydrologist with the U.S.
[00:10:01.987 --> 00:10:03.388]  Geological Survey.
[00:10:03.668 --> 00:10:05.108]  Well, isn't that special?
[00:10:05.569 --> 00:10:09.270]  Alright, now another clip sent to us by none other than Alex Jones.
[00:10:09.350 --> 00:10:13.272]  This is about the elite and how they like to operate out in the open.
[00:10:13.853 --> 00:10:15.893]  Always entertaining and informative.
[00:10:16.074 --> 00:10:18.975]  Here's a short clip by none other than Alex Jones.
[00:10:34.326 --> 00:10:36.747]  I think about how beautiful this planet is.
[00:10:38.407 --> 00:10:42.329]  How blessed we are, all of us, to live on it.
[00:10:44.509 --> 00:10:54.252]  And I think about the globalists who have cast themselves as the heroes who claim they're defending the planet, even as they destroy it.
[00:10:55.953 --> 00:10:56.653]  I'm very sad.
[00:11:00.994 --> 00:11:02.535]  You think about the innocence of children,
[00:11:06.943 --> 00:11:07.983]  I know it makes me angry.
[00:11:10.425 --> 00:11:21.549]  The New World Order revels in corruption, revels in oppression, and in scientifically obliterating humanity.
[00:11:24.270 --> 00:11:25.791]  In their own writings they brag about it.
[00:11:25.811 --> 00:11:34.395]  And I think about how fast they're moving, how they're trying to break our will right now, letting Jean Corzine steal all those billions of dollars and be caught lying and didn't get in trouble.
[00:11:36.147 --> 00:11:49.675]  I think about how the Washington Post now just brags and admits the Bilderberg Group basically vets and chooses the two-party major candidates, decide who's going to get the funding and the media coverage to get in there.
[00:11:49.695 --> 00:11:59.101]  I think about how extrajudicially people didn't believe that the NDAA would allow secret arrests and imprisonment of Americans and then now it's just admitted.
[00:12:01.542 --> 00:12:02.723]  I also think about how
[00:12:05.523 --> 00:12:07.785]  The IRS is trying to get legislation passed.
[00:12:07.825 --> 00:12:09.246]  It's passed the Senate, it's in the House.
[00:12:09.967 --> 00:12:13.551]  Let them take your passport and I'll let you travel if they say you haven't paid taxes.
[00:12:14.211 --> 00:12:16.033]  No judge, no jury, no due process.
[00:12:17.014 --> 00:12:20.117]  Then they're a Federal Reserve collection agency on top of it.
[00:12:20.137 --> 00:12:22.199]  Don't even fund the country.
[00:12:23.387 --> 00:12:30.830]  And now I've read the new legislation where it says that they can just arbitrarily ban your Second Amendment, not let you buy guns, confiscate it.
[00:12:30.850 --> 00:12:37.673]  And I see some of the commenters, even though we have a link to the article in the legislation, in denial about it.
[00:12:38.913 --> 00:12:41.714]  I mean, look at how the government admits they're spying on us without warrants.
[00:12:41.754 --> 00:12:43.755]  Look at the admissions of torture.
[00:12:43.775 --> 00:12:45.216]  All of it.
[00:12:45.236 --> 00:12:48.637]  I mean, it's all happening and it's going to get worse.
[00:12:50.318 --> 00:12:52.979]  But I know why some people, the minority, are in denial.
[00:12:55.592 --> 00:13:02.437]  They just can't admit to themselves that I've been right.
[00:13:02.898 --> 00:13:03.979]  That Ron Paul's been right.
[00:13:07.001 --> 00:13:07.802]  They just can't do it.
[00:13:09.563 --> 00:13:13.866]  Because they don't respect themselves.
[00:13:13.907 --> 00:13:16.008]  They don't think they have any power to stop it or resist it.
[00:13:17.690 --> 00:13:21.853]  But just think about all the crazy stuff that's out in the open now.
[00:13:23.274 --> 00:13:25.495]  And ask yourself how much crazier it's gonna get.
[00:13:26.935 --> 00:13:28.375]  I mean, my God!
[00:13:29.576 --> 00:13:32.516]  The IRS just says they'll just come take your guns if they want.
[00:13:32.536 --> 00:13:36.197]  Not even in a seizure, they'll just say, well, we've decided you can't have a gun.
[00:13:37.277 --> 00:13:40.078]  That's that no-gun-buy list Rahm Emanuel talked about.
[00:13:40.578 --> 00:13:42.299]  I mean, what a slimy crook.
[00:13:43.439 --> 00:13:45.259]  And we even linked to the video in an earlier video.
[00:13:45.299 --> 00:13:48.740]  It's the featured video on InfoWars.com on our YouTube channel.
[00:13:51.201 --> 00:13:52.041]  Listen to that bullfrog.
[00:13:54.485 --> 00:13:56.306]  People are just in so much denial.
[00:14:01.168 --> 00:14:01.868]  Well, not me.
[00:14:02.228 --> 00:14:04.929]  I want to know the whole truth and make preparation for it.
[00:14:08.891 --> 00:14:12.533]  I wonder if you're making preparation for it because these guys are going ahead with everything.
[00:14:13.653 --> 00:14:15.434]  And it's going to only get worse.
[00:14:16.634 --> 00:14:22.757]  And if you think Mitt Romney's going to save you, you're just like the idiots that thought Obama was going to save you.
[00:14:23.834 --> 00:14:26.215]  It'll only get progressively worse till we reverse it.
[00:14:27.436 --> 00:14:30.137]  Because these people are tyrants, and they're bought and paid for.
[00:14:30.998 --> 00:14:34.039]  Alex Jones, signing off for InfoWars.com.
[00:14:34.580 --> 00:14:47.867]  And that brings us to the quote of the day, this one by John D. Rockefeller, where he says, I would rather earn 1% of 100 people's efforts than 100% of my own efforts.
[00:14:48.727 --> 00:14:52.069]  Well, tell us how you really feel, you arrogant bastard.
[00:14:53.342 --> 00:14:58.925]  Hey, we're going to take a quick break, and when we come back, we're going to be joined by Kristen Canty.
[00:14:59.205 --> 00:15:09.450]  Now, she is the producer and director of this new hard-hitting documentary, Farmageddon, as our rights to have access to the fresh and healthy foods of our choice.
[00:15:09.970 --> 00:15:13.852]  Well, it's really under brutal attack by the federal government.
[00:15:14.252 --> 00:15:18.674]  Kristen Canty and a look at Farmageddon when we return right after this.
[00:15:18.995 --> 00:15:19.475]  Stick around.
[00:15:23.669 --> 00:15:29.832]  Since 2006, something odd and alarming has been happening to commercial beehives throughout the United States.
[00:15:30.532 --> 00:15:36.575]  Beekeepers returning to these hives find that the bees are completely gone, vanished, without a trace.
[00:15:37.355 --> 00:15:42.157]  This phenomenon has been labeled CCD, or Colony Collapse Disorder.
[00:15:42.918 --> 00:15:51.242]  CCD typically occurs in early winter or spring, when the bees that leave the hive to go foraging for pollen simply do not return.
[00:15:52.242 --> 00:15:58.627]  The hives appear to be normal, with active queens, developing many brood, with ample food stores.
[00:15:59.067 --> 00:16:01.049]  They just simply leave and don't come back.
[00:16:01.609 --> 00:16:05.592]  This pattern is followed by the rest of the hive, and with no apparent reason.
[00:16:06.132 --> 00:16:17.481]  The vacant hives have had active queens developing many brood, and the hives are well stocked with food, and has been reported to have affected nearly one-third of all commercially managed hives.
[00:16:18.519 --> 00:16:28.771]  This is particularly disturbing when you consider that 76% of all food production and 84% of all plant species rely on bees for pollination.
[00:16:37.867 --> 00:16:54.293]  There was some propaganda called Kony 2012 and they had a thing called Cover the Night where they tried to get kids from around the United States and from around the world to go and post all this Kony 2012 propaganda all over and they used the date 4-20.
[00:17:06.374 --> 00:17:07.576]  Hi, my name is Amanda.
[00:17:08.096 --> 00:17:11.440]  I may only be 20 years old, but I can see what is going on in our country.
[00:17:15.705 --> 00:17:18.728]  I have one of these because the government can't and won't protect you.
[00:17:21.087 --> 00:17:23.068]  We are now a nation known to start wars.
[00:17:23.568 --> 00:17:32.012]  We feel compelled because of our insecurity that we have to go over to these other countries to maintain our empire.
[00:17:32.132 --> 00:17:33.372]  I'd like you to see what I see.
[00:17:34.192 --> 00:17:37.674]  This is important, so please pay attention.
[00:17:38.594 --> 00:17:41.035]  Basically, our country and way of life is under attack.
[00:17:41.655 --> 00:17:43.876]  Our government has been undermined by a group of criminals.
[00:17:43.896 --> 00:17:47.518]  I know that sounds unlikely, but if you look at the facts, it's plain as day.
[00:17:49.653 --> 00:17:59.661]  There's been many reports about attempts to sabotage the Ron Paul campaign from within the party, and as a delegate in my district, I was able to witness it firsthand.
[00:18:00.621 --> 00:18:03.464]  When Chairwoman of the Caucus, Michelle St.
[00:18:03.504 --> 00:18:11.390]  Pierre, went to conduct the day's business, it was discovered that the materials necessary to conduct the day's election of delegates
[00:18:12.025 --> 00:18:12.766]  We're good to go.
[00:18:24.935 --> 00:18:25.956]  I mean, we should have been.
[00:18:26.476 --> 00:18:31.580]  There's no reason that just because someone else is elected doesn't mean we suddenly are not the Republican Party.
[00:18:31.941 --> 00:18:33.161]  We just have a different chair.
[00:18:33.862 --> 00:18:40.207]  So, I was really surprised when they decided to take the ballots and remove them from our use.
[00:18:40.647 --> 00:18:50.395]  Witnesses report seeing Lisa Shin, the King County Republican Party's Office Executive Director, removing materials from the building.
[00:18:50.555 --> 00:18:55.976]  There was an Asian woman wearing a black and white striped shirt with a white watch.
[00:18:56.736 --> 00:19:13.620]  Things were not going well the way that they wanted them to and they responded childishly and removed what they considered supplies from the area in a very strange manner.
[00:19:15.120 --> 00:19:24.603]  When Michael Vandenbos, the man responsible for distributing the ballots, confronted Lisa Shin, she told him she was nothing more than a volunteer.
[00:19:25.024 --> 00:19:33.927]  Someone made a motion to say, you know, who is responsible for the voting box, the voting, you know, the tally machine and the ballots.
[00:19:34.547 --> 00:19:37.508]  And I saw someone point to a gal named Lisa Shin.
[00:19:37.528 --> 00:19:40.429]  So I approached her, it was my job to approach her.
[00:19:40.449 --> 00:19:40.829]  I said, hi.
[00:19:40.869 --> 00:19:42.370]  I said, my understanding is that you have
[00:19:43.390 --> 00:19:47.731]  And she just said, I'm just a spectator.
[00:19:49.911 --> 00:19:52.032]  And I thought, well, maybe I'd be misinformed.
[00:19:52.052 --> 00:19:54.572]  But then I found her, that she went up and started talking with Glenn Avery.
[00:19:55.072 --> 00:19:57.773]  And apparently she was the person who had the materials.
[00:19:58.393 --> 00:20:07.755]  And I was told later that someone, that she had taken the voting box and the ballots outside of the building after their chairman wasn't elected.
[00:20:13.523 --> 00:20:13.786]  ACTION!
[00:20:20.626 --> 00:20:21.246]  Thanks for watching.
[00:20:21.266 --> 00:20:24.187]  My name is Sean Wright, independent journalist reporting for InfoWars.
[00:20:24.567 --> 00:20:29.249]  I am reporting from Minneapolis, Minnesota, also known as the Midwest Civil Unrest.
[00:20:29.549 --> 00:20:33.930]  Today we're talking about the stories of loss of liberty and what that means to us.
[00:20:34.290 --> 00:20:37.971]  They're passing laws that violate our Fourth Amendment rights and every other amendment we have.
[00:20:38.431 --> 00:20:42.813]  So they're capitalizing on the limiting of free speech, saying who can say what and where they can say what.
[00:20:43.453 --> 00:20:48.265]  I'm sitting here with filmmakers David Crowley and Danny Mason working on the project Grey State.
[00:20:48.586 --> 00:20:50.731]  So can you guys please tell me, what is the Grey State?
[00:20:51.305 --> 00:20:52.506]  Thank you Sean, good to be on your show.
[00:20:52.906 --> 00:20:56.828]  The gray state essentially is, like you said, what happens after the police state.
[00:20:56.848 --> 00:21:03.772]  So we all recognize these trends that happen day-to-day, the loss of liberty that we kind of just gloss over because there's something better on TV.
[00:21:04.212 --> 00:21:15.858]  So if no one steps in to prevent these things, I mean bringing the issues to light, like what Ron Paul's campaign is doing, what these other patriots like Alex Jones are doing, is they're bringing to light these very real issues that if they go unchecked,
[00:21:16.418 --> 00:21:19.080]  They create what we're kind of terming as the gray state.
[00:21:19.300 --> 00:21:22.462]  So if the people do not exercise their rights at this time, the rights are taken away.
[00:21:22.943 --> 00:21:30.288]  Soon this gray state will exist and they'll be powerless to stop it, except through revolution, which is of course something we don't really want.
[00:21:30.348 --> 00:21:33.890]  We want a revolution of the mind, not of, you know, the musket.
[00:21:55.050 --> 00:21:59.212]  What are you going to do if you get elected President of the United States?
[00:21:59.592 --> 00:22:01.133]  What would you do against agenda 21 of the United Nations?
[00:22:05.771 --> 00:22:07.192]  I'd like to get out of the United Nations.
[00:22:07.212 --> 00:22:12.475]  What I'd like to do is, I wouldn't want to have any attack on our national sovereignty.
[00:22:12.515 --> 00:22:14.156]  And that's what Agenda 21 does.
[00:22:14.616 --> 00:22:17.478]  And I think it's a threat right now.
[00:22:18.598 --> 00:22:22.401]  They talk about currency reform because they know, we know that the currency's in trouble.
[00:22:22.441 --> 00:22:24.502]  They'd like to do it under the United Nations.
[00:22:24.582 --> 00:22:29.725]  And I complained tonight in my speech that our President thinks you should go to war under the United Nations.
[00:22:29.745 --> 00:22:32.106]  So whether it's in 21, this is just a further step.
[00:22:33.727 --> 00:22:33.948]  I do.
[00:22:34.008 --> 00:22:38.675]  I believe in local sovereignty, individual sovereignty, state sovereignty, and minimal federal government.
[00:22:39.155 --> 00:22:43.582]  I just don't think that we should put up with more loss of sovereignty to an international government.
[00:22:44.523 --> 00:22:45.064]  Thank you, sir.
[00:22:53.343 --> 00:22:56.565]  Have you been to InfoWarsShop.com lately?
[00:22:57.025 --> 00:23:01.587]  Express your inner patriot with these brand new InfoWars t-shirts.
[00:23:02.148 --> 00:23:04.929]  Say it loud with the InfoWars Bullhorn shirt.
[00:23:05.369 --> 00:23:08.271]  Or educate the sheeple with the Bill of Rights shirt.
[00:23:09.091 --> 00:23:12.473]  Grope the public's mind with the TSA shirt.
[00:23:13.113 --> 00:23:17.395]  And with this shirt, you can let the dark side know of the Rebel Alliance's power.
[00:23:18.796 --> 00:23:21.878]  All available at InfoWarsShop.com.
[00:23:24.514 --> 00:23:29.816]  Sick of the globalist eugenicist control freaks adding poison to your water and laughing as you get sick and die?
[00:23:30.056 --> 00:23:32.277]  Start purifying your water with ProPure.
[00:23:32.477 --> 00:23:41.461]  My friends, I've done a lot of research, and the best gravity filter out there bar none is ProPure, and it's available discounted at InfoWars.com.
[00:23:41.621 --> 00:23:44.842]  Its filters are silver impregnated to prevent bacterial growth.
[00:23:45.102 --> 00:23:46.543]  There's no priming required.
[00:23:46.803 --> 00:23:48.844]  It's NSF-42 certified.
[00:23:49.084 --> 00:23:51.585]  Optional fluoride filters can reduce fluoride up to 95%.
[00:23:52.665 --> 00:23:54.006]  Easy to set up and use.
[00:23:54.206 --> 00:23:55.508]  Doesn't require electricity.
[00:23:55.648 --> 00:23:58.530]  Purify water from lakes, streams, ponds, and wells.
[00:23:58.830 --> 00:24:02.013]  This filter system leaves in beneficial minerals, which is key.
[00:24:02.233 --> 00:24:04.015]  Save money by not buying bottled water.
[00:24:04.155 --> 00:24:06.257]  And avoid BPA that leaches from the plastic.
[00:24:06.397 --> 00:24:09.019]  ProPure is the best gravity-fed filter out there.
[00:24:09.160 --> 00:24:10.481]  It's what my family uses.
[00:24:10.761 --> 00:24:13.984]  Infowars.com already has the lowest price on ProPure.
[00:24:14.084 --> 00:24:19.369]  But if you add the promo code WATER at checkout, you get an additional 10% off at Infowars.com.
[00:24:19.929 --> 00:24:22.951]  You can also call to order 888-253-3139.
[00:24:22.971 --> 00:24:31.496]  I'm announcing our biggest contest ever!
[00:24:32.516 --> 00:24:38.660]  And we're looking for people who love freedom and who want to be all-in in the resistance to tyrants.
[00:24:42.422 --> 00:24:44.683]  So you say you want to fight the New World Order.
[00:24:45.444 --> 00:24:47.345]  Why, if you were on the radio, if you were
[00:24:48.277 --> 00:24:51.600]  Alex Jones, you'd really kick some globalist ass.
[00:24:52.901 --> 00:24:53.962]  Well, here's your chance.
[00:24:54.763 --> 00:25:05.873]  We're hiring not one, but two new reporters whose reports are going to be on the radio, whose reports are going to be on the nightly news, who will even anchor the show.
[00:25:06.994 --> 00:25:07.575]  If you're ready,
[00:25:08.317 --> 00:25:13.960]  Here's your chance to step into my shoes, and I hope you surpass what I've done.
[00:25:14.921 --> 00:25:23.486]  Two winners, $10,000 in prizes, and a shot to be a reporter inside the InfoWars.com command center.
[00:25:24.086 --> 00:25:28.129]  We're looking to hire one male reporter and one female reporter.
[00:25:29.338 --> 00:25:45.576]  And when you win, you win $5,000, your video gets seen by hundreds of thousands if not millions of people on YouTube, and you get put into the very front of the running to be hired as a reporter slash anchor right here on our operation.
[00:25:47.930 --> 00:25:50.352]  Do you have what it takes to be the next Info Warrior?
[00:25:51.253 --> 00:25:55.396]  The rules are posted below me here and at InfoWars.com.
[00:25:55.737 --> 00:25:56.757]  This is a big deal.
[00:25:57.378 --> 00:25:59.920]  You know, the globalists are expanding their global empire.
[00:26:00.320 --> 00:26:03.203]  But at the same time, the people are waking up all over the world.
[00:26:04.404 --> 00:26:06.546]  We've expanded our operations in the last year.
[00:26:06.886 --> 00:26:08.768]  We've added the nightly news five nights a week.
[00:26:09.088 --> 00:26:10.509]  We're making more special reports.
[00:26:10.929 --> 00:26:13.932]  We're reaching 15 million people every week.
[00:26:14.673 --> 00:26:16.134]  In a year, I want that to be 30 million.
[00:26:17.677 --> 00:26:19.318]  This is your chance to join the team.
[00:26:19.978 --> 00:26:21.478]  I want to see what you can do.
[00:26:22.239 --> 00:26:23.539]  But a big hint is this.
[00:26:24.279 --> 00:26:26.820]  Can your news piece make the news?
[00:26:28.101 --> 00:26:30.762]  Does it get people's attention?
[00:26:31.082 --> 00:26:32.402]  Does it educate people?
[00:26:32.622 --> 00:26:33.983]  Does it open minds?
[00:26:34.583 --> 00:26:40.845]  That's more important than being beautiful or speaking with perfect eloquence as an orator.
[00:26:42.085 --> 00:26:43.626]  All of that is important.
[00:26:44.761 --> 00:26:49.662]  But we're looking for people that have that magic spark, that fire of liberty in their heart.
[00:26:50.403 --> 00:26:52.103]  Because I want you to join our team.
[00:26:52.483 --> 00:26:57.705]  I want to give you a launch pad so you can really take off and engage the globalists.
[00:26:58.225 --> 00:27:04.147]  And if this works, we'll have contests all the time and we'll continue to build this operation.
[00:27:04.647 --> 00:27:11.769]  I'm involved in a talent search looking for people who have the fires of liberty burning in their hearts and their minds.
[00:27:13.004 --> 00:27:16.086]  You've got until April 30th to complete your news report.
[00:27:16.727 --> 00:27:18.968]  And then we'll announce the winners one week later.
[00:27:19.829 --> 00:27:21.930]  Are you gonna join the InfoWar?
[00:27:22.551 --> 00:27:23.872]  Do you have what it takes?
[00:27:23.892 --> 00:27:25.673]  It's up to you.
[00:27:28.070 --> 00:27:31.471]  All serious entries will be posted on InfoWars.com.
[00:27:32.211 --> 00:27:33.092]  So everybody wins.
