[00:00:22.116 --> 00:00:23.356]  Welcome, ladies and gentlemen.
[00:03:03.183 --> 00:03:17.635]  Not only is this incredible, it's very sad, especially given the fact that Gandhi, father of the Indian nation, started his protest in South Africa against biometric systems created by the eugenicists, no doubt.
[00:03:18.315 --> 00:03:21.498]  Uh, including fingerprint cards and identification cards.
[00:03:21.538 --> 00:03:30.724]  They burned them in protest, but now India has turned its back on their founding father and implemented an awful, far-reaching biometric program.
[00:03:31.065 --> 00:03:33.146]  And of course, it's coming to the rest of the world as well.
[00:03:33.486 --> 00:03:34.327]  Another test case.
[00:03:34.507 --> 00:03:40.512]  Meanwhile, scientists find that people are addicted to computer use, especially on the Internet.
[00:03:41.292 --> 00:03:50.060]  Internet addiction has for the first time been linked with changes in the brain similar to those people addicted to alcohol, cocaine, and cannabis.
[00:03:50.080 --> 00:04:01.110]  In a groundbreaking study, researchers used MRI scanners to reveal abnormalities in the brain of adolescents who spent many hours on the internet to the detriment of their social and personal lives.
[00:04:02.030 --> 00:04:13.693]  They found that the white matter fibers of the brain connected to everything from emotional processing, attention, decision making, and cognitive control were all affected.
[00:04:14.234 --> 00:04:26.497]  And in some ways it's a no-brainer, but at the same time they found that people who are addicted to online games are particularly vulnerable to the addiction, many of them staying up all night playing it and the rest of it.
[00:04:27.097 --> 00:04:36.543]  Meanwhile, Dr. Andrew Wakefield has sued the British Medical Journal and journalist Brian Deer for defamation because he had to.
[00:04:36.563 --> 00:04:40.146]  Because it's common sense, but they won't tell the truth as usual.
[00:04:40.566 --> 00:04:46.410]  The man who has been shamelessly mocked, repeatedly lied about, and cruelly defamed for his legitimate
[00:04:46.790 --> 00:04:47.350]  We're good to go.
[00:05:10.600 --> 00:05:15.324]  When they just try to mock you for pointing out that these vaccines are hurting people.
[00:05:15.664 --> 00:05:18.046]  It's a lot more than just his name at stake.
[00:05:18.106 --> 00:05:20.868]  These are actual, real children being affected.
[00:05:21.208 --> 00:05:26.432]  And in fact, when we go to break coming up, we're going to play an interview Alex did with one autistic child.
[00:05:26.492 --> 00:05:30.916]  His father said that the autism came up after the second round of shots.
[00:05:31.536 --> 00:05:33.538]  I don't recall which one, but it's in the clip.
[00:05:33.578 --> 00:05:34.418]  That's coming up later.
[00:05:35.319 --> 00:05:37.160]  But just so many children it's affected.
[00:05:37.200 --> 00:05:41.501]  There's obviously something going on, and Wakefield is a respectable guy.
[00:05:41.521 --> 00:05:43.102]  He's been doing real research.
[00:05:43.162 --> 00:05:44.802]  It's a shame that they attack him.
[00:05:45.403 --> 00:05:54.166]  In other news, South Carolina officials are investigating 900 dead voters who were found to vote in recent elections.
[00:05:54.226 --> 00:06:03.569]  Director Schvado's research has revealed evidence that over 900 deceased people appeared to have voted, quote-unquote, in recent elections in South Carolina.
[00:06:04.449 --> 00:06:04.809]  Yeah, I think so.
[00:06:20.823 --> 00:06:41.033]  so-called elections have never been fair and free they've always been controlled by the system uh... in many cases different criminal factions stealing elections against each other so how would an honest person come up uh... now meanwhile we have video from new hampshire in the primary where one person did an investigation
[00:06:41.593 --> 00:06:46.535]  Where they went to the ballots and used dead people's names and they were given ballots, they didn't actually vote.
[00:06:46.555 --> 00:06:54.839]  But we're going to show part of that clip now where they demonstrate how they were allowed to vote with dead people's names in New Hampshire just the other day during the primary.
[00:06:57.180 --> 00:07:02.202]  And there you can see the birth date and the death date of the name that they're using.
[00:07:03.615 --> 00:07:04.115]  I don't need it.
[00:07:04.896 --> 00:07:06.116]  I'll go and get it anyway if you don't mind.
[00:07:06.316 --> 00:07:07.297]  I prefer to.
[00:07:07.337 --> 00:07:08.057]  I don't need registration.
[00:07:08.077 --> 00:07:09.038]  I don't need identification.
[00:07:09.078 --> 00:07:09.578]  No, no you don't.
[00:07:09.658 --> 00:07:09.918]  Oh boy.
[00:07:09.958 --> 00:07:11.399]  We have it here.
[00:07:11.499 --> 00:07:12.559]  You just have to... Yeah.
[00:07:12.660 --> 00:07:16.822]  As long as you're on our registered poll list, you're allowed to vote.
[00:07:16.842 --> 00:07:17.362]  I can just vote.
[00:07:17.382 --> 00:07:17.802]  That's okay.
[00:07:18.082 --> 00:07:19.403]  Alright, well I'll get my ID anyway.
[00:07:19.663 --> 00:07:20.523]  But thank you very much.
[00:07:20.543 --> 00:07:21.144]  See you shortly.
[00:07:21.204 --> 00:07:21.484]  Bye bye.
[00:07:23.976 --> 00:07:24.456]  Here we are.
[00:07:25.017 --> 00:07:26.158]  George F. at St.
[00:07:26.198 --> 00:07:26.818]  James Place.
[00:07:26.898 --> 00:07:27.659]  That's the address.
[00:07:28.339 --> 00:07:28.840]  Okay.
[00:07:28.940 --> 00:07:30.481]  And you're a registered Democrat.
[00:07:30.841 --> 00:07:32.463]  That's the registration.
[00:07:32.543 --> 00:07:32.803]  Okay.
[00:07:32.843 --> 00:07:35.545]  So here's the Democratic ballot.
[00:07:35.725 --> 00:07:36.666]  And the pens are in the book.
[00:07:37.307 --> 00:07:37.607]  Right.
[00:07:37.687 --> 00:07:40.209]  I haven't got my ID with my identification.
[00:07:40.249 --> 00:07:40.949]  You don't have to.
[00:07:41.029 --> 00:07:41.430]  Really?
[00:07:41.450 --> 00:07:44.232]  In the state of New Hampshire, they don't require... Oh, right.
[00:07:44.272 --> 00:07:46.153]  There's no way of checking who's voting.
[00:07:48.036 --> 00:07:53.463]  If somebody else came in and said they were George Darcy, we wouldn't let them vote because we've now checked off George Darcy.
[00:07:53.623 --> 00:07:53.863]  Okay.
[00:07:53.903 --> 00:07:54.965]  And that's the only check there is.
[00:07:55.005 --> 00:07:55.225]  Alright.
[00:07:55.285 --> 00:07:56.447]  I guess I might do it anyway.
[00:07:56.487 --> 00:07:56.827]  You can go.
[00:07:56.847 --> 00:07:57.388]  It's okay, thanks.
[00:08:09.305 --> 00:08:10.746]  And this video goes on and on.
[00:08:10.786 --> 00:08:12.087]  It's over 10 minutes long.
[00:08:12.188 --> 00:08:19.836]  You can debate if it's a good idea to require identification when voting, but obviously it can play into the hands of voter fraud.
[00:08:20.256 --> 00:08:23.538]  They can obviously use black box voting machines as well.
[00:08:23.919 --> 00:08:25.920]  Now, I said it was a struggle for reality.
[00:08:26.260 --> 00:08:37.508]  That's because we've obviously been following the corporate, prostitute media's ongoing attacks against Ron Paul, including the very popular meme that he can't win, that he's not a real candidate.
[00:08:37.888 --> 00:08:44.973]  So, tonight we're going to award the first ever Prostitute Media Award, and it goes to Lawrence O'Donnell of MSNBC.
[00:08:46.374 --> 00:08:48.056]  An avowed socialist, I believe.
[00:08:48.656 --> 00:08:55.963]  I don't want to totally quote myself on that, but I remember seeing him talking about some of his extreme views, but of course he defines reality for us.
[00:08:55.983 --> 00:08:56.944]  Let's go to that clip now.
[00:08:58.345 --> 00:09:01.128]  Romney, the projected winner tonight in New Hampshire.
[00:09:01.548 --> 00:09:04.831]  Ron Paul, the projected second place finisher right now with 14% of the vote in.
[00:09:06.892 --> 00:09:09.152]  Then you have to look at the fraud in the campaign.
[00:09:09.192 --> 00:09:15.474]  The Republican fraud, which is the libertarian Ron Paul, who is not a candidate for president.
[00:09:15.774 --> 00:09:18.314]  He is not going to get the nomination.
[00:09:18.554 --> 00:09:22.315]  He is not going to be given the prominent speaking role at a Republican convention.
[00:09:22.355 --> 00:09:24.835]  They can't have a guy up there saying what he says.
[00:09:25.155 --> 00:09:31.197]  He is in there for the, to push his ideas and for whatever individual reasons he has.
[00:09:31.537 --> 00:09:33.797]  So if you take Ron Paul out of this,
[00:09:33.797 --> 00:09:34.778]  Yeah, Huntsman's the real winner.
[00:09:34.838 --> 00:09:41.501]  A guy who had no polls and polls for months and then he was propped up by the establishment after so many other candidates fell off the wagon.
[00:09:41.521 --> 00:09:45.344]  It's amazing how many media personalities tell us they can predict the future and really have such contempt for voters.
[00:10:02.493 --> 00:10:04.835]  And that's why we're giving him the Prestitute Media Award.
[00:10:04.875 --> 00:10:09.600]  But in conjunction with that, I want to read some quotes about the CIA's involvement in media.
[00:10:10.220 --> 00:10:27.556]  Just as one caveat to how controlled the sad, sick corporate media is, you've got the Rockefeller Foundation, the Ford Foundation, all these big money interests controlling everything, skull and bones with all these members in the media, including the founders of Time Magazine, Life Magazine, and the rest of it.
[00:10:28.197 --> 00:10:37.179]  Here's William Colby, former CIA director in the 70s, saying, the Central Intelligence Agency owns everyone of any significance in the major media.
[00:10:37.999 --> 00:10:47.502]  You've also got a quote from a CIA operative in a book about Catherine Graham, the head of the Washington Post, a lifelong builder burger and total operative.
[00:10:47.782 --> 00:10:52.603]  You could get a journalist cheaper than a good call girl for a couple hundred dollars a month.
[00:10:53.223 --> 00:10:55.364]  How's that for a prostitute quote?
[00:10:55.824 --> 00:10:57.265]  Cheaper than a call girl.
[00:10:57.305 --> 00:10:59.966]  That's what a prostitute is, these corporate media hacks.
[00:11:00.566 --> 00:11:07.128]  You've also got William B. Bader, a former CIA intelligence officer, saying it's quite an incredible spread of relationships.
[00:11:07.148 --> 00:11:13.971]  You don't need to manipulate Time Magazine, for example, because there are CIA agency people at the management level.
[00:11:14.011 --> 00:11:16.052]  Yeah, those are skull and bones people.
[00:11:17.032 --> 00:11:20.314]  Henry Luce, among others, and one of the Harriman brothers, I believe.
[00:11:20.655 --> 00:11:24.717]  You've also got Carl Bernstein, one of the two Watergate reporters.
[00:11:25.018 --> 00:11:29.961]  The agency's relationship with the New York Times was by far its most valuable among newspapers.
[00:11:30.321 --> 00:11:37.046]  According to CIA officials, it was General Times policy to provide assistance to the CIA whenever possible.
[00:11:37.386 --> 00:11:40.909]  Those are all kind of classic quotes under the Operation Mockingbird model.
[00:11:41.529 --> 00:11:44.011]  Things are somewhat different in the Internet age.
[00:11:44.631 --> 00:11:49.232]  But all the more reason why there's so many just blatant prostitutes on the cable news channels.
[00:11:49.952 --> 00:11:55.194]  So there you go, Lawrence, and many more to come because there's so many prostitute reporters out there.
[00:11:56.654 --> 00:12:05.936]  Meanwhile, you've got, I almost forgot, we have another award for Lawrence O'Donnell here on the inaugural Prostitute Award Ceremony.
[00:12:06.777 --> 00:12:07.857]  Is it time for that clip, guys?
[00:12:10.542 --> 00:12:14.003]  They tried to take away his Prestitute Media Award, but I guess he fought for it.
[00:12:14.023 --> 00:12:14.944]  Let's look at this.
[00:12:49.748 --> 00:12:57.512]  And so there you go, Lawrence O'Donnell, the Skeksy Award from the Dark Crystal at the very heart of the dark New World Order system.
[00:12:57.592 --> 00:13:02.035]  A little bonus award for you on this inaugural Prestitute Award.
[00:13:02.075 --> 00:13:04.616]  There'll be many more prostitutes to come, I'm sure.
[00:13:04.977 --> 00:13:07.638]  In fact, the next story deals with that in part.
[00:13:08.058 --> 00:13:12.321]  Ron Paul, people call me kooky because they can't defend themselves intellectually.
[00:13:13.301 --> 00:13:22.311]  A reporter with Fox & Friends, Gretchen Carlson, asked him if people call him kooky because of his foreign policy, or is it some other reason?
[00:13:22.752 --> 00:13:28.318]  Ron Paul, of course, points out that they use those terms because they can't defend themselves intellectually.
[00:13:29.159 --> 00:13:46.170]  Separately blasted an MSNBC reporter for trying to insinuate that he wanted to hurt the children and cut a Head Start program when he's calling for a complete sweep of bureaucratic waste of money and cutting of programs, not targeting children just to make him look bad.
[00:13:46.190 --> 00:13:48.572]  And so let's go to that clip now.
[00:13:49.232 --> 00:13:51.394]  Do you believe that some people call you kooky?
[00:13:52.421 --> 00:13:55.263]  Because of your foreign policy only?
[00:13:55.563 --> 00:13:59.165]  They do use those terms because they can't defend themselves intellectually.
[00:13:59.586 --> 00:14:03.648]  If they say my foreign policy is kooky, maybe they ought to look at what's happening.
[00:14:04.709 --> 00:14:12.554]  Why is invading a country like in Iraq, who never did a thing to us, kill a lot of people then turn it over to the Shiites who are now allies with the Iranians?
[00:14:13.014 --> 00:14:13.975]  I call that kooky!
[00:14:14.741 --> 00:14:21.485]  So again, this is all about the false scripted corporate media reality that you're supposed to sit at home and go along with.
[00:14:21.525 --> 00:14:29.090]  But if you start talking about what's really happening in the world, as Ron Paul among others does so often, then you're kooky somehow.
[00:14:29.431 --> 00:14:32.773]  And you notice how these prostitutes are nice to his face.
[00:14:32.833 --> 00:14:40.738]  They kind of ask it in a sense that refers to someone else, but then they snipe him constantly during airtime when he's not actually on.
[00:14:41.218 --> 00:14:53.450]  It's all just this undermining anyone who might call in the totally radical, insane foreign policy that's going on, all as they wage covert war in Iran leading to an overt war.
[00:14:54.311 --> 00:14:57.514]  And so we'll shift now to the very important things happening in Iran.
[00:14:57.654 --> 00:15:03.956]  It's kind of a big deal that they're starting another war, especially with such an important country like Iran.
[00:15:04.397 --> 00:15:08.198]  Central on the grand chessboard, as Zbigniew Brzezinski called it.
[00:15:08.458 --> 00:15:17.242]  I know Alex covered this last night, but it's good to point out again that the former Israeli defense official told the New York Times there's a covert war on Iran.
[00:15:17.322 --> 00:15:20.543]  It's a prudent strategy, and indeed there is a covert war.
[00:15:20.563 --> 00:15:23.244]  There's been all kinds of blowing up of facilities.
[00:15:24.024 --> 00:15:27.286]  Targeting officials and scientists and all the rest of it.
[00:15:27.306 --> 00:15:28.267]  So many things going on.
[00:15:28.327 --> 00:15:33.130]  Trying to foment a phony velvet-style Green Movement revolution there.
[00:15:33.570 --> 00:15:37.232]  And anything else they could do to surround the country and undermine it.
[00:15:37.252 --> 00:15:41.134]  You notice the whole Arab Spring thing is really part of the build-up to World War III.
[00:15:41.495 --> 00:15:50.080]  You can't get to Iran until you bring down Syria and Libya and kind of rebrand Egypt and Tunisia and some of those other smaller countries.
[00:15:50.600 --> 00:15:55.162]  Just to keep things chaotic and not too settled in when they move in for the big kill.
[00:15:55.522 --> 00:15:56.583]  Kind of a big deal.
[00:15:57.443 --> 00:16:04.167]  So they've killed here the nuclear scientist Mustafa Ahmadi Roshan, even as really the truth is the U.S.
[00:16:04.227 --> 00:16:07.248]  funded Iran's nuclear program.
[00:16:07.728 --> 00:16:13.071]  And even if they did have a bomb, which they don't, it's no reason to scurry off to war.
[00:16:15.432 --> 00:16:19.114]  You know, I know the viewers out there from this program understand what's going on.
[00:16:19.134 --> 00:16:23.655]  It's just frustrating that they continue to brand this false reality and we're all supposed to go along with it.
[00:16:24.015 --> 00:16:30.357]  Meanwhile, RIA Novosti, the Russian outfit, reports that the U.S.
[00:16:30.418 --> 00:16:33.959]  is building hospitals in Georgia readied for war with Iran.
[00:16:34.719 --> 00:16:36.221]  There are 20 bed hospitals.
[00:16:36.301 --> 00:16:37.522]  It's an American project.
[00:16:37.842 --> 00:16:39.384]  A big war between the U.S.
[00:16:39.444 --> 00:16:41.566]  and Iran is beginning in the Persian Gulf.
[00:16:41.966 --> 00:16:47.732]  Five billion dollars was allocated for the construction of these 20 bed military hospitals.
[00:16:48.213 --> 00:16:57.902]  Javeldi said in an interview with the Georgian paper, Kviveros Kronadi, some of those names I didn't pronounce right I know, but the point is they're starting
[00:16:58.803 --> 00:17:10.552]  Supposedly American military talents from scratch in Georgia, Saakashvili is leading the project, all so they can attack Iran and kind of bolster towards Russia and China as well.
[00:17:11.393 --> 00:17:15.136]  Hopefully not towards World War III, but we all know that's on the table here.
[00:17:15.576 --> 00:17:21.261]  Meanwhile, the Iranian president is touring South America, most recently arriving in Cuba.
[00:17:21.281 --> 00:17:21.781]  The U.S.
[00:17:21.821 --> 00:17:23.402]  warns of a dangerous alliance.
[00:17:23.762 --> 00:17:26.845]  They've also tried to claim that he visited Venezuela so he can
[00:17:27.305 --> 00:17:28.106]  We're good to go.
[00:17:46.462 --> 00:17:59.165]  War in the Middle East now appears imminent as the United States, Britain, the European Union and Israel put the final touches on an embargo on Iran and warships are sailing to the Persian Gulf.
[00:17:59.764 --> 00:18:01.104]  Last Friday, the U.S.
[00:18:01.144 --> 00:18:05.566]  and Israel announced that they will have a massive exercise in the Persian Gulf.
[00:18:06.026 --> 00:18:07.926]  It will include thousands of U.S.
[00:18:07.966 --> 00:18:13.808]  and Israeli soldiers and will test multiple air defense systems against incoming missiles and rockets.
[00:18:14.328 --> 00:18:22.871]  Meanwhile, Iran will also be conducting war games in the Persian Gulf and have already launched a military maneuver near its border with Afghanistan.
[00:18:24.366 --> 00:18:27.012]  Now there's a lot of war games going on in the Persian Gulf.
[00:18:27.092 --> 00:18:30.660]  United States, Israel are participating in a massive war game.
[00:18:31.201 --> 00:18:32.544]  Iran at the same time.
[00:18:32.804 --> 00:18:33.766]  Could that be a recipe for disaster?
[00:18:35.652 --> 00:18:39.514]  I think there's a lot of war games that go on all the time of different sizes.
[00:18:39.595 --> 00:18:41.075]  I don't know if this is much different.
[00:18:41.396 --> 00:18:46.559]  I don't know if disaster is the word, but I think you're not in a good situation right now.
[00:18:46.619 --> 00:18:48.200]  Should we intervene for Israel?
[00:18:48.220 --> 00:18:51.282]  Don't you think Israel has a capability of protecting themselves?
[00:18:51.422 --> 00:18:54.544]  I definitely think there's a case to defend Israel for what it is.
[00:18:55.385 --> 00:18:58.727]  Might not be the strongest case, but should we invade Iran for Israel?
[00:18:59.187 --> 00:19:00.608]  No, I think that's a weaker case.
[00:19:01.115 --> 00:19:06.318]  I feel like Israel can take care of themselves, but it doesn't hurt to have somebody backing you up.
[00:19:06.738 --> 00:19:10.220]  Well, it's not about weapons of mass destruction and nuclear bombs.
[00:19:10.260 --> 00:19:11.981]  It's all about natural gas and oil.
[00:19:12.741 --> 00:19:16.583]  Iraq has the oil and Iran has the natural gas, and that's what America wants, and we all know that.
[00:19:17.044 --> 00:19:23.107]  But the media is liars, and they tell us our lies, and we just got to go with the lies because they have the power to spread the lies.
[00:19:23.467 --> 00:19:34.515]  Presidential candidate Ron Paul said the increasingly severe sanctions imposed on Iran in response to its alleged nuclear weapons program are steps that will eventually lead to war.
[00:19:34.755 --> 00:19:39.879]  The first thing you do when you go to war, you put boycotts on them and you blockade a country.
[00:19:40.159 --> 00:19:42.161]  It is, in many ways, an act of war.
[00:19:42.381 --> 00:19:51.809]  We assume that we have to do it through force, through sanctions, and threats, and intimidation, and secret maneuvers to overthrow their regime.
[00:19:52.409 --> 00:19:53.670]  It just doesn't work.
[00:19:54.311 --> 00:19:56.292]  I think we're punishing them.
[00:19:56.332 --> 00:19:57.994]  I think it's retributive, definitely.
[00:19:58.134 --> 00:20:02.537]  Whether or not it's with the aim of pushing them into open war with us, I don't know.
[00:20:02.557 --> 00:20:06.620]  I feel like if you're just pressing somebody, you're only going to push them more in the other direction anyway.
[00:20:06.741 --> 00:20:08.442]  I think that the U.S.
[00:20:08.502 --> 00:20:10.904]  has been provoking a lot of people for a long time.
[00:20:11.324 --> 00:20:15.345]  I just think sometimes the United States needs to worry about the United States.
[00:20:15.985 --> 00:20:20.406]  You know, it's really not that many differences between us and them if you really think hard about it.
[00:20:20.646 --> 00:20:22.226]  The people or would that be the government?
[00:20:22.246 --> 00:20:22.726]  No, the people.
[00:20:22.826 --> 00:20:30.047]  I'm talking about the ordinary, ordinary Iranians are very different from the image that we have of the Iranian government.
[00:20:30.147 --> 00:20:33.668]  Well, what do you think is going to happen to oil prices if there is a conflict?
[00:20:34.128 --> 00:20:37.869]  Well, definitely the oil prices are going to go up because Iran is going to hold on to their oil.
[00:20:38.249 --> 00:20:40.329]  The Middle East has the most oil, as we know as a fact.
[00:20:40.879 --> 00:20:42.600]  Do you think our economy could take it?
[00:20:42.860 --> 00:20:43.480]  Not right now.
[00:20:43.941 --> 00:20:45.782]  The economy is falling, the dollar is dying.
[00:20:46.322 --> 00:20:50.724]  Everything is, you know, going deteriorating and there's no solution right now.
[00:20:50.744 --> 00:20:57.128]  I mean, I feel like any major conflicts in the world right now are going to keep impacting the declining economy.
[00:20:57.288 --> 00:21:00.409]  Are you concerned that something bad is going to happen out there?
[00:21:00.830 --> 00:21:01.370]  Not I am.
[00:21:01.390 --> 00:21:02.771]  We all should be consoled.
[00:21:02.791 --> 00:21:06.813]  The whole world should be consoled because it's not about us, it's about the whole world.
[00:21:07.967 --> 00:21:14.171]  Now President Obama is prepared to use military force to prevent Iran from acquiring a nuclear weapon.
[00:21:14.631 --> 00:21:17.613]  That's if sanctions and so-called diplomacy fail.
[00:21:18.173 --> 00:21:20.755]  I'm Darren McBreen for InfoWars Nightly News.
[00:21:22.898 --> 00:21:30.202]  And that is another great report from Darren McBreen, but I'm glad one of those persons pointed out that the people are not the same as the government.
[00:21:30.242 --> 00:21:32.144]  Certainly, all these governments are bad.
[00:21:32.464 --> 00:21:42.330]  And don't forget how much the globalists have already put Iran through, from the 1953 coup to all the stuff with the Iranian hostage deal in 1979.
[00:21:42.410 --> 00:21:49.234]  Then you have the war between Iraq and Iran, where more than a million people were killed, with Rumsfeld and
[00:21:49.654 --> 00:21:50.715]  And other top U.S.
[00:21:50.755 --> 00:21:52.435]  globalists fomenting that as well.
[00:21:52.475 --> 00:21:53.756]  It's just sad what happens.
[00:21:54.216 --> 00:22:02.460]  In other news, cop killing in Arizona connected to Fast and Furious, ask theexaminer.com.
[00:22:03.440 --> 00:22:17.727]  They've got Maricopa County, where the very controversial Joe Arpaio is sheriff, and one of his deputies was killed in a strip mall, suddenly shot from a perpetrator who came out of nowhere and has not been identified.
[00:22:18.767 --> 00:22:31.574]  The story is potentially nationally significant because there's talk that the gun used to kill the deputy may be another fast and furious weapon the Obama administration officials placed in the hands of Mexican drug gangs.
[00:22:31.955 --> 00:22:35.977]  Of course, DOJ is hoping that that scandal will not blow open again.
[00:22:36.457 --> 00:22:39.520]  But certainly they have their bloody fingerprints all over it.
[00:22:39.900 --> 00:22:46.627]  And really it almost looks like a Godfather-style gang war against people like Arpaio, love him or hate him.
[00:22:46.647 --> 00:22:54.895]  He is fighting against the drug cartels down there and simultaneously against what the Obama administration is doing in that capacity.
[00:22:54.915 --> 00:22:58.759]  And it's kind of like they shot Sonny on the causeway with one of his deputies there.
[00:22:59.259 --> 00:23:01.300]  Don't need any more loss of life there.
[00:23:01.320 --> 00:23:02.860]  They should probably just decriminalize.
[00:23:03.260 --> 00:23:08.822]  Meanwhile, a Justice memo argues that Obama's recess appointments were illegal.
[00:23:09.142 --> 00:23:10.982]  Of course, they have arguments for anything.
[00:23:11.343 --> 00:23:26.087]  The Office of Legal Counsel concluded the President has the authority to make recess appointments during a recess and that Congress can only prevent the President from making such appointments by remaining continuously in session and available to receive and act on nominations.
[00:23:26.607 --> 00:23:30.548]  Then you have people like Senator Chuck Grassley saying it's clearly unconstitutional.
[00:23:30.928 --> 00:23:31.788]  But why not?
[00:23:31.828 --> 00:23:34.629]  I mean, this president doesn't have time for the Constitution.
[00:23:35.109 --> 00:23:40.531]  He has time for a celebrity meeting with Johnny Depp and the maker of the Alice in Wonderland film.
[00:23:41.111 --> 00:23:45.512]  And now, he also has time for Brad Pitt and Angelina Jolie.
[00:23:45.572 --> 00:23:47.953]  I promise you a big star-studded lineup.
[00:23:48.333 --> 00:23:55.755]  President Obama is schmoozing with the stars again, this time as Brad Pitt and Angelina Jolie pop over to the White House.
[00:23:56.235 --> 00:24:11.204]  You maybe didn't notice Angelina Jolie there since she was just another CFR advisor, Council on Foreign Relations member, you know, giving advice or asking Obama to address something or another concerning, oh, human rights, I think.
[00:24:11.705 --> 00:24:13.746]  Yeah, that's what they're concerned about, human rights.
[00:24:14.787 --> 00:24:15.027]  Yeah.
[00:24:16.345 --> 00:24:17.846]  Hmm, how's that working out?
[00:24:18.526 --> 00:24:21.027]  Luke Rodowski has confronted so many of these globalists
[00:24:36.495 --> 00:24:50.880]  He also just previously confronted Mitt Romney, the so-called anointed GOP leader, but now we have footage from his confrontation with Newt Gingrich, who's been asked repeatedly about his connection to Bohemian Grove, which he did attend, but denies.
[00:24:50.920 --> 00:24:51.640]  Let's go to that clip.
[00:24:52.560 --> 00:25:04.864]  I know you consider yourself a Catholic, but what happens when you worship Moloch at the Bohemian Grove?
[00:25:15.370 --> 00:25:19.393]  New York Post says that male prostitutes are shipped in into the Bohemian Grove.
[00:25:27.778 --> 00:25:28.798]  Can you tell us what happens there?
[00:25:29.098 --> 00:25:30.279]  You actually believe all this, John?
[00:25:30.619 --> 00:25:33.461]  Bill Clinton said that Republicans run around naked in the woods there.
[00:25:33.481 --> 00:25:34.782]  Did you say the Bohemian Club?
[00:25:34.802 --> 00:25:34.882]  Yeah.
[00:25:35.942 --> 00:25:39.845]  That's where all those rich Republicans go out and stand naked against redwood trees, right?
[00:25:42.429 --> 00:25:44.670]  I've never been to the Bohemian Club, but you ought to go.
[00:25:44.690 --> 00:25:45.431]  It'd be good for you.
[00:25:45.471 --> 00:25:46.211]  Get some fresh air.
[00:25:46.231 --> 00:25:50.794]  And you don't want to know what Richard Nixon said about the place.
[00:25:50.834 --> 00:26:03.102]  The Bohemian Grove that I attend, on top of the time, the Easterseekers and the others that come there, but it is the most faggot and goddamn thing you'll ever imagine in San Francisco, probably, because it's just terrible.
[00:26:03.122 --> 00:26:06.243]  I mean, I don't want to say anything to anybody in San Francisco.
[00:26:06.424 --> 00:26:07.384]  That's the place you attended.
[00:26:07.444 --> 00:26:08.405]  It's a secret society.
