[00:00:02.756 --> 00:00:02.836]  Yeah.
[00:05:12.637 --> 00:05:29.781]  We had a threat of a deadly firecracker, give all your rights up, but instead of having some drugged up patsy like Muttalib, you know, drug rolling him onto the plane, who actually thinks he's part of Al-Cieda, they just make up this new guy and say, oh my gosh, it's so sophisticated, it's so deadly, it's so evil.
[00:05:30.061 --> 00:05:33.022]  Of course, they were reporting yesterday, US thinks underwear bomber
[00:05:35.031 --> 00:05:38.013]  Built bomb with Al-Qaeda in Yemen, oh my gosh.
[00:05:38.173 --> 00:05:38.433]  U.S.
[00:05:38.453 --> 00:05:40.414]  sends airport security guy to other countries.
[00:05:40.714 --> 00:05:43.355]  Yeah, buy the naked body scanners to keep you safe.
[00:05:43.415 --> 00:05:45.877]  The new domestic police state arms race.
[00:05:46.437 --> 00:05:49.539]  All of this, absolute pure bull.
[00:05:50.899 --> 00:05:59.424]  We never see modern cases of where these hyped up terror attacks weren't provocateured or purely absolutely staged.
[00:06:00.324 --> 00:06:02.485]  We know that the so-called hijackers of 9-11
[00:06:04.144 --> 00:06:04.805]  We're trained at U.S.
[00:06:04.825 --> 00:06:05.566]  military bases.
[00:06:05.946 --> 00:06:07.168]  That was even in AP Newsweek.
[00:06:07.588 --> 00:06:09.831]  But we're supposed to ignore all that information.
[00:06:10.663 --> 00:06:14.004]  They were just people taking part in a drill, just like the 7-7 Patsy.
[00:06:14.044 --> 00:06:14.605]  So here it is.
[00:06:15.005 --> 00:06:21.447]  AP, Al-Qaeda bomb plot, would-be bomber was CIA informant.
[00:06:21.907 --> 00:06:23.808]  Associated Press.
[00:06:24.108 --> 00:06:26.549]  Oh, but they say it was a double agent.
[00:06:27.269 --> 00:06:28.470]  Oh, that's how they spin it.
[00:06:28.750 --> 00:06:32.211]  Just like the troops have to grow the opium to fight Al-Qaeda in Afghanistan.
[00:06:32.672 --> 00:06:36.133]  And they've got to rape children in Abu Ghraib in front of their parents to fight Al-Qaeda.
[00:06:37.708 --> 00:06:40.949]  Well, I mean, I'd be for Al-Qaeda above raping children.
[00:06:41.109 --> 00:06:44.931]  And, of course, Al-Qaeda's CIA, so that would be raping children anyway, so I wouldn't join that.
[00:06:45.251 --> 00:06:46.432]  I mean, this is staged.
[00:06:46.492 --> 00:06:55.436]  It's a global corporate empire who needs to act like it's under attack so it can take your liberties and give itself trillions of dollars in tax money a year, just in the U.S.
[00:06:55.496 --> 00:06:55.796]  alone.
[00:06:56.476 --> 00:06:57.817]  Three or four trillion worldwide.
[00:06:58.837 --> 00:07:03.384]  In the name of keeping us safe, you know, the Olympics with missiles around it for Al Qaeda's air force.
[00:07:03.744 --> 00:07:04.906]  This is a pipe dream.
[00:07:05.226 --> 00:07:07.109]  The globalists think you're so dumb.
[00:07:07.530 --> 00:07:11.515]  All their propaganda is designed for people not paying attention.
[00:07:12.591 --> 00:07:17.873]  Remember, Al-Qaeda flies its flag over Libya and is exterminating blacks by the tens of thousands right now.
[00:07:18.374 --> 00:07:19.174]  Totally racist.
[00:07:19.754 --> 00:07:22.395]  Remember, Al-Qaeda is being used to attack Syria.
[00:07:22.936 --> 00:07:25.917]  No fan of Assad, but compared to Al-Qaeda, he's a great guy.
[00:07:26.397 --> 00:07:29.158]  They're blowing up police stations and being called freedom fighters.
[00:07:29.819 --> 00:07:32.060]  It's in the news that Al-Qaeda is the good guy now.
[00:07:32.380 --> 00:07:35.541]  We're supposed to segue to the domestic extremist.
[00:07:35.961 --> 00:07:37.202]  That is people that want liberty.
[00:07:38.596 --> 00:07:42.620]  Unbelievable information unfolding in front of us.
[00:07:42.660 --> 00:07:43.040]  But wait!
[00:07:43.501 --> 00:07:50.126]  A final piece of news in this spectrum of information we're breaking down here that's only the tip of the iceberg.
[00:07:50.847 --> 00:07:59.455]  You see, the regular teleprompter news is some bimbo reading off a teleprompter what The Globalist wrote in the central CBS broadcast center for all the major networks.
[00:08:00.851 --> 00:08:01.191]  Bye bye.
[00:08:15.717 --> 00:08:17.717]  London Telegraph today, U.S.
[00:08:18.257 --> 00:08:21.978]  secretly releasing Taliban prisoners from Bagram Air Base.
[00:08:22.778 --> 00:08:24.639]  Same thing at Camp X-Ray in Gitmo.
[00:08:24.679 --> 00:08:27.819]  Same thing at Abu Ghraib in Iraq.
[00:08:28.239 --> 00:08:29.920]  Not just in Afghanistan.
[00:08:30.560 --> 00:08:31.580]  This is what they do.
[00:08:31.860 --> 00:08:38.681]  They get people in these re-education camps to find out who can be operatives to go out and impose a synthetic artificial terror.
[00:08:39.041 --> 00:08:42.122]  If you want to invade countries, you've got to create the synthetic threat.
[00:08:42.842 --> 00:08:55.111]  If you want to take liberties, you've got to create the synthetic threat to take the projection of the bad guy so you can play the part of the good guy, when in truth, the New World Order is controlling both sides of it.
[00:08:55.131 --> 00:08:55.812]  You understand that?
[00:08:55.952 --> 00:08:57.053]  This is what they're doing.
[00:08:57.513 --> 00:08:58.394]  So, there it is.
[00:08:58.454 --> 00:09:05.459]  America has secretly been releasing high-level Taliban prisoners from a top-security military prison as part of negotiations with insurgents.
[00:09:05.959 --> 00:09:09.202]  Folks, the only insurgents they're fighting is opium farmers that don't want to
[00:09:10.930 --> 00:09:11.731]  Get a lower price.
[00:09:12.091 --> 00:09:15.034]  It's a bunch of tribalists in Afghanistan who have always been killing each other.
[00:09:15.254 --> 00:09:18.597]  That's why Alexander the Great couldn't beat them, the Romans, the Persians.
[00:09:20.461 --> 00:09:25.883]  The Brits, no one can beat them because they don't have a culture or society that's centralized.
[00:09:26.483 --> 00:09:27.203]  They're cavemen.
[00:09:27.983 --> 00:09:29.344]  It's beyond medieval.
[00:09:29.924 --> 00:09:35.826]  No one can conquer them because the guy over the next hill hates his cousin down the road.
[00:09:36.586 --> 00:09:43.008]  This is beyond Appalachian hillbillies to the power of infinity.
[00:09:44.304 --> 00:09:47.288]  So, the globalists are there to get the 500 billion a year in opium.
[00:09:47.728 --> 00:09:48.649]  That's all that's happening.
[00:09:48.789 --> 00:09:48.970]  Okay.
[00:09:49.911 --> 00:09:52.874]  As we told you yesterday, this stage had all the earmarks.
[00:09:53.255 --> 00:09:55.898]  When they came out and said, oh, can't have Bin Laden, he's in the ocean.
[00:09:56.319 --> 00:09:57.099]  Oh, who's this guy?
[00:09:57.140 --> 00:09:57.660]  We don't know!
[00:09:57.880 --> 00:09:59.783]  We found some underwear with a firecracker in them!
[00:10:00.363 --> 00:10:02.346]  Now, America, fold your knees, we have an M-80!
[00:10:03.607 --> 00:10:09.891]  And the Republic just goes, take my rights, grope my wife and daughters, I'm so afraid of a guy with a turban and with an M-80 in his underwear.
[00:10:10.312 --> 00:10:16.095]  And now he's CIA, and because that leaks out, and now there's congressional investigation calls, what do they say?
[00:10:16.916 --> 00:10:18.597]  He was a double agent.
[00:10:19.898 --> 00:10:25.001]  Even after they said that about a SWAT in the 7-7 bombings, it came out he could fly in and out of the country, he was being protected.
[00:10:25.321 --> 00:10:30.265]  They're not double agents, they're agents of the megabanks playing the West off against Islam.
[00:10:31.283 --> 00:10:40.991]  Every time people in Islamist countries try to build societies and civilizations, which they're very capable of, the globalists send in a bunch of jihadis to blow the hell out of the capital.
[00:10:41.511 --> 00:10:41.851]  Okay?
[00:10:42.952 --> 00:10:43.313]  Okay?
[00:10:43.773 --> 00:10:44.814]  That's been the plan.
[00:10:45.094 --> 00:10:46.915]  It's been the plan since the end of World War II.
[00:10:47.356 --> 00:10:49.958]  The Brits used the plan with Lawrence of Arabia before that.
[00:10:50.698 --> 00:10:51.519]  Fifty-something years.
[00:10:51.739 --> 00:10:52.660]  Look into history!
[00:10:52.980 --> 00:10:53.621]  Learn about it!
[00:10:53.881 --> 00:10:54.621]  Get informed!
[00:10:54.802 --> 00:10:57.303]  All this propaganda is designed as if you're an idiot.
[00:10:58.399 --> 00:10:59.801]  It's just our people halfway paying attention.
[00:11:00.141 --> 00:11:04.525]  Gee, Marge, they protect us from another one of them radical evil sand people.
[00:11:05.186 --> 00:11:10.171]  Yeah, well, that's all right, because TSA is going to grope you tonight, honey, and that'll keep you safe.
[00:11:10.392 --> 00:11:11.333]  But the border's wide open.
[00:11:12.634 --> 00:11:15.097]  All right, that's it for this area of the report.
[00:11:15.197 --> 00:11:21.043]  Get this video and the information by Paul Watson and InfoWars.com out to everybody.
[00:11:23.735 --> 00:11:26.057]  Okay, moving right along.
[00:11:26.918 --> 00:11:29.941]  You've seen the problem, the synthetic made-up terrorist.
[00:11:30.441 --> 00:11:31.782]  Now let's look at the solution.
[00:11:32.263 --> 00:11:36.607]  TSA releases video of pat-down confrontation with congressmen.
[00:11:37.107 --> 00:11:43.633]  Footage shows Texas representative to Congress swatting Screener's hand away.
[00:11:43.933 --> 00:11:46.355]  He says they single him out, they crush his genitals.
[00:11:46.395 --> 00:11:49.098]  Jesse Ventura, Ron Paul have complained about this.
[00:11:49.158 --> 00:11:50.359]  People don't like having
[00:11:52.412 --> 00:11:55.273]  Men grab their genitals, and even if that's your persuasion, you don't like it.
[00:11:55.313 --> 00:11:58.775]  I mean, I wouldn't like some woman walking up to me and grabbing my genitals in a shopping mall.
[00:11:58.815 --> 00:11:59.355]  I'd get really mad.
[00:11:59.375 --> 00:12:00.075]  I mean, that's creepy!
[00:12:01.816 --> 00:12:13.321]  Again, Congressman Canseco breaks all of this down, and the TSA says he's evil, and now when he flies every time, they just swarm him, and in the news report that we have linked to the article, they admit now, and then they show the surveillance footage.
[00:12:13.341 --> 00:12:17.583]  When he walks up, they swarm in, buck up, and they go, look, doesn't matter if you're elected.
[00:12:18.063 --> 00:12:19.123]  We rule here.
[00:12:19.363 --> 00:12:20.504]  This is our house.
[00:12:21.311 --> 00:12:24.833]  Freedom and the Republic ends when you enter the center of our web.
[00:12:25.394 --> 00:12:26.735]  So get ready, pal.
[00:12:28.156 --> 00:12:29.176]  You get ready, punk.
[00:12:29.997 --> 00:12:32.038]  All right, let's continue with TSA.
[00:12:32.418 --> 00:12:34.820]  You've seen the problem, now the reaction's police state.
[00:12:35.441 --> 00:12:41.505]  Diabetic girl, $10,000 insulin pump ruined by radiation from TSA body scanner.
[00:12:42.205 --> 00:12:43.606]  Why does the girl have diabetes?
[00:12:43.626 --> 00:12:46.108]  Well, she was probably fed sugar-filled formula at birth.
[00:12:46.609 --> 00:12:58.378]  Agents then demand pat-down, because they like it, to make sure the fruit juice insulin was not an explosive all about training you that you're a criminal, that you're a prisoner, that you're evil.
[00:12:58.638 --> 00:13:02.041]  It's prisoner induction slave camp training.
[00:13:03.724 --> 00:13:11.315]  And finally, in the federal takeover news, because the TSA admits it's now in shopping malls, street corners, your genitals are theirs.
[00:13:11.435 --> 00:13:12.777]  I mean, it's just an act of submission.
[00:13:14.315 --> 00:13:14.655]  Magic.
[00:13:14.795 --> 00:13:16.056]  The Nazi's just one of your papers.
[00:13:16.096 --> 00:13:18.597]  The TSA wants to rope your daughter's breast.
[00:13:18.857 --> 00:13:22.699]  They now have rap videos coming out where women have lesbian love together.
[00:13:22.719 --> 00:13:23.960]  It's really sexy and fun.
[00:13:24.800 --> 00:13:25.841]  The TSA grabs you.
[00:13:25.901 --> 00:13:26.341]  It's fun.
[00:13:26.381 --> 00:13:26.842]  It's cool.
[00:13:27.102 --> 00:13:28.863]  This is the ultimate in trashiness.
[00:13:29.643 --> 00:13:32.605]  And this is being put out by rapper Sean Paul.
[00:13:32.965 --> 00:13:34.826]  Just totally mindless for the
[00:13:35.926 --> 00:13:38.509]  Totally dumbed down braindead population out there.
[00:13:38.969 --> 00:13:41.191]  Very disgusting article at Infowars.com.
[00:13:41.571 --> 00:13:46.215]  Rap video glorifies TSA groping is sexy pat-down fantasy.
[00:13:46.896 --> 00:13:50.479]  The headline I would have is rap video glorifies TSA sexual assault.
[00:13:51.000 --> 00:13:54.723]  Look at that supposed perv in the video getting off on the sexy model.
[00:13:55.183 --> 00:13:56.745]  And that's actually how they act!
[00:13:58.755 --> 00:14:04.679]  The TSA screener I had in Las Vegas was like smacking his lips and literally could not believe the power he was having.
[00:14:04.799 --> 00:14:06.140]  Because he couldn't do this in a park.
[00:14:06.581 --> 00:14:07.802]  And there's guys that like to do that.
[00:14:07.862 --> 00:14:09.463]  He'd go to jail or people might shoot him.
[00:14:09.763 --> 00:14:11.945]  But here, hey, you want to get on your plane?
[00:14:12.425 --> 00:14:14.787]  Your testicles are mine!
[00:14:15.127 --> 00:14:16.768]  Land of the testicle squeeze!
[00:14:17.249 --> 00:14:18.489]  Home of the coward, huh?
[00:14:19.150 --> 00:14:22.432]  I told you, the new American flag, I want our graphics guys to make it, is just...
[00:14:24.462 --> 00:14:28.705]  You've seen that weird thing where they have, like, chrome testicles hanging off cars now?
[00:14:28.745 --> 00:14:29.546]  We have that in Texas.
[00:14:29.566 --> 00:14:30.907]  I don't know if you've seen it, folks.
[00:14:30.947 --> 00:14:32.328]  It's like the weird long cowboy boots.
[00:14:32.348 --> 00:14:35.171]  But you just have that in the blue field and it's to hand.
[00:14:35.591 --> 00:14:38.593]  And then the stripes are just TSA, TSA.
[00:14:38.613 --> 00:14:41.215]  Because, I mean, we ought to embrace our new country.
[00:14:41.636 --> 00:14:44.698]  Land of the pot-bellied pervert grabbing her wife and children.
[00:14:46.740 --> 00:14:47.320]  There you go.
[00:14:47.801 --> 00:14:50.283]  Whatever their fancy is, they just, well, they like kids.
[00:14:50.303 --> 00:14:50.963]  They drag them out.
[00:14:50.983 --> 00:14:51.664]  The kids are crying.
[00:14:51.884 --> 00:14:52.765]  Get back, family!
[00:14:52.785 --> 00:14:53.285]  Get back!
[00:14:53.545 --> 00:14:53.906]  Get back!
[00:14:54.932 --> 00:14:56.433]  This is my, what was I told?
[00:14:56.453 --> 00:15:00.314]  This is my administrative privilege.
[00:15:03.075 --> 00:15:07.496]  When they tell Marcos at the Austin Airport, they said, it's time for the pleasure and pop the glove.
[00:15:07.516 --> 00:15:11.217]  You got to mix pleasure with business.
[00:15:11.777 --> 00:15:12.158]  Pop!
[00:15:13.158 --> 00:15:15.459]  They got the shows out telling you how great it is.
[00:15:15.499 --> 00:15:15.919]  There you go.
[00:15:17.037 --> 00:15:18.779]  Okay, enough of that brainwashing.
[00:15:18.819 --> 00:15:19.639]  Let's move on.
[00:15:19.659 --> 00:15:24.903]  You know, their segwaying is from Al-Qaeda, who openly works for the foreign banks, to the domestic extremists.
[00:15:24.923 --> 00:15:30.588]  So, we'll get a bunch of unsavory idiots with tattoos on their faces, who are probably all related to each other.
[00:15:31.408 --> 00:15:32.709]  The daughter's the mother there.
[00:15:33.430 --> 00:15:39.154]  And they're hiding out in a camp for the end of the world in the war with the Mexicans or whatever.
[00:15:39.675 --> 00:15:43.277]  And the feds swoop in and say they had rifles and were training for hand combat.
[00:15:43.537 --> 00:15:44.318]  They're terrorists.
[00:15:44.678 --> 00:15:46.380]  Away to the FEMA camp with them.
[00:15:48.012 --> 00:15:48.872]  I mean, look at that woman.
[00:15:49.053 --> 00:15:51.714]  She probably, literally, can count to five.
[00:15:52.194 --> 00:15:53.635]  I'm sorry.
[00:15:54.035 --> 00:15:57.457]  Anyways, continuing here with the news.
[00:15:57.497 --> 00:15:58.157]  Don't worry, though.
[00:15:58.197 --> 00:16:03.239]  It's in Florida, where they admit the leader of the white supremacist group as a federal agent, just like Hal Turner.
[00:16:03.780 --> 00:16:07.802]  The group figures prominently as a homeland security model for assessing U.S.
[00:16:07.842 --> 00:16:10.303]  domestic threats and is described by the ADL.
[00:16:12.093 --> 00:16:17.462]  That's Farhan Mossad as a racist skinhead group that is active in several states around the country.
[00:16:18.103 --> 00:16:21.188]  Oh, the Southern Poverty Law Center has actually led these groups along with the FBI.
[00:16:21.489 --> 00:16:22.110]  Maybe they can tell us.
[00:16:22.250 --> 00:16:25.515]  Oh, I told you for 10 years, Hal Turner, Sean Hannity's former producer.
[00:16:26.872 --> 00:16:29.574]  Was a FBI agent, good old Hal Turner.
[00:16:29.594 --> 00:16:34.077]  Of course, people hacked his email and it was discovered he was a high-level national security asset.
[00:16:34.418 --> 00:16:37.820]  So then they burned him and put him in jail because he threatened state judges.
[00:16:37.860 --> 00:16:41.643]  And it came out, the Feds came and defended him in court and said, he is one of our people.
[00:16:42.183 --> 00:16:44.385]  It didn't matter, they still sent him to jail for threatening judges.
[00:16:44.825 --> 00:16:49.789]  FBI operative Hal Turner says government urged him to make violent statements and he has the documents to prove it.
[00:16:50.129 --> 00:16:52.171]  Hal Turner admits he worked for the FBI.
[00:16:52.191 --> 00:16:56.434]  Hal Turner paid by FBI to make racist, threatening comments.
[00:16:57.486 --> 00:16:59.567]  So they can then connect it to, hey, I don't want the U.N.
[00:16:59.587 --> 00:17:00.148]  taking my land.
[00:17:00.168 --> 00:17:01.829]  Well, you hate black people.
[00:17:02.069 --> 00:17:04.150]  Hey, I don't want to be under Gen 21.
[00:17:04.611 --> 00:17:06.852]  Oh, you don't like Hispanics.
[00:17:07.192 --> 00:17:09.274]  Hey, you know, I don't want government-run health care.
[00:17:10.335 --> 00:17:12.496]  What was the MSNBC talking point for years?
[00:17:12.796 --> 00:17:16.719]  If you don't like government-run health care written by insurance companies, then you are a racist.
[00:17:17.139 --> 00:17:18.320]  This is how they operate.
[00:17:19.807 --> 00:17:28.473]  So, uh, these guys were, uh, so stupid they didn't know that at any white supremacist camp, roughly, it's come out in government documents, half the people are informants or agents.
[00:17:28.793 --> 00:17:30.434]  And they almost always lead them.
[00:17:31.055 --> 00:17:33.696]  Just like in the Mexican supremacist groups, the black supremacist groups.
[00:17:33.976 --> 00:17:38.339]  But the difference is the black supremacists there in Florida came out last month in the Trayvon Martin case.
[00:17:38.680 --> 00:17:41.321]  Oh, by the way, they're calling for now a big gun restriction with that.
[00:17:41.902 --> 00:17:49.147]  And an end to concealed carry because the feds are moving to try to block states' funding if they go with that.
[00:17:50.648 --> 00:17:59.482]  But the point is, turn out the Feds had people implanted with the black groups protesting, calling for violence, advocating it to get a race war going.
[00:17:59.762 --> 00:18:01.485]  Just like NBC edited the tape of
[00:18:03.772 --> 00:18:05.994]  Zimmerman saying he didn't like black people or whatever.
[00:18:07.115 --> 00:18:12.199]  Shifting gears away from that, Fed Patsy, they flushed down the old New World Order toiletto.
[00:18:13.140 --> 00:18:15.482]  Let's move now to Breitbart.
[00:18:16.342 --> 00:18:20.126]  If you can't kill somebody or put them in prison, well, you just suicide them.
[00:18:20.984 --> 00:18:22.385]  Which is the next best thing to killin' him.
[00:18:22.746 --> 00:18:24.528]  Because you really did kill him and the sheeple don't know it.
[00:18:24.868 --> 00:18:26.530]  We have the coroner dead.
[00:18:26.550 --> 00:18:29.833]  And now we have the top witness to Breitbart's death vanishing.
[00:18:30.233 --> 00:18:37.140]  Only a day after Los Angeles coroner released Breitbart's autopsy report of photographic technician, the coroner's office died suddenly of suspicious causes.
[00:18:37.981 --> 00:18:44.625]  And it goes on to report that it looks like that he may have been the first person to actually see him at the scene.
[00:18:45.465 --> 00:18:52.409]  He died of natural causes ban and said the family wants the matter put to rest and Worland Daily is beginning to irritate me with suspicious foul play talk.
[00:18:52.789 --> 00:19:02.434]  After recruiting the assistance of private investigators, Worland Daily found that Glasser, a 26-year-old witness who saw Breitbart drop dead, is no longer residing at his last known address in California.
[00:19:02.474 --> 00:19:05.576]  Three, Breitbart was walking down the apparent
[00:19:06.556 --> 00:19:15.822]  To stress, when he stepped to the curb and fell like a sack of potatoes, he said, he noted that Breitbart's skin color was bright red, which is not typically associated with heart attack victims.
[00:19:16.282 --> 00:19:23.747]  And of course, the report goes on, he had dinner with Bill Ayers a month before he died and said he had bombshell information about Obama at communist meetings.
[00:19:24.147 --> 00:19:25.708]  And of course, that footage was never released.
[00:19:26.468 --> 00:19:29.610]  Some mild garbage was of him endorsing some socialist.
[00:19:30.071 --> 00:19:32.072]  So, there you go, ladies and gentlemen.
[00:19:32.472 --> 00:19:33.673]  But we're supposed to ignore that.
[00:19:34.233 --> 00:19:35.533]  And it's really gained steam.
[00:19:35.573 --> 00:19:42.235]  My idea a few weeks ago to Occupy Bilderberg this year, peacefully draw media attention to what's happening, has picked up a lot of steam.
[00:19:42.575 --> 00:19:46.576]  Paul Watson has an article at Infowars.com, Occupy Bilderberg gathers steam.
[00:19:47.296 --> 00:20:01.178]  And it goes on, Alex Jones' call for Infowarriors to Occupy Bilderberg during the upcoming meeting in Chantilly, Virginia, is gathering steam with activists heeding the call to protest the clandestine annual confab involving the globe's top power brokers.
[00:20:01.498 --> 00:20:03.819]  Big Facebook pages and others have been set up
[00:20:04.239 --> 00:20:07.141]  Find out more at Infowars.com.
[00:20:07.161 --> 00:20:15.446]  We will see you there to peacefully have thousands there to force mainstream globalist media to cover something they have denied existed.
[00:20:15.506 --> 00:20:22.330]  Great job to all the activists out there using Startpage.com to Google Occupy Bilderberg.
[00:20:22.930 --> 00:20:29.754]  Okay, let me give you now the quote of the day by former president, the late president, Harry S. Truman.
[00:20:31.510 --> 00:20:32.670]  Who said the buck stops here.
[00:20:32.750 --> 00:20:44.672]  Well, he went on to say, all the president is, is a glorified public relations man who spends his time flattering, kissing, and kicking people to get them to do what they are supposed to do anyway.
[00:20:45.552 --> 00:20:46.093]  There you go.
[00:20:46.133 --> 00:20:49.013]  The buck does not stop with Obama and Air Force One.
[00:20:49.813 --> 00:21:00.075]  We're going to come back with an in-depth interview with Wayne Madsen on new Justice Department revelations of payoffs by Wall Street, Fast and Furious, Dead Zones in the Gulf,
[00:21:01.727 --> 00:21:07.690]  Air Force pilots refusing to fly, big scandals, important information, serious muckraking coming up.
[00:21:08.450 --> 00:21:14.754]  But first, I want to give you the speech that Ron Paul gave this Sunday at the Texas Capitol.
[00:21:14.794 --> 00:21:17.175]  Tomorrow night, we'll give you Rand Paul.
[00:21:17.515 --> 00:21:17.995]  Stay with us.
[00:21:18.055 --> 00:21:19.316]  It's inFull Wars Nightly News.
[00:21:23.058 --> 00:21:30.542]  There's one congressman in Washington whose refusal to compromise is legendary.
[00:21:32.847 --> 00:21:34.588]  My father, Ron Paul.
[00:21:35.249 --> 00:21:51.440]  Thank you, thank you.
[00:21:55.022 --> 00:21:56.083]  Thank you.
[00:21:56.103 --> 00:22:02.227]  We've talked a lot about the Senate race, but do you know there's a still ongoing presidential race in this country?
[00:22:07.941 --> 00:22:10.022]  Matter of fact, we're still counting the votes.
[00:22:10.102 --> 00:22:12.082]  Matter of fact, we're just starting to count the delegates.
[00:22:17.003 --> 00:22:28.686]  There's been many times that we've been written off, but on occasion now, almost like every day, there is another state that goes our way.
