[00:00:04.414 --> 00:00:04.875]  We're good to go.
[00:11:55.957 --> 00:12:00.101]  This is a student training to be an Olympic security officer.
[00:12:00.962 --> 00:12:08.110]  Later on, one of the training officers, who's actually training us, saw him doing it to someone else and he turned to him and said,
[00:12:09.351 --> 00:12:11.672]  Can you do that outside, wait for the break?
[00:12:12.172 --> 00:12:13.153]  He actually said that.
[00:12:13.553 --> 00:12:16.875]  He didn't kick him out, he didn't phone the police, he didn't do anything.
[00:12:17.095 --> 00:12:20.097]  He just gave you wait for a bit later so you could do that in a break.
[00:12:20.377 --> 00:12:21.678]  I think it's absolutely ridiculous.
[00:12:22.138 --> 00:12:26.120]  They're putting in a level of security that is inadequate.
[00:12:26.361 --> 00:12:27.301]  I'm telling you that now.
[00:12:27.681 --> 00:12:33.665]  I was at the training facility a couple of weeks ago and people didn't know how to search a bag.
[00:12:34.205 --> 00:12:46.458]  You know, they were standing there, and it was like a little test, I was standing next to one of the trainers, and the guy was going through, trying to search a bag, and he was just basically staring at it, you know, touching it with his hands, and the trainer said, it's alright mate, I know what you mean.
[00:12:46.478 --> 00:12:51.263]  And I laughed, and I looked at him and said, I'm glad you did, can you explain it to me?
[00:12:51.824 --> 00:12:52.685]  What was he doing?
[00:12:53.406 --> 00:12:54.467]  And the trainer just said to me,
[00:12:55.342 --> 00:12:55.742]  Move on.
[00:12:56.023 --> 00:12:56.483]  Don't ask.
[00:12:57.084 --> 00:13:03.450]  As a Chief for Security Officer, I'm going to be involved in apparently the evacuation of London, or a possible evacuation of London.
[00:13:04.350 --> 00:13:06.753]  That's exactly what they've told us.
[00:13:06.813 --> 00:13:13.078]  They actually spent quite a lot of time talking about the evacuation of London and this defining moment in the history of London.
[00:13:13.819 --> 00:13:19.885]  More so, really, than they told us about how to search someone and actually the mechanics of, you know, being a security officer.
[00:13:20.325 --> 00:13:23.506]  Let me stop you because again this is so bombshell.
[00:13:23.646 --> 00:13:27.308]  It's not that they're just planning for a contingency.
[00:13:27.328 --> 00:13:28.728]  They're saying this is going to happen.
[00:13:45.199 --> 00:13:50.880]  They're saying that we, as security officers, are going to be involved in the evacuation of London.
[00:13:51.540 --> 00:13:52.260]  That's what I've got.
[00:13:52.280 --> 00:13:52.880]  That's my quote.
[00:13:52.920 --> 00:13:54.141]  That's what's been written down.
[00:13:54.861 --> 00:13:56.261]  It's not a possible evacuation.
[00:13:56.301 --> 00:13:56.841]  I said that.
[00:13:56.961 --> 00:13:59.742]  I said, well, maybe it's a possible evacuation, because this sounds crazy.
[00:14:00.042 --> 00:14:07.243]  But actually, they're talking about, they said, you're going to be involved in the evacuation of London and you will be dealing with members of the public.
[00:14:08.003 --> 00:14:11.384]  If you live in Greenwich or in South East London, near Woolwich Barracks,
[00:14:12.293 --> 00:14:15.655]  You will hear Chinook helicopters going backwards and forwards all night long.
[00:14:16.035 --> 00:14:18.077]  And that's them busing in these troops.
[00:14:18.197 --> 00:14:30.005]  And an army, a British Army Major, who's a doctor there, told me that he's got to look after 100,000 troops as they come through Woolwich Barracks and then they move on to other barracks in and around London.
[00:14:30.645 --> 00:14:35.408]  And he said he's seen a lot of Americans and he's seen a lot of Germans and a lot of other nationalities.
[00:14:35.688 --> 00:14:37.029]  And I said, well, are these UN troops?
[00:14:37.129 --> 00:14:38.350]  And he said, yeah, I think so.
[00:14:39.946 --> 00:14:43.529]  And they use all these events to acclimate us to martial law.
[00:14:44.450 --> 00:14:46.692]  They've had NLE09, all these other events.
[00:14:46.832 --> 00:14:48.653]  They use NATO, G20.
[00:14:48.954 --> 00:14:50.535]  They bring in the foreigners to do this.
[00:14:50.855 --> 00:14:55.359]  It's all part of just conditioning the security services that all of this is normal.
[00:14:56.080 --> 00:14:58.642]  And media whitewashes Olympic security scandal.
[00:14:58.662 --> 00:15:01.624]  They admit there's a scandal, but don't talk about the whistleblower.
[00:15:02.145 --> 00:15:06.728]  This guy was involved in exposing steak knife and other code
[00:15:07.489 --> 00:15:07.829]  I think?
[00:15:27.498 --> 00:15:32.821]  The Beyonce, being sarcastic, she's not going to blow up a plane.
[00:15:33.342 --> 00:15:38.245]  So now they're saying they won't pat down the Congress people and the trendy Wendy's.
[00:15:38.685 --> 00:15:41.907]  They're just going to grab your five-year-old's genitals.
[00:15:42.987 --> 00:15:45.369]  Tram to Jerry Sandusky.
[00:15:45.389 --> 00:15:46.810]  They ought to name all the airports.
[00:15:46.870 --> 00:15:48.311]  Jerry Sandusky of Austin.
[00:15:48.651 --> 00:15:50.152]  Jerry Sandusky of New York.
[00:15:50.192 --> 00:15:51.773]  Jerry Sandusky of Los Angeles.
[00:15:52.713 --> 00:15:56.916]  And they can all, the TSA can all wear rubber masks of Jerry Sandusky.
[00:15:58.948 --> 00:16:00.029]  So we've got that report.
[00:16:00.469 --> 00:16:02.750]  There are certain people that are well-known.
[00:16:02.810 --> 00:16:10.113]  You just have to use common sense because if you start patting them down, people are going to say, they're patting down, you know, Mr. Trendy.
[00:16:10.453 --> 00:16:12.574]  She's not going to blow up a plane, explains Rogers.
[00:16:13.174 --> 00:16:14.915]  The whole point is we're all slaves.
[00:16:15.375 --> 00:16:16.596]  That's the political correctness.
[00:16:17.036 --> 00:16:18.597]  We don't pat down the Muslims.
[00:16:19.857 --> 00:16:21.718]  We leave them alone and gang rape you.
[00:16:22.298 --> 00:16:24.939]  But we run real al-Qaeda when they attack liberty in Syria.
[00:16:25.140 --> 00:16:25.840]  But never mind that.
[00:16:27.074 --> 00:16:28.154]  Okay, J.P.
[00:16:28.195 --> 00:16:30.776]  Morgan trading losses may reach $9 billion.
[00:16:30.816 --> 00:16:32.516]  How about quadrillion?
[00:16:33.016 --> 00:16:33.357]  J.P.
[00:16:33.397 --> 00:16:35.477]  Morgan created this fraud on purpose.
[00:16:36.058 --> 00:16:38.739]  Jamie Dimon, it's not $2 billion, it's $9 billion.
[00:16:39.439 --> 00:16:40.299]  On and on and on.
[00:16:41.320 --> 00:16:49.563]  In April, the bank generated an internal report that showed the losses, assuming worst case conditions, would reach $8 billion to $9 billion, according to a person who reviewed the report.
[00:16:49.763 --> 00:16:51.264]  Doesn't matter, they'll just get our tax money.
[00:16:52.705 --> 00:17:09.693]  But if the IRS claims you didn't buy proper health insurance, they'll give you penalties and interest and take your house because they care about your children's health care, which they're not made to give you under the plan written by bankers that own the insurance companies, pieces of crap like Jamie Dimon.
[00:17:10.013 --> 00:17:12.374]  But hey, don't let the facts get in your way.
[00:17:12.414 --> 00:17:16.296]  I had a Democrat call in today and he said, I don't believe insurance companies run it.
[00:17:16.316 --> 00:17:17.396]  And I said, they admit they did.
[00:17:17.436 --> 00:17:18.036]  Let me give you proof.
[00:17:18.376 --> 00:17:19.197]  No, I just don't believe it.
[00:17:20.660 --> 00:17:23.124]  Doesn't matter, they're making all these big, giant profits.
[00:17:23.184 --> 00:17:24.305]  You know, everything's fine.
[00:17:24.886 --> 00:17:25.507]  What, we have a clip?
[00:17:25.527 --> 00:17:26.308]  What do we have a clip of?
[00:17:28.812 --> 00:17:30.114]  Oh, Howard Dean saying it!
[00:17:30.394 --> 00:17:31.055]  Here, here.
[00:17:31.216 --> 00:17:32.898]  This is why Howard Dean got shunted off.
[00:17:33.118 --> 00:17:35.442]  Here's Howard Dean a couple years ago telling you, Peabrain.
[00:17:35.602 --> 00:17:35.923]  Here it is.
[00:17:37.640 --> 00:17:39.422]  I think people really wanted to see more change.
[00:17:39.462 --> 00:17:42.505]  They voted for real change, and a lot of Republicans voted for real change, too.
[00:17:42.866 --> 00:17:43.727]  We haven't delivered it.
[00:17:43.787 --> 00:17:48.492]  The health care bill, you know, a lot of people sitting around with special interests making deals.
[00:17:48.532 --> 00:17:51.355]  The Senate bill is essentially written by the insurance companies.
[00:17:56.647 --> 00:18:11.830]  I told the President twice, in two different meetings, that I couldn't support the bill if it didn't have a robust public option, and if it, at least, if it didn't have something that was going to protect consumers from these rapid premium increases.
[00:18:11.890 --> 00:18:12.730]  And you know what?
[00:18:13.351 --> 00:18:14.871]  The White House counts me as wavering.
[00:18:15.191 --> 00:18:19.492]  The insurance companies are the problem, and we're giving them a version of a bailout.
[00:18:21.652 --> 00:18:25.033]  But Kucinich got pressured, so did Dean, and they shut up.
[00:18:25.942 --> 00:18:30.824]  Again, if you're a good commie, and you think you're going to get a free lunch, you never get it.
[00:18:31.524 --> 00:18:38.387]  Big monopoly capitalists want socialism and communism, but only at one level, to steal it for themselves.
[00:18:38.707 --> 00:18:39.328]  They wrote it.
[00:18:39.588 --> 00:18:40.328]  They invented it.
[00:18:40.608 --> 00:18:43.249]  And just because you're emotionally attached to this, admit you've been conned.
[00:18:43.710 --> 00:18:44.470]  Admit you've been conned.
[00:18:46.049 --> 00:18:48.050]  The globalists are trying to take over the libertarians too.
[00:18:48.371 --> 00:18:49.952]  They want full spectrum dominance.
[00:18:49.972 --> 00:18:50.892]  That's what they talk about.
[00:18:51.192 --> 00:18:53.254]  The final revolution, total takeover.
[00:18:53.594 --> 00:18:55.535]  They're in control because they know what they're doing.
[00:18:55.916 --> 00:18:58.497]  They don't have an ideology other than gang raping you.
[00:18:59.818 --> 00:19:00.439]  They're pirates.
[00:19:00.959 --> 00:19:01.980]  That's their ideology.
[00:19:02.500 --> 00:19:03.241]  Let's shift gears.
[00:19:03.681 --> 00:19:05.222]  We told you this years ago, but here it is.
[00:19:05.282 --> 00:19:08.244]  Texas College hacks drones in front of DHS.
[00:19:08.744 --> 00:19:10.786]  We've got a new drone video just went up tonight.
[00:19:12.159 --> 00:19:13.800]  What did I title that video?
[00:19:14.681 --> 00:19:16.202]  The Drone Wars Began?
[00:19:16.222 --> 00:19:18.765]  Yeah, The Drone Wars Began.
[00:19:18.785 --> 00:19:24.870]  A group of researchers led by Professor Todd Humphrey from the University of Texas at Austin.
[00:19:26.752 --> 00:19:30.954]  We're able to break in and take over drones with just a thousand dollars.
[00:19:31.014 --> 00:19:34.937]  Well, these drones are meant to fight zombie fluoride heads, so that doesn't matter.
[00:19:35.537 --> 00:19:37.078]  It's our tax money used against us.
[00:19:37.718 --> 00:19:40.700]  Here is Natural News shifting gears out of the drones.
[00:19:41.200 --> 00:19:43.282]  Where are all the dead bodies from swine flu?
[00:19:43.882 --> 00:19:46.343]  It was supposed to kill millions worldwide four years ago.
[00:19:46.403 --> 00:19:46.863]  It didn't.
[00:19:46.883 --> 00:19:48.764]  It was proven to make people sick.
[00:19:49.184 --> 00:19:54.226]  Mike Adams goes over all the numbers of that giant hoax that they used against the people.
[00:19:54.526 --> 00:19:56.627]  Now, I've got the Daily Quote for you.
[00:19:57.287 --> 00:19:58.828]  And I know what you've been watching for.
[00:19:58.848 --> 00:20:01.489]  I know what you've been listening for.
[00:20:01.509 --> 00:20:06.131]  And that is the winners of the Reporters' Contest.
[00:20:08.772 --> 00:20:11.313]  And I got some good news for you, and I got some bad news for you.
[00:20:12.836 --> 00:20:14.136]  So we're going to be getting to that in a moment.
[00:20:15.116 --> 00:20:19.257]  But first, French writer, Luca de Clapiers.
[00:20:19.877 --> 00:20:21.197]  Luca de Clapiers!
[00:20:21.958 --> 00:20:22.718]  Did I say it right?
[00:20:23.438 --> 00:20:26.278]  The art of pleasing is the art of deception.
[00:20:27.659 --> 00:20:29.179]  Luca de Clapiers.
[00:20:29.919 --> 00:20:32.999]  What pleases me is, plain speaking, truth, reality.
[00:20:33.379 --> 00:20:35.040]  It's so refreshing about Ron Paul.
[00:20:36.220 --> 00:20:42.041]  His son is still a great patriot, but it's unrefreshing to see him begin to walk down that political road.
[00:20:43.413 --> 00:20:45.694]  So the art of pleasing is the art of deception.
[00:20:46.614 --> 00:20:57.639]  Okay, that said, with the quote, let us now shift gears to the winners, drumroll please, of the reporter contest.
[00:20:58.279 --> 00:21:01.600]  I don't feel like I'm doing justice here announcing the winners.
[00:21:01.741 --> 00:21:02.261]  I said, look,
[00:21:02.961 --> 00:21:04.282]  I'm not 100% ready.
[00:21:04.463 --> 00:21:06.625]  I know who I think is going to win, but I want to wait until tomorrow.
[00:21:06.645 --> 00:21:10.949]  They're like, Alex, it's been two months and two days since the contest closed.
[00:21:10.969 --> 00:21:12.530]  You said you would probably announce it in a month.
[00:21:12.851 --> 00:21:18.836]  We understand there were 600 plus people that actually got into the contest and followed the rules.
[00:21:19.357 --> 00:21:22.120]  It's down to the top 10 males, top 10 females.
[00:21:23.581 --> 00:21:26.304]  And so there's a compromise here tonight.
[00:21:28.596 --> 00:21:33.741]  I will give you the winner, the female winner right now, of the female side of the competition.
[00:21:34.402 --> 00:21:37.045]  Representing humanity, male and female, who are one.
[00:21:37.505 --> 00:21:40.748]  The globalists advertise it as we are different and sell us that.
[00:21:42.650 --> 00:21:44.792]  All the women that entered were winners.
[00:21:45.273 --> 00:21:46.554]  All the men that entered were winners.
[00:21:48.196 --> 00:21:49.217]  I have spent
[00:21:51.568 --> 00:21:52.329]  Days.
[00:21:52.849 --> 00:21:53.610]  Conservatively.
[00:21:53.650 --> 00:21:55.831]  I mean, we're talking five, six days probably in the last two months.
[00:21:56.231 --> 00:21:58.993]  Trying to watch these and everybody watching them and trying.
[00:21:59.394 --> 00:22:03.196]  I'm sure there are people who didn't make the top 20 or top 10 that deserve to be there.
[00:22:03.317 --> 00:22:03.717]  I'm sure.
[00:22:03.917 --> 00:22:05.198]  The point is, you took action.
[00:22:05.238 --> 00:22:06.859]  You showed how big this audience is.
[00:22:07.500 --> 00:22:11.943]  You put out reports that thousands have watched, sometimes hundreds of thousands have watched.
[00:22:12.383 --> 00:22:13.784]  You've done an incredible job.
[00:22:13.804 --> 00:22:14.685]  You've all been winners.
[00:22:15.708 --> 00:22:22.734]  You know, I never watched those game shows or those shows, you know, American Idol, America's Got Talent.
[00:22:23.355 --> 00:22:29.240]  But I finally, like 10 o'clock last night, saw the second hour of that show Howard Stern hosts.
[00:22:29.260 --> 00:22:31.582]  Because me and my wife, we put the kids to bed, we said, oh, let's turn TV on.
[00:22:31.622 --> 00:22:33.824]  It was Howard Stern and America's Got Talent.
[00:22:33.844 --> 00:22:36.787]  I felt terrible when they were having to vote this person, vote that person.
[00:22:37.027 --> 00:22:40.971]  It was funny, I was watching TV and I was thinking, my gosh, this is what this is like.
[00:22:42.970 --> 00:22:47.273]  And everybody, I mean, of the top ten women, any of you could do it.
[00:22:47.593 --> 00:22:52.456]  And all the other women, and all the other reporters, it was just insane how good you were.
