[00:00:15.165 --> 00:00:19.466]  InfoWars, tomorrow's news today.
[00:04:02.366 --> 00:04:15.409]  It doesn't mean I'm a perfect vessel, far from it, but I do have deep connection to God, and God tells me that if I take part in wiping out the brown people, the black people, that I will be cut off from God.
[00:04:15.409 --> 00:04:16.929]  We're supposed to lift each other up.
[00:04:17.998 --> 00:04:31.023]  Now that doesn't mean when a gang of racist foaming at the mouth black people come to rape, rob or kill you, which is just it's out of control right now, that you don't defend yourself and kill every person you need to protect your family if they're attacking you.
[00:04:32.301 --> 00:04:38.607]  That said, though, just because they're brainwashed, some of them, and are being part of that, doesn't mean we have to fall into the brainwashing either.
[00:04:38.607 --> 00:04:47.515]  And they tell you everything they're doing in the movie, The Kingsman, where they send out a program through the cell phones and cell phone towers to make everybody start killing each other.
[00:04:47.515 --> 00:04:49.457]  That's what Claude Schwab talks about, the angrier world.
[00:04:49.457 --> 00:04:51.439]  This is part of a plan.
[00:04:51.439 --> 00:04:56.263]  And so the black people that have succumbed to this have succumbed to it through mind control.
[00:04:56.263 --> 00:04:57.524]  Doesn't make it any less dangerous.
[00:04:57.524 --> 00:04:57.965]  We'll be right back.
[00:05:01.445 --> 00:05:11.429]  The good news is, the Real Red Pill Plus, after over two years being sold out because the key ingredients were unavailable with supply chain breakdowns, is finally back in stock in the last month.
[00:05:11.429 --> 00:05:15.151]  The bad news is, we need a limited run of it, and it's almost sold out.
[00:05:15.151 --> 00:05:17.512]  So, we're in late January when I'm cutting this.
[00:05:17.512 --> 00:05:25.115]  Only seven days left to get the Real Red Pill Plus with all the key ingredients, like Preglanone and more, at infomorestore.com for 50% off.
[00:05:26.395 --> 00:05:29.296]  Whether you're old or young, black or white, it doesn't matter.
[00:05:29.296 --> 00:05:32.096]  You need to experience Real Red Pill Plus.
[00:05:32.096 --> 00:05:33.416]  It's proprietary.
[00:05:33.416 --> 00:05:34.077]  It's amazing.
[00:05:34.077 --> 00:05:39.398]  I learned about it from a research scientist and a medical doctor who had a similar formula five years ago.
[00:05:39.398 --> 00:05:42.538]  We simply made it stronger and we have great reviews from listeners.
[00:05:42.538 --> 00:05:44.919]  Get the Real Red Pill Plus for a limited time.
[00:05:44.919 --> 00:05:48.459]  It's about to end at InfoWareStore.com for 50% off.
[00:05:48.459 --> 00:05:50.580]  You need to try the Real Red Pill Plus right now.
[00:05:50.580 --> 00:05:52.060]  Plus it funds the InfoWare.
[00:05:52.060 --> 00:05:54.001]  The only way we fail is if you don't take action.
[00:05:54.001 --> 00:05:55.681]  Real Red Pill Plus, now available.
[00:05:56.441 --> 00:06:02.866]  50% off at InfowarsStore.com for only a few more days.
[00:06:02.866 --> 00:06:06.549]  If you are receiving this transmission, you are the resistance.
[00:06:23.001 --> 00:06:33.849]  Live from the Infowars.com studios, it's Alex Jones.
[00:06:33.849 --> 00:06:37.232]  It's Sunday, February 5th, 2023.
[00:06:37.232 --> 00:06:39.113]  I'm your host Alex Jones.
[00:06:39.113 --> 00:06:41.375]  I'll be here the next two plus hours.
[00:06:41.375 --> 00:06:43.777]  We have some very special information.
[00:06:43.777 --> 00:06:45.758]  We're going to be airing in the third and fourth hour.
[00:06:45.758 --> 00:06:47.660]  I'll announce that when it comes time for it.
[00:06:48.667 --> 00:06:57.812]  Let me do this, and I always attempt this at the start of the show, or almost always, unless there's some huge breaking thing right when we start the broadcast.
[00:06:57.812 --> 00:07:03.595]  I try to mention the different stacks so that I'm not as guilty when I don't get to them all.
[00:07:03.595 --> 00:07:16.643]  But more and more, I've realized that if I'm going to change anything about this show that can improve it, make it more edifying, more informative, to really empower our species,
[00:07:17.771 --> 00:07:28.397]  And all life on this planet and beyond that I need to cover every damn minute.
[00:07:28.397 --> 00:07:38.022]  Now that's hard to do when we've got 14 minutes ads an hour that's a standard talk radio clock and that's why I've started doing more and more
[00:07:39.654 --> 00:07:48.499]  Freeform podcast style, like I did two plus hours yesterday that was, I think it had two minutes of ads in two hours, two plus hours.
[00:07:48.499 --> 00:07:52.222]  So that's what we're doing because the information comes first.
[00:07:52.222 --> 00:07:54.823]  We're still on a lot of talk radio stations, actually more than ever.
[00:07:54.823 --> 00:07:58.866]  That's why they couldn't de-platform us when they kicked us off most of the internet four years ago.
[00:07:58.866 --> 00:08:06.911]  So I'll continue the Info Wars four hour show every day and we'll keep the other shows as well.
[00:08:06.911 --> 00:08:08.952]  And they're vital, but you've got my commitment
[00:08:09.895 --> 00:08:17.601]  To do at least three commercial light or commercial free podcasts a week because I've got to get to all this.
[00:08:17.601 --> 00:08:19.382]  Now there's also a paradox.
[00:08:19.382 --> 00:08:31.371]  I've got in front of me probably 150 articles and more than 20 video clips.
[00:08:31.371 --> 00:08:33.212]  And they're all incredibly important.
[00:08:33.212 --> 00:08:36.394]  We could talk about one of these clips for the full show.
[00:08:36.394 --> 00:08:38.356]  But we don't have that luxury so I'm going to
[00:08:39.727 --> 00:09:00.929]  Judiciously as I can tell you what's coming up and then I'm going to dedicate myself tonight to not getting emotional and not pontificating which I know is entertaining at some point and it's totally natural it's what I do but I'm gonna try to not comment too much on these just just just read the news for you so you can see what's going on.
[00:09:04.454 --> 00:09:13.623]  But we have the announcement globally of the next phase of the censorship and criminal punishment of people that don't agree with the New World Order.
[00:09:13.623 --> 00:09:17.987]  I have a big horrifying stack on that.
[00:09:17.987 --> 00:09:22.732]  Just anything bad you can imagine, they're doing it, they're rolling it out.
[00:09:22.732 --> 00:09:26.335]  Every time you think it couldn't be possible, it happens.
[00:09:26.335 --> 00:09:28.998]  And I told you this years ago, so I've tracked where they're going.
[00:09:30.182 --> 00:09:41.008]  Where, oh, a man can identify as a woman and vice versa, and then they can identify as a dog, a cat, and they put litter boxes out in the elementary school for the kids to potty litter boxes.
[00:09:41.008 --> 00:09:48.152]  Well, now they're allowing pedophiles and rapists to identify as children, and they're now saying they should house them with children.
[00:09:48.152 --> 00:09:49.752]  And you're like, well, that's completely insane.
[00:09:49.752 --> 00:09:56.216]  Well, so is putting a 260-pound convicted rapist in prison with women.
[00:09:59.053 --> 00:10:02.556]  But it's what they do, it's the murder of logic, and it's all part of the PSYOP.
[00:10:02.556 --> 00:10:05.158]  So we have that stack.
[00:10:05.158 --> 00:10:14.306]  We have an incredible World War III stack, and announcements by Putin.
[00:10:14.306 --> 00:10:19.211]  We have the Democratic Party running around, stealing money, publicly, and committing crimes.
[00:10:19.211 --> 00:10:21.893]  And they've got a get-out-of-jail-free card.
[00:10:21.893 --> 00:10:25.997]  Hell, they've got never-go-to-jail card.
[00:10:28.325 --> 00:10:47.452]  And I'm going to go over that and I'm going to tie it into the Chinese spy balloon and I'm going to tie it in to the good news that people are waking up to that and why that is such a healthy good thing.
[00:10:47.452 --> 00:10:49.313]  And then I've got a big stack of news here.
[00:10:49.313 --> 00:10:52.274]  I mean if I wanted to have just high ratings and
[00:10:54.830 --> 00:10:56.211]  I'd be covering this stuff all day.
[00:10:56.211 --> 00:10:57.151]  And it's important to cover.
[00:10:57.151 --> 00:11:00.593]  But if it bleeds, it leads, they always said.
[00:11:00.593 --> 00:11:04.576]  I tend to not cover this much.
[00:11:04.576 --> 00:11:08.038]  Because you already know this is going on.
[00:11:08.038 --> 00:11:10.119]  You're experiencing the crime wave.
[00:11:10.119 --> 00:11:14.322]  But this is spectacular.
[00:11:14.322 --> 00:11:16.743]  Spectacularly bad.
[00:11:16.743 --> 00:11:18.304]  The stuff we've got on the crime front.
[00:11:20.649 --> 00:11:21.870]  More than a dozen U.S.
[00:11:21.870 --> 00:11:32.214]  cities are per capita more dangerous to be in than to have been in Baghdad during the second U.S.
[00:11:32.214 --> 00:11:33.574]  invasion.
[00:11:33.574 --> 00:11:35.295]  They've got big studies out.
[00:11:35.295 --> 00:11:40.037]  Study reveals Chicago riskier for young men than what U.S.
[00:11:40.037 --> 00:11:42.678]  troops faced in Iraq and Afghanistan.
[00:11:46.002 --> 00:11:47.703]  It's only getting worse.
[00:11:47.703 --> 00:11:49.703]  Now, why is the system doing that?
[00:11:49.703 --> 00:11:51.924]  Well, because they're trying to collapse the country.
[00:11:51.924 --> 00:12:00.948]  And then you have to ask, why has the public been voting for the same Democrats that set this up?
[00:12:00.948 --> 00:12:04.749]  The answer is election fraud.
[00:12:04.749 --> 00:12:06.810]  So then you have to ask the question, where is this all going?
[00:12:06.810 --> 00:12:10.431]  So, that's a stack we've got.
[00:12:10.431 --> 00:12:11.572]  Obviously, we've got the
[00:12:13.231 --> 00:12:18.574]  Inside scoop on what's really going on with this Chinese weapons platform drill.
[00:12:18.574 --> 00:12:23.077]  I don't know if it was loaded with weapons, but it's certainly a weapon platform.
[00:12:23.077 --> 00:12:35.684]  It's about 10 times bigger than the biggest global weather balloons and is the size of several football fields if you cut it up in pieces and lay it out in squares.
[00:12:35.684 --> 00:12:41.828]  Just the communications and surveillance package on it was as long as three school buses.
[00:12:47.359 --> 00:13:02.790]  And China has bragged that they are at war with the United States in the last six, seven years, and that one of their main weapons is high-altitude balloons to deliver EMP weapons.
[00:13:02.790 --> 00:13:09.814]  And again, that's because EMPs bounce off of the magnetic field of the Earth.
[00:13:09.814 --> 00:13:11.716]  They're detonated in space.
[00:13:11.716 --> 00:13:16.159]  They don't have to make it to the magnetic field
[00:13:17.580 --> 00:13:20.861]  If they're detonated at a high altitude.
[00:13:20.861 --> 00:13:22.102]  And that is their weapon of choice.
[00:13:22.102 --> 00:13:27.603]  And I've got a whole stack from their news translated to English bragging about it.
[00:13:27.603 --> 00:13:29.324]  And very little of our media is even pointing that out.
[00:13:29.324 --> 00:13:32.925]  They're calling it a surveillance platform.
[00:13:32.925 --> 00:13:36.866]  Well, I guess you could call a scope on a rifle a surveillance device, yes.
[00:13:36.866 --> 00:13:44.769]  But what it is, is a test run for a delivery system to knock out above ground power.
[00:13:46.940 --> 00:14:00.890]  And if you think an ice storm or a blizzard knocks your power out for a couple weeks a month, you ain't seen nothing till you've seen a nuclear-powered EMP go off.
[00:14:00.890 --> 00:14:12.418]  One, it's estimated, detonated in the center of the country at 60,000, 70,000 feet, would knock out massive electronics all over the country.
[00:14:12.418 --> 00:14:15.300]  Dozens of them would basically put us into the Stone Age.
[00:14:16.886 --> 00:14:18.926]  Oh, and who wants this in the Stone Age?
[00:14:18.926 --> 00:14:26.708]  Cutting off the pipelines, cutting off the fuel, cutting off the oil drilling, banning all the appliances that actually work.
[00:14:26.708 --> 00:14:28.228]  The globalists!
[00:14:28.228 --> 00:14:38.330]  Cutting off the police, cutting off the energy, dissolving the border, releasing deadly viruses, rolling out poison shots against the Western world.
[00:14:38.330 --> 00:14:41.151]  The globalists are getting full control of the Western world,
[00:14:43.783 --> 00:14:45.864]  Before they wipe out the rest of the planet.
[00:14:45.864 --> 00:14:50.306]  They're just locking down the house before they release the race-specific bioweapons.
[00:14:50.306 --> 00:14:52.047]  And I've seen a lot of articles like this one.
[00:14:52.047 --> 00:14:56.389]  We're going to be talking about this stat as well today.
[00:14:56.389 --> 00:15:02.112]  The elites of Deimos don't run the world, they barely understand it anymore.
[00:15:02.112 --> 00:15:06.054]  That statement is absolutely false.
[00:15:06.054 --> 00:15:12.457]  And so now they can't deny there's a group that wants world government, that represents the most powerful corporations and government leaders on earth, but they're idiots.
[00:15:13.464 --> 00:15:14.265]  And they're jokes.
[00:15:14.265 --> 00:15:23.891]  Now, they are jokes because they think they're God and they don't understand long-term history and they will lose, but they are the spokespersons.
[00:15:23.891 --> 00:15:28.354]  Klaus Schwab is the mouth of the New World Order.
[00:15:28.354 --> 00:15:31.876]  He's the puppet.
[00:15:31.876 --> 00:15:36.639]  But he represents what they want and what they're doing.
[00:15:36.639 --> 00:15:41.383]  And it's the complete and total sabotage of the United States and Western Europe and Australia, New Zealand, Canada.
[00:15:41.383 --> 00:15:42.824]  I mean, what do you think?
[00:15:43.775 --> 00:15:55.004]  BlackRock investing the majority of your pension funds in quote green energy that they know is a boondoggle and designed to fail will do to your portfolio.
[00:15:55.004 --> 00:15:56.205]  That article's on that.
[00:15:56.205 --> 00:15:59.228]  By the way, BlackRock doesn't invest in that in China or India.
[00:16:00.404 --> 00:16:10.392]  The good news is the Real Red Pill Plus, after over two years being sold out because the key ingredients were unavailable with supply chain breakdowns, is finally back in stock in the last month.
[00:16:10.392 --> 00:16:14.114]  The bad news is we need a limited run of it and it's almost sold out.
[00:16:14.114 --> 00:16:16.476]  So, we're in late January when I'm cutting this.
[00:16:16.476 --> 00:16:25.363]  Only seven days left to get the Real Red Pill Plus with all the key ingredients like preglanone and more at InfoWarsTore.com for 50% off.
[00:16:25.363 --> 00:16:29.206]  Whether you're old or young, black or white, it doesn't matter, you need to experience
[00:16:29.566 --> 00:16:31.027]  Real Red Pill Plus.
[00:16:31.027 --> 00:16:32.367]  It's proprietary.
[00:16:32.367 --> 00:16:33.028]  It's amazing.
[00:16:33.028 --> 00:16:38.350]  I learned about it from a research scientist and a medical doctor who had a similar formula five years ago.
[00:16:38.350 --> 00:16:41.471]  We simply made it stronger, and we have great reviews from listeners.
[00:16:41.471 --> 00:16:43.852]  Get the Real Red Pill Plus for a limited time.
[00:16:43.852 --> 00:16:47.413]  It's about to end at InfoWarStore.com for 50% off.
[00:16:47.413 --> 00:16:49.534]  You need to try the Real Red Pill Plus right now.
[00:16:49.534 --> 00:16:51.035]  Plus, it funds the Info War.
[00:16:51.035 --> 00:16:52.936]  The only way we fail is if we don't take action.
[00:16:52.936 --> 00:16:58.258]  Real Red Pill Plus, now available at 50% off at InfoWarStore.com for only a few more days.
[00:17:00.296 --> 00:17:02.117]  Infowars is winning.
[00:17:02.117 --> 00:17:04.157]  Infowars is reaching more people than ever.
[00:17:04.157 --> 00:17:06.938]  We were supposed to be off the air months and months and months ago.
[00:17:06.938 --> 00:17:09.699]  Mainstream media told you, but it's not true.
[00:17:09.699 --> 00:17:11.800]  They told you we were going to be shut down.
[00:17:11.800 --> 00:17:13.860]  They told you we owed a billion and a half dollars.
[00:17:13.860 --> 00:17:14.821]  None of that's true.
[00:17:14.821 --> 00:17:15.721]  It's all being appealed.
[00:17:16.201 --> 00:17:18.302]  They want you to think InfoWars is dead.
[00:17:18.302 --> 00:17:25.166]  But if you simply stand up and support InfoWars, we've got years and years of appeals and we will not be taken off the air.
[00:17:25.166 --> 00:17:28.608]  But if they can convince you that we've been shut down, they're going to win.
[00:17:28.608 --> 00:17:31.330]  Don't let the globalists psyop you and your family.
[00:17:31.330 --> 00:17:41.216]  Go to InfoWarsTore.com and get incredible products, supplements, books, films, t-shirts, you name it, that fund the InfoWars and empower your life and let the globalists know their psyop has not worked.
[00:17:41.676 --> 00:17:43.036]  Thanks for keeping us on the air.
[00:17:43.036 --> 00:17:51.539]  Take action at InfoWarsTore.com today, because the only people who can take us off the air is you, the viewers and listeners.
[00:17:51.539 --> 00:17:54.901]  The majority of you have not been styled, but some of you have.
[00:17:54.901 --> 00:17:56.681]  Do not let the gloveless brainwash you.
[00:17:56.681 --> 00:17:58.602]  Go to InfoWarsTore.com to keep us on the air.
[00:18:00.276 --> 00:18:06.519]  In early 2022, InfoWars launched a very important fundraiser that kept us on air.
[00:18:06.519 --> 00:18:14.903]  Your support of that fundraiser is the reason we are still here today fighting the globalists and having incredibly successful results.
[00:18:14.903 --> 00:18:17.144]  So I thank you for your passionate support.
[00:18:17.144 --> 00:18:20.626]  Now that was a three coin series, the founding member coin.
[00:18:20.626 --> 00:18:26.049]  The final coin that we're putting out for a long time is the Teddy Roosevelt
[00:18:26.556 --> 00:18:31.437]  Man in the Arena coin exclusively available at 1776coin.com.
[00:18:31.437 --> 00:18:37.199]  There are only a few thousand of the coins left.
[00:18:37.199 --> 00:18:40.800]  And yes, there's a markup on the coins because that's why it's a fundraiser.
[00:18:40.800 --> 00:18:46.002]  The coin is a collector's item memento of your support during the Second American Revolution.
[00:18:46.562 --> 00:18:52.250]  So if you want to get one of these coins, they're going fast and you can get $30 off on the coin with promo code 1776 at 1776coin.com.
[00:18:52.250 --> 00:18:53.351]  Thanks for keeping us on the air.
[00:19:00.103 --> 00:19:05.847]  If you go to OnlineHealthNow.com, connect with trusted and unbiased doctors at the Wellness Company.
[00:19:05.847 --> 00:19:09.710]  And I tell you, I'm honored to be the Chief Scientific Officer of the company.
[00:19:09.710 --> 00:19:14.254]  I contribute like so many else do there, so many wonderful doctors.
[00:19:14.254 --> 00:19:21.720]  Far and away the most popular product is Dr. Vandewater's Detoxification Supplement that features natokinase.
[00:19:21.720 --> 00:19:24.061]  It's a natural proteolytic enzyme.
[00:19:24.061 --> 00:19:25.823]  This one is the only
[00:19:26.343 --> 00:19:29.745]  Enzyme that we're aware of right now that dissolves the spike protein.
[00:19:29.745 --> 00:19:30.525]  This is very important.
[00:19:30.525 --> 00:19:35.568]  The spike protein is loaded in the body with the COVID-19 infection and definitely with the vaccines.
[00:19:35.568 --> 00:19:37.069]  People are low with the spike protein.
[00:19:37.069 --> 00:19:38.029]  They don't feel well.
[00:19:38.029 --> 00:19:39.730]  This is a potential solution.
[00:19:39.730 --> 00:19:42.792]  Hydroxychloroquine comes from a natural substance.
[00:19:42.792 --> 00:19:45.713]  So does ivermectin and now natokinase.
[00:19:45.713 --> 00:19:47.074]  Isn't it interesting?
[00:19:47.074 --> 00:19:52.937]  Natural substances in a sense combating this man-made disaster SARS-CoV-2 and the vaccines.
[00:19:53.197 --> 00:19:54.439]  OnlineHealthNow.com.
[00:19:54.439 --> 00:19:57.683]  Thank you for your support and thank you for getting into that because it's important.
[00:19:57.683 --> 00:20:01.949]  You didn't come here to do that, but I made you do it.
[00:20:01.949 --> 00:20:06.555]  Leading a frontal assault on the lies of the New World Order.
[00:20:06.555 --> 00:20:07.857]  It's Alex Jones.
[00:20:39.691 --> 00:20:48.076]  I've always found blimps, balloons, garageables to be fascinating.
[00:20:48.076 --> 00:20:52.880]  Since I was a little kid, my dad, at least once a year, would take me up in a hot air balloon in Dallas.
[00:20:52.880 --> 00:20:53.360]  I loved it.
[00:20:53.360 --> 00:20:55.161]  So I've made somewhat of a study of it.
[00:20:55.161 --> 00:21:02.726]  You know, you've got people from several miles up in space, space jumping, all for an advertisement for Red Bull.
[00:21:04.226 --> 00:21:05.787]  Humans like to explore.
[00:21:05.787 --> 00:21:08.768]  We like to do amazing things.
[00:21:08.768 --> 00:21:20.193]  So at the start of the next hour, I'll tell you my view on what's really going on with the Chinese weapons platform.
[00:21:20.193 --> 00:21:22.094]  And we'll be breaking all that down.
[00:21:22.094 --> 00:21:29.377]  But let's set the table first here with what I mentioned last segment.
[00:21:29.377 --> 00:21:31.318]  It's an article in the Washington Times.
[00:21:31.318 --> 00:21:32.399]  It's up on Infowars.com.
[00:21:34.887 --> 00:21:35.387]  Alert!
[00:21:35.387 --> 00:21:43.233]  NSA courting thousands of woke, laid-off, big tech workers for intelligence operations.
[00:21:43.233 --> 00:22:01.745]  So the tens of thousands of censors that have been there spying on your private messages, and reading your emails, and blocking you on Twitter, Facebook, Instagram, Google, and everywhere else, they are now being scooped up and hired by the National Security Agency.
[00:22:04.346 --> 00:22:14.093]  Who is already heavily involved with the CIA and Justice Department, censoring the open borders, the Afghan withdrawal, the lockdowns, the attempted forced shots.
[00:22:14.093 --> 00:22:18.817]  This is a government operation.
[00:22:18.817 --> 00:22:19.937]  And that's why this is important.
[00:22:19.937 --> 00:22:30.705]  This isn't some thing of blue and green and purple and pink haired liberals running around with dirty sandals on.
[00:22:30.705 --> 00:22:31.586]  This isn't hippies.
[00:22:33.752 --> 00:22:49.784]  Those are just the Stockholm Syndrome minions who believe they're holy ones and are carrying out this jihad against the family and against men and women and children for the greater good.
[00:22:49.784 --> 00:23:01.733]  There's a big article on that and you've got the announcements by the EU and the UN that we're already controlling censorship and now we're going to censor even more and we're working with intelligence agencies in the West to bring this system in.
[00:23:03.823 --> 00:23:18.859]  That then leads to this article, UK's Nudge Unit recommends various online psychological manipulations when people shop and travel to push a net zero society, which will kill at least 4 million people from starvation in the next decade.
[00:23:18.859 --> 00:23:21.022]  That's another big article on InfoWars.com.
[00:23:22.145 --> 00:23:23.066]  Here's another one.
[00:23:23.066 --> 00:23:32.374]  Chilling World Economic Forum showcases technology that would allow the government to punish your thoughts and big business to spy on your brains.
[00:23:32.374 --> 00:23:34.636]  And there's a video where they brag about it.
[00:23:34.636 --> 00:23:42.743]  So the things they're saying are the most horrible, draconian, sci-fi, dystopian garbage.
[00:23:42.743 --> 00:23:43.383]  It's all real.
[00:23:46.496 --> 00:23:52.284]  The so-called right-wing gatekeepers tell you, oh, they're not really that powerful.
[00:23:52.284 --> 00:23:55.749]  Oh, it's not really happening.
[00:23:55.749 --> 00:24:00.456]  And they pacify you when they're building a digital prison that will then carry out the kill grid.
[00:24:01.715 --> 00:24:02.275]  Here's another one.
[00:24:02.275 --> 00:24:09.920]  Toxic masculinity fear media portrayal as fools contributing to men leaving the workforce.
[00:24:09.920 --> 00:24:23.328]  Fox News on how the media targets the family and men and men being masculine and men working and they attack that image and say it's bad so men don't feel like they're part of society anymore, they don't have any leadership, so they give up and they're unhappy.
[00:24:23.948 --> 00:24:26.689]  And then the women that have the jobs are even more unhappy.
[00:24:26.689 --> 00:24:34.493]  They're attacking, not just our reproductive systems, but our very systems of how we are designed to operate.
[00:24:34.493 --> 00:24:36.634]  Men feel good when they work hard.
[00:24:36.634 --> 00:24:38.435]  Men feel good when they're honorable.
[00:24:38.435 --> 00:24:40.456]  Men feel good when they help other people.
[00:24:40.456 --> 00:24:44.758]  Men feel good when they expend their lives for their wives and children.
[00:24:44.758 --> 00:24:46.999]  And women feel good when they see that.
[00:24:46.999 --> 00:24:47.860]  Everybody knows that.
[00:24:49.113 --> 00:24:51.435]  So why do they take that away from us?
[00:24:51.435 --> 00:24:54.498]  Because they want us atomized and easily controllable.
[00:24:54.498 --> 00:24:55.479]  Look at some of these other headlines.
[00:24:55.479 --> 00:24:57.020]  Leningradian.
[00:24:57.020 --> 00:25:02.645]  Thousand-year-old remains in Finland may be non-binary Iron Age leader.
[00:25:02.645 --> 00:25:06.729]  Yes, non-binary.
[00:25:06.729 --> 00:25:15.917]  And then they take the fact that many young girls before they hit puberty have strong leadership genetics and what you would call male inclinations.
[00:25:17.130 --> 00:25:19.412]  And then as soon as they hit puberty, they become very feminine.
[00:25:19.412 --> 00:25:29.699]  They're trying to lock them into the male stereotype before they transition into being a full female.
[00:25:29.699 --> 00:25:30.680]  Because they're a child.
[00:25:30.680 --> 00:25:33.122]  They're not supposed to be sexually active.
[00:25:33.122 --> 00:25:35.083]  They're in a different template at that point.
[00:25:35.083 --> 00:25:44.170]  But the hormones activate the synapses and the race memory and the instincts and the olfactory nerve and all of it.
[00:25:45.071 --> 00:25:46.914]  And you grow into a man.
[00:25:46.914 --> 00:25:48.876]  You grow into a woman.
[00:25:48.876 --> 00:25:57.428]  Instead they arrest development, confuse the children, and tell them now there's something else that's been sterilized, making sterilization fashionable.
[00:25:59.978 --> 00:26:06.941]  I saw this meme in 1960, 1985, the last real great generation before all you wet wipes were born.
[00:26:06.941 --> 00:26:13.804]  Well, we shouldn't make fun of the new generations being so domesticated and so dumbed down and compare earlier ones to being superior.
[00:26:13.804 --> 00:26:19.166]  No, we let the young people down.
[00:26:19.166 --> 00:26:25.428]  But yeah, that looks like my dad giving me a beer.
[00:26:25.428 --> 00:26:27.689]  I wanted to show this video.
[00:26:27.689 --> 00:26:28.990]  This is giraffe spar.
[00:26:30.134 --> 00:26:34.239]  They show a huge level of mutual respect and fair play.
[00:26:34.239 --> 00:26:39.286]  Like boxers grouped by weight, they duel with similar-sized opponents.
[00:26:39.286 --> 00:26:46.095]  The direction of swing preferences are also taken into account, so neither has an unfair advantage.
[00:26:46.095 --> 00:26:46.816]  Go ahead and roll with audio.
[00:26:59.016 --> 00:27:00.617]  Now again, people say, get rid of sports.
[00:27:00.617 --> 00:27:02.398]  They say, get rid of competition.
[00:27:02.398 --> 00:27:03.158]  It can hurt people.
[00:27:03.158 --> 00:27:05.379]  No, that's what we're designed to do.
[00:27:05.379 --> 00:27:07.580]  And you take that away from us, you take away who we are.
[00:27:07.580 --> 00:27:11.622]  That's how we increase the genetic strength, is these trials.
[00:27:11.622 --> 00:27:13.944]  And it's in all creatures on this planet.
[00:27:13.944 --> 00:27:17.505]  Those that don't do it, die.
[00:27:17.505 --> 00:27:22.428]  Now, here is a very important clip before I get into the communist Chinese spy news.
[00:27:24.949 --> 00:27:27.810]  And how this all ties together when we come back.
[00:27:27.810 --> 00:27:39.034]  And it's Victor Davis Hanson, historian, best-selling author, and of course, works at some of the most powerful think tanks in America.
[00:27:39.034 --> 00:27:45.457]  And he's explaining something that's hidden in plain view, like an elephant in the living room.
[00:27:45.457 --> 00:27:49.118]  The establishment is behind the woke revolution.
[00:27:49.118 --> 00:27:53.300]  Now I know our listeners are like, and the sky is blue, and bananas are yellow,
