[00:00:00.000 --> 00:00:16.359]  [Music]
[00:05:22.680 --> 00:05:29.866]  I want to be 100% clear with everybody on this live Sunday, March 26th, 2023 broadcast.
[00:05:31.638 --> 00:05:37.580]  Whether Trump is for real or not, the deep state hates his guts and is scared of him, because they see him as a power rival.
[00:05:39.341 --> 00:05:59.908]  And whether he's 100% real or not, when he gets up and says, we have a world corporate government destroying our borders, our families, our culture that's criminal, and the corporate media is your enemy, and they're trying to devalue the dollar and destabilize our country, and it's us or them, and we either take them out or they take us out politically.
[00:06:01.940 --> 00:06:03.161]  That's all completely true.
[00:06:03.802 --> 00:06:08.646]  And saying that energizes the awakening to levels never before seen.
[00:06:08.666 --> 00:06:15.432]  Because like I told you in the last six months, it used to, it was not popular to talk about world government, the new world order, even though it was all true.
[00:06:16.013 --> 00:06:21.938]  Now everybody from Russell Brand to Elon Musk to Joe Rogan's on board, to Tucker Carlson.
[00:06:22.558 --> 00:06:23.679]  Tucker's been doing it for a long time.
[00:06:24.554 --> 00:06:26.235]  He's certainly not a Johnny come lately.
[00:06:26.976 --> 00:06:29.918]  But everybody else is starting to be a Johnny come lately, which is fine.
[00:06:29.998 --> 00:06:32.800]  We're really winning right now.
[00:06:33.901 --> 00:06:37.904]  On so many fronts when it comes to hearts and minds, so that's a big deal.
[00:06:38.364 --> 00:06:41.146]  Trump was on fire yesterday in Waco.
[00:06:41.906 --> 00:06:42.987]  And so was Matt Gage.
[00:06:43.027 --> 00:06:44.308]  So was Margie Taylor Greene.
[00:06:45.129 --> 00:06:45.709]  I didn't go.
[00:06:45.729 --> 00:06:48.991]  We had some crew there covering it, but I gotta tell you, it was amazing.
[00:06:50.132 --> 00:06:52.114]  More hardcore stuff set at that rally.
[00:06:53.285 --> 00:06:56.807]  That have been said in the last six, seven years of Trump combined.
[00:06:57.887 --> 00:07:01.389]  So Trump is definitely born again hard as they call it.
[00:07:02.049 --> 00:07:02.129]  And.
[00:07:04.833 --> 00:07:06.874]  I think they'll probably try to assassinate him or something.
[00:07:06.894 --> 00:07:07.855]  This is just insane.
[00:07:08.275 --> 00:07:11.457]  I'm mad at him about the poison shots and don't trust him.
[00:07:12.678 --> 00:07:17.000]  But even Jared and his daughter say they're not involved with Trump and out of business themselves.
[00:07:17.040 --> 00:07:17.481]  That's good.
[00:07:17.501 --> 00:07:23.164]  It looks like he's got all the Hollywood wannabe scum away from him and is doing a lot better.
[00:07:23.264 --> 00:07:26.906]  Now, I certainly am not delusional, but again, I'm going to say it one more time.
[00:07:27.387 --> 00:07:29.068]  You don't say things like this.
[00:07:31.567 --> 00:07:36.110]  You don't speak truths like this and it not have a huge effect against the enemy.
[00:07:36.770 --> 00:07:40.272]  Somebody that is working for the New World Order does not say stuff like this.
[00:07:41.293 --> 00:07:46.716]  I think all of his kind of reckless statements about death and destruction, we're going to overthrow you and all this.
[00:07:48.376 --> 00:07:52.638]  It's not a good thing could have been better thought out, but it's a good thing when it comes to showing that.
[00:07:53.379 --> 00:08:00.842]  It's not a good thing in action, but it's in a way a good thing showing he is completely out of control, meaning they do not control him at all.
[00:08:01.182 --> 00:08:04.404]  I think it's very easy to gauge that and to see that, and that's why they hate him.
[00:08:04.784 --> 00:08:08.006]  Not that he wasn't aligned with them on some issues, but in the main.
[00:08:09.627 --> 00:08:10.167]  In general.
[00:08:12.827 --> 00:08:14.608]  This is an amazing time to be alive right now.
[00:08:15.308 --> 00:08:16.208]  It's not just Trump.
[00:08:16.648 --> 00:08:22.190]  Populism, nationalism, anti-globalism, pro-free market, pro-God, pro-family.
[00:08:23.210 --> 00:08:26.932]  Information is paramount now all over the world.
[00:08:27.012 --> 00:08:36.495]  People really get, there's a choice between nationalism and populism and freedom and the tyranny of the Great Reset and the New World Order and the UN and all the rest of it.
[00:08:37.961 --> 00:08:38.862]  Simply incredible.
[00:08:39.182 --> 00:08:40.363]  I got a bunch of these clips.
[00:08:40.483 --> 00:08:42.844]  I already played these once when the first little segment.
[00:08:42.864 --> 00:08:43.505]  I'm gonna air them again.
[00:08:43.525 --> 00:08:49.489]  I'm just gonna air them again because they're powerful and I'll air the MTG clip and then the other Trump clip I didn't get to.
[00:08:50.469 --> 00:08:52.611]  But let's air the MTG clip first.
[00:08:53.331 --> 00:08:54.252]  Then let's play Trump.
[00:08:54.272 --> 00:08:56.994]  Either the Deep State destroys America or we destroy the Deep State, which is true.
[00:08:57.734 --> 00:08:59.055]  Trump with the final battle.
[00:08:59.575 --> 00:09:01.236]  And then Trump for the public schools.
[00:09:01.436 --> 00:09:06.220]  And we'll come back from break and hit all the rest of the news and open the phones up and take your calls and so much more tonight.
[00:09:06.260 --> 00:09:06.600]  Stay with us.
[00:09:07.608 --> 00:09:11.510]  Biden and the Democrats have created one dumpster fire after another.
[00:09:12.030 --> 00:09:16.553]  But the most terrifying is the two-tiered injustice system.
[00:09:18.634 --> 00:09:23.356]  Just yesterday, I led an Oversight Committee delegation into the D.C.
[00:09:23.436 --> 00:09:23.876]  jail.
[00:09:25.077 --> 00:09:36.143]  And again, I witnessed the devastating effects on the pretrial January 6th detainees, who were the true political prisoners and are at the mercy of the Biden regime.
[00:09:37.316 --> 00:09:43.139]  Meanwhile, Antifa and BLM domestic terrorists are still out free roaming the streets.
[00:09:44.700 --> 00:09:52.125]  Biden and Merrick Garland are even trying to throw a man in jail for making memes during the 2016 election.
[00:09:53.225 --> 00:09:57.668]  The case of Douglas Mackey should scare every single American.
[00:09:58.628 --> 00:10:02.711]  Without free speech, we can never win the information war.
[00:10:04.278 --> 00:10:19.103]  But the most terrifying thing of all is how the Democrats have weaponized the government against President Trump, all for the crime of beating Hillary Clinton and winning the 2016 presidential election.
[00:10:20.143 --> 00:10:22.184]  We don't consider that a crime, do we?
[00:10:23.604 --> 00:10:24.945]  No, we elected him.
[00:10:25.584 --> 00:10:29.584]   We elected him in 2016 and we also elected him in 2020, didn't we?
[00:10:29.584 --> 00:10:40.144]   But now the radical New York District Attorney Alvin Bragg has initiated yet
[00:10:40.144 --> 00:10:45.423]  another phony witch hunt against President Trump.
[00:10:45.650 --> 00:10:46.210]  That's right.
[00:10:46.471 --> 00:10:46.891]  Boo.
[00:10:48.171 --> 00:10:56.895]  This attack is an egregious weaponization of our justice system designed to influence the 2024 presidential race.
[00:10:57.675 --> 00:11:24.676]   Since before President Trump was sworn in, radical left Democrats, or should we say communist Democrats, Have attacked him with Russia, Russia, Russia, the Mueller hoax, Ukraine, Ukraine, Ukraine, impeachment hoax number one, impeachment hoax number two, the illegal and unconstitutional Mar-a-Lago raid, and now this from the Manhattan DA?
[00:11:25.455 --> 00:11:32.174]   This is nothing but a witch hunt against President Trump and he is completely innocent.
[00:11:32.174 --> 00:11:37.755]  [Cheering]
[00:11:37.755 --> 00:11:44.314]   This is election interference and we refuse to look at it any other way.
[00:11:44.314 --> 00:11:46.314]  [Applause]
[00:11:45.612 --> 00:12:03.825]  Radical left communist democrats in the New York District Attorney's Office are politicizing our justice system to influence the 2024 presidential race, but they're really hijacking our freedoms and destroying what it means to be an American.
[00:12:04.705 --> 00:12:06.386]  This is unprecedented.
[00:12:06.867 --> 00:12:12.771]  Never before has a former president been charged, a former innocent president.
[00:12:14.713 --> 00:12:22.676]  America's enemies are desperate to stop President Trump because he is the only one who can stop them.
[00:12:22.696 --> 00:12:28.978]  He is the only one who can defeat the radical Communist Democrats.
[00:12:32.955 --> 00:12:46.260]  You know, I want you to know, as hard as we work in the House of Representatives, where it's the only place we have Republican control, we cannot accomplish the America First agenda without President Trump in the White House.
[00:12:47.320 --> 00:12:50.221]  We have to take back the Department of Justice.
[00:12:52.522 --> 00:12:57.744]  You have to understand, they're not just coming after President Trump.
[00:12:58.244 --> 00:13:00.105]  They're coming after you.
[00:13:01.630 --> 00:13:05.311]  And President Trump is just the only one standing in their way.
[00:13:08.292 --> 00:13:14.693]  Either the deep state destroys America, or we destroy the deep state.
[00:13:14.873 --> 00:13:16.114]  That's the way it's gotta be.
[00:13:17.794 --> 00:13:19.975]  We're at a very pivotal point in our country.
[00:13:20.735 --> 00:13:39.990]   Either we descend into a lawless abyss of open borders, rampant killings, Super hyperinflation, which is what we have right now, and not coming down, and festering corruption, or we evict Joe Biden and the Democrats from the White House and we make America great again.
[00:13:41.144 --> 00:13:42.725]  Well, I've called for this for decades.
[00:13:42.745 --> 00:13:44.407]  The rest of the clips will come back after the break.
[00:13:45.028 --> 00:13:47.510]  But you cannot argue with the rhetoric.
[00:13:47.910 --> 00:13:50.613]  The rhetoric itself changes the playing field forever.
[00:13:51.073 --> 00:13:55.477]  It's the one thing the enemy can't stand is being identified, as I've told you 5,000 times.
[00:13:55.517 --> 00:13:56.398]  I'm getting chills right now.
[00:13:57.199 --> 00:13:57.419]  So...
[00:13:59.161 --> 00:14:03.204]  When Trump came out against nuclear war, I still had issues with him, but I said he was better than the Santas.
[00:14:03.224 --> 00:14:05.766]  He just went way ahead of the Santas.
[00:14:06.246 --> 00:14:07.167]  And we'll open the phones up.
[00:14:07.187 --> 00:14:08.367]  I know a lot of you are pissed at Trump.
[00:14:08.828 --> 00:14:09.768]  I've been pissed as well.
[00:14:10.169 --> 00:14:14.191]  And I'm certainly not lackadaisical that he's going to save us.
[00:14:14.231 --> 00:14:16.353]  But you cannot lie!
[00:14:17.659 --> 00:14:30.288]  That that type of rhetoric from the President, the former President, the Republican frontrunner, in every poll, 25 to 30 points ahead of DeSantis, 30 points ahead of Biden right now, he would just destroy him completely.
[00:14:31.729 --> 00:14:34.631]  Yeah, they stole the election, but by a margin.
[00:14:35.031 --> 00:14:37.433]  Trump surged so much that they have no way of winning now.
[00:14:37.773 --> 00:14:39.775]  If they held the election next week, he'd win by 30 points.
[00:14:40.415 --> 00:14:40.996]  Everybody knows it.
[00:14:42.020 --> 00:14:45.222]  So, wow, this is quite the moment, ladies and gentlemen.
[00:14:45.522 --> 00:14:47.224]  The New World Order is in deep crap.
[00:14:47.404 --> 00:14:49.525]  They can't survive talk like this from Trump.
[00:14:49.825 --> 00:14:50.626]  I mean, let me tell you.
[00:14:51.146 --> 00:14:51.647]  We'll be right back.
[00:14:51.466 --> 00:14:53.466]  Stay with us.
[00:14:53.466 --> 00:15:03.466]   Welcome back to the live Sunday Night Edition of the Alex Jones Show.
[00:15:03.587 --> 00:15:04.727]  I'm your host, Alex Jones.
[00:15:05.427 --> 00:15:06.427]  We'll be here until 6 p.m.
[00:15:06.447 --> 00:15:08.848]  Central when Owen Schroer takes over 6 to 8 p.m.
[00:15:09.288 --> 00:15:10.328]  with Sunday Live.
[00:15:11.008 --> 00:15:12.528]  And of course weekdays, 8 a.m.
[00:15:12.568 --> 00:15:14.489]  Harrison Smith, myself, 11 a.m.
[00:15:14.509 --> 00:15:15.089]  to 3 p.m.
[00:15:15.129 --> 00:15:16.509]  Owen Schroer, The War Room, 3 p.m.
[00:15:16.529 --> 00:15:23.171]  Central, and InfoWars.com, Ford's live show, and across wonderful stations, TV and radio, across the country.
[00:15:23.231 --> 00:15:24.951]  So, I want to give the number out.
[00:15:25.811 --> 00:15:27.451]  I have a ton of other important news and clips.
[00:15:28.071 --> 00:15:33.863]   We'll be interspersing between your phone calls, but Seriously, I am a decisive person.
[00:15:34.843 --> 00:15:37.665]  And I'm almost always cut and dry where I stand.
[00:15:38.705 --> 00:15:43.527]  And I couldn't support Obama or John McCain back in 2008.
[00:15:43.747 --> 00:15:44.687]  They were both globalists.
[00:15:44.707 --> 00:15:45.848]  I knew it was a rigged election.
[00:15:46.428 --> 00:15:49.449]  And Obama did win in a landslide because the whole media was behind him.
[00:15:49.749 --> 00:15:51.990]  But John McCain was just as bad and in many ways worse.
[00:15:52.690 --> 00:15:55.811]  Which is hardly worse than Obama, but he's definitely right there with him.
[00:15:55.831 --> 00:15:57.332]  I mean, they're two peas in a pod.
[00:15:58.322 --> 00:16:00.843]  But with Trump, it's not a lesser of two evils.
[00:16:00.883 --> 00:16:02.184]  You know what you've got.
[00:16:02.644 --> 00:16:03.705]  He's got problems.
[00:16:04.385 --> 00:16:05.706]  But the deep state really hates him.
[00:16:05.746 --> 00:16:06.626]  He did a lot of good stuff.
[00:16:06.966 --> 00:16:11.409]  Do we just sit here and let them install somebody else or falsely put Trump in prison?
[00:16:12.549 --> 00:16:20.993]  So, I've been drug kicking and screaming the last year back, very upset with Trump, for the fact that on so many issues he's dead on.
[00:16:21.574 --> 00:16:23.935]  Like not putting us under the UN treaty over our healthcare.
[00:16:25.285 --> 00:16:31.907]  Controlling our borders and bringing jobs back to America and stopping the fentanyl and now going after the deep state.
[00:16:31.927 --> 00:16:39.789]  And I really do believe that if he wins, if he gets back in office, he will fire the FBI director.
[00:16:39.829 --> 00:16:43.930]  He will fire the head of the Justice Department day one.
[00:16:43.990 --> 00:16:47.851]  He will clean house and put his people in there.
[00:16:48.331 --> 00:16:50.792]  That's why I have to be really honest with you.
[00:16:52.225 --> 00:16:53.326]  I think Trump's for real.
[00:16:53.746 --> 00:16:54.607]  Doesn't mean he's perfect.
[00:16:54.647 --> 00:16:57.449]  Doesn't mean all his actions are what I would do.
[00:16:57.489 --> 00:16:59.311]  But I mean, he really means to be president.
[00:16:59.651 --> 00:17:00.912]  He's really fighting the deep state.
[00:17:01.593 --> 00:17:03.875]  And they see him as a threat to their power.
[00:17:04.455 --> 00:17:05.296]  They see him as a rival.
[00:17:06.497 --> 00:17:09.219]  If it looks like he's about to win again, I think they're going to shoot him.
[00:17:09.279 --> 00:17:10.560]  I think they're going to blow his airplane up.
[00:17:10.940 --> 00:17:12.121]  And he even said that last week.
[00:17:12.161 --> 00:17:16.505]  He said, well, I'm going to go ahead and just walk right in front of everybody in Manhattan in handcuffs.
[00:17:16.985 --> 00:17:18.026]  If I get killed, so what?
[00:17:18.046 --> 00:17:18.607]  I'll be a martyr.
[00:17:19.628 --> 00:17:23.050]  So he is in that fully committed mode.
[00:17:23.971 --> 00:17:25.631]  I found Jared Kusher disgusting.
[00:17:25.732 --> 00:17:28.033]  I found people worshiping Trump disgusting.
[00:17:28.073 --> 00:17:33.996]  I found all the delusional stuff about how he's invincible and the Q stuff to not be true.
[00:17:35.457 --> 00:17:42.741]  I've got a lot of problems, but comparing Trump to the Democrats is not a lesser of two evils.
[00:17:42.801 --> 00:17:43.682]  It's two different animals.
[00:17:44.082 --> 00:17:44.763]  It's two different things.
[00:17:44.783 --> 00:17:45.363]  But here's the deal.
[00:17:47.734 --> 00:17:48.995]  What do we do other than Trump?
[00:17:49.895 --> 00:17:50.996]  Because I don't think he'll save us.
[00:17:51.056 --> 00:17:53.478]  None of us can individually save ourselves.
[00:17:53.538 --> 00:17:55.819]  All of us work together, and through God can.
[00:17:56.559 --> 00:17:59.381]  But, I mean, really, obviously they're scared of him and don't want him there.
[00:17:59.461 --> 00:18:01.843]  So, do you want him back in?
[00:18:02.143 --> 00:18:03.404]  Or do you like DeSantis?
[00:18:03.684 --> 00:18:04.884]  Or am I wrong?
[00:18:04.964 --> 00:18:05.565]  Am I right?
[00:18:06.405 --> 00:18:08.707]  How do we put pressure on Trump to be more hardcore?
[00:18:09.047 --> 00:18:11.889]  Now it looks like he will be way more hardcore.
[00:18:12.847 --> 00:18:18.650]  That's basically the open discussion I'm having in my own brain that I'd like to share with you, because I respect your views.
[00:18:18.690 --> 00:18:19.611]  I respect your ideas.
[00:18:19.971 --> 00:18:21.712]  I love the different angles and points you raise.
[00:18:22.153 --> 00:18:30.638]  So we're talking about one issue tonight, and that is President Trump as the Republican nominee, because he's going to get it.
[00:18:31.498 --> 00:18:33.459]  They could indict him all day.
[00:18:33.499 --> 00:18:36.221]  That'll take a couple of years to get a conviction.
[00:18:37.862 --> 00:18:40.363]  They're having to back off right now because it made him explode in the polls.
[00:18:40.443 --> 00:18:41.524]  I could have told them that would have happened.
[00:18:42.546 --> 00:18:43.386]  I didn't know it would be 28-30 points.
[00:18:43.426 --> 00:18:46.587]  I thought it would be like 15-20, as I said a few weeks ago.
[00:18:46.667 --> 00:18:49.308]  But what are they going to do?
[00:18:49.729 --> 00:18:52.349]  Because I want Bolsonaro back in.
[00:18:52.389 --> 00:18:53.350]  They stole the election from him.
[00:18:53.370 --> 00:18:54.230]  He isn't perfect either.
[00:18:55.210 --> 00:18:58.432]  I want to see more people like Orban in Europe.
[00:19:00.072 --> 00:19:03.513]  I'd like to see Nigel Farage run for Parliament in the UK.
[00:19:04.914 --> 00:19:06.574]  Not just run for Parliament, ESPN Parliament.
[00:19:07.014 --> 00:19:08.235]  Run for Prime Minister.
[00:19:09.548 --> 00:19:12.711]  So, none of these guys are going to save us individually.
[00:19:13.412 --> 00:19:15.954]  But remember, the Japanese Prime Minister was really fighting the New World Order.
[00:19:15.974 --> 00:19:16.754]  He got assassinated.
[00:19:16.775 --> 00:19:19.817]  He was getting ready to run again, reportedly.
[00:19:21.018 --> 00:19:23.020]  So, it's a very dangerous position Trump's in.
[00:19:23.060 --> 00:19:27.084]  Make no mistake, the hatred the deep state has of him is very real.
[00:19:27.424 --> 00:19:31.708]  Just by being a supporter, I've experienced insane levels of attacks.
[00:19:33.288 --> 00:19:34.929]  But do not mix the two.
[00:19:35.429 --> 00:19:43.835]  Saying they hate his guts does not mean he's wonderful, does not mean he's infallible, does not mean he doesn't have issues like all of us do.
[00:19:45.253 --> 00:19:46.654]  He's got major blind spots.
[00:19:46.714 --> 00:19:50.836]  Man, we could talk all about those all day, but I'm asking you, what do you think?
[00:19:51.537 --> 00:19:54.399]  And then if you don't like Trump, what is your alternative?
[00:19:54.519 --> 00:20:02.644]  Or if you do like Trump, please just don't tell me everything's handled, it's wonderful, he's playing 10-D chess, he knows all the answers.
[00:20:02.664 --> 00:20:03.764]  Because let me tell you something, he doesn't.
[00:20:05.225 --> 00:20:17.594]   And it's really a positive thing in a way, that obviously he's a wild card and the system hates him, but it's also positive in that When I got up here and promoted DeSantis in the last six months, it was to make Trump get better on issues.
[00:20:18.434 --> 00:20:19.334]  I knew he'd be the nominee.
[00:20:19.594 --> 00:20:20.315]  I said that at the time.
[00:20:21.215 --> 00:20:26.177]  But I'm not some loyal opposition that just sits there and opposes things to look good.
[00:20:26.217 --> 00:20:27.938]  I do it to get people to be better.
[00:20:28.698 --> 00:20:30.939]  Because I'm not a person following different leaders.
[00:20:31.139 --> 00:20:34.020]  I'm trying to get issues and policies in.
[00:20:34.581 --> 00:20:36.701]  I'm a action person.
[00:20:36.841 --> 00:20:38.242]  I'm a policy person.
[00:20:38.342 --> 00:20:42.564]  I'm a judge a tree by its fruits person, as Christ told us to be.
[00:20:44.500 --> 00:20:46.681]  But I have seen it many times.
[00:20:47.322 --> 00:20:48.042]  Not all the time.
[00:20:48.683 --> 00:20:49.683]  Like on the vaccine issue.
[00:20:49.723 --> 00:20:50.964]  I had two videos produced.
[00:20:51.464 --> 00:20:52.125]  Got them to Trump.
[00:20:52.845 --> 00:20:54.246]  Talked to the folks at Washington Trump.
[00:20:54.606 --> 00:20:55.347]  Trump tried to call me.
[00:20:55.407 --> 00:20:55.987]  I missed the call.
[00:20:56.628 --> 00:20:58.249]  He said, I don't want to hear about this vaccine again.
[00:20:58.289 --> 00:20:58.949]  I think it's great.
[00:20:59.609 --> 00:21:01.090]  And if people don't like it, screw them.
[00:21:01.751 --> 00:21:02.411]  Okay, got it.
[00:21:03.372 --> 00:21:14.349]   But on the issue of death and destruction and baseball bats and Uh, you know, all this garbage kind of saber rattling.
[00:21:14.610 --> 00:21:21.692]  Trump came out, deleted his tweet or his two social post Friday with all the death instruction baseball bat garbage because we don't need that.
[00:21:22.073 --> 00:21:26.354]  That opens a major trap up for the globalists to stage events or provocative and blame us.
[00:21:26.394 --> 00:21:27.375]  I think everybody understands that.
[00:21:27.415 --> 00:21:32.917]  So that's where I'm at on this, but we do see that we're able to have an effect on Trump.
[00:21:32.977 --> 00:21:35.158]  It's a positive thing and he's way more hardcore.
[00:21:36.189 --> 00:21:36.890]  That he used to be.
[00:21:36.910 --> 00:21:40.734]  And again, words aren't just words when it's somebody at his level.
[00:21:41.215 --> 00:21:42.877]  This will change the playing field forever.
[00:21:43.258 --> 00:21:47.002]  This will move the needle towards people exposing globalism as being the real enemy.
[00:21:47.222 --> 00:21:51.668]  And once their agenda is realized to be the bane of our existence, it's game over.
[00:21:53.078 --> 00:22:00.404]  So we're moving the ball down the field towards the touchdown in zone very fast.
[00:22:01.285 --> 00:22:05.128]  And I can tell you this is very positive from my perspective.
[00:22:05.449 --> 00:22:06.289]  Maybe you disagree.
[00:22:06.970 --> 00:22:07.891]  I'd like to hear from you.
[00:22:07.711 --> 00:22:21.130]   you. 87778925398777892539 or 877789 Alex. If you agree, if you disagree, if you're a long time caller, a first time
[00:22:21.130 --> 00:22:27.140]   caller, I don't care whether you're black, white, gay, straight, tall, short. All I want is you to have a clean
[00:22:27.140 --> 00:22:32.640]   phone line and be ready to make your point because I'm going to hang up on you quick because I respect your time
[00:22:32.640 --> 00:22:36.711]  and I will get to the next person. 8777892539.
[00:22:36.711 --> 00:22:40.530]  92539.
[00:22:38.632 --> 00:22:38.672]  877-789-2539.
[00:22:38.772 --> 00:22:45.554]  Also remember, I'm not fun about the Republican Party, I'm not fun about the Democratic Party, I'm not fun about big money or George Soros or the Easter Bunny.
