[00:00:00.000 --> 00:00:17.000]  [Music]
[00:03:10.957 --> 00:03:18.443]  And while the Kennedy family is as greasy as the rest of the swamp, the two brothers stand out like mythical kings.
[00:03:19.284 --> 00:03:27.591]  Aside from Dr. Ron Paul, who said we need to get rid of them completely, nobody in government questions the crimes of the CIA.
[00:03:29.153 --> 00:03:34.737]  While promoting a book on television in 1978, a young RFK Jr.
[00:03:35.017 --> 00:03:42.443]  referred to American politics as a one-party system and his father and uncle's demise as an occupational hazard.
[00:03:43.343 --> 00:03:46.626]  In March of 1999, John F. Kennedy Jr.
[00:03:46.806 --> 00:03:49.267]  had a meeting to plan a run for the 2000 U.S.
[00:03:49.748 --> 00:03:52.550]  Senate election against Hillary Clinton.
[00:03:53.230 --> 00:03:59.232]  Four months later, he died in a fatal plane crash with all the telltale signs of a cover-up.
[00:04:00.292 --> 00:04:10.475]  Recently declassified documents show that Lee Harvey Oswald, the alleged lone gunman in the JFK assassination, was a CIA asset.
[00:04:11.396 --> 00:04:12.296]  RFK Jr.
[00:04:12.656 --> 00:04:18.838]  is running for president in 2024 and calls out the CIA for the deadly vaccines.
[00:04:19.730 --> 00:04:28.301]  He also blames the CIA for the murder of his uncle, which he calls a successful coup d'etat from which our democracy has never recovered.
[00:04:28.902 --> 00:04:37.693]  And he believes that his father was assassinated by the security guard who shot him from behind after pushing him into their patsy, Sirhan Sirhan.
[00:04:37.893 --> 00:04:45.938]  One of the interesting things about this case is that Sirhan Sirhan was reportedly in front of Robert Kennedy and investigators initially said that he was murdered by a gunman.
[00:04:45.958 --> 00:04:53.662]  Alright ladies and gentlemen you can find the full Greg Rees report at band.video and now RFK Jr.
[00:04:55.483 --> 00:05:04.308]  Barnstorming against the swamp and the mainstream media doesn't want to give his campaign any attention so we will make sure to do just that.
[00:05:04.428 --> 00:05:10.053]   An anti-establishment left And an anti-establishment right coming to the fore.
[00:05:11.134 --> 00:05:18.180]  Well, here we are on this Sunday evening, April 30th, 2023.
[00:05:18.921 --> 00:05:21.083]  This is the Alex Jones Show, Owen Schroer.
[00:05:23.525 --> 00:05:26.928]  Honored to be sitting in for Alex Jones on this Sunday evening.
[00:05:27.889 --> 00:05:31.152]  And glad to be spending it with you.
[00:05:31.172 --> 00:05:31.212]  So...
[00:05:34.974 --> 00:05:39.897]  We're looking at all the big news on this Sunday night, wondering what the lead is.
[00:05:41.918 --> 00:05:45.180]  And you've got a situation at the southern border that's about to get out of control.
[00:05:47.421 --> 00:05:52.964]  You've got some breaking Jeffrey Epstein news, which is what we already knew.
[00:05:53.424 --> 00:05:57.547]  It just continues to come out with more receipts, more documents.
[00:05:58.307 --> 00:06:01.469]  They all knew what Jeffrey Epstein was doing.
[00:06:01.529 --> 00:06:03.050]  They all knew about his island.
[00:06:04.600 --> 00:06:09.344]  And yet they all continued to mingle because they were into it too.
[00:06:13.106 --> 00:06:14.187]  And then there's a bunch of other news.
[00:06:14.227 --> 00:06:20.732]  And then right before we go live, new documents drop and we have them at InfoWars.com.
[00:06:22.674 --> 00:06:23.734]  This is unbelievable.
[00:06:24.495 --> 00:06:26.376]  And we're kind of numb to it at this point.
[00:06:28.077 --> 00:06:32.581]  Since we were speaking out against the vaccines.
[00:06:34.943 --> 00:06:42.465]  When Trump was president, and even the Democrats, like Kamala Harris and Joe Biden, they were saying, I will never take Trump's vaccine.
[00:06:42.925 --> 00:06:44.345]  That's going to be a bad vaccine.
[00:06:44.465 --> 00:06:46.066]  You should not take Trump's vaccine.
[00:06:46.086 --> 00:06:47.826]  Now, now they promote the vaccine.
[00:06:47.926 --> 00:06:54.708]  Once Biden got into office, all of a sudden they were the major promoters of the vaccines and they were mandating the vaccines.
[00:06:55.108 --> 00:06:56.368]  The ingredients didn't change.
[00:06:56.508 --> 00:06:57.969]  The manufacturers didn't change.
[00:06:58.029 --> 00:06:58.649]  Nothing changed.
[00:06:58.849 --> 00:06:59.989]  Just Biden became president.
[00:07:00.029 --> 00:07:00.990]  Now the vaccines were good.
[00:07:01.390 --> 00:07:02.130]  That's science.
[00:07:02.870 --> 00:07:03.891]  This is the party of science.
[00:07:03.951 --> 00:07:04.691]  That's their science.
[00:07:05.312 --> 00:07:06.772]  Trump president, vaccine bad.
[00:07:07.253 --> 00:07:08.554]  Biden president, vaccine good.
[00:07:08.714 --> 00:07:09.374]  Same vaccine.
[00:07:09.594 --> 00:07:09.934]  Science.
[00:07:11.595 --> 00:07:14.217]  But no, we shouldn't be so numb to this.
[00:07:15.078 --> 00:07:17.599]  Because this is premeditated murder.
[00:07:17.979 --> 00:07:20.001]  This is a crime against humanity.
[00:07:20.621 --> 00:07:26.945]  And still, to this day, nobody has been punished.
[00:07:27.045 --> 00:07:28.386]  And we've had all kinds of hearings.
[00:07:30.592 --> 00:07:34.274]  We've got all the documents, we've got all the science, there should be no doubt anymore.
[00:07:35.976 --> 00:07:49.445]  But the headline at InfoWars.com right now, bombshell, Pfizer and FDA aggressively pushed COVID vaccine on pregnant women despite knowing mRNA shot caused dire fatal, or excuse me, fetal and infant risks.
[00:07:49.785 --> 00:07:52.627]  Fatal, I guess I'm being Freudian slip here.
[00:07:54.261 --> 00:08:07.490]  Pfizer and the FDA knew by early 2021, oh like everybody else, that Pfizer's mRNA COVID vaccine resulted in horrible damage to fetuses and babies according to the pharmaceutical company's own clinical trial documents.
[00:08:07.890 --> 00:08:09.151]  So do you see how frustrating this is?
[00:08:11.973 --> 00:08:14.254]  And here's the document right here that has just come out.
[00:08:15.355 --> 00:08:22.700]  Cumulative review from pharmacovigilance database, pregnancy and lactation cumulative review.
[00:08:24.207 --> 00:08:27.109]  And this is the results from the vaccine.
[00:08:28.690 --> 00:08:30.131]  And again, this is linked up.
[00:08:30.792 --> 00:08:37.757]  You can find this at InfoWars.com, where this story derives from.
[00:08:41.019 --> 00:08:41.539]  Now, why?
[00:08:44.922 --> 00:08:52.767]  Why, despite knowing the risks, were they pushing the vaccine on Americans, and specifically in this case, pregnant women?
[00:08:53.247 --> 00:08:53.548]  Why?
[00:08:54.907 --> 00:09:00.232]  Is it because the government bought all these vaccines and they figured, well, we just gotta get them into arms.
[00:09:00.953 --> 00:09:05.597]  Safe or not, effective or not, doesn't matter, we gotta get these vaccines into arms.
[00:09:06.017 --> 00:09:06.898]  Is that what it was?
[00:09:08.639 --> 00:09:11.262]  Well, that would be the more innocent.
[00:09:11.902 --> 00:09:17.147]  That would be the more innocent of potential scenarios here.
[00:09:17.868 --> 00:09:20.050]  Or did they just want you to die?
[00:09:23.268 --> 00:09:23.728]  Is that it?
[00:09:23.828 --> 00:09:25.650]  I mean, there's your scale.
[00:09:26.450 --> 00:09:27.231]  There's your margins.
[00:09:27.431 --> 00:09:33.336]  Either they just said, we bought all these vaccines, we gotta get them into arms no matter what, or let's kill them.
[00:09:35.838 --> 00:09:37.779]  Maybe it's somewhere, maybe it's somewhere in there.
[00:09:38.260 --> 00:09:39.420]  But, but that's your scale.
[00:09:41.002 --> 00:09:41.622]  We're numb to it.
[00:09:41.702 --> 00:09:43.864]  We've been talking about this since early 2021.
[00:09:45.225 --> 00:09:47.647]  Just like in the document, it says, just like when they knew it.
[00:09:50.758 --> 00:09:52.560]  Oh, what is Pfizer going to say?
[00:09:52.660 --> 00:09:59.346]  What is the FDA going to say next time they get subpoenaed to testify to Congress?
[00:09:59.366 --> 00:10:00.106]  What are they going to say?
[00:10:00.127 --> 00:10:03.329]  Oh, we didn't look at the document!
[00:10:03.890 --> 00:10:04.550]  Ah, darn it!
[00:10:06.272 --> 00:10:06.632]  Rats!
[00:10:08.514 --> 00:10:09.975]  If only we would have seen the document!
[00:10:10.015 --> 00:10:12.317]  Of course we would not have pushed them onto pregnant mothers!
[00:10:12.337 --> 00:10:13.278]  That is our fault!
[00:10:15.820 --> 00:10:17.820]  Oh, did you even do the studies?
[00:10:17.820 --> 00:10:25.820]   Oh, you said safe and effective, but you never looked at the studies?
[00:10:26.189 --> 00:10:26.789]  No, folks.
[00:10:27.149 --> 00:10:27.429]  No.
[00:10:28.549 --> 00:10:28.769]  No.
[00:10:29.869 --> 00:10:31.730]  They knew exactly what they were doing.
[00:10:33.390 --> 00:10:35.710]  They knew exactly what they were doing.
[00:10:37.111 --> 00:10:45.632]  And now, you know, the good news is, I guess, that most of the people that even got one shot did not go back for their second.
[00:10:48.072 --> 00:10:53.862]   So, really, at this point, You're in.
[00:10:53.902 --> 00:10:55.703]  You're still in the trial.
[00:10:56.043 --> 00:10:57.663]  You are still the study.
[00:10:58.183 --> 00:11:04.705]  If you took the mRNA injection, if you took the COVID vaccine, you are still in a study.
[00:11:04.745 --> 00:11:06.686]  You are still being studied right now.
[00:11:06.906 --> 00:11:11.267]  You are still in a study, and it really won't conclude for probably five or even ten years.
[00:11:14.668 --> 00:11:14.888]  But!
[00:11:17.145 --> 00:11:21.526]  We're not hearing as much about all the vaccine injuries and vaccine deaths, so maybe that's a good sign.
[00:11:21.566 --> 00:11:27.227]  Again, most people got it once, so maybe you're kind of through that trial of, you know, you're gonna make it through this thing.
[00:11:28.388 --> 00:11:29.588]  But the side effects continue.
[00:11:29.608 --> 00:11:33.249]  The strokes are increasing, the heart attacks are increasing.
[00:11:34.669 --> 00:11:40.790]  Most people know somebody that have had a vaccine side effect.
[00:11:41.090 --> 00:11:43.651]  Most people, if not all at this point.
[00:11:45.325 --> 00:11:46.846]  I'm still hearing about it all the time.
[00:11:48.787 --> 00:11:49.407]  And they knew it.
[00:11:50.168 --> 00:12:12.594]   So who in Congress, Ron Johnson, Rand Paul, Marjorie Taylor Greene, who in Congress is going to have enough tenacity and courage to actually go after the FDA Really, that's what they should do first.
[00:12:13.314 --> 00:12:25.198]  Then you can go after Pfizer and the rest, but since it's Congress's job to have oversight over these federal bureaucracies, they need to go after the FDA first.
[00:12:28.639 --> 00:12:30.880]  They need to go after the FDA first.
[00:12:31.760 --> 00:12:34.501]  And really, it should probably be shut down.
[00:12:35.121 --> 00:12:36.682]  But it's like, oh my gosh!
[00:12:38.641 --> 00:12:44.305]  InfoWars sells supplements that aren't FDA approved.
[00:12:44.665 --> 00:12:45.365]  Oh no!
[00:12:45.886 --> 00:12:46.826]  Well, okay.
[00:12:46.866 --> 00:12:50.809]  What about that shot the FDA approved that killed 100,000 people in America?
[00:12:52.690 --> 00:12:52.810]  Oh.
[00:12:54.051 --> 00:12:54.651]  That's right.
[00:12:56.092 --> 00:12:56.553]  That's right.
[00:12:58.214 --> 00:13:00.895]  That's... That's your loving FDA.
[00:13:01.276 --> 00:13:01.856]  Yeah.
[00:13:03.217 --> 00:13:03.737]  Yeah.
[00:13:05.418 --> 00:13:06.419]  Yeah, you wanna know why?
[00:13:06.819 --> 00:13:07.760]  You wanna know why?
[00:13:09.085 --> 00:13:10.907]  America is so fat?
[00:13:12.128 --> 00:13:15.150]  You want to know why America is so unhealthy?
[00:13:18.113 --> 00:13:19.394]  Just ask the FDA.
[00:13:21.516 --> 00:13:30.623]  I wonder, if you had a graph, you can obviously see United States obesity going up.
[00:13:31.945 --> 00:13:33.386]  We've all, we've witnessed it.
[00:13:35.871 --> 00:13:39.414]  I bet you there's something that that coincides with over there at the FDA.
[00:13:40.995 --> 00:13:41.975]  The FDA.
[00:13:44.577 --> 00:13:45.458]  They're out there.
[00:13:45.898 --> 00:13:49.701]  The Food and Drug Administration wants to protect you.
[00:13:50.502 --> 00:13:50.922]  Yes.
[00:13:52.903 --> 00:13:53.884]  Yes, yes, yes.
[00:13:54.965 --> 00:14:04.552]  That's why they recommended the COVID-19 vaccine for pregnant women, despite knowing that it was going to have an extremely high risk factor.
[00:14:07.304 --> 00:14:08.405]  That's your FDA.
[00:14:11.026 --> 00:14:16.430]  Oh, but we're still waiting on the verdict for the Proud Boys trial.
[00:14:16.650 --> 00:14:22.993]  You know, the Proud Boys with their insurrection, you know, when they can't even organize a taco lunch.
[00:14:24.174 --> 00:14:26.536]  They can't even get together to organize a taco lunch.
[00:14:26.776 --> 00:14:29.277]  They can't even decide where to go get a cold beer half the time.
[00:14:29.477 --> 00:14:33.440]  They can't even get along to figure out where they want to go have a drink or have tacos in the middle of an insurrection.
[00:14:34.838 --> 00:14:42.959]  But over there at the FDA, they knew that shot was gonna kill ya, they knew that shot was bad for pregnant women, and they still stuck it into your arm!
[00:14:43.240 --> 00:14:50.921]  And none of them are waiting on their verdicts, none of them are waiting on trial, none of them are sitting in the courtroom looking at a jury that determines their fate.
[00:14:51.421 --> 00:14:52.901]  That's who belongs in the courtroom!
[00:14:53.321 --> 00:15:06.012]   So, I could spend two hours on this, and probably should, considering how big it is, that they wanted to forcefully inject Pregnant mothers, they wanted to forcefully inject everybody.
[00:15:06.652 --> 00:15:09.633]  But I mean, aren't we supposed to have a little more compassion for a pregnant woman?
[00:15:10.894 --> 00:15:11.314]  No, no, no.
[00:15:11.354 --> 00:15:12.054]  Poison them too.
[00:15:12.074 --> 00:15:14.055]  Just go ahead and kill them and the baby too if we can.
[00:15:14.075 --> 00:15:14.916]  That'll be great.
[00:15:15.596 --> 00:15:15.976]  Yeah.
[00:15:16.636 --> 00:15:23.619]  You know, good old Billy Gates does his TED Talk and says, well, we need to get this number, this equation down to zero.
[00:15:24.892 --> 00:15:26.773]  That's a P for people, Bill.
[00:15:26.793 --> 00:15:30.435]  What do you... Well, the closer we can get that to zero, the better we'll be.
[00:15:31.096 --> 00:15:32.937]  Here's some mosquitoes for you.
[00:15:33.277 --> 00:15:34.378]  Oh, you got cholera now.
[00:15:34.478 --> 00:15:35.439]  Oh, Zika.
[00:15:38.440 --> 00:15:40.862]  Oh, give that pregnant woman the vaccine.
[00:15:41.262 --> 00:15:43.043]  All of a sudden... You remember this?
[00:15:44.844 --> 00:15:45.305]  You remember this?
[00:15:45.705 --> 00:15:48.266]  You didn't see Bill Gates on TV.
[00:15:48.587 --> 00:15:50.248]  You didn't see Bill Gates doing interviews.
[00:15:50.488 --> 00:15:51.849]  You didn't see Bill Gates on TV.
[00:15:53.376 --> 00:15:56.037]  I don't remember ever seeing Bill Gates doing TV interviews in my life.
[00:15:56.437 --> 00:15:58.458]  Oh, then all of a sudden, here comes COVID and lockdowns.
[00:15:58.658 --> 00:16:00.118]  Now Bill Gates is on every channel!
[00:16:01.199 --> 00:16:05.260]  He's on every channel, every day, pushing a vaccine, pushing a needle into your arm.
[00:16:05.320 --> 00:16:06.521]  I didn't know he was a doctor!
[00:16:08.081 --> 00:16:08.961]  What in the hell?
[00:16:10.262 --> 00:16:12.083]  What in the world?
[00:16:13.063 --> 00:16:15.204]  The guy that wants you to drink poop water?
[00:16:17.805 --> 00:16:18.685]  Chug it down!
[00:16:19.825 --> 00:16:20.366]  Yeah!
[00:16:20.826 --> 00:16:21.446]  Bill Gates!
[00:16:24.796 --> 00:16:25.857]  Oh, he loves you.
[00:16:27.838 --> 00:16:28.739]  Yes, he does.
[00:16:29.339 --> 00:16:31.320]  He's got a little special gift for you.
[00:16:32.821 --> 00:16:37.804]  Well, if we can't vaccinate him, we'll just put vaccines into mosquitoes and just release them into the wild.
[00:16:38.004 --> 00:16:38.685]  That'll be fine.
[00:16:40.006 --> 00:16:42.847]  We'll figure out a way to vax those pesky humans.
[00:16:44.188 --> 00:16:48.751]  But no, let's tie it into the larger issue, which is censorship.
[00:16:50.572 --> 00:16:52.974]  See, because this is how it goes.
[00:16:54.946 --> 00:17:00.169]  The war on free speech is really a war on the right to criticize the government.
[00:17:04.071 --> 00:17:10.775]  This is from Tyler Durden at Zero Hedge, and it is absolutely correct.
[00:17:12.275 --> 00:17:13.276]  So imagine it like this.
[00:17:16.858 --> 00:17:28.538]   They tell you the vaccine is safe and effective, and of course it's not, but if you say Otherwise, you get censored.
[00:17:28.919 --> 00:17:30.059]  You get debanked.
[00:17:30.419 --> 00:17:31.520]  You get shut down.
[00:17:31.940 --> 00:17:32.860]  Oh, you were right?
[00:17:33.360 --> 00:17:34.561]  Now the damage has been done.
[00:17:34.841 --> 00:17:36.302]  It doesn't matter.
[00:17:36.862 --> 00:17:38.683]  That's why the First Amendment is so important.
[00:17:39.103 --> 00:17:41.784]  That's why they engage in censorship at such a high level.
[00:17:42.264 --> 00:17:45.345]  And why does Big Pharma have to spend billions of dollars?
[00:17:46.646 --> 00:17:51.808]  Why do big pharmaceutical companies have to spend billions of dollars on TV marketing?
[00:17:53.817 --> 00:17:59.580]  Well, that's not because they need to market their product to a target demographic, potentially in the audience.
[00:17:59.800 --> 00:18:06.923]  No, that's so that they can pay for the mainstream media's silence and cooperation.
[00:18:08.984 --> 00:18:10.045]  That's what it's really all about.
[00:18:10.085 --> 00:18:11.165]  They're not marketing a drug.
[00:18:11.446 --> 00:18:12.686]  That's not where the drugs get sold.
[00:18:12.966 --> 00:18:14.427]  The doctors are pushing the drugs.
[00:18:17.308 --> 00:18:22.291]  They are paying, not for time, they're paying for protection.
[00:18:24.247 --> 00:18:26.909]  The mainstream media mafia!
[00:18:27.950 --> 00:18:29.691]  They're paying for their protection!
[00:18:30.392 --> 00:18:32.173]  Don't talk bad about our vaccines.
[00:18:32.433 --> 00:18:34.715]  Like, you know, they put out the flu vaccine every year.
[00:18:34.956 --> 00:18:37.358]  You know that the flu vaccine never works?
[00:18:38.939 --> 00:18:42.962]  It's literally impossible for any flu vaccine to ever work.
[00:18:43.243 --> 00:18:44.003]  And they know that!
[00:18:47.006 --> 00:18:48.107]  Everybody should know that!
[00:18:49.298 --> 00:18:53.921]  But you don't, because big pharmaceutical companies own your politicians and your media.
[00:18:54.181 --> 00:18:55.402]  So will anything get done about this?
[00:18:56.963 --> 00:18:58.244]  I'm not gonna hold my breath.
[00:18:59.205 --> 00:19:01.326]  But this is why they have to censor the information.
[00:19:02.307 --> 00:19:09.552]  Okay, so now let's tie it to the larger issue, which is the incoming global technocracy tyranny.
[00:19:12.113 --> 00:19:16.796]  And see, the rollout of the vaccine and getting you to comply with that was really just a pressure test.
[00:19:16.836 --> 00:19:20.786]   And quite frankly, the United States of America We stood up pretty well to it.
[00:19:21.728 --> 00:19:29.461]  All things considered, good job to this audience, good job to this crew, and to those that were able to stave it off despite all the pressures.
[00:19:30.383 --> 00:19:31.044]  Kudos to you.
[00:19:33.271 --> 00:19:40.215]  And we were able to force enough of the information about the vaccines out there that a lot of people didn't want to take it and they didn't go back for round two or three.
[00:19:40.295 --> 00:19:41.596]  So, that's good.
[00:19:41.636 --> 00:19:43.757]  They did not get the level of compliance they wanted, believe me.
[00:19:43.997 --> 00:19:45.718]  That's why they got so frustrated in Canada.
[00:19:45.938 --> 00:19:52.682]  That's why they got so frustrated in Australia and all the other places and they had to go into full tyrannical mode.
[00:19:54.383 --> 00:19:57.004]  We were able to kind of stave a lot of that off.
[00:19:57.044 --> 00:20:21.145]   I mean, it was bad, but all things considered, But you know they're gonna bring it back, and so the trick is, as they're getting it ready, the forced compliance, and the central bank digital currency, forcing you, right now it's a chip in your card, they want it to be a chip in your arm, and so then what happens when you don't comply?
[00:20:21.445 --> 00:20:23.766]  Then what happens when you don't get your vaccine?
[00:20:24.146 --> 00:20:27.067]  Then what happens when you say something you're not supposed to on the internet?
[00:20:27.387 --> 00:20:28.527]  Or who knows, even in person?
[00:20:29.659 --> 00:20:31.580]  And all of a sudden, lights out.
[00:20:31.460 --> 00:20:37.079]   And so here's a perfect example a woman talking about getting her microchip and then how her entire life got
[00:20:37.079 --> 00:20:45.620]   ruined afterwards I put a microchip in my arm, and it's the best thing ever
[00:20:46.124 --> 00:20:47.664]  This chip is a powerhouse.
[00:20:47.944 --> 00:20:48.944]  It's got everything I need.
[00:20:49.024 --> 00:20:52.305]  My credit card, my ID, my medical info, and even my keys.
[00:20:52.525 --> 00:20:55.566]  And when it's time for groceries, you just tap your wrist, and bam!
[00:20:55.926 --> 00:20:56.787]  Transaction done.
[00:20:56.927 --> 00:20:57.647]  It's like magic.
[00:20:58.127 --> 00:21:00.188]  In a medical emergency, it can save my life.
[00:21:00.528 --> 00:21:03.349]  Experts can easily identify me and my medical history.
[00:21:03.609 --> 00:21:05.830]  I feel like a sci-fi character, and I'm loving it!
[00:21:06.070 --> 00:21:08.011]  This amazing chip is totally free.
[00:21:08.311 --> 00:21:10.212]  That's right, no more digging into your pocket.
[00:21:10.552 --> 00:21:11.352]  And the best part?
[00:21:11.652 --> 00:21:12.753]  The surgery is quick.
[00:21:12.993 --> 00:21:14.173]  They'll give you cookie afterwards.
[00:21:14.393 --> 00:21:17.215]  The government has frozen my bank account, and it could freeze yours too.
[00:21:17.495 --> 00:21:20.536]  You have to listen to my story quick and fast because time is running out.
[00:21:21.116 --> 00:21:26.179]  A few days ago I made a post on social media about a danger of having a chip implanted in my arm.
[00:21:26.400 --> 00:21:28.441]  I thought I was exercising my right to free speech.
[00:21:28.481 --> 00:21:31.743]  This morning I woke up only to find that the video I posted was gone.
[00:21:31.803 --> 00:21:33.384]  And it was just the beginning of a nightmare.
[00:21:33.644 --> 00:21:37.107]  As I was trying to pay for my coffee, the microchip in my arm stopped working.
[00:21:37.287 --> 00:21:38.668]  I couldn't even pay for anything.
[00:21:38.908 --> 00:21:41.910]  And when I got back to my apartment, it locked me out too.
[00:21:41.970 --> 00:21:44.291]  Everything was in there, including my cat Misty.
[00:21:44.311 --> 00:21:47.634]  This is why I posted this video as a warning and a plea for help.
[00:21:49.594 --> 00:21:51.134]  So, you get the picture?
[00:21:52.034 --> 00:21:53.075]  You see where this is going?
[00:21:54.255 --> 00:22:03.557]  The owners, they believe, the owners of this planet, the slave masters of this planet, they need a compliant population.
[00:22:03.597 --> 00:22:14.518]  And you see, the founding fathers were well beyond their years, and their understanding of, even back then at the time, globalism, was superior, superiorly advanced knowledge.
[00:22:14.538 --> 00:22:17.259]  And you can read their literature and find that out.
[00:22:18.575 --> 00:22:21.658]  But see, that's why they wrote the Bill of Rights, that's why they wrote the Constitution.
[00:22:22.278 --> 00:22:23.279]  They saw all this coming.
[00:22:24.420 --> 00:22:30.005]  I mean, they might have been visionaries, they might have been like oracles, even, to see all this, just like you can, just like we can.
[00:22:33.047 --> 00:22:34.008]  So you see how it goes?
[00:22:35.689 --> 00:22:45.538]  In order to have a global government with a totally compliant population, they have to have the mechanism, the control mechanism, in you.
[00:22:46.761 --> 00:22:53.342]  And they had to get you used to that with the COVID-19 vaccine that forced compliance so that you get used to it.
[00:22:53.382 --> 00:22:54.983]  You've already been raped by the government.
[00:22:55.023 --> 00:22:56.403]  You've already been raped by Big Pharma.
[00:22:56.643 --> 00:22:57.643]  They've already penetrated you.
[00:22:58.904 --> 00:23:00.164]  Now you're going to lay down again.
[00:23:00.844 --> 00:23:01.664]  Now you're used to it.
[00:23:01.724 --> 00:23:02.984]  Now you're already abuse victim.
[00:23:04.405 --> 00:23:05.305]  But that's what it looked like.
[00:23:05.585 --> 00:23:06.485]  Oh, you got your microchip.
[00:23:06.525 --> 00:23:07.285]  It's so convenient.
[00:23:07.385 --> 00:23:12.646]  Oh, but then they turn it off because you didn't get your vaccine or they turn it off because you said the wrong thing.
[00:23:13.907 --> 00:23:14.987]  Well, Carrie Lake gets it.
[00:23:16.283 --> 00:23:27.754]  If I had a hundred people in Congress like Carrie Lake, or if I had ten governors like Carrie Lake, and this is why you know they couldn't let her get in, I think the country would be going in a better direction.
[00:23:28.936 --> 00:23:29.776]  Carrie Lake gets it.
[00:23:29.817 --> 00:23:38.850]   She tweeted this out moments ago with an Anthony Fauci clip from CNN over the weekend saying, We need to get away from the blame game.
[00:23:39.431 --> 00:23:41.351]  Oh, Fauci doesn't want to play the blame game.
[00:23:43.051 --> 00:23:44.031]  Why would that be?
[00:23:44.131 --> 00:23:45.112]  I can't imagine.
[00:23:45.732 --> 00:23:49.513]  Fauci tells CNN, we need to get away from the blame game.
[00:23:50.593 --> 00:23:50.973]  Yeah, yeah, yeah.
[00:23:51.253 --> 00:23:57.674]  Like five people dead at the scene of a crime and you're standing there with a bloody knife over their bodies.
[00:23:58.054 --> 00:24:02.035]  Hey, hey, hey, let's not look into blaming people for anything here.
[00:24:03.863 --> 00:24:07.405]  Says the guy with the bloody knife with the five stab victims, oh yeah!
[00:24:09.167 --> 00:24:12.889]  Kerry Lake says, we're not seeking blame, we're seeking justice.
[00:24:13.790 --> 00:24:18.673]  Anthony Fauci should be in jail for what he did to us for life.
[00:24:20.414 --> 00:24:23.136]  Cue the round of applause, please.
[00:24:23.756 --> 00:24:26.118]  And you see, this is why it's so important.
[00:24:26.858 --> 00:24:36.751]   Because we have politicians that I'm not going to curse because it's the Lord's Day on Sunday, but we have politicians that are cowards.
[00:24:38.392 --> 00:24:39.552]  Sure, we have ones that are corrupt.
[00:24:39.633 --> 00:24:40.213]  That's fine.
[00:24:40.393 --> 00:24:41.173]  We expect that.
[00:24:41.973 --> 00:24:44.074]  But it's the cowardly ones that are the problem.
[00:24:45.615 --> 00:24:49.517]  It's the ones that aren't corrupt but that are cowardly and won't say the truth because they're so afraid.
[00:24:50.437 --> 00:24:52.638]  Not Carrie Lake.
[00:24:57.423 --> 00:24:58.224]  Not Carrie Lake.
