[00:00:04.495 --> 00:00:05.203]  Yeah.
[00:05:23.189 --> 00:05:25.209]  I mean, it's just so amazing.
[00:05:25.209 --> 00:05:28.150]  God gave it to us, and it's the strongest humanoid out there.
[00:05:28.650 --> 00:05:32.112]  Other leading brands are like 70% curcuminoid.
[00:05:32.112 --> 00:05:34.713]  Most brands are 5% curcumidin.
[00:05:34.713 --> 00:05:36.734]  And that still does a great thing for you.
[00:05:36.734 --> 00:05:39.575]  This is the strongest anybody makes.
[00:05:39.575 --> 00:05:41.676]  95% curcuminoid.
[00:05:41.676 --> 00:05:44.258]  I am so glad this is back.
[00:05:44.258 --> 00:05:46.118]  I have been out of this myself for months.
[00:05:46.118 --> 00:05:49.020]  We've been sold out of this for almost seven months.
[00:05:49.020 --> 00:05:50.821]  Body's Ultimate Turmeric Formula.
[00:05:50.821 --> 00:05:51.721]  Back in stock, 25% off.
[00:05:51.721 --> 00:05:53.342]  Infowarsstore.com or 888-253-3139.
[00:06:02.116 --> 00:06:06.058]  Resistance to tyrants is obedience to God.
[00:06:06.058 --> 00:06:08.959]  It's Alex Jones.
[00:06:08.959 --> 00:06:10.779]  It's Wednesday, September 6th, 2023.
[00:06:10.779 --> 00:06:11.920]  And it was...
[00:06:31.911 --> 00:06:51.824]  18 days ago that I told you they would be rolling out the COVID tyranny again and that by mid-September the TSA were going to be ordered that they all had to wear masks and then by the middle of October everyone is gonna have to wear masks and that Biden is going to give the order.
[00:06:51.824 --> 00:06:55.266]  Now of course that was true and of course that was real and now it's all happening.
[00:06:56.806 --> 00:07:00.370]  But they denied it about a week after I broke it.
[00:07:00.370 --> 00:07:11.602]  The White House did, the CDC did, the TSA did, Associated Press, all of them attacked me, said I'm a liar.
[00:07:11.602 --> 00:07:13.924]  And they said, that's ridiculous.
[00:07:13.924 --> 00:07:19.350]  We're not bringing it back because that mean it was premeditated and there's a rollout plan.
[00:07:22.051 --> 00:07:22.891]  No, it's got to be done.
[00:07:22.891 --> 00:07:24.512]  Oh, the schools are closing.
[00:07:24.512 --> 00:07:26.732]  Oh, you got to have this new booster.
[00:07:26.732 --> 00:07:28.632]  Oh, the first lady got it.
[00:07:28.632 --> 00:07:30.473]  And now Biden's going to wear a mask.
[00:07:30.473 --> 00:07:33.453]  Oh, now the Maryland school districts are making you wear a mask.
[00:07:33.453 --> 00:07:37.654]  And now they're bringing back the contact tracing.
[00:07:37.654 --> 00:07:40.575]  And oh, now they're bringing back the six foot distancing.
[00:07:40.575 --> 00:07:46.256]  And now they're cancelling concerts.
[00:07:46.256 --> 00:07:46.696]  And now?
[00:07:49.226 --> 00:07:52.248]  The White House Press Secretary yesterday said something very important.
[00:07:52.248 --> 00:07:54.349]  We'll play the clip in a moment.
[00:07:54.349 --> 00:07:58.011]  She said, oh, of course, we're going back to the way it always is.
[00:07:58.011 --> 00:08:00.092]  We're going back to the standard thing.
[00:08:00.092 --> 00:08:04.034]  See, it's not that COVID restrictions are coming back.
[00:08:04.034 --> 00:08:05.595]  They never went away.
[00:08:05.595 --> 00:08:15.921]  We had a caller two weeks ago, when I opened the phones about this, said, Alex, it never really went away in a lot of parts of the world or the U.S.
[00:08:15.921 --> 00:08:17.301]  in Democrat-controlled areas.
[00:08:17.301 --> 00:08:17.942]  And he was right.
[00:08:19.133 --> 00:08:40.280]  So now Tedros came out last night, the head of the WHO, that little Marxist Leninist monster, literally killed several million of his own people in Ethiopia, look it up, that's why he got rewarded with a job at the UN, cutting up your health and censoring you and taking control of your body, that's in all the official treaties we'll be covering today.
[00:08:40.280 --> 00:08:44.942]  He said, oh, COVID never left and we've got to have measures to stop it.
[00:08:44.942 --> 00:08:47.103]  Remember just six months ago they declared victory?
[00:08:49.093 --> 00:08:53.478]  And said it was all over, and I said they're getting ready to sucker punch us and bring it back.
[00:08:53.478 --> 00:08:59.525]  Because if anything is definite, it's that they lie to you.
[00:08:59.525 --> 00:09:03.109]  And they love it, and it's their religion.
[00:09:03.109 --> 00:09:06.433]  So breaking, the White House officially announces return to COVID tyranny.
[00:09:06.433 --> 00:09:08.215]  She said, well, yeah, it's what you always do.
[00:09:08.215 --> 00:09:09.737]  Of course, we just wear a mask.
[00:09:12.486 --> 00:09:18.289]  Joe Biden's mask sparks COVID mandate conspiracies.
[00:09:18.289 --> 00:09:19.470]  Alex Jones.
[00:09:19.470 --> 00:09:22.232]  Maryland school implements new mask mandate.
[00:09:22.232 --> 00:09:24.453]  Schools cancelling.
[00:09:24.453 --> 00:09:26.754]  On and on and on.
[00:09:26.754 --> 00:09:30.977]  Tedros says the increase in hospitalizations and deaths shows that COVID is here to stay.
[00:09:30.977 --> 00:09:33.498]  We'll have to continue to fight it.
[00:09:33.498 --> 00:09:34.399]  Oh, see it.
[00:09:34.399 --> 00:09:36.300]  Oh, the lockdown never ended, he's saying.
[00:09:36.300 --> 00:09:37.020]  It's just here.
[00:09:37.020 --> 00:09:39.162]  We're not bringing it back.
[00:09:41.823 --> 00:09:47.945]  Jean-Pierre says Biden will be wearing a mask indoors again.
[00:09:47.945 --> 00:09:50.706]  On The View, they said, Whoopi Goldberg's got COVID, she can't be here.
[00:09:50.706 --> 00:09:53.187]  And everybody's like, she's COVID's back!
[00:09:53.187 --> 00:09:55.488]  Joy Behar, they go, woo!
[00:09:55.488 --> 00:09:57.388]  We love wearing masks!
[00:09:57.388 --> 00:10:01.130]  We love sitting in our houses watching Netflix while the third world starves to death.
[00:10:01.130 --> 00:10:04.811]  We love the collapsing civilization.
[00:10:04.811 --> 00:10:06.932]  And the head of Bayer Pharmaceuticals,
[00:10:08.345 --> 00:10:11.908]  Says, oh, we just did the whole COVID crisis to take control of your life.
[00:10:11.908 --> 00:10:19.095]  We know 95% of you would refuse a gene therapy, which are very dangerous, so we just called it a vaccine.
[00:10:19.095 --> 00:10:25.761]  It's so fun at the World Economic Forum Health Summit to just have them brag on video.
[00:10:25.761 --> 00:10:29.364]  You know, it's all a scam to get you.
[00:10:31.246 --> 00:10:35.809]  But particularly women, not all women, but statistically it's women that buy it.
[00:10:35.809 --> 00:10:50.578]  I mean, look at these famous photos of women playing the flute with the nose and mouth cut off the mask, but at least they're showing subservience and have on their face the muzzle, the symbol of being a slave.
[00:10:50.578 --> 00:10:52.079]  So there you go.
[00:10:52.079 --> 00:10:58.083]  If you wonder how they were going to spin it, if you wondered how they were going to do all of this,
[00:10:59.244 --> 00:11:12.035]  Well, wait, if Jones comes out with whistleblowers and lays it out, that it's all premeditated, and then they start to roll it out just like he said, that's discrediting.
[00:11:12.035 --> 00:11:12.615]  So what do they do?
[00:11:12.615 --> 00:11:15.618]  They go, oh, we're not going to roll anything back out.
[00:11:15.618 --> 00:11:18.600]  We never stopped.
[00:11:18.600 --> 00:11:20.782]  Ah.
[00:11:20.782 --> 00:11:27.108]  And so I noticed the publications attacking me two weeks ago when it was top story for like a week, as you know, it's still huge.
[00:11:28.191 --> 00:11:33.415]  Said, Jones is crazy, nothing's coming back, that's ridiculous.
[00:11:33.415 --> 00:11:37.358]  Now they've shifted gears to he's a nut, of course it never went away!
[00:11:37.358 --> 00:11:43.042]  We need these measures, come on man!
[00:11:43.042 --> 00:11:49.307]  So, schools from Maryland to Texas to Michigan to California are closing.
[00:11:49.307 --> 00:11:51.028]  Others are bringing back the mask mandates.
[00:11:53.180 --> 00:12:14.205]  And they're gonna bring it back in the airport unless we expose them and I'd love to expose this to get everybody organized and then have them back off and then people can spike the football and say see didn't happen like Jones said but I'm gonna have my cake and eat it too they're gonna roll it all out they're not gonna stop their arrogant right on the dates we were told I'm betting my bottom dollar
[00:12:15.762 --> 00:12:18.343]  But at least we won't be flat-footed and everybody will know.
[00:12:18.343 --> 00:12:23.927]  Because you know it's premeditated, you know it's a fraud, but the general public is kind of waking up.
[00:12:23.927 --> 00:12:35.473]  If they hear us say, hey, it's coming back beforehand, and explain to them that it's a systematic, incremental rollout, they want to just slide in like a knife into our back while we're asleep.
[00:12:35.473 --> 00:12:39.855]  No, no, no, we're going to have an open discussion about this and not comply.
[00:12:39.855 --> 00:12:42.337]  So that's why the secrecy of their rollout
[00:12:43.919 --> 00:12:48.161]  Was so important because that's one item I forgot.
[00:12:48.161 --> 00:12:53.984]  They, they told the TSA and the Border Patrol too said, well, don't, you know, don't say it's for me.
[00:12:53.984 --> 00:12:54.604]  Of course not.
[00:12:54.604 --> 00:12:57.446]  I'm going to blow your cover, but say your name, duh.
[00:12:57.446 --> 00:13:00.147]  But oh yeah, don't didn't come from me.
[00:13:00.147 --> 00:13:01.768]  We're not supposed to talk about it.
[00:13:01.768 --> 00:13:08.551]  And the TSA agent was told to the managerial position.
[00:13:08.551 --> 00:13:10.472]  This was a manager's level meeting.
[00:13:13.174 --> 00:13:16.316]  Don't tell anybody about this, though.
[00:13:16.316 --> 00:13:18.418]  The policies are coming next week.
[00:13:18.418 --> 00:13:34.429]  So that was on the 18th of August, and I'm working on getting a copy of the policy, but they're going to have to transcribe it on another piece of paper because they put watermarks on those emails and documents.
[00:13:35.305 --> 00:13:50.257]  So they can track it back to where it came from, or I may just have a quick meeting and write out some hand notes on it, but there'll be nothing like getting the actual directive before it comes out.
[00:13:50.257 --> 00:13:55.061]  And there it is, NBC News, state-to-supply COVID-19 tests, masks in schools.
[00:13:55.061 --> 00:14:04.589]  The NYS Department of Education will survey school districts to distribute resources based on need.
[00:14:06.766 --> 00:14:20.334]  It's all being announced in the key blue states and blue cities, just like I told you two and a half weeks ago.
[00:14:20.334 --> 00:14:22.175]  Massive, massive news.
[00:14:22.175 --> 00:14:28.399]  Let's play a clip of the press secretary, and then of Ted Rose, and then of The View.
[00:14:28.399 --> 00:14:28.699]  Here it is.
[00:14:30.407 --> 00:14:35.889]  President Biden tested negative last night for COVID-19 and tested negative again today.
[00:14:35.889 --> 00:14:38.450]  He's not experiencing any symptoms.
[00:14:38.450 --> 00:14:49.174]  As far as the steps he is taking, since the President was with the First Lady yesterday, he will be masking while indoors and around people in alignment with CDC guidance.
[00:14:49.174 --> 00:14:59.038]  And as has been the practice in the past, the President will remove his mask when sufficiently distanced from others indoors and while outside as well.
[00:15:00.560 --> 00:15:14.524]  The increase in hospitalizations and deaths shows that COVID is here to stay and that we will continue to need tools to fight it.
[00:15:14.524 --> 00:15:22.047]  All right, so what are we going to do about this is really the big question.
[00:15:22.047 --> 00:15:26.728]  We'll come back and talk more about it, but then I'm going to shift gears out of this to something that
[00:15:28.274 --> 00:15:30.455]  Is even bigger than the COVID tyranny.
[00:15:30.455 --> 00:15:32.435]  And it's hiding in plain view.
[00:15:32.435 --> 00:15:40.618]  And I began to get into it yesterday, but I was just so angry over a lot of things going on that I couldn't even get to it.
[00:15:40.618 --> 00:15:44.740]  And you know, I haven't really also told people why I'm particularly angry.
[00:15:44.740 --> 00:15:50.202]  There's some other things going on, but I'm probably going to talk about some other key things as well.
[00:15:50.202 --> 00:15:51.462]  So it's a big show.
[00:15:51.462 --> 00:15:52.802]  Please tell everybody you know, tune in.
[00:15:52.802 --> 00:15:54.143]  And people you don't know, tune in.
[00:15:54.143 --> 00:15:55.583]  That's how we break the back of the censors.
[00:15:55.583 --> 00:15:56.924]  That's how we overpower the globalists.
[00:15:59.537 --> 00:16:01.098]  It's just a mask.
[00:16:01.098 --> 00:16:02.920]  It's just six feet.
[00:16:02.920 --> 00:16:05.482]  It's just non-essential businesses.
[00:16:05.482 --> 00:16:07.905]  It's just non-essential workers.
[00:16:07.905 --> 00:16:10.447]  It's just until we work it out.
[00:16:10.447 --> 00:16:11.968]  It's just a bar.
[00:16:11.968 --> 00:16:14.150]  It's just a restaurant.
[00:16:14.150 --> 00:16:16.032]  It's just nursing homes.
[00:16:16.032 --> 00:16:17.914]  It's just schools.
[00:16:17.914 --> 00:16:21.217]  It's just to keep from overwhelming medical services.
[00:16:21.217 --> 00:16:22.979]  It's just until the cases go down.
[00:16:23.759 --> 00:16:26.020]  It's just to flatten the curve.
[00:16:26.020 --> 00:16:28.841]  It's just to keep others feeling safe.
[00:16:28.841 --> 00:16:31.301]  It's just for a few more weeks.
[00:16:31.301 --> 00:16:35.863]  It's just gyms, salons, spas, and sporting events.
[00:16:35.863 --> 00:16:38.344]  It's just churches and mosques.
[00:16:38.344 --> 00:16:40.024]  It's just singing.
[00:16:40.024 --> 00:16:42.725]  It's just travel.
[00:16:42.725 --> 00:16:45.186]  It's just until we get a vaccine.
[00:16:45.186 --> 00:16:47.126]  It's just for the greater good.
[00:16:47.126 --> 00:16:48.527]  It's just fact-checking.
[00:16:49.367 --> 00:16:51.029]  Not censorship.
[00:16:51.029 --> 00:16:53.032]  It's just mandatory.
[00:16:53.032 --> 00:16:54.874]  It isn't just at all.
[00:16:54.874 --> 00:16:58.198]  Visit DefendJones.com to help fight back today.
[00:16:59.929 --> 00:17:06.834]  Coffee has not been available at InfoWarsTour.com for two years because the price went up too high and the quality was starting to go down.
[00:17:06.834 --> 00:17:11.057]  I turned out so many other producers that wanted to partner with us.
[00:17:11.057 --> 00:17:15.280]  But when the folks at Minuteman came to me a year ago and I began to try their coffees, I was blown away.
[00:17:15.280 --> 00:17:20.723]  We finally have three great coffees that are the best they have to offer available to you right now.
[00:17:20.723 --> 00:17:23.045]  This is the best coffee I've ever tasted.
[00:17:23.045 --> 00:17:24.026]  It smells amazing.
[00:17:24.366 --> 00:17:26.787]  And it's some of the strongest coffee I've ever drank.
[00:17:26.787 --> 00:17:34.390]  Ladies and gentlemen, these three single-source Colombian coffees are now available at InfoWorksShore.com exclusively.
[00:17:34.390 --> 00:17:36.751]  Escape the Prison Planet Light Roast.
[00:17:36.751 --> 00:17:37.612]  Tastes great.
[00:17:37.612 --> 00:17:38.832]  It's the strong one.
[00:17:38.832 --> 00:17:39.652]  Really strong.
[00:17:39.652 --> 00:17:41.493]  But these are all close second and thirds.
[00:17:41.493 --> 00:17:42.254]  Medium Roast.
[00:17:42.254 --> 00:17:42.954]  Wake of America.
[00:17:43.274 --> 00:17:44.195]  Woo!
[00:17:44.195 --> 00:17:45.535]  That's what my go-to.
[00:17:45.535 --> 00:17:51.239]  Dark roast, tip of the spear, tastes the best, and is amazing, and is still very, very strong, gives you that pep.
[00:17:51.239 --> 00:17:58.183]  They're all three available at InfoWareStore.com, and they fund our operation, and each order gets a Pocket Constitution Citizen Rollbook.
[00:17:59.594 --> 00:18:04.095]  The InfoWars Live Silver Bullet Colloidal Silver has finally returned!
[00:18:04.095 --> 00:18:12.478]  To celebrate this powerful product's long-awaited homecoming, we're slashing $10 off the asking price, passing the savings on to you!
[00:18:12.478 --> 00:18:24.401]  Silver Bullet is the answer to Alex's extensive search for a powerful colloidal silver product that utilizes high-quality processes and has applications for both preparedness and regular use.
[00:18:24.721 --> 00:18:35.966]  Concentrated to 30 parts per million in a pure base of deionized water, this survival silver is the perfect fit for you and your family's routine and emergency supply.
[00:18:35.966 --> 00:18:41.489]  Baloidal Silver is an amazing natural product that can assist your body's many healing processes.
[00:18:41.789 --> 00:18:50.010]  Do a deep dive, research the possibilities of colloidal silver yourself, and don't miss out on this limited time offer of $10 off.
[00:18:50.010 --> 00:18:54.091]  Try InfoWars Life Silver Bullet Colloidal Silver today!
[00:18:54.091 --> 00:19:00.532]  Available right now at InfoWarsStore.com.
[00:19:00.532 --> 00:19:03.713]  I talk a lot about the great successes InfoWars has had.
[00:19:03.713 --> 00:19:05.973]  I don't think anybody can deny it.
[00:19:05.973 --> 00:19:08.974]  And it is because of listeners and viewers supporting us.
[00:19:09.890 --> 00:19:18.814]  When we talk about the crew at InfoWars, people behind the scenes, the researchers, the writers, they really have been the MVPs in this fight.
[00:19:18.814 --> 00:19:26.617]  And when you look at Harrison Smith and Owen Schroer and the hard work they engage in every day, five, six, seven days a week, it's really just incredible.
[00:19:27.643 --> 00:19:30.526]  So for myself, the whole InfoWars crew, I thank you for your past support.
[00:19:30.526 --> 00:19:37.073]  I only encourage you now to realize that InfoWars cannot stay on air if you do not support us.
[00:19:37.073 --> 00:19:40.117]  I know you spread the word, I know you pray for us, and that's wonderful, keep doing it.
[00:19:40.117 --> 00:19:48.346]  But most viewers and listeners never go to InfoWarsStore.com, and you never buy great products that enrich and empower your life, while at the same time keeping us on air.
[00:19:49.066 --> 00:19:53.350]  I know that less than 1% of our listeners actually go buy products at M4Short.com.
[00:19:53.350 --> 00:19:58.294]  If just 1% more of you took action and went to M4Short.com, our funding problems will be over.
[00:19:58.294 --> 00:20:00.757]  Please take action now.
[00:20:00.757 --> 00:20:06.662]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[00:20:24.292 --> 00:20:25.733]  All right, here's what I'm going to do.
[00:20:25.733 --> 00:20:31.797]  I'm going to talk about our top story that I'm going to cover in detail for most of the second hour.
[00:20:31.797 --> 00:20:35.039]  Then Attorney Tom Renz has major breaking news.
[00:20:35.039 --> 00:20:44.326]  It's vital to the future of humanity with the next role out of the poison shot and nanotech being put in our food and more that is coming up and that dovetails
[00:20:45.305 --> 00:20:55.847]  With the DARPA research and the operational programs to infect us with remote controllable prion clusters in the brain.
[00:20:55.847 --> 00:21:00.208]  So all that talk you heard about 5G interfacing with the shots, it's true.
[00:21:00.208 --> 00:21:04.489]  It's all confirmed before they even rolled out COVID.
[00:21:04.489 --> 00:21:07.710]  I just got chills.
[00:21:07.710 --> 00:21:11.970]  And this is so evil.
[00:21:11.970 --> 00:21:13.151]  I mean, this is how you take over.
[00:21:13.151 --> 00:21:14.071]  You colonize people.
[00:21:15.373 --> 00:21:25.739]  With crystals that you can electromagnetically either deactivate and neutralize or grow.
[00:21:25.739 --> 00:21:30.162]  And so you implant everybody with these, whether you've had the shot or not, it's everywhere.
[00:21:30.162 --> 00:21:33.564]  There are natural compounds and things that help mitigate it.
[00:21:33.564 --> 00:21:37.207]  You get these proteins growing in you and then they hit it with a frequency.
[00:21:37.207 --> 00:21:38.087]  This is the Pentagon.
[00:21:38.087 --> 00:21:40.469]  I have videos next hour.
[00:21:40.469 --> 00:21:44.251]  They hit you with the frequency and it looks like you died of a stroke.
[00:21:46.553 --> 00:21:48.694]  Man, this is bad.
[00:21:48.694 --> 00:21:53.536]  And then the CIA whines and complains that when they're in Cuba or China they get hit with microwaves.
[00:21:53.536 --> 00:21:55.537]  Of course they're getting hit with them.
[00:21:55.537 --> 00:21:56.377]  You don't think the U.S.
[00:21:56.377 --> 00:21:56.878]  doesn't do this?
[00:21:56.878 --> 00:21:58.679]  It's terrible.
[00:21:58.679 --> 00:22:01.800]  This is mutually assured destruction being played out.
[00:22:01.800 --> 00:22:04.741]  You're not supposed to do that when you have these type of weapons.
[00:22:04.741 --> 00:22:06.602]  Because the other side will use them too.
[00:22:06.602 --> 00:22:07.783]  This is a small planet.
[00:22:07.783 --> 00:22:08.323]  It's insane.
[00:22:10.063 --> 00:22:24.686]  So they're whining about being hit with 60-year-old technology, while the Pentagon's up there saying, yeah, we can implant everybody with protein crystals and then hit them with a frequency and grow the crystal and kill them.
[00:22:24.686 --> 00:22:35.348]  All over your brain, hit you with it, crystals grow in the next few days, cut through arteries, cut through veins, cut through capillaries, stroke out.
[00:22:35.348 --> 00:22:37.008]  Or he says we can just hit the group,
[00:22:39.724 --> 00:22:47.675]  Or country with a light dose and just fog everybody out and make them sick where they can't think straight.
[00:22:47.675 --> 00:22:52.041]  And these are the heads of Pentagon programs.
[00:22:52.041 --> 00:22:54.364]  So yeah, man, we're not in Kansas anymore, okay?
[00:22:54.364 --> 00:22:54.945]  We're in hell.
[00:22:56.584 --> 00:23:01.348]  And I look at all the idiots attacking me, the Justice Department and the bureaucrats, all these people.
[00:23:01.348 --> 00:23:02.609]  I don't want you destroyed!
[00:23:02.609 --> 00:23:04.450]  I'm not your enemy!
[00:23:04.450 --> 00:23:11.676]  You work for psychotic mad scientists that have taken control, and you're gonna all be destroyed by them!
[00:23:11.676 --> 00:23:13.377]  Where is your self-preservation?
[00:23:13.377 --> 00:23:14.478]  Where is your common sense?
[00:23:14.478 --> 00:23:15.519]  Where is your instincts?
[00:23:17.483 --> 00:23:20.365]  You like them shutting down the economy?
[00:23:20.365 --> 00:23:21.486]  You like open borders?
[00:23:21.486 --> 00:23:22.927]  You like all the human trafficking?
[00:23:22.927 --> 00:23:25.029]  You like the dollar devaluation?
[00:23:25.029 --> 00:23:26.450]  You like what's happening to our children?
[00:23:26.450 --> 00:23:29.033]  We're all being hurt by this.
[00:23:29.033 --> 00:23:38.620]  But the bureaucrats and the corporate leaders and the culture, all of us, are to blame for this.
[00:23:38.620 --> 00:23:41.763]  So I'm going to hit a little bit more of this and then I'm going to come back and hit the other news.
[00:23:41.763 --> 00:23:46.587]  The ADL news is just unbelievable and I've got to get to all of it.
[00:23:48.826 --> 00:23:59.433]  I mean, it's word for word what I said Sunday and then Tuesday, because of what took off Monday.
[00:23:59.433 --> 00:24:10.921]  I said the ADL is going to come out and say white supremacist terrorists are imminently about to kill Jews and that it's all Elon Musk's fault for not turning his company over to the CIA, basically.
[00:24:10.921 --> 00:24:13.083]  The head of the ADL came out and said that word for word.
[00:24:13.083 --> 00:24:16.085]  I have all the articles, the tweets, the statements right here.
[00:24:18.706 --> 00:24:26.649]  And then they admit the World Economic Forum and the UN are writing the censorship rules that are being implemented by all these, quote, leftist watchdog groups.
[00:24:26.649 --> 00:24:34.791]  I mean, it's incredible that I have all these clips of the UN saying, yeah, we're going to control all your speech on every issue out there.
[00:24:34.791 --> 00:24:40.653]  And only government approved websites will be available now to be searched on the search engines.
[00:24:40.653 --> 00:24:43.274]  It is wild.
[00:24:43.274 --> 00:24:44.994]  Look at the size of the stack.
[00:24:44.994 --> 00:24:46.495]  It's four inches thick.
[00:24:47.910 --> 00:24:52.514]  Four inches of their admissions and videos and just unbelievable.
[00:24:52.514 --> 00:24:54.455]  So we've got that.
[00:24:54.455 --> 00:24:58.318]  But let me hit this story because this ties into what we're going to cover next hour.
[00:24:58.318 --> 00:25:03.042]  Now, this is the BBC and this is old news, but they're announcing it now.
[00:25:03.042 --> 00:25:11.649]  But in the genetic engineering reviews 20 years ago, 10 years ago, hell, when I was first on air 29 years ago, 28 years ago, I've been on air a few years.
[00:25:14.105 --> 00:25:20.333]  It was, I was sent because nobody really was doing a show like mine on talk radio.
[00:25:20.333 --> 00:25:22.976]  People were on shortwave, but I'd figured out how to actually
[00:25:24.127 --> 00:25:29.471]  Pay for a satellite and a bunch of stations picked me up like two years after I got on radio.
[00:25:29.471 --> 00:25:34.736]  And I wasn't that informed then, but I certainly started getting all these folders.
[00:25:34.736 --> 00:25:40.740]  I mean, I was getting thousands of pieces of mail just at the little radio station by 1997 a week.
[00:25:40.740 --> 00:25:41.701]  They were complaining about it.
