[00:00:16.494 --> 00:00:17.595]  InfoWars.
[00:07:22.207 --> 00:07:24.647]  A lot of comedians are saying the same thing.
[00:07:24.647 --> 00:07:36.751]  In fact, let's play clip one first before we get to the Pentagon spokesperson John Kirby and his clown world pointing out what the so-called UFO shootdowns are really all about.
[00:07:38.923 --> 00:08:02.954]  Hi, I'm Tom Green and forgot to mention the other reason this UFO information is coming out now is because they're trying to distract us all from the fact that we're about to get released the Epstein Island list as well as what's going on in Palestine, Ohio with the train derailment and the chemical release of chemicals into the air.
[00:08:03.634 --> 00:08:15.629]  Which is being called possibly as bad as Chernobyl and the fact that World War three might be about to start in the Ukraine War between USA Russia and China, so that's what's going on good to see you guys.
[00:08:15.629 --> 00:08:22.658]  Hope you guys are having a great day There's UFOs Bingo Tom Green
[00:08:24.443 --> 00:08:28.706]  Snowden says UFO hysteria is engineered distraction from Nord Stream pipeline.
[00:08:28.706 --> 00:08:30.908]  We can put his tweet up on screen.
[00:08:30.908 --> 00:08:32.609]  He says it's not aliens.
[00:08:32.609 --> 00:08:34.951]  I wish it were aliens, but it's not aliens.
[00:08:34.951 --> 00:08:50.582]  It's just the old engineered panic, an attractive nuisance ensuring that these servile reporters get assigned to investigate balloon BS rather than budgets or bombings a la Nord Stream.
[00:08:54.551 --> 00:09:03.919]  But don't worry, the Biden administration has come out and told us that it's not aliens after their people said it could be aliens, including the head of NORAD.
[00:09:03.919 --> 00:09:11.165]  Biden administration forming team to study unidentified aerial objects.
[00:09:11.165 --> 00:09:11.425]  U.S.
[00:09:11.425 --> 00:09:19.592]  doesn't know what shot down Lake Huron object is and doesn't rule out a UFO.
[00:09:19.592 --> 00:09:20.433]  What is a UFO?
[00:09:20.433 --> 00:09:21.254]  It's unidentified.
[00:09:22.022 --> 00:09:23.122]  So they still haven't identified it.
[00:09:23.122 --> 00:09:24.163]  It is a UFO.
[00:09:24.163 --> 00:09:25.724]  That has a connotation of aliens.
[00:09:25.724 --> 00:09:27.024]  It's not.
[00:09:27.024 --> 00:09:28.325]  Here's an interesting factoid.
[00:09:28.325 --> 00:09:35.308]  First Sinewinder missile targeting object over Lake Charon missed at a cost of $400,000.
[00:09:35.308 --> 00:09:37.549]  So it took two of them to hit it.
[00:09:37.549 --> 00:09:38.789]  That's $800,000 to blow up a little craft.
[00:09:44.554 --> 00:09:47.815]  Don't let balloons distract you from the global economic collapse.
[00:09:47.815 --> 00:09:52.015]  This is Tyler Durden over at Zero Hedge.
[00:09:52.015 --> 00:09:55.716]  Big article, an interview with Cy Hirsch speaks out.
[00:09:55.716 --> 00:10:01.537]  You have to hold the president to account for blowing up Nord Stream and not be distracted.
[00:10:01.537 --> 00:10:08.539]  I totally and completely agree with those statements.
[00:10:08.539 --> 00:10:10.159]  Now before we move into
[00:10:11.581 --> 00:10:20.325]  Two more trains derail on top of the Ohio catastrophe and the latest weaponized virus news.
[00:10:20.325 --> 00:10:24.788]  And then what's happening with the economy and more.
[00:10:24.788 --> 00:10:32.171]  Let's go ahead and look at this report out of USA Today, also republished in Yahoo News.
[00:10:32.171 --> 00:10:34.713]  Little by little, they are winning.
[00:10:35.748 --> 00:10:45.392]  Tide turns in key Ukraine city, which is the Stalingrad type of battle we saw in World War II happening, repeating in Ukraine.
[00:10:45.392 --> 00:10:50.154]  Updates as Russian offensive begins.
[00:10:50.154 --> 00:10:54.935]  So, USA Today is about as CIA as it gets.
[00:10:54.935 --> 00:11:04.159]  I'd say the thoroughbreds, obviously the Washington Post, but when you look at this, what did I tell you three days ago?
[00:11:05.165 --> 00:11:07.907]  What did I tell you two days ago?
[00:11:07.907 --> 00:11:11.169]  What did I say yesterday?
[00:11:11.169 --> 00:11:31.163]  I said about three weeks ago, I believe that they will launch, the Russians will launch their second big offensive of the last year, a much larger offensive with 500,000 troops and 2,000 plus tanks and armored vehicles before the anniversary on the 24th.
[00:11:33.288 --> 00:11:37.692]  Just from researching things and making my dead reckoning assumption.
[00:11:37.692 --> 00:11:51.103]  And then I said that I believe the offensive has already begun and that Putin is not going to announce it because of political fallout.
[00:11:51.103 --> 00:12:00.872]  That's how you would up the ante in an invasion, but not try to up the threat continuum to the next room on the ladder.
[00:12:02.097 --> 00:12:15.111]  And now mainstream press from CNN to ABC News to USA Today, you name it, are saying that the invasion, the second big offensive has begun.
[00:12:15.111 --> 00:12:21.137]  Just like I told you last October, I believe the Russians would invade by the end of February, and of course that happened.
[00:12:21.137 --> 00:12:23.079]  Again, just pointing out that
[00:12:24.707 --> 00:12:27.849]  God gave us interesting minds, didn't he?
[00:12:27.849 --> 00:12:34.553]  When I just go with my deep research and then just lean back and say, I believe the invasion has already begun.
[00:12:34.553 --> 00:12:36.715]  The second invasion has begun.
[00:12:36.715 --> 00:12:41.578]  The answer is correct, isn't it?
[00:12:41.578 --> 00:12:43.239]  That's not being grabbed out of the air.
[00:12:43.239 --> 00:12:47.882]  That's called knowledge and wisdom to be able to then make that analysis.
[00:12:49.062 --> 00:12:53.446]  And all of you obviously have that to some degree, many of you more than I do.
[00:12:53.446 --> 00:13:00.573]  That's why it's important for you to stand up and be leaders in your area, whether it's to ten people or a thousand or a million, because that's how we change the world.
[00:13:00.573 --> 00:13:09.182]  The Globals are all about making you feel stupid and ineffectual so you won't be on the field of reality and on the battlefield of minds.
[00:13:12.025 --> 00:13:14.948]  And again, this is pretty much purely a ground war now.
[00:13:14.948 --> 00:13:22.217]  The Russians have been using missiles to take out Ukrainian infrastructure and weapons.
[00:13:22.217 --> 00:13:28.284]  But because they got hurt so badly by the giant stockpile of Western high-tech ground-to-ground
[00:13:29.813 --> 00:13:33.014]  Ground-to-air missiles.
[00:13:33.014 --> 00:13:38.316]  You're not seeing a bunch of Russian aircraft and helicopters flood in like you saw last time.
[00:13:38.316 --> 00:13:44.878]  This is about as close to a ground war as a pure ground war as you're going to get.
[00:13:44.878 --> 00:13:52.380]  And now they're just going to take the last few cities and towns that was Putin's original goal in the east of Ukraine.
[00:13:53.602 --> 00:14:08.028]  As a buffer zone controlling the east and the south of Crimea, and then he will harden those points and declare that the war is over, but don't think for a minute that the West and Zelensky are going to stop.
[00:14:08.028 --> 00:14:19.432]  So all Putin's done is move the front lines of the war that's been going on for nine years, the proxy war, then a hybrid war, now a pure hot war, leading to possible nuclear war.
[00:14:19.432 --> 00:14:20.493]  All he's done is driven
[00:14:22.076 --> 00:14:24.444]  Those lines, 50 to 100 miles, to the case of Crimea, 200 miles.
[00:14:28.772 --> 00:14:31.713]  In the South into Ukraine proper.
[00:14:31.713 --> 00:14:35.254]  And so the war is not going to end anytime soon.
[00:14:35.254 --> 00:14:39.475]  And Putin has boxed himself into a corner.
[00:14:39.475 --> 00:14:51.738]  But so has the West, because we're going to get to articles where Europe has spent hundreds of millions of dollars trying to hide the real cost of energy and things from the population, bring them deeper into debt, but they still can't hide it.
[00:14:52.885 --> 00:15:00.910]  And then as the West pumps in more and more heavy weapons, this is just going to continue to escalate and only ends bad if it doesn't stop now.
[00:15:00.910 --> 00:15:09.534]  This is called a stalemate, and nobody wins but the central banks that consolidate power and control and give people deeper debt.
[00:15:09.534 --> 00:15:17.239]  Russia has already begun its expected spring offensive in Ukraine, sending thousands of additional troops in an attempt to overwhelm Ukraine's defenses.
[00:15:17.239 --> 00:15:21.361]  NATO Secretary General said
[00:15:23.496 --> 00:15:27.760]  Yesterday evening.
[00:15:27.760 --> 00:15:38.369]  So, there you have the head of NATO saying the new offensive began yesterday.
[00:15:38.369 --> 00:15:40.030]  He did call that one.
[00:15:40.030 --> 00:15:42.893]  I think that's called nailing it.
[00:15:42.893 --> 00:15:47.016]  I'm not bragging or anything, it's just I really thank God for the brains we've been given.
[00:15:47.016 --> 00:15:48.838]  I know a lot of you got good brains too, why don't we use them?
[00:15:50.009 --> 00:15:58.258]  We'll leave the rest of the story when we come back and make some more predictions here that could happen depending on different probable
[00:16:00.100 --> 00:16:02.261]  Cavalry has arrived.
[00:16:02.261 --> 00:16:15.687]  Ultimate bone broth is the strongest, highest quality chicken based bone broth you're going to find with all of the effects for your joints, your bones, your muscles, your heart, but more importantly, your immune system.
[00:16:15.687 --> 00:16:17.948]  Everybody knows about grandma and chicken broth.
[00:16:17.948 --> 00:16:23.030]  Well, this is concentrated chicken broth, the strongest out there with chaga mushroom and
[00:16:23.630 --> 00:16:27.074]  A whole bunch of other ingredients, like turmeric, the list goes on and on.
[00:16:27.074 --> 00:16:34.302]  This is definitely the strongest, best bone broth out there, and your purchase supports the M4, a 360 win.
[00:16:34.302 --> 00:16:37.826]  If you've not experienced bone broth, even the regular ones have great effects.
[00:16:38.507 --> 00:16:43.269]  Believe me, you want to get InfoWars Life Ultimate Bone Broth at InfoWarsTore.com.
[00:16:43.269 --> 00:16:45.810]  Now, it would take an hour to tell you all the great stuff about it.
[00:16:45.810 --> 00:16:50.331]  Just go to InfoWarsTore.com, read the facts there, and then order some and you can't lose.
[00:16:50.331 --> 00:16:55.393]  It's nutritive, it empowers your body, it's great for your immune system, bones and joints, and it funds the InfoWars.
[00:16:55.393 --> 00:16:58.835]  So, Ultimate Bone Broth, now back in stock at InfoWarsTore.com for 25% off.
[00:16:59.955 --> 00:17:04.477]  Introducing our new incredible supplement line, InfoWars MD.
[00:17:04.477 --> 00:17:16.924]  Now in 60 seconds, it's hard to tell you how incredible these products are, but all of these products are already sold on store shelves under other brand names for up to twice the cost we're selling it to you.
[00:17:16.924 --> 00:17:18.124]  These are high-end.
[00:17:18.124 --> 00:17:19.185]  These are the very best.
[00:17:19.505 --> 00:17:21.987]  You know our Body's Ultimate Turmeric Formula is amazing?
[00:17:21.987 --> 00:17:22.508]  Well, guess what?
[00:17:22.508 --> 00:17:28.293]  We now have Turmeric 95 that's basically the same formula for a lower price.
[00:17:28.293 --> 00:17:30.915]  CBD oil of the highest quality.
[00:17:30.915 --> 00:17:37.801]  Up to 50% less than major competitors selling the exact high-quality full-spectrum CBD.
[00:17:37.801 --> 00:17:43.005]  And it goes on for all the new InfoWars MD products at InfoWarsStore.com.
[00:17:43.005 --> 00:17:43.986]  The highest quality.
[00:17:44.266 --> 00:17:53.052]  Directly from the manufacturer to your door at prices up to 50%, in some cases 100% lower than what they're sold for in stores.
[00:17:53.052 --> 00:17:55.033]  M4 Wars MD and M4WarsStore.com.
[00:17:59.701 --> 00:18:01.382]  You want to beat the New World Order?
[00:18:01.382 --> 00:18:03.243]  You want to stop their globalist agenda?
[00:18:03.243 --> 00:18:11.328]  Well, so do I. And I've been the most effective individual in the fight against the globalists, and I've got their number, and I know how to bring them down.
[00:18:11.328 --> 00:18:15.471]  But ladies and gentlemen, I can't do it without your support.
[00:18:15.471 --> 00:18:18.133]  And the good news is, we're only under about $200,000 a month.
[00:18:20.014 --> 00:18:24.677]  The bad news is the enemy is intensifying their attacks on every front, but I'm not going to back down.
[00:18:24.677 --> 00:18:26.698]  And I'll never give up, but I could give out.
[00:18:26.698 --> 00:18:28.519]  So please, keep me on the field.
[00:18:28.519 --> 00:18:33.723]  Keep me on the front lines against the enemy, while getting great products at the same time that will empower you and your family.
[00:18:33.723 --> 00:18:44.910]  InfoWarsStore.com for the best supplements and more, or just make a straight donation, big red banner at the top of InfoWarsStore.com, and that way all the money goes towards the fight, not part of it going towards product cost.
[00:18:45.230 --> 00:18:46.673]  But I thank you all for your support.
[00:18:46.673 --> 00:18:51.121]  Please commit now to go to Infowarshore.com and get great products and make donations.
[00:18:51.121 --> 00:18:52.083]  I thank you for your support.
[00:18:52.083 --> 00:18:53.285]  Now take action!
[00:18:53.285 --> 00:18:56.030]  The globalists are counting on you not taking action!
[00:19:01.079 --> 00:19:05.981]  I have been in a 28-year marathon battle with the globalists.
[00:19:05.981 --> 00:19:12.404]  I have come from nowhere, to the very heights of politics, not just in America, but in the world.
[00:19:12.404 --> 00:19:17.506]  We are engaging the globalists at point-blank range in the information war.
[00:19:17.506 --> 00:19:19.226]  But I don't deserve the credit.
[00:19:19.226 --> 00:19:25.649]  Yes, I've persevered, but the listeners and viewers who've supported InfoWars are the real reason we've had this success.
[00:19:26.369 --> 00:19:31.793]  We're having now the greatest victories in the fight against the New World Order we've ever had.
[00:19:31.793 --> 00:19:36.115]  We are now entering the final mile of the marathon.
[00:19:36.115 --> 00:19:45.301]  And that's why, today, it's more important than ever to realize how important you've been in this fight and to continue in the efforts you've been carrying out and to intensify them.
[00:19:45.301 --> 00:19:46.702]  God bless you all.
[00:19:46.702 --> 00:19:47.743]  I salute you.
[00:19:47.743 --> 00:19:48.403]  I thank you.
[00:19:48.403 --> 00:19:54.207]  And I beg you to intensify what you're doing now because we are over the target and history is happening.
[00:19:54.847 --> 00:19:56.189]  The fight is my fight.
[00:19:56.189 --> 00:19:56.829]  It's your fight.
[00:19:56.829 --> 00:19:57.570]  It's our fight.
[00:19:57.570 --> 00:19:58.351]  God bless you all.
[00:20:35.882 --> 00:20:43.410]  I want to go through the rest of the World War 3 stack in this segment.
[00:20:43.410 --> 00:20:49.316]  In the next segment, we're going to look at the three massive train derailments
[00:20:50.430 --> 00:20:52.332]  Of the last week.
[00:20:52.332 --> 00:20:56.675]  And the government response to that, and a point that a U.S.
[00:20:56.675 --> 00:21:11.366]  Senator made on Tucker's show last night, how they keep us distracted with the black national anthem and all the race garbage, while our infrastructure is undoubtedly falling apart around us.
[00:21:11.366 --> 00:21:15.990]  And I've had quite a lot of family that worked for the railroad.
[00:21:15.990 --> 00:21:18.372]  My dad worked for the railroad when he was going through medical school.
[00:21:19.764 --> 00:21:23.065]  For four years.
[00:21:23.065 --> 00:21:24.346]  And he knows quite a bit about it.
[00:21:24.346 --> 00:21:30.568]  And anybody that knows anything about it knows that we have the worst railroads in the modern world.
[00:21:30.568 --> 00:21:36.189]  I'll explain what's really going on coming up, but it's just one more example of how this country has been allowed to rot for 50 years.
[00:21:39.363 --> 00:21:40.104]  That's coming up.
[00:21:40.104 --> 00:21:43.847]  Then we're going to look at, again, the big developments with new weaponized viruses.
[00:21:43.847 --> 00:21:44.407]  They're getting ready.
[00:21:44.407 --> 00:21:45.788]  Could not be more important.
[00:21:45.788 --> 00:21:47.970]  The economy and more.
[00:21:47.970 --> 00:21:56.577]  But Harrison Smith will be with us the next few segments because he's been really digging into this to talk about it with me.
[00:21:56.577 --> 00:21:58.919]  But let me make a very exciting announcement.
[00:21:58.919 --> 00:22:03.683]  It's been sold out for almost a year and it was a very popular product.
[00:22:03.683 --> 00:22:07.447]  I can tell you that I've been upset that it was not there because I got
[00:22:08.479 --> 00:22:09.600]  We're good to go.
[00:22:30.629 --> 00:22:33.131]  But you absolutely need to get it.
[00:22:33.131 --> 00:22:38.977]  It's in a new container, but it's the same amazing formula.
[00:22:38.977 --> 00:22:45.804]  They couldn't get the previous container it was in, so we have it in another container that's part of the Supply Chain Breakdowns.
[00:22:45.804 --> 00:22:47.806]  It's got organic acacia fiber.
[00:22:49.246 --> 00:22:56.356]  Of the highest quality, unbleached, and unmodified by chemicals, clinically studied for its prebiotic benefits.
[00:22:56.356 --> 00:23:06.349]  We could buy a similar formula of this for about a third of the price, but it's all bleached, it's inorganic, that is, it's not organic, it's from an organic base, but not certified organic.
[00:23:07.190 --> 00:23:08.691]  And it's not the same quality.
[00:23:08.691 --> 00:23:16.076]  Organic apple fruit fiber, a mixture of soluble prebiotic fiber and insoluble bulk forming fiber.
[00:23:16.076 --> 00:23:24.601]  Organic flax seed is known for its soluble fiber ability to absorb water and increase its size to create a feeling of fullness.
[00:23:24.601 --> 00:23:26.882]  It's also good for dieting.
[00:23:26.882 --> 00:23:35.228]  Organic blueberry and fruit fiber, it's the equivalent of each little scoop of a whole package of blueberries, is known for containing antioxidants,
[00:23:36.155 --> 00:23:36.655]  Good to go!
[00:23:58.206 --> 00:24:05.852]  Great formula, and at $23, you're not going to find anything of this quality near that price.
[00:24:05.852 --> 00:24:13.918]  It's a high-end product for about 30-40% off what you would find it in stores for, and that's when it's not discounted.
[00:24:13.918 --> 00:24:16.660]  When it's discounted, it is an insanely good deal.
[00:24:16.660 --> 00:24:21.544]  Show the Prebiotic Fiber Back in Stock at InfoWarStore.com.
[00:24:22.844 --> 00:24:26.166]  There's a big Prebiotic Fiber Summary at InFullRetort.com.
[00:24:26.166 --> 00:24:27.046]  I suggest you go read it.
[00:24:27.046 --> 00:24:28.567]  And I suggest you just take it.
[00:24:28.567 --> 00:24:30.689]  It's a month's supply.
[00:24:30.689 --> 00:24:32.270]  Take a scoop every day in your water.
[00:24:32.270 --> 00:24:33.030]  Doesn't taste bad.
[00:24:33.030 --> 00:24:34.291]  Just gulp it down.
[00:24:34.291 --> 00:24:38.053]  And you're going to see dramatic effects.
[00:24:38.053 --> 00:24:40.394]  Everybody that takes it does.
[00:24:40.394 --> 00:24:42.636]  Also, take your focus a little clearer to the next level.
[00:24:42.636 --> 00:24:46.158]  Brain Force Ultra and Brain Force Plus, two different nootropics.
[00:24:47.267 --> 00:24:49.888]  Are both 50% off as well.
[00:24:49.888 --> 00:24:51.668]  They're both amazing.
[00:24:51.668 --> 00:25:03.250]  Ultra's my favorite, because, you know, I've got to work late at night, or my wife wants to go out to dinner with friends or something, and we've got a babysitter at 7 o'clock at night, and I want to go to bed at 8 o'clock.
[00:25:03.250 --> 00:25:05.811]  I just take a half dropper under the tongue.
[00:25:05.811 --> 00:25:09.251]  It hits really quick, 10 to 15 minutes, and goes away in 2 to 3 hours.
[00:25:09.251 --> 00:25:10.992]  It's a very interesting formula.
[00:25:13.732 --> 00:25:17.394]  It's my favorite combination of natural stimulants out there.
[00:25:17.394 --> 00:25:18.875]  Rainforest Plus is great.
[00:25:18.875 --> 00:25:19.855]  Lasts five to six hours.
[00:25:19.855 --> 00:25:23.957]  It's a good, strong, clean energy boost as well, and helps focus the mind.
[00:25:23.957 --> 00:25:26.938]  Those are 50% off at InfoWarsTore.com.
[00:25:26.938 --> 00:25:32.141]  And Ultimate Krill Oil and Ultimate Fish Oil are 50% off.
[00:25:32.141 --> 00:25:34.942]  They're really good for your body as well.
[00:25:34.942 --> 00:25:38.383]  All of this at InfoWarsTore.com.
[00:25:38.383 --> 00:25:41.805]  And that is what keeps the broadcast on the air, and I thank you.
[00:25:43.919 --> 00:25:46.042]  For supporting us as we support you.
[00:25:46.042 --> 00:25:48.665]  There's no broadcast like it.
[00:25:48.665 --> 00:25:52.230]  I wish there were more, but we are the best there is.
[00:25:52.230 --> 00:25:55.755]  And that's not saying a lot, but it's just the truth.
[00:25:55.755 --> 00:25:58.518]  That means this whole family of guests, callers, myself, this crew.
[00:25:59.744 --> 00:26:01.426]  Little by little, they are winning.
[00:26:01.426 --> 00:26:06.290]  Tide turns in Ukraine, Sydney, and many other battlefield areas.
[00:26:06.290 --> 00:26:07.131]  USA Today.
[00:26:07.131 --> 00:26:07.551]  U.S.
[00:26:07.551 --> 00:26:08.592]  Today.
[00:26:08.592 --> 00:26:12.976]  Little by little, Russia is winning key ground war.
[00:26:12.976 --> 00:26:15.279]  French historian, World War III has already begun.
[00:26:15.279 --> 00:26:17.140]  I agree with that statement.
[00:26:17.140 --> 00:26:17.441]  Former
[00:26:19.261 --> 00:26:25.006]  President of Italy and current member of parliament blames Zelensky, Berlusconi blames Zelensky for the Ukraine war.
[00:26:25.006 --> 00:26:29.350]  All he had to do was stop attacking the Donbass and this would not have happened.
[00:26:29.350 --> 00:26:32.273]  Putin told them that, he told him that.
[00:26:32.273 --> 00:26:35.416]  We will not enable escalation of conflict that may lead to World War III.
[00:26:35.416 --> 00:26:42.021]  Elon Musk tells off lefty astronaut Scott Kelly at the Super Bowl to stop pushing for the end of the world.
[00:26:42.895 --> 00:26:47.858]  Paranoid Putin only travels by special armored trains as he fears an assassination.
[00:26:47.858 --> 00:26:50.540]  You have world leaders calling for his assassination, U.S.
[00:26:50.540 --> 00:26:54.243]  Senators, you name it, and then he's paranoid?
[00:26:54.243 --> 00:26:55.404]  Okay.
[00:26:55.404 --> 00:27:00.747]  You're not paranoid if you're protecting yourself and they're out to get you.
[00:27:00.747 --> 00:27:11.875]  Biden suddenly orders release of another 26 million barrels for the Strategic Oil Reserve, not for America, but for China, the lowest the Strategic Oil Reserve has ever been.
[00:27:13.683 --> 00:27:20.994]  Ron Paul wrote an excellent article that's on Infowars.com for the Ron Paul Institute that we'll be reading later in the next hour.
[00:27:20.994 --> 00:27:21.976]  I want to read the whole thing.
[00:27:21.976 --> 00:27:24.139]  It's not that long, but it's very important.
[00:27:24.139 --> 00:27:27.243]  How we can stop the coming war with Russia.
[00:27:27.243 --> 00:27:27.985]  Ron Paul.
