[00:00:00.000 --> 00:00:26.000]  [MUSIC]
[00:08:57.006 --> 00:09:06.509]  And it's all over the news, oh, white supremacist conspiracy theorists targeting meteorologists by emailing them and arguing with them that CO2 isn't bad.
[00:09:07.029 --> 00:09:07.789]  This is all over the news.
[00:09:07.809 --> 00:09:09.829]  This is like, oh, you don't believe in global warming?
[00:09:09.869 --> 00:09:10.830]  Well, you're a white supremacist!
[00:09:10.990 --> 00:09:11.670]  You're a white supremacist!
[00:09:12.850 --> 00:09:18.969]   And then now they put out this report last week or two weeks ago, With the State Department saying, yes, we're going to have all the agencies target the white supremacist.
[00:09:19.589 --> 00:09:22.552]  All white supremacism will be banned and we'll prosecute them.
[00:09:23.132 --> 00:09:24.273]  What's the State Department have to do with that?
[00:09:24.553 --> 00:09:26.315]  And thank you ADL for designing this.
[00:09:26.875 --> 00:09:35.702]  And then they say, and we are going to, again, go after anyone that's a white supremacist and everything is white supremacist.
[00:09:37.064 --> 00:09:44.961]   So the last big piece of this As I've explained about a thousand times, no joke, okay?
[00:09:45.122 --> 00:09:52.088]  But when I saw this today, this article came out today, it was like a punch in the stomach.
[00:09:52.668 --> 00:09:56.271]  And we'll put the Kellerman Green article on screen, it's at Infowars.com.
[00:09:57.352 --> 00:10:00.375]  Went in the middle of the night, I'm having to move back to the front page of Infowars.com.
[00:10:01.756 --> 00:10:02.576]  False flag alert!
[00:10:04.678 --> 00:10:19.381]   Mainstream corporate media is putting out a Homeland Security report That it's imminent that right-wingers working with Russia, slash white supremacists, are going to blow up the power grid and plunge us into total darkness.
[00:10:19.401 --> 00:10:22.102]  And then they tell you how easy it is to take down the grid.
[00:10:22.502 --> 00:10:23.262]  False flag alert!
[00:10:23.282 --> 00:10:27.244]  Media and Homeland Security warn right-wing extremists, or Russia, to attack power grid.
[00:10:27.324 --> 00:10:28.985]  So, there you have it.
[00:10:29.685 --> 00:10:38.851]   Now, I'll go into this in great detail this hour, but do I need to go get you the No exaggeration, 500 times at least.
[00:10:39.632 --> 00:10:44.076]  I mean, I say it about three, four times a week.
[00:10:44.876 --> 00:10:46.197]  This has been over two years.
[00:10:47.238 --> 00:10:50.080]  Specifically, that they're gonna blame right wingers working with Russia.
[00:10:50.861 --> 00:10:51.922]  Exactly those words.
[00:10:52.382 --> 00:10:53.683]  And we'll fight it, probably today.
[00:10:54.024 --> 00:10:55.185]  We'll play it, we'll post it to the site.
[00:10:56.085 --> 00:10:58.788]  Now, you understand, this is not a drill, this is not a joke, okay?
[00:10:59.929 --> 00:11:01.530]  The New World Order wants to destroy this country.
[00:11:02.720 --> 00:11:04.862]  They need to blend their political opposition while they do it.
[00:11:05.262 --> 00:11:12.388]  And so the main move would be a massive, limited shutdown of, say, one of the five grids in the U.S.
[00:11:12.428 --> 00:11:13.889]  I don't think they'll hit the whole thing at first.
[00:11:14.449 --> 00:11:15.950]  They'll probably bring down the East Coast.
[00:11:16.871 --> 00:11:19.113]  Then it'll get more hysterical and beg for tear anymore.
[00:11:19.633 --> 00:11:20.514]  Or maybe the West Coast.
[00:11:22.515 --> 00:11:23.076]  They'll hit it.
[00:11:23.416 --> 00:11:25.117]  Or they may even hit somewhere like Texas.
[00:11:25.578 --> 00:11:27.259]  And the Texas grid that goes over six states.
[00:11:27.799 --> 00:11:28.640]  It'll teach us a lesson.
[00:11:29.304 --> 00:11:43.049]  And then say we've got to shut down the internet to stop the cyber attack that's loading it into the computers with the Stuxnet type system and, or whatever BS they make up, is already pre-programming this.
[00:11:43.449 --> 00:11:47.431]  We will have to shut down the internet to stop the computer virus.
[00:11:47.911 --> 00:11:54.934]  And this will be far worse than COVID and will destroy civilization, but better than the, never working again.
[00:11:56.697 --> 00:12:12.584]  So they've already done their martial law test with a virus, now they're going to do it with a computer virus, and then they're going to blander political enemies while they're at it, and then piss off the public, and then have some weird 27-year-old computer hacker nerd who's on meth that they've had in a dungeon for two years brainwashing him.
[00:12:12.864 --> 00:12:13.745]  He'll have no memory.
[00:12:14.085 --> 00:12:16.606]  He'll come out and say, yes, I launched the cyber attack.
[00:12:16.926 --> 00:12:18.747]  I did it because of Trump and Alex Jones.
[00:12:18.987 --> 00:12:20.388]  I mean, it's already prepared.
[00:12:20.968 --> 00:12:21.708]  It's already ready.
[00:12:22.128 --> 00:12:22.729]  Guaranteed.
[00:12:23.049 --> 00:12:25.130]  The guy's in a laboratory right now, you know.
[00:12:26.310 --> 00:12:29.811]  With headphones on, a face mask on, being programmed, I don't even know who he is.
[00:12:30.671 --> 00:12:31.411]  They're ready to roll it out.
[00:12:31.611 --> 00:12:34.132]  They can launch tomorrow, they can launch next week, they can launch in six months.
[00:12:34.672 --> 00:12:38.453]  But they've got patsies loaded, they've got everything prepared, the whole thing's scripted.
[00:12:38.853 --> 00:12:56.137]   Because when you see Klaus Schwab, and the globalists running around everywhere, saying, it's imminent, the power grid's gonna go down, but don't worry, we're gonna take over, and shut the web off, and when we turn the web back on, there'll be internet IDs, A global social credit score to protect you and stop the hackers.
[00:12:57.557 --> 00:13:09.921]  And now they put you into the internet control, they shut all their opposition down, they demonize their opposition, and they get you trained that the power is going to be going off more and more as they shut off the power plants, shut off the coal mines, shut off the grid.
[00:13:10.261 --> 00:13:12.841]  And they say, oh, it's the right wing has been attacking.
[00:13:13.142 --> 00:13:14.202]  That's why none of it's working.
[00:13:14.442 --> 00:13:15.822]  Oh, your electric car won't charge.
[00:13:15.842 --> 00:13:18.483]  There's no power because the right wing, they're attacking.
[00:13:18.963 --> 00:13:20.845]  Goldstein, you know, is in the computers.
[00:13:21.545 --> 00:13:22.867]  Oh yes, you know, attacking.
[00:13:22.887 --> 00:13:23.887]  That's why this is all happening.
[00:13:24.108 --> 00:13:28.611]  While they shut off the pipelines, while they shut off the grids, while they implode the borders, while they're shipping more people.
[00:13:28.892 --> 00:13:31.394]  This is all a post-industrial world for all of us.
[00:13:31.714 --> 00:13:37.779]  But all their government groups and all of their corporate reservations, they all will still get power when it's off your area.
[00:13:38.019 --> 00:13:39.581]  It's already set up where they're essential.
[00:13:39.981 --> 00:13:41.703]  So they'll get power, but you won't get power.
[00:13:42.023 --> 00:13:44.265]  But then again, there'll be this metaphor.
[00:13:45.288 --> 00:13:50.674]  Or this background noise that, oh, it was all because the right wing attacked the grid.
[00:13:50.974 --> 00:13:52.776]  But who's attacking the power grids worldwide?
[00:13:52.816 --> 00:13:53.156]  The left.
[00:13:54.057 --> 00:14:03.947]  Who two years ago when Texas had, didn't have enough power and told the coal plants, you can't get an emergency authorization to turn the power up when the power was going down.
[00:14:04.542 --> 00:14:04.942]  The Feds.
[00:14:05.243 --> 00:14:07.625]  So they're the ones shutting it down, but that's not even the issue.
[00:14:08.125 --> 00:14:11.508]  The pre-programming by Klaus Schwab and the globalists, the cyber attacks are imminent.
[00:14:11.668 --> 00:14:13.330]  Your whole way of life is going to change when this happens.
[00:14:13.710 --> 00:14:21.557]  But don't worry, we'll take the internet over and have an internet ID to control you once we shut the web off to protect the grid for a few months or a few years.
[00:14:22.077 --> 00:14:28.122]  And then once you accept the new system, you'll be allowed back online and back to your Netflix and back to the rest of it.
[00:14:28.502 --> 00:14:32.025]  And then the final piece was the right-wingers and the Russians are the ones that are going to cut the power off.
[00:14:32.266 --> 00:14:38.671]  So now they've got the final piece as they roll out that Americans are terrorists and the ADL is God and now they're preparing to fall slack.
[00:14:39.291 --> 00:14:44.936]  America and the people of our once great nation have a decision to make.
[00:14:46.317 --> 00:14:52.033]   This decision will Really decide the fate, not just of our republic, but the world itself.
[00:14:53.334 --> 00:15:00.700]  Our country has had an intelligence agency private corporate coup take control of it entirely in the last 30 years.
[00:15:00.720 --> 00:15:02.701]  It was in partial control before.
[00:15:04.082 --> 00:15:13.069]  They know the American people are waking up, so they're trying to outlaw their opposition and demonize us as terrorists and divide and conquer the country with race war systems.
[00:15:14.650 --> 00:15:24.666]   And now they're saying with zero evidence that The right wing is imminently going to launch cyber attacks with the Russians to bring down the US power grid.
[00:15:27.087 --> 00:15:44.018]  But they've already pre-programmed it all that they want to take down the power grid to then blame it on outside enemies as a pretext to then bring in a shutdown of the web and then a web 3.0 that's totally controlled with internet IDs and a social credit score.
[00:15:45.163 --> 00:15:46.224]  It's all been beta tested.
[00:15:46.264 --> 00:15:47.024]  It's all prepared.
[00:15:47.084 --> 00:15:48.225]  It's already rolling out in Europe.
[00:15:48.245 --> 00:15:50.306]  It's already rolling out in Australia, New Zealand.
[00:15:50.466 --> 00:15:51.366]  It's already in China.
[00:15:51.406 --> 00:15:52.447]  It's already in South Korea.
[00:15:52.507 --> 00:15:53.587]  It's already in Singapore.
[00:15:54.648 --> 00:15:56.249]  It's the end of freedom as we know it.
[00:15:57.049 --> 00:15:59.010]  You call your opposition terrorists.
[00:15:59.030 --> 00:16:01.171]  You call them white supremacists that are killing everybody.
[00:16:01.652 --> 00:16:04.333]  And you stage some false flags and blame it on the right wing.
[00:16:04.473 --> 00:16:05.073]  Those are coming.
[00:16:05.814 --> 00:16:10.036]  Whenever you see Hispanics or anybody else kill other people, they're always the white supremacists.
[00:16:10.596 --> 00:16:16.506]   When a guy from East Asia runs in with a truck, looks like an accident, into a barrier.
[00:16:16.526 --> 00:16:19.348]  They lay out a Nazi flag and say a white supremacist attacked.
[00:16:21.049 --> 00:16:27.113]  They're saying basically all crime is white supremacist now, total lies, while suppressing the real crime statistics.
[00:16:28.114 --> 00:16:33.237]  But this issue of the power grid is so big because it's really one of the last pieces.
[00:16:34.438 --> 00:16:42.027]   When you see the globalist saying that a cyber attack is the next big thing, We've already taken over the medical system, Klaus Schwab says, using the virus.
[00:16:42.367 --> 00:16:44.249]  It's been a great opportunity for power and control.
[00:16:44.649 --> 00:16:45.209]  He said it.
[00:16:46.851 --> 00:16:48.492]  Bill Gates has said it.
[00:16:49.773 --> 00:16:50.693]  George Soros has said it.
[00:16:50.713 --> 00:16:51.354]  We've got a clip of that.
[00:16:51.374 --> 00:16:52.214]  We'll play the next segment.
[00:16:52.975 --> 00:17:04.683]  That it's allowed an authoritarian power grab through BlackRock and the big corporations with these systems to take full control of society.
[00:17:05.023 --> 00:17:20.850]   But now they want control, not just with the ESGs, They want full control of the power grid itself, and they need to attack it themselves, not just infrastructure-wise by shutting off pipelines, shutting off smaller companies, shutting off competition, and vertically integrating the system.
[00:17:22.291 --> 00:17:29.558]  But now they need to fully jerk our chain and turn it on and off again to make us bow down to whatever their demands are.
[00:17:30.459 --> 00:17:34.141]  And it was Enron in the 80s and 90s came up with this plan.
[00:17:34.601 --> 00:17:39.663]  This is a congressional testimony for the carbon taxes, for the ESGs, for all of it.
[00:17:39.703 --> 00:17:47.787]  And they famously would turn the power off in different areas of the country, particularly the West Coast, and then say, oh, sorry, we've got to charge you triple.
[00:17:47.827 --> 00:17:48.428]  There's no power.
[00:17:48.468 --> 00:17:49.168]  And it was all made up.
[00:17:49.848 --> 00:17:55.571]  So it's, again, training you that there's artificial scarcity, training you that you don't always get energy.
[00:17:55.591 --> 00:17:57.252]  I mean, look at South Africa.
[00:17:57.272 --> 00:17:58.512]  They used to have energy 24 hours a day.
[00:17:58.532 --> 00:17:59.573]  Now they have like four hours a day.
[00:18:00.356 --> 00:18:01.276]  That's all done by design.
[00:18:02.837 --> 00:18:05.959]  But the elites in their areas that are essential, they've always got power.
[00:18:06.579 --> 00:18:11.042]  So we're being brought into the post-industrial world, and what's going to piss the public off really bad?
[00:18:11.622 --> 00:18:13.343]  They state some false flags and blame people.
[00:18:13.363 --> 00:18:15.744]  People, most people see through it.
[00:18:15.764 --> 00:18:17.585]  Especially when it's just so ridiculously done.
[00:18:18.425 --> 00:18:25.469]  Just came out, FBI report, San Bernardino, what the local news said, all the witnesses said, three white men in tactical gear shooting the people.
[00:18:26.350 --> 00:18:26.950]  False flag.
[00:18:27.968 --> 00:18:33.053]  Uh, and it looks like the, the, uh, Muslims were like involved, but there was other groups.
[00:18:33.653 --> 00:18:39.859]  And we, we just reported what the local news at the time, what witnesses all said, and now it's the FBI report came out last week.
[00:18:40.439 --> 00:18:43.202]  Uh, that, okay, there was other people involved with police weapons.
[00:18:43.562 --> 00:18:46.104]  So there's a lot of stuff going on here.
[00:18:46.805 --> 00:18:48.627]  Uh, so I've got a bunch of clips.
[00:18:49.347 --> 00:18:50.448]  They're up, they're up on infowars.com.
[00:18:50.488 --> 00:18:54.031]  I'm not going to play them all here, but CNN, CBS news.
[00:18:55.385 --> 00:18:55.805]  Everywhere.
[00:18:55.905 --> 00:19:02.529]  It's the right-wingers, those damn Nazis, those evil people, they're just causing every problem.
[00:19:02.549 --> 00:19:04.470]  You slip on a banana peel, it's white people.
[00:19:05.110 --> 00:19:06.771]  Now they're going to blow up the power grid.
[00:19:08.132 --> 00:19:10.633]  They're not going to burn down a bunch of cities, mostly peaceful protests.
[00:19:10.653 --> 00:19:15.935]  They're not going to go around to the knockout game, and they're not going to go around and have 45 armed robberies in one day in Chicago.
[00:19:16.396 --> 00:19:16.776]  No, no, no.
[00:19:16.796 --> 00:19:19.137]  But just, this isn't reality-based.
[00:19:19.157 --> 00:19:24.800]  This is just, okay, the power grid's getting ready to go down, and we'll have a new system after it goes down, and take full control of your life.
[00:19:26.249 --> 00:19:29.391]  I mean, all the smart meters in your house watching you and controlling what you're doing.
[00:19:29.431 --> 00:19:36.756]  And darn it, those evil Trump supporters, man, they knocked the power out in the Midwest for two weeks or two months.
[00:19:36.896 --> 00:19:38.998]  I mean, who knows where they're going to hit?
[00:19:39.038 --> 00:19:42.360]  But they've told you it's following exactly as I said.
[00:19:42.940 --> 00:19:46.043]  Everything is proceeding as I have foreseen it because it's all pre-programmed.
[00:19:46.943 --> 00:19:51.847]  Again, how do I know when a Chevrolet is coming out with a new electric car?
[00:19:51.887 --> 00:19:53.288]  Well, they run the stupid ads everywhere.
[00:19:53.308 --> 00:19:53.848]  You can't miss it.
[00:19:55.253 --> 00:19:56.774]  So it's the same programming.
[00:19:57.935 --> 00:19:59.837]  It's like advertising, preparing you.
[00:20:00.217 --> 00:20:01.898]  Oh my gosh, the grid, it's going to happen.
[00:20:01.918 --> 00:20:05.321]  And then when the grid goes down, they go, how did Klaus Schwab know?
[00:20:05.341 --> 00:20:06.982]  It's like Bill Gates.
[00:20:07.143 --> 00:20:09.725]  Oh, we'll be imminently hit with a new virus within a year that it happens.
[00:20:09.745 --> 00:20:12.067]  And he's running drills, the exact same thing happening.
[00:20:12.107 --> 00:20:13.047]  I mean, it's all there.
[00:20:13.288 --> 00:20:19.032]  And if they get caught releasing the viruses or whatever, they just go, oh no, this is just a drill, not a battle plan.
[00:20:19.272 --> 00:20:20.033]  It was just a drill.
[00:20:20.253 --> 00:20:21.614]  You know, it matches it word for word.
[00:20:23.195 --> 00:20:24.937]  And they do it over and over and over again.
[00:20:26.741 --> 00:20:27.841]  And so they're gonna hit us with everything.
[00:20:29.002 --> 00:20:33.784]  And a lot of people have decided just to go along with this because it's so scary.
[00:20:34.504 --> 00:20:38.566]  Compliance with this will destroy everybody, our way of life, our independence, our security.
[00:20:38.866 --> 00:20:39.586]  This is insane.
[00:20:40.366 --> 00:20:42.527]  This is a circular firing squad.
[00:20:43.467 --> 00:20:48.269]  And people have to come to grips with the fact that I don't just magically predict what's gonna happen.
[00:20:48.649 --> 00:20:49.450]  I know the enemy.
[00:20:49.630 --> 00:20:52.031]  If you just looked at this, you would know what's going on.
[00:20:52.291 --> 00:21:01.223]   Let's go ahead and play a minute and a half clip of Klaus Schwab Two years ago saying the cyber attack is imminent and will make COVID.
[00:21:01.801 --> 00:21:07.943]  Look like a minor inconvenience compared to how horrible it will be when everything shuts down.
[00:21:08.123 --> 00:21:11.242]   But then in his own literature, he wants to shut things down and says,
[00:21:11.242 --> 00:21:17.083]   "Was it called a good to let the little birdies and bees to be left alone by all of you?
[00:21:17.083 --> 00:21:22.442]   You will eat some bugs, soon you'll have nothing. Soon you'll own nothing. Soon you will like it.
[00:21:22.442 --> 00:21:28.283]  So, here it is.
[00:21:32.603 --> 00:21:38.043]   The young generation, like Prime Minister Trudeau, half of this cabinet,
[00:21:38.043 --> 00:21:40.521]  are actually young Nobel leaders of the world.
[00:21:40.991 --> 00:21:46.052]  So if we penetrate the cabinets, the change is not just happening.
[00:21:47.112 --> 00:21:50.894]  The change can be shaped by us.
[00:21:51.694 --> 00:21:54.135]  We have to prepare for a more angry world.
[00:21:54.615 --> 00:21:55.515]  How to prepare?
[00:21:55.735 --> 00:21:58.876]  To take the necessary action to create a fairer world.
[00:22:01.978 --> 00:22:03.680]  I see the need for a great reset.
[00:22:04.441 --> 00:22:11.507]  So people assume we are just going back to the good old world which we had and everything will be normal again.
[00:22:11.527 --> 00:22:14.710]  This is, let's say, fiction.
[00:22:15.191 --> 00:22:16.072]  It will not happen.
[00:22:16.572 --> 00:22:20.155]  There is only one way this pandemic is going to go.
[00:22:20.956 --> 00:22:24.019]  It's going to get worse and worse and worse.
[00:22:24.620 --> 00:22:26.802]  Pay insufficient attention.
[00:22:27.642 --> 00:22:42.531]  To the frightening scenario of a comprehensive cyber attack which would bring to a complete halt to the power supply, transportation, hospital services, our society as a whole.
[00:22:44.351 --> 00:22:56.351]   The COVID-19 crisis would be seen in this respect as a small disturbance in comparison to a major cyber attack.
[00:22:56.351 --> 00:23:09.351]  COVID-19 also helped legitimize instruments of control.
[00:23:09.351 --> 00:23:29.993]   *sips tea* Now, ladies and gentlemen, I know that there were a bunch of drone attacks in Moscow last night and there were, you know, mobs of racist youth beating up Marines that get in fetal positions and just all the rest of this and massive human trafficking and debt default news and
[00:23:30.780 --> 00:23:32.662]  Oh, there's a big article, top of drudge.
[00:23:33.062 --> 00:23:37.025]  The global elite met at Bilderberg Group to save you from depopulation.
[00:23:37.606 --> 00:23:47.814]  The AI is going to kill everybody, but world government and the Bilderberg Group is going to save you from the depopulation that they're obsessed with, that is their goal.
[00:23:49.035 --> 00:23:53.579]  Oh, and global warming is going to make more viruses come out of the jungle and kill you.
[00:23:53.619 --> 00:23:54.880]  Not all habs, no, no, no.
[00:23:55.666 --> 00:23:55.967]  No, no, no.
[00:23:56.227 --> 00:24:06.097]  The right wing with the Russians is going to turn the power grid off, but the jungles are going to make a new virus come, and not one they cook up in a lab, and it's going to kill you.
[00:24:06.117 --> 00:24:07.739]  See how it all works?
[00:24:09.173 --> 00:24:13.516]  And Bilderberg to help get the system set up with AI takeover.
[00:24:13.536 --> 00:24:16.357]  That's been on their agenda decades ago was to replace humans.
[00:24:17.038 --> 00:24:23.261]  Now they met a couple weeks ago and there's big articles about human extinction.
[00:24:23.301 --> 00:24:27.524]  But don't worry, the global leader meeting to save you and protect you.
[00:24:28.364 --> 00:24:29.265]  Thank God they are.
[00:24:29.825 --> 00:24:33.007]  And the UN is going to help stop the human trafficking they publicly run.
[00:24:33.927 --> 00:24:36.589]  But out of all this news, I'm going to get Owen Schroeder's take on it.
[00:24:38.308 --> 00:24:47.716]  This is really the biggest, because the total pre-programming, we talked about this yesterday, the analogy of a jigsaw puzzle that's got 500 pieces.
