[00:00:15.556 --> 00:00:18.958]  InfoWars, tomorrow's news, today.
[00:02:07.490 --> 00:02:09.431]  You dirty, stinking Americans!
[00:02:09.431 --> 00:02:10.072]  I'm sorry?
[00:02:10.072 --> 00:02:12.193]  Your country gets more... Yeah, you dirty Americans!
[00:02:12.193 --> 00:02:12.734]  Get out of the way!
[00:02:12.734 --> 00:02:14.515]  This is the illegal immigrants country!
[00:02:14.515 --> 00:02:15.595]  What do you guys think you're doing?
[00:02:15.595 --> 00:02:16.876]  This country is for illegal immigrants!
[00:02:16.876 --> 00:02:18.537]  You guys are dirty Americans!
[00:02:18.537 --> 00:02:19.278]  Get out of the way!
[00:02:19.958 --> 00:02:21.479]  How rude of you!
[00:02:21.479 --> 00:02:24.060]  How rude of you to think you have a country anymore!
[00:02:24.060 --> 00:02:26.702]  Hey, let's get another truck up here so no media can see this.
[00:02:26.702 --> 00:02:28.483]  In fact, let's just ban the media!
[00:02:28.483 --> 00:02:30.584]  Hey guys, we're gonna need you to shut your cameras off.
[00:02:30.584 --> 00:02:33.645]  We cannot document Biden's border invasion, okay?
[00:02:33.645 --> 00:02:35.106]  Everybody shut your cameras down.
[00:02:35.106 --> 00:02:35.726]  No free speech.
[00:02:35.726 --> 00:02:38.108]  The Border Patrol's here to tell me to shut up too.
[00:02:38.108 --> 00:02:38.768]  Sir!
[00:02:38.768 --> 00:02:39.909]  Sir, he says!
[00:02:39.909 --> 00:02:41.589]  An American citizen!
[00:02:41.589 --> 00:02:43.370]  An American citizen!
[00:02:43.370 --> 00:02:44.151]  Unbelievable!
[00:02:44.851 --> 00:02:45.612]  Unbelievable.
[00:02:45.612 --> 00:02:46.192]  This guy's ridiculous.
[00:02:46.192 --> 00:02:48.233]  Please allow the other media to be able to cover this.
[00:02:48.233 --> 00:02:49.573]  No, no, no media!
[00:02:49.573 --> 00:02:51.194]  No, no, no media though!
[00:02:51.194 --> 00:02:52.375]  Hey, no media!
[00:02:52.375 --> 00:02:53.856]  Nobody see the illegal immigrants.
[00:02:53.856 --> 00:02:55.036]  It's not happening.
[00:02:55.036 --> 00:02:57.417]  It's not happening.
[00:02:57.417 --> 00:02:58.718]  Sir, am I okay to be upset?
[00:02:58.718 --> 00:03:00.619]  Do I have the right to redress grievances here?
[00:03:00.619 --> 00:03:03.300]  But you're not being, you're being discourteous to your people.
[00:03:03.300 --> 00:03:04.181]  I'm being discourteous!
[00:03:04.181 --> 00:03:05.361]  A wide open border!
[00:03:05.361 --> 00:03:06.602]  But I'm being discourteous!
[00:03:07.362 --> 00:03:08.183]  Oh, I love it.
[00:03:08.183 --> 00:03:09.305]  I love it.
[00:03:09.305 --> 00:03:09.986]  They can record.
[00:03:09.986 --> 00:03:11.368]  Nobody's stopping them.
[00:03:11.368 --> 00:03:13.070]  Nobody's stopping them except you guys.
[00:03:13.070 --> 00:03:14.532]  Look, she's trying to stop the media.
[00:03:14.532 --> 00:03:16.014]  You guys don't want us to see this.
[00:03:16.014 --> 00:03:18.077]  You drove a bus through a ravine.
[00:03:18.077 --> 00:03:20.881]  You drove a bus through a ravine so we couldn't see this.
[00:03:20.881 --> 00:03:22.803]  Do you think the American people are stupid?
[00:03:24.056 --> 00:03:25.836]  Do you guys think the American people are stupid?
[00:03:25.836 --> 00:03:27.177]  Do you guys like this?
[00:03:27.177 --> 00:03:29.957]  Get out of the way, dirty Americans!
[00:03:29.957 --> 00:03:31.577]  Shut off your cameras!
[00:03:31.577 --> 00:03:33.458]  Nobody's allowed to see!
[00:03:33.458 --> 00:03:35.618]  There is no Biden border invasion!
[00:03:35.618 --> 00:03:37.558]  Shut your cameras off!
[00:03:37.558 --> 00:03:39.139]  Everybody go home!
[00:03:39.139 --> 00:03:41.479]  Excuse me?
[00:03:41.479 --> 00:03:44.280]  What does that have to do with anything?
[00:03:44.280 --> 00:03:46.240]  What have they done for the country?
[00:03:46.240 --> 00:03:47.460]  I pay for their bills!
[00:03:47.460 --> 00:03:50.301]  I pay taxes!
[00:03:50.301 --> 00:03:51.241]  Okay, so what's your point?
[00:03:53.356 --> 00:03:55.299]  So you're okay with the illegal immigration?
[00:03:55.299 --> 00:03:57.602]  You're cool with that?
[00:03:57.602 --> 00:03:59.625]  Should we fund endless wars in Ukraine?
[00:03:59.625 --> 00:04:01.748]  Should we fund endless illegal immigration?
[00:04:01.748 --> 00:04:02.570]  Is that your policy?
[00:04:02.570 --> 00:04:04.513]  You like that?
[00:04:04.513 --> 00:04:04.773]  Yes!
[00:04:08.140 --> 00:04:11.783]  Okay, so we should just get rid of the whole immigration system then, right?
[00:04:11.783 --> 00:04:14.285]  So let's get rid... Well then why have it?
[00:04:14.285 --> 00:04:16.006]  Why have an immigration system?
[00:04:16.006 --> 00:04:17.067]  That's not what I'm saying at all.
[00:04:17.067 --> 00:04:19.949]  So let's have an open border and a welfare state.
[00:04:19.949 --> 00:04:22.591]  This is an attack on the country, folks.
[00:04:22.591 --> 00:04:23.572]  That's what this is.
[00:04:23.572 --> 00:04:25.773]  If you can't see it, you're oblivious.
[00:04:25.773 --> 00:04:28.455]  And we sit here and film it and take this from our government.
[00:04:28.455 --> 00:04:29.056]  Unbelievable.
[00:04:29.972 --> 00:04:30.492]  Unbelievable.
[00:04:30.492 --> 00:04:31.473]  But hey, don't worry.
[00:04:31.473 --> 00:04:32.974]  They'll get taken care of.
[00:04:32.974 --> 00:04:35.555]  I know Troyer always does an excellent job.
[00:04:35.555 --> 00:04:39.857]  But man, the team is just dozens of videos.
[00:04:39.857 --> 00:04:41.218]  20, 30 a day like this.
[00:04:41.218 --> 00:04:42.478]  That's only half of it.
[00:04:42.478 --> 00:04:43.439]  It gets more insane.
[00:04:43.439 --> 00:04:44.879]  It's all at Bandot Video.
[00:04:44.879 --> 00:04:46.240]  It's all at InfoWars.com.
[00:04:46.240 --> 00:04:51.422]  Only way the world gets warned and sees what they're trying to hide is if you go to Bandot Video and share the link.
[00:04:51.422 --> 00:04:56.005]  Most places, they block Bandot Video, so share MadMaxWorld.tv.
[00:04:56.005 --> 00:04:57.906]  MadMaxWorld.tv.
[00:04:57.906 --> 00:04:58.406]  We'll be right back.
[00:05:00.708 --> 00:05:03.250]  Please give me one minute of your time.
[00:05:03.250 --> 00:05:05.512]  Please write this down and please go look this up.
[00:05:05.512 --> 00:05:07.514]  It will change your life.
[00:05:07.514 --> 00:05:16.282]  The UN admits and the Lansing Medical Journal admits that upwards of 2 billion people have mental disabilities and declining cognitive abilities.
[00:05:16.282 --> 00:05:21.607]  The term they use is intellectual disability because of lack of iodine.
[00:05:21.607 --> 00:05:23.069]  Most iodine in the environment
[00:05:23.769 --> 00:05:27.312]  is bound to other elements so your body can't absorb it.
[00:05:27.312 --> 00:05:31.776]  Only pure iodine can really be absorbed right into the cells.
[00:05:31.776 --> 00:05:38.862]  And InfoWarStore.com has the only iodine out there that actually has this type of full effect.
[00:05:38.862 --> 00:05:44.887]  Ladies and gentlemen, X3's been sold out for six months, it's very hard to produce, and it's finally back in stock.
[00:05:45.427 --> 00:05:47.809]  In fact, I was just taking some before I shot this ad.
[00:05:47.809 --> 00:05:50.050]  This, ladies and gentlemen, is powerful.
[00:05:50.050 --> 00:05:51.851]  You and your family need it.
[00:05:51.851 --> 00:05:53.593]  It's 25% off back in stock.
[00:05:53.593 --> 00:05:57.815]  X3 Tri-Iodine, exclusively at Infowarshore.com.
[00:05:57.815 --> 00:06:06.561]  Take action now, but regardless, research is info.
[00:06:06.561 --> 00:06:08.483]  Friday, May 12, 2023.
[00:06:11.704 --> 00:06:14.326]  Waging war on corruption.
[00:06:14.326 --> 00:06:22.152]  It's Alex Jones, coming to you live from the front lines of the InfoWars.
[00:06:22.152 --> 00:06:31.599]  Well, the InfoWars team has been at the border the last two days, and hands down, they've got the most incredible footage and events that we've ever got at the border.
[00:06:32.867 --> 00:06:33.527]  I mean, I tried.
[00:06:33.527 --> 00:06:34.428]  I got up at 5 a.m.
[00:06:34.428 --> 00:06:34.848]  this morning.
[00:06:34.848 --> 00:06:38.050]  I tried to watch all of it, and I wanted to watch all of it.
[00:06:38.050 --> 00:06:40.171]  They must have done 30 videos yesterday.
[00:06:40.171 --> 00:06:42.592]  They've already done like 15 today.
[00:06:42.592 --> 00:06:45.194]  It is just insane.
[00:06:45.194 --> 00:06:47.515]  The drone footage they've got is epic.
[00:06:47.515 --> 00:06:49.556]  It's all free to air.
[00:06:49.556 --> 00:06:52.277]  It's all waiting for all of you to share it, use it, re-upload it.
[00:06:52.277 --> 00:06:54.259]  I don't care to warn the people.
[00:06:54.259 --> 00:06:55.259]  We are the Paul Reveres.
[00:06:55.259 --> 00:06:58.141]  Look at this footage the crew got.
[00:06:58.141 --> 00:07:02.043]  They told our people on Wednesday and Thursday
[00:07:03.396 --> 00:07:09.297]  That there were no people in El Paso to go away, but our high-level forces said that's a lie.
[00:07:09.297 --> 00:07:18.420]  They bring them up to the border at night, and then hundreds of buses take them to different parts of the United States.
[00:07:18.420 --> 00:07:20.220]  Hundreds.
[00:07:20.220 --> 00:07:28.682]  And sure enough, Owen and the crew just staked out one of more than 40 crossings, and they watched
[00:07:32.042 --> 00:07:37.603]  More than 30 buses just there and they can see buses off in the distance at other points.
[00:07:37.603 --> 00:07:39.424]  And the lights and the same thing just everywhere.
[00:07:39.424 --> 00:07:40.484]  Buses everywhere.
[00:07:40.484 --> 00:07:43.345]  Hundreds of buses.
[00:07:43.345 --> 00:07:43.905]  And the U.S.
[00:07:43.905 --> 00:07:47.186]  military is there to stand there with their guns and stare at U.S.
[00:07:47.186 --> 00:07:47.606]  citizens.
[00:07:47.606 --> 00:07:49.306]  Get back!
[00:07:49.306 --> 00:07:49.706]  Get back!
[00:07:49.706 --> 00:07:52.707]  We're bringing the illegals in right now.
[00:07:52.707 --> 00:07:59.088]  They got footage of them giving them cell phones that the Democratic Party controls so they can be told where to go and how to vote and what to do.
[00:07:59.088 --> 00:08:01.029]  And debit cards without names.
[00:08:01.926 --> 00:08:03.627]  That's the reward for getting here.
[00:08:03.627 --> 00:08:07.728]  Free money.
[00:08:07.728 --> 00:08:08.609]  Here's the packets.
[00:08:08.609 --> 00:08:09.669]  Oh, here's your cell phone.
[00:08:09.669 --> 00:08:15.011]  Here's your money.
[00:08:15.011 --> 00:08:19.573]  We got it all, ladies and gentlemen.
[00:08:19.573 --> 00:08:23.695]  We got it all.
[00:08:23.695 --> 00:08:23.935]  Wow.
[00:08:26.198 --> 00:08:28.058]  All designed to collapse the country.
[00:08:28.058 --> 00:08:33.680]  There's a great graphic on Infowars.com down at the bottom of that cartoon section, and it shows the border and a bunch of illegals going across.
[00:08:33.680 --> 00:08:38.821]  On the other side, they're at the ballot box, bloop, voting, which the Democrats are doing in all their major cities.
[00:08:38.821 --> 00:08:42.082]  Totally illegal.
[00:08:42.082 --> 00:08:43.482]  And of course, there's humanity here.
[00:08:43.482 --> 00:08:46.403]  The globalists locked their countries down for years.
[00:08:46.403 --> 00:08:47.443]  They've done polls of them.
[00:08:47.443 --> 00:08:51.764]  Over 90% say there's no jobs since, quote, COVID.
[00:08:51.764 --> 00:08:54.385]  They collapsed it, and then now they're here.
[00:08:56.946 --> 00:09:00.107]  Wow!
[00:09:00.107 --> 00:09:04.348]  This is what's going on in America.
[00:09:04.348 --> 00:09:09.429]  This is what's happening right now.
[00:09:09.429 --> 00:09:17.690]  And there's six and a half billion people in the third world and they all want to come here.
[00:09:17.690 --> 00:09:25.912]  As the country collapses into crime and homelessness, there's no police when you get carjacked or robbed.
[00:09:28.387 --> 00:09:31.468]  Or hit in the back of the head because you're white.
[00:09:31.468 --> 00:09:36.029]  But boy, they got police to continue and complete the smuggling.
[00:09:36.029 --> 00:09:40.790]  But don't worry, Biden sent troops, so did the governor of Texas.
[00:09:40.790 --> 00:09:44.290]  And then they get there, under the command of the NGOs and Biden.
[00:09:44.290 --> 00:09:46.971]  They say, all right, governor, thanks for sending troops.
[00:09:46.971 --> 00:09:52.272]  Troops, get over here and load these people up in these trucks.
[00:09:52.272 --> 00:09:55.693]  And it goes on and on and on and on.
[00:09:57.008 --> 00:10:03.271]  And the whole world sees this and they call back their families and they say, Hey, I got my cell phone.
[00:10:03.271 --> 00:10:06.472]  I got up here with, with the UN money, the state department money and the NGO money.
[00:10:06.472 --> 00:10:09.133]  But now I've got a new cell phone all paid for.
[00:10:09.133 --> 00:10:11.834]  Oh, it gets better.
[00:10:11.834 --> 00:10:18.657]  It gets a lot better or worse.
[00:10:18.657 --> 00:10:19.177]  Listen to this.
[00:10:26.345 --> 00:10:40.395]  They are setting their immigration hearings for 2035 or 12 years from now.
[00:10:40.395 --> 00:10:44.358]  That's pretty interesting, isn't it?
[00:10:44.358 --> 00:10:46.980]  Here it is.
[00:10:46.980 --> 00:10:50.103]  Illegal immigrants get free smartphones paid for by U.S.
[00:10:50.103 --> 00:10:53.125]  taxpayer.
[00:10:53.125 --> 00:10:55.507]  Some do not have a court date until 2035.
[00:10:58.342 --> 00:11:01.524]  35.
[00:11:01.524 --> 00:11:07.146]  This is the footage that our crew down there with Tyler Hanson got.
[00:11:07.146 --> 00:11:11.668]  Federal judge blocks Biden administration from releasing migrants without court dates.
[00:11:11.668 --> 00:11:16.130]  Title 42 expires, so they just set them for 12 years from now.
[00:11:16.130 --> 00:11:17.051]  Biden's America.
[00:11:17.051 --> 00:11:21.073]  Armed federal agents protect privacy of illegal aliens from reporters in El Paso, Texas.
[00:11:21.073 --> 00:11:21.493]  Title 42 expires.
[00:11:30.064 --> 00:11:32.484]  See all the footage at InfoWars.com.
[00:11:32.484 --> 00:11:41.646]  I'm going to have one of the writers take all the latest videos from last night and today and post them to the live show feed so you have one easy spot to find them.
[00:11:41.646 --> 00:11:45.627]  Or you simply go to MadmaxWorld.tv, which takes you to Bandot Video.
[00:11:45.627 --> 00:11:47.107]  That's the URL to share.
[00:11:47.107 --> 00:11:50.148]  You can see right there, Biden's border collapse.
[00:11:50.148 --> 00:11:51.208]  And they're all there.
[00:11:51.208 --> 00:11:54.209]  Not just the reports the last three days, but going back years.
[00:11:54.209 --> 00:11:55.089]  The smuggling of children,
[00:11:56.542 --> 00:11:56.902]  All of it.
[00:11:56.902 --> 00:12:03.704]  Remember, they released 20,000 pedophiles in the last two and a half years under Biden in the Texas sector alone.
[00:12:03.704 --> 00:12:06.265]  And over 30,000 children were with them when they were released.
[00:12:06.265 --> 00:12:10.826]  So, on average, they had about a child and a half with them.
[00:12:10.826 --> 00:12:12.427]  One to two children.
[00:12:12.427 --> 00:12:13.827]  Convicted pedophiles.
[00:12:13.827 --> 00:12:15.888]  Some with five convictions.
[00:12:15.888 --> 00:12:17.748]  Some deported as many as seven times.
[00:12:17.748 --> 00:12:19.169]  Brutal rapes of children.
[00:12:19.169 --> 00:12:20.109]  They know who they are!
[00:12:20.109 --> 00:12:23.350]  And they're bye-bye fly birdie.
[00:12:24.232 --> 00:12:26.953]  Because we love the migrants.
[00:12:26.953 --> 00:12:28.274]  We love the third world.
[00:12:28.274 --> 00:12:33.657]  We're being nice, letting this happen.
[00:12:33.657 --> 00:12:35.358]  And of course, the jobs aren't going to be there for them.
[00:12:35.358 --> 00:12:39.180]  Just like in Europe, there'll be a permanent underclass under the system.
[00:12:39.180 --> 00:12:48.905]  The border is officially being erased criminally because the Justice Department will not prosecute anybody.
[00:12:48.905 --> 00:12:52.747]  And Biden has ordered the border completely erased.
[00:12:54.500 --> 00:13:00.221]  The fall of the republic in our face.
[00:13:00.221 --> 00:13:05.722]  Now Gavin McGinnis is going to be popping in next hour to give us his take on this and more.
[00:13:05.722 --> 00:13:10.843]  But also, the phone's up to take a lot of your calls.
[00:13:10.843 --> 00:13:11.703]  Robert F. Kennedy Jr.
[00:13:11.703 --> 00:13:15.444]  has come out again and said this is about human smuggling and collapsing the country.
[00:13:15.444 --> 00:13:19.105]  He's also come out against the environmental movement saying it's all about carbon taxes and enslaving people.
[00:13:19.105 --> 00:13:21.145]  Wow, he's really awake.
[00:13:24.161 --> 00:13:30.905]  We also have the latest on Twitter and the World Economic Forum, some big news on that front.
[00:13:30.905 --> 00:13:35.568]  Yale research accidentally proves liberals more racist than conservatives.
[00:13:35.568 --> 00:13:38.129]  More farms in Europe being shut down for environmental targets.
[00:13:38.129 --> 00:13:41.231]  New York City to bust migrants out.
[00:13:41.231 --> 00:13:42.732]  Texas sends in more buses.
[00:13:44.113 --> 00:13:47.735]  Also, it's resurfacing on viral interviews I did with Dr. John Coleman.
[00:13:47.735 --> 00:13:50.176]  I'm going to play some excerpts of that and point you to it.
[00:13:50.176 --> 00:13:56.680]  So you can see some of these interviews that I'm going to have reposted in fullwars.com.
[00:13:56.680 --> 00:14:01.122]  But I'll tell you this, as bad as things are, it's causing people to really wake up.
[00:14:01.122 --> 00:14:04.364]  Suddenly, all over the internet, all these old interviews I did,
[00:14:05.572 --> 00:14:11.076]  With all these experts predicting all this 20 years ago, 25 years ago, 10 years ago, are going viral.
[00:14:11.076 --> 00:14:14.358]  I mean, millions of views per video, per day.
[00:14:14.358 --> 00:14:15.359]  I can't even keep track of it.
[00:14:15.359 --> 00:14:23.665]  It's very heartening that all their persecution of InfoWars has done is make people look for it.
[00:14:23.665 --> 00:14:29.589]  I went out to dinner with my wife and a musician friend of ours last night, and I went to a little Italian restaurant.
[00:14:29.589 --> 00:14:32.291]  It was pretty early, and there was nobody in there.
[00:14:33.891 --> 00:14:40.853]  And then four groups of people came in of every race, color, and creed, and all of them came over to the table and said, we love you, and took pictures with me.
[00:14:40.853 --> 00:14:58.559]  Then I walked out to the parking garage, and all three groups of people, I ran into a black woman with her dog, a Hispanic gentleman with his wife, and a white lady and her husband, all listeners saying, we used to be liberals, we're awake, we know what's happening, we love you.
[00:14:58.559 --> 00:15:00.200]  So every person I talked to,
[00:15:02.500 --> 00:15:10.401]  From the Italian restaurant to the parking garage 50 yards away, every person I ran into was a listener.
[00:15:10.401 --> 00:15:12.742]  Every person I ran into supported the show.
[00:15:12.742 --> 00:15:14.242]  How's that going for you, New World Order?
[00:15:14.242 --> 00:15:17.183]  And it's not about Alex Jones, it's about I'm a gauge.
[00:15:17.183 --> 00:15:23.284]  As I've said, I am a censor to let us know how much effect we're having.
[00:15:23.284 --> 00:15:25.424]  Let me tell you, it is massive.
[00:15:25.424 --> 00:15:28.505]  So, they may be flooding the border, they may be starting World War III, they may be
[00:15:29.369 --> 00:15:33.452]  Creating all the inflation, they may be promoting pedophilia, but it's really waking people up.
[00:15:33.452 --> 00:15:35.934]  But you see their answer.
[00:15:35.934 --> 00:15:39.217]  Do you think the illegal aliens are going to stop drinking Bud Light?
[00:15:39.217 --> 00:15:40.398]  Do you think they know what's going on?
[00:15:40.398 --> 00:15:42.079]  No, it'll take a generation to get them informed.
[00:15:42.079 --> 00:15:42.799]  And that's the plan.
[00:15:42.799 --> 00:15:44.561]  The globalists know they've lost.
[00:15:44.561 --> 00:15:48.704]  They got to bring in a group that can't communicate, that they control, and have a very short leash.
[00:15:48.704 --> 00:15:50.786]  And that's why they're doing this.
[00:15:50.786 --> 00:15:54.569]  This has got to be shut down now.
[00:15:54.569 --> 00:15:56.250]  The country is collapsing as we speak.
[00:15:59.718 --> 00:16:02.099]  Please give me one minute of your time.
[00:16:02.099 --> 00:16:04.360]  Please write this down and please go look this up.
[00:16:04.360 --> 00:16:06.360]  It will change your life.
[00:16:06.360 --> 00:16:15.103]  The UN admits, and the Lansing Medical Journal admits, that upwards of 2 billion people have mental disabilities and declining cognitive abilities.
[00:16:15.103 --> 00:16:20.425]  The term they use is intellectual disability because of lack of iodine.
[00:16:20.425 --> 00:16:21.906]  Most iodine in the environment
[00:16:22.606 --> 00:16:26.149]  is bound to other elements so your body can't absorb it.
[00:16:26.149 --> 00:16:30.613]  Only pure iodine can really be absorbed right into the cells.
[00:16:30.613 --> 00:16:37.700]  And InfoWarStore.com has the only iodine out there that actually has this type of full effect.
[00:16:37.700 --> 00:16:43.706]  Ladies and gentlemen, X3's been sold out for six months, it's very hard to produce, and it's finally back in stock.
[00:16:44.266 --> 00:16:46.649]  In fact, I was just taking some before I shot this ad.
[00:16:46.649 --> 00:16:48.891]  This, ladies and gentlemen, is powerful.
[00:16:48.891 --> 00:16:50.693]  You and your family need it.
[00:16:50.693 --> 00:16:52.435]  It's 25% off back in stock.
[00:16:52.435 --> 00:16:56.659]  X3 Tri-Iodine, exclusively at Infowarshore.com.
[00:16:56.659 --> 00:16:59.122]  Take action now, but regardless, research is info.
[00:17:00.580 --> 00:17:03.726]  I talk a lot about the great successes InfoWars has had.
[00:17:03.726 --> 00:17:06.030]  I don't think anybody can deny it.
[00:17:06.030 --> 00:17:09.075]  And it is because of listeners and viewers supporting us.
[00:17:09.075 --> 00:17:13.904]  But when we talk about the crew at InfoWars, people behind the scenes, the researchers, the writers...
[00:17:15.325 --> 00:17:18.886]  They really have been the MVPs in this fight.
[00:17:18.886 --> 00:17:27.708]  And when you look at Harrison Smith and Owen Schroer and the hard work they engage in every day, five, six, seven days a week, it's really just incredible.
[00:17:27.708 --> 00:17:30.589]  So for myself and the whole InfoWars crew, I thank you for your past support.
[00:17:30.589 --> 00:17:36.291]  I only encourage you now to realize that InfoWars cannot stay on air if you do not support us.
[00:17:37.131 --> 00:17:38.072]  I know you spread the word.
[00:17:38.072 --> 00:17:39.593]  I know you pray for us, and that's wonderful.
[00:17:39.593 --> 00:17:40.153]  Keep doing it.
[00:17:40.153 --> 00:17:49.099]  But most viewers and listeners never go to infowarestore.com, and you never buy great products that enrich and empower your life, all at the same time keeping us on air.
[00:17:49.099 --> 00:17:52.681]  I know that less than 1% of our listeners actually go buy products at infowarestore.com.
[00:17:53.381 --> 00:17:58.342]  If just 1% more of you took action and went to InfoWars4.com, our funding problems will be over.
[00:17:58.342 --> 00:17:59.663]  Please take action now.
[00:17:59.663 --> 00:18:02.483]  InfoWars is known for being tomorrow's news today.
[00:18:02.483 --> 00:18:07.465]  InfoWars is known for having 98% accuracy on average.
[00:18:07.465 --> 00:18:11.926]  InfoWars is known as being a game changer, and our products are not any different.
[00:18:12.566 --> 00:18:19.152]  Two amazing products that I really want you to try if you've never tried them, or if you've been a regular buyer of them, they've been sold out for a long time, they're back in stock.
[00:18:19.152 --> 00:18:23.716]  I want to remind you we're now back in stock, are the Real Red Pill Plus and Ultimate Bone Broth.
[00:18:23.716 --> 00:18:28.961]  I don't have time in 60 seconds to tell you about all the ingredients, but believe me, you want to go research.
[00:18:28.961 --> 00:18:29.902]  You want to go check out
[00:18:30.422 --> 00:18:36.427]  Real Red Pill Plus and Ultimate Bone Broth back in stock, but they're selling out quick.
[00:18:36.427 --> 00:18:39.109]  And despite the fact they're selling out, they're both discounted.
[00:18:39.109 --> 00:18:42.332]  In fact, Real Red Pill Plus is 40% off right now.
[00:18:42.332 --> 00:18:44.674]  But in a week or so, it's going to go back to full price.
[00:18:44.674 --> 00:18:45.775]  It's about to sell out.
[00:18:45.775 --> 00:18:53.501]  This is your chance to experience Real Red Pill Plus and Ultimate Bone Broth exclusively at InfoWarstore.com or by calling toll-free, 888-253-3139.
[00:18:53.501 --> 00:18:54.562]  Thank you for your support.
[00:18:59.144 --> 00:19:11.821]  Every time I talk to you, you're either, like, on the border, exposing the cartels, and, like, coming under fire, or you're on the streets of some American city, hanging out with drug addicts and criminals, and now you've gone to ground zero of a massive chemical spill.
[00:19:11.821 --> 00:19:13.603]  Are you addicted to the danger, Savannah?
[00:19:13.603 --> 00:19:15.366]  Have you ever considered that for a second?
[00:19:15.757 --> 00:19:18.560]  Now I'm addicted to helping my fellow Americans.
[00:19:18.560 --> 00:19:20.281]  I'm addicted to spreading the truth.
[00:19:20.281 --> 00:19:22.784]  And again, I, you know, I have InfoWars to thank for that.
[00:19:22.784 --> 00:19:27.148]  Looking back on the day I was able to ask President Donald Trump two questions.
[00:19:27.148 --> 00:19:32.873]  I was so grateful because, you know, I truly was classically trained under Alex Jones and under the InfoWars team.
[00:19:32.873 --> 00:19:37.858]  And I really do credit that as to why I'm able to, you know, get these types of clips.
[00:19:37.858 --> 00:19:41.421]  Because Alex's whole mentality was, you know, go with the story.
[00:19:41.941 --> 00:19:45.664]  Leading a frontal assault on the lies of the New World Order, it's Alex Jones.
[00:20:22.094 --> 00:20:32.442]  So, every night across the Texas border, Arizona, New Mexico, California border, tens of thousands of illegal aliens told to come here.
[00:20:33.382 --> 00:20:41.726]  Shipped up here by the UN, are given debit cards, cell phones, put on buses and shipped in to be signed up in sweatshops, put on welfare.
[00:20:41.726 --> 00:20:47.049]  The Democratic Party uses lawyers to skim upwards of half their paycheck and half their welfare check.
[00:20:47.049 --> 00:20:53.052]  And they are a permanent slave class who will also be directed where to vote or they'll be deported back.
[00:20:53.052 --> 00:20:57.175]  All controlled by their smartphone and a database that tracks them run by the CIA.
[00:20:57.175 --> 00:20:57.715]  It's all come out.
[00:20:59.019 --> 00:21:04.182]  They did the same thing in Europe with the United Nations, the same NGO that ran the destruction of Europe.
[00:21:04.182 --> 00:21:06.804]  Tourism is down 80% on average.
[00:21:06.804 --> 00:21:09.706]  Places like France is running this attack.
[00:21:09.706 --> 00:21:13.748]  And that's in all our previous reports at Man.Video.
[00:21:13.748 --> 00:21:22.214]  Showing you who the groups are, how they're operating, right through to the current reports we have today in the Biden border collapse special section.
[00:21:22.214 --> 00:21:27.257]  But I want to shift gears into just how despicable the corporate media is.
[00:21:28.985 --> 00:21:32.848]  We saw Trump do the CNN town hall because he's banned on Fox.
[00:21:32.848 --> 00:21:37.171]  And they got actually good ratings compared to what they usually get, nothing.
[00:21:37.171 --> 00:21:43.396]  And Trump with this woman, Dylan Mulvaney, constantly on him.
[00:21:43.396 --> 00:21:45.658]  Oh, I'm sorry, the name is Caitlyn Collins.
