[00:00:00.000 --> 00:00:15.519]  [Music]
[00:03:48.220 --> 00:03:50.461]  We don't just mindlessly defend the right wing here.
[00:03:50.521 --> 00:03:52.521]  In fact, I would even call myself right wing at the end of the day.
[00:03:52.921 --> 00:04:00.483]  I'm a pro-human, common sense, pro-family, pro-God, pro-self-defense, pro-America populist.
[00:04:00.543 --> 00:04:06.064]  So all of this and more are coming up today.
[00:04:06.164 --> 00:04:13.286]  And hey, when the Biden administration does something positive, which is very rare, I'll be the first to talk about it.
[00:04:14.585 --> 00:04:24.643]  And in a major twist, EPA chief warns Ohio parents to not drink the water and to filter their water.
[00:04:27.076 --> 00:04:28.697]  Now that seems like common sense to do.
[00:04:28.797 --> 00:04:38.205]  Most major water supplies are contaminated with bisphenol A and atrazine and stuff that will literally shrivel your testicles up and turn you into a eunuch and give you cancer.
[00:04:38.826 --> 00:04:39.987]  But they'll never say that.
[00:04:40.067 --> 00:04:41.068]  Oh no, the water is safe.
[00:04:41.128 --> 00:04:42.529]  Alex Jones is a conspiracy theorist.
[00:04:42.949 --> 00:04:43.630]  Never filtered the water.
[00:04:43.650 --> 00:04:45.451]  But more and more they're like, yeah, you should filter the water.
[00:04:45.772 --> 00:04:48.334]  Wow, something good and truthful from these people.
[00:04:49.195 --> 00:04:50.376]  It is possible.
[00:04:51.866 --> 00:04:52.346]  Wow!
[00:04:53.047 --> 00:04:57.731]  Member David Hogg attacked me on C-SPAN for the conspiracy theory that you should filter your water in most areas.
[00:04:58.191 --> 00:05:00.153]  At least check from a local water test.
[00:05:00.773 --> 00:05:03.615]  And almost everywhere, the water is poisonous.
[00:05:04.136 --> 00:05:04.836]  We'll be right back.
[00:05:04.876 --> 00:05:05.317]  Stay with us.
[00:05:05.817 --> 00:05:06.738]  It's Monday, March 6, 2023.
[00:05:09.338 --> 00:05:12.060]  I am your host, Alex Jones, very honored and blessed to be here.
[00:05:12.080 --> 00:05:18.246]  I want to thank you all for tuning in and sharing the transmission that overrides the censors and the tyrants.
[00:05:19.046 --> 00:05:40.532]   All right, a really great researcher and author and popular podcaster and a guy I've been interviewing, hard to believe, for more than 10 years, Michael Malice, now a fellow Austinite, moved here from New York to escape the lockdowns, is going to be in studio with us in the second And third hour, Paul Watson will also be visiting to talk about this first big story we're going to hit.
[00:05:41.532 --> 00:05:43.473]  Now this broke on Friday in the London Telegraph.
[00:05:43.513 --> 00:06:00.343]  Now it's all over the world news and they've admitted that, yes indeed, a hundred thousand of his private messages to himself and the rest of the government ministers from WhatsApp were hacked.
[00:06:02.641 --> 00:06:06.722]  And it is full of criminal activity.
[00:06:06.762 --> 00:06:17.305]  It's him talking to the Prime Minister, him talking to the other agencies, him talking to their Ministry of Defense about how to scare the public and use, quote, mind control on them.
[00:06:19.185 --> 00:06:22.886]  The media tried to focus mainly on him cheating on his wife in the text messages, but that hasn't worked.
[00:06:23.506 --> 00:06:29.148]  They talk about deploying a new variant to, quote, scare the pants off of everyone.
[00:06:31.377 --> 00:06:33.378]  And they say we should just go ahead and ban everything.
[00:06:33.858 --> 00:06:36.339]  That sounds more legitimate than only banning a few things.
[00:06:37.059 --> 00:06:44.201]  It is a keyhole view into the seedy underworld of fear-mongering and mind control.
[00:06:44.782 --> 00:06:48.143]  And you notice the rhetoric coming out of his mouth is the exact same the U.S.
[00:06:48.163 --> 00:06:54.845]  government, the German government, the Canadian government, the Australian government, the Dutch government, the French government, the Italian government.
[00:06:56.192 --> 00:07:03.121]  It's the same garbage coming out of the Spanish government because it was a unified worldwide corporate UN assault.
[00:07:04.483 --> 00:07:14.075]  The UK lockdown files, text messages reveal how top British health officials conspired to quote scare the pants off everyone and asking when do we deploy the new variant.
[00:07:15.182 --> 00:07:20.364]  Now we know they cooked it up in a lab, but I believe there they're talking about deploying the hype of a new variant.
[00:07:20.744 --> 00:07:21.684]  Project Fear.
[00:07:22.304 --> 00:07:25.265]  Authors discuss when to deploy the new COVID variant.
[00:07:25.305 --> 00:07:26.026]  London Telegraph.
[00:07:27.126 --> 00:07:35.809]  And now suddenly there are prominent members of Congress and governors and foreign leaders and you name it.
[00:07:37.145 --> 00:07:55.892]  Bill Maher, Russell Brand, Joe Rogan, coming out against the New World Order, coming out against the globalists, coming out against the big corporations, coming out against Bill Gates, and point of the elephant in the room, you can go back 20 years where Bill Gates got banned in India, his dad.
[00:07:56.793 --> 00:08:05.296]  You can go back a decade when Bill Gates got banned in Kenya and other African countries because they caught them adding sterilants to the vaccines.
[00:08:06.414 --> 00:08:07.395]  Different ways they do it.
[00:08:07.875 --> 00:08:19.781]  But one thing is, with a tetanus shot, they add a certain key female hormone that's only produced at the beginning of the second trimester, and then it causes an autoimmune response, and the body attacks the baby at the second trimester and kills it.
[00:08:20.961 --> 00:08:24.743]  Bill Gates got caught doing that, really, 15, 16 years ago.
[00:08:24.763 --> 00:08:30.306]  You can look up, UN caught adding steroids to vaccines, Kenya, and Bill Gates was behind it.
[00:08:31.445 --> 00:08:43.549]  Just like he was behind six years ago getting caught in Africa and in Central Asia, places like Pakistan, giving children live polio on purpose, causing polio outbreaks.
[00:08:45.490 --> 00:08:46.650]  You ask, how does he do it?
[00:08:47.010 --> 00:08:47.891]  Well, that's the question.
[00:08:48.251 --> 00:08:53.093]  He's practicing through the media that he spends billions of dollars of tax money.
[00:08:53.133 --> 00:08:56.414]  He really gets all this grant money and puts his own money in tax-exempt.
[00:08:57.264 --> 00:09:03.967]  And then pays himself back profits from the vaccines we all are basically forced to take or much of us are forced to take.
[00:09:05.588 --> 00:09:09.050]  And he goes around then testing to see how many people he can kill.
[00:09:09.370 --> 00:09:18.254]  Well, he got away with the tetanus shots that were Trojan horses for infertility and automatic miscarriages.
[00:09:19.214 --> 00:09:22.676]  And he got away with spreading polio around the world in the vaccines.
[00:09:24.097 --> 00:09:28.960]   And so Now he's gonna get away, he thinks, with the COVID shots.
[00:09:29.340 --> 00:09:33.784]  And notice the amount of death is going up and up and up and up and up and up and up each time.
[00:09:34.865 --> 00:09:37.827]  So Joe Rogan last week had Russell Brand in studio.
[00:09:39.128 --> 00:09:45.653]  And they brought up the fact that I was on Joe's show a few years ago and said, you know, Bill Gates got caught adding polio to the vaccines.
[00:09:46.254 --> 00:09:47.315]  He got banned in a bunch of countries.
[00:09:47.375 --> 00:09:48.696]  And Joe went, hold on just a second.
[00:09:49.376 --> 00:09:50.097]  Let's search that.
[00:09:50.157 --> 00:09:51.118]  And Joe had never seen that.
[00:09:51.138 --> 00:09:52.419]  There it was in AP and Reuters.
[00:09:53.717 --> 00:09:55.838]  And he went, oh my God, it's true, and he did a bunch of research on it.
[00:09:56.779 --> 00:10:01.002]  But the reason I mention that is because it's a window into the mindset of these people.
[00:10:01.442 --> 00:10:08.947]  It's all a test with successful approximation to increase the level of the attack and to be able to get away with it.
[00:10:09.007 --> 00:10:13.690]  That's why it's so critical to finally nail them for this, and we have in the court of public opinion.
[00:10:15.131 --> 00:10:21.936]  The coverage of them being behind the COVID bug and behind the poison shots is a million times, literally.
[00:10:23.283 --> 00:10:35.710]  Bigger than the attention they got for Kenya, and bigger for the attention that they got around the world with the tainted Trojan horse polio injections.
[00:10:36.291 --> 00:10:37.131]  So they're not happy.
[00:10:37.151 --> 00:10:41.013]  This didn't go well because of independent media.
[00:10:41.053 --> 00:10:43.215]  That's why they're trying to pass laws, and have in Europe.
[00:10:43.615 --> 00:10:55.908]   They're trying to pass them here, and we've got news on that, we'll be getting to, to literally shut down And arrest anyone that questions any of the poison injections they roll out.
[00:10:56.288 --> 00:11:02.570]  Even though everything they said about the poison injections was a lie, everything we said was true.
[00:11:03.170 --> 00:11:14.313]  But this lie, this eugenics operation, this depopulation operation cannot thrive, cannot survive, cannot operate if we are here exposing them.
[00:11:15.239 --> 00:11:16.282]  We have nothing to lose.
[00:11:17.264 --> 00:11:18.246]  All we can do is fight.
[00:11:18.847 --> 00:11:20.291]  When we fight back, things get better.
[00:11:20.311 --> 00:11:22.816]  When we roll over, things get successively worse.
[00:11:22.877 --> 00:11:24.320]  So, I saw this headline.
[00:11:25.649 --> 00:11:39.792]  And I knew instantly what the story was about, and I went and read it in detail, and sure enough, it's a great article from NewsPunch.com, and it goes over the history of the Gates Foundation caught with abortion drugs to depopulate, and even members of his own team later admitting it.
[00:11:39.812 --> 00:11:46.994]  It's a nice boil-down of what happened in the mid-90s through the mid-2000s all over Africa.
[00:11:47.394 --> 00:12:02.476]   Gates Foundation insider admits COVID vaccines are abortion drugs to depopulate the world, And you read the article and it's full of links and quotes to where it actually happened and how the WHO even had to admit that, okay, we sterilized millions of people in Africa with these shots.
[00:12:02.817 --> 00:12:05.838]  And again, you can try to argue that, well, we should sterilize people.
[00:12:06.378 --> 00:12:07.638]  Do you want to be sterilized?
[00:12:07.918 --> 00:12:09.979]  Do you want this guy to have the power over you to do that?
[00:12:09.999 --> 00:12:13.640]  Because it's wink, wink, hey, let's kill the Africans.
[00:12:13.661 --> 00:12:14.561]  Well, what about you?
[00:12:16.482 --> 00:12:18.882]  See, don't pretend like the new world order isn't coming after you.
[00:12:18.902 --> 00:12:20.463]  You can be a billionaire, they're coming after you.
[00:12:21.633 --> 00:12:23.373]  Let's play the Club at Russell Brand on Joe Rogan.
[00:12:25.448 --> 00:12:27.089]  Bill Gates ain't Willy Wonka.
[00:12:27.330 --> 00:12:29.331]  He ain't doing this for like a competition.
[00:12:29.351 --> 00:12:30.952]  There's no golden ticket at the end of this.
[00:12:31.272 --> 00:12:33.794]  It's like a not-for-profit organization's making profit.
[00:12:33.834 --> 00:12:36.076]  An incredible amount of influence in areas that he profits from.
[00:12:36.476 --> 00:12:46.223]  All sorts of peculiar business practices like in India and on the continent of Africa that have led to like palpable suffering and profit in his case.
[00:12:46.263 --> 00:12:51.387]  The Africa thing is wild and that's a big part of this The Real Anthony Fauci book.
[00:12:51.867 --> 00:12:59.655]  He talks about Bill Gates quite a bit, and one of the things he talks about is how they've always used Africa as a place where they test out medicines.
[00:13:00.216 --> 00:13:04.200]  They've used Africa as a place where they test out... This is another thing that I learned from Alex Jones.
[00:13:04.680 --> 00:13:13.229]  Alex Jones was saying that they were giving kids the polio vaccine in Africa, and that Bill Gates was involved in this, and they had to stop doing it because it was actually giving kids polio.
[00:13:13.509 --> 00:13:14.350]  And I was like, what?
[00:13:15.391 --> 00:13:17.353]  And they pull up an AP article.
[00:13:17.553 --> 00:13:26.920]  There was an AP story about this, and it shows this terrified little African baby, and they're dropping the polio vaccine in his mouth, like, squeezing his face, dropping his mouth.
[00:13:26.960 --> 00:13:28.701]  I'm like, what the fuck, man?
[00:13:29.201 --> 00:13:32.464]  They gave kids polio with a vaccine?
[00:13:33.622 --> 00:13:44.908]  Even when you accept everything that they say, at this late point when it appears impossible to do that, they wouldn't release patents so that African nations could recreate the vaccines over there.
[00:13:44.948 --> 00:13:50.250]  So clearly there's a profit motive, and I saw him publicly talk about that and say, oh no, it's not as simple as that, you can't just give people the patents and stuff like that.
[00:13:50.610 --> 00:14:01.876]  But it seems like if you recognise that what drives them always is power, finance and dominion, if you always look at that and then track their actions, you hardly ever see a disruption in that pattern.
[00:14:04.201 --> 00:14:11.827]  And if you try to think about all the evil things in 45 years, Fauci's quarterbacked, and he's part of a big eugenics society and works for Bill Gates, it'll make your head spin.
[00:14:12.368 --> 00:14:20.574]  Remember in the 80s and 90s, thousands of foster children taken in New York alone, and who were healthy, and given AIDS drugs till they died.
[00:14:20.915 --> 00:14:21.715]  That's Fauci again.
[00:14:22.156 --> 00:14:27.160]  Or, taking German shepherds and beagles and paralyzing and letting flesh-eating bugs eat their faces off.
[00:14:27.380 --> 00:14:27.960]  That's Fauci.
[00:14:28.461 --> 00:14:29.602]  If it's evil, he's doing it.
[00:14:29.942 --> 00:14:30.983]  He's Joseph Mingle at 2.0.
[00:14:31.063 --> 00:14:31.984]  Be right back.
[00:14:32.808 --> 00:14:39.637]  All right, we're talking about something really important, and that's your right to listen to what you want to listen to, to watch what you want to watch, to read what you want to watch.
[00:14:40.118 --> 00:14:46.647]  That's what all the surveillance and censorship is about, is controlling your mind and your ability to make good decisions.
[00:14:47.808 --> 00:15:03.799]  In Europe, in the UK, they've passed laws, Australia's done it as well, to criminalize free speech, criminalize speaking out against open borders, election fraud, forced injections, and notice our Justice Department came out two years ago, run by Biden, and said the same thing.
[00:15:04.520 --> 00:15:16.869]  White supremacy is the number one threat, and then defined in that June report a year and a half ago, two years ago, that it's anybody questioning open borders, stolen elections, lockdowns, or forced shots.
[00:15:17.819 --> 00:15:18.820]  You are a white supremacist.
[00:15:19.840 --> 00:15:25.183]  And then by that definition, with hate crime laws, then you get higher penalties for things that would be misdemeanors.
[00:15:25.224 --> 00:15:26.144]  I'll explain that in a moment.
[00:15:27.485 --> 00:15:32.848]  But it's a formulated plan, all over the Western world, run by the same people.
[00:15:34.129 --> 00:15:36.710]  So, here's an article of the Gateway Pundit.
[00:15:36.730 --> 00:15:38.271]  You can go read a copy of the legislation.
[00:15:38.091 --> 00:15:39.091]  It's linked to it.
[00:15:39.091 --> 00:15:44.490]   State Attorney General pushing Ministry of Truth bill which targets conservatives opposing
[00:15:44.490 --> 00:15:49.331]  election fraud and vaccine mandates could become crime.
[00:15:49.109 --> 00:15:54.709]   crimes. Washington Attorney General Bob Ferguson is pushing the state legislature to adopt
[00:15:54.709 --> 00:15:59.548]   legislation that would set up a commission on domestic terrorism. See, it's terror. That
[00:15:59.548 --> 00:16:03.868]   mirrors Biden's policy according to a report that could lead to a conservative individual
[00:16:03.868 --> 00:16:12.869]   being criminally charged for expressing their views. And it goes on. And KTTH-TV reporting
[00:16:12.869 --> 00:16:19.468]   on it, HB 1333 sets up a domestic violent extremist commission and then they will decide
[00:16:19.468 --> 00:16:22.468]  the commission what is a crime, not the legislature.
[00:16:22.441 --> 00:16:23.362]  Absolutely insane.
[00:16:23.622 --> 00:16:24.002]  HB 1333.
[00:16:27.044 --> 00:16:29.746]  Now, you're thinking, well that's the crazies in Washington.
[00:16:30.227 --> 00:16:32.448]  No, no, no, no, no, no.
[00:16:33.849 --> 00:16:40.594]  We saw Greg Abbott a year and a half ago come out and say, I'm pro-free speech, but if it's anti-Semitic, we want you banned.
[00:16:42.637 --> 00:16:43.498]  Anti-Semitic.
[00:16:44.618 --> 00:16:50.742]  You can have the left running around everywhere at the universities on TV singing, Christians are evil, whites are evil, America's evil.
[00:16:52.283 --> 00:16:54.985]  Oh, but if people want to say Jews are bad, you're not allowed to.
[00:16:55.145 --> 00:16:57.166]  You should be able to say any groups bad you want.
[00:16:57.186 --> 00:16:58.687]  That's your First Amendment.
[00:16:59.188 --> 00:17:01.569]  Doesn't mean I support what somebody's saying, doesn't mean you support it.
[00:17:02.110 --> 00:17:06.112]  And again, it always starts with, don't say the n-word, don't attack Jews.
[00:17:06.492 --> 00:17:11.796]  And the next is, don't criticize open borders or election fraud or forced injections, which they're now doing.
[00:17:13.098 --> 00:17:16.301]  Florida GOP declares war on the First Amendment.
[00:17:16.401 --> 00:17:19.904]  Infowars.com to combat anti-Semitism.
[00:17:21.045 --> 00:17:27.110]  The free state of Florida is said to have the most oppressive hate crime laws in America in order to combat anti-Semitism.
[00:17:28.091 --> 00:17:29.372]  And anything else they say is hate.
[00:17:30.073 --> 00:17:33.456]  Base dissent has just got your First Amendment rights revoked.
[00:17:33.896 --> 00:17:36.478]  Anti-Semitism hate speech laws about to be passed in Florida.
[00:17:36.778 --> 00:17:40.282]  Throwing pennies at the synagogue is now five years in jail.
[00:17:41.141 --> 00:17:43.262]  There is no First Amendment right to conduct.
[00:17:44.122 --> 00:17:48.024]  Jewish Florida State Representative Randy Fine told the media earlier this week.
[00:17:48.505 --> 00:17:50.666]  We're going to play a clip of what he has to say, ladies and gentlemen.
[00:17:51.686 --> 00:17:56.388]  But notice, he says, graffiti is illegal, but it's a misdemeanor.
[00:17:56.508 --> 00:17:58.930]  But if we say it's hateful, five years in jail.
[00:17:59.130 --> 00:17:59.970]  So that's speech.
[00:18:00.570 --> 00:18:03.912]  You can say graffiti is illegal because it's somebody else's property.
[00:18:03.952 --> 00:18:04.992]  That's a property violation.
[00:18:05.353 --> 00:18:09.374]  But they're building an unconstitutional bridge, then saying, well, we're not going to give you a $500 fine.
[00:18:11.152 --> 00:18:12.933]  Your second offense, you know, two weeks in jail.
[00:18:14.854 --> 00:18:15.054]  No.
[00:18:16.814 --> 00:18:30.240]  We're gonna say if what you said is hateful, and by the ADL definition, and the definitions the Feds are creating, and Washington's creating, and the other states are creating, criticizing open borders, election fraud, lockdowns, forced injections, whatever else they want.
[00:18:30.700 --> 00:18:36.503]  A bill was introduced, what, a month ago by the Democrats in Congress, that if you criticize a minority in any way, five years in jail.
[00:18:38.171 --> 00:18:39.532]  They're introducing these bills.
[00:18:39.552 --> 00:18:41.253]  They're trying to do this.
[00:18:41.813 --> 00:18:55.062]  You saw the deputy head of the EU Commission three weeks ago at the World Government Summit look to members of the Republican delegation, Democrat delegation that were there, members of Congress, and said, we've already banned free speech and hate speech.
[00:18:55.182 --> 00:18:56.623]  We know you're about to ban it as well.
[00:18:56.683 --> 00:18:59.725]  And the Republican, Democrat, Congress people nodded their heads.
[00:18:59.845 --> 00:19:00.305]  It's here.
[00:19:00.725 --> 00:19:01.466]  It's not coming.
[00:19:01.826 --> 00:19:02.186]  It's here.
[00:19:03.067 --> 00:19:04.468]  And it's beyond a canary in the coal mine.
[00:19:05.008 --> 00:19:06.649]  So here he is explaining this.
[00:19:06.689 --> 00:19:07.670]  They'll take a misdemeanor.
[00:19:08.607 --> 00:19:09.389]  It's a misdemeanor.
[00:19:09.409 --> 00:19:14.839]  It has nothing to do with a quote, hate, but because the thought behind it was bad, five years in jail.
[00:19:14.879 --> 00:19:15.199]  Here it is.
[00:19:15.899 --> 00:19:19.920]  Holding people accountable without, you know, violating their free speech.
[00:19:20.100 --> 00:19:20.340]  Sure.
[00:19:20.720 --> 00:19:25.381]  And again, I would remind you that there is no, there's no First Amendment right to conduct.
[00:19:25.921 --> 00:19:27.242]  There's a First Amendment right to speech.
[00:19:27.282 --> 00:19:30.522]  And the things that we're targeting in the bill are not speech.
[00:19:30.562 --> 00:19:35.803]  Again, if someone wants to stand across the street from my house and wave a sign on the sidewalk, they have every right to do that.
[00:19:35.823 --> 00:19:37.344]  And this bill won't have anything to do with that.
[00:19:37.684 --> 00:19:42.225]  But when it veers into conduct, and so the way we're going to approach this is through a hate crime kicker.
[00:19:42.865 --> 00:19:47.429]  So, if you project, if you graffiti a building, it is a crime now.
[00:19:48.009 --> 00:19:50.571]  But if your motivation is hate, it will be a third degree felony.
[00:19:50.811 --> 00:19:52.052]  You will spend five years in prison.
[00:19:52.632 --> 00:19:54.434]  If you want to litter, it's a crime right now.
[00:19:55.074 --> 00:19:59.257]  But if you litter, and if your motivation is a hate crime, it will be a third degree felony.
[00:19:59.498 --> 00:20:00.678]  You will spend five years in jail.
[00:20:00.738 --> 00:20:03.881]  It is a crime right now to hang banners from an interstate.
[00:20:04.261 --> 00:20:06.262]  For obvious reasons, we don't want to distract drivers.
[00:20:06.742 --> 00:20:12.926]  But if you do that, and you have a hate crime, a hate motivation, it will be a third degree felony, you will spend five years in jail.
[00:20:13.446 --> 00:20:16.047]  How optimistic are you of moving this bill along?
[00:20:16.067 --> 00:20:17.128]  I guarantee the bill will pass.
[00:20:18.269 --> 00:20:19.349]  And I never do that.
[00:20:22.391 --> 00:20:27.914]  Well, DeSantis better veto that, or I'm going to totally not support Ron DeSantis.
[00:20:28.114 --> 00:20:33.137]  That will be just a nail in the coffin too far, if that's the case.
[00:20:34.335 --> 00:20:42.801]  Taking crimes that aren't felonies, that aren't associated with violence, and then saying we're going to make it a hate crime five years in jail if you litter.
[00:20:43.581 --> 00:20:46.703]  So I'm protesting outside the ADL because they're anti-free speech.
[00:20:46.744 --> 00:20:47.584]  We really should do that.
[00:20:48.265 --> 00:20:49.065]  Very authoritarian.
[00:20:49.625 --> 00:20:56.670]  And I leave, I forget and leave, say, a cup of iced tea and a styrofoam cup on the steps of it.
[00:20:57.611 --> 00:20:59.532]  Or a handkerchief falls out of the back of my pocket.
[00:20:59.933 --> 00:21:03.315]  Oh, you littered in front of the ADL five years in prison.
[00:21:05.913 --> 00:21:08.315]  This is the plan to get our free speech.
[00:21:08.335 --> 00:21:09.175]  They've already done it in Europe.
[00:21:09.535 --> 00:21:17.201]  You've seen all the arrest videos of where a veteran posts the trans flag as a swastika, because if you put it together, four of them, it makes a swastika.
[00:21:17.741 --> 00:21:18.421]  They arrested him.
[00:21:18.481 --> 00:21:19.682]  Last time I heard, he's still in jail.
[00:21:20.863 --> 00:21:21.964]  Came to his house, took him to jail.
[00:21:24.275 --> 00:21:32.317]  This is the plan, this is what's going on, and they specifically don't want you talking about the poison shots, or the open borders, or any of it.
[00:21:32.337 --> 00:21:36.518]  That's all defined by the Justice Department as white supremacists.
[00:21:37.598 --> 00:21:39.939]  And then by extension, everything else is racist.
[00:21:40.579 --> 00:21:48.921]  But violent criminals, I saw another article today on Washington State, where a mass shooter, who was black, got out while he's gonna face trial.
[00:21:50.427 --> 00:21:52.949]  Was only in jail a few weeks, shot a whole bunch of people.
[00:21:53.189 --> 00:21:55.572]  But that's okay, you're black, we're gonna let you out of jail.
[00:21:56.192 --> 00:22:11.385]  But if you say something mean to the ADL or to Black Lives Matter or the NAACP that are completely un-American, foaming at the mouth, weaponize groups, coming after all of our freedoms, well then, you're in deep trouble.
[00:22:12.266 --> 00:22:26.031]   So if America bows down to this, As people do, remember during the Black Lives Matter, thousands of white people at events, bowing and worshipping black people, shining their boots, kissing their ass, while the black people spew anti-white racist rhetoric.
[00:22:27.572 --> 00:22:37.054]  This is just a sign of them submitting to their collective guilt and Stockholm Syndrome, and that they'll follow whatever agenda comes out of Black Lives Matter, they could care less about black people.
[00:22:37.094 --> 00:22:40.515]  In fact, it says their number one goal is ending the nuclear family for black people.
[00:22:40.895 --> 00:22:43.712]   Boy, with friends like that, Who needs enemies?
[00:22:44.533 --> 00:22:48.095]  All right, we're going to come back with a lot of other news on the poison shot front.
[00:22:48.115 --> 00:22:52.658]  Then I'm going to shift gears and all the other news jam-packed broadcast today and a special guest in studio.
[00:22:52.678 --> 00:22:53.078]  Stay with us.
[00:22:53.759 --> 00:23:00.223]  Okay, I want to finish up with the really important poison shot news and how close we are to bringing the criminals to justice.
[00:23:00.783 --> 00:23:06.307]  Now, we've already convicted them in a court of public opinion, which will make it much harder for them to launch another attack or lockdown.
[00:23:07.467 --> 00:23:08.508]  We've already got them on the ropes.
[00:23:08.528 --> 00:23:09.429]  We've got to go all the way.
[00:23:10.560 --> 00:23:13.222]  You know I don't hype something up as positive if it isn't positive.
[00:23:13.242 --> 00:23:15.383]  I don't tell you I think we're winning if we're not winning.
[00:23:16.044 --> 00:23:18.765]  Now we're not completely winning, we're not dominating, but we're starting to.
[00:23:19.386 --> 00:23:22.628]  The Great Awakening is here and you are at the heart of the resistance.
[00:23:22.668 --> 00:23:23.348]  Never forget that.
[00:23:24.449 --> 00:23:30.673]  Now before I go any further, I want to show you a headline that just came out a couple days ago.
[00:23:31.394 --> 00:23:35.096]  Right-wing culture has Alex Jones style craziness to energize it.
[00:23:35.476 --> 00:23:36.417]  What does the left have?
[00:23:36.797 --> 00:23:37.698]  London Guardian article.
[00:23:39.107 --> 00:23:48.251]  They basically admit that Alex Jones, in what they tracked from Europe to Australia to the United States, creates the culture and the talking points against the New World Order.
[00:23:49.512 --> 00:23:58.156]  And they have rightfully tracked it back to this broadcast and our guests and what we do of analyzing the enemy and giving people accurate information about what they're doing.
[00:23:58.991 --> 00:24:00.211]  And I don't just do it on my show.
[00:24:00.251 --> 00:24:01.952]  I do it behind the scenes with other prominent people.
[00:24:02.452 --> 00:24:03.472]  And I'm not up here bragging.
[00:24:03.512 --> 00:24:08.034]  I'm giving you a report card on how hard I'm working for all of us, including my family and yours.
[00:24:08.194 --> 00:24:09.374]  Because we're all in this boat together.
[00:24:11.735 --> 00:24:13.335]  People ask me all the time, why do you work so hard?
[00:24:13.375 --> 00:24:14.156]  Why are you tireless?
[00:24:14.196 --> 00:24:15.496]  Why are you near fearless?
[00:24:16.416 --> 00:24:17.437]  Why do you do what you do?
[00:24:17.737 --> 00:24:18.697]  How can you take the attacks?
[00:24:18.757 --> 00:24:19.677]  Because I have children.
[00:24:20.578 --> 00:24:22.078]  The New World Order is completely evil.
