[00:00:06.614 --> 00:00:07.695]  Mainstream media.
[00:03:38.502 --> 00:03:43.987]  The NRA went into the committee and said we don't believe people should be able to have guns without permits.
[00:03:44.047 --> 00:03:45.889]  They were about to pass a law
[00:03:47.023 --> 00:03:52.429]  A Vermont-style concealed carry, where if you're not a felon, you can carry a gun, which is what we need nationwide.
[00:03:53.910 --> 00:03:56.613]  And the NRA said, no, we want registration.
[00:03:56.673 --> 00:03:58.795]  We want this to happen, you see.
[00:03:59.236 --> 00:04:06.103]  That type of concealed carry turns a right into a privilege, and there's the NRA, as usual, out cleansing Clinton.
[00:04:07.430 --> 00:04:13.894]  And from all publications, National Review is admitting that there's a bill for total gun confiscation.
[00:04:13.914 --> 00:04:18.998]  Headline, Bill for Confiscation of Firearms, HR-2403.
[00:04:20.419 --> 00:04:23.981]  And Lord Bush will sign this, he said, if it comes across his desk.
[00:04:25.142 --> 00:04:37.070]  So, again, as liberals here on this show, we're against gun control and open borders and supercomputers in China and campaign finance reform and signing on to UNESCO and arming Pakistan and arming North Korea and arming China.
[00:04:38.453 --> 00:04:41.955]  We're against a 45% growth in government in the last three and a half years.
[00:04:42.075 --> 00:04:42.635]  We're liberal.
[00:04:43.255 --> 00:04:47.417]  If you're for big government, gun control, open borders, abortion, you're a conservative.
[00:04:47.477 --> 00:04:48.858]  So I'm no longer a conservative.
[00:04:48.978 --> 00:04:50.258]  I am an ultra-left winger.
[00:04:51.139 --> 00:04:53.540]  More ultra-left wing reports coming up.
[00:04:54.060 --> 00:04:54.860]  Please stay with us.
[00:04:55.621 --> 00:04:56.941]  I haven't even scratched the surface.
[00:04:56.981 --> 00:04:58.902]  This show is going to be absolutely jam-packed.
[00:05:01.002 --> 00:05:04.985]  Are you concerned about the quality of air and purity of water in your household?
[00:05:05.425 --> 00:05:12.490]  If you answered yes, then you owe it to yourself and your family to check out the amazing benefits of owning your own personal ozone generator.
[00:05:12.871 --> 00:05:16.973]  With an ozone generator, you can kill bacteria and viruses in your drinking water.
[00:05:17.494 --> 00:05:20.776]  Get rid of that stale air in your house that keeps recirculating.
[00:05:21.156 --> 00:05:25.960]  Your new ozone generator will remove odors and provide a clean, fresh scent throughout your house.
[00:05:26.440 --> 00:05:31.122]  Call Cliff Scott Enterprises for one of the most affordable ozone generators available today.
[00:05:31.522 --> 00:05:32.943]  That number is 800-569-4340.
[00:05:34.764 --> 00:05:43.867]  The ozone generator is portable, has an internal blower for ozone disbursement into the air, and comes with a tube attachment for ozonating liquids.
[00:05:44.248 --> 00:05:45.608]  Best of all, it's affordable.
[00:05:45.968 --> 00:05:47.309]  It's only $385 and that includes the shipping.
[00:05:49.990 --> 00:05:59.266]  So call Cliff Scott Enterprises at 800-569-4340 for your personal ozone generator or visit on the web at cliffscott.com
[00:06:00.612 --> 00:06:11.340]  The Berkey Light's unique design combines the age-old process of microporous filtration coupled with modern state-of-the-art technology and the highest quality materials, bringing you the finest water filter available anywhere.
[00:06:11.520 --> 00:06:19.105]  The revolutionary Berkey Light, with its exclusive black Berkey filter elements, remove pathogenic bacteria, cysts, and parasites to non-detectable levels.
[00:06:19.345 --> 00:06:22.488]  Harmful or unwanted chemicals are reduced to below detectable levels.
[00:06:22.768 --> 00:06:28.512]  And it reduces nitrates and unhealthy minerals like lead and mercury, while leaving the nutritional minerals your body needs.
[00:06:28.792 --> 00:06:34.935]  Made of durable lexan, the material used in making bulletproof glass, the system is durable, rugged, and yet attractive.
[00:06:35.295 --> 00:06:39.197]  The Berkey Light is transparent, so there is no guesswork when refilling the system.
[00:06:39.237 --> 00:06:41.138]  The water level is always visible.
[00:06:41.318 --> 00:06:47.261]  The rechargeable LED lighting system is beautiful as a night light, and as necessary in emergency situations.
[00:06:47.501 --> 00:06:51.203]  Get the Berkey Light, the transparent water filter, for only $259 by calling New Millennium at 888-803-4438.
[00:06:56.345 --> 00:06:59.767]  That's toll free, 888-803-4438.
[00:07:00.387 --> 00:07:04.689]  Alex Jones here, announcing the release of my new film, Police State 3 Total Enslavement.
[00:07:04.889 --> 00:07:09.231]  Police State 3 details the architecture, goals, and operations of the New World Order.
[00:07:11.937 --> 00:07:13.859]  This disaster is a new world order.
[00:07:13.939 --> 00:07:16.401]  A new world order can emerge.
[00:07:17.021 --> 00:07:21.244]  The film documents dozens of confirmed cases of government-sponsored terrorism worldwide.
[00:07:21.305 --> 00:07:28.230]  We rip the sinister Patriot Act legislation 1 and 2 apart, piece by piece, and reveal the arrogance of what Ashcroft has to say about your liberty.
[00:07:28.370 --> 00:07:30.372]  You will lose your liberty.
[00:07:30.612 --> 00:07:41.098]  Homeland Security, executive orders, forced vaccinations, the new prison economy, the Total Information Society, the Pan-American Union, federal gun grabs, government-run white slavery rings, and much, much more.
[00:07:41.358 --> 00:07:46.741]  If you want to understand what the new world order really is, then my new two-and-a-half-hour video, Police Day 3, is for you.
[00:07:47.241 --> 00:07:51.003]  Visit InfoWars.com or PrisonPlanet.com to order or call toll-free 1-888-253-3139.
[00:07:51.023 --> 00:07:51.303]  That's 888-253-3139.
[00:07:51.323 --> 00:07:52.904]  Order today and spread the word!
[00:08:02.071 --> 00:08:08.093]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:08:08.713 --> 00:08:11.754]  It's Alex Jones and the GCN Radio Network.
[00:08:21.377 --> 00:08:23.457]  Alright my friends, thanks for joining us.
[00:08:24.038 --> 00:08:27.419]  It is Wednesday, the 18th of February, 2004.
[00:08:30.891 --> 00:08:32.572]  Let's jump straight into the news.
[00:08:32.692 --> 00:08:35.713]  Kerry wins Wisconsin as Dean flounders.
[00:08:37.653 --> 00:08:48.798]  Wisconsin brought the populous anti-war campaign of Howard Dean to an end last night, reducing the Democratic nomination race to a two-man contest between John Kerry and John Edwards.
[00:08:48.878 --> 00:08:55.280]  But the state's tight primary election also made it clear that the race was going to be closer than expected.
[00:08:57.466 --> 00:09:21.275]  The pretty boy, John Edwards, caught up to a close second with John Kerry, and they think that in some of the races in the South that John Edwards may win, but I'm predicting that it's going to be John Forbes Kerry as the Democratic presidential candidate, and you're going to have Mr. Edwards as his VP running mate.
[00:09:22.635 --> 00:09:23.576]  But again, it doesn't matter.
[00:09:23.596 --> 00:09:25.376]  They're all establishment types.
[00:09:25.456 --> 00:09:26.657]  It's a rigged game.
[00:09:27.762 --> 00:09:36.844]  We're going to have our skull and bones presidency with George W. running against John Forbes Carey and of course the two are cousins.
[00:09:37.465 --> 00:09:44.727]  What type of cousins is still under debate but they are related and members of the same generational secret society.
[00:09:46.187 --> 00:09:49.928]  Abortion claim hits the president, this is out of the mirror out of England,
[00:09:50.618 --> 00:09:56.279]  Photographer, pornographer, Larry Flint says he has nailed down his claims.
[00:09:56.439 --> 00:10:03.461]  George Bush, a pro-life campaigner, arranged for a girlfriend to have an abortion in the 1970s.
[00:10:03.521 --> 00:10:09.482]  Flint, 61, a failed California governor candidate, said, I've talked to the woman's friends.
[00:10:10.142 --> 00:10:13.303]  I've tracked down the doctor who did the abortion.
[00:10:14.703 --> 00:10:20.488]  And the Bush people who arranged for it have got the story mailed.
[00:10:21.309 --> 00:10:22.209]  That's how Flint talks.
[00:10:22.610 --> 00:10:26.733]  He said he would publish his claims in a book at the height of the election season.
[00:10:27.193 --> 00:10:32.538]  Flint's mudslinging comes amid what promises to be one of the dirtiest battles for the White House ever.
[00:10:33.278 --> 00:10:35.260]  Alarmed aides of President Bush
[00:10:36.278 --> 00:10:42.261]  Want 130 million pounds for a campaign to derail the runaway success of Democratic hopeful John Kerry.
[00:10:42.562 --> 00:10:48.665]  Republicans are trying to portray Kerry, a Massachusetts Senator, for 19 years as a hypocrite and a political puppet.
[00:10:48.825 --> 00:10:49.966]  Well, you're both puppets.
[00:10:50.626 --> 00:10:57.030]  And yes, Mr. Kerry did use his Purple Hearts to get out of Vietnam.
[00:10:57.070 --> 00:11:00.732]  Yes, Mr. Kerry did protest with Jane Fonda.
[00:11:00.752 --> 00:11:04.754]  Yes, Mr. Kerry is a whitewasher in a bunch of different committees.
[00:11:05.543 --> 00:11:06.443]  But it doesn't matter.
[00:11:06.983 --> 00:11:08.484]  They're both pieces of work.
[00:11:08.624 --> 00:11:10.825]  And you can forget about the presidency.
[00:11:11.145 --> 00:11:14.946]  We better work on getting our country back at the county, the city, the state level.
[00:11:15.106 --> 00:11:22.028]  As Hutton Gibson says, we need to have a couple states secede not to send the message that we're not putting up with this martial law tyranny.
[00:11:22.308 --> 00:11:23.688]  And don't think that that won't work.
[00:11:23.788 --> 00:11:25.349]  A lot of people are starting to wake up.
[00:11:26.594 --> 00:11:29.277]  Euro hits new high against the dollar.
[00:11:29.637 --> 00:11:36.143]  The euro today rose to a new high against the dollar, pushing above 129 for the first time in its five-year history.
[00:11:36.523 --> 00:11:37.364]  It rose to 129.27.
[00:11:38.024 --> 00:11:44.610]  That's an all-time record in early European trading, beating a month-old record of 128.98.
[00:11:44.750 --> 00:11:47.352]  And that's a 12-year low for the dollar against the euro.
[00:11:51.872 --> 00:11:55.353]  The Euro didn't even exist 12 years ago, so I don't know how they came up with that number.
[00:11:55.453 --> 00:12:00.075]  But just about a year and a half ago, the Euro was 90 cents to the dollar.
[00:12:01.236 --> 00:12:04.257]  About two years ago, it was 85 cents to the dollar.
[00:12:04.817 --> 00:12:10.319]  And now it's $1.2927 against the dollar.
[00:12:11.380 --> 00:12:16.962]  So a 40 plus percent drop in the dollar.
[00:12:18.442 --> 00:12:19.823]  And you talk to the average person,
[00:12:20.984 --> 00:12:27.308]  I mean, I've talked to folks on the street wearing suits and ties get down in Mercedes Benz and they don't know what it means to have a weak dollar.
[00:12:27.768 --> 00:12:32.831]  Just a few years ago we all made fun of Mexico for the peso or Canada for its devalued currency.
[00:12:33.351 --> 00:12:35.232]  We're now approaching the peso.
[00:12:35.793 --> 00:12:39.115]  But the average person thinks this is good because they heard on the news it's good.
[00:12:39.355 --> 00:12:39.995]  So, okay.
[00:12:41.456 --> 00:12:42.116]  Very interesting.
[00:12:42.337 --> 00:12:46.219]  Yesterday we had Greg Powell's BBC reporter on and we have his article here.
[00:12:47.894 --> 00:13:05.627]  Uh... that uh... he uh... wrote about uh... bush and how it came out in the late nineties when he was running for governor about how he had uh... altered records at camp maybury for his guard service that's now confirmed the folks at the guard have gone public they were ordered to sponge that record to shred those documents
[00:13:06.387 --> 00:13:25.323]  And the lottery company called Bush up and said, hey, look, you give us the contract, the billion-dollar-a-year contract, or this is going to go public, because the lobbyist involved with that was the lobbyist involved getting Bush his little whitewash years before involving the guard records.
[00:13:27.588 --> 00:13:28.768]  And why is this important?
[00:13:28.828 --> 00:13:46.191]  Because in the next hour we're going to be going into the ruling class here in Texas, including the Clear Channel boys, and how they're running their own candidate for Congress, and they own the voting machines in which that person running for Congress's votes will become.
[00:13:46.251 --> 00:13:53.413]  It's like Chuck Hagel up in Nebraska owning the voting machines that people vote in in elections.
[00:13:53.453 --> 00:13:54.953]  So we're seeing more and more of this.
[00:13:56.098 --> 00:14:05.666]  And it turns out this Republican is also linked to ChinaGate, Media Empire, and Voting Machines, who's running for Congress, and it's an article by Bob Dacey for InfoWars.com.
[00:14:05.686 --> 00:14:09.008]  We've got Bob Dacey joining us at the halfway point of the next hour.
[00:14:09.569 --> 00:14:21.498]  When we start the next hour, though, we're going to have Jack Blood on the broadcast, and Mr. Blood is going to be discussing this headline
[00:14:22.526 --> 00:14:28.451]  From News Channel 10 out of Providence, Rhode Island, where we're on the local talk radio at 1320.
[00:14:29.292 --> 00:14:33.775]  News Channel 10, Governor's proposed Homeland Security bill under fire.
[00:14:33.815 --> 00:14:36.137]  Let me cover this now, then we'll get into all the other news.
[00:14:37.398 --> 00:14:38.759]  And brace yourselves for this.
[00:14:39.540 --> 00:14:42.262]  Audit of fire safety records required.
[00:14:43.543 --> 00:14:51.530]  Legislation intended to strengthen the state's security measures drew criticism from a civil rights group that said the proposed law threatens free speech and academic freedom.
[00:14:52.840 --> 00:14:53.752]  Governor Don...
[00:14:54.597 --> 00:14:57.459]  And I can't even pronounce this name, so I'm sorry to our Rhode Island listeners.
[00:14:58.040 --> 00:15:19.197]  CARSERIES, or C-A-R-C-I-E-R-I-S-S, New Homeland Security Bill Law, creates new felony charges, require annual safety audits of every public school, and closed some public records, including those that show whether businesses comply with the state fire safety code requirements.
[00:15:19.698 --> 00:15:22.040]  Notice how the article gives you the petty stuff up front.
[00:15:22.500 --> 00:15:23.421]  Then it gets meaty.
[00:15:24.292 --> 00:15:51.500]  The bill, which the governor introduced last week, also resurrects World War I error laws that make it illegal to speak, this is a quote from the bill, that make it illegal to speak, utter, or print statements in support of anarchy, speak in favor of overthrowing the government, or to display any flag or emblem other than the flag of the United States as symbolic of the U.S.
[00:15:51.520 --> 00:15:51.840]  government.
[00:15:52.990 --> 00:15:57.952]  Now, this is the World War I sedition laws that Michael Savage promotes every single day.
[00:15:58.292 --> 00:15:59.092]  I don't know if that's true.
[00:15:59.152 --> 00:16:03.954]  I've listened 20 times and heard him say it 15 plus times.
[00:16:04.354 --> 00:16:12.036]  Every time I seem to tune in and listen for more than 10 minutes, he says, this person disagrees with the government, that is the terrorist, put them in a forced labor camp.
[00:16:15.236 --> 00:16:21.442]  We were just talking about this yesterday on the show, and we see these type of laws being passed or attempted to be passed all over the country.
[00:16:21.462 --> 00:16:26.467]  There was the bill in Oregon that the head of the committee, Senator Menace, almost got passed last year.
[00:16:26.487 --> 00:16:28.409]  Ten police state, three total enslavement.
[00:16:28.429 --> 00:16:30.351]  The actual bill zoomed in on the subtext.
[00:16:30.812 --> 00:16:38.980]  If one person in a protest blocks traffic or a door, or engages in any other misdemeanor, everyone in the crowd is given life in prison
[00:16:39.680 --> 00:16:42.081]  In a forced labor forest camp.
[00:16:42.161 --> 00:16:42.902]  Well, that's a quote.
[00:16:43.262 --> 00:16:45.543]  Forced labor forest camp.
[00:16:46.023 --> 00:16:47.524]  Labor forest camp.
[00:16:48.885 --> 00:16:50.405]  Well, the governor has his new bill.
[00:16:51.266 --> 00:16:59.950]  If you display anything that's in support of anarchy, speak in favor of overthrowing the government, or to display any flag or emblem other than the flag of the United States,
[00:17:01.150 --> 00:17:05.132]  And it says, uh, the director of the Rhode Island chapter of the American Civil Liberties Union.
[00:17:05.152 --> 00:17:06.633]  You see, they have loyal opposition fighting it.
[00:17:06.933 --> 00:17:11.596]  Stephen Brown, cold proposal, extraordinarily dangerous, and a return to McCarthyism.
[00:17:11.616 --> 00:17:13.457]  See, no, now, no, McCarthy was right.
[00:17:14.097 --> 00:17:15.178]  That's why he was kicked out.
[00:17:15.678 --> 00:17:16.618]  That's why they went after him.
[00:17:17.019 --> 00:17:19.460]  But see, the left tries to make it look like it's a left-wing agenda.
[00:17:19.480 --> 00:17:21.041]  The conservatives think, oh, it must be good.
[00:17:21.641 --> 00:17:24.843]  But people had to be careful what they said or what organization they belonged to.
[00:17:25.669 --> 00:17:29.894]  The organization released on Tuesday a 13-page critique of the governor's proposal.
[00:17:30.414 --> 00:17:37.402]  Jeff Neal, the governor's spokesman, said the legislation is based on laws that have been enacted in several states, including New York, Virginia, Florida, and Massachusetts.
[00:17:37.922 --> 00:17:45.991]  Neal was quoted as saying, in a post-9-11 America, state governments have a responsibility to update their homeland security laws in order to protect their citizens.
[00:17:47.498 --> 00:17:55.687]  Brown wrote in his critique that the proposed law has enormous ramifications for political protest, freedom of association, academic freedom, and the public's right to know.
[00:17:56.488 --> 00:17:59.452]  One issue is the governor's definition of terrorism.
[00:17:59.492 --> 00:18:05.579]  The governor's bill defines terrorism as a violent act or an act dangerous to human life that is intended
[00:18:07.102 --> 00:18:21.672]  To intimidate or coerce a civilian population, influence the policy of a unit of the government by intimidation or coercion, or affect the conduct of a unit of government by murder, assassination, kidnapping, or aircraft piracy.
[00:18:23.073 --> 00:18:31.859]  Now, notice that Section 802 of the USA Patriot Act says any action that endangers human life that's a violation of any federal or state law is an act of terrorism.
[00:18:32.711 --> 00:18:34.132]  This is a little bit weaker than that.
[00:18:34.512 --> 00:18:35.813]  The language is similar to the U.S.A.
[00:18:35.853 --> 00:18:36.473]  Patriot Act.
[00:18:36.513 --> 00:18:39.575]  The federal law passed it for September 11, 2001 terror attacks.
[00:18:39.895 --> 00:18:46.159]  Critics contend the law, which verifies and increases the powers that federal agents have when investigating crimes, threatens civil rights.
[00:18:48.020 --> 00:18:55.825]  But if you read the bill, and I've got a copy of the governor's bill here, flying a flag gets you prison, criticizing the government gets you secretly arrested.
[00:18:56.905 --> 00:18:57.286]  Interesting.
[00:18:57.306 --> 00:18:59.447]  Now what do folks in Rhode Island think about this?
[00:19:00.845 --> 00:19:02.106]  1-800-259-9231.
[00:19:02.126 --> 00:19:02.927]  1-800-259-9231.
[00:19:03.727 --> 00:19:23.463]  Now, remember yesterday I read from the Business Wire, where Homeland Security's handing out these armored vehicles to police departments, now treaded tanks, and says they're, quote, for Homeland Security duties, for crowd control and riot control.
[00:19:23.483 --> 00:19:26.025]  See, Homeland Security is controlling you.
[00:19:26.385 --> 00:19:27.106]  It's for you.
[00:19:27.935 --> 00:19:32.937]  When you hear the word terrorist, you think, oh, that's some guy in a turban trying to hijack a plane.
[00:19:36.358 --> 00:19:38.659]  And the answer is, no it's not.
[00:19:38.819 --> 00:19:44.862]  It's for any misdemeanor that they think you might have committed.
[00:19:46.002 --> 00:19:50.964]  Any misdemeanor they think you might have committed.
[00:19:52.145 --> 00:19:54.727]  Alright, we'll be right back folks.
[00:19:55.148 --> 00:19:57.109]  So please stay with us.
[00:19:57.129 --> 00:19:59.151]  A lot more coming up in your calls.
[00:20:02.213 --> 00:20:08.158]  Herbal Healer Academy is the global supplier of the finest natural medicine that you may need in these troubled times.
[00:20:08.379 --> 00:20:10.640]  We specialize in keeping you alive and healthy.
[00:20:10.841 --> 00:20:17.186]  We provide outstanding products like ECAC, colloidal silver 500 parts per million, olive leaf extract,
[00:20:17.486 --> 00:20:18.166]  We're good to go!
[00:20:47.040 --> 00:20:50.143]  We have been working hard since 1988 to save the remnant.
[00:20:50.304 --> 00:20:56.170]  That's HerbalHealer.com, your website for safe, effective natural alternatives and education.
[00:20:59.873 --> 00:21:06.115]  The illuminated Berkey Base allows most gravity filters to be used in the center of a table by raising the spigot level.
[00:21:06.255 --> 00:21:12.418]  Made of durable Lexan polymer, the same material used for bulletproof glass, it has eight LED lamps.
[00:21:12.698 --> 00:21:21.141]  Incredibly, the low-energy LEDs will last for more than 11 years of continuous use and are bright enough to be spotted for over a mile in the dark.
[00:21:21.381 --> 00:21:28.384]  The LED lamps are powered by an AC adapter and during emergencies, the rechargeable batteries will operate them all night long.
[00:21:28.704 --> 00:21:33.527]  When the LEDs are switched off, the AC adapter automatically recharges the batteries.
[00:21:33.747 --> 00:21:39.151]  The Berkey Base is available in gorgeous cobalt blue or practical bright white LEDs.
[00:21:39.491 --> 00:21:42.573]  Ideal as an emergency light, flashlight, or nightlight.
[00:21:42.914 --> 00:21:50.819]  Get the illuminated Berkey Base for only $69 or get both white and blue for only $125 by calling New Millennium at 888-803-4438.
[00:21:50.919 --> 00:21:51.499]  That's toll free, 888-803-4438.
[00:21:59.485 --> 00:22:04.208]  Forecasting the weather with any amount of accuracy takes a meteorologist with years of schooling and experience.
[00:22:04.428 --> 00:22:07.871]  Forecasting what the financial markets will be doing in the future takes the same thing.
[00:22:08.091 --> 00:22:10.552]  No, not a meteorologist, a lot of schooling and experience.
[00:22:10.793 --> 00:22:19.399]  Although most people check the weather forecast before venturing outside to avoid a good soaking, it's amazing how few people check the financial forecast before they invest and end up getting soaked.
[00:22:19.759 --> 00:22:25.523]  Before you venture into the financial world, check the forecast with the International Forecaster Newsletter written by Bob Chapman.
[00:22:25.803 --> 00:22:27.745]  Chapman's predictions are legendary.
[00:22:27.985 --> 00:22:34.932]  Backed by over 40 years of successfully forecasting the world's financial markets, Bob has helped thousands of people make sense of their financial futures.
[00:22:35.272 --> 00:22:41.738]  Midas Resources is pleased to offer a subscription to the International Forecaster newsletter free of charge with a qualifying order.
[00:22:41.998 --> 00:22:49.325]  That's right, for a limited time, Midas Resources is offering a one-year subscription to Bob Chapman's powerful newsletter, the International Forecaster.
[00:22:49.565 --> 00:22:54.007]  Call 800-686-2237 for more information or to place your order.
[00:22:54.127 --> 00:22:54.827]  That's 800-686-2237.
[00:22:55.067 --> 00:22:58.949]  Call today and avoid getting soaked tomorrow.
[00:22:59.829 --> 00:23:02.750]  We've all heard the ads for lower prices on airfare and hotel.
[00:23:02.770 --> 00:23:04.731]  Oh yeah, the dot-coms are endless.
[00:23:04.911 --> 00:23:10.553]  Cheaperhotels.com, SaveOnYourRentalCard.com, HalfPriceAirlineTickets.com.
[00:23:10.613 --> 00:23:16.415]  Problem is, by the time you get done planning your vacation, you've visited dozens of websites and spent hours and hours trying to save money.
[00:23:16.435 --> 00:23:18.956]  Well, I'm glad to tell you there's an easier way to get it all at once.
[00:23:19.556 --> 00:23:31.983]  www.vacationa2z.com A membership in vacationa2z.com will not only land you huge savings on air and hotel, you'll be treated to discounts of 10 to 80% on car rentals, golf, movies and theme parks.
[00:23:32.163 --> 00:23:36.445]  How about free food at restaurants or big discounts on ski packages at top ski resorts?
[00:23:36.686 --> 00:23:37.366]  Not convinced yet?
[00:23:37.526 --> 00:23:41.228]  How about auto repair, health and beauty, financial services or shopping discounts?
[00:23:41.368 --> 00:23:44.249]  There are over 60,000 vendors waiting to save you money.
[00:23:44.509 --> 00:23:47.610]  All you need to do is visit vacationAtoZ.com.
[00:23:47.710 --> 00:23:52.752]  That's www.vacationA2Z.com.
[00:23:52.892 --> 00:23:56.733]  Visit today and you can be saving big dollars tomorrow, even if you're not taking a vacation.
[00:24:05.783 --> 00:24:07.685]  Waging war on corruption.
[00:24:08.165 --> 00:24:10.987]  Alex Jones, on the GCN Radio Network.
[00:24:20.275 --> 00:24:26.140]  Now they tried to pass a law last year in Oregon, where if one protester, it said it's word for word.
[00:24:27.114 --> 00:24:34.857]  If one protester blocks traffic or blocks a doorway, all protesters get life in prison in a forest labor camp.
[00:24:35.317 --> 00:24:36.217]  That's the exact quote.
[00:24:36.817 --> 00:24:45.720]  It also said if you have an unlicensed gun in your car, if you download music, you get life in prison in a forest labor work camp.
[00:24:46.501 --> 00:24:49.282]  It listed about, I don't know, 50 plus things in there.
[00:24:49.882 --> 00:24:53.683]  And that bill was posted at Infowars.com in the archives.
[00:24:54.323 --> 00:24:55.624]  I guess type something in like
[00:24:56.838 --> 00:25:03.061]  Oregon bill gives you life in prison and forest labor camp, and it should pop up for you.
[00:25:03.141 --> 00:25:09.764]  And we had county commissioners on and others about the concentration camps they built in the forest in Oregon and in Washington State.
[00:25:09.864 --> 00:25:10.925]  Mainstream news, you know.
[00:25:10.965 --> 00:25:15.887]  Just, oh yeah, the feds have built concentration camps and they've told us to keep our mouths shut about it, but we're going to talk about it.
[00:25:16.545 --> 00:25:18.527]  And, uh, so this is the New America.
[00:25:18.607 --> 00:25:25.914]  They like to put you in a forest labor camp if you download music, or if you have a gun, or... It listed a whole bunch of stuff.
[00:25:26.214 --> 00:25:35.262]  Stuff that normally wouldn't even have jail time associated with it, but, you know, this is what they tried to pass, but folks found out about it, and... You know, this is the New America.
[00:25:35.442 --> 00:25:38.125]  And, uh, up in Rhode Island, they want to, uh...
[00:25:38.855 --> 00:25:48.384]  I'll put you in prison as a terrorist if you criticize the government, speak utter or print statements in support of anarchy, and again, that could be anything.
[00:25:48.965 --> 00:25:52.288]  Reading the Declaration of Independence according to FEMA is a terrorist act.
[00:25:53.049 --> 00:25:54.150]  We have FEMA saying it.
[00:25:54.210 --> 00:25:56.352]  We have the documents of FEMA promoting it.
