[00:00:05.458 --> 00:00:09.619]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:10:34.839 --> 00:10:36.840]  It's like the nerve center that is commanding everything.
[00:10:38.080 --> 00:10:41.181]  And it's keeping everything as tight as they can.
[00:10:41.821 --> 00:10:49.203]  The problem is that there are a lot of people there that are very, very unhappy with the things that are going on.
[00:10:49.223 --> 00:10:56.745]  I want to applaud a lot of those people out there, the protesters, for their peaceful demonstrations because
[00:10:57.642 --> 00:10:58.923]  We kind of touched on this yesterday.
[00:10:58.943 --> 00:11:07.168]  It's so vitally important not to allow the provocateurs to get things stirred up so bad that there is an outbreak of violence.
[00:11:08.629 --> 00:11:20.156]  President Bush would love nothing more than to have an excuse to slap down martial law, call out the heavy troops, and then see where that goes.
[00:11:20.717 --> 00:11:24.659]  And of course, I think in some ways the agenda that the provocateurs have
[00:11:25.962 --> 00:11:41.466]  On the ground, and we've seen this in other places like the WTO, the provocateur's agenda is to create or cause civil disobedience to the point that the heavy-handedness has to take place.
[00:11:42.626 --> 00:11:49.508]  And it is not, in my opinion, this is not the way that we want to see things go because they are looking for an excuse.
[00:11:49.548 --> 00:11:53.949]  I mean, consider the fact that all it takes
[00:11:55.020 --> 00:12:04.568]  anymore with the way that things are being portrayed to us in the psychological warfare that the government has launched on us.
[00:12:04.988 --> 00:12:07.470]  Everybody's kind of on a hair trigger.
[00:12:07.490 --> 00:12:12.795]  Again, yesterday we were talking about some of the anger of people.
[00:12:13.195 --> 00:12:21.862]  The thing is that what we need to really do is we need to encourage this anger to be directed at positive proactive action that would
[00:12:22.378 --> 00:12:28.263]  Basically, let our politicians know that we're not taking any more of their stuff.
[00:12:28.323 --> 00:12:29.705]  Now, what does that mean?
[00:12:29.725 --> 00:12:38.973]  That means, of course, that you vote, and you contact your politicians, you write letters to them, and you talk to other people.
[00:12:39.674 --> 00:12:48.722]  And education is a very vital and important aspect of this as well, because I'm amazed, and I'm sure a lot of you are too, because a lot of people listening to this program
[00:12:49.514 --> 00:12:59.822]  Are very constitutional minded and know and understand what the Constitution is and how we are, it's us.
[00:13:00.902 --> 00:13:08.568]  And a lot of people don't need to be told that, but I'm amazed at how many people don't know what it's all about.
[00:13:08.628 --> 00:13:14.212]  I mean, even in this election, you can talk to people on the street and you can ask them who they're going to vote for.
[00:13:15.571 --> 00:13:19.994]  And they give you the answer and then you say, well, why do you vote for that person?
[00:13:20.374 --> 00:13:21.254]  What is that person?
[00:13:22.275 --> 00:13:23.596]  What's appealing to you about that person?
[00:13:24.556 --> 00:13:29.199]  And you're very hard-pressed in a lot of cases, especially among younger people.
[00:13:29.999 --> 00:13:34.081]  You're very hard-pressed in most cases to find any kind of an intelligent answer.
[00:13:34.681 --> 00:13:41.185]  It's mostly based on emotional reactions to the propaganda that's being put out there.
[00:13:42.226 --> 00:13:56.474]  You know, the anything anybody but Bush campaign is nothing more than a partisan campaign to basically keep everybody corralled into the bipartisan camp regardless of who they vote for.
[00:13:56.494 --> 00:14:04.699]  And of course, Alex's video, American Dictators, this is his new video, American Dictators, shows and demonstrates this dynamic.
[00:14:05.459 --> 00:14:08.481]  Because what happens is, if they can keep you corralled
[00:14:09.472 --> 00:14:13.416]  Into the bipartisan camp, meaning that you're either Democrat or Republican.
[00:14:14.096 --> 00:14:16.838]  If they can keep you in that camp, they've got you.
[00:14:17.519 --> 00:14:23.504]  Because it doesn't matter who you vote for, it doesn't matter anymore who becomes President.
[00:14:23.544 --> 00:14:26.006]  Because either way, the New World Order wins.
[00:14:27.367 --> 00:14:29.109]  Kerry and Bush are cousins.
[00:14:30.310 --> 00:14:32.792]  And they're also members in Skull and Bones.
[00:14:33.911 --> 00:14:44.278]  Now, this is the problem that I'm talking about here, is that it doesn't matter to the New World Order, to the architects of that, it doesn't matter, because they are controlling both sides.
[00:14:44.658 --> 00:14:50.862]  And this is kind of the Hegelian dialectic, which has been used so many times in politics.
[00:14:51.983 --> 00:14:55.485]  It's been used for centuries, actually, throughout the world.
[00:14:55.526 --> 00:15:02.090]  I mean, you can look at, trace conflicts in societies, in countries, you can trace these conflicts
[00:15:02.577 --> 00:15:18.066]  And you can, if you get into it and you follow the money and you look at what's going on, you begin to realize that provocateurs and agents, agentures of the architects of the New World Order, are always present.
[00:15:18.987 --> 00:15:20.448]  They're stirring up both sides.
[00:15:21.488 --> 00:15:28.792]  And of course, you know, you take this on a bigger scale around the globe, the whole Middle East activity out there.
[00:15:30.083 --> 00:15:32.184]  Things that happened in Spain before the election.
[00:15:32.224 --> 00:15:37.388]  The socialists, the Ba'athists, were blamed for the bombing in Spain a week before the election.
[00:15:37.708 --> 00:15:38.289]  And bingo!
[00:15:38.549 --> 00:15:40.790]  They got a socialist in office.
[00:15:41.811 --> 00:15:44.293]  And of course, this is the problem on a bigger scale.
[00:15:44.333 --> 00:15:45.754]  This is where all of this goes.
[00:15:46.854 --> 00:15:52.958]  And these guys on both sides of the aisle, Bush and Kerry, one's fascist, one's socialist.
[00:15:53.719 --> 00:15:54.339]  That's what you're getting.
[00:15:54.359 --> 00:15:56.481]  You're getting either fascism or you're getting socialism.
[00:15:57.001 --> 00:15:59.783]  But, you know, a lot of people think that fascism is extreme right.
[00:16:00.606 --> 00:16:02.307]  Actually, fascism is left.
[00:16:03.028 --> 00:16:19.781]  So, again, when I'm making the statement that Bush is no conservative, the Republican Party is not a conservative party, then you have to come to the logical conclusion that they're both on the left.
[00:16:19.821 --> 00:16:26.646]  They have to be on the left, because any time that you have social welfare, it is a socialist ideal
[00:16:29.451 --> 00:16:30.932]  To redistribute your wealth.
[00:16:31.892 --> 00:16:33.093]  It's forced charity.
[00:16:33.753 --> 00:16:34.353]  It's robbery.
[00:16:35.074 --> 00:16:35.854]  And it's wrong.
[00:16:36.834 --> 00:16:43.317]  And there is a lot of people out there that find benefit in that, and that's why they want the Democrats to win.
[00:16:43.817 --> 00:16:48.159]  They find benefit in that because they can enrich themselves off of your money.
[00:16:49.080 --> 00:16:55.363]  But, conversely, in Bush's camp, he signed the largest spending bill in the history of this nation.
[00:16:56.563 --> 00:16:58.364]  Is that a conservative?
[00:16:59.110 --> 00:17:00.631]  Look at your Republican candidates.
[00:17:00.671 --> 00:17:02.431]  Look at your Republican representatives.
[00:17:03.211 --> 00:17:08.913]  All of them are right there in the game, trying to get spending bills passed.
[00:17:10.034 --> 00:17:11.974]  And, you know, this is not conservative.
[00:17:12.895 --> 00:17:14.015]  Not conservative at all.
[00:17:14.955 --> 00:17:19.217]  But anyway, be sure and check out Alex's new film, American Dictators.
[00:17:19.797 --> 00:17:23.398]  Again, the subtitle of it is Documenting the Staged Election of 2004.
[00:17:23.919 --> 00:17:27.420]  A quote from Alex on this is,
[00:17:28.564 --> 00:17:49.715]  The future but we've studied human history and regardless of who wins November election 2004 the new world order wins and that is a quote from Alex Jones and of course he's right because like I said they are controlling both sides and as long as they can keep you corralled into that camp they're going to stay in power and you're going to be
[00:17:50.930 --> 00:17:53.391]  Your country and everything else is going to be sold out from under you.
[00:17:53.431 --> 00:17:54.472]  That's where all of this is going.
[00:17:54.812 --> 00:17:55.392]  Very scary.
[00:17:55.672 --> 00:18:03.895]  That's why I think that it's very, very worthwhile to start looking very seriously about getting a third-party candidate elected.
[00:18:04.996 --> 00:18:09.957]  You know, to me it's vitally important that we need to start working toward that end.
[00:18:10.057 --> 00:18:19.621]  And send this message, because believe me, these yahoos here, these guys, Bush, Kerry, and all those partisan politicians,
[00:18:20.014 --> 00:18:20.674]  They do watch.
[00:18:21.394 --> 00:18:22.075]  They do watch.
[00:18:22.455 --> 00:18:23.355]  They watch the numbers.
[00:18:24.155 --> 00:18:26.236]  They start seeing these kinds of trends.
[00:18:27.216 --> 00:18:28.196]  It's going to put them on notice.
[00:18:28.576 --> 00:18:32.237]  And of course, they're going to have to take a long, hard look at it.
[00:18:32.797 --> 00:18:39.239]  And of course, that kind of thing will trickle down to your local politicians if you let them know, you're not going to go for this anymore.
[00:18:39.839 --> 00:18:42.800]  That's, I think, how we start taking our country back.
[00:18:43.120 --> 00:18:45.760]  But again, as I said, education is vitally important.
[00:18:45.780 --> 00:18:47.721]  You need to help spread the word.
[00:18:48.390 --> 00:19:02.596]  To people that you talk to on the street, because the more people that start waking up and realizing we live in a republic, okay, and we need to take our country back, the more people that start realizing what the concepts are behind the Constitution get reacquainted with it.
[00:19:04.197 --> 00:19:14.761]  It's like blinders, it's like scales falling off their eyes, because they say, wow, you know, this is the way things should be, and this is the way things were set up, and this is the way they need to get back to.
[00:19:15.747 --> 00:19:20.189]  Check out the website at www.infowars.com, www.prisonplanet.com.
[00:19:20.289 --> 00:19:23.330]  Alex has all of his videos and books there.
[00:19:23.470 --> 00:19:26.831]  You can order online from those two websites or you can call toll-free 888-253-3139.
[00:19:26.851 --> 00:19:27.071]  Again, 888-253-3139.
[00:19:27.091 --> 00:19:28.012]  American Dictators.
[00:19:28.052 --> 00:19:28.452]  Check it out.
[00:19:28.512 --> 00:19:29.832]  We'll be right back after the break.
[00:19:29.852 --> 00:19:30.512]  Our number today is 1-800-259-9231.
[00:19:30.532 --> 00:19:30.913]  800-259-9231.
[00:19:30.953 --> 00:19:31.633]  I'm Michael Corbin.
[00:19:43.439 --> 00:19:45.441]  You're listening to the Alex Jones Show!
[00:20:01.696 --> 00:20:02.697]  It's finally here!
[00:20:02.817 --> 00:20:03.817]  Spring has arrived!
[00:20:03.998 --> 00:20:06.960]  I can always tell because I get a flood of gardening and seed catalogs.
[00:20:07.200 --> 00:20:10.642]  This year though, I'm not even looking at seed catalogs because I don't have to.
[00:20:10.862 --> 00:20:19.008]  I grow my own seed now from year to year and you can too with the help of the Ark Institute's brand new 40 variety non-hybrid heirloom seed collection.
[00:20:19.268 --> 00:20:23.010]  With Ark's heirlooms, you can save seed from this year's garden to plant next year.
[00:20:23.211 --> 00:20:23.571]  It's fun,
[00:20:24.011 --> 00:20:28.252]  It's easy and your garden produce tastes better than any you'll ever find at the grocery store.
[00:20:28.512 --> 00:20:33.013]  ARC's big 40-packet collection is loaded with everything a well-rounded garden should have.
[00:20:33.213 --> 00:20:37.274]  There's heirloom sweet corn, melons, squash and tomatoes, enough to share with your neighbor.
[00:20:37.354 --> 00:20:44.476]  There's cabbage, beans, peas, lettuce and carrots, beets, onions, cucumbers, eggplant, radishes, many other garden favorites, even popcorn.
[00:20:44.776 --> 00:20:50.263]  Save money, eat healthy, grow your own delicious, secure food supply and your own seeds year after year.
[00:20:50.443 --> 00:20:52.165]  Call the Ark Institute toll free at 800-255-1912.
[00:20:52.185 --> 00:20:53.366]  That's 1-800-255-1912 or visit arkinstitute.com today.
[00:21:01.325 --> 00:21:02.946]  Hello folks, Alex Jones here.
[00:21:03.066 --> 00:21:07.208]  You know Berkey water filters have been removing pathogenic bacteria for years.
[00:21:07.329 --> 00:21:10.210]  But what about those unhealthy chemicals and heavy metals in your water?
[00:21:10.270 --> 00:21:16.994]  The powerful black Berkey purification elements fit most gravity filters and dramatically increase their power to extract waterborne contaminants.
[00:21:17.174 --> 00:21:20.176]  Best of all, they filter much faster than ordinary gravity elements.
[00:21:20.376 --> 00:21:22.778]  This means it takes much less time to filter your water.
[00:21:22.918 --> 00:21:38.068]  Like murky elements, not only remove pathogenic bacteria, cysts and parasites, but also remove trihalomethanes and volatile organic elements such as atrazine, benzene, chloride and chloroform, MTBE, radon-222, foul taste and obnoxious odors like sulfur, even nitrates.
[00:21:38.228 --> 00:21:38.328]  Yes.
[00:21:38.388 --> 00:21:42.372]  And unwanted heavy metals such as lead, mercury and aluminum are extracted.
[00:21:42.552 --> 00:21:50.300]  Supercharge your gravity filter today and order a 2-pack of Black Berkey Purification Elements for only $96 or a 4-pack for only $175 by calling New Millennium at 888-803-4438.
[00:21:50.320 --> 00:21:50.740]  That's 888-803-4438.
[00:21:50.821 --> 00:21:52.502]  Or order on the web at berkeywater.com.
[00:22:01.141 --> 00:22:04.804]  Have you ever felt like the United States government knows way too much about your financial affairs?
[00:22:05.224 --> 00:22:10.648]  I continue to hear stories about property seizures, frozen bank accounts, confiscation of stocks and bonds.
[00:22:11.108 --> 00:22:12.189]  It makes me wonder if the U.S.
[00:22:12.229 --> 00:22:16.292]  citizen will ever again have the right to life, liberty, and the pursuit of happiness.
[00:22:16.912 --> 00:22:30.162]  Unfortunately, with the Drug and Money Laundering Act, the IRS Revenue Ruling 6045 of 1984, and the Trading with the Enemy Act in Franklin D. Roosevelt's Executive Order of 1933, some precious metal holdings are subject to government intervention.
[00:22:30.711 --> 00:22:36.015]  For this reason Midas Resources has prepared a report explaining the boundaries of trading precious metals privately.
[00:22:36.315 --> 00:22:42.260]  Whether if you have any intention of trading with Midas Resources or not, I have instructed my representatives to give this report out free.
[00:22:42.980 --> 00:22:44.241]  Call for your free copy at 1-800-686-2237.
[00:22:44.261 --> 00:22:45.942]  When investing, always proceed with caution.
[00:22:45.962 --> 00:22:46.383]  Again, call 1-800-686-2237.
[00:22:46.403 --> 00:22:48.424]  Exercise your legal right to trade metals privately.
[00:22:48.444 --> 00:22:48.504]  1-800-686-2237.
[00:23:00.296 --> 00:23:01.797]  So, what's in your shampoo?
[00:23:01.997 --> 00:23:03.118]  Sodium lauryl sulfate?
[00:23:03.298 --> 00:23:06.701]  Exposure can lead to coughing, wheezing, shortness of breath, headache, and nausea.
[00:23:06.821 --> 00:23:07.221]  Phenol?
[00:23:07.561 --> 00:23:14.686]  Ingestion of even small amounts may cause circulatory collapse, paralysis, convulsions, coma, respiratory failure, and cardiac arrest.
[00:23:14.987 --> 00:23:19.090]  EDTA may be irritating to the skin and mucous membranes and cause allergies such as asthma.
[00:23:19.190 --> 00:23:19.630]  Fragrance?
[00:23:20.010 --> 00:23:24.752]  Fragrance on a label can indicate the presence of up to 4,000 separate ingredients, most of which are synthetic.
[00:23:24.912 --> 00:23:29.574]  Symptoms reported to the FDA include headache, dizziness, rashes, and skin discoloration, to name a few.
[00:23:29.814 --> 00:23:32.355]  Now by contrast, here's what's in my CalBen shampoo.
[00:23:32.635 --> 00:23:36.036]  Well, like all of the products from the CalBen Pure Soap Company, it's all natural.
[00:23:36.197 --> 00:23:39.698]  It contains extra virgin cocoa butter oils and vegetable protein oil.
[00:23:39.938 --> 00:23:42.440]  No harsh chemicals, no pork or beef tallow.
[00:23:42.460 --> 00:23:43.340]  So what are you waiting for?
[00:23:43.460 --> 00:23:53.206]  Call now 1-800-340-7091 and find out how a family of four can save over $1,000 per year on all of your cleaning products with Calden Pure Soaps.
[00:23:53.406 --> 00:23:55.888]  Call Calden toll free 1-800-340-7091 or visit CaldenPureSoap.com
[00:24:01.099 --> 00:24:01.800]  We continue 1-800-259-9231.
[00:24:01.820 --> 00:24:01.980]  1-800-259-9231.
[00:24:02.180 --> 00:24:05.962]  Again, Michael Corbin is sitting in for Alex Jones.
[00:24:06.723 --> 00:24:13.387]  Alex is going to be joining me next hour to talk about the current update
[00:24:26.397 --> 00:24:36.724]  Live from New York at the Republican National Convention, also coming up the bottom of the hour today, Paul Joseph Watson will join me, and we will do some updates on some of the things that are going on in his neck of the woods.
[00:24:37.104 --> 00:24:43.708]  He, as you know, Paul is Alex's webmaster at PrisonPlanet.tv and PrisonPlanet.com.
[00:24:43.988 --> 00:24:47.931]  He's also the author of a book called Order Out of Chaos.
[00:24:49.352 --> 00:24:55.656]  Very interesting stuff, and as I said, it seems to me that with the kinds of things that are starting to happen here,
[00:24:56.448 --> 00:24:59.029]  That I think we're finally starting to turn a corner.
[00:24:59.929 --> 00:25:02.050]  As Alex says, you know, there's a war on for your mind.
[00:25:02.390 --> 00:25:03.550]  There's an information war.
[00:25:04.110 --> 00:25:05.751]  And I think that we're turning the corner.
[00:25:05.771 --> 00:25:09.151]  And I think that things are starting to swing back the other way.
[00:25:09.171 --> 00:25:13.613]  Because I think the pendulum has swung as far as it's going to go to the other extreme.
[00:25:14.333 --> 00:25:15.933]  And I think it's going to start coming back.
[00:25:16.774 --> 00:25:19.054]  And this is a really, really good time.
[00:25:19.554 --> 00:25:22.435]  Because so many people are disenfranchised.
[00:25:23.095 --> 00:25:23.935]  This thing with 9-11.
[00:25:26.462 --> 00:25:27.543]  Put the ball into motion.
[00:25:46.181 --> 00:25:59.450]  It just goes on and on and on, and it's like living in a parallel universe, because we're running one track here, and we know what's going on, and you see these politicians parading one after the other, just at the RNC.
[00:26:00.250 --> 00:26:05.554]  Parading one after the other, up to the microphone, everything's wonderful, we're making headway, we're starting to win this game.
[00:26:06.094 --> 00:26:10.317]  Bush, of course, yesterday, I think it was yesterday, he admitted that he doesn't think we can win the war on terror.
[00:26:13.345 --> 00:26:15.966]  Now, you know, of course we can't win the war on terror.
[00:26:16.006 --> 00:26:23.649]  We have been telling him that for a long time, and if he had any sense about him, he would know that there's no way to win the war on terror.
[00:26:23.709 --> 00:26:25.810]  A faceless, nameless war.
[00:26:26.030 --> 00:26:27.391]  Just like the war on drugs.
[00:26:28.531 --> 00:26:28.851]  Okay?
[00:26:29.432 --> 00:26:40.256]  So, you know, but his statement is indicative of the idea that he wants to keep the war on terror in perpetuity.
[00:26:40.916 --> 00:26:42.497]  He wants to keep this thing going
[00:26:42.992 --> 00:27:12.123]  and going and going until they have got the infrastructure built so you know the other thing about this whole thing about the total information awareness and all of this the infrastructure is not there it's not built yet okay and that is what John Poindexter was kicking into motion with the Defense Intelligence Agency and TIA and letting out these huge... we're having this like an orgy of contracting that is going on right now everybody's getting their their foot in the door
[00:27:12.887 --> 00:27:15.188]  To devise technology to enslave us.
[00:27:15.208 --> 00:27:16.329]  Okay?
[00:27:16.689 --> 00:27:20.451]  And there is pools of money there for them to do that.
[00:27:20.871 --> 00:27:23.392]  And the whole war is outsourced.
[00:27:23.412 --> 00:27:25.193]  I mean, take a look at it.
[00:27:25.273 --> 00:27:26.373]  This is what's going on.
[00:27:26.473 --> 00:27:31.016]  These guys are doing this because it's about money and control and power.
[00:27:31.736 --> 00:27:34.917]  They want the world under their wing.
[00:27:34.937 --> 00:27:36.638]  They want to take us under their thumb.
[00:27:37.819 --> 00:27:40.460]  And we're, in some ways,
[00:27:41.147 --> 00:27:44.749]  A lot of people in their attitudes are, why not?
[00:27:44.829 --> 00:27:47.670]  Because they can protect us from terrorism.
[00:27:48.010 --> 00:27:50.612]  They can protect us from ourselves.
[00:27:50.772 --> 00:27:53.753]  I mean, you know, that's basically essentially how they think.
