[00:00:05.017 --> 00:00:09.861]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:05:01.155 --> 00:05:16.628]  You've heard Alex explain how the Silver Lungs Generator infuses the respiratory system with your self-produced colloidal silver solutions, yet many are unaware of the entire function of the Silver Lungs System and how it has been designed to deliver your silver solutions anywhere in or on the body.
[00:05:16.628 --> 00:05:20.311]  My name is Mario Cifaldi and I'm the developer of the Silver Lungs Generator.
[00:05:21.314 --> 00:05:34.088]  Not only does the Silver Lung System produce endless colloidal and ionic silver solutions, it also comes equipped with the proper applicators and devices needed to deliver your silver solutions directly to key target areas.
[00:05:34.088 --> 00:05:41.356]  This includes the eyes, ears, nose, lungs, topically to the skin, and orally for the digestive system.
[00:05:42.017 --> 00:05:52.403]  Be sure to watch our new 7-minute video tour of the Silver Lungs System at www.SilverLungs.com to learn more about how the Silver Lungs System works.
[00:05:52.403 --> 00:05:56.325]  As well, we are always ready to answer any questions you may have.
[00:05:56.325 --> 00:05:59.427]  That's www.SilverLungs.com
[00:06:01.420 --> 00:06:05.441]  Hundreds of nations have fallen to tyranny in the last century alone.
[00:06:05.441 --> 00:06:08.682]  This is our last chance to not relive history.
[00:06:08.682 --> 00:06:13.483]  As we're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[00:06:13.483 --> 00:06:19.864]  I have tremendous influence on our President and Congress, and they really are calling the shots.
[00:06:19.864 --> 00:06:22.105]  I think it's incumbent upon all of us
[00:06:22.645 --> 00:06:24.126]  Tim Geithner, Bernanke, they're arsonists!
[00:06:24.126 --> 00:06:25.407]  They're asking for more matches!
[00:06:25.407 --> 00:06:27.668]  And the Congress is saying, who do we make the check out to?
[00:06:41.556 --> 00:06:45.922]  Today seems like nobody does care and right now in Washington D.C.
[00:06:45.922 --> 00:06:48.825]  we have seen a fall of the Republic.
[00:06:48.825 --> 00:06:57.957]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv
[00:06:59.912 --> 00:07:04.454]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[00:07:04.454 --> 00:07:05.355]  Number 1.
[00:07:05.355 --> 00:07:08.797]  New climate legislation could easily double or triple your electric bill.
[00:07:08.797 --> 00:07:09.657]  Number 2.
[00:07:09.657 --> 00:07:14.540]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:07:14.540 --> 00:07:15.280]  It's true.
[00:07:15.280 --> 00:07:20.163]  Total government control of electricity in the name of smart grid technology is coming.
[00:07:20.163 --> 00:07:20.983]  Number 3.
[00:07:20.983 --> 00:07:24.565]  In some areas of the country, the power grid is dangerously overloaded.
[00:07:24.565 --> 00:07:28.267]  And now, new socialist legislation is only compounding the problem.
[00:07:28.467 --> 00:07:29.267]  Number 4.
[00:07:29.267 --> 00:07:32.028]  Dangerous weather is always a threat to local grids.
[00:07:32.028 --> 00:07:35.710]  Every year, thousands of families lose their power from weather-related outages.
[00:07:35.710 --> 00:07:36.490]  Number 5.
[00:07:36.490 --> 00:07:40.652]  A solar power generator provides powerful backup, insurance, and peace of mind.
[00:07:40.652 --> 00:07:45.694]  Folks, I really believe in the solar power generators offered by Solutions from Science, one of my oldest sponsors.
[00:07:45.694 --> 00:07:49.875]  You can get more information at www.mysolarbackup.com.
[00:07:49.875 --> 00:07:51.656]  That's mysolarbackup.com.
[00:07:51.656 --> 00:07:56.258]  Remember, the government doesn't own the sun, so go to mysolarbackup.com or call 1-866-422-9000.
[00:08:05.085 --> 00:08:06.386]  Big Brother.
[00:08:06.386 --> 00:08:08.147]  Mainstream media.
[00:08:08.147 --> 00:08:09.909]  Government cover-ups.
[00:08:09.909 --> 00:08:11.490]  You want answers?
[00:08:11.490 --> 00:08:13.031]  Well, so does he.
[00:08:13.031 --> 00:08:17.254]  He's Alex Jones on the GCN Radio Network.
[00:08:17.254 --> 00:08:21.298]  And now, live from Austin, Texas, Alex Jones.
[00:08:23.088 --> 00:08:25.969]  None of us want 9-11 to be an inside job.
[00:08:25.969 --> 00:08:27.710]  It just is.
[00:08:27.710 --> 00:08:28.450]  And what is, is.
[00:08:37.176 --> 00:08:56.634]  Anyone can just look at the news every day and read all the government documents that are public and the former head of Homeland Security Governor Ridge last year admitting that the White House issued terror alerts for political gain and understand that they're using the war on terror to take our liberties and freedoms and set up secret police networks.
[00:08:58.134 --> 00:09:05.582]  Well, at the same time, Homeland Security in the last year has blocked almost all deportations of illegal aliens.
[00:09:05.582 --> 00:09:14.251]  This has been going on for a long time under Clinton, Bush, and now Obama, but now it's getting more outrageous.
[00:09:15.152 --> 00:09:28.015]  I have a report here, Homeland Security Department blamed for border fence project delays, budget problems, that's out of Fox News, and came out a few years ago that illegal aliens were building the shoddy fence that was for show.
[00:09:28.015 --> 00:09:37.117]  They'll put a few thousand troops strung out across the border who aren't allowed to, you know, aid the police or anybody when they're under attack.
[00:09:37.117 --> 00:09:37.857]  It's all for show.
[00:09:39.878 --> 00:09:51.068]  And many people pointed out, we have countless times, that if the 9-11 attacks were real, you would have seen the borders militarized and locked down overnight on September 12th.
[00:09:51.068 --> 00:09:52.470]  Believe me, the globalists know how to do it.
[00:09:52.470 --> 00:09:57.234]  They can secure borders in dozens of third world countries they control.
[00:09:57.234 --> 00:10:04.621]  Our military, our government, is run by offshore corporations and we're used as the muscle to build and enforce their world government.
[00:10:06.972 --> 00:10:16.334]  And when you read the MIAC reports and Homeland Security reports and all the new reports that have been leaked, you find out they're not spending any of their time dealing with, quote, Muslim extremists.
[00:10:16.334 --> 00:10:19.314]  To the contrary, they are protecting them.
[00:10:19.314 --> 00:10:20.234]  They are funding them.
[00:10:20.234 --> 00:10:21.315]  They are financing them.
[00:10:21.315 --> 00:10:26.175]  I mean, yo, exclusive, Al-Qaeda leader dined at the Pentagon just months after 9-11.
[00:10:26.175 --> 00:10:30.716]  Anwar al-Awlaki, the guy that runs all the attacks.
[00:10:30.716 --> 00:10:34.417]  Fort Hood shooting, underwear bombing, Times Square attack.
[00:10:35.179 --> 00:10:35.339]  9-11.
[00:10:35.339 --> 00:10:37.381]  I mean, they say he's the guy.
[00:10:37.381 --> 00:10:43.786]  And it comes out he's always in control of the lunatics they find to carry out these attacks.
[00:10:43.786 --> 00:10:48.830]  And because they are such low-grade morons, most of the attacks, you know, end up to be complete duds.
[00:10:48.830 --> 00:10:50.651]  The Fort Hood situation was not.
[00:10:50.651 --> 00:11:02.561]  And it's come out in mainstream news that for two years, they knew about Hassan, and he was talking to Allahki, and the CIA and the Pentagon knew this, and he was saying, what should I do, Allahki?
[00:11:03.800 --> 00:11:10.206]  And the full text of these emails has not been released because the CIA declared national security and denied it to Congress.
[00:11:10.206 --> 00:11:12.988]  How is the CIA denying that to Congress?
[00:11:12.988 --> 00:11:23.317]  How does the private Federal Reserve get up there in all these banking committee hearings for two years straight, every month, and they say, where's this trillion, where's this 500 billion, where's this 800 billion, and they say, we're not going to tell you.
[00:11:24.586 --> 00:11:27.727]  I mean, there's the corruption right out in the open, okay?
[00:11:27.727 --> 00:11:48.817]  And I see police, and I've been to the events, the drills, we've seen it on the news countless times, the police all serious, learning how to run checkpoints, learning how to search homes, learning how to spy on citizens, and oh my gosh, Al-Qaeda is such a threat, and I've been in the airport before and here in Austin and seen a TSA worker at the lunch counter,
[00:11:50.058 --> 00:11:57.524]  Sitting there reading a book that looked like something out of 1984 saying, you know, how someone becomes a terrorist.
[00:11:57.524 --> 00:12:01.308]  And then, ooh, everybody's gonna... I mean, it's made up, ladies and gentlemen.
[00:12:01.308 --> 00:12:07.914]  It is manufactured so the globalists have an excuse to take over our society and laugh all the way to the bank.
[00:12:07.914 --> 00:12:11.257]  And how do they laugh all the way to the bank?
[00:12:11.257 --> 00:12:12.138]  How do they get that done?
[00:12:13.390 --> 00:12:38.982]  Well, all of the red light cameras, the face scanning cameras, the license plate reading cameras, all of these systems of control, the data mining, the private NSA contractors through Total Information Awareness Network, the hundreds of billions a year that is publicly spent on this, of your tax money, is all run by a handful, less than 10, defense contractors.
[00:12:39.983 --> 00:12:46.529]  I mean, they're not just getting trillions overall every year to take over 160-plus nations that U.S.
[00:12:46.529 --> 00:12:48.590]  military and contractors are in.
[00:12:48.590 --> 00:12:51.373]  They're paid to take over this country.
[00:12:51.373 --> 00:12:52.093]  It's very simple.
[00:12:52.093 --> 00:12:53.515]  People are like, well, why would they do this?
[00:12:53.515 --> 00:12:57.578]  Well, there's profit alone, but there's also the control.
[00:12:57.578 --> 00:13:04.824]  The big banks that sit at the top of the pyramid of this fraudulent kleptocracy have committed so many crimes.
[00:13:04.824 --> 00:13:07.547]  They have done so many things that are openly illegal.
[00:13:09.022 --> 00:13:13.464]  with their looting that they need a police state in control.
[00:13:13.464 --> 00:13:19.106]  They need a system that is outside the Constitution in the name of national security so they can get away with it.
[00:13:19.106 --> 00:13:34.932]  Since 1947 with the National Security Act and the establishment of the Central Intelligence Agency, absolutely created out of Yale and Harvard and Skull & Bones, that's mainline news, Skull & Bones was founded by
[00:13:36.303 --> 00:13:39.964]  A trust that controlled the opium importation.
[00:13:39.964 --> 00:13:42.666]  I mean, this is mainline ABC News.
[00:13:42.666 --> 00:13:45.547]  And so the Opium Trust created the CIA.
[00:13:45.547 --> 00:13:47.387]  Of course they ship the drugs in.
[00:13:47.387 --> 00:13:50.669]  Of course they're in Afghanistan for the 500 billion a year in opium.
[00:13:50.669 --> 00:13:53.690]  Of course they have Marines on TV admitting they helped grow it now.
[00:13:53.690 --> 00:13:58.672]  They just put the evil in your face and say, we're growing opium to stop men in turbans from killing you.
[00:13:59.272 --> 00:14:04.499]  We're naked body scanning you and radiating you and saving it to keep you safe from men in turbans.
[00:14:04.499 --> 00:14:07.022]  When they're financing the men in turbans.
[00:14:07.022 --> 00:14:11.268]  And you've got the CIA run by Wall Street doing whatever it wants.
[00:14:11.268 --> 00:14:12.550]  It's just, it's gangsters!
[00:14:13.973 --> 00:14:35.500]  And you've got the light side of the CIA and the FBI, you know, you've got the people that are the paper pushers and the people that investigate bank robberies at the FBI and the people at the CIA that create dossiers on different world leaders and infiltrate for information and a lot of them are good people who really think they're fighting, you know, corruption worldwide and spreading truth, justice, and the American way, but you're not!
[00:14:35.500 --> 00:14:37.241]  Stop living in denial!
[00:14:38.308 --> 00:14:43.498]  The average police officer is a good, hard-working person who wants to help people.
[00:14:43.498 --> 00:14:44.219]  Okay?
[00:14:44.219 --> 00:14:50.811]  When I was in college, I looked at a career in law enforcement, briefly, because I wanted to help people.
[00:14:51.880 --> 00:14:52.440]  Okay?
[00:14:52.440 --> 00:14:56.443]  And I like adrenaline, and I like the idea of going up against bad guys.
[00:14:56.443 --> 00:15:00.666]  And my dad said, I have a friend who's a federal marshal, why don't you have lunch with him?
[00:15:00.666 --> 00:15:05.109]  And I went over to his office and had lunch with him, and he said, are you a criminal?
[00:15:05.109 --> 00:15:06.370]  And I said, absolutely not.
[00:15:06.370 --> 00:15:08.131]  I'm, you know, like Mr. Boy Scout.
[00:15:08.131 --> 00:15:09.092]  And he said, yeah.
[00:15:09.092 --> 00:15:17.358]  Well, that's why, if I would have done this over again, I, and this was a senior federal marshal, he said, I wouldn't have done this.
[00:15:17.358 --> 00:15:21.261]  And he said, if you are not basically a criminal,
[00:15:22.458 --> 00:15:31.600]  Then this is not the job for you.
[00:15:31.600 --> 00:15:35.081]  So, that was a big wake-up call at 20 years old.
[00:15:35.081 --> 00:15:36.701]  And I was looking at lots of different stuff.
[00:15:36.701 --> 00:15:42.663]  You know, I was going and talking to people about, you know, being a game warden or, you know, because I could be outside and do stuff.
[00:15:42.663 --> 00:15:44.743]  But then they're like, that's not really what we do.
[00:15:44.743 --> 00:15:45.644]  We spy on people.
[00:15:45.644 --> 00:15:46.964]  People don't like us.
[00:15:46.964 --> 00:15:50.845]  So, I mean, if you're talking to a senior federal marshal who was about to retire,
[00:15:51.801 --> 00:15:56.025]  And he tells you that if you're not a criminal, you don't want to be involved in this.
[00:15:56.025 --> 00:15:57.427]  Why would he say that?
[00:15:57.427 --> 00:16:07.738]  What do you think a senior federal marshal knows?
[00:16:07.738 --> 00:16:10.941]  What do you think a senior federal marshal knows that he would tell a 20 year old
[00:16:14.505 --> 00:16:16.265]  Somebody who looks like Mr. Apple Pie.
[00:16:16.265 --> 00:16:22.147]  I mean, when I was 20 years old, folks, I ran six miles almost every day, lift weights for two hours a day, three times a week.
[00:16:22.147 --> 00:16:26.468]  I mean, I was in 2% body fat, perfect shape, well-spoken, nice.
[00:16:26.468 --> 00:16:30.148]  And he's got, you know, Leave It To Beavers sitting in front of him.
[00:16:30.148 --> 00:16:35.910]  And he says, you don't want to do this.
[00:16:35.910 --> 00:16:41.711]  Because he said, it isn't what it used to be.
[00:16:44.400 --> 00:16:51.943]  And I didn't understand exactly what he was talking about at the time, but that certainly scared me away from it.
[00:16:51.943 --> 00:17:06.168]  And when you realize how dirty this government is, when you realize how bad it is, when you realize it's only getting worse, it's a painful thing, but living in denial doesn't make those problems go away.
[00:17:12.048 --> 00:17:17.133]  Living in denial only allows it to all get worse.
[00:17:17.133 --> 00:17:29.344]  And so I see the different types of police officers, the hard-working former military types who are just out there following things by the book and they stay low-level and they're out there writing tickets when they're 55.
[00:17:29.344 --> 00:17:32.567]  But the people that know how to play the criminal game
[00:17:37.389 --> 00:17:50.214]  The people who know just how evil the system is and will go along with it, whether they join with it or just passively look the other way, they're going to go to the top.
[00:17:50.214 --> 00:17:57.577]  You know, I've been out in Los Angeles a lot, and I have been around former police detectives and current police detectives.
[00:17:57.577 --> 00:18:00.538]  I have had dinner with police detectives.
[00:18:00.538 --> 00:18:05.920]  I have had dinner with people involved with the Vikings, and that's not a football team in Minnesota.
[00:18:06.994 --> 00:18:09.957]  That's the police mafia of Los Angeles.
[00:18:09.957 --> 00:18:12.639]  And they're all just, of course the government did 9-11.
[00:18:12.639 --> 00:18:19.185]  We knew that day one, of course.
[00:18:19.185 --> 00:18:24.650]  I've got a, well, we call him a great uncle, but he's one of my dad's cousins.
[00:18:24.650 --> 00:18:26.492]  Lives down by our farm.
[00:18:26.492 --> 00:18:28.614]  You know, known him since the day I was born.
[00:18:28.614 --> 00:18:31.096]  And he was an army officer.
[00:18:31.096 --> 00:18:32.697]  And he was recruited by the CIA.
[00:18:34.582 --> 00:18:44.970]  As an army officer, and in his training, he was supposed to do unbelievably criminal things in Chicago and other cities, and he got out of it.
[00:18:44.970 --> 00:18:59.021]  I mean, everyone I know in my family, you name it, who has brushed up against this, it's the same report, okay?
[00:18:59.021 --> 00:18:59.802]  And they don't care.
[00:18:59.802 --> 00:19:03.565]  Hey, great, my family member, army officer,
[00:19:07.614 --> 00:19:11.377]  He wouldn't do evil things.
[00:19:11.377 --> 00:19:13.899]  So they said, good, we don't want you.
[00:19:13.899 --> 00:19:15.501]  We're going to recruit somebody else.
[00:19:15.501 --> 00:19:21.165]  Think about how the system has had decades to go through with a sieve, like panning for gold.
[00:19:21.165 --> 00:19:26.910]  But the gold they're looking for are tyrants and they've been panning through it.
[00:19:29.145 --> 00:19:31.347]  And most of the people are moral.
[00:19:31.347 --> 00:19:32.668]  They won't do things that are evil.
[00:19:32.668 --> 00:19:33.728]  They don't care.
[00:19:33.728 --> 00:19:35.229]  They find the ones that will.
[00:19:35.229 --> 00:19:41.154]  It's just like the confirmed reports of TSA agents are being called in and saying, will you run naked body scanners?
[00:19:41.154 --> 00:19:42.655]  Do you have health concerns?
[00:19:42.655 --> 00:19:44.756]  Yeah, I don't really want to run them and I've heard you can get cancer.
[00:19:44.756 --> 00:19:46.077]  It was in the New York Times.
[00:19:46.077 --> 00:19:47.718]  Okay, pink slip.
[00:19:47.718 --> 00:19:49.039]  We're laying you off.
[00:19:49.039 --> 00:19:52.462]  They'll find people that'll drive mobile trucks around and look through your walls.
[00:19:52.862 --> 00:20:02.749]  As gardeners, we can all relate.
[00:20:02.749 --> 00:20:05.131]  What do you do with all of the excess food that you grow?
[00:20:05.131 --> 00:20:13.056]  Freezing or canning may have been the process you've used, but the good folks at Excalibur Dehydrator have a healthy alternative to preserve the fruits of your labor.
[00:20:13.056 --> 00:20:19.701]  The Excalibur Dehydrator will help you preserve your fruits and vegetables quickly and easily, so you don't have to worry about premature spoiling.
[00:20:19.901 --> 00:20:24.024]  You can also use your Excalibur dehydrator year-round to make delicious jerky.
[00:20:24.024 --> 00:20:25.064]  And the best part?
[00:20:25.064 --> 00:20:29.127]  The foods you dehydrate are free from excess additives, salt, and preservatives.
[00:20:29.127 --> 00:20:31.309]  And that's something we can all do without!
[00:20:31.309 --> 00:20:40.995]  To learn more and to order your very own Excalibur dehydrator, visit Drying123.com and see how the Excalibur dehydrator can help you preserve your favorite foods.
[00:20:41.255 --> 00:20:46.177]  Mention coupon code GCN and receive a free book on how to preserve your foods.
[00:20:46.177 --> 00:20:49.218]  Again, that's D-R-Y-I-N-G 1-2-3 dot com.
[00:20:49.218 --> 00:20:50.258]  Drying 1-2-3 dot com.
[00:20:50.258 --> 00:20:50.998]  Or call 1-800-875-4254.
[00:20:50.998 --> 00:20:51.758]  That's 1-800-875-4254 today!
[00:21:01.030 --> 00:21:05.396]  To ship a vehicle safely from point A to point B, which company should you choose?
[00:21:05.396 --> 00:21:06.197]  Easy!
[00:21:06.197 --> 00:21:07.919]  Stateway Auto Transport.
[00:21:07.919 --> 00:21:10.623]  Why trust Patriot-owned Stateway Auto Transport?
[00:21:10.623 --> 00:21:11.524]  Many reasons.
[00:21:11.524 --> 00:21:15.930]  Stateway is not just a broker, but a fully licensed and bonded carrier with its own fleet of
[00:21:15.950 --> 00:21:16.811]  We're good to go.
[00:21:43.231 --> 00:21:45.813]  Or see us online at StatewayAuto.com.
[00:21:45.813 --> 00:21:49.335]  That's StatewayAuto.com.
[00:21:49.335 --> 00:21:50.976]  Or call 877-848-7474.
[00:21:50.976 --> 00:21:54.459]  Ask about discounts for seniors, military, and all GCN listeners.
[00:21:54.459 --> 00:21:55.940]  Stateway Auto Transport.
[00:21:55.940 --> 00:21:58.822]  Your one-stop shop for worldwide vehicle transport.
[00:22:01.224 --> 00:22:03.585]  Are you wondering about your retirement portfolio?
[00:22:03.585 --> 00:22:09.809]  Are you confident that the financial advisor is experienced enough to combat climbing interest rates, taxes, and inflation?
[00:22:09.809 --> 00:22:13.951]  Stop guessing and go to the expert, Robert Chapman of The International Forecaster.
[00:22:13.951 --> 00:22:20.775]  When you subscribe to The International Forecaster, you get Robert Chapman's 45 years of experience and concise investment recommendations.
[00:22:21.115 --> 00:22:21.755]  We're good to go.
[00:22:37.923 --> 00:22:39.384]  Experience the difference.
[00:22:39.384 --> 00:22:44.626]  When you subscribe, you can email Robert Chapman directly to obtain investment advice tailored just for you.
[00:22:44.626 --> 00:22:45.847]  Don't wait another minute.
[00:22:45.847 --> 00:22:49.548]  Subscribe today at TheInternationalForecaster.com or call 877-479-8178.
[00:22:49.548 --> 00:22:49.748]  That's 877-479-8178.
[00:22:59.403 --> 00:23:02.786]  When you hear the words water purification, what comes to mind?
[00:23:02.786 --> 00:23:06.689]  If it's Berkey Water Purification Systems, this message is for you.
[00:23:06.689 --> 00:23:10.412]  Did you know that over 60% of municipal water contains fluoride?
[00:23:10.412 --> 00:23:17.437]  At less than 2 cents per gallon, Berkey water filters purify treated and untreated water, remove dangerous chlorine, fluoride,
[00:23:18.882 --> 00:23:19.442]  I think so.
[00:23:43.662 --> 00:23:46.604]  And ship all orders over $50 free of charge.
[00:23:46.604 --> 00:23:49.146]  Visit BigBerkeyWaterFilters.com.
[00:23:49.146 --> 00:23:51.107]  That's BigBerkeyWaterFilters.com.
[00:23:51.107 --> 00:23:51.888]  Or call 1-877-99-BERKEY.
[00:23:51.888 --> 00:23:52.548]  That's 1-877-99-BERKEY today.
[00:24:14.198 --> 00:24:35.272]  The point I was trying to make last segment is the corrupt corporations that have been running this country into the ground, the robber barons that really took over in 1913, they have been slowly building a giant underground army of criminals and compromised individuals.
[00:24:35.272 --> 00:24:40.876]  I mean, by the mid 1930s, they came to the most highly decorated Marine Corps officer
[00:24:42.139 --> 00:24:45.140]  Or enlisted in history.
[00:24:45.140 --> 00:24:51.583]  Two-time Congressional Medal of Honor winner, Smedley Butler, who'd overthrown countless countries for them.
[00:24:51.583 --> 00:24:59.546]  They came to him and they said, we want you to help run a coup with 500,000 men we've got, and police, the military.
[00:24:59.546 --> 00:25:00.726]  We've got the units ready.
[00:25:00.726 --> 00:25:01.946]  We're going to take over the U.S.
[00:25:01.946 --> 00:25:04.167]  and join with Hitler.
[00:25:04.167 --> 00:25:08.029]  And this came out in the McCormick-Dickstein committee hearings.
[00:25:08.029 --> 00:25:11.350]  Now, he played along with them long enough to blow the whistle, and that's what finally woke him up.
[00:25:12.628 --> 00:25:15.749]  Smedley Butler.
[00:25:15.749 --> 00:25:20.410]  What Major General Smedley Butler.
[00:25:20.410 --> 00:25:26.232]  And they said, after you stage the coup, we're going to make you Commandant of the Marine Corps, probably President down the road after that.
[00:25:26.232 --> 00:25:28.813]  How does dictator sound?
[00:25:28.813 --> 00:25:35.155]  Smedley Butler was taken all the way up on the mountain by the globalists, and he named them the Rockefellers,
[00:25:37.130 --> 00:25:38.291]  You name it.
[00:25:38.291 --> 00:25:40.393]  He did radio broadcast on it.
[00:25:40.393 --> 00:25:42.094]  He did newsreels on it.
[00:25:42.094 --> 00:25:49.901]  They took him up to the mountain and they said, How would you like to be president?
[00:25:49.901 --> 00:25:53.524]  All you gotta do is take over the U.S.
[00:25:53.524 --> 00:25:54.185]  Well, they've done it.
[00:25:55.526 --> 00:26:22.564]  They found the generals, they found the homeland security people, they built the system, the RAND Corporation and CFR designed it, and we are in a corporate dictatorship right now, and they want to start shutting down the internet and free speech, they want to try to intimidate the American people, they're counting on police and military and others to be ignorant, and when the system stages terror attacks, and creates a financial atmosphere that causes riots, as you're seeing accelerate in Europe,
[00:26:24.092 --> 00:26:32.917]  They have trained you to see the people as your enemy, in the name of protecting them, and to basically march out against us.
[00:26:32.917 --> 00:26:35.398]  And it's not just the government and the corporations that are decadent.
[00:26:35.398 --> 00:26:38.900]  The general public is very decadent, is into evil, is into corruption.
[00:26:38.900 --> 00:26:41.461]  I mean, we all share the blame.
[00:26:41.461 --> 00:26:44.402]  If you want to know why this has happened, look in the mirror.
[00:26:44.402 --> 00:26:45.663]  Evil's always been there.
[00:26:45.663 --> 00:26:47.044]  It's always trying to get control.
[00:26:47.044 --> 00:26:49.905]  But when you give in to it, your country goes down a rat hole.
[00:26:49.905 --> 00:26:51.206]  Your country gets flushed down the toilet.
[00:26:54.085 --> 00:27:05.551]  If they can cheat people on mortgages and take veterans' death benefits and all the rest of the things they're doing, can you imagine what's coming down the road?
[00:27:05.551 --> 00:27:09.534]  None of us have seen anything yet.
[00:27:09.534 --> 00:27:16.157]  And at the end of the day, you know, I don't feel up to the task of fighting these people, but I don't have a choice.
[00:27:16.157 --> 00:27:18.279]  I mean, it's either submit to them,
[00:27:19.258 --> 00:27:20.299]  Or stand up against them?
[00:27:20.299 --> 00:27:21.780]  You think it's fun to stand up against these people?
[00:27:21.780 --> 00:27:29.327]  You think it's fun to have all their major think tanks attacking us 24-7 and all their paid provocateurs on the web?
[00:27:29.327 --> 00:27:42.718]  You think it's fun for Rand Paul to have the Republicans and the Democrats coming out against him and Bill Clinton dispatched there to now claim that some group he might have been associated with wrote a newsletter making jokes about black people just totally made up or that he's kidnapping women?
[00:27:42.718 --> 00:27:44.720]  You think that's fun to have people lying about you?
