[00:00:04.844 --> 00:00:09.691]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:04:12.996 --> 00:04:16.419]  They're announcing quantitative easing or dollar devaluation.
[00:04:16.419 --> 00:04:20.601]  QE2 risk currency wars and the end of the dollar hegemony.
[00:04:20.601 --> 00:04:22.863]  The end of the dollar is the world reserve currency.
[00:04:22.863 --> 00:04:24.344]  That's the London Telegraph.
[00:04:24.344 --> 00:04:27.727]  We also have last Friday's Christian Science Monitor that's important to remind you of.
[00:04:28.647 --> 00:04:33.168]  Is hard currency on its way out introducing the new virtual world currency?
[00:04:33.168 --> 00:04:37.769]  Bloomberg reports the Fed will announce at least 500 billion of U.S.
[00:04:37.769 --> 00:04:41.270]  bond buys, so they're now monetizing the debt.
[00:04:41.270 --> 00:04:47.391]  That's what Zimbabwe did, Weimar Republic Germany, Argentina in 2000, 2001.
[00:04:47.391 --> 00:04:49.272]  We know where this road leads.
[00:04:49.272 --> 00:04:52.733]  We'll be breaking that down as well and taking a lot of your phone calls.
[00:04:52.733 --> 00:04:53.213]  Stay with us.
[00:04:53.213 --> 00:04:53.773]  We'll be right back.
[00:05:01.326 --> 00:05:05.370]  Hundreds of nations have fallen to tyranny in the last century alone.
[00:05:05.370 --> 00:05:08.612]  This is our last chance to not relive history.
[00:05:08.612 --> 00:05:13.416]  As we're finishing off this agenda, they'll be pulling the rug from underneath Americans at home.
[00:05:13.416 --> 00:05:19.801]  We have tremendous influence on our President and Congress, and they really are calling the shots.
[00:05:19.801 --> 00:05:22.043]  I think it's incumbent upon all of us
[00:05:22.563 --> 00:05:22.863]  Tim Geithner?
[00:05:22.863 --> 00:05:23.383]  Bernanke?
[00:05:23.383 --> 00:05:24.043]  They're arsonists!
[00:05:24.043 --> 00:05:25.344]  They're asking for more matches!
[00:05:25.344 --> 00:05:27.584]  And the Congress is saying, who do we make the check out to?
[00:05:41.468 --> 00:05:48.750]  Today seems like nobody does care and right now in Washington DC we have seen a fall of the republic.
[00:05:48.750 --> 00:05:57.853]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv
[00:06:00.279 --> 00:06:03.862]  Alex told you the government announced recently that the recession is over.
[00:06:03.862 --> 00:06:05.164]  It ended on June of 2009.
[00:06:05.164 --> 00:06:09.568]  The millions of Americans unable to find work might not agree.
[00:06:09.568 --> 00:06:15.513]  Perhaps the recession ended for the bankers and government employees, but for the rest of us, things seem to be getting worse.
[00:06:15.513 --> 00:06:17.655]  Gold and silver haven't heard the news either.
[00:06:17.655 --> 00:06:20.338]  They've begun their long-expected journey to the moon.
[00:06:20.678 --> 00:06:27.183]  In addition to converting your shrinking dollars into gold and silver, you should consider a food savings account from eFoods Direct.
[00:06:27.183 --> 00:06:29.384]  They both make fabulous investments.
[00:06:29.384 --> 00:06:34.728]  Food is our greatest dependency, and we know it will be more precious than any financial resource.
[00:06:34.728 --> 00:06:40.012]  You and your family need food to survive a crisis, and you can't eat paper, stocks, or metals.
[00:06:40.012 --> 00:06:45.176]  Alex has been urging you to invest in delicious, easy-fix meals to enjoy now or save for long term.
[00:06:45.376 --> 00:06:48.578]  This will freeze the cost your food while you can still afford it.
[00:06:48.578 --> 00:06:51.580]  Visit efoodsdirect.com on the internet or call 800-409-5633.
[00:06:51.580 --> 00:06:52.340]  That's efoodsdirect.com or 800-409-5633.
[00:07:03.914 --> 00:07:05.175]  Tyranny is here.
[00:07:05.175 --> 00:07:09.037]  The grim future foretold in 1984 has become reality.
[00:07:09.037 --> 00:07:11.338]  It really says that the state is God.
[00:07:11.338 --> 00:07:17.201]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:07:17.201 --> 00:07:23.884]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:07:23.884 --> 00:07:29.847]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:07:29.847 --> 00:07:33.549]  Police State 4 chronicles the sickening depth to which our Republic has fallen.
[00:07:34.009 --> 00:07:38.313]  Prepare to enter the secretive world of emergency dictatorship.
[00:07:38.313 --> 00:07:44.258]  Body scanners, sound cannons, citizen spies, stage terror and cameras on every street corner.
[00:07:44.258 --> 00:07:47.822]  It's only the beginning of the New World Order's hellish plan.
[00:07:47.822 --> 00:07:49.803]  The police state isn't coming.
[00:07:49.803 --> 00:07:50.924]  It's here.
[00:07:50.924 --> 00:07:57.731]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:08:04.827 --> 00:08:09.674]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:08:09.674 --> 00:08:11.256]  You want answers?
[00:08:11.256 --> 00:08:12.798]  Well, so does he.
[00:08:12.798 --> 00:08:17.004]  He's Alex Jones on the GCN Radio Network.
[00:08:17.004 --> 00:08:21.069]  And now, live from Austin, Texas, Alex Jones.
[00:08:23.752 --> 00:08:34.582]  Matt Harris is coming up in about 25 minutes from now for black box voting to break down the evidence of election fraud going on around the country and even some people that have been indicted for it in places like Florida.
[00:08:34.582 --> 00:08:36.905]  We're going to get into the economy.
[00:08:36.905 --> 00:08:43.010]  We're going to get into big developments in places like France and the UK.
[00:08:43.010 --> 00:08:46.253]  France and UK plan unprecedented military cooperation.
[00:08:47.489 --> 00:08:56.392]  Basically merging their militaries, a lot of strange things going on and happening around the world right now.
[00:08:56.392 --> 00:09:07.936]  But let me first just get into this big stack of election news and obviously we'll be here tomorrow knowing a lot more after this historic November 2nd Super Tuesday.
[00:09:07.936 --> 00:09:10.757]  Let's go over it right now.
[00:09:10.757 --> 00:09:11.497]  Revival of
[00:09:19.753 --> 00:09:25.957]  Well, this is a Wall Street Journal article that says it shows major signals of historic era in U.S.
[00:09:25.957 --> 00:09:27.218]  politics.
[00:09:27.218 --> 00:09:30.080]  And there's a problem with this article.
[00:09:30.080 --> 00:09:40.787]  It says voters this week look to set to do something not seen since the early 1950s, oust a substantial number of sitting House lawmakers for the third election in a row.
[00:09:41.647 --> 00:09:47.255]  And the Wall Street Journal goes on to say this will be the biggest political realignment in 80 years.
[00:09:47.255 --> 00:09:51.080]  And it says Republicans are voting in record numbers.
[00:09:51.080 --> 00:09:55.986]  But most of these people are not establishment, rhino-type Republicans.
[00:09:56.897 --> 00:10:03.580]  They are individuals who are angry at the entire political system and are demanding change.
[00:10:03.580 --> 00:10:17.207]  Similar to what we saw with Obama, a lot of people who never voted or who don't vote frequently going and voting for Obama in 2008, now two years ago today, and sweeping him into office.
[00:10:17.207 --> 00:10:21.290]  And you notice that within just six months, his approval rating began to plunge.
[00:10:22.190 --> 00:10:30.537]  To the lowest of any president at that point and continues to plunge two years in because people realize that it's business as usual.
[00:10:30.537 --> 00:10:44.149]  And this is accelerating now with Republicans as they take control of the House and maybe even the Senate, we'll find out by tomorrow, as all of this begins to basically become more clear.
[00:10:45.524 --> 00:11:06.417]  If the Republicans don't immediately deliver on repealing Obamacare, getting rid of NAFTA and GATT, cutting taxes, you are going to see the political realignment manifest itself by completely damaging the Republican and Democratic parties, and you're going to see the trend that we see beginning to emerge in places like Colorado
[00:11:06.897 --> 00:11:17.830]  With former Congressman Tom Tancredo now in most polls, two to five points ahead of the other challengers, including the Republican and the Democrat.
[00:11:17.830 --> 00:11:26.261]  And he's backed, of course, by the Constitution Party, something set up by G. Edward Griffin and Aaron Russo 20-something years ago.
[00:11:27.782 --> 00:11:33.306]  So you see that illustrated right there with Colorado and other states.
[00:11:33.306 --> 00:11:38.811]  People are going for the anti-establishment Democrats in the primaries that we saw in the last four months.
[00:11:38.811 --> 00:11:42.313]  They're going for the anti-establishment Republicans in the primaries.
[00:11:42.313 --> 00:11:48.578]  When Dick Cheney comes out and endorses the Republican running against Rand Paul, suddenly Rand Paul gets a surge.
[00:11:48.578 --> 00:11:50.320]  When Bill Clinton comes out and endorses
[00:11:51.040 --> 00:11:54.404]  Democrats against Republicans in Florida, Kentucky and other states.
[00:11:54.404 --> 00:11:54.684]  Boom!
[00:11:54.684 --> 00:11:59.929]  There's a huge surge for those that Bill Clinton is campaigning against.
[00:11:59.929 --> 00:12:09.197]  That's because anything that has a Republican flavor to it or a mainline Democratic flavor to it is dead on arrival.
[00:12:09.197 --> 00:12:14.543]  And listening to the ads here in Texas for mainline Republicans and Democrats,
[00:12:15.443 --> 00:12:25.807]  On radio and TV, they're saying, I'm anti-establishment, I'm pro-Tea Party, I wear a gun in my boot, you know, I want to fight the New World Order.
[00:12:25.807 --> 00:12:35.890]  And nowhere is this attempted Republican establishment takeover of the Tea Party more evident than what we see going on and
[00:12:38.126 --> 00:12:42.088]  happening big time with Rick Perry.
[00:12:42.088 --> 00:12:49.613]  Rick Perry is a guy that supported attempted forced inoculations of the deadly vaccine Gardasil for the papillomavirus.
[00:12:49.613 --> 00:12:58.257]  He's the guy that went to Bilderberg Group three years ago and was basically, you know, given the go-ahead to run for president in 2012.
[00:12:58.257 --> 00:13:04.141]  He's the gentleman who tried to ram through the North American Union trans-Texas corridor.
[00:13:05.101 --> 00:13:17.153]  He's the guy who has done so many horrible globalist type things, but he talks about how he shot a coyote in Westlake neighborhood in the middle of the city.
[00:13:17.153 --> 00:13:22.217]  He talks about how he wants Texas to secede and then later said it was just a joke.
[00:13:22.217 --> 00:13:27.302]  It's all rhetoric, but the positive news here is we don't have
[00:13:28.223 --> 00:13:38.125]  Republican candidates or Republican talk show host making fun of people that talk about global banking cartels and the private Federal Reserve.
[00:13:38.125 --> 00:13:42.286]  We don't see them making fun of people that want to shut down the borders.
[00:13:42.286 --> 00:13:45.707]  We don't see them making fun of anti-globalist.
[00:13:45.707 --> 00:13:48.368]  We now see them being forced to embrace it.
[00:13:48.368 --> 00:13:54.409]  So even though in a lot of cases it's political camouflage and it is a fraud, people
[00:13:55.089 --> 00:13:55.670]  We're good to go.
[00:14:16.491 --> 00:14:16.731]  I think?
[00:14:44.081 --> 00:14:53.318]  That is so important for all of our great activist listeners to get and to get out to everyone they know because it breaks down with just stunning clarity.
[00:14:54.278 --> 00:15:02.947]  Crystal clear focus how important it is that Ron Paul run for president and how he has a very good chance of winning.
[00:15:02.947 --> 00:15:05.189]  He's popular with mainline Republicans now.
[00:15:05.189 --> 00:15:12.416]  He's won most of the major straw polls, like the key CPAC poll at the big Republican convention earlier this year.
[00:15:13.436 --> 00:15:16.517]  And last year, when he came in second place then.
[00:15:16.517 --> 00:15:20.778]  He is hardcore patriot.
[00:15:20.778 --> 00:15:24.499]  He has a perfect voting record.
[00:15:24.499 --> 00:15:28.000]  I totally agree with all of his positions and policies.
[00:15:28.000 --> 00:15:36.403]  I don't with Rand's, but still, a lot of that, I'm going to tell you, I can tell you on the day of the election, is political posturing.
[00:15:36.403 --> 00:15:38.063]  I'm just going to leave it at that, because, no.
[00:15:42.833 --> 00:15:44.034]  He's just like his dad, okay?
[00:15:44.034 --> 00:15:46.436]  I'm just gonna leave it at that.
[00:15:46.436 --> 00:15:48.578]  But the issue here is that
[00:15:51.172 --> 00:15:54.894]  The Awakening is on, and we're not going to defeat the globalists overnight.
[00:15:54.894 --> 00:16:07.801]  And I was reading on InfoWars.com this morning some of the comments in Paul Joseph Watson's article and some of the other articles that we've written or posted dealing with voting and the election, with people saying, you're a bunch of idiots.
[00:16:07.801 --> 00:16:09.522]  Voting doesn't do anything.
[00:16:09.522 --> 00:16:11.363]  Voting is a complete failure.
[00:16:11.363 --> 00:16:12.324]  You know, you're an idiot.
[00:16:13.324 --> 00:16:15.226]  Well, look, there is election fraud.
[00:16:15.226 --> 00:16:16.748]  There are problems.
[00:16:16.748 --> 00:16:25.676]  The big mega corporations spend billions of dollars every election on trying to buy off the candidates or trying to get their candidates, you know, to the forefront.
[00:16:25.676 --> 00:16:28.119]  But we're in a fight with these people.
[00:16:28.119 --> 00:16:32.303]  By voting, we expose the election fraud in the sectors where it's evident.
[00:16:32.303 --> 00:16:33.984]  It's not going on everywhere.
[00:16:33.984 --> 00:16:35.126]  People go to prison.
[00:16:35.126 --> 00:16:36.247]  People get in trouble for it.
[00:16:37.110 --> 00:16:39.191]  You have to keep fighting.
[00:16:39.191 --> 00:16:52.438]  By supporting Patriot candidates, we begin to get our people in to be watchdogs, to have a bully pulpit, to be able to talk about real issues, and to position ourselves into the future.
[00:16:52.438 --> 00:16:54.959]  I mean, look at Ron Paul 20 years ago.
[00:16:54.959 --> 00:16:59.842]  He couldn't get one co-sponsor in Congress for his Audit the Fed bill.
[00:16:59.842 --> 00:17:06.165]  This year it passed the House, it was derailed and butchered in the Senate, but still, something came out of it.
[00:17:09.284 --> 00:17:20.550]  Look at the fact that for the first time in modern history, the puppets are being ignored and people are looking at the strings that lead up to the puppet master.
[00:17:20.550 --> 00:17:26.253]  And that's why in the major think tank reports and what Zbigniew Brzezinski has said and others, they are so scared.
[00:17:26.253 --> 00:17:32.137]  They are so concerned and trying to accelerate their program because they know the public is now awake.
[00:17:32.677 --> 00:17:35.038]  Now when you wake up, you gotta figure out where you are.
[00:17:35.038 --> 00:17:37.020]  You gotta figure out what's going on.
[00:17:37.020 --> 00:17:41.262]  But the good news here is, we're not called kooks anymore.
[00:17:41.262 --> 00:17:57.673]  Oh sure, Media Matters and George Soros and MSNBC try to do it, but MSNBC during prime time has less listeners than a major syndicated radio show.
[00:17:57.673 --> 00:17:58.193]  It's a joke.
[00:17:59.761 --> 00:18:03.664]  And so they can't be the arbiters of reality anymore.
[00:18:03.664 --> 00:18:09.969]  They can't sit there and tell us we're kooks, we're lunatics, we're nuts because we talk about these real issues.
[00:18:09.969 --> 00:18:11.750]  They are the kooks now.
[00:18:11.750 --> 00:18:14.372]  People see that they're the ones out of touch.
[00:18:14.372 --> 00:18:25.381]  Folks, remember this radio show and Ron Paul and countless other Patriot talk show hosts and leaders talking about the real issues, talking about what Glass-Steagall was gonna do.
[00:18:26.401 --> 00:18:27.882]  And thousands of other issues.
[00:18:27.882 --> 00:18:32.064]  They remember us a year and a half ago telling you that they were saving the naked body images.
[00:18:32.064 --> 00:18:33.325]  Now it's admitted they were.
[00:18:33.325 --> 00:18:43.871]  They remember this show 10, 11, 12 years ago with medical doctors on and chemists and toxicologists about bisphenol A and other chemicals in plastics, reducing fertility in men, giving women breast cancer.
[00:18:44.511 --> 00:18:46.333]  Now it's mainstream news.
[00:18:46.333 --> 00:18:49.035]  They remember us talking about sodium fluoride and bone cancer.
[00:18:49.035 --> 00:18:50.296]  Now it's mainstream news.
[00:18:50.296 --> 00:18:54.940]  They remember us talking about NAFTA and GATT was going to destroy our economy and our industrial base.
[00:18:54.940 --> 00:18:57.582]  Now it's no one can deny it.
[00:18:57.582 --> 00:19:00.925]  They heard us talk about China was going to become the biggest owner of our debt.
[00:19:00.925 --> 00:19:03.347]  How the Federal Reserve had teamed up with them to do this.
[00:19:03.347 --> 00:19:05.228]  How the Panama Canal had been given away.
[00:19:05.228 --> 00:19:07.850]  How the globalists were encircling and bankrupting the nation.
[00:19:07.850 --> 00:19:09.392]  Now it's admitted.
[00:19:09.392 --> 00:19:10.433]  We told the truth.
[00:19:11.451 --> 00:19:20.937]  We had the common sense, and we didn't care if we got made fun of, and laughed at, and demonized, and if the media tried to claim we were pushing violence when we weren't.
[00:19:20.937 --> 00:19:28.722]  Because we knew that the truth, an ounce of truth, can stand up against a million pounds of lies.
[00:19:28.722 --> 00:19:30.763]  Truth cuts through lies.
[00:19:30.763 --> 00:19:38.428]  And we've been there, planting the seeds over and over again, reaching out to people who laughed at us, but now they're not laughing.
[00:19:39.508 --> 00:19:41.790]  And so we've got a real chance.
[00:19:41.790 --> 00:19:45.093]  But this defeatist attitude of, oh, don't vote, it doesn't matter.
[00:19:45.093 --> 00:19:50.237]  I tend to agree with you that in most presidential elections it doesn't matter because they buy both candidates.
[00:19:50.237 --> 00:19:59.165]  But we're coming up to one in 2012 with Ron Paul, and he won't be able to fix everything, but it's another major move showing that we're the mainstream.
[00:20:00.359 --> 00:20:04.522]  In a coming apart world, you need something to keep it tied together.
[00:20:04.522 --> 00:20:06.403]  That something is Atwood Rope.
[00:20:06.403 --> 00:20:08.504]  The highest quality rope made in the USA.
[00:20:08.504 --> 00:20:14.328]  From exotic braids for military, rescue, arborists, shipyards, towline, or boating.
[00:20:14.328 --> 00:20:18.030]  Quality rope at affordable prices you and your customers can depend on.
[00:20:18.030 --> 00:20:21.613]  Find a dealer or shop online at atwoodrope.net.
[00:20:21.613 --> 00:20:26.756]  Enter promo code RADIO to receive 100 feet of 550 paracord free with purchase.
[00:20:26.756 --> 00:20:27.637]  Atwood Rope.
[00:20:27.637 --> 00:20:29.518]  Working to keep the world tied together.
[00:20:30.018 --> 00:20:31.239]  Hi, this is Ted Anderson.
[00:20:31.239 --> 00:20:35.822]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:20:35.822 --> 00:20:41.626]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[00:20:41.626 --> 00:20:45.268]  Gold has outperformed paper investments, yet no word about IRAs.
[00:20:45.268 --> 00:20:47.990]  If you would like to have gold for your retirement, call 800-686-2237.
[00:20:47.990 --> 00:20:53.053]  Don't get left behind by rising inflation and low returns.
[00:20:53.053 --> 00:20:53.294]  Call 800-686-2237.
[00:20:53.294 --> 00:20:54.695]  Secure your future and call 1-800-686-2237.
[00:21:00.238 --> 00:21:04.480]  You may be arrested and you're subject to other police action.
[00:21:04.480 --> 00:21:05.741]  Tyranny is here.
[00:21:05.741 --> 00:21:09.482]  The grim future foretold in 1984 has become reality.
[00:21:09.482 --> 00:21:11.903]  It really says that the state is God.
[00:21:11.903 --> 00:21:17.766]  The United States is now recognized globally as one of the most oppressive police states on Earth.
[00:21:17.766 --> 00:21:24.009]  This film conclusively proves the existence of a secret network of FEMA camps, now being expanded nationwide.
[00:21:24.429 --> 00:21:30.410]  This documentary exposes how the continuity of government program has established an all-powerful shadow state.
[00:21:30.410 --> 00:21:34.591]  Police State 4 chronicles the sickening depth to which our republic has fallen.
[00:21:34.591 --> 00:21:38.872]  Prepare to enter the secretive world of emergency dictatorship.
[00:21:38.872 --> 00:21:44.813]  Body scanners, sound cannons, citizen spies, stage terror, and cameras on every street corner.
[00:21:44.813 --> 00:21:48.373]  It's only the beginning of the New World Order's hellish plan.
[00:21:48.373 --> 00:21:50.354]  The police state isn't coming.
[00:21:50.354 --> 00:21:50.774]  It's here.
[00:21:51.454 --> 00:21:59.656]  Secure your copy today at InfoWars.com or see it online in the highest quality at PrisonPlanet.tv.
[00:21:59.656 --> 00:22:03.737]  Have you ever felt like the United States government knows way too much about your financial affairs?
[00:22:03.737 --> 00:22:09.618]  I continue to hear stories about property seizures, frozen bank accounts, confiscation of stocks and bonds.
[00:22:09.618 --> 00:22:14.759]  It makes me wonder if the US citizen will ever again have the right to life, liberty, and the pursuit of happiness.
[00:22:15.419 --> 00:22:29.230]  Unfortunately, with the Drug and Money Laundering Act, the IRS Revenue Ruling 6045 of 1984, and the Trading with the Enemy Act in Franklin D. Roosevelt's Executive Order of 1933, some precious metal holdings are subject to government intervention.
[00:22:29.230 --> 00:22:34.835]  For this reason, Midas Resources has prepared a report explaining the boundaries of trading precious metals privately.
[00:22:34.835 --> 00:22:40.719]  Whether if you have any intention of trading with Midas Resources or not, I have instructed my representatives to give this report out free.
[00:22:41.480 --> 00:22:42.761]  Call for your free copy at 1-800-686-2237.
[00:22:42.761 --> 00:22:44.461]  When investing, always proceed with caution.
[00:22:44.461 --> 00:22:44.901]  Again, call 1-800-686-2237.
[00:22:44.901 --> 00:22:46.922]  Exercise your legal right to trade metals privately.
[00:22:46.922 --> 00:22:46.982]  1-800-686-2237.
[00:22:59.002 --> 00:23:01.044]  As gardeners, we can all relate.
[00:23:01.044 --> 00:23:03.446]  What do you do with all of the excess food that you grow?
[00:23:03.446 --> 00:23:11.354]  Freezing or canning may have been the process you've used, but the good folks at Excalibur Dehydrator have a healthy alternative to preserve the fruits of your labor.
[00:23:11.354 --> 00:23:18.020]  The Excalibur Dehydrator will help you preserve your fruits and vegetables quickly and easily, so you don't have to worry about premature spoiling.
[00:23:18.220 --> 00:23:22.344]  You can also use your Excalibur dehydrator year-round to make delicious jerky.
[00:23:22.344 --> 00:23:23.385]  And the best part?
[00:23:23.385 --> 00:23:27.430]  The foods you dehydrate are free from excess additives, salt, and preservatives.
[00:23:27.430 --> 00:23:29.632]  And that's something we can all do without!
[00:23:29.632 --> 00:23:39.302]  To learn more and to order your very own Excalibur dehydrator, visit Drying123.com and see how the Excalibur dehydrator can help you preserve your favorite foods.
[00:23:39.562 --> 00:23:44.484]  Mention coupon code GCN and receive a free book on how to preserve your foods.
[00:23:44.484 --> 00:23:47.526]  Again, that's D-R-Y-I-N-G 123 dot com.
[00:23:47.526 --> 00:23:48.566]  Drying 123 dot com.
[00:23:48.566 --> 00:23:49.307]  Or call 1-800-875-4254.
[00:23:49.307 --> 00:23:50.027]  That's 1-800-875-4254 today!
[00:24:12.478 --> 00:24:20.645]  In our 2007 film, Endgame, we end the documentary bullhorning the Governor's Mansion with Rick Perry inside of it.
[00:24:20.645 --> 00:24:25.210]  That was right before he moved out of the Governor's Mansion.
[00:24:25.210 --> 00:24:28.492]  And now he's got his book coming out, fed up.
[00:24:28.492 --> 00:24:30.795]  He's talking about how he wants to battle the New World Order.
[00:24:30.795 --> 00:24:34.037]  Meanwhile, he's hanging out at the Bilderberg Group.
[00:24:34.037 --> 00:24:36.540]  But you notice, we said he's getting ready to run for President.
[00:24:37.401 --> 00:24:50.068]  Coming up in 2012 in my film, Endgame, and you watch, it's going to be Rick Perry, probably with Sarah Palin as Vice President.
[00:24:50.068 --> 00:24:55.251]  Mark my words, you heard it here first, that is in the cards at the top of the deck.
[00:24:56.195 --> 00:25:10.899]  Rick Perry with Sarah Palin, a powerhouse ticket, and you've got Sarah Palin who says all the right things, does all the right things, except for fear-mongering, for fake terror, and more wars, which is the neocon aspect.
[00:25:10.899 --> 00:25:13.280]  I mean, she's doing the right thing endorsing Rand Paul.
[00:25:13.280 --> 00:25:17.782]  She's doing the right thing endorsing Tom Tancredo, above the Republican candidate.
[00:25:17.782 --> 00:25:22.023]  And Tom Tancredo is set to win in all the major polls unless there's election fraud.
[00:25:22.563 --> 00:25:26.385]  Harry Reid is set to lose against Sharon Angle unless there's election fraud.
[00:25:26.385 --> 00:25:33.788]  And now they're saying, oh, because of all the allegations of election fraud, we may not find out until December.
[00:25:33.788 --> 00:25:37.809]  But mark my words, that's why I waited on this Tea Party film.
[00:25:37.809 --> 00:25:43.832]  I was going to mainly make it about Glenn Beck and the media, but I'm going to really make it about the different Republican candidates.
[00:25:43.832 --> 00:25:47.093]  Mitt Romney, General Petraeus, they're in the cards.
[00:25:47.093 --> 00:25:50.654]  Mitt Romney and Petraeus, maybe together, maybe separate.
[00:25:50.654 --> 00:25:52.175]  But the powerhouse ticket.
[00:25:53.581 --> 00:26:03.006]  And I already saw this coming several years ago, but now it's being talked about by the Texas Monthly, it's being talked about by the local analyst.
[00:26:03.006 --> 00:26:11.451]  Rick Perry told the AP yesterday, he said, don't be surprised if I only serve a year or two as governor in his four-year term.
[00:26:11.451 --> 00:26:16.034]  If he does serve a full term, it'll be 14 years or the longest serving Texas governor in history.
[00:26:17.349 --> 00:26:26.796]  He is positioned, he's got the book, he's got the book tour, he's launching, he'll probably announce he's running for president in the next six to ten months.
[00:26:26.796 --> 00:26:44.248]  And then Sarah Hot Mama Palin is gonna be VP again, up against Hillary Clinton, probably running for president.
[00:26:45.353 --> 00:26:46.693]  And then that'll be the new novelty.
[00:26:46.693 --> 00:26:48.114]  Oh, do you want Hillary as president?
[00:26:48.114 --> 00:26:49.334]  The first woman president?
[00:26:49.334 --> 00:26:50.734]  And a lot of women will get into it.
[00:26:50.734 --> 00:26:52.774]  Oh, we'll have change if it's a woman.
[00:26:52.774 --> 00:26:57.475]  Oh, yeah, a woman who headed up the White House 11 years ago when they got rid of Glass-Steagall.
