[00:00:05.595 --> 00:00:09.781]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:02:31.414 --> 00:02:51.626]  Well, in reality, while the MSNBC and the corporate media are saying that there's this new frontier of hate and that there's this violent extremism that is coming from the quote, right-wingers, in reality the only violence is coming from zealous Obama supporters, the Obamanoids.
[00:02:52.867 --> 00:03:04.260]  And this ties into a big story that's doing the rounds today, which comes from biggovernment.com, and we'll be posting this very shortly on prisonplanet.com and infowars.com.
[00:03:05.542 --> 00:03:09.346]  And this is Democrat Congressman Bob Etheridge.
[00:03:09.927 --> 00:03:19.851]  Assaulting students who ask him merely if he supports the Obama agenda after a Nancy Pelosi event at which she was speaking.
[00:03:20.332 --> 00:03:26.815]  So we'll play this clip now for PrisonPlanet.tv viewers and radio listeners will be able to hear it too.
[00:03:26.895 --> 00:03:29.035]  So we go to this clip of Bob Etheridge.
[00:03:31.677 --> 00:03:32.497]  Hi, Congressman.
[00:03:33.958 --> 00:03:34.338]  How are you?
[00:03:40.998 --> 00:03:42.882]  Do you fully support the Obama agenda?
[00:03:43.283 --> 00:03:43.804]  Who are you?
[00:03:45.568 --> 00:03:46.150]  Who are you?
[00:03:47.593 --> 00:03:48.174]  Who are you?
[00:03:51.932 --> 00:03:55.054]  So, the clip continues after that.
[00:03:56.055 --> 00:03:58.517]  Perhaps we'll play the full clip later, but it's only a minute long.
[00:03:59.478 --> 00:04:02.780]  And it's basically this congressman, he's walking down the street.
[00:04:03.020 --> 00:04:05.682]  You'll be able to see it on PrisonPlanet.com.
[00:04:05.902 --> 00:04:09.805]  These student reporters ask him if he supports the Obama agenda.
[00:04:10.706 --> 00:04:14.328]  And he immediately starts assaulting them, assaulting their camera.
[00:04:14.588 --> 00:04:20.313]  He actually grabs one of them round the neck and goes into a kind of mini half-Nelson on him.
[00:04:21.113 --> 00:04:25.035]  And then he obviously repeats this moronic, zombified statement.
[00:04:25.075 --> 00:04:25.595]  Who are you?
[00:04:25.715 --> 00:04:26.176]  Who are you?
[00:04:26.976 --> 00:04:43.084]  So it's yet another example of, you know, while the mainstream media criticizes any opposition to the government as a new frontier of violent extremism, the only violence is coming from pro-Obama goons like this congressman and Obama's own supporters.
[00:04:43.104 --> 00:04:48.927]  So we'll be back after the break to delve into that further on the Alex Jones Show with me, Paul Joseph Watson.
[00:04:48.967 --> 00:04:49.487]  Stay tuned.
[00:05:01.587 --> 00:05:07.330]  The Fall of America and the Western World is an all-new 10-hour documentary and survival guide rolled into one.
[00:05:08.031 --> 00:05:12.473]  In this film, you will see the reasons why our government is failing and what you can do to prepare.
[00:05:13.293 --> 00:05:26.861]  Featuring Dr. Paul Craig Roberts, Joseph Farah, David Icke, Naomi Wolf, G. Edward Griffin, Doug McIntyre, Mark Crispin Miller, Mickey Z, Doug Casey, David McElhaney, and myself, Alex Jones.
[00:05:27.621 --> 00:05:32.083]  Protect yourself and get the tools you need to protect your family from these difficult times.
[00:05:32.623 --> 00:05:38.565]  The Fall of America and the Western World at www.thefallofamerica.net.
[00:05:39.085 --> 00:05:42.186]  Or click on the banners at infowars.com and prisonplanet.com.
[00:05:42.846 --> 00:05:46.428]  Again, that website www.thefallofamerica.net.
[00:05:46.568 --> 00:05:47.088]  Or call 800-655-1577.
[00:05:47.108 --> 00:05:49.329]  Prepare yourself and the ones you love today.
[00:05:49.369 --> 00:05:50.229]  fallofamerica.net.
[00:06:00.120 --> 00:06:04.063]  Hi folks, this is Alex Jones asking you for a minute of your time to tell you about soap.
[00:06:04.303 --> 00:06:10.347]  Not detergents, but good old-fashioned pure soap made by the Cal Bend Soap Company, a family-owned and operated American company.
[00:06:10.707 --> 00:06:17.792]  My family, staff, friends, and radio listeners are constantly telling me how much they love these products for bath, hair, laundry, and dishes.
[00:06:18.092 --> 00:06:22.635]  There is nothing like these factory-direct, big-money-saving, triple-concentrated soaps anywhere.
[00:06:22.955 --> 00:06:31.441]  Get a free, detailed catalog by calling 800-340-7091 or see them online at 5starsoap.com or infowars.com.
[00:06:31.621 --> 00:06:35.424]  Let's talk to the owner of 5 Star Soap, Marty Schachter, and see what he has to say.
[00:06:35.884 --> 00:06:42.048]  As founder and owner for over 63 years, people keep asking me, how's business?
[00:06:42.648 --> 00:06:46.011]  I'm happy to say our business is going down the drain.
[00:06:46.571 --> 00:06:53.882]  Call us at 1-800-340-7091 or visit our website 5starsoap.com for buying our 1-2 month soap sampler.
[00:06:53.962 --> 00:06:54.423]  Thank you!
[00:07:01.189 --> 00:07:03.810]  Hello, this is Alex Jones with some important questions.
[00:07:04.210 --> 00:07:09.172]  If you're going into a battle and they give you a rifle and a sidearm, how much ammunition do you want?
[00:07:09.532 --> 00:07:11.272]  My answer would be all I can get.
[00:07:11.573 --> 00:07:16.394]  In the battle for freedom and the lives of your loved ones, food is your only ammunition.
[00:07:16.574 --> 00:07:17.535]  How much do you want?
[00:07:17.755 --> 00:07:18.495]  When do you want it?
[00:07:18.875 --> 00:07:20.476]  Now or after the battle starts?
[00:07:20.756 --> 00:07:21.596]  When will you need it?
[00:07:21.836 --> 00:07:23.897]  Can you buy it without proper identification?
[00:07:24.037 --> 00:07:25.137]  Will there be any food?
[00:07:25.377 --> 00:07:26.717]  Will it make your children sick?
[00:07:26.897 --> 00:07:31.959]  If there's a quarantine and you can't feed yourself, will you go to the gathering center and be immunized?
[00:07:32.159 --> 00:07:35.300]  You wipe out all these problems if you have a good food supply.
[00:07:35.760 --> 00:07:39.263]  Food is your ammunition to fight for your freedom and your life.
[00:07:39.583 --> 00:07:40.564]  How much will you need?
[00:07:40.804 --> 00:07:41.424]  We don't know.
[00:07:41.704 --> 00:07:42.625]  How much do you want?
[00:07:42.805 --> 00:07:43.546]  All you can get.
[00:07:43.746 --> 00:07:44.606]  I'm Alex Jones.
[00:07:44.827 --> 00:07:47.589]  I want all of you good guys to live to fight another day.
[00:07:47.889 --> 00:07:49.650]  Call 1-800-409-5633 or check it out on the web at efoodsdirect.com.
[00:07:49.670 --> 00:07:50.591]  Again, that number 1-800-409-5633.
[00:08:02.116 --> 00:08:04.318]  He's the T-Rex of political talk.
[00:08:04.338 --> 00:08:07.681]  Alex Jones on the GCN Radio Network.
[00:08:10.655 --> 00:08:17.838]  This is the Alex Jones Show with me, your sitting host, Paul Joseph Watson, while Alex is away working on a project.
[00:08:18.678 --> 00:08:35.924]  Now, as we were discussing before the break, while Chris Matthews and MSNBC are preparing to smear grassroots Americans as violent radicals with this upcoming hit piece, The Rise of the New Right, which airs on MSNBC this Wednesday at 7 p.m.
[00:08:36.004 --> 00:08:39.185]  Eastern Time, we have Democratic Congressman
[00:08:39.705 --> 00:08:49.147]  Actually physically assaulting reporters who are merely walking down the street asking this congressman if he supports the Obama agenda.
[00:08:49.847 --> 00:09:07.911]  Now this mirrors what we reported on last week which was this anti-bailout protest in North Carolina where you had this Obamanoid goon descend on the protest and start an argument with the protesters about who was to blame for the financial crisis.
[00:09:08.431 --> 00:09:20.865]  And of course, as those of you who have seen the video will know, and YouTube actually scrubbed, deleted, memory-holed the video shortly after we posted that article last week.
[00:09:20.885 --> 00:09:22.106]  It has since re-emerged.
[00:09:22.747 --> 00:09:25.730]  But it shows this Obamanoid activist
[00:09:26.891 --> 00:09:32.913]  Landing a left hook on this anti-bailout protester who's protesting against big government.
[00:09:33.433 --> 00:09:46.617]  So again, and we've documented many other examples which were in the article, while the media is smearing so-called right-wingers, which in reality are just grassroots libertarians, independents, conservatives across the board,
[00:09:47.337 --> 00:10:05.889]  As dangerous radicals who are a physical threat, and their free speech represents a threat to the federal government, smearing them as violent radicals and extremists, the only violence is coming from these Obamanoids and these Democratic congressmen that support Obama's agenda.
[00:10:07.947 --> 00:10:10.029]  We've got this hit piece coming up on Wednesday.
[00:10:10.669 --> 00:10:15.673]  We got the leaked script last week from a concerned MSNBC staffer.
[00:10:16.294 --> 00:10:37.111]  Now, just to understand this, Alex Jones went into this interview, he initially thought he would be interviewed by Chris Matthews, but they sent the production team from MSNBC to interview Alex, and they gave him their word that this would be a balanced and fair biography of the growth of the anti-big government movement.
[00:10:37.791 --> 00:10:54.883]  And yet, we received the transcript, we went through it, and it became clear that MSNBC, once again, had resorted to exercising the same tired old cliches about how anyone who criticizes the federal government is basically a dangerous, radical, neo-Nazi racist.
[00:10:55.223 --> 00:11:00.587]  They compare them to these obscure radio hosts in the 30s who supported Hitler.
[00:11:01.367 --> 00:11:06.232]  Um, so they're smearing us as racist radicals who probably want to kill people.
[00:11:06.412 --> 00:11:19.002]  You had the quote from the, um, Southern Poverty Law Center individual Mark Potak, who said that, um, not Alex Jones, let's be fair, but Alex Jones' listeners want to go on killing sprees.
[00:11:19.483 --> 00:11:28.330]  Now, I've been working for Alex for about eight years, and I've never talked to, received an email, or met an Alex Jones listener who wants to go on a killing spree.
[00:11:29.031 --> 00:11:31.813]  Now you had the Poplarski thing, which was a complete smear.
[00:11:32.634 --> 00:11:36.517]  The Pittsburgh cop killer, he actually hated Alex Jones.
[00:11:36.557 --> 00:11:43.303]  He left messages on our website, which we found, where he stated that he opposed Alex Jones' peaceful message.
[00:11:43.803 --> 00:11:51.890]  Several publications had to retract that, but it's still repeated ad infinitum, even though it's been debunked over and over again.
[00:11:52.470 --> 00:11:54.232]  So we're going to get the same kind of rhetoric
[00:11:56.033 --> 00:12:18.065]  With this rise of the new right hit piece that's coming up on Wednesday, which is unsurprising given the fact that Matthews and certainly MSNBC as a whole have made a habit out of portraying Tea Party members, Second Amendment activists and basically anyone who stands up against big government as part of a new frontier of violent extremism.
[00:12:19.212 --> 00:12:34.963]  But for me, and I've been researching this for an article which is going to go up on PrisonPlanet.com later today, Matthews' agenda-driven bias is exposed fundamentally with no better a comparison than how he
[00:12:36.184 --> 00:13:00.630]  Matthews, Chris Matthews, during an interview with Bill Ayers, the domestic terrorist, the leader of the Weather Underground who bombed government buildings in the 70s, basically acted as an apologist for Ayers' terrorist past and indeed found common ground with Ayers in other areas of US government policy, both domestic and geopolitical.
[00:13:01.671 --> 00:13:02.971]  Now this is important because
[00:13:04.480 --> 00:13:19.103]  According to former FBI agent Larry Grathwall, who was assigned to infiltrate the Weather Underground as a double agent, he actually infiltrated their central committee, where Bill Ayers was giving out the orders.
[00:13:19.884 --> 00:13:41.789]  He discovered that the Weather Underground were bombing the Pentagon, the State Department and the Capitol Hill building as part of an attempt to cause a collapse of the United States government and open the door for Chinese and Soviet troops and Cuban troops to occupy the country and set up a communist dictatorship.
[00:13:42.529 --> 00:14:03.952]  Now this is admitted by Grathwald in his testimony, and he states in this clip that we'll play in a second that Bill Ayres, who was the leader of the Weather Underground, stated that Americans who would try to resist this communist takeover would be taken to quote, re-education centres in the South West.
[00:14:04.793 --> 00:14:11.975]  And asked what he would do with those Americans who still refuse to convert to this communist revolution.
[00:14:12.595 --> 00:14:18.436]  According to Grathwald, the FBI agent, Bill Ayers said that they would be eliminated.
[00:14:18.696 --> 00:14:28.098]  And he went on to say that 25 million Americans who they would take to these concentration camps, these re-education centers, would be killed.
[00:14:29.321 --> 00:14:36.847]  And this is a guy that Chris Matthews has defended publicly during an interview and in the aftermath of that interview, as we shall see.
[00:14:37.968 --> 00:14:45.294]  And it's a guy who also launched the political career of Barack Obama in his living room.
[00:14:45.854 --> 00:14:54.521]  This is Bill Ayers, the domestic terrorist who bombed the Pentagon, who bombed the State Department and the Capitol building in Washington.
[00:14:55.682 --> 00:15:10.396]  Now, in this clip, Grathwald, the FBI agent, also points out that most of the people advocating this brutality, this slaughter of 25 million Americans, had graduate degrees from Columbia or well-known education centers.
[00:15:11.637 --> 00:15:29.924]  And this ties into the fact that after his terrorist past, Ayers went on to become an influential key figure in the development of Barack Obama's political career, and also a key figure in the American educational establishment, as he is now a professor at Illinois University.
[00:15:30.264 --> 00:15:37.507]  So let's play this FBI agent, Grathwald, describing what the goals were of Bill Ayers and the Weather Underground.
[00:15:37.547 --> 00:15:38.307]  Let's play the clip.
[00:15:39.964 --> 00:15:43.547]  I brought up the subject of what's going to happen after we take over the government.
[00:15:45.108 --> 00:15:51.272]  We become responsible then for administrating 250 million people.
[00:15:51.292 --> 00:15:54.394]  And there was no answers.
[00:15:55.695 --> 00:15:57.717]  No one had given any thought to economics.
[00:15:58.940 --> 00:16:00.842]  How are you going to clothe and feed these people?
[00:16:02.023 --> 00:16:12.435]  The only thing that I could get was that they expected that the Cubans and the North Vietnamese and the Chinese and the Russians would all want to occupy different portions of the United States.
[00:16:13.596 --> 00:16:19.062]  They also believed that their immediate responsibility would be to protect against what they called the counter-revolution.
[00:16:20.681 --> 00:16:30.613]  And they felt that this counter-revolution could best be guarded against by creating and establishing re-education centers in the Southwest.
[00:16:33.076 --> 00:16:39.384]  Where we would take all the people who needed to be re-educated into the new way of thinking and teach them.
[00:16:40.902 --> 00:16:42.242]  How things were going to be.
[00:16:43.103 --> 00:16:46.704]  I asked, well, what is going to happen to those people that we can't re-educate?
[00:16:46.724 --> 00:16:49.444]  That are die-hard capitalists?
[00:16:50.545 --> 00:16:53.226]  And the reply was that they'd have to be eliminated.
[00:16:54.606 --> 00:17:02.368]  And when I pursued this further, they estimated that they would have to eliminate 25 million people in these re-education centers.
[00:17:03.048 --> 00:17:04.729]  And when I say eliminate, I mean kill.
[00:17:06.342 --> 00:17:06.982]  25 million people.
[00:17:07.923 --> 00:17:29.131]  I want you to imagine sitting in a room with 25 people, most of which have graduate degrees from Columbia and other well-known educational centers, and hear them figuring out the logistics for the elimination of 25 million people.
[00:17:29.571 --> 00:17:31.292]  And they were dead serious.
[00:17:33.137 --> 00:18:02.135]  So that's Larry Grathwald, former FBI agent, who was tasked to infiltrate Bill Air's Weather Underground organization, saying that if the Communist Revolution was to be successful, that they would allow Soviet and Russian troops to steam in, and any Americans who tried to resist this new tyranny would be taken to, quote, re-education centers, and if they further resisted to convert to the Communist Revolution, they would be, quote, eliminated.
[00:18:02.955 --> 00:18:16.945]  Now, this is coming from a guy, Bill Ayres, who bombed the Pentagon and the State Department and Capitol Hill building, who Chris Matthews threw softball questions at and found common ground with.
[00:18:17.365 --> 00:18:18.986]  He's a domestic terrorist.
[00:18:19.406 --> 00:18:27.532]  And yet Matthews, in this new hit piece coming up on Wednesday, says that it's the grassroots American people who are the real violent threat.
[00:18:28.092 --> 00:18:40.421]  Now, the most disturbing aspect of what you just heard from Grathwal was not the likelihood that the weather underground could have achieved this communist revolution, which was obviously never going to be successful.
[00:18:40.981 --> 00:18:48.726]  It's the fact that the man who expressed these intentions to eliminate 25 million Americans who would resist this takeover,
[00:18:50.067 --> 00:19:05.678]  Went on to become an influential elitist within American educational circles and also came to the aid and directly influenced and launched indeed Barack Obama's political career from his own living room.
[00:19:06.601 --> 00:19:18.991]  Now, while Matthew Savage's anti-big government activist is representing this dangerous threat, he portrays Ayers as, you know, this reasonable, progressive and reformed individual.
[00:19:20.212 --> 00:19:26.697]  You can go on YouTube and search for Bill Ayers, Chris Matthews, and we're not going to play it because it's a 20 minute interview.
[00:19:27.257 --> 00:19:41.991]  But compare that interview of Ayers with the interview, for example, that Chris Matthews conducted with oath-keeper and Tea Party activist Sheriff Richard Mack, who has never bombed anything and has vehemently shunned violence of any kind.
[00:19:42.471 --> 00:19:51.239]  So contrast Matthews' kid-glove treatment of Ayers, the domestic terrorist, with Richard Mack, who is one of the people he's trying to smear as this dangerous radical.
[00:19:51.860 --> 00:19:56.283]  The hypocrisy knows no bounds, and we'll continue with this after the break.
[00:19:56.343 --> 00:19:57.943]  This is the Alex Jones Show.
[00:20:01.466 --> 00:20:01.786]  Fact.
[00:20:02.046 --> 00:20:03.387]  Four million people in the U.S.
[00:20:03.407 --> 00:20:05.208]  have hepatitis C due to liver damage.
[00:20:05.528 --> 00:20:05.848]  Fact.
[00:20:06.048 --> 00:20:09.410]  Cirrhosis of the liver is the eighth leading cause of death among Americans.
[00:20:09.730 --> 00:20:10.050]  Fact.
[00:20:10.351 --> 00:20:15.674]  Alcohol, many prescription drugs, food additives, pesticides, and environmental toxins damage the liver.
[00:20:15.874 --> 00:20:16.134]  Fact.
[00:20:16.554 --> 00:20:20.337]  1 in 10 Americans is or has been affected by liver or gallbladder disease.
[00:20:20.678 --> 00:20:21.018]  Fact!
[00:20:21.258 --> 00:20:25.001]  Anything that keeps the liver from doing its job can put your life in danger.
[00:20:25.222 --> 00:20:32.948]  Protect your liver by visiting ResearchedHerbs.com and learning more about the world's number one selling all natural liver support formula, LIV52.
[00:20:33.088 --> 00:20:44.138]  It is the only herbal liver supplement that is backed by over 190 published clinical trials and endorsed by a quarter of a million healthcare professionals in 76 countries worldwide.
[00:20:44.418 --> 00:20:45.901]  Don't wait to protect your liver.
[00:20:46.061 --> 00:20:47.904]  Visit us at ResearchedHerbs.com or call 1-800-973-1486.
[00:20:47.944 --> 00:20:49.246]  That's 1-800-973-1486 or go to ResearchedHerbs.com.
[00:20:49.266 --> 00:20:50.468]  All the goodness with none of the side effects.
[00:21:02.304 --> 00:21:04.265]  Are you wondering about your retirement portfolio?
[00:21:04.645 --> 00:21:10.628]  Are you confident that the financial advisor is experienced enough to combat climbing interest rates, taxes, and inflation?
[00:21:10.888 --> 00:21:14.810]  Stop guessing and go to the expert, Robert Chapman of The International Forecaster.
[00:21:15.030 --> 00:21:21.894]  When you subscribe to The International Forecaster, you get Robert Chapman's 45 years of experience and concise investment recommendations.
[00:21:22.194 --> 00:21:27.717]  Who needs sugar-coated excuses when you can get the cold, hard facts and proven investment leads you can't get anywhere else?
[00:21:28.117 --> 00:21:37.579]  For a free introductory copy to Robert Chapman's International Forecaster, subscribe now at TheInternationalForecaster.com or call 877-479-8178.
[00:21:38.219 --> 00:21:40.119]  Experience the difference.
[00:21:40.460 --> 00:21:45.401]  When you subscribe, you can email Robert Chapman directly to obtain investment advice tailored just for you.
[00:21:45.701 --> 00:21:46.661]  Don't wait another minute.
[00:21:46.941 --> 00:21:50.582]  Subscribe today at TheInternationalForecaster.com or call 877-479-8178.
[00:21:50.602 --> 00:21:50.802]  That's 877-479-8178.
[00:22:01.567 --> 00:22:07.652]  The new World Order Beast is genetically modifying your food.
[00:22:07.752 --> 00:22:13.757]  Mixing vegetables with animals and now experimenting with viruses.
[00:22:14.178 --> 00:22:19.462]  Without a long-term food solution, you will have just two options.
[00:22:19.903 --> 00:22:22.665]  Starve or surrender.
[00:22:22.865 --> 00:22:26.188]  All canned food supplies will eventually run out.
[00:22:26.669 --> 00:22:27.549]  What then?
[00:22:30.276 --> 00:22:33.118]  Grow your own healthy food and feed your family forever.
[00:22:33.358 --> 00:22:37.541]  SurvivalistSeeds.com is now the nation's largest bulk heirloom seed company.
[00:22:37.681 --> 00:22:40.523]  And it's owned by a real patriot, Big John Lipscomb.
[00:22:40.543 --> 00:22:47.607]  You can now have an infinite amount of healthy vegetables like a watermelon, a bundle of carrots, or tomatoes for a little more than a penny each.
[00:22:47.787 --> 00:22:49.548]  SurvivalistSeeds.com.
[00:22:49.688 --> 00:22:55.072]  And now you can go into business with Big John at SurvivalistSeeds.com by becoming an affiliate.
[00:22:55.092 --> 00:22:57.734]  See his link at SurvivalistSeeds.com.
[00:22:57.814 --> 00:22:58.614]  SurvivalistSeeds.com.
[00:23:00.796 --> 00:23:01.477]  Here's a question.
[00:23:01.757 --> 00:23:07.705]  If you have a septic system, did you know that proper maintenance can save you thousands of dollars in costly and unnecessary repairs?
[00:23:07.966 --> 00:23:08.947]  The answer is simple.
[00:23:09.348 --> 00:23:13.153]  Use septic system injector treatments made specifically for your home or business.
[00:23:13.453 --> 00:23:15.816]  Available only at SimpleSepticSolutions.com.
[00:23:16.537 --> 00:23:17.437]  Made in the US.
[00:23:17.638 --> 00:23:22.720]  Guaranteed to reduce sludge and odor by continuously cleaning your septic system, drain pipes and leach field.
[00:23:22.960 --> 00:23:28.622]  This non-hazardous patented injector system contains billions of natural active bacteria and enzymes.
[00:23:28.903 --> 00:23:31.884]  Proven to digest household waste with every flush.
[00:23:32.144 --> 00:23:36.606]  Millions of enzyme active bacteria flow through your system breaking down organic waste.
[00:23:36.946 --> 00:23:42.790]  Only Simple Septic Solutions natural eco-friendly products keep your septic system unclogged and free-flowing.
[00:23:42.990 --> 00:23:44.731]  Claims other products can't make.
[00:23:45.131 --> 00:23:47.873]  Installation is simple and lasts for four full months.
[00:23:48.173 --> 00:23:50.275]  Visit SimpleSepticSolutions.com.
[00:23:50.515 --> 00:23:51.996]  That's SimpleSepticSolutions.com.
[00:23:52.076 --> 00:23:52.556]  Or call 508-759-0010.
[00:23:52.616 --> 00:23:52.976]  That's 508-759-0010.
[00:24:09.114 --> 00:24:15.097]  It's the Alex Jones Show on this Monday, June the 14th.
[00:24:16.018 --> 00:24:18.279]  I'm sitting in for Alex, it's Paul Joseph Watson.
[00:24:18.759 --> 00:24:21.141]  We'll be taking your calls after the bottom of the hour.
[00:24:21.701 --> 00:24:22.321]  The number is 888-201-2244.
[00:24:22.381 --> 00:24:22.701]  That's 888-201-2244.
[00:24:22.762 --> 00:24:24.342]  So get lined up on the boards and
[00:24:33.187 --> 00:24:49.215]  We'll discuss what we've been covering before the break, which is the fact that MSNBC are readying this huge hit piece, The Rise of the New Right, against grassroots American political activists, while Chris Matthews himself and MSNBC are
[00:24:49.795 --> 00:25:17.717]  Throwing softball questions to and finding common ground with real domestic terrorists, like the former Weather Underground leader Bill Ayers, who, as we played from the FBI agent before the break, planned to allow the invasion of America by these Soviet and Chinese troops, and the setup of vast gulags whereby Americans who disagreed with this would be, quote, re-educated or if not killed.
[00:25:18.297 --> 00:25:31.192]  Now this is the ultimate example of a domestic terrorist and extremist and yet he's being given cover and Chris Matthews is running defense for him while smearing us as the real violent radicals.
[00:25:31.392 --> 00:25:36.979]  It's the height of hypocrisy and it just exposes their agenda-driven bias for what it is.
[00:25:39.418 --> 00:25:49.417]  After Chris Matthews interviewed Bill Ayers, which took place in October 2008, after this controversy of Ayers' links with Obama had surfaced,
[00:25:51.482 --> 00:26:10.659]  He again ran defence for the domestic terrorist Bill Ayres during an interview with Pat Buchanan when Buchanan raised Ayres' comments to the New York Times in September 2001 when Ayres said, quote, I don't regret setting bombs and I feel we didn't do enough and then if
[00:26:11.880 --> 00:26:17.723]  He was asked if he'd do it all again and Ayers responded, quote, I don't want to discount the possibility.
[00:26:18.164 --> 00:26:31.632]  So this is a man who not only planned and executed bombings against government buildings in the 70s, but decades later he expresses no remorse whatsoever and even indicates that he would be willing to do it again.
[00:26:32.612 --> 00:26:41.581]  And this is a man who has been defended and who has found common ground with Chris Matthews during his interview with Matthews on MSNBC.
[00:26:42.422 --> 00:26:56.855]  Now, I mean, it comes as no surprise that Matthews is cosying up to this communist revolutionary heirs, because Matthews himself once named one of his heroes as the communist ideologue Saul Alinsky.
[00:26:58.196 --> 00:27:10.788]  And also recall that during a segment with Rachel Maddow on MSNBC, Matthews also let slip the fact that he analyses politics from a Marxist perspective!
[00:27:11.289 --> 00:27:13.571]  And we've got that clip, so we go to that clip now.
[00:27:14.767 --> 00:27:17.548]  No, people, I'm Marxist when it comes to analysis.
[00:27:17.588 --> 00:27:23.431]  People judge their current economic circumstances and then they make political judgments.
[00:27:23.471 --> 00:27:29.194]  This is one of those nights, though, when we can be absolute purists in terms of extrapolating from this one race.
[00:27:30.751 --> 00:27:35.973]  So there you have Chris Matthews saying, quote, I'm Marxist when it comes to analysis.
[00:27:36.713 --> 00:27:40.835]  So he's admitting to analysing politics from a Marxist perspective.
[00:27:41.395 --> 00:27:43.836]  Now, what do we do here at the Alex Jones Show?
[00:27:43.896 --> 00:27:48.998]  We analyse politics from a constitutionalist stroke libertarian perspective.
[00:27:49.359 --> 00:27:49.679]  Why?
[00:27:49.859 --> 00:27:52.640]  Because we're constitutionalist stroke libertarians.
[00:27:53.720 --> 00:27:59.423]  Now, if Matthews is admitting that he analyses politics from a Marxist perspective, then what does that make him?
[00:27:59.823 --> 00:28:01.223]  It makes him a Marxist.
[00:28:01.924 --> 00:28:13.549]  And this was only emphasised by another segment on his MSNBC show, which he had several months ago, whereby he had these guests on from Politico and these other organisations.
[00:28:14.269 --> 00:28:21.813]  And Matthews and his guests basically implied that anyone who is sceptical of or expresses disdain or distrust towards government
[00:28:22.493 --> 00:28:24.255]  is psychologically insane.
[00:28:25.356 --> 00:28:26.598]  Now where does this come from?
[00:28:26.638 --> 00:28:41.053]  It comes from the Soviet mental asylums, which were used by the Soviets, by the Communists, to isolate political prisoners by categorizing their distrust of the state as a psychological illness.
[00:28:42.325 --> 00:28:54.327]  And it's similar to what happens today in North Korea with Kim Jong-il, where 200 million people are held in gulags because they've expressed distrust of the government, even to just a mild extent.
[00:28:55.027 --> 00:29:01.708]  So this is what Matthews was advocating during this debate, where he said that people who distrust government are psychologically insane.
[00:29:02.128 --> 00:29:10.550]  Is it any wonder that this is a guy who's defended somebody who once called for giant communist re-education camps in America?
[00:29:12.065 --> 00:29:27.609]  And as I said before, the notion that Ayers is merely this reasonable, rational individual is completely contradicted by the fact that he still advocates these kind of methods and he's unrepentant for his bombings against government buildings.
[00:29:28.169 --> 00:29:33.470]  Now we'll continue to explore Ayers' ties to Obama himself after the break.
[00:29:34.070 --> 00:29:35.551]  This is the Alex Jones Show.
[00:29:36.271 --> 00:29:37.591]  Load up the board with your calls.
[00:29:37.631 --> 00:29:39.732]  We'll be getting to you after the bottom of the hour.
[00:29:39.752 --> 00:29:40.352]  Stay tuned.
[00:29:51.112 --> 00:29:52.014]  We're on the march.
[00:29:52.495 --> 00:29:54.039]  The Empire's on the run.
[00:29:54.059 --> 00:29:57.346]  Alex Jones and the GCN Radio Network.
[00:30:02.264 --> 00:30:05.905]  Hi folks, this is Alex Jones and I want to tell you about the Silver Lungs Generator.
[00:30:06.225 --> 00:30:14.346]  Now you can produce pure and endless colloidal silver and deliver the solution directly into the bloodstream by breathing the solution through the lungs.
