[00:00:04.980 --> 00:00:09.184]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:14:53.703 --> 00:15:16.996]  And yet, now with the big sis Walmart spying campaign, the garbage collectors, you know, looking for crime, looking for terrorists in Albany, New York, and many other areas of the country, now over 10,000 garbage collectors nationwide in America are performing the dual role of terrorist hunters.
[00:15:18.197 --> 00:15:24.243]  And it's all heading in the same direction as we've seen in some of the darkest periods in human history.
[00:15:24.764 --> 00:15:31.190]  That's why I say that it is evidence that America is now a decaying banana republic.
[00:15:32.091 --> 00:15:33.713]  And the only question
[00:15:35.225 --> 00:15:48.548]  Surrounding where it's going in the next 5-10 years is whether it will be this bumbling authoritarian state or whether it will become absolutely ruthless as we saw in Nazi Germany.
[00:15:48.769 --> 00:15:50.589]  That seems to be the only question left.
[00:15:50.689 --> 00:15:57.751]  The fact that it's going towards this firmly authoritarian state is now beyond any doubt.
[00:16:00.342 --> 00:16:03.125]  So that's Monitoring America, Washington Post article.
[00:16:03.325 --> 00:16:05.307]  Eight pages, throwing it in your face.
[00:16:06.128 --> 00:16:08.911]  And it's linked up on PrisonPlanet.com.
[00:16:08.931 --> 00:16:21.083]  In fact, there's an AFP boil-down of what's in it, and that's what we've posted at PrisonPlanet.com, because the actual story is eight pages long, so I encourage you to read it all.
[00:16:22.104 --> 00:16:23.085]  Shifting gears.
[00:16:24.318 --> 00:16:37.961]  Of course, I'm broadcasting to you today from frozen Britain, the country which just ten years ago, global warming alarmists said that children would never see the sight of snow again.
[00:16:37.981 --> 00:16:45.822]  And we've got this quote which we posted on PrisonPlanet.com today in a flashback article.
[00:16:45.842 --> 00:16:48.683]  This is from March 2000, over ten years ago.
[00:16:51.172 --> 00:16:57.136]  Britain's winter ends tomorrow with further indications of a striking environmental change.
[00:16:57.576 --> 00:17:00.639]  Snow is starting to disappear from our lives.
[00:17:01.359 --> 00:17:04.541]  That's what the global warming alarmists were saying 10 years ago.
[00:17:05.442 --> 00:17:06.283]  And in this article...
[00:17:07.263 --> 00:17:21.992]  He quotes the infamous CRU Climate Research Centre, which was the epicentre of the Climategate scandal, and one Mr David Viner, who stated, quote, children just aren't going to know what snow is.
[00:17:24.519 --> 00:17:33.566]  That's a little odd, Mr Viner, because ten years later I can look out my window and there's an awful lot of the white stuff around today.
[00:17:33.586 --> 00:17:37.149]  Heathrow Airport closed two days running.
[00:17:37.669 --> 00:17:39.291]  Britain paralysed.
[00:17:39.771 --> 00:17:41.192]  Deluged by snow.
[00:17:41.512 --> 00:17:44.795]  Coldest December in recorded history.
[00:17:45.195 --> 00:17:48.578]  Coldest temperature for decades measured at minus 26 degrees.
[00:17:51.385 --> 00:18:11.995]  And yet, the establishment media still gives discredited cranks, like Mr. Viner, who ten years ago said that it would never snow again in Britain, a platform to disseminate their vehemently debunked propaganda over and over again, as we recently saw with the Cancun Summit.
[00:18:13.316 --> 00:18:19.199]  Now, in this article, which was out the London Independent written ten years ago, the alarmists say that
[00:18:20.339 --> 00:18:23.783]  Global warming will cause milder winters in Britain.
[00:18:23.983 --> 00:18:24.564]  Remember that.
[00:18:24.644 --> 00:18:27.468]  They said global warming would cause milder winters.
[00:18:29.330 --> 00:18:32.274]  Now, of course, ten years later, they say that...
[00:18:33.416 --> 00:18:35.477]  Freezing is part of the warming.
[00:18:36.137 --> 00:18:48.003]  Even as Britain experiences its coldest winter on record, coldest December on record, the global warming hierarchy are just saying, yeah, that freezing is part of the global warming.
[00:18:48.303 --> 00:18:54.425]  And if you repeat that ridiculous assertion enough times, then the idiots might start to believe it.
[00:18:55.226 --> 00:18:57.567]  But let's look at the actual facts behind this.
[00:18:59.994 --> 00:19:08.778]  They say that Britain is being battered with this big chill, the global warming alarmists do, because, you know, the Gulf Stream is malfunctioning.
[00:19:09.198 --> 00:19:12.720]  And again, the Gulf Stream is malfunctioning, and that's man's fault.
[00:19:14.431 --> 00:19:17.655]  But there's a problem because that little scam doesn't work anymore for them.
[00:19:18.355 --> 00:19:34.033]  Both NASA and the Met Office, which is basically the CRU discredited climate gate crooks, in their own studies have now had to admit that their data on the Gulf Stream was completely inaccurate and that the Gulf Stream is unaffected.
[00:19:35.114 --> 00:19:38.617]  But whether it's hotter or colder, for them it doesn't matter.
[00:19:38.797 --> 00:19:41.039]  It's all proof of man-made global warming.
[00:19:42.080 --> 00:19:43.862]  Freezing is now part of the warming.
[00:19:44.222 --> 00:19:46.124]  Any weather is man's fault.
[00:19:46.484 --> 00:19:58.675]  And they will use it to ram through and exploit their agenda of complete regulation and control over your life through carbon taxes and the genocidal move towards the end game.
[00:19:59.375 --> 00:20:00.135]  We're gonna come back.
[00:20:00.596 --> 00:20:04.497]  In a coming apart world, you need something to keep it tied together.
[00:20:04.757 --> 00:20:08.678]  That something is Atwood Rope, the highest quality rope made in the USA.
[00:20:08.738 --> 00:20:14.340]  From exotic braids for military, rescue, arborists, shipyards, tow line, or boating.
[00:20:14.560 --> 00:20:18.062]  Quality rope at affordable prices you and your customers can depend on.
[00:20:18.262 --> 00:20:21.323]  Find a dealer or shop online at atwoodrope.net.
[00:20:21.823 --> 00:20:23.184]  Hi, this is Ted Anderson.
[00:20:23.204 --> 00:20:27.068]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:20:27.088 --> 00:20:29.211]  They've been available since 1986, yet the financial industry
[00:20:39.261 --> 00:20:39.501]  I'm good.
[00:21:01.755 --> 00:21:03.716]  Are you wondering about your retirement portfolio?
[00:21:04.096 --> 00:21:10.078]  Are you confident that the financial advisor is experienced enough to combat climbing interest rates, taxes, and inflation?
[00:21:10.338 --> 00:21:14.259]  Stop guessing and go to the expert, Robert Chapman of The International Forecaster.
[00:21:14.479 --> 00:21:21.321]  When you subscribe to The International Forecaster, you get Robert Chapman's 45 years of experience and concise investment recommendations.
[00:21:21.661 --> 00:21:27.163]  Who needs sugar-coated excuses when you can get the cold hard facts and proven investment leads you can't get anywhere else?
[00:21:27.543 --> 00:21:37.050]  For a free introductory copy to Robert Chapman's International Forecaster, subscribe now at TheInternationalForecaster.com or call 877-479-8178.
[00:21:37.591 --> 00:21:39.572]  Experience the difference.
[00:21:39.913 --> 00:21:44.857]  When you subscribe, you can email Robert Chapman directly to obtain investment advice tailored just for you.
[00:21:45.177 --> 00:21:46.118]  Don't wait another minute.
[00:21:46.378 --> 00:21:49.921]  Subscribe today at TheInternationalForecaster.com or call 877-479-8178.
[00:21:49.941 --> 00:21:50.261]  That's 877-479-8178.
[00:22:01.132 --> 00:22:04.755]  Hundreds of nations have fallen to tyranny in the last century alone.
[00:22:05.156 --> 00:22:08.158]  This is our last chance to not relive history.
[00:22:08.398 --> 00:22:13.162]  As we're finishing off this agenda, that we're pulling the rug from underneath Americans at home.
[00:22:13.182 --> 00:22:19.428]  We have tremendous influence on our President and Congress, and they really are calling the shots.
[00:22:19.588 --> 00:22:21.830]  I think it's incumbent upon all of us
[00:22:22.210 --> 00:22:22.530]  Tim Geithner?
[00:22:22.570 --> 00:22:22.730]  Bernanke?
[00:22:22.750 --> 00:22:23.111]  They're arsonists!
[00:22:23.171 --> 00:22:23.811]  They're asking for more matches!
[00:22:23.831 --> 00:22:25.572]  And the Congress is saying, who do we make the check out to?
[00:22:41.263 --> 00:22:48.206]  Today seems like nobody does care and right now in Washington DC we have seen a fall of the republic.
[00:22:48.526 --> 00:22:57.649]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv
[00:22:59.850 --> 00:23:04.732]  If you own a septic system or if you're facing costly septic system replacement, this message is for you.
[00:23:04.993 --> 00:23:12.116]  When you want to stop paying for pump-outs and avoid backups, when you've had enough of the foul odors and costly repairs, use BioSafe 1 Septic Solution.
[00:23:12.276 --> 00:23:16.698]  Now there's an easy-to-use, 100% guaranteed answer to all your septic system problems.
[00:23:16.878 --> 00:23:18.539]  BioSafe 1 Septic Solution.
[00:23:18.659 --> 00:23:22.201]  BioSafe 1 is patented and made specifically for all septic systems.
[00:23:22.561 --> 00:23:26.503]  And may buy the same team of scientists to help clean up the Exxon Valdez oil spill.
[00:23:26.763 --> 00:23:32.766]  BioSafe 1 decontaminates and removes sludge, stops costly pump-outs and repairs, and removes septic system stench.
[00:23:33.086 --> 00:23:34.827]  All with a 100% success rate.
[00:23:34.967 --> 00:23:40.669]  See what gives BioSafe 1 Septic Solution the advantage over any other septic product at Biosafe1.com.
[00:23:40.770 --> 00:23:43.791]  That's B-I-O-S-A-F-E-O-N-E dot com.
[00:23:44.031 --> 00:23:45.493]  Biosafe1.com or call toll-free 1-866-424-6663.
[00:23:45.513 --> 00:23:45.814]  That's 1-866-424-6663.
[00:23:45.834 --> 00:23:49.338]  Biosafe1, the guaranteed, bio-friendly, money-saving way to clean your septic system.
[00:24:10.970 --> 00:24:14.232]  There's a man going around taking names.
[00:24:15.733 --> 00:24:18.995]  And he decides who to free and who to blame.
[00:24:21.337 --> 00:24:24.178]  Everybody won't be treated all the same.
[00:24:26.000 --> 00:24:33.965]  There'll be a golden ladder reaching down when the man comes around.
[00:24:35.117 --> 00:24:48.328]  Well, the global warming alarmists have definitely decided who to blame for Britain's coldest December since records began, and that's, of course, man-made climate change.
[00:24:49.909 --> 00:24:58.616]  Ten years ago, they said that snow would disappear from our lives completely, that children would grow up never seeing the sight of snow, and now
[00:25:00.322 --> 00:25:08.069]  Heathrow Airport completely closed, flights cancelled, whole country paralysed from, in places, two feet of snow.
[00:25:08.509 --> 00:25:11.271]  We had another two feet of snow a week ago.
[00:25:11.852 --> 00:25:15.395]  You know, for the past three winters we've been deluged with this stuff.
[00:25:16.255 --> 00:25:22.080]  Maximum record low temperatures recorded for decades, minus 26 degrees.
[00:25:23.261 --> 00:25:26.204]  And of course, that's all proof of global warming.
[00:25:27.677 --> 00:25:30.560]  Now notice, that's what they're still claiming!
[00:25:30.980 --> 00:25:44.993]  Notice that whenever man-made global warming sceptics point to, um, you know, the coldest December in Britain since records began as evidence for global cooling, the, uh,
[00:25:46.064 --> 00:25:49.908]  Alarmists proudly proclaim, oh but that's just the weather!
[00:25:50.148 --> 00:25:54.452]  You know, we're talking about climate models measured over a hundred years.
[00:25:55.013 --> 00:26:00.178]  You know, you can't quantify global warming by using the data from one single weather event.
[00:26:01.462 --> 00:26:02.523]  Well it's funny that, isn't it?
[00:26:02.563 --> 00:26:20.796]  Because whenever there's a hot weather event, like Russia experienced in the summer just gone, that also caused the Pakistani floods, the Global Warming Alarmist immediately sees upon that weather event, which they say can't be used to prove global warming one way or another.
[00:26:21.869 --> 00:26:23.550]  As evidence of global warming.
[00:26:23.630 --> 00:26:32.618]  Again, any weather, tornadoes, record freezing, sizzling hot summer temperatures, floods, tornadoes, earthquakes, just anything.
[00:26:33.218 --> 00:26:37.521]  That's all never happened before in the natural geological history of the planet.
[00:26:38.102 --> 00:26:41.004]  It's only just started to happen and it's all our fault.
[00:26:41.224 --> 00:26:49.010]  So we've got to pay carbon taxes to Al Gore and to the massive climate exchanges that they profit in the hundreds of millions of dollars from.
[00:26:50.311 --> 00:26:50.512]  Again.
[00:26:51.772 --> 00:26:52.872]  Get it, get it into your head.
[00:26:53.073 --> 00:26:54.873]  Freezing is part of the warming.
[00:26:54.953 --> 00:26:55.854]  Do you understand?
[00:26:56.254 --> 00:26:57.054]  Black is white.
[00:26:59.795 --> 00:27:11.099]  Now, another thing they're coming out with, again, the more discredited they become, the more ridiculously stupid and bold their proclamations are.
[00:27:11.600 --> 00:27:16.742]  They're now saying that 2010 is the hottest year since records began.
[00:27:18.242 --> 00:27:22.865]  And this myth is being promulgated by Dr. James Hansen of NASA.
[00:27:23.245 --> 00:27:35.693]  This is the guy who gave glowing approvals to books written by fellow alarmists that call for environmental terrorism, blowing up bridges, and returning man to the Stone Age.
[00:27:35.753 --> 00:27:38.435]  That's a good idea to save the planet, obviously.
[00:27:39.415 --> 00:27:40.556]  Again, 2010, so-called hottest year ever.
[00:27:44.946 --> 00:27:45.906]  Since records began.
[00:27:46.226 --> 00:27:47.927]  Total fabrication.
[00:27:48.967 --> 00:27:56.689]  Three studies said that global temperatures had cooled by 0.3 degrees Celsius in 2010.
[00:27:57.429 --> 00:28:07.091]  One study, the one led by Hanson, said that global temperatures in 2010 had increased by 0.2 degrees Celsius.
[00:28:07.471 --> 00:28:14.053]  Now the funny thing about it is that as Anthony Watts over at What's Up with that, the premier
[00:28:14.773 --> 00:28:31.298]  Global Warming Skeptic website, along with Mark Morano's Climate Depot, proves 75% of the temperature data that Hanson used to proclaim that this was the hottest year on record was completely contrived.
[00:28:31.618 --> 00:28:33.939]  Oh, is that any surprise with these people?
[00:28:34.339 --> 00:28:35.679]  You know, hide the decline.
[00:28:35.859 --> 00:28:37.360]  These are the Climategate crooks.
[00:28:38.280 --> 00:28:41.101]  That twist the data to suit their own agenda.
[00:28:41.541 --> 00:28:48.124]  And basically, they didn't even have 75% of the temperature data in, so they just basically made it up.
[00:28:49.505 --> 00:28:52.366]  And you've got these three other studies saying the opposite.
[00:28:53.066 --> 00:28:58.809]  And guess which one the Associated Press and the establishment media chose to give traction to?
[00:29:00.209 --> 00:29:05.391]  To the other three studies that all agreed that global temperatures had significantly dipped by 0.3 degrees.
[00:29:08.413 --> 00:29:13.425]  No, of course they went for the manufactured, contrived 75% data one, which said that...
[00:29:15.393 --> 00:29:19.694]  Temperatures have increased by 0.2% and this was the hottest year on record.
[00:29:19.894 --> 00:29:20.194]  Why?
[00:29:20.454 --> 00:29:30.756]  Because obviously it backs up their global warming myth that they're now fully invested in and that it's being used to push towards your total enslavement and the lowering of your living standards.
[00:29:31.277 --> 00:29:36.198]  We'll be back with Ted Anderson and more news and your thoughts after the break.
[00:29:36.958 --> 00:29:40.539]  PrisonPlanet.tv, stay tuned for the Alex Jones Show.
[00:29:50.580 --> 00:29:53.569]  We're on the march, the empire's on the run.
[00:29:54.512 --> 00:29:57.181]  Alex Jones and the GCN Radio Network.
[00:30:00.080 --> 00:30:04.323]  This is Alex Jones with 5 good reasons you should consider buying a solar power generator.
[00:30:04.623 --> 00:30:04.903]  Number 1.
[00:30:05.543 --> 00:30:08.685]  New climate legislation could easily double or triple your electric bill.
[00:30:08.966 --> 00:30:09.526]  Number 2.
[00:30:09.826 --> 00:30:14.369]  Our new energy czar wants to control how much power your electric company allows you to have.
[00:30:14.729 --> 00:30:15.170]  It's true.
[00:30:15.470 --> 00:30:20.033]  Total government control of electricity in the name of smart grid technology is coming.
[00:30:20.333 --> 00:30:20.873]  Number 3.
[00:30:21.153 --> 00:30:24.455]  In some areas of the country, the power grid is dangerously overloaded.
[00:30:24.756 --> 00:30:28.438]  And now, new socialist legislation is only compounding the problem.
[00:30:28.658 --> 00:30:29.199]  Number 4.
[00:30:29.439 --> 00:30:31.821]  Dangerous weather is always a threat to local grids.
[00:30:32.201 --> 00:30:35.585]  Every year, thousands of families lose their power from weather-related outages.
