[00:00:04.983 --> 00:00:09.825]  Big Brother, Mainstream Media, Government Cover-Ups.
[00:06:49.799 --> 00:06:58.906]  Get your copy of Fall of the Republic on DVD at InfoWars.com or watch it online right now in super high quality at PrisonPlanet.tv.
[00:07:01.007 --> 00:07:09.711]  Of the three million plus edible food plants that grow on earth, no other single plant can compare with the nutritional value of the powder, seeds, and oil of the hemp plant.
[00:07:09.711 --> 00:07:15.714]  At hempusa.org, we ship worldwide these nutritional products with free shipping to the US and Canada.
[00:07:15.714 --> 00:07:22.237]  At hempusa.org, we want to educate our listeners that edible hemp is not marijuana and is certified THC-free.
[00:07:22.797 --> 00:07:26.199]  Our powder is 50% protein and does not contain gluten.
[00:07:26.199 --> 00:07:28.641]  Gluten impairs the cells from absorbing nutrients.
[00:07:28.641 --> 00:07:35.245]  This nutrient-dense food can be stored up to five years when vacuum-packed and is priced affordably to be used as a storable food.
[00:07:35.245 --> 00:07:38.768]  HempUSA.org is a bulk shipper starting with five pounds and up.
[00:07:38.768 --> 00:07:42.630]  To allow this food to work for you, call 908-691-2608 or go to HempUSA.org and order today.
[00:07:45.812 --> 00:07:48.975]  The body will react and heal itself given the proper nutrition.
[00:07:48.975 --> 00:07:51.177]  This superfood will be your greatest asset.
[00:07:51.177 --> 00:07:54.840]  So try it today, store it today, and change your life.
[00:07:54.840 --> 00:08:02.127]  Call 908-691-2608 or order from hempusa.org.
[00:08:02.127 --> 00:08:08.753]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:08:08.753 --> 00:08:11.736]  It's Alex Jones and the GCN Radio Network.
[00:08:13.533 --> 00:08:15.835]  Waging war on corruption.
[00:08:15.835 --> 00:08:19.118]  Crashing through the lies and disinformation.
[00:08:19.118 --> 00:08:22.922]  Thank you for joining us on our quest.
[00:08:22.922 --> 00:08:28.327]  All of us together in our journey towards liberty and freedom.
[00:08:28.327 --> 00:08:36.875]  But first we have to go through the enemy picket line of the tyrants and all of their servants.
[00:08:36.875 --> 00:08:38.357]  All of the wreckage of humanity.
[00:08:39.682 --> 00:08:53.588]  Some we can save, some we can salvage, some we can lift up to be great leaders, but for many, they have fallen to the spirit of our age, to the spirit of the God of this world.
[00:08:53.588 --> 00:09:05.893]  I wrote some notes right before airtime, and when I start the next hour, I'm going to break down each thought that went with these notes.
[00:09:05.893 --> 00:09:06.913]  They want to be gods.
[00:09:09.298 --> 00:09:14.061]  That is the fundamental nature of the controlling elite.
[00:09:14.061 --> 00:09:17.363]  They want to control the weather.
[00:09:17.363 --> 00:09:37.334]  They want to be able to track and trace in real time everything we do, and most importantly, predict human activity, both the individual and the group, the mob, the civilization, the billions of human sentient beings upon this planet that hurdles through deep space.
[00:09:40.540 --> 00:09:47.125]  The controllers that succeed must blind us spiritually, mentally, physically.
[00:09:47.125 --> 00:09:57.993]  They must drug us and poison us to dampen our awareness so that we don't challenge the architecture of what they are building and what they are near completing.
[00:09:57.993 --> 00:10:02.696]  They must hurt us for their plan to succeed.
[00:10:02.696 --> 00:10:04.418]  They study us to control us.
[00:10:08.288 --> 00:10:36.965]  Their great goal is to build a giant kill grid so that the elite of the planet can enjoy the life extension technologies, the computing power that they interface with via the mega computers, the technology bounty, the life extension that is to be theirs and not ours, the singularity,
[00:10:40.612 --> 00:10:57.378]  They believe that you will not pass through it.
[00:10:57.378 --> 00:10:59.579]  We must save our humanity.
[00:10:59.579 --> 00:11:03.961]  We must value innocence and the truth.
[00:11:03.961 --> 00:11:06.242]  We must have daily struggles with ourselves.
[00:11:07.230 --> 00:11:11.454]  To not fall to the designs of this system.
[00:11:11.454 --> 00:11:30.189]  We must realize that the simulated murders and torture and death that we are shown on television every day is meant to sear our conscience, our mental nerve endings, to where we don't recognize abuse and corruption when it happens to us or our neighbors.
[00:11:30.189 --> 00:11:34.453]  The torture porn that fills Hollywood movies and television
[00:11:37.878 --> 00:11:49.443]  They train us to love our servitude, to tribally identify with the trappings of weakness.
[00:11:49.443 --> 00:11:56.566]  I also want to tell the establishment that
[00:11:58.723 --> 00:12:22.520]  What your masters are building, and 99.9% of you working for this system who are compartmentalized and don't see the full picture, you're given false narratives, false ledgers, false playbooks, like a script in your little section of the system to carry it out, the lies you've been taught, the petty power you've been given.
[00:12:22.520 --> 00:12:27.684]  You need to know that you will be hurt and are being hurt by this system.
[00:12:29.520 --> 00:12:40.194]  And many of you who think you're high-level controllers really aren't high-level controllers in this New World Order.
[00:12:40.194 --> 00:12:41.756]  The planet is being prepared.
[00:12:41.756 --> 00:12:47.543]  They're announcing all over every financial radio and TV channel from Bloomberg to CNBC.
[00:12:48.988 --> 00:13:06.420]  To the Financial Times of London and the New York Times, that a new order is upon us, that the banks will save us in the next 16 months by establishing a new Bank of the World.
[00:13:06.420 --> 00:13:13.706]  That this new system, which was publicly and openly
[00:13:14.637 --> 00:13:21.218]  Engineered by the very people now offering us the solution.
[00:13:21.218 --> 00:13:38.162]  We're told that this new system will save us when it's only an extension in the next phase of the system we've been living under for hundreds of years.
[00:13:38.162 --> 00:13:40.322]  But they're now entering the final phase
[00:13:42.668 --> 00:14:03.207]  of this master program to put in their kill grid to fully bankrupt the nation states, the sub-political units, the states within the states, the regions, to reorganize our lives under the so-called green economy that is a neo-feudalistic form of slavery.
[00:14:05.942 --> 00:14:19.251]  And out of that, the police state and every form of surveillance and control will be expanded and the family will be fully destroyed.
[00:14:19.251 --> 00:14:28.638]  We are all living in a giant, psychopathic, control freak experiment.
[00:14:28.638 --> 00:14:31.760]  A scripted nightmare pageant.
[00:14:38.331 --> 00:15:00.748]  And once you fully understand the controller's mindset and their program, once you become fully conscious and aware of their dark logic, of how they think, of how they operate, you realize that you knew from the time you were a small child that everyone deep down knows the lie.
[00:15:00.748 --> 00:15:06.753]  And when you become awakened or more enlightened, you then simply realize
[00:15:09.673 --> 00:15:13.235]  That you knew your whole life.
[00:15:13.235 --> 00:15:25.441]  But the system laid out thousands of different lies, thousands of different niches, and different variants, through which you thought you saw the exits and a way to escape.
[00:15:25.441 --> 00:15:29.303]  Escape from the lie that your subconscious is fully aware of.
[00:15:29.303 --> 00:15:31.785]  Your subconscious mind, depending on what
[00:15:33.567 --> 00:15:47.432]  Breakdown you study is hundreds if not thousands of times stronger than your conscious mind and all of you deep down know the truth of what I'm telling you today.
[00:15:47.432 --> 00:15:57.536]  And so that you would become blinded to the tyranny and corruption and evil, you have been acclimated, you have been prepared, you have been bathed
[00:15:59.071 --> 00:16:11.114]  In death, in destruction, in evil, in avarice, in insecurity, in envy, in lust.
[00:16:11.114 --> 00:16:14.234]  So that you could be manipulated and controlled.
[00:16:14.234 --> 00:16:27.417]  So the establishment could pull your chain and direct you in a giant stampede of humanity off of the precipice into the gaping mouth of hell on earth.
[00:16:30.180 --> 00:16:47.227]  All the dictators of the last 6,000 plus years, and the mass murder, and the killing, and every major system in Mesoamerica, to Central Asia, through the Middle East, and ancient Western Europe.
[00:16:47.227 --> 00:16:54.950]  In every culture, the elites demanded the firstborn to be sacrificed to their gods.
[00:16:54.950 --> 00:16:56.031]  In every culture.
[00:16:57.233 --> 00:17:26.199]  The elites practice the system of mind control and dumbing down and training the public to go against their basic human virtues until our civilization, our cultures have become nothing more than hordes, giant throngs of biological androids serving the master priest class of controllers.
[00:17:33.041 --> 00:17:37.382]  I have seen the future.
[00:17:37.382 --> 00:17:45.284]  I have seen it in the writings of the technocrats, of the architects of doom.
[00:17:45.284 --> 00:17:56.726]  But in many cases, long before I read their internal declassified documents, long before I read their own memoirs, long before I see their designs on paper,
[00:17:57.774 --> 00:18:03.398]  I had already seen it in my mind's eye by studying their system.
[00:18:03.398 --> 00:18:15.187]  Because the more pieces you get to the puzzle, the more easy it is to recognize what pieces fit in the other shapes.
[00:18:15.187 --> 00:18:17.969]  And then you discover that there isn't one puzzle.
[00:18:17.969 --> 00:18:20.951]  There are thousands upon thousands of interlocking puzzles.
[00:18:21.889 --> 00:18:34.216]  And your knowledge of this system will accelerate to the point of where you cannot even describe or properly articulate what is being built.
[00:18:34.216 --> 00:18:37.057]  But you know out there, you've seen it.
[00:18:37.057 --> 00:18:39.658]  In your gut, you know it.
[00:18:39.658 --> 00:18:46.202]  And so I tell all the controllers and all the servants and all the people that passively give their power to the beast.
[00:18:48.968 --> 00:18:55.773]  That the system will lie to you and tell you that you don't have the power to change it.
[00:18:55.773 --> 00:19:01.657]  Or that you've got to have some master skeleton key to unlock the system.
[00:19:01.657 --> 00:19:06.940]  That you've got to fix it all by yourself overnight or there's no point in getting involved.
[00:19:06.940 --> 00:19:08.441]  That is a lie.
[00:19:08.441 --> 00:19:16.347]  Simply changing your heart and asking the creator of the universe to lead, guide, and direct you.
[00:19:17.617 --> 00:19:38.465]  and to work with you, and to make you stronger, and to make you a better person, and to make you be more tender, and to soften your heart, then you will be formed into a vessel, into a tool, into a weapon against evil.
[00:19:38.465 --> 00:19:44.547]  The elite are not gods, but all of humanity is made in the image of God.
[00:19:45.467 --> 00:19:49.973]  In the image of the Creator, look at what we've built.
[00:19:49.973 --> 00:19:55.921]  And the establishment, they know this, and they understand it.
[00:19:55.921 --> 00:19:59.646]  And the moment you're aware of that, you can defeat them.
[00:20:00.854 --> 00:20:04.395]  Hounded by debt collectors with phone calls and letters?
[00:20:04.395 --> 00:20:06.675]  Thinking of calling a debt relief company?
[00:20:06.675 --> 00:20:07.535]  Don't!
[00:20:07.535 --> 00:20:10.976]  Greedy lawyers and debt companies charge thousands.
[00:20:10.976 --> 00:20:18.118]  Why pay when you can get their solution absolutely free with New York Times best-selling author Herb K.'
[00:20:18.098 --> 00:20:20.078]  's number one debt secret.
[00:20:20.078 --> 00:20:23.739]  The how-to on stopping the calls without paying the debt companies.
[00:20:24.139 --> 00:20:27.280]  Yes, free for a very limited time.
[00:20:27.280 --> 00:20:34.663]  Here's Herb K. Don't get ripped off by credit repair companies when I can give you the information you need to do it yourself for free.
[00:20:34.663 --> 00:20:35.844]  Herb K was right.
[00:20:35.844 --> 00:20:39.025]  His free information helped me stop the calls and settle my debt.
[00:20:39.025 --> 00:20:40.385]  What have you got to lose?
[00:20:40.385 --> 00:20:44.087]  Stop the calls now, get out of debt, and have more money.
[00:20:44.087 --> 00:20:48.028]  Get Herb K's number one debt secret absolutely free now.
[00:20:48.028 --> 00:20:48.389]  Call 888-352-7726.
[00:20:52.470 --> 00:20:53.211]  That's 888-352-7726.
[00:20:53.211 --> 00:20:53.771]  888-352-7726.
[00:20:53.771 --> 00:21:05.362]  Have you ever felt like the United States government knows way too much about your financial affairs?
[00:21:05.362 --> 00:21:11.247]  I continue to hear stories about property seizures, frozen bank accounts, confiscation of stocks and bonds.
[00:21:11.247 --> 00:21:12.368]  It makes me wonder if the U.S.
[00:21:12.368 --> 00:21:16.412]  citizen will ever again have the right to life, liberty, and the pursuit of happiness.
[00:21:17.052 --> 00:21:30.400]  Unfortunately, with the Drug and Money Laundering Act, the IRS Revenue Ruling 6045 of 1984, and the Trading with the Enemy Act in Franklin D. Roosevelt's Executive Order of 1933, some precious metal holdings are subject to government intervention.
[00:21:30.400 --> 00:21:36.464]  For this reason, Midas Resources has prepared a report explaining the boundaries of trading precious metals privately.
[00:21:36.464 --> 00:21:42.348]  Whether if you have any intention of trading with Midas Resources or not, I have instructed my representatives to give this report out free.
[00:21:43.108 --> 00:21:45.949]  Call for your free copy at 1-800-686-2237.
[00:21:45.949 --> 00:21:49.570]  When investing, always proceed with caution.
[00:21:49.570 --> 00:21:53.231]  Again, call 1-800-686-2237.
[00:21:53.231 --> 00:21:56.792]  Exercise your legal right to trade metals privately.
[00:21:56.792 --> 00:22:01.973]  1-800-686-2237.
[00:22:01.973 --> 00:22:05.955]  Hundreds of nations have fallen to tyranny in the last century alone.
[00:22:05.955 --> 00:22:09.216]  This is our last chance to not relive history.
[00:22:09.216 --> 00:22:10.636]  As we're finishing off this agenda,
[00:22:11.340 --> 00:22:14.001]  They'll be pulling the rug from underneath Americans at home.
[00:22:14.001 --> 00:22:20.402]  I have tremendous influence on our President and Congress, and they really are calling the shots.
[00:22:20.402 --> 00:22:25.443]  I think it's incumbent upon all of us as American citizens to pay attention.
[00:22:25.443 --> 00:22:35.566]  For the Republic identifies the enemies of our nation, the criminal offshore cartel, hell-bent on destroying sovereignty and on its ashes constructing world government.
[00:22:35.706 --> 00:22:38.047]  Tim Geithner, Bernanke, they're arsonists!
[00:22:38.047 --> 00:22:39.628]  They're asking for more matches!
[00:22:39.628 --> 00:22:42.088]  And the Congress is saying, who do we make the check out to?
[00:22:42.088 --> 00:22:44.229]  Today seems like nobody does care.
[00:22:44.229 --> 00:22:49.371]  And right now in Washington, D.C., we have seen a fall of the Republic.
[00:22:49.371 --> 00:22:54.373]  Get your copy of Fall of the Republic on DVD at InfoWars.com.
[00:22:54.373 --> 00:22:58.475]  Or watch it online right now in super high quality at PrisonPlanet.tv.
[00:23:00.543 --> 00:23:06.007]  For safety, you lock doors, set alarms, buy antivirus software, maybe even have a watchdog.
[00:23:06.007 --> 00:23:08.308]  Do you care as much about your air and water?
[00:23:08.308 --> 00:23:12.191]  Log out harmful poisons from entering your body with AirAndAqua.com.
[00:23:12.191 --> 00:23:19.216]  Using purification devices from AirAndAqua.com allows you to enjoy safety and security with every breath you make and every sip you take.
[00:23:19.216 --> 00:23:23.879]  For free shipping of purchases, discounts, and newsletters, visit AirAndAqua.com or call 866-380-2782.
[00:23:23.879 --> 00:23:25.420]  Shop AirAndAqua.com and purify your life.
[00:23:30.063 --> 00:23:39.389]  We the people grow cotton, weave fabric, engrave ink, embed strips and fibers to protect from counterfeit, then carting to a private bank, having it led back at interest, forcing taxes to service debt.
[00:23:39.389 --> 00:23:40.170]  This capitalism?
[00:23:40.170 --> 00:23:46.454]  Or was Jefferson correct when stating a central bank issuing the public currency is a greater menace to the liberties of the people than a standing army?
[00:23:46.454 --> 00:23:47.315]  Hi, Ted Anderson.
[00:23:47.315 --> 00:23:50.577]  I'm placing a silver dollar in a book explains our monetary system.
[00:23:50.577 --> 00:23:51.377]  Call for your copy 800-686-2237.
[00:23:51.377 --> 00:23:52.778]  It's time to understand the system.
[00:23:52.778 --> 00:23:53.098]  Call 800-686-2237.
[00:23:53.098 --> 00:23:53.379]  That's 800-686-2237.
[00:24:13.058 --> 00:24:15.561]  Let's not mince words.
[00:24:15.561 --> 00:24:17.924]  We're in a real depression.
[00:24:17.924 --> 00:24:19.365]  It's been engineered by design.
[00:24:20.936 --> 00:24:24.697]  Every top globalist has bragged that the banks have gotten more power.
[00:24:24.697 --> 00:24:28.878]  Their internal documents of Goldman Sachs and others are public in mainstream news.
[00:24:28.878 --> 00:24:32.619]  That they've engineered this.
[00:24:32.619 --> 00:24:40.642]  And they are bringing us into a deepening global crisis to set up their new bank of the world via the G20.
[00:24:42.927 --> 00:24:47.150]  Where we will pay our taxes unto the private banking cartel.
[00:24:47.150 --> 00:24:48.131]  Directly to them.
[00:24:48.131 --> 00:24:53.815]  They already control the issuance of currency and credit in the 24 dominant nations.
[00:24:53.815 --> 00:25:07.725]  And if we cannot identify them to the public as the source of our financial problems, and the source of the globalist ill-gotten power, then things are only going to get worse.
[00:25:07.725 --> 00:25:10.848]  I mean, look at Matt Taibbi of Rolling Stone.
[00:25:10.848 --> 00:25:11.949]  In the last year, he's
[00:25:13.700 --> 00:25:25.162]  Playing the part of a leftist has come to everyone's rescue, admitting that it's all engineered, and he's being hailed, but that's being done so that he can betray people at the key point.
[00:25:25.162 --> 00:25:36.345]  Headline, Wall Street bailout hustle, Goldman Sachs and other big banks aren't just pocketing the trillions we gave them to rescue the economy, they're recreating the conditions for another crash.
[00:25:37.230 --> 00:25:38.831]  There doesn't need to be another crash.
[00:25:38.831 --> 00:25:46.975]  We're going quietly and slowly, but it's picking up speed into the night.
[00:25:46.975 --> 00:26:05.906]  And all the real indicators of jobs being lost, of unemployment being over 22 percent, of factories shutting down, that illustrates where we're going
[00:26:07.069 --> 00:26:09.870]  As a society.
[00:26:09.870 --> 00:26:13.472]  And we know that we are really in a depression.
[00:26:13.472 --> 00:26:16.833]  And that it is going to continue to degrade.
[00:26:16.833 --> 00:26:26.637]  Whether you watch Bill Gates or Ted Turner or Pachauri or Von Ruppe, Brown, it doesn't matter.
[00:26:28.604 --> 00:26:36.793]  They all state over and over and over again that they must end this industrial society.
[00:26:38.362 --> 00:26:41.544]  Last night, Jason Burmas had an amazing radio show.
[00:26:41.544 --> 00:26:50.792]  I was listening to it here in the office and he was going over some Bill Gates' video we posted at Infowars.com and PrisonPlanet.com earlier in the week.
[00:26:50.792 --> 00:26:54.955]  And Paul Watson's written a big article about it today at PrisonPlanet.com.
[00:26:54.955 --> 00:26:58.858]  Bill Gates, use vaccines to lower population.
[00:27:01.240 --> 00:27:06.222]  And in his speech he said we're going to give people more health care and vaccines and that will lower the population.
[00:27:06.222 --> 00:27:16.465]  Well, according to all yardsticks that would actually increase populations if the vaccines weren't reducing fertility or outright sterilizing people and if medical care was actually helping people.
[00:27:16.465 --> 00:27:23.648]  And of course folks don't know that Bill Gates' father headed up Planned Parenthood and that Bill Gates is a huge eugenicist along with his wife.
[00:27:26.619 --> 00:27:39.783]  And he put a graph up when he was giving a speech on stage, up on the big screen, saying we've got to cut human population, we've got to get our CO2 output down to zero.
[00:27:39.783 --> 00:27:47.365]  Ladies and gentlemen, humans exhale, what is it, five and a half pounds of carbon dioxide a day.
[00:27:47.365 --> 00:27:50.086]  Carbon dioxide is a life-giving gas.
[00:27:50.086 --> 00:27:54.067]  But they're counting on the public not understanding that, and after they've imploded the economy,
[00:27:54.963 --> 00:28:09.633]  The only stimulus money, a paltry sum that they will give the public, is for the feds and allied corporations that are giving the money to come into your cities and levy giant taxes to take control of the energy production systems.
[00:28:10.273 --> 00:28:26.745]  To then jack up the price of that energy, to further enrich themselves and put themselves in an even greater power position, and to further degradate and bankrupt businesses, factories, industrial capacities, and systems.
[00:28:26.745 --> 00:28:31.048]  And then only select Fortune 100 are allowed to operate.
[00:28:31.048 --> 00:28:35.531]  And China, as the Globalist said 30 years ago, is being positioned
[00:28:36.994 --> 00:28:50.465]  To be the dominant system on the planet because they accepted the one-child policy, they accepted the eugenics program in the secret treaty from 1975.
[00:28:50.465 --> 00:29:03.336]  Now much of it declassified when George Bush was the ambassador, George Herbert Walker, and they have now been put into the financial and economic and industrial and military position
[00:29:04.400 --> 00:29:10.926]  To now play their role in a false bipolar global system.
[00:29:10.926 --> 00:29:19.074]  To force the rest of the world to adopt their systems of internet control, oppression, and eugenics.
[00:29:19.074 --> 00:29:19.855]  They are the model.
[00:29:19.855 --> 00:29:21.616]  And here's Reuters today.
[00:29:21.616 --> 00:29:24.219]  PLA officer urges
[00:29:25.680 --> 00:29:27.560]  Changing U.S.
[00:29:27.560 --> 00:29:28.901]  dominance.
[00:29:28.901 --> 00:29:31.881]  Again, China PLA officer urges challenging U.S.
[00:29:31.881 --> 00:29:32.942]  dominance.
[00:29:32.942 --> 00:29:36.082]  We're going to cover this when we come back.
[00:29:36.082 --> 00:29:44.664]  Then in the next hour, I'm going to break down more on the globalist mindset and who we're actually up against.
[00:29:44.664 --> 00:29:50.145]  It's important for people to really know what we're facing with this system.
[00:29:50.145 --> 00:29:50.825]  We'll be right back.
[00:29:50.825 --> 00:29:51.225]  Stay with us.
[00:29:51.225 --> 00:29:52.486]  We're on the march.
[00:29:52.486 --> 00:29:53.986]  The empire's on the run.
[00:29:55.004 --> 00:30:00.727]  Alex Jones and the GCN Radio Network.
[00:30:00.727 --> 00:30:01.888]  What's your home worth?
[00:30:01.888 --> 00:30:04.009]  How can you compare local real estate agents?
[00:30:04.009 --> 00:30:07.050]  And how do you get MLS listings for the entire country?
[00:30:07.050 --> 00:30:14.754]  If you're thinking of buying a home to take advantage of the tax credit or selling your house, you first need to see an incredible website called HomeGain.com.
[00:30:14.754 --> 00:30:18.196]  HomeGain.com will help you find a realtor to buy or sell a home.
[00:30:18.416 --> 00:30:20.856]  It's so easy, and best of all, it's free!
[00:30:20.856 --> 00:30:29.138]  At HomeGain.com you can compare realtors anonymously, receive customized proposals, see consumer reviews, then select the best realtor for you.
[00:30:29.138 --> 00:30:34.979]  Go to HomeGain.com and get an instant home value estimate, view comparable homes, and check out street views.
[00:30:34.979 --> 00:30:44.621]  HomeGain.com has an A-plus rating with the Better Business Bureau and contains a wealth of information, like their Home Improvement Tool that helps you determine which home improvements to make to increase your home's value.
[00:30:44.901 --> 00:30:48.064]  See the top 12 home improvements right now at HomeGain.com.
[00:30:48.064 --> 00:30:51.026]  That's H-O-M-E-G-A-I-N dot com.
[00:30:51.026 --> 00:31:02.276]  Look for Max, the Orange Home Gain Gorilla, to help you find a realtor or with any other real estate needs you might have at HomeGain.com, your real estate connection.
[00:31:02.276 --> 00:31:06.299]  Hundreds of nations have fallen to tyranny in the last century alone.
[00:31:06.299 --> 00:31:09.562]  This is our last chance to not relive history.
[00:31:09.562 --> 00:31:10.963]  As we're finishing off this agenda,
[00:31:11.861 --> 00:31:14.322]  We're pulling the rug from underneath Americans at home.
[00:31:14.322 --> 00:31:20.723]  We have tremendous influence on our President and Congress, and they really are calling the shots.
[00:31:20.723 --> 00:31:26.265]  I think it's incumbent upon all of us as American citizens to pay attention.
[00:31:26.265 --> 00:31:35.907]  For the Republic identifies the enemies of our nation, the criminal offshore cartel, hell-bent on destroying sovereignty and on its ashes constructing world government.
[00:31:36.027 --> 00:31:38.369]  Tim Geithner, Bernanke, they're arsonists!
[00:31:38.369 --> 00:31:39.951]  They're asking for more matches!
[00:31:39.951 --> 00:31:42.413]  And the Congress is saying, who do we make the check out to?
[00:31:42.413 --> 00:31:44.556]  Today seems like nobody does care.
[00:31:44.556 --> 00:31:49.701]  And right now in Washington, D.C., we have seen a fall of the Republic.
[00:31:49.701 --> 00:31:54.706]  Get your copy of Fall of the Republic on DVD at InfoWars.com.
[00:31:54.706 --> 00:31:58.810]  Or watch it online right now in super high quality at PrisonPlanet.tv.
[00:32:01.101 --> 00:32:06.788]  Lose one to two pounds a day the healthy way and keep it off with the help of the entire real HCG diet.
[00:32:06.788 --> 00:32:11.693]  With an average weight loss of one half to two pounds a day, you can be in that bikini or swimming suit in no time.
