[00:00:08.389 --> 00:00:12.791]  Waging war on corruption.
[00:01:56.525 --> 00:01:56.965]  I'm good to go.
[00:02:17.584 --> 00:02:24.687]  Very humble of simply me standing in front of the eternal flame at Arlington National Cemetery.
[00:02:24.687 --> 00:02:27.067]  No talking, no anything.
[00:02:27.067 --> 00:02:32.229]  And bear in mind Kevin Costner did it in JFK.
[00:02:32.229 --> 00:02:33.810]  They filmed him there.
[00:02:33.810 --> 00:02:37.591]  Well, we went to this character, this Ken Hawes, who's the U.S.
[00:02:39.199 --> 00:02:44.504]  And he denied it, and wouldn't let me do it.
[00:02:44.504 --> 00:02:46.205]  We did it anyway, though, Alex.
[00:02:46.205 --> 00:02:47.306]  We got the shot.
[00:02:47.306 --> 00:02:51.950]  In fact, the security people there were very helpful, and they even moved people out of the way.
[00:02:51.950 --> 00:02:54.792]  So obviously it didn't filter to the guy on the ground.
[00:02:54.792 --> 00:02:59.216]  This was happening in the upper echelon, trying to do it the correct way.
[00:02:59.216 --> 00:03:04.320]  But I went to my Congresswoman, Michelle Bachmann, immediately, and I said, what is this?
[00:03:04.320 --> 00:03:05.821]  And she got outraged.
[00:03:05.821 --> 00:03:07.563]  She said, you have First Amendment rights.
[00:03:08.730 --> 00:03:12.294]  Let me read what happened real quickly here.
[00:03:12.294 --> 00:03:15.658]  On July 22, 2010, we called back and asked to speak with Mr. Haas.
[00:03:15.658 --> 00:03:19.242]  We were told that Mr. Haas was in Chicago filming blah blah blah.
[00:03:19.242 --> 00:03:29.474]  Nevertheless, the gentleman we spoke with said that he had discussed the matter with Mr. Haas and said they considered the topic of your particular episode inappropriate.
[00:03:30.492 --> 00:03:37.774]  After receiving Mr. Haas' cell phone number, we called him in Chicago to find out why you were not allowed to film at Arlington National Cemetery.
[00:03:37.774 --> 00:03:44.576]  According to Mr. Haas, Arlington National Cemetery has a policy of prohibiting stand-up filming.
[00:03:44.576 --> 00:03:51.318]  Additionally, Mr. Haas stated that you were denied in part because of the nature of your television program.
[00:03:52.098 --> 00:04:06.328]  Specifically, he stated the topic of your particular episode, which alleges that the United States government was directly involved in the assassination of President John F. Kennedy, is contrary to the mission of the United States Army.
[00:04:06.328 --> 00:04:09.811]  Now, first of all, we don't say that in the episode.
[00:04:09.811 --> 00:04:11.532]  The episode isn't even finished.
[00:04:11.532 --> 00:04:13.093]  How would this guy know it, Alex?
[00:04:13.093 --> 00:04:16.816]  How would he know at all what position we were taking on this?
[00:04:16.816 --> 00:04:18.197]  We were merely investigating it.
[00:04:23.388 --> 00:04:24.489]  We're good to go.
[00:04:44.853 --> 00:04:48.214]  Pick your brain about some of the other things that have happened, but expand on this.
[00:04:48.214 --> 00:04:55.257]  But what a dangerous precedent where the government says you can't film at national parks unless we agree with your message.
[00:04:55.257 --> 00:04:58.838]  Since when is the army running this country internally?
[00:04:58.838 --> 00:05:00.499]  Hello friends, this is Alex Jones.
[00:05:00.499 --> 00:05:03.280]  You've heard me talk about Caledon 5-star subs for years.
[00:05:03.860 --> 00:05:09.066]  This is an American-made product of the highest quality and compares to nothing you will find in stores.
[00:05:09.066 --> 00:05:12.509]  You can buy Factory Direct, shipped via UPS right to your door.
[00:05:12.509 --> 00:05:15.933]  Check them out on the web at 5starsoap.com or call 800-340-7091.
[00:05:19.016 --> 00:05:20.157]  Take my word for it.
[00:05:20.157 --> 00:05:22.799]  Once you've used pure soap, you won't buy anything else.
[00:05:22.799 --> 00:05:29.324]  Since 1947, Calvin's Soap Company has been showing consumers that soap can be tough on dirt and gentle on the environment.
[00:05:29.324 --> 00:05:30.825]  Buy American and stay clean.
[00:05:30.825 --> 00:05:34.528]  As well as support InfoWars, visit 5StarsSoap.com today or call 1-800-340-7091.
[00:05:34.528 --> 00:05:35.869]  Well, Marty, what do you have to say?
[00:05:39.130 --> 00:05:47.079]  As founder and owner for over 63 years, satisfaction is guaranteed on W Dirtback.
[00:05:47.079 --> 00:05:50.463]  Call us at 1-800-340-7091 for a free catalog or visit our website 5starsoap.com.
[00:05:50.463 --> 00:05:50.764]  Thank you!
[00:05:58.976 --> 00:06:01.817]  Thousands of Americans are facing evacuation.
[00:06:01.817 --> 00:06:07.120]  If you or any of your loved ones might need to evacuate, you must do it yourselves.
[00:06:07.120 --> 00:06:09.901]  Please don't procrastinate until they do it for you.
[00:06:09.901 --> 00:06:13.583]  Remember the terrible conditions of those that didn't get out for Katrina.
[00:06:13.583 --> 00:06:19.585]  Go right now to efoodsdirect.com slash Alex or call 800-409-5633 for information on the new evacuation pack.
[00:06:23.787 --> 00:06:29.210]  It contains two weeks of delicious easy-to-fix food along with the equipment to prepare it.
[00:06:29.210 --> 00:06:32.291]  It's packed in a rugged heavy-duty tote for transport.
[00:06:32.291 --> 00:06:36.693]  Evacuations are looming with the storms and the Gulf oil catastrophe.
[00:06:36.693 --> 00:06:42.035]  No matter where you live, wildfires, earthquakes, floods, and storms must be escaped.
[00:06:42.035 --> 00:06:45.877]  Don't be like a deer frozen in the headlights of oncoming disaster.
[00:06:45.877 --> 00:06:47.898]  At least prepare yourself with this two-week
[00:06:48.158 --> 00:07:02.809]  Alex Jones here with urgent information concerning TrendsResearch.com.
[00:07:02.809 --> 00:07:10.275]  The Trends Journal distills the voluminous ongoing research of the Trends Research Institute into a concise, readily accessible form.
[00:07:10.275 --> 00:07:13.738]  By tracking 300 separately defined domestic and international trends,
[00:07:14.318 --> 00:07:18.842]  The Trends Journal establishes the connections that others fail to see or misinterpret.
[00:07:18.842 --> 00:07:26.709]  Gerald Salente's Trends Journal allows you to anticipate change, recognize the implications, and take protective strategies.
[00:07:26.709 --> 00:07:31.413]  Individual readers from every walk of life can put the Trends Journal Trends Forecast
[00:07:31.713 --> 00:07:34.494]  And Trends Analysis to practical use.
[00:07:34.494 --> 00:07:37.274]  Extra information to keep you well informed throughout the year.
[00:07:37.274 --> 00:07:44.796]  When any current event of major social, economic, or political significance occurs, Trends Journal notifies its subscribers of their implications.
[00:07:44.796 --> 00:07:49.056]  When you subscribe to the Trends Journal, you'll also receive Trends Alerts.
[00:07:49.056 --> 00:07:51.217]  Visit TrendsResearch.com today.
[00:07:51.217 --> 00:07:53.537]  That's TrendsResearch.com.
[00:07:53.537 --> 00:07:55.398]  Subscribe to the Trends Journal.
[00:07:55.398 --> 00:07:57.138]  This information is too important to wait.
[00:08:00.666 --> 00:08:07.289]  From his Central Texas Command Center, deep behind enemy lines, the information war continues.
[00:08:07.289 --> 00:08:10.271]  It's Alex Jones and the GCN Radio Network.
[00:08:11.607 --> 00:08:14.608]  Again, it's Friday, July 23, 2010.
[00:08:14.608 --> 00:08:17.749]  Governor Jesse Ventura joins us live from California.
[00:08:17.749 --> 00:08:29.532]  The last few days he was in D.C., part of a pattern of the government trying to block his First Amendment rights and selectively doing this for people's political or views, period, just on the country.
[00:08:29.532 --> 00:08:38.235]  Governor, for those who just joined us, recap what's happened, get more into what Congresswoman Bachman is saying and the Army trying to block you from a national park.
[00:08:38.815 --> 00:08:39.736]  Well, what happened?
[00:08:39.736 --> 00:08:53.383]  We're doing a show on the murder of John F. Kennedy, and apparently the Army doesn't like it, and they're in charge of Arlington National Cemetery, and the gentleman's name is Ken Hawes, spelled H-A-W-E-S.
[00:08:54.343 --> 00:08:59.564]  For those listeners out there that are as outraged as I am, I'll give you his phone number.
[00:08:59.564 --> 00:08:59.645]  310-235-7621.
[00:08:59.645 --> 00:09:00.445]  Again, 310-235-7621.
[00:09:13.148 --> 00:09:13.588]  We're good to go.
[00:09:43.283 --> 00:09:46.524]  Because of the nature of your television program.
[00:09:46.524 --> 00:10:04.809]  Specifically, he stated, the topic of your particular episode which alleges that the United States government was directly involved in the assassination of President John F. Kennedy is contrary to the mission of the United States Army.
[00:10:04.809 --> 00:10:09.510]  So now the Army bureaucrats are deciding what Americans can do inside the country?
[00:10:09.977 --> 00:10:14.660]  Apparently, or they have control over what you can film.
[00:10:14.660 --> 00:10:17.603]  I was a governor, a mayor, I'm a U.S.
[00:10:17.603 --> 00:10:20.405]  Navy Vietnam veteran.
[00:10:20.405 --> 00:10:22.306]  John Kennedy was a Navy man.
[00:10:22.306 --> 00:10:28.551]  I'll bet you if President Kennedy could speak out on this, he would be more than happy to let me film at his eternal flame.
[00:10:29.448 --> 00:10:39.492]  Well the issue is I've seen the news many times filmed there and as you mentioned it's in many films and documentaries and the film JFK which is saying it was a government operation.
[00:10:39.492 --> 00:10:52.417]  So they're clearly discriminating against you and it just shows this atmosphere of government control where the government's involved in productions of movies, where the army will try to block people even interviewing people in the military.
[00:10:52.417 --> 00:10:55.278]  You know what the bottom line is Alex?
[00:10:56.278 --> 00:10:59.281]  These people are supposed to work for us.
[00:10:59.281 --> 00:11:00.782]  We pay their salaries.
[00:11:00.782 --> 00:11:02.364]  It's called paying your taxes.
[00:11:04.508 --> 00:11:18.616]  That's what irks me a great deal, is the fact that I pay this guy's salary, and yet he has the ability to deny me from getting photographed by whom I consider the greatest president in my lifetime?
[00:11:18.616 --> 00:11:21.798]  At his eternal flame?
[00:11:21.798 --> 00:11:25.900]  Because he happens to not like the content of my program?
[00:11:25.900 --> 00:11:27.201]  And where we're going?
[00:11:27.201 --> 00:11:32.244]  Because some of us believe the Warren Commission's a crock of you-know-what?
[00:11:32.244 --> 00:11:32.524]  You know?
[00:11:34.066 --> 00:11:36.907]  And we still seek the truth, even today.
[00:11:36.907 --> 00:11:42.549]  By the way, on another subject, she wouldn't go on air with me.
[00:11:42.549 --> 00:11:47.811]  It's kind of the same subject, but I did sit down with Marina Oswald for two and a half hours.
[00:11:47.811 --> 00:11:49.271]  Wow, tell us about that.
[00:11:49.271 --> 00:11:54.433]  Well, you know, she wouldn't go on the air, but I think the most dynamic thing was this.
[00:11:54.433 --> 00:11:55.674]  She said this to me, Alex.
[00:11:55.674 --> 00:11:58.034]  She said, nobody cares anymore.
[00:11:58.034 --> 00:12:02.296]  And I tried to convince her that yes, we do, because this is the cornerstone of corruption.
[00:12:02.856 --> 00:12:07.038]  If they can kill the President and get away with it, then they can do anything.
[00:12:07.038 --> 00:12:14.602]  And I said, it's important that history and we learn the truth no matter how delayed it is, if indeed that we've been lied to.
[00:12:14.602 --> 00:12:20.325]  And she looked me right in the eye, and she said, would you sacrifice your children for the truth?
[00:12:21.374 --> 00:12:36.214]  Well, it doesn't mean she's necessarily being threatened, but it means that certainly she feels that there is still a threat out there that if maybe she spoke out
[00:12:36.354 --> 00:12:36.814]  We're good to go.
[00:12:59.565 --> 00:12:59.765]  Everything!
[00:13:24.052 --> 00:13:29.977]  Everything we look into, Alex, the government behaves like they're guilty of hiding something.
[00:13:29.977 --> 00:13:38.804]  Let me put it to you this way, and I won't say where I was, but I've now been tailed and put on by Homeland Security.
[00:13:38.804 --> 00:13:41.486]  I've been tailed by the Coast Guard.
[00:13:41.486 --> 00:13:44.548]  And we don't do anything illegal, Alex.
[00:13:44.548 --> 00:13:46.950]  Everything we do on the show is above board.
[00:13:46.950 --> 00:13:53.315]  We try to go through proper channels, and we simply, if something requires us to go on the water,
[00:13:53.775 --> 00:14:05.384]  We do it in international waters, or waters that are supposed to be free to the public, but yet we tried to hire a boat, and when they found out what we wanted to do, none of the fishermen would take us out.
[00:14:05.384 --> 00:14:07.206]  You know why?
[00:14:07.206 --> 00:14:16.693]  Because anybody on the coast now, their licenses fall under Homeland Security, and Homeland Security can pull their license if they don't like what they're doing.
[00:14:16.693 --> 00:14:19.796]  I like to refer to Homeland Security today as the Gestapo.
[00:14:21.923 --> 00:14:22.884]  Well, absolutely.
[00:14:22.884 --> 00:14:25.387]  You've got almost every major federal agency under it.
[00:14:25.387 --> 00:14:32.055]  And now under the REAL ID Act, they want you to have to have a federally licensed through the state ID card to even be able to work.
[00:14:32.055 --> 00:14:34.678]  It's a total tracking system.
[00:14:34.678 --> 00:14:39.003]  And you also went somewhere where you were threatened to be shot.
[00:14:40.188 --> 00:14:49.775]  Well, yeah, they have areas in the country where they have signs up that say lethal force is authorized, which I find unbelievable.
[00:14:49.775 --> 00:14:58.921]  Whatever happened to a trial, whatever happened to going to court, you know, how can you be judged purely in execution and one fails fruit?
[00:14:58.921 --> 00:15:07.667]  Now, I'm not saying that they necessarily have or did, but there's areas in this country where it's posted that lethal force is authorized if you cross this line.
[00:15:08.749 --> 00:15:13.350]  And there's not even a fence, it's just you cross some magical line on a dune buggy, you're dead.
[00:15:14.665 --> 00:15:16.567]  Well, you could be.
[00:15:16.567 --> 00:15:21.351]  It's not saying that you are, but they're authorized to take you out with lethal force if they desire.
[00:15:21.351 --> 00:15:40.667]  Well, Governor, I mean, as you know, in 1947, the CIA got unlimited money, funding, and secrecy, and if you've got 60 years of a group being able to operate with unlimited funds and power, I mean, they've been caught shipping in narcotics, they've been caught engaging in assassinations, and they just think this country is their own private whorehouse.
[00:15:41.107 --> 00:15:46.954]  Well, you know, and unfortunately our elected officials are allowing them to get away with it.
[00:15:46.954 --> 00:15:56.345]  You know, we need to, you know, get back our country and remember always, Alex, that we the people, when this country was formed, we were supposed to be the priority.
[00:15:57.344 --> 00:16:01.267]  It was supposed to be a country of citizens first, government second.
[00:16:01.267 --> 00:16:02.687]  But it's not that way today.
[00:16:02.687 --> 00:16:11.273]  Government is number one, and we citizens fall by the wayside because everything is directed towards the government and the survival of the government.
[00:16:12.062 --> 00:16:29.212]  Governor, I know you've been busy shooting, but earlier in the week, Top Secret USA came out, two-year Washington Post investigation, 850-plus thousand private corporate chiefs, that's close to a million, with the highest level security clearance there is.
[00:16:29.212 --> 00:16:32.514]  And the Washington Post described it as a complete takeover of society.
[00:16:32.514 --> 00:16:36.297]  So we have a private corporate system that's giving itself government power.
[00:16:36.977 --> 00:16:38.738]  Oh, I wouldn't doubt it.
[00:16:38.738 --> 00:16:41.399]  I said that probably about 10 years ago.
[00:16:41.399 --> 00:16:53.403]  I said, the Internet right now is the only thing where you can, you know, have total freedom on there.
[00:16:53.403 --> 00:16:58.445]  But I said, rest assured, the government will put high priority on getting control of the Internet.
[00:16:59.305 --> 00:17:05.689]  Because that's the one place you can go to, supposedly, and have freedom, and they're not going to allow that.
[00:17:05.689 --> 00:17:20.717]  You know, more and more I'm seeing our country becoming under the thumb of corporate America, not even... Well, it's like, you know, it came out in the article that I said, I now am very clear on why we're in Afghanistan, Alex.
[00:17:20.717 --> 00:17:25.560]  It has nothing to do with terrorism and Bin Laden, that's all a big red herring.
[00:17:25.560 --> 00:17:27.021]  We're there for the lithium.
[00:17:28.188 --> 00:17:33.550]  Did you see that story a month ago where they found $8 billion of lithium over there?
[00:17:33.550 --> 00:17:34.671]  I mean, think about it.
[00:17:34.671 --> 00:17:39.313]  That runs every cell phone, computer, and soon-to-be electric cars.
[00:17:39.313 --> 00:17:41.954]  Well, you're absolutely right.
[00:17:41.954 --> 00:17:44.175]  The only good word in Afghanistan is to get the lithium.
[00:17:44.175 --> 00:17:46.816]  Now, why won't they just be honest and say that?
[00:17:48.626 --> 00:17:56.151]  Well, they went on to admit that it could be potentially a trillion dollars, and that they knew this in reports before they invaded.
[00:17:56.151 --> 00:18:00.334]  It's also about the trillions in oil in that region as well.
[00:18:00.334 --> 00:18:03.396]  Right, you know, and that's the reason we're there.
[00:18:03.396 --> 00:18:10.020]  All this stuff on terrorism, put it this way, terrorists are like a motorcycle gang.
[00:18:10.020 --> 00:18:15.664]  You know, they're out there, yes they do exist, and there is a possibility that you could run into them very minute.
[00:18:16.664 --> 00:18:21.166]  But they are not what this government is making us believe.
[00:18:21.166 --> 00:18:23.286]  They are not like the Nazi Army.
[00:18:23.286 --> 00:18:26.807]  They are not like the Japanese Army of World War II.
[00:18:26.807 --> 00:18:28.288]  They're not a country out there.
[00:18:28.288 --> 00:18:34.330]  They're just small groups of criminals that are involved in criminal activity and you have to deal with them.
[00:18:34.330 --> 00:18:40.252]  But to put our country under lock and key and take our rights away from us.
[00:18:41.582 --> 00:18:49.507]  Absolutely, and every major technology firm out there is getting massive government contracts to spy on the American people.
[00:18:49.507 --> 00:18:52.628]  They've completely butchered the Bill of Rights and Constitution.
[00:18:52.628 --> 00:18:55.390]  All these groups have the motive for the terror.
[00:18:55.390 --> 00:18:56.551]  They stand to gain from it.
[00:18:56.551 --> 00:19:09.958]  Did you see the Financial Times of London with one of Obama's advisors, Robert Shapiro, saying of if, in fact guys print that quote for me, that if Obama doesn't have an Oklahoma City or 9-11 soon, his political
[00:19:11.119 --> 00:19:14.982]  Well, how would Oklahoma City or 9-11 help him?
[00:19:14.982 --> 00:19:15.422]  Well, okay.
[00:19:15.422 --> 00:19:30.293]  Well, all I know, Alex, is that, you know, I fully expect within 10 years that we're going to have to have national ID cards and you're going to have to show them to go state to state.
[00:19:38.118 --> 00:19:42.344]  Oh, they're already saying that we've got a national ID card and they do want you to have it for anything.
[00:19:42.344 --> 00:19:48.152]  Governor Jesse Ventura is our guest host of the hit television program Conspiracy Theory.
[00:19:48.152 --> 00:19:48.893]  I'm Alex Jones.
[00:19:48.893 --> 00:19:51.256]  Infowars.com and PrisonPlanet.com are our websites.
[00:19:51.256 --> 00:19:52.157]  We'll be right back.
[00:19:52.157 --> 00:19:52.538]  Stay with us.
[00:19:59.059 --> 00:20:08.284]  Global meltdowns, massive unemployment, endless wars, a new currency crisis, financially and morally bankrupt, a great and terrible storm is approaching.
[00:20:08.284 --> 00:20:11.846]  So what's the best way to get ready to get prepared for hard times ahead?
[00:20:11.846 --> 00:20:21.431]  In producing Off The Grid News, a weekly newsletter for independent patriots who want practical advice on how to survive and prosper in an increasingly dangerous world.
[00:20:21.431 --> 00:20:26.674]  It's the best way to get a black belt in emergency preparedness, survival skills, and off-the-grid living.
[00:20:26.974 --> 00:20:42.429]  Off the Grid News is fiercely independent, all about self-reliance, and packed with helpful information on survival gardening, food preparation, alternative energy, herbal medicines, privacy and security, as well as God, gold, and guns, with absolutely no apologies.
[00:20:42.429 --> 00:20:43.210]  And the best part?
[00:20:43.210 --> 00:20:47.054]  This $100 a year service is now free of charge for our listeners.
[00:20:47.054 --> 00:20:47.494]  That's right.
[00:20:47.654 --> 00:20:48.035]  We're good.
[00:21:01.155 --> 00:21:06.918]  The economy is crumbling, debt soaring, and the possibility of World War III is increasing.
[00:21:06.918 --> 00:21:19.005]  I started SurvivalistSeeds.com from my dining room table with a small bucket of seed and a single rotating banner ad on PrisonPlanet.com.
[00:21:19.005 --> 00:21:27.270]  Two years later, we've sold over 40,000 pounds of heirloom seeds, becoming the largest bulk seed seller to the public.
[00:21:27.270 --> 00:21:30.952]  The majority of our customers are Alex Jones listeners.
[00:21:31.826 --> 00:21:47.998]  Now I'm offering 50 all organic garden varieties, 10,000 heirloom seeds, garden planner, and a CD teaching you how to save seeds so your children's children will always have healthy food.
[00:21:47.998 --> 00:21:50.720]  Don't wait until it's too late.
[00:21:50.720 --> 00:21:56.164]  I'm Big John Lipscomb and my company is survivalistseeds.com.
[00:22:00.350 --> 00:22:03.731]  Hi, I'm Mark Craighead, founder of Crossbreed Holsters.
[00:22:03.731 --> 00:22:11.915]  I designed our top-selling holster, the SuperTuck Deluxe, to solve the problems of being poked, pinched, and gouged while carrying concealed.
[00:22:11.915 --> 00:22:17.237]  The SuperTuck Deluxe is the most comfortable, most concealable holster on the market today.
[00:22:17.237 --> 00:22:20.218]  We offer a two-week free trial and a lifetime warranty.
[00:22:20.218 --> 00:22:24.119]  Visit us at crossbreedholsters.com.
[00:22:24.119 --> 00:22:27.321]  Don't forget, crossbreedholsters.com.
[00:22:28.701 --> 00:22:29.962]  Hi, this is Ted Anderson.
[00:22:29.962 --> 00:22:34.525]  Have you ever wondered why banks, stockbrokers, investment advisors won't talk about gold IRAs?
[00:22:34.525 --> 00:22:40.329]  They've been available since 1986, yet the financial industry won't recognize the value of gold for your retirement.
[00:22:40.329 --> 00:22:43.971]  Gold is outperformed paper investments, yet no word about IRAs.
[00:22:43.971 --> 00:22:46.693]  If you would like to have gold for your retirement, call 800-686-2237.
[00:22:46.693 --> 00:22:51.756]  Don't get left behind by rising inflation and low returns.
[00:22:51.756 --> 00:22:51.997]  Call 800-686-2237.
[00:22:51.997 --> 00:22:53.398]  Secure your future and call 1-800-686-2237.
[00:22:59.302 --> 00:22:59.702]  We're good.
[00:23:20.285 --> 00:23:24.889]  Refinishing, trigger repair, and much, much more for rifles, pistols, and shotguns.
[00:23:24.889 --> 00:23:27.831]  Courses available for both the hobbyist and the professional.
[00:23:27.831 --> 00:23:34.517]  You can even get certified as a gunsmith and make money part-time, full-time, or as a retirement income doing what you love.
[00:23:34.517 --> 00:23:36.458]  Call 1-800-247-5032 to order your free sampler DVD and catalog.
[00:23:36.458 --> 00:23:36.719]  That's 1-800-247-5032.
[00:23:36.719 --> 00:23:38.380]  Call now and get a bonus $10 saving coupon.
[00:23:46.107 --> 00:23:52.475]  1-800-247-5032 or go to AmericanGunSmithDVD.com Learn how, learn now!
[00:23:52.475 --> 00:23:57.422]  With AmericanGunSmithDVD.com, your source for how-to gunsmithing videos!
[00:24:03.035 --> 00:24:05.777]  Alright, folks, final segment with Governor Jesse Ventura.
[00:24:05.777 --> 00:24:09.279]  Don't forget, the film's now being censored online.
[00:24:09.279 --> 00:24:15.302]  The Obama Deception and, of course, Fall of the Republic, available at InfoWars.com.
[00:24:15.302 --> 00:24:19.025]  Since I mentioned it, top Clinton official, only a terror attack can save Obama.
[00:24:19.025 --> 00:24:30.532]  Financial Times of London, the bottom line here is that Americans don't believe in Obama's leadership, said Shapiro, adding, he has to find some way between now and November of demonstrating that he is a leader who can command confidence as short of an
[00:24:31.332 --> 00:24:35.696]  9-11 event, or an Oklahoma City bombing, I can't think of how he can do that.
[00:24:35.696 --> 00:24:37.717]  Governor Ventura, is that chilling?
[00:24:37.717 --> 00:24:39.398]  Well, unbelievable.
[00:24:39.398 --> 00:24:48.305]  I mean, that they talk about that an event has to take place to have confidence in your president, what, that he can fight a war, that we have the strongest military in the world?
[00:24:48.305 --> 00:24:49.246]  We've already proven that.
[00:24:49.246 --> 00:24:56.352]  You know, I just find it outrageous that someone would say that, and what they'll do for political gain.
[00:24:57.230 --> 00:24:58.231]  Well, it's very brazen.
[00:24:58.231 --> 00:25:01.175]  They think we're a bunch of idiots to be talking like that openly.
[00:25:01.175 --> 00:25:07.744]  Governor, in closing, let's talk about the issue of the First Amendment and give out that number one more time.
[00:25:12.390 --> 00:25:13.290]  We're good to go.
[00:25:40.302 --> 00:25:43.044]  Take pictures of it and live with it?
[00:25:43.044 --> 00:25:51.509]  And then it goes on to say, uh, uh, additionally, Mr. Hall stated that you were denied in part because of the nature of your television program.
[00:25:51.509 --> 00:26:04.997]  Specifically, he stated the topic of your particular episode, which alleges the United States government was directly involved in the assassination of President John F. Kennedy, is contrary to the mission of the United States Army.
[00:26:06.155 --> 00:26:10.338]  Now, first of all, Alex, they didn't know what's in my show.
[00:26:10.338 --> 00:26:14.961]  My show hasn't aired yet, so they're simply assuming what's in there.
[00:26:14.961 --> 00:26:18.743]  And then they're denying me because of the content of the show.
[00:26:18.743 --> 00:26:27.488]  John Kennedy was murdered in Dallas, and if you don't go along with the official story, you are not allowed to film at his eternal flame.
[00:26:27.488 --> 00:26:28.269]  If I guess if you...
[00:26:28.829 --> 00:26:29.509]  We're good to go.
[00:26:54.465 --> 00:27:02.367]  Well, Governor Jesse Ventura, if we don't hang together, we'll certainly hang separate, as Benjamin Franklin said.
[00:27:02.367 --> 00:27:08.469]  Separately on this issue, though, you said that Michelle Bachmann, the Congresswoman from your state, is very upset about this.
[00:27:08.469 --> 00:27:15.511]  We need to have an investigation, or, I mean, pretty soon the military will tell us how to wipe our noses.
[00:27:15.511 --> 00:27:20.373]  Exactly, and what's the military doing inside our country telling us things like that?
[00:27:20.373 --> 00:27:21.533]  The U.S.
[00:27:21.533 --> 00:27:22.694]  military is supposed to protect us.
[00:27:27.688 --> 00:27:28.248]  We're good.
[00:27:37.028 --> 00:27:38.669]  And your book covers a lot of this.
[00:27:38.669 --> 00:27:43.251]  It's so jam-packed, American Conspiracies, and incidentally, it's available at InfoWars.com.
[00:27:43.251 --> 00:27:48.073]  You can get a free film of your choice when you get the book, American Conspiracies, at InfoWars.com.
[00:27:48.073 --> 00:27:50.774]  It just covers basically all the key issues.
[00:27:50.774 --> 00:27:56.677]  I think it's Jesse Ventura's best book and is a New York Times Top Ten bestseller.
[00:27:56.677 --> 00:27:58.878]  We've only got about two minutes left, Gov.
[00:27:58.878 --> 00:28:05.841]  So much is happening, but it sounds like this second season is even more adventure and action-packed than the last one.
[00:28:06.161 --> 00:28:07.343]  I think it's going to be.
[00:28:07.343 --> 00:28:10.107]  It certainly is being more adventurous in doing it.
[00:28:10.107 --> 00:28:18.481]  I guess we were under the radar the first year we did it, but now it's aired on TV, so we've obviously gotten the attention of the United States government.
[00:28:18.481 --> 00:28:19.662]  There's no doubt about that.
[00:28:21.232 --> 00:28:23.593]  And what, eight to ten episodes this season?
[00:28:23.593 --> 00:28:25.714]  Yeah, eight for sure, and possibly ten.
[00:28:25.714 --> 00:28:27.375]  We're doing eight for sure.
[00:28:27.375 --> 00:28:43.062]  We've almost completed half of them now, so half of them are just about ready to go into the editing room and be put together into a final form, and then we got the other four to do before October, and it should be on the air, I'm guessing, around mid-October sometime.
[00:28:44.189 --> 00:28:46.310]  That is, Alex, unless Mr. Haas has something to say about it.
[00:28:46.310 --> 00:28:49.531]  I'm sure if they ask for his input, my show will be censored and not allowed on television.
[00:28:49.531 --> 00:28:49.851]  I don't know.
[00:28:49.851 --> 00:28:50.211]  You tell me.
